id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist,qualifier/17/value
2493077461,208,1,1,29,1,c9ky1957qli8v2lylfga7io8b,1,47,56.1,2022-12-24T14:30:48.060Z,2022-12-24T19:24:30Z,3955235827,140,46.2,3955235833,213,4.7,3955436033,178,,3955235829,141,34.9,3955235831,212,14.4,3955235825,56,Back,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077487,209,1,1,29,3,c9ky1957qli8v2lylfga7io8b,1,46.1,33.4,2022-12-24T14:30:50.379Z,2022-12-24T19:24:34Z,3955235981,212,17.8,3955235977,140,56.0,3955235983,213,5.3,3955235979,141,12.2,3955436049,178,,3955235975,56,Right,,,,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077495,210,1,1,29,8,c9ky1957qli8v2lylfga7io8b,1,66.3,12.6,2022-12-24T14:30:54.783Z,2022-12-24T19:24:39Z,3955236041,212,27.6,3955436069,178,,3955236037,140,60.7,3955236043,213,1.8,3955236035,56,Center,3955236039,141,52.2,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077525,211,1,1,29,11,c9ky1957qli8v2lylfga7io8b,1,60.3,58.8,2022-12-24T14:30:57.728Z,2022-12-24T19:24:42Z,3955236219,56,Left,3955236227,213,0.9,3955236223,141,90.3,3955436093,178,,3955236225,212,27.1,3955236221,140,76.1,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077545,212,1,1,29,15,c9ky1957qli8v2lylfga7io8b,0,91.8,88.6,2022-12-24T14:31:02.420Z,2022-12-24T19:24:52Z,3955236325,141,35.4,3955368147,224,,3955236329,213,4.6,3955236317,2,,3955236331,1,,3955236321,56,Center,3955368149,72,,3955236319,155,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,3955236327,212,3955436117,178,3955236323,140,89.3,,,,,,,,,,,,,,,,,,36.3,,,,,,,,,,,,,,,,,,
2493077543,183,44,1,29,18,besu5lkqmra07drq1czpr0tk4,1,10,64,2022-12-24T14:31:04.630Z,2022-12-24T23:45:53Z,3955236315,285,,3955236353,233,213,3955236313,56,Back,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077547,213,44,1,29,18,c9ky1957qli8v2lylfga7io8b,0,90,36,2022-12-24T14:31:04.631Z,2022-12-24T19:25:10Z,3955236337,286,,3955236407,233,183,3955236335,56,Center,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077553,184,12,1,29,18,besu5lkqmra07drq1czpr0tk4,1,10.1,60.8,2022-12-24T14:31:04.641Z,2022-12-24T23:45:54Z,3955236417,15,,3955436177,388,,3955236371,140,30.6,3955236375,212,21.5,3955236377,213,0.0,3955236373,141,62.3,3955236369,56,Back,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077591,214,1,1,29,23,c9ky1957qli8v2lylfga7io8b,1,69,17.3,2022-12-24T14:31:10.439Z,2022-12-24T19:25:24Z,3955436225,178,,3955236623,140,55.5,3955236627,212,29.2,3955236625,141,54.9,3955236621,56,Center,3955236629,213,2.1,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077601,215,1,1,29,27,c9ky1957qli8v2lylfga7io8b,1,55,57.2,2022-12-24T14:31:13.733Z,2022-12-24T19:25:31Z,3955236727,141,74.8,3955236723,56,Center,3955236729,212,15.1,3955236731,213,0.9,3955436245,178,,3955236725,140,63.8,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077639,216,1,1,29,30,c9ky1957qli8v2lylfga7io8b,1,70.3,82,2022-12-24T14:31:17.386Z,2022-12-24T19:25:35Z,3955236933,56,Left,3955236937,141,92.3,3955436265,178,,3955236941,213,0.7,3955236939,212,10.5,3955236935,140,77.7,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077641,217,1,1,29,39,c9ky1957qli8v2lylfga7io8b,0,98,69.7,2022-12-24T14:31:26.227Z,2022-12-24T19:25:56Z,3955236947,140,91.9,3955236953,213,3.8,3955236949,141,61.8,3955368323,195,,3955236951,212,8.4,3955436289,178,,3955236945,56,Center,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077647,185,61,1,29,40,besu5lkqmra07drq1czpr0tk4,1,10.4,35.5,2022-12-24T14:31:26.586Z,2022-12-24T19:26:08Z,3955436355,178,,3955236979,56,Back,,,,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077661,186,12,1,29,41,besu5lkqmra07drq1czpr0tk4,1,9,47,2022-12-24T14:31:27.463Z,2022-12-24T19:26:17Z,3955436381,178,,3955237053,141,43.4,3955237051,140,18.8,3955237057,213,6.0,3955237049,56,Back,3955237055,212,10.6,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077653,218,44,1,29,42,c9ky1957qli8v2lylfga7io8b,1,82.6,58.1,2022-12-24T14:31:28.996Z,2022-12-24T23:45:54Z,3955237073,233,187,3955236997,56,Center,3955236999,286,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077665,187,44,1,29,42,besu5lkqmra07drq1czpr0tk4,0,17.4,41.9,2022-12-24T14:31:28.997Z,2022-12-24T19:26:24Z,3955237097,233,218,3955237069,56,Back,3955237071,285,,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077659,219,1,1,29,42,c9ky1957qli8v2lylfga7io8b,1,84.1,59.6,2022-12-24T14:31:29.075Z,2022-12-24T23:45:55Z,3955237037,56,Center,3955436437,388,,3955237045,213,6.2,3955237041,141,58.5,3955237039,140,90.0,3955237035,3,,3955237043,212,6.2,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077663,220,1,1,29,44,c9ky1957qli8v2lylfga7io8b,0,89.1,57.9,2022-12-24T14:31:30.953Z,2022-12-24T19:26:35Z,3955237065,212,13.1,3955237059,56,Center,3955237061,140,79.7,3955237063,141,45.2,3955237067,213,3.9,3955436463,178,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077673,188,49,1,29,46,besu5lkqmra07drq1czpr0tk4,1,15.3,62,2022-12-24T14:31:32.750Z,2022-12-24T19:26:42Z,,,,,,,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077731,189,50,1,29,52,besu5lkqmra07drq1czpr0tk4,1,36,96.2,2022-12-24T14:31:38.696Z,2022-12-24T19:27:11Z,3955237415,233,221,3955237383,56,Back,3955237419,286,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077733,221,7,1,29,52,c9ky1957qli8v2lylfga7io8b,1,64,3.8,2022-12-24T14:31:38.856Z,2022-12-24T19:27:03Z,3955237397,285,,3955434155,178,,3955237411,233,189,3955237395,56,Right,3955368483,383,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077735,222,49,1,29,52,c9ky1957qli8v2lylfga7io8b,1,61,3.4,2022-12-24T14:31:39.364Z,2022-12-24T19:13:29Z,,,,,,,,,,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077759,223,1,1,29,55,c9ky1957qli8v2lylfga7io8b,1,74,6.2,2022-12-24T14:31:41.711Z,2022-12-24T19:13:33Z,3955237531,141,9.1,3955237529,140,89.5,3955237535,213,0.1,3955434183,178,,3955237533,212,16.4,3955237527,56,Right,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077773,224,1,1,29,59,c9ky1957qli8v2lylfga7io8b,0,96.5,15.5,2022-12-24T14:31:46.220Z,2022-12-24T19:13:45Z,3955368561,225,,3955237619,141,40.0,3955368565,20,,3955434213,178,,3955237621,212,17.6,3955237613,56,Center,3955237605,2,,3955237615,140,91.0,89df7o58mynvgjs0xlq4zh71l,K. Magennis,3955237623,213,3955368563,386,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,
2493077795,190,8,1,30,0,besu5lkqmra07drq1czpr0tk4,1,12.9,62.1,2022-12-24T14:31:46.892Z,2022-12-24T19:14:14Z,3955237723,56,Back,3955368807,384,,3955434271,178,,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077807,191,61,1,30,0,besu5lkqmra07drq1czpr0tk4,1,12.3,47.6,2022-12-24T14:31:47.248Z,2022-12-24T19:14:27Z,3955237749,56,Back,3955434289,178,,,,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077813,192,52,1,30,2,besu5lkqmra07drq1czpr0tk4,1,2.9,57.6,2022-12-24T14:31:48.924Z,2022-12-24T19:14:38Z,3955368843,376,,3955434317,389,,,,,,,,,,,,,,,,,,,,6xxz0du2vvp6farrdvs02e8k5,I. Konovalov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077885,193,80,1,30,18,besu5lkqmra07drq1czpr0tk4,0,9.9,58.2,2022-12-24T14:32:04.667Z,2022-12-24T19:14:53Z,3955434361,178,,,,,,,,,,,,,,,,,,,,,,,6xxz0du2vvp6farrdvs02e8k5,I. Konovalov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077897,194,1,1,30,20,besu5lkqmra07drq1czpr0tk4,0,12.2,60.5,2022-12-24T14:32:07.138Z,2022-12-24T19:14:58Z,3955238213,198,,3955238221,212,38.8,3955238217,140,48.5,3955434375,178,,3955238225,1,,3955238211,157,,3955238223,213,6.1,3955238219,141,49.6,6xxz0du2vvp6farrdvs02e8k5,I. Konovalov,3955238215,56,,,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,
2493077895,225,1,1,30,23,c9ky1957qli8v2lylfga7io8b,0,39,37.4,2022-12-24T14:32:10.102Z,2022-12-24T19:15:03Z,3955238199,140,45.8,3955238203,212,10.8,3955238197,56,Back,3955238201,141,49.3,3955238205,213,0.8,3955434401,388,,3955238195,3,,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077935,195,1,1,30,24,besu5lkqmra07drq1czpr0tk4,1,63.5,54.3,2022-12-24T14:32:11.045Z,2022-12-24T19:15:24Z,3955238477,212,9.0,3955238473,140,71.5,3955239495,210,15,3955434425,178,,3955238479,213,5.9,3955238471,56,Center,3955238475,141,49.4,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493115093,1093,83,1,30,29,c9ky1957qli8v2lylfga7io8b,1,26.8,48.9,2022-12-24T14:32:15.905Z,2022-12-24T19:57:40Z,3955440255,399,229301,,,,,,,,,,,,,,,,,,,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077939,196,15,1,30,32,besu5lkqmra07drq1czpr0tk4,1,78,60.8,2022-12-24T14:32:19.069Z,2022-12-24T19:15:24Z,3955239513,147,60.1,3955239517,231,50.9,3955239509,215,,3955238493,56,Center,3955238489,22,,3955238727,72,,3955239499,29,,3955239501,55,195,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,3955238731,82,3955239505,102,3955239507,103,19,3955238733,233,226,3955434463,178,,,51.7,3955276463,78,,3955238491,18,,3955239511,146,79.7,,3955239515,230,98.9,,,,,,,,,,,,,,,
2493077945,226,10,1,30,32,c9ky1957qli8v2lylfga7io8b,1,20.5,41.3,2022-12-24T14:32:19.186Z,2022-12-24T19:15:28Z,3955238533,94,,3955238737,233,196,3955434487,178,,3955238535,56,Back,,,,,,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077963,227,12,1,30,33,c9ky1957qli8v2lylfga7io8b,1,14.7,53.3,2022-12-24T14:32:19.886Z,2022-12-24T19:15:33Z,3955238605,140,27.8,3955238611,213,5.5,3955238609,212,20.1,3955238603,56,Back,3955434507,178,,3955238607,141,31.8,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077965,228,4,1,30,35,c9ky1957qli8v2lylfga7io8b,1,27.5,26.9,2022-12-24T14:32:22.045Z,2022-12-24T19:15:36Z,3955242657,264,,3955238617,152,,3955238621,285,,3955238613,13,,3955238615,56,Back,3955238677,233,197,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493077981,197,4,1,30,35,besu5lkqmra07drq1czpr0tk4,0,72.5,73.1,2022-12-24T14:32:22.046Z,2022-12-24T19:15:35Z,3955238657,264,,3955238663,286,,3955434523,388,,3955238659,56,Center,3955238681,233,228,3955238655,13,,3955238661,152,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078133,229,1,1,31,1,c9ky1957qli8v2lylfga7io8b,1,27.1,29.8,2022-12-24T14:32:47.937Z,2022-12-24T19:15:42Z,3955239599,1,,3955239585,5,,3955239591,140,70.8,3955239625,189,,3955239589,56,Right,3955239595,212,48.0,3955239597,213,6.0,3955239593,141,9.2,cx021j1n37kzienjdgd9qndka,R. Bushiri,3955434545,178,3955239587,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078141,230,1,1,31,6,c9ky1957qli8v2lylfga7io8b,0,70.2,9.1,2022-12-24T14:32:53.248Z,2022-12-24T19:15:44Z,3955239649,233,198,3955369587,20,,3955239643,213,0.6,3955239635,56,Right,3955239647,236,,3955239631,2,,3955239641,212,8.1,3955239633,155,,89df7o58mynvgjs0xlq4zh71l,K. Magennis,3955434549,178,3955239637,140,3955369585,224,,3955239639,141,16.1,3955239653,286,,,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078139,198,12,1,31,7,besu5lkqmra07drq1czpr0tk4,1,21.7,87.1,2022-12-24T14:32:53.453Z,2022-12-24T19:16:24Z,3955239655,233,230,3955434625,21,,3955239627,185,,3955434623,178,,3955239629,56,Back,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078159,231,1,1,31,9,c9ky1957qli8v2lylfga7io8b,1,62.7,22.4,2022-12-24T14:32:55.825Z,2022-12-24T19:16:37Z,3955239769,56,Center,3955239777,213,1.5,3955434679,178,,3955239773,141,60.0,3955239775,212,25.6,3955239771,140,63.7,,,,,,,89df7o58mynvgjs0xlq4zh71l,K. Magennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078181,232,1,1,31,13,c9ky1957qli8v2lylfga7io8b,1,67.1,67.9,2022-12-24T14:32:59.469Z,2022-12-24T19:16:40Z,3955239901,140,76.1,3955239905,212,18.9,3955239907,213,1.0,3955239903,141,92.0,3955239899,56,Left,3955434687,178,,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078229,233,1,1,31,17,c9ky1957qli8v2lylfga7io8b,1,78.1,92.3,2022-12-24T14:33:03.457Z,2022-12-24T19:16:43Z,3955240189,213,4.1,3955434699,178,,3955240181,56,Center,3955240185,141,76.7,3955240187,212,12.8,3955240183,140,71.2,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078241,234,1,1,31,23,c9ky1957qli8v2lylfga7io8b,1,70,94.8,2022-12-24T14:33:09.680Z,2022-12-24T19:16:46Z,3955240257,141,67.5,3955240253,56,Center,3955240259,212,18.7,3955434705,178,,3955240261,213,4.6,3955240255,140,67.9,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078257,235,1,1,31,26,c9ky1957qli8v2lylfga7io8b,1,68.2,71.7,2022-12-24T14:33:13.334Z,2022-12-24T19:16:53Z,3955240347,140,65.8,3955240353,213,1.7,3955240349,141,94.7,3955434735,178,,3955240345,56,Left,3955240351,212,15.8,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078269,236,1,1,31,29,c9ky1957qli8v2lylfga7io8b,1,67.9,92.1,2022-12-24T14:33:16.153Z,2022-12-24T19:16:55Z,3955240431,212,21.2,3955240429,141,83.8,3955240425,56,Back,3955434739,178,,3955240433,213,3.4,3955240427,140,48.4,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078289,237,1,1,31,32,c9ky1957qli8v2lylfga7io8b,1,47.3,79,2022-12-24T14:33:19.271Z,2022-12-24T19:16:58Z,3955240563,213,4.7,3955434753,178,,3955240557,140,48.3,3955240561,212,33.7,3955240555,56,Back,3955240559,141,29.5,3955240565,1,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078299,238,1,1,31,38,c9ky1957qli8v2lylfga7io8b,1,61,14,2022-12-24T14:33:25.235Z,2022-12-24T19:17:05Z,3955434779,178,,3955240627,213,5.4,3955240619,56,Right,3955240623,141,4.1,3955240625,212,8.8,3955240621,140,66.4,,,,,,,cx021j1n37kzienjdgd9qndka,R. Bushiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078297,199,40,1,31,39,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-12-24T14:33:25.896Z,2022-12-24T20:41:35Z,3955240609,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5, 5, 5",3955240611,59,"31, 2, 11, 3, 6, 5, 17, 22, 9, 8, 10, 15, 24, 25, 29, 32, 33",3955240615,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 0, 0, 0, 0, 0, 0",3955240607,30,"6xxz0du2vvp6farrdvs02e8k5, z1apq9hkjp8l8jhpegacpwid, db1hineo65ck1zyg8kjtl5iad, 7hzc2m8h1ufacyazzxp1ove1h, 9ykuo0c905u48vd44wxgb6jth, dm0ktjgadvf89t9zsqybufnxl, 1mbcl4xzln2fyj0o3aapdhdrd, 91z7xt6xuwgzt0jyg5owh6yfp, b0fuw7r17cq41awaoydw9bjl5, 960mhrs3usnisl5jv0xzok3x1, e3wuwgyb0acsca2fw0l7fq7rp, 9mgoxb4nlse8gjbmcs0nh0dex, ddnwckj55fg870otjg9w9xyad, 8d9kq8ab5olsc1w1swicqemay, 1swg0twoet2to70z38wo78b1l, ejo44v1xeqrf9wsc1q3td4ul1, 73grc910ff9auyze63pgtoet",3955240613,130,10,3955240617,194,z1apq9hkjp8l8jhpegacpwid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078321,239,1,1,31,40,c9ky1957qli8v2lylfga7io8b,1,66.4,4.1,2022-12-24T14:33:27.313Z,2022-12-24T19:17:18Z,3955240739,56,Center,3955240743,141,29.4,3955240747,213,2.1,3955240745,212,19.9,3955434835,178,,3955240741,140,56.8,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078329,240,1,1,31,44,c9ky1957qli8v2lylfga7io8b,0,59,32.1,2022-12-24T14:33:30.568Z,2022-12-24T19:17:21Z,3955240791,155,,3955240801,213,6.2,3955240799,212,18.9,3955240795,140,77.0,3955240793,56,Center,3955434859,178,,3955240797,141,30.7,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078351,200,8,1,31,45,besu5lkqmra07drq1czpr0tk4,1,26.3,72.3,2022-12-24T14:33:31.586Z,2022-12-24T19:17:48Z,3955369903,384,,3955240927,56,Back,3955434923,388,,3955241929,15,,,,,,,,,,,,,,7hzc2m8h1ufacyazzxp1ove1h,J. Longridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078363,201,1,1,31,47,besu5lkqmra07drq1czpr0tk4,1,34.2,65.4,2022-12-24T14:33:33.552Z,2022-12-24T19:17:53Z,3955241007,212,18.3,3955241003,140,34.5,3955434937,388,,3955241009,213,4.7,3955241001,56,Back,3955240999,3,,3955241005,141,38.5,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078367,202,49,1,31,49,besu5lkqmra07drq1czpr0tk4,1,35.8,39.5,2022-12-24T14:33:35.665Z,2022-12-24T19:18:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078385,203,1,1,31,50,besu5lkqmra07drq1czpr0tk4,1,42,33.9,2022-12-24T14:33:36.963Z,2022-12-24T19:18:05Z,3955241117,140,26.5,3955434943,178,,3955241121,212,17.3,3955241115,56,Back,3955241119,141,25.2,3955241123,213,3.5,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078391,204,1,1,31,52,besu5lkqmra07drq1czpr0tk4,1,26.5,25.2,2022-12-24T14:33:38.844Z,2022-12-24T19:18:08Z,3955241163,140,34.3,3955241167,212,11.4,3955241161,56,Back,3955241169,213,5.5,3955241165,141,13.5,3955434955,178,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078405,205,1,1,31,54,besu5lkqmra07drq1czpr0tk4,1,34.3,13.5,2022-12-24T14:33:41.193Z,2022-12-24T19:18:12Z,3955241239,212,9.4,3955241235,140,37.8,3955434963,178,,3955241237,141,26.2,3955241233,56,Back,3955241241,213,1.2,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493115263,674,67,1,31,55,besu5lkqmra07drq1czpr0tk4,1,38.2,27.1,2022-12-24T14:33:42.379Z,2022-12-24T23:45:55Z,3955440951,233,1135,,,,,,,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493115259,1135,67,1,31,55,c9ky1957qli8v2lylfga7io8b,0,61.8,72.9,2022-12-24T14:33:42.380Z,2022-12-24T20:00:57Z,3955440955,233,674,,,,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493078407,206,1,1,31,55,besu5lkqmra07drq1czpr0tk4,0,37.2,26.1,2022-12-24T14:33:42.419Z,2022-12-24T23:53:18Z,3955241245,56,Back,3955463431,286,,3955463429,236,,3955241253,213,5.3,3955241249,141,23.7,3955241251,212,1.9,3955463467,233,241,3955241247,140,38.2,960mhrs3usnisl5jv0xzok3x1,S. Pittman,3955434979,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
