id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/15/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2515111501,135,43,1,17,2,87coxipr6ls77tnlba3eselx0,1,0,0,2023-03-04T15:18:16.993Z,2023-03-04T23:09:14Z,4071224439,56,Center,4073622951,144,8,,,,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111693,152,49,1,17,3,759fhii7hsnldanli06j5jmf6,1,29.6,51.8,2023-03-04T15:18:17.663Z,2023-03-05T07:20:22Z,,,,,,,,,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111767,153,1,1,17,3,759fhii7hsnldanli06j5jmf6,0,29.6,50.6,2023-03-04T15:18:17.670Z,2023-03-05T07:20:20Z,4071225785,141,30.6,4071225781,56,Back,4071225787,212,23.1,4073624399,157,,4073624401,1,,4071225789,213,5.7,4071225783,140,47.4,4074490399,178,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111777,137,1,1,17,5,87coxipr6ls77tnlba3eselx0,0,50.8,70.5,2023-03-04T15:18:19.919Z,2023-03-05T07:20:27Z,4071225839,56,Left,4071225847,213,0.3,4071225845,212,29.4,4071225833,157,,4071225841,140,77.5,4074490453,178,,4071225843,141,83.3,4071225849,1,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111871,154,1,1,17,8,759fhii7hsnldanli06j5jmf6,0,32.2,8,2023-03-04T15:18:22.793Z,2023-03-05T07:20:31Z,4071226343,212,22.2,4071226335,157,,4071226337,56,Right,4071226347,1,,4071226339,140,53.0,4074490469,178,,4071226345,213,0.2,4071226341,141,14.0,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111927,138,1,1,17,9,87coxipr6ls77tnlba3eselx0,1,50.5,82.1,2023-03-04T15:18:23.904Z,2023-03-05T07:20:38Z,4071226669,3,,4071226681,141,76.3,4074490509,388,,4071226677,140,72.7,4071226683,212,23.6,4071226689,213,6.1,4071226673,56,Center,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111941,139,49,1,17,10,87coxipr6ls77tnlba3eselx0,1,72.1,75,2023-03-04T15:18:25.342Z,2023-03-05T07:20:42Z,,,,,,,,,,,,,,,,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515738305,741,83,1,17,13,759fhii7hsnldanli06j5jmf6,1,25.7,29.2,2023-03-04T15:18:28.410Z,2023-03-05T08:45:10Z,4074576877,399,159036,,,,,,,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515112063,141,1,1,17,14,87coxipr6ls77tnlba3eselx0,1,72,72.6,2023-03-04T15:18:28.772Z,2023-03-05T07:20:52Z,4074490615,178,,4071227365,141,72.3,4071227359,56,Center,4071227367,212,9.2,4071227369,213,3.2,4071227363,140,63.2,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111995,140,43,1,17,14,87coxipr6ls77tnlba3eselx0,1,0,0,2023-03-04T15:18:29.209Z,2023-03-04T15:18:58Z,4071227021,56,Center,4071232671,144,50,4071227023,286,0,,,,,,,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515112153,155,43,1,17,14,759fhii7hsnldanli06j5jmf6,1,0,0,2023-03-04T15:18:29.210Z,2023-03-04T15:18:57Z,4071232593,144,7,4071227835,285,0,4071227833,56,Back,4071227997,233,140,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515112211,142,1,1,17,15,87coxipr6ls77tnlba3eselx0,1,63.2,72.3,2023-03-04T15:18:29.640Z,2023-03-05T07:20:57Z,4071228159,56,Left,4071228173,212,19.6,4071228167,141,89.0,4074490675,178,,4071228163,140,78.4,4071228175,213,0.6,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515112293,143,1,1,17,19,87coxipr6ls77tnlba3eselx0,1,86.8,84.2,2023-03-04T15:18:34.402Z,2023-03-05T07:21:00Z,4074490699,178,,4071228627,56,Left,4071228633,212,8.8,4071228631,141,85.6,4071228635,213,0.1,4071228629,140,95.1,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515739943,747,67,1,17,21,87coxipr6ls77tnlba3eselx0,1,96.4,85.9,2023-03-04T15:18:36.252Z,2023-03-05T15:20:10Z,4074583203,233,756,,,,,,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515739941,756,67,1,17,21,759fhii7hsnldanli06j5jmf6,0,3.6,14.1,2023-03-04T15:18:36.253Z,2023-03-05T08:49:06Z,4074583207,233,747,,,,,,,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515112313,144,1,1,17,21,87coxipr6ls77tnlba3eselx0,0,95.8,85.6,2023-03-04T15:18:36.271Z,2023-03-05T15:20:10Z,4071228721,56,Left,4071228809,236,,4073625475,386,,4071228811,233,156,4073625477,72,,4071228723,140,96.1,4071228725,141,82.9,4071228717,2,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,4071228727,212,1.9,4073625473,225,,4071228815,286,4071228729,213,4074490727,178,,,,,,,,,,,,4.9,,,,,,,,,,
2515112305,156,12,1,17,21,759fhii7hsnldanli06j5jmf6,1,1.3,14.6,2023-03-04T15:18:36.308Z,2023-03-05T07:21:06Z,4071228855,233,144,4071228699,56,Back,4074490761,178,,4071228697,185,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515112385,145,6,1,17,23,87coxipr6ls77tnlba3eselx0,1,94.7,85.7,2023-03-04T15:18:38.257Z,2023-03-05T07:21:07Z,4071229087,56,Left,4071229091,73,,4071229183,233,157,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515112351,157,6,1,17,23,759fhii7hsnldanli06j5jmf6,0,5.3,14.3,2023-03-04T15:18:38.257Z,2023-03-05T07:21:08Z,4071228925,56,Back,4071229271,233,145,4071228927,73,,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515113569,146,1,1,17,52,87coxipr6ls77tnlba3eselx0,1,99.5,99.5,2023-03-04T15:19:07.263Z,2023-03-05T07:21:10Z,4071235427,223,,4071235417,2,,4071235425,155,,4071235433,141,45.7,4073625617,20,,4071235431,140,93.0,4074490815,178,,4071235429,56,Center,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,4071235439,1,,4071235421,6,,4071235435,212,4071235437,213,,,,,,,,,,,,,,4.5,,37.2,,,,,,,,
2515113657,147,61,1,17,54,87coxipr6ls77tnlba3eselx0,1,93.9,40.9,2023-03-04T15:19:09.094Z,2023-03-05T07:21:16Z,4071235915,56,Center,4074490879,15,,4074490881,178,,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515113703,148,1,1,17,59,87coxipr6ls77tnlba3eselx0,0,92.3,85.7,2023-03-04T15:19:14.326Z,2023-03-05T07:21:25Z,4071236179,140,91.9,4073627011,223,,4071236183,212,20.7,4071236181,141,55.2,4073627013,20,,4071236177,56,Center,4071236175,155,,4071236173,2,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,4074490939,178,,4071236185,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515113763,158,12,1,18,0,759fhii7hsnldanli06j5jmf6,1,8.2,39.1,2023-03-04T15:19:15.262Z,2023-03-05T07:21:29Z,4071236549,15,,4071236503,141,45.4,4074490981,388,,4071236505,212,15.7,4071236501,140,22.6,4071236507,213,0.3,4071236499,56,Back,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515113841,159,44,1,18,3,759fhii7hsnldanli06j5jmf6,1,22.6,44.4,2023-03-04T15:19:17.927Z,2023-03-05T15:20:11Z,4071236921,285,,4071236919,56,Back,4071236987,233,149,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515113795,149,44,1,18,3,87coxipr6ls77tnlba3eselx0,0,77.4,55.6,2023-03-04T15:19:17.928Z,2023-03-05T07:21:33Z,4071236679,286,,4071237071,233,159,4071236677,56,Center,,,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515113863,160,1,1,18,3,759fhii7hsnldanli06j5jmf6,1,22.6,45.4,2023-03-04T15:19:18.038Z,2023-03-05T15:20:11Z,4071237115,213,6.1,4074491033,388,,4071237113,212,11.9,4071237109,140,33.6,4071237105,3,,4071237107,56,Back,4071237111,141,41.5,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515113873,161,49,1,18,5,759fhii7hsnldanli06j5jmf6,1,32.9,47.3,2023-03-04T15:19:19.494Z,2023-03-05T07:21:39Z,,,,,,,,,,,,,,,,,,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515740199,755,83,1,18,5,87coxipr6ls77tnlba3eselx0,1,68.4,44.2,2023-03-04T15:19:20.104Z,2023-03-05T08:49:48Z,4074584183,399,193109,,,,,,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515114035,163,4,1,18,6,759fhii7hsnldanli06j5jmf6,1,32.7,59.1,2023-03-04T15:19:20.579Z,2023-03-05T14:45:22Z,4071237947,265,,4071237943,56,Back,4071238561,285,,4071237941,13,,4071238547,233,150,4071237945,152,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515114141,150,4,1,18,6,87coxipr6ls77tnlba3eselx0,0,67.3,40.9,2023-03-04T15:19:20.580Z,2023-03-05T14:45:22Z,4071238457,56,Center,4074491087,178,,4071238469,286,,4071238465,265,,4071238615,233,163,4071238453,13,,4071238461,152,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515113929,162,43,1,18,7,759fhii7hsnldanli06j5jmf6,1,0,0,2023-03-04T15:19:22.288Z,2023-03-04T15:19:27Z,4071237481,286,0,4071238255,144,3,4071237479,56,Back,,,,,,,,,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515115755,164,1,1,18,59,759fhii7hsnldanli06j5jmf6,1,35.6,60,2023-03-04T15:20:14.243Z,2023-03-05T07:21:46Z,4071247295,212,38.1,4071635077,1,,4071247291,140,71.9,4071247297,213,6.2,4071247289,56,Center,4074491129,178,,4071247287,152,,4071247285,155,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,4071247293,141,58.1,4071247281,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515115885,165,44,1,19,3,759fhii7hsnldanli06j5jmf6,1,74.8,15.1,2023-03-04T15:20:17.525Z,2023-03-05T15:20:11Z,4071247973,56,Right,4071247977,286,,4071248015,233,151,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515115861,151,44,1,19,3,87coxipr6ls77tnlba3eselx0,0,25.2,84.9,2023-03-04T15:20:17.526Z,2023-03-05T07:21:51Z,4071247835,285,,4071248063,233,165,4071247833,56,Back,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515115901,166,1,1,19,3,759fhii7hsnldanli06j5jmf6,0,70.3,15.6,2023-03-04T15:20:17.566Z,2023-03-05T15:20:12Z,4071248091,212,23.3,4071248083,3,,4071248089,141,49.1,4071248087,140,75.0,4074491205,388,,4071248085,56,Center,4071248093,213,1.4,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515115961,152,1,1,19,5,87coxipr6ls77tnlba3eselx0,1,23.7,67,2023-03-04T15:20:19.501Z,2023-03-05T07:22:02Z,4071248429,56,Back,4071248437,140,29.8,4071248487,212,6.5,4071248489,213,0.1,4071248425,3,,4071248439,141,68.4,4074491265,388,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515115985,153,44,1,19,5,87coxipr6ls77tnlba3eselx0,1,31.5,64.4,2023-03-04T15:20:20.245Z,2023-03-05T15:20:12Z,4071248521,56,Back,4071248571,233,167,4071248523,285,,,,,,,,,,,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515115937,167,44,1,19,5,759fhii7hsnldanli06j5jmf6,0,68.5,35.6,2023-03-04T15:20:20.246Z,2023-03-05T07:22:06Z,4071248301,56,Center,4071248303,286,,4071248607,233,153,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116007,154,1,1,19,5,87coxipr6ls77tnlba3eselx0,0,29.8,68.4,2023-03-04T15:20:20.319Z,2023-03-05T15:20:12Z,4071248703,56,Back,4071248701,168,,4071248699,3,,4074491347,388,,4071248709,212,12.5,4071248705,140,41.7,4071248707,141,69.4,4071248711,213,0.1,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116089,168,1,1,19,7,759fhii7hsnldanli06j5jmf6,1,57.8,37.4,2023-03-04T15:20:21.742Z,2023-03-05T07:22:13Z,4071249177,3,,4071249185,212,16.6,4071249181,140,73.6,4071249187,213,6.2,4074491399,178,,4071249183,141,35.5,4071249179,56,Center,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116115,169,1,1,19,8,759fhii7hsnldanli06j5jmf6,1,73.6,35.5,2023-03-04T15:20:23.043Z,2023-03-05T07:22:19Z,4071249303,56,Center,4071249309,212,23.3,4071249307,141,63.3,4071249311,213,2.2,4074491423,178,,4071249305,140,60.6,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116229,170,1,1,19,12,759fhii7hsnldanli06j5jmf6,1,60.3,67.5,2023-03-04T15:20:26.510Z,2023-03-05T07:22:24Z,4071249949,141,89.1,4071249951,212,14.8,4071249945,56,Left,4074491489,178,,4071249947,140,58.7,4071249953,213,1.7,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116253,171,1,1,19,15,759fhii7hsnldanli06j5jmf6,1,63.9,76.9,2023-03-04T15:20:30.127Z,2023-03-05T07:22:26Z,4071250115,140,59.4,4071250107,56,Center,4071250125,213,4.2,4071250123,212,9.8,4071250119,141,64.2,4074491509,178,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116351,172,1,1,19,16,759fhii7hsnldanli06j5jmf6,1,58.7,66,2023-03-04T15:20:30.794Z,2023-03-05T07:22:37Z,4071250689,141,95.4,4071250695,213,1.8,4071250683,56,Left,4074491599,178,,4071250693,212,20.5,4071250687,140,54.4,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116391,173,1,1,19,18,759fhii7hsnldanli06j5jmf6,1,54.4,95.4,2023-03-04T15:20:33.184Z,2023-03-05T07:22:42Z,4071250929,140,63.6,4071250935,213,0.1,4071250931,141,96.8,4071250933,212,9.7,4074491657,178,,4071250927,56,Left,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116407,174,1,1,19,20,759fhii7hsnldanli06j5jmf6,0,64.2,96.8,2023-03-04T15:20:34.607Z,2023-03-05T07:22:46Z,4071251005,140,69.1,4074491709,178,,4071251001,56,Left,4071251255,233,155,4071251007,141,94.8,4071251011,212,5.3,4071251013,213,6.0,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116439,155,61,1,19,20,87coxipr6ls77tnlba3eselx0,1,24.7,4.1,2023-03-04T15:20:34.881Z,2023-03-05T07:22:51Z,4071251183,56,Back,4074491751,178,,,,,,,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116663,175,1,1,19,23,759fhii7hsnldanli06j5jmf6,1,53.7,96.2,2023-03-04T15:20:38.222Z,2023-03-05T07:22:55Z,4074491795,178,,4071252363,56,Back,4071252371,213,4.2,4071252369,212,24.7,4071252367,141,64.2,4071252365,140,42.5,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116759,176,1,1,19,29,759fhii7hsnldanli06j5jmf6,0,45.7,52.1,2023-03-04T15:20:44.232Z,2023-03-05T07:22:59Z,4071252889,56,Left,4071252897,213,0.4,4071252891,140,91.9,4074491825,178,,4071252895,212,53.0,4071252893,141,83.6,4071252899,1,,4071252887,155,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116819,156,1,1,19,32,87coxipr6ls77tnlba3eselx0,1,13.4,17.1,2023-03-04T15:20:47.103Z,2023-03-05T07:23:03Z,4071253241,3,,4071253245,140,24.9,4071253247,141,20.0,4074491875,388,,4071253251,213,0.2,4071253249,212,12.2,4071253243,56,Back,,,,156hlg4mne48ct15fm5qtpjo5,G. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116831,157,49,1,19,34,87coxipr6ls77tnlba3eselx0,1,25.4,20.1,2023-03-04T15:20:48.534Z,2023-03-05T07:23:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116859,158,1,1,19,35,87coxipr6ls77tnlba3eselx0,0,25.4,20.1,2023-03-04T15:20:49.440Z,2023-03-05T07:23:13Z,4071253475,213,5.8,4073629329,1,,4071253469,141,7.4,4071253463,56,Back,4071253465,140,42.1,4071253473,212,19.5,4073629327,157,,4074491983,178,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116917,177,1,1,19,36,759fhii7hsnldanli06j5jmf6,0,53,94.8,2023-03-04T15:20:51.349Z,2023-03-05T07:23:19Z,4071253779,212,18.1,4071253773,56,Left,4071253767,3,,4074492051,388,,4071253775,140,69.6,4071253781,213,0.3,4071253777,141,100.0,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116995,159,5,1,19,38,87coxipr6ls77tnlba3eselx0,1,26.8,-1.9,2023-03-04T15:20:53.417Z,2023-03-05T07:23:20Z,4071254179,56,Back,4071254257,233,178,4071254181,347,,,,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116925,178,5,1,19,38,759fhii7hsnldanli06j5jmf6,0,73.2,101.9,2023-03-04T15:20:53.417Z,2023-03-05T07:23:20Z,4071254309,233,159,4071253815,347,,4071253813,56,Left,,,,,,,,,,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515117997,160,1,1,19,59,87coxipr6ls77tnlba3eselx0,0,29.7,0,2023-03-04T15:21:13.807Z,2023-03-05T07:23:22Z,4071259665,140,62.0,4071259661,107,,4071259667,141,5.5,4071259673,1,,4071259671,213,0.1,4071259669,212,34.3,4071259663,56,Right,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515117745,179,8,1,20,2,759fhii7hsnldanli06j5jmf6,1,29.7,83.9,2023-03-04T15:21:17.276Z,2023-03-05T07:23:36Z,4074492195,178,,4073629687,384,,4071258415,56,Back,,,,,,,,,,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515119063,163,61,1,20,3,87coxipr6ls77tnlba3eselx0,1,60.1,23.1,2023-03-04T15:21:18.320Z,2023-03-05T07:23:40Z,4071265589,56,Center,4074492235,178,,,,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515118395,162,3,1,20,5,87coxipr6ls77tnlba3eselx0,0,59.6,39.7,2023-03-04T15:21:20.356Z,2023-03-05T07:23:43Z,4071262509,233,181,4073630425,464,,4071261921,56,Center,4074492275,178,,4071261923,286,,,,,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515118483,181,7,1,20,7,759fhii7hsnldanli06j5jmf6,0,40.4,60.3,2023-03-04T15:21:21.462Z,2023-03-05T07:23:51Z,4074492369,178,,4071262475,233,162,4071262399,56,Back,4071262401,285,,4073630343,385,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515118067,180,4,1,20,7,759fhii7hsnldanli06j5jmf6,1,39,62.2,2023-03-04T15:21:21.613Z,2023-03-05T07:23:54Z,4071259999,56,Back,4071260001,152,,4071259995,13,,4071260003,286,,4071260087,233,161,4071259997,295,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515118003,161,4,1,20,7,87coxipr6ls77tnlba3eselx0,0,61,37.8,2023-03-04T15:21:21.614Z,2023-03-05T07:23:53Z,4071259697,295,,4071259703,285,,4071259695,13,,4071259701,152,,4074492397,178,,4071260207,233,180,4071259699,56,Center,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515119133,182,1,1,20,42,759fhii7hsnldanli06j5jmf6,1,39.9,51.8,2023-03-04T15:21:57.101Z,2023-03-05T07:23:56Z,4071265995,5,,4071265997,155,,4071266003,140,83.2,4071266001,56,Center,4071265999,152,,4071266009,213,0.4,4071266005,141,78.7,4071266007,212,49.0,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,4071622521,1,,4074492421,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515119249,183,44,1,20,45,759fhii7hsnldanli06j5jmf6,1,83.2,81.8,2023-03-04T15:22:00.062Z,2023-03-05T15:20:13Z,4071266613,56,Left,4071266651,233,164,4071266615,286,,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515119241,164,44,1,20,45,87coxipr6ls77tnlba3eselx0,0,16.8,18.2,2023-03-04T15:22:00.063Z,2023-03-05T07:24:06Z,4071266683,233,183,4071266575,285,,4071266573,56,Back,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515119277,184,1,1,20,45,759fhii7hsnldanli06j5jmf6,0,83.2,78.7,2023-03-04T15:22:00.182Z,2023-03-05T15:20:13Z,4074492593,388,,4071266739,141,67.0,4071266741,212,10.0,4071266733,3,,4071266735,56,Center,4071266743,213,5.4,4071266737,140,89.0,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515119297,165,61,1,20,46,87coxipr6ls77tnlba3eselx0,1,12.6,28.9,2023-03-04T15:22:01.002Z,2023-03-05T07:24:20Z,4074492647,178,,4074492645,15,,4071266851,56,Back,,,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515119339,166,1,1,20,47,87coxipr6ls77tnlba3eselx0,0,17.9,29.7,2023-03-04T15:22:02.429Z,2023-03-05T07:24:23Z,4071267097,141,11.7,4074492671,388,,4071267095,140,22.2,4071267091,3,,4071267101,213,5.1,4071267093,56,Back,4071267099,212,13.0,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
