id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,keyPass,qualifier/12/value,qualifier/16/value,qualifier/11/value,qualifier/14/value
2445295899,79,49,1,10,9,besu5lkqmra07drq1czpr0tk4,1,35.7,69.3,2022-08-13T14:10:42.192Z,2022-08-14T06:46:44Z,,,,,,,,,,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296045,80,1,1,10,9,besu5lkqmra07drq1czpr0tk4,1,35.7,69.3,2022-08-13T14:10:42.212Z,2022-08-14T06:46:47Z,3702014419,212,17.9,3702014407,155,,3702014421,213,0.2,3702014415,141,75.0,3702014409,56,Center,3702014411,140,52.3,3705614037,178,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296203,81,1,1,10,14,besu5lkqmra07drq1czpr0tk4,1,51,71.4,2022-08-13T14:10:47.358Z,2022-08-14T06:46:51Z,3702015371,140,58.2,3702015369,56,Left,3702015373,141,95.0,3705614149,178,,3702015379,213,1.1,3702015375,212,17.7,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296325,82,1,1,10,18,besu5lkqmra07drq1czpr0tk4,1,62.7,86.9,2022-08-13T14:10:51.165Z,2022-08-14T06:46:57Z,3702016027,212,11.3,3702016023,141,72.0,3702016019,140,57.9,3705614299,178,,3702016015,56,Center,3702016031,213,4.3,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296489,83,1,1,10,21,besu5lkqmra07drq1czpr0tk4,1,62.7,58.5,2022-08-13T14:10:54.021Z,2022-08-14T06:47:00Z,3705614351,178,,3702016805,1,,3702016793,56,Right,3702016803,213,5.1,3702016795,140,77.4,3702016799,141,4.4,3702016789,155,,3702016801,212,39.9,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296615,84,1,1,10,26,besu5lkqmra07drq1czpr0tk4,1,75.5,4.4,2022-08-13T14:10:59.174Z,2022-08-14T06:47:04Z,3702017507,140,68.2,3705614453,178,,3702017503,56,Right,3702017509,141,14.4,3702017511,212,10.2,3702017513,213,2.4,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296677,85,1,1,10,29,besu5lkqmra07drq1czpr0tk4,1,68.2,14.4,2022-08-13T14:11:02.668Z,2022-08-14T06:47:09Z,3702017833,56,Center,3705614547,178,,3702017837,141,32.7,3702017845,213,1.4,3702017841,212,12.6,3702017835,140,70.2,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296773,86,1,1,10,31,besu5lkqmra07drq1czpr0tk4,1,70.2,32.7,2022-08-13T14:11:04.389Z,2022-08-14T06:47:12Z,3702018275,141,24.0,3705614605,178,,3702018281,213,3.5,3702018279,212,15.1,3702018273,140,57.0,3702018269,56,Center,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445296909,87,1,1,10,32,besu5lkqmra07drq1czpr0tk4,1,57.4,21.9,2022-08-13T14:11:05.668Z,2022-08-14T06:47:15Z,3702019027,212,23.0,3702019023,140,45.8,3702019021,56,Back,3705614675,178,,3702019025,141,50.6,3702019029,213,2.1,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297063,88,1,1,10,37,besu5lkqmra07drq1czpr0tk4,1,47.2,56,2022-08-13T14:11:10.001Z,2022-08-14T06:47:20Z,3702019881,141,87.4,3702019879,140,44.3,3702019883,212,21.6,3702019877,56,Back,3705614797,178,,3702019885,213,1.7,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297229,89,1,1,10,40,besu5lkqmra07drq1czpr0tk4,1,41.1,80.8,2022-08-13T14:11:13.297Z,2022-08-14T06:47:24Z,3702020773,141,46.3,3702020777,213,3.9,3702020771,140,16.2,3702020769,56,Back,3702020775,212,35.1,3705614935,178,,3702020779,1,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297413,90,1,1,10,45,besu5lkqmra07drq1czpr0tk4,0,15.8,45.1,2022-08-13T14:11:18.083Z,2022-08-14T06:47:31Z,3702021719,155,,3702021723,140,45.7,3702021727,212,41.9,3702021731,1,,3702021721,56,Back,3705615139,178,,3702021725,141,4.4,3702021729,213,5.6,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297401,105,44,1,10,48,c9ky1957qli8v2lylfga7io8b,1,52.6,97.3,2022-08-13T14:11:21.206Z,2022-08-14T10:10:15Z,3702021651,56,Left,3702021655,286,,3702022103,233,91,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297461,91,44,1,10,48,besu5lkqmra07drq1czpr0tk4,0,47.4,2.7,2022-08-13T14:11:21.207Z,2022-08-14T06:48:45Z,3702021997,56,Back,3702022137,233,105,3702021999,285,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297521,106,1,1,10,48,c9ky1957qli8v2lylfga7io8b,0,50.8,99,2022-08-13T14:11:21.248Z,2022-08-14T10:10:16Z,3702022329,212,2.0,3705616889,388,,3702022325,140,52.7,3702022331,213,0.1,3702022323,56,Left,3702022319,3,,3702022327,141,99.2,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297687,93,61,1,10,48,besu5lkqmra07drq1czpr0tk4,1,51.1,1.1,2022-08-13T14:11:21.311Z,2022-08-14T06:48:57Z,3702023169,56,Right,3705617071,388,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445297677,92,5,1,10,49,besu5lkqmra07drq1czpr0tk4,0,47.8,-1.6,2022-08-13T14:11:22.540Z,2022-08-14T06:49:00Z,3702023107,56,Back,3702023113,347,,3702025871,233,107,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445298081,107,5,1,10,49,c9ky1957qli8v2lylfga7io8b,1,52.2,101.6,2022-08-13T14:11:22.540Z,2022-08-14T06:49:00Z,3702025145,56,Left,3702025147,347,,3702025675,233,92,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445298119,108,1,1,11,0,c9ky1957qli8v2lylfga7io8b,1,52.5,100,2022-08-13T14:11:33.842Z,2022-08-14T06:49:09Z,3702025353,141,89.9,3702025349,56,Back,3702025357,213,3.5,3702025351,140,29.9,3702025355,212,25.0,3702026965,189,,3702025347,107,,3702025359,1,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445298169,109,1,1,11,5,c9ky1957qli8v2lylfga7io8b,1,29.9,89.9,2022-08-13T14:11:38.391Z,2022-08-14T06:49:15Z,3702025591,213,0.3,3702025587,141,96.6,3702025583,56,Back,3705617487,178,,3702025589,212,14.5,3702027163,189,,3702025585,140,43.0,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445298225,110,1,1,11,6,c9ky1957qli8v2lylfga7io8b,1,43,96.6,2022-08-13T14:11:38.917Z,2022-08-14T06:49:20Z,3702025913,141,91.4,3702025917,213,3.4,3702025911,140,28.6,3702025909,56,Back,3702025915,212,15.5,3705617605,178,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445298299,111,1,1,11,10,c9ky1957qli8v2lylfga7io8b,1,28.6,91.4,2022-08-13T14:11:43.449Z,2022-08-14T06:49:24Z,3705617673,178,,3702026337,140,41.9,3702026349,212,14.8,3702026333,56,Back,3702026353,213,0.3,3702026343,141,98.6,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445298411,112,1,1,11,12,c9ky1957qli8v2lylfga7io8b,1,41.9,98.4,2022-08-13T14:11:45.705Z,2022-08-14T06:49:27Z,3702026923,213,3.4,3702026919,141,92.4,3702026915,56,Back,3702026921,212,16.1,3705617743,178,,3702026917,140,27.1,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445298585,113,1,1,11,15,c9ky1957qli8v2lylfga7io8b,0,30.8,89.4,2022-08-13T14:11:48.728Z,2022-08-14T06:49:31Z,3702027775,56,Center,3702027783,213,5.8,3702027781,212,68.6,3702027779,141,46.0,3702027773,155,,3702027777,140,89.8,3702027785,1,,3705617833,178,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445298629,94,52,1,11,19,besu5lkqmra07drq1czpr0tk4,1,9.9,59,2022-08-13T14:11:52.544Z,2022-08-14T06:49:36Z,3703423053,378,,3705618023,388,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445298807,95,1,1,11,21,besu5lkqmra07drq1czpr0tk4,1,12.3,61.8,2022-08-13T14:11:54.425Z,2022-08-14T06:49:39Z,3702028995,56,Back,3705618121,178,,3702029001,140,32.6,3702029019,213,0.1,3702029017,212,21.5,3702028991,123,,3702029009,141,65.8,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445298903,96,1,1,11,25,besu5lkqmra07drq1czpr0tk4,0,36,63.9,2022-08-13T14:11:58.106Z,2022-08-14T06:49:44Z,3702029507,141,46.0,3703424571,4,,3702029503,56,Center,3702029513,1,,3702029505,140,76.8,3705618265,178,,3702029509,212,44.5,3702029511,213,6.0,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445298855,114,49,1,11,27,c9ky1957qli8v2lylfga7io8b,1,25.5,46.9,2022-08-13T14:12:00.842Z,2022-08-14T06:49:52Z,,,,,,,,,,,,,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445298925,115,1,1,11,28,c9ky1957qli8v2lylfga7io8b,1,24.9,45.1,2022-08-13T14:12:00.906Z,2022-08-14T06:49:58Z,3702029643,56,Back,3702029647,141,46.9,3702029649,212,17.3,3702029645,140,8.5,3705618703,178,,3702029651,213,3.1,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445299067,116,1,1,11,29,c9ky1957qli8v2lylfga7io8b,1,8.4,46.9,2022-08-13T14:12:02.677Z,2022-08-14T06:50:03Z,3702030385,56,Back,3702030395,212,25.4,3705618771,178,,3702030399,213,0.9,3702030389,140,23.5,3702030393,141,76.0,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445299287,117,1,1,11,33,c9ky1957qli8v2lylfga7io8b,1,19.8,83.6,2022-08-13T14:12:06.075Z,2022-08-14T06:50:06Z,3702031517,141,97.7,3702031513,56,Back,3705618845,178,,3702031521,213,0.4,3702031515,140,41.4,3702031519,212,24.6,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445299333,118,1,1,11,37,c9ky1957qli8v2lylfga7io8b,1,40.4,98.3,2022-08-13T14:12:09.947Z,2022-08-14T06:50:10Z,3702031815,212,25.5,3702031813,141,82.9,3702031817,213,5.9,3705618949,178,,3702031811,140,62.5,3702031809,56,Left,,,,,,,9eglkkpww5oem5vdrmf8q2bu2,Jair Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445984373,1013,67,1,11,38,c9ky1957qli8v2lylfga7io8b,1,62.8,79.2,2022-08-13T14:12:11.463Z,2022-08-14T10:10:16Z,3705713387,233,776,,,,,,,,,,,,,,,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445984371,776,67,1,11,38,besu5lkqmra07drq1czpr0tk4,0,37.2,20.8,2022-08-13T14:12:11.464Z,2022-08-14T08:13:43Z,3705713407,233,1013,,,,,,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445299397,119,1,1,11,38,c9ky1957qli8v2lylfga7io8b,1,62.5,82.9,2022-08-13T14:12:11.482Z,2022-08-14T10:10:16Z,3702032173,213,1.4,3702032165,56,Left,3702032169,141,97.1,3702032171,212,9.8,3702032167,140,64.0,3705619069,178,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445299415,120,50,1,11,39,c9ky1957qli8v2lylfga7io8b,1,65.4,95.8,2022-08-13T14:12:12.639Z,2022-08-14T06:50:31Z,3702032345,233,97,3702032237,286,,3702032235,56,Left,,,,,,,,,,,,,,,,9eglkkpww5oem5vdrmf8q2bu2,Jair Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445299409,97,7,1,11,40,besu5lkqmra07drq1czpr0tk4,1,34.6,4.2,2022-08-13T14:12:13.823Z,2022-08-14T06:50:49Z,3702032223,56,Back,3702032275,233,120,3703427677,383,,3702032225,285,,3705619847,178,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445299425,98,49,1,11,42,besu5lkqmra07drq1czpr0tk4,1,33.4,5.2,2022-08-13T14:12:14.954Z,2022-08-14T06:50:57Z,,,,,,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445299557,99,1,1,11,42,besu5lkqmra07drq1czpr0tk4,1,29.6,5.2,2022-08-13T14:12:15.031Z,2022-08-14T06:51:01Z,3705620301,178,,3702032887,1,,3702032883,213,2.3,3702032881,212,32.4,3702032865,56,Back,3702032877,141,39.8,3702032869,140,8.4,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445299667,100,1,1,11,45,besu5lkqmra07drq1czpr0tk4,0,8.5,40.6,2022-08-13T14:12:17.972Z,2022-08-14T06:51:03Z,3702033463,1,,3702033451,56,Back,3705620343,178,,3702033457,212,39.7,3702033461,213,5.7,3702033449,157,,3702033453,140,39.2,3702033455,141,6.6,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445299687,101,43,1,11,47,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-08-13T14:12:20.622Z,2022-08-13T14:12:26Z,3702033571,56,Back,3702034575,144,5,3702033573,347,0,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445299835,121,1,1,11,49,c9ky1957qli8v2lylfga7io8b,0,59.4,93.6,2022-08-13T14:12:22.088Z,2022-08-14T06:51:20Z,3702034351,140,72.8,3702034349,56,Left,3702034357,213,6.1,3705620603,178,,3702034353,141,89.6,3702034347,3,,3702034513,189,,3702034355,212,14.3,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445563857,633,49,1,11,52,besu5lkqmra07drq1czpr0tk4,1,27.5,6.1,2022-08-13T14:12:25.348Z,2022-08-14T06:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445564079,634,1,1,11,54,besu5lkqmra07drq1czpr0tk4,0,27.5,6.1,2022-08-13T14:12:27.608Z,2022-08-14T06:51:30Z,3705620791,178,,3703432857,213,0.1,3703432849,141,7.5,3703432853,212,9.3,3703432845,140,36.3,3703432841,56,Back,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445564417,786,49,1,11,55,c9ky1957qli8v2lylfga7io8b,1,65.9,94.2,2022-08-13T14:12:28.557Z,2022-08-14T06:51:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300097,122,1,1,11,56,c9ky1957qli8v2lylfga7io8b,1,68.9,95,2022-08-13T14:12:29.432Z,2022-08-14T06:51:36Z,3702035747,213,4.9,3702035741,212,16.5,3702035735,141,71.4,3705620951,178,,3702035727,140,72.6,3702035723,56,Center,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300107,123,49,1,11,57,c9ky1957qli8v2lylfga7io8b,1,72.1,73.8,2022-08-13T14:12:30.137Z,2022-08-14T06:51:58Z,,,,,,,,,,,,,,,,,,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300131,124,1,1,11,57,c9ky1957qli8v2lylfga7io8b,1,72.1,73.8,2022-08-13T14:12:30.247Z,2022-08-14T06:52:04Z,3702035929,140,62.7,3705621123,178,,3702035935,213,2.6,3702035931,141,83.0,3702035927,56,Left,3702035933,212,11.7,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300389,125,1,1,12,0,c9ky1957qli8v2lylfga7io8b,1,61.8,84.4,2022-08-13T14:12:33.172Z,2022-08-14T06:52:07Z,3702037295,213,1.0,3705621593,178,,3702037289,140,67.1,3702037287,56,Left,3702037293,212,11.0,3702037291,141,98.3,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300529,126,1,1,12,7,c9ky1957qli8v2lylfga7io8b,1,54.4,63.9,2022-08-13T14:12:40.047Z,2022-08-14T06:52:10Z,3702038107,140,52.6,3702038113,213,4.6,3702038105,56,Center,3705621653,178,,3702038109,141,33.1,3702038111,212,21.0,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300617,127,1,1,12,12,c9ky1957qli8v2lylfga7io8b,1,56.1,23.9,2022-08-13T14:12:45.201Z,2022-08-14T06:52:14Z,3705621823,178,,3702038625,56,Center,3702038629,141,39.8,3702038627,140,54.4,3702038633,213,1.7,3702038631,212,11.0,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300697,128,1,1,12,14,c9ky1957qli8v2lylfga7io8b,0,54.4,39.8,2022-08-13T14:12:47.757Z,2022-08-14T06:52:19Z,3702039035,212,25.5,3705621965,178,,3702039029,56,Center,3702039037,213,6.1,3702039033,141,34.0,3702039031,140,78.4,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300715,102,8,1,12,16,besu5lkqmra07drq1czpr0tk4,1,22.6,65.7,2022-08-13T14:12:49.471Z,2022-08-14T06:52:23Z,3705622067,178,,3703438183,383,,3702039141,56,Back,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300735,103,49,1,12,18,besu5lkqmra07drq1czpr0tk4,1,22.6,65.7,2022-08-13T14:12:50.926Z,2022-08-14T08:15:28Z,,,,,,,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445300935,104,1,1,12,20,besu5lkqmra07drq1czpr0tk4,1,29.3,36.5,2022-08-13T14:12:53.625Z,2022-08-14T06:52:38Z,3702040341,212,11.9,3702040335,140,22.2,3702040343,213,4.0,3702040337,141,22.9,3702040333,56,Back,3705622557,178,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301031,105,1,1,12,23,besu5lkqmra07drq1czpr0tk4,0,24,24,2022-08-13T14:12:56.399Z,2022-08-14T06:52:41Z,3702040931,141,21.5,3702040923,155,,3702040937,213,6.2,3705622637,178,,3702040929,140,70.3,3702040939,1,,3702040925,56,Center,3702040935,212,48.6,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301015,129,49,1,12,26,c9ky1957qli8v2lylfga7io8b,1,27.9,80.9,2022-08-13T14:12:59.553Z,2022-08-14T06:52:46Z,,,,,,,,,,,,,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301203,130,1,1,12,28,c9ky1957qli8v2lylfga7io8b,1,26.1,74.2,2022-08-13T14:13:01.418Z,2022-08-14T06:52:50Z,3702041977,140,2.7,3702041985,1,,3705622921,178,,3702041981,212,32.4,3702041979,141,43.1,3702041975,56,Back,3702041983,213,3.9,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301473,131,1,1,12,33,c9ky1957qli8v2lylfga7io8b,1,2.5,41.5,2022-08-13T14:13:06.578Z,2022-08-14T06:52:54Z,3702043401,56,Back,3705623005,178,,3702043403,140,37.8,3702043407,212,44.5,3702043411,1,,3702043409,213,5.7,3702043405,141,5.2,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301631,133,61,1,12,38,c9ky1957qli8v2lylfga7io8b,0,45.5,2.2,2022-08-13T14:13:11.776Z,2022-08-14T06:53:03Z,3705623197,178,,3702044209,56,Back,,,,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445302307,106,5,1,12,39,besu5lkqmra07drq1czpr0tk4,1,43.5,101.1,2022-08-13T14:13:12.809Z,2022-08-14T06:53:05Z,3702047719,56,Back,3702047797,233,132,3702047721,347,,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445301627,132,5,1,12,39,c9ky1957qli8v2lylfga7io8b,0,56.5,-1.1,2022-08-13T14:13:12.809Z,2022-08-14T06:53:05Z,3702047859,233,106,3702044189,56,Right,3702044191,347,,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445302395,107,1,1,13,2,besu5lkqmra07drq1czpr0tk4,1,44.8,100,2022-08-13T14:13:35.174Z,2022-08-14T06:53:09Z,3702048177,107,,3702048185,212,19.2,3702048187,213,5.4,3703444755,189,,3702048183,141,80.2,3702048179,56,Left,3702048181,140,56.6,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
