id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/13/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2446173129,166,1,1,21,34,4qdzzur2cuuridyb0jso8mksi,1,28.7,36.3,2022-08-14T14:21:27.590Z,2022-08-14T20:25:39Z,3706669123,56,Back,3706669129,212,8.9,3706669127,141,46.6,3706669125,140,34.0,3708083277,389,,3706669131,213,0.9,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173131,167,49,1,21,34,4qdzzur2cuuridyb0jso8mksi,1,37.2,46.4,2022-08-14T14:21:28.035Z,2022-08-14T20:25:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173133,168,50,1,21,35,4qdzzur2cuuridyb0jso8mksi,1,37.8,43,2022-08-14T14:21:29.155Z,2022-08-14T20:25:52Z,3706669187,233,209,3706669167,56,Back,3706669169,286,,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173135,209,7,1,21,35,1hcbcuu846pa3iw6qskiws1cu,0,62.2,57,2022-08-14T14:21:29.318Z,2022-08-14T20:25:58Z,3706669173,285,,3708084449,178,,3706669171,56,Center,3706669181,233,168,3707451375,385,,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173207,169,61,1,21,35,4qdzzur2cuuridyb0jso8mksi,1,30.2,42.7,2022-08-14T14:21:29.393Z,2022-08-14T20:26:04Z,3708084865,178,,3706669629,56,Back,,,,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173167,210,49,1,21,37,1hcbcuu846pa3iw6qskiws1cu,1,64.8,63.9,2022-08-14T14:21:31.062Z,2022-08-14T20:26:15Z,,,,,,,,,,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173201,211,1,1,21,37,1hcbcuu846pa3iw6qskiws1cu,1,64.8,63.9,2022-08-14T14:21:31.093Z,2022-08-14T20:26:20Z,3706669591,141,69.0,3708086251,178,,3706669595,213,0.9,3706669587,56,Center,3706669589,140,67.6,3706669593,212,4.5,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173245,212,1,1,21,40,1hcbcuu846pa3iw6qskiws1cu,0,72.6,67.3,2022-08-14T14:21:34.164Z,2022-08-14T20:26:27Z,3706669885,141,44.0,3706669889,213,5.0,3706669887,212,16.4,3708086731,178,,3706669883,140,76.5,3706669881,56,Center,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446317169,826,61,1,21,40,4qdzzur2cuuridyb0jso8mksi,1,27.3,35.7,2022-08-14T14:21:34.289Z,2022-08-14T20:26:33Z,3707454917,56,Back,3708087225,178,,,,,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173247,213,15,1,21,43,1hcbcuu846pa3iw6qskiws1cu,1,80.5,33,2022-08-14T14:21:36.968Z,2022-08-14T20:26:38Z,3706674217,147,47.7,3708087571,178,,3706674215,146,98.2,3706674213,458,,3706673685,20,,3706669895,22,,3706674209,103,19.6,3706669897,18,,5v4a80qx7x0s2d1dyl9n76y1h,L. Boyce,3706674207,102,50.3,,3706674205,78,3706669899,56,3706674211,215,3706674265,233,174,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,
2446173653,174,10,1,21,45,4qdzzur2cuuridyb0jso8mksi,1,2.4,51,2022-08-14T14:21:38.518Z,2022-08-14T20:26:45Z,3706673739,233,213,3706672181,56,Back,3706672177,178,,3707455429,377,,3706672179,182,,3706672801,177,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173267,170,52,1,21,45,4qdzzur2cuuridyb0jso8mksi,1,5.1,51.2,2022-08-14T14:21:38.894Z,2022-08-14T20:26:47Z,3708088167,178,,3707455599,377,,,,,,,,,,,,,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173347,171,1,1,21,53,4qdzzur2cuuridyb0jso8mksi,1,12.9,47.5,2022-08-14T14:21:47.193Z,2022-08-14T20:26:56Z,3706670397,213,5.1,3706670387,140,23.2,3706670383,56,Back,3706670393,212,27.1,3708089055,178,,3706670429,287,,3706670381,123,,3706670391,141,10.9,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173409,172,1,1,21,58,4qdzzur2cuuridyb0jso8mksi,0,26.5,5.5,2022-08-14T14:21:51.546Z,2022-08-14T20:27:02Z,3706670771,141,0.0,3708089525,178,,3706670761,155,,3706670765,56,Right,3706670769,140,61.6,3706670779,213,6.2,3706670783,1,,3706670775,212,37.2,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173417,173,5,1,22,1,4qdzzur2cuuridyb0jso8mksi,0,64.5,-1.5,2022-08-14T14:21:55.084Z,2022-08-14T20:27:12Z,3706670977,233,214,3706670801,56,Right,3706670803,347,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173445,214,5,1,22,1,1hcbcuu846pa3iw6qskiws1cu,1,35.5,101.5,2022-08-14T14:21:55.084Z,2022-08-14T20:27:11Z,3706670927,56,Back,3706670929,347,,3706670957,233,173,,,,,,,,,,,,,,,,9edzwm5tgsaud77tbc16our4l,C. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173503,215,1,1,22,4,1hcbcuu846pa3iw6qskiws1cu,1,32.6,100,2022-08-14T14:21:58.385Z,2022-08-14T20:27:15Z,3706671281,213,4.5,3706671271,107,,3706671275,140,27.0,3706671283,1,,3706671279,212,31.2,3706671277,141,56.6,3706671273,56,Back,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173513,216,1,1,22,8,1hcbcuu846pa3iw6qskiws1cu,1,27,56.6,2022-08-14T14:22:01.956Z,2022-08-14T20:27:22Z,3706671333,213,5.1,3706671325,56,Back,3708091259,178,,3706671329,141,47.0,3706671327,140,29.4,3706671331,212,7.0,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446454275,1361,43,1,22,10,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-08-14T14:22:03.575Z,2022-08-14T21:13:46Z,3708235831,178,0,3708235925,144,82,,,,,,,,,,,,,,,,,,,5t8x37anxancpz8fqxxauioyd,C. Halkett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173537,217,1,1,22,10,1hcbcuu846pa3iw6qskiws1cu,1,29.4,47,2022-08-14T14:22:03.590Z,2022-08-14T20:27:29Z,3706671495,141,57.2,3706671497,212,9.6,3706671499,213,0.8,3708091691,178,,3706671493,140,35.7,3706671491,56,Back,,,,,,,5t8x37anxancpz8fqxxauioyd,C. Halkett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173545,218,1,1,22,13,1hcbcuu846pa3iw6qskiws1cu,1,35.4,59.7,2022-08-14T14:22:07.087Z,2022-08-14T20:27:35Z,3708092185,178,,3706671539,56,Back,3706671541,140,40.2,3706671545,212,7.8,3706671547,213,0.9,3706671543,141,68.5,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173563,219,1,1,22,14,1hcbcuu846pa3iw6qskiws1cu,1,40.2,68.5,2022-08-14T14:22:07.876Z,2022-08-14T20:27:55Z,3706671643,141,55.7,3708093621,178,,3706671647,213,4.3,3706671645,212,9.4,3706671641,140,36.7,3706671639,56,Back,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173601,220,1,1,22,16,1hcbcuu846pa3iw6qskiws1cu,1,36.7,55.7,2022-08-14T14:22:09.598Z,2022-08-14T20:28:00Z,3706671907,56,Back,3706671909,140,39.1,3706671913,212,25.7,3706671915,213,1.5,3708094097,178,,3706671911,141,93.3,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173625,221,1,1,22,20,1hcbcuu846pa3iw6qskiws1cu,1,43.9,90.3,2022-08-14T14:22:14.207Z,2022-08-14T20:28:07Z,3708094733,178,,3706672043,141,97.5,3706672045,212,19.9,3706672047,213,0.2,3706672041,140,62.3,3706672039,56,Left,,,,,,,5t8x37anxancpz8fqxxauioyd,C. Halkett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173633,222,61,1,22,21,1hcbcuu846pa3iw6qskiws1cu,0,62.3,97.5,2022-08-14T14:22:15.149Z,2022-08-14T20:28:19Z,3706672083,56,Left,3708095391,178,,,,,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173727,175,5,1,22,24,4qdzzur2cuuridyb0jso8mksi,1,29.9,-1,2022-08-14T14:22:18.131Z,2022-08-14T20:28:24Z,3706672565,347,,3706672563,56,Back,3706672583,233,223,,,,,,,,,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173649,223,5,1,22,24,1hcbcuu846pa3iw6qskiws1cu,0,70.1,101,2022-08-14T14:22:18.131Z,2022-08-14T20:28:25Z,3706672155,347,,3706672153,56,Left,3706672619,233,175,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173797,176,1,1,22,27,4qdzzur2cuuridyb0jso8mksi,1,32.8,0,2022-08-14T14:22:21.087Z,2022-08-14T20:28:30Z,3706672975,212,18.5,3706672977,213,2.6,3706672969,56,Back,3706672967,107,,3706672973,141,12.5,3706672971,140,17.9,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173843,177,1,1,22,34,4qdzzur2cuuridyb0jso8mksi,1,26.9,13.2,2022-08-14T14:22:28.295Z,2022-08-14T20:28:37Z,3706673229,141,38.3,3706673227,140,73.5,3706673225,56,Center,3706673235,1,,3706673223,155,,3706673233,213,0.3,3706673231,212,51.8,3708096495,178,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173855,178,44,1,22,37,4qdzzur2cuuridyb0jso8mksi,1,75.9,28.6,2022-08-14T14:22:31.031Z,2022-08-14T21:53:06Z,3706673279,286,,3706673277,56,Center,3706673297,233,224,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173849,224,44,1,22,37,1hcbcuu846pa3iw6qskiws1cu,0,24.1,71.4,2022-08-14T14:22:31.032Z,2022-08-14T20:28:49Z,3706673259,285,,3706673257,56,Back,3706673309,233,178,,,,,,,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173863,179,1,1,22,37,4qdzzur2cuuridyb0jso8mksi,0,73.8,36.9,2022-08-14T14:22:31.070Z,2022-08-14T21:53:06Z,3706673339,56,Center,3706673337,3,,3706673341,140,71.3,3708097153,388,,3706673347,213,3.8,3706673345,212,3.3,3706673343,141,33.9,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173893,225,1,1,22,38,1hcbcuu846pa3iw6qskiws1cu,1,28.3,78.7,2022-08-14T14:22:32.052Z,2022-08-14T20:28:54Z,3706673533,141,69.1,3706673537,213,5.1,3706673529,56,Back,3706673527,3,,3708097769,388,,3706673535,212,6.9,3706673531,140,30.5,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173899,226,43,1,22,40,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-08-14T14:22:33.761Z,2022-08-14T17:39:56Z,3707460797,144,49,,,,,,,,,,,,,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173901,227,1,1,22,40,1hcbcuu846pa3iw6qskiws1cu,1,30.5,69.1,2022-08-14T14:22:33.893Z,2022-08-14T20:29:02Z,3706673579,212,9.8,3706673577,141,65.7,3706673575,140,21.4,3706673573,56,Back,3706673581,213,3.4,3708098527,178,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446455383,1370,43,1,22,41,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-08-14T14:22:34.588Z,2022-08-14T21:42:21Z,3708242275,178,0,3708305827,144,82,,,,,,,,,,,,,,,,,,,5t8x37anxancpz8fqxxauioyd,C. Halkett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446318367,863,49,1,22,41,1hcbcuu846pa3iw6qskiws1cu,1,22.7,66.9,2022-08-14T14:22:34.650Z,2022-08-14T20:29:09Z,,,,,,,,,,,,,,,,,,,,,,,,,5t8x37anxancpz8fqxxauioyd,C. Halkett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173945,228,1,1,22,41,1hcbcuu846pa3iw6qskiws1cu,1,21.4,65.7,2022-08-14T14:22:35.303Z,2022-08-14T20:29:19Z,3708099743,178,,3706673835,140,31.1,3706673839,212,18.8,3706673837,141,89.0,3706673841,213,1.0,3706673831,56,Back,,,,,,,5t8x37anxancpz8fqxxauioyd,C. Halkett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173947,229,1,1,22,45,1hcbcuu846pa3iw6qskiws1cu,0,31.1,85.7,2022-08-14T14:22:38.590Z,2022-08-14T20:29:25Z,3708100239,178,,3706673861,141,65.4,3706673865,213,5.5,3706673859,140,45.3,3706673863,212,20.3,3706673857,56,Back,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173953,180,8,1,22,45,4qdzzur2cuuridyb0jso8mksi,1,54.2,42.4,2022-08-14T14:22:39.378Z,2022-08-14T20:29:34Z,3708100809,178,,3707461815,384,,3706673883,56,Center,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446173973,181,49,1,22,46,4qdzzur2cuuridyb0jso8mksi,1,57,31.2,2022-08-14T14:22:40.232Z,2022-08-14T21:17:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174011,182,1,1,22,48,4qdzzur2cuuridyb0jso8mksi,1,57.6,30.3,2022-08-14T14:22:42.402Z,2022-08-14T20:29:51Z,3706674249,56,Right,3706674253,141,14.0,3706674255,212,11.7,3706674257,213,4.4,3708102039,178,,3706674251,140,53.9,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174039,183,1,1,22,49,4qdzzur2cuuridyb0jso8mksi,1,54,14.1,2022-08-14T14:22:43.335Z,2022-08-14T20:29:58Z,3708102629,178,,3706674421,141,31.9,3706674425,213,1.5,3706674417,56,Center,3706674419,140,54.4,3706674423,212,12.1,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174085,184,1,1,22,52,4qdzzur2cuuridyb0jso8mksi,1,54.3,28,2022-08-14T14:22:45.549Z,2022-08-14T20:30:02Z,3706674603,56,Right,3706674615,213,4.7,3706674607,140,54.4,3708102919,178,,3706674613,212,9.9,3706674611,141,13.5,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174105,185,1,1,22,54,4qdzzur2cuuridyb0jso8mksi,1,46.5,16.8,2022-08-14T14:22:47.450Z,2022-08-14T20:30:07Z,3706674729,140,41.5,3706674727,56,Back,3706674735,213,1.8,3706674733,212,26.4,3708103363,178,,3706674731,141,54.8,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174121,186,1,1,22,56,4qdzzur2cuuridyb0jso8mksi,1,39.9,55.1,2022-08-14T14:22:49.819Z,2022-08-14T20:32:49Z,3706674855,141,34.5,3706674857,212,16.6,3706674859,213,4.1,3706674853,140,31.4,3708114405,178,,3706674851,56,Back,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174163,187,1,1,22,59,4qdzzur2cuuridyb0jso8mksi,1,31.1,31.2,2022-08-14T14:22:52.720Z,2022-08-14T20:32:53Z,3708114775,178,,3706675061,56,Back,3706675063,140,38.7,3706675069,213,5.8,3706675067,212,8.8,3706675065,141,25.6,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174223,188,1,1,23,1,4qdzzur2cuuridyb0jso8mksi,1,33.6,28.8,2022-08-14T14:22:54.801Z,2022-08-14T20:33:00Z,3706675431,140,9.2,3706675437,213,2.6,3706675429,56,Back,3706675435,212,29.8,3706675433,141,51.2,3708115493,178,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174265,189,1,1,23,5,4qdzzur2cuuridyb0jso8mksi,0,12.8,46.1,2022-08-14T14:22:59.198Z,2022-08-14T20:33:06Z,3706675681,212,47.9,3706675679,141,31.3,3706675677,140,57.4,3706675683,213,6.1,3706675675,56,Center,3706675685,1,,3706675673,155,,3708115947,178,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174283,230,44,1,23,8,1hcbcuu846pa3iw6qskiws1cu,1,43.4,72.7,2022-08-14T14:23:01.988Z,2022-08-14T21:53:07Z,3706675789,285,,3706675787,56,Back,3706675797,233,190,,,,,,,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174269,190,44,1,23,8,4qdzzur2cuuridyb0jso8mksi,0,56.6,27.3,2022-08-14T14:23:01.989Z,2022-08-14T20:33:10Z,3706675707,286,,3706675827,233,230,3706675705,56,Center,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174293,231,1,1,23,8,1hcbcuu846pa3iw6qskiws1cu,0,43.3,74.8,2022-08-14T14:23:02.018Z,2022-08-14T21:53:07Z,3706675851,56,Back,3708305821,178,,3706675853,140,43.3,3706675849,3,,3706675857,212,1.9,3706675859,213,1.6,3706675855,141,77.6,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174275,191,61,1,23,8,4qdzzur2cuuridyb0jso8mksi,1,56.5,29.4,2022-08-14T14:23:02.067Z,2022-08-14T20:33:24Z,3706675743,56,Center,3708117487,178,,3708117483,21,,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174309,232,49,1,23,10,1hcbcuu846pa3iw6qskiws1cu,1,40.8,91.5,2022-08-14T14:23:03.941Z,2022-08-14T20:33:37Z,,,,,,,,,,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446456387,1392,43,1,23,10,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-08-14T14:23:03.951Z,2022-08-14T21:18:03Z,3708247823,144,82,3708247673,178,0,,,,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174323,233,1,1,23,10,1hcbcuu846pa3iw6qskiws1cu,1,40.8,91.5,2022-08-14T14:23:04.039Z,2022-08-14T20:33:42Z,3706676055,56,Back,3706676059,141,92.1,3706676057,140,22.3,3706676063,213,3.1,3706676061,212,19.4,3708118941,178,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174339,234,1,1,23,13,1hcbcuu846pa3iw6qskiws1cu,1,22.3,92.1,2022-08-14T14:23:06.471Z,2022-08-14T20:33:48Z,3706676175,213,4.4,3706676173,212,27.0,3706676167,56,Back,3706676169,140,13.9,3706676171,141,54.6,3708119293,178,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174365,235,1,1,23,15,1hcbcuu846pa3iw6qskiws1cu,1,13.9,54.6,2022-08-14T14:23:09.224Z,2022-08-14T20:33:52Z,3706676339,56,Back,3706676341,140,28.7,3706676345,212,15.8,3706676347,213,6.1,3708119663,178,,3706676343,141,50.1,,,,,,,9edzwm5tgsaud77tbc16our4l,C. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174385,236,1,1,23,18,1hcbcuu846pa3iw6qskiws1cu,1,28.9,47.9,2022-08-14T14:23:11.920Z,2022-08-14T20:33:58Z,3706676481,212,10.3,3708120129,178,,3706676471,56,Back,3706676483,213,1.2,3706676475,140,32.4,3706676479,141,62.0,,,,,,,5t8x37anxancpz8fqxxauioyd,C. Halkett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174421,237,1,1,23,21,1hcbcuu846pa3iw6qskiws1cu,1,32.4,62,2022-08-14T14:23:14.598Z,2022-08-14T20:34:05Z,3706676703,213,1.0,3706676699,141,95.1,3706676697,140,46.6,3706676695,56,Back,3708120649,178,,3706676701,212,27.0,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174443,238,1,1,23,23,1hcbcuu846pa3iw6qskiws1cu,1,46.6,95.1,2022-08-14T14:23:16.515Z,2022-08-14T20:34:12Z,3708121259,178,,3706676811,56,Back,3706676813,140,40.0,3706676819,213,4.3,3706676817,212,15.6,3706676815,141,74.5,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174467,239,1,1,23,24,1hcbcuu846pa3iw6qskiws1cu,1,40,74.5,2022-08-14T14:23:18.292Z,2022-08-14T20:34:17Z,3706676965,213,1.1,3708121631,178,,3706676963,212,9.5,3706676959,140,44.1,3706676957,56,Back,3706676961,141,86.9,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174503,240,1,1,23,26,1hcbcuu846pa3iw6qskiws1cu,0,41.7,81.2,2022-08-14T14:23:20.415Z,2022-08-14T20:34:21Z,3706677169,1,,3706677167,213,5.8,3706677165,212,54.5,3706677163,141,46.7,3706677157,155,,3706677159,56,Center,3706677161,140,88.6,3708121957,178,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446174501,192,52,1,23,29,4qdzzur2cuuridyb0jso8mksi,1,11.2,50.6,2022-08-14T14:23:23.074Z,2022-08-14T20:34:25Z,3708122203,178,,3707466127,377,,,,,,,,,,,,,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
