id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/10/value,qualifier/11/value,keyPass,qualifier/14/value,assist
2495618827,583,1,2,53,44,1hcbcuu846pa3iw6qskiws1cu,1,44,2.6,2023-01-07T16:15:44.953Z,2023-01-08T05:37:45Z,3968673399,56,Right,3968673405,212,12.6,3968673407,213,0.4,3969836783,178,,3968673401,140,54.9,3968673403,141,10.3,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618839,584,1,2,53,44,1hcbcuu846pa3iw6qskiws1cu,0,54.9,10.3,2023-01-07T16:15:45.783Z,2023-01-08T05:37:53Z,3968673459,140,59.9,3968673461,141,7.7,3969836859,178,,3968673457,56,Right,3968673465,213,6.0,3968673463,212,5.5,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618913,342,49,2,53,45,muo4d1nfi1vgyvz5n07tjmoo,1,35.3,95.4,2023-01-07T16:15:46.786Z,2023-01-08T05:38:00Z,,,,,,,,,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618935,343,1,2,53,46,muo4d1nfi1vgyvz5n07tjmoo,1,35.3,95.4,2023-01-07T16:15:47.424Z,2023-01-08T05:38:07Z,3968673953,212,10.6,3968673951,141,94.1,3968673947,56,Back,3968673949,140,45.4,3969836981,178,,3968673955,213,6.2,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618907,341,43,2,53,48,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-01-07T16:15:49.545Z,2023-01-07T16:16:03Z,3968673799,141,95.4,3968673803,213,0,3968673795,56,Back,3968673801,212,0,3968675077,144,1,3968673797,140,35.3,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618939,344,1,2,53,49,muo4d1nfi1vgyvz5n07tjmoo,0,44.5,96.2,2023-01-07T16:15:50.462Z,2023-01-08T05:38:17Z,3968673989,141,95.7,3968674119,233,585,3968673991,212,1.4,3968674123,286,,3969837053,178,,3968673985,56,Back,3968673987,140,45.8,3968673993,213,6.0,ctqn305re0qsih8mh5nufg89h,G. Kiltie,3968674117,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618951,585,74,2,53,49,1hcbcuu846pa3iw6qskiws1cu,1,53.5,3.1,2023-01-07T16:15:50.517Z,2023-01-08T05:38:24Z,3969837139,389,,3968674063,285,,3968674157,233,344,3968674061,56,Right,,,,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618977,345,61,2,53,49,muo4d1nfi1vgyvz5n07tjmoo,1,45.8,95.7,2023-01-07T16:15:50.554Z,2023-01-08T05:38:40Z,3968674197,56,Back,3969837375,178,,3969837373,21,,,,,,,,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618997,586,61,2,53,51,1hcbcuu846pa3iw6qskiws1cu,1,47.3,5,2023-01-07T16:15:52.400Z,2023-01-08T05:38:47Z,3969837461,178,,3968689009,56,Back,,,,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619019,587,49,2,53,52,1hcbcuu846pa3iw6qskiws1cu,1,47.3,5,2023-01-07T16:15:53.372Z,2023-01-08T05:38:54Z,,,,,,,,,,,,,,,,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619049,588,1,2,53,53,1hcbcuu846pa3iw6qskiws1cu,1,43.8,5.8,2023-01-07T16:15:54.482Z,2023-01-08T05:39:07Z,3968674545,141,18.9,3969837745,178,,3968674547,212,10.0,3968674543,140,39.5,3968674549,213,2.0,3968674541,56,Back,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619159,589,1,2,53,56,1hcbcuu846pa3iw6qskiws1cu,1,40.1,22.5,2023-01-07T16:15:57.862Z,2023-01-08T05:39:13Z,3968675165,140,58.0,3968675167,141,80.0,3969837869,178,,3968675169,212,43.4,3968675171,213,1.1,3968675173,1,,3968675163,56,Left,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619185,590,1,2,54,2,1hcbcuu846pa3iw6qskiws1cu,1,70.8,92,2023-01-07T16:16:03.163Z,2023-01-08T05:39:18Z,3968675299,141,65.5,3969837979,178,,3968675297,140,75.4,3968675295,56,Center,3968675301,212,18.7,3968675303,213,5.0,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619223,591,1,2,54,4,1hcbcuu846pa3iw6qskiws1cu,1,75.2,65.5,2023-01-07T16:16:05.254Z,2023-01-08T05:39:23Z,3968675509,56,Center,3968675521,212,11.5,3968675513,140,86.1,3969838035,178,,3968675527,213,0.1,3968675517,141,66.4,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619277,592,1,2,54,5,1hcbcuu846pa3iw6qskiws1cu,1,87.8,66.4,2023-01-07T16:16:06.834Z,2023-01-08T05:39:27Z,3968675837,212,14.9,3968675835,141,88.3,3968675831,56,Left,3969838119,178,,3968675839,213,1.5,3968675833,140,88.5,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619291,593,1,2,54,8,1hcbcuu846pa3iw6qskiws1cu,0,89.8,88.9,2023-01-07T16:16:08.981Z,2023-01-08T05:39:55Z,3968675921,140,90.7,3968675929,212,5.4,3968675931,213,4.9,3968675919,56,Left,3968675911,2,,3969838555,178,,3968675925,141,81.1,3969360087,224,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,3969360091,72,,3968675915,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619281,346,61,2,54,8,muo4d1nfi1vgyvz5n07tjmoo,1,9,14.9,2023-01-07T16:16:09.085Z,2023-01-08T05:40:01Z,3969838641,21,,3968675859,56,Back,3969838643,178,,,,,,,,,,,,,,,,,9stfaq0p7jw8269ms8ijc4a8l,R. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619349,347,12,2,54,10,muo4d1nfi1vgyvz5n07tjmoo,1,14.3,26.2,2023-01-07T16:16:11.463Z,2023-01-08T05:40:06Z,3968676297,141,30.7,3968676301,213,0.2,3968676651,15,,3968676295,140,29.9,3968676293,56,Back,3969838719,388,,3968676299,212,16.7,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619429,594,1,2,54,12,1hcbcuu846pa3iw6qskiws1cu,1,70.2,55.7,2023-01-07T16:16:13.823Z,2023-01-08T05:40:12Z,3968676711,212,24.8,3968676713,213,3.1,3968676709,141,55.4,3968676707,140,46.6,3969838807,178,,3968676705,56,Back,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619455,595,1,2,54,16,1hcbcuu846pa3iw6qskiws1cu,1,46.6,55.4,2023-01-07T16:16:17.113Z,2023-01-08T05:40:16Z,3969838871,178,,3968676891,213,1.2,3968676887,141,81.7,3968676885,140,53.2,3968676883,56,Left,3968676889,212,19.2,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619487,596,1,2,54,18,1hcbcuu846pa3iw6qskiws1cu,1,53.2,81.7,2023-01-07T16:16:19.272Z,2023-01-08T05:40:19Z,3968677085,140,55.8,3968677087,141,51.0,3968677091,213,4.8,3969838945,178,,3968677083,56,Center,3968677089,212,21.1,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619561,597,1,2,54,20,1hcbcuu846pa3iw6qskiws1cu,1,55.8,51,2023-01-07T16:16:21.193Z,2023-01-08T05:40:22Z,3969839005,178,,3968677515,56,Back,3968677517,140,43.4,3968677521,212,13.4,3968677523,213,2.9,3968677519,141,55.5,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619601,598,1,2,54,24,1hcbcuu846pa3iw6qskiws1cu,1,50.8,40.7,2023-01-07T16:16:25.334Z,2023-01-08T05:40:27Z,3968677749,140,60.9,3968677755,213,5.5,3968677751,141,26.1,3968677747,56,Center,3968677753,212,14.5,3969839085,178,,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619673,599,1,2,54,25,1hcbcuu846pa3iw6qskiws1cu,1,60.9,26.1,2023-01-07T16:16:26.363Z,2023-01-08T05:40:31Z,3969839139,178,,3968678055,56,Right,3968678067,213,4.5,3968678059,140,57.5,3968678061,141,5.5,3968678065,212,14.5,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619707,600,1,2,54,29,1hcbcuu846pa3iw6qskiws1cu,1,60.7,3.8,2023-01-07T16:16:30.132Z,2023-01-08T05:40:34Z,3968678267,141,18.8,3968678265,140,54.9,3968678263,56,Right,3969839235,178,,3968678269,212,11.9,3968678271,213,2.1,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619745,601,1,2,54,30,1hcbcuu846pa3iw6qskiws1cu,1,54.9,18.8,2023-01-07T16:16:31.814Z,2023-01-08T05:40:39Z,3969839327,178,,3968678487,212,13.9,3968678485,141,18.8,3968678483,140,41.7,3968678481,56,Back,3968678489,213,3.1,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619767,602,1,2,54,32,1hcbcuu846pa3iw6qskiws1cu,1,41.7,18.8,2023-01-07T16:16:33.003Z,2023-01-08T05:40:44Z,3969839393,178,,3968678629,140,47.3,3968678633,212,6.3,3968678631,141,22.1,3968678627,56,Back,3968678635,213,0.4,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619851,603,1,2,54,32,1hcbcuu846pa3iw6qskiws1cu,1,47.3,22.1,2023-01-07T16:16:33.786Z,2023-01-08T05:40:48Z,3968679101,141,47.8,3968679105,213,2.2,3968679099,140,34.4,3968679103,212,22.1,3969839479,178,,3968679097,56,Back,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619971,604,1,2,54,36,1hcbcuu846pa3iw6qskiws1cu,1,38,55.5,2023-01-07T16:16:37.724Z,2023-01-08T05:40:52Z,3968679711,141,90.3,3968679713,212,31.4,3969839559,178,,3968679709,140,57.6,3968679715,213,0.9,3968679707,56,Left,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620047,605,1,2,54,40,1hcbcuu846pa3iw6qskiws1cu,1,59.8,91.1,2023-01-07T16:16:41.612Z,2023-01-08T05:40:58Z,3968680183,212,10.7,3969839635,178,,3968680185,213,5.0,3968680177,56,Center,3968680179,140,62.5,3968680181,141,76.0,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620133,606,1,2,54,43,1hcbcuu846pa3iw6qskiws1cu,0,63,75.7,2023-01-07T16:16:44.365Z,2023-01-08T05:41:01Z,3968680523,212,38.0,3968680519,140,95.9,3969839687,178,,3968680521,141,52.4,3968680517,56,Center,3968680515,155,,3968680525,213,5.9,3968680527,1,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620139,348,52,2,54,45,muo4d1nfi1vgyvz5n07tjmoo,1,2.5,49.9,2023-01-07T16:16:46.883Z,2023-01-08T05:41:05Z,3969839749,178,,3969361143,377,,,,,,,,,,,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620349,349,1,2,54,52,muo4d1nfi1vgyvz5n07tjmoo,1,12.7,45.5,2023-01-07T16:16:53.215Z,2023-01-08T05:41:13Z,3968681771,56,Back,3968681769,123,,3969839805,178,,3968681779,213,5.3,3968681773,140,22.3,3968681777,212,18.0,3968681775,141,23.6,3969361573,189,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620429,350,1,2,54,56,muo4d1nfi1vgyvz5n07tjmoo,0,31.5,12.3,2023-01-07T16:16:57.384Z,2023-01-08T05:41:17Z,3968682331,1,,3968682323,140,81.0,3968682329,213,0.1,3968682321,56,Right,3969839879,178,,3968682325,141,16.8,3968682327,212,52.1,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620437,607,52,2,55,2,1hcbcuu846pa3iw6qskiws1cu,1,19,87.4,2023-01-07T16:17:03.784Z,2023-01-08T05:41:24Z,3969839965,178,,3969361791,376,,,,,,,,,,,,,,,,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620555,608,1,2,55,5,1hcbcuu846pa3iw6qskiws1cu,1,13.3,67.8,2023-01-07T16:17:05.974Z,2023-01-08T05:41:28Z,3968683129,56,Back,3968683143,1,,3969840023,178,,3968683137,212,35.6,3968683169,287,,3968683135,141,18.0,3968683133,140,23.9,3968683123,123,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,3968683287,189,,3968683141,213,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620643,609,1,2,55,8,1hcbcuu846pa3iw6qskiws1cu,1,23.8,17.9,2023-01-07T16:17:08.953Z,2023-01-08T05:41:34Z,3968683697,212,24.7,3968683689,56,Back,3968683691,140,46.5,3968683699,213,6.0,3968683693,141,8.5,3969840111,178,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620709,610,1,2,55,12,1hcbcuu846pa3iw6qskiws1cu,1,56.3,4.1,2023-01-07T16:17:13.642Z,2023-01-08T05:41:41Z,3968684051,140,64.8,3969840171,178,,3968684053,141,16.2,3968684055,212,12.1,3968684049,56,Right,3968684057,213,0.7,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620777,611,1,2,55,14,1hcbcuu846pa3iw6qskiws1cu,1,65.1,14.9,2023-01-07T16:17:15.794Z,2023-01-08T05:41:46Z,3969840261,178,,3968684403,141,27.4,3968684401,140,53.5,3968684407,213,2.5,3968684405,212,14.9,3968684399,56,Center,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620833,612,1,2,55,17,1hcbcuu846pa3iw6qskiws1cu,1,52.7,32.8,2023-01-07T16:17:18.353Z,2023-01-08T05:41:50Z,3968684743,56,Left,3968684741,155,,3968684749,212,40.2,3969840331,178,,3968684753,1,,3968684747,141,87.5,3968684751,213,1.2,3968684745,140,67.2,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620845,613,1,2,55,22,1hcbcuu846pa3iw6qskiws1cu,0,78.9,89.7,2023-01-07T16:17:22.942Z,2023-01-08T05:41:55Z,3968684819,140,87.3,3968684823,212,23.2,3968684811,2,,3968684821,141,58.1,3969362415,72,,3968684815,155,,3969362413,224,,3968684817,56,Center,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,3969840435,178,,3968684825,213,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620885,351,12,2,55,23,muo4d1nfi1vgyvz5n07tjmoo,1,13.1,40.1,2023-01-07T16:17:23.953Z,2023-01-08T05:42:04Z,3968684993,140,24.9,3968684991,56,Back,3968685001,212,13.9,3968685043,15,,3968685003,213,5.8,3968684997,141,30.9,3969840579,178,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620995,352,1,2,55,25,muo4d1nfi1vgyvz5n07tjmoo,0,24.9,30.9,2023-01-07T16:17:26.633Z,2023-01-08T05:42:09Z,3968685685,3,,3968685687,168,,3968685691,140,32.8,3968685693,141,18.8,3968685689,56,Back,3968685695,212,11.7,3968685697,213,5.5,3969840641,388,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495850715,1842,67,2,55,27,1hcbcuu846pa3iw6qskiws1cu,1,66.9,80.2,2023-01-07T16:17:28.279Z,2023-01-08T09:50:23Z,3969897751,233,845,,,,,,,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495850713,845,67,2,55,27,muo4d1nfi1vgyvz5n07tjmoo,0,33.1,19.8,2023-01-07T16:17:28.280Z,2023-01-08T07:43:38Z,3969897757,233,1842,,,,,,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495747361,1026,3,2,55,27,1hcbcuu846pa3iw6qskiws1cu,0,67.1,76.1,2023-01-07T16:17:28.393Z,2023-01-08T05:42:15Z,3969363077,56,Center,3969363079,286,,3969363081,464,,3969840731,178,,3969363083,467,3g3cjokfq1lnmycnv4t2gjaol,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620961,614,4,2,55,27,1hcbcuu846pa3iw6qskiws1cu,1,70.2,72.7,2023-01-07T16:17:28.626Z,2023-01-08T05:42:19Z,3968685487,286,,3968685479,13,,3968685485,265,,3968685481,56,Center,3968685483,152,,3968685791,233,353,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621003,353,4,2,55,27,muo4d1nfi1vgyvz5n07tjmoo,0,29.8,27.3,2023-01-07T16:17:28.627Z,2023-01-08T05:42:19Z,3968685723,56,Back,3969840829,178,,3968685721,13,,3968685811,233,614,3968685729,285,,3968685727,265,,3968685725,152,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621059,354,17,2,55,37,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-01-07T16:17:38.483Z,2023-01-08T05:42:30Z,3968686033,392,,3968686031,31,,3968686035,13,243,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621999,615,1,2,56,16,1hcbcuu846pa3iw6qskiws1cu,0,72.4,68.4,2023-01-07T16:18:17.290Z,2023-01-08T05:42:35Z,3968690985,5,,3968690999,213,5.6,3968690991,56,Center,3968690987,155,,3968690993,140,89.2,3968690995,141,49.0,3968690989,152,,3969841133,178,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,3968690997,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495840725,711,61,2,56,17,muo4d1nfi1vgyvz5n07tjmoo,1,11.9,43.2,2023-01-07T16:18:18.370Z,2023-01-08T09:54:58Z,3969970011,56,Back,3969970047,15,,3969970029,388,,,,,,,,,,,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622151,356,44,2,56,20,muo4d1nfi1vgyvz5n07tjmoo,1,9.8,44,2023-01-07T16:18:21.566Z,2023-01-08T06:12:26Z,3968691863,56,Back,3968692107,233,616,3968691865,285,,,,,,,,,,,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622139,616,44,2,56,20,1hcbcuu846pa3iw6qskiws1cu,0,90.2,56,2023-01-07T16:18:21.567Z,2023-01-08T05:42:46Z,3968691767,286,,3968691765,56,Center,3968692157,233,356,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622159,357,12,2,56,20,muo4d1nfi1vgyvz5n07tjmoo,1,10.9,39.4,2023-01-07T16:18:21.671Z,2023-01-08T06:12:27Z,3968691893,140,13.5,3969841337,388,,3968691899,213,4.8,3968691891,56,Back,3968691895,141,6.5,3968691897,212,22.5,3968691931,15,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622069,355,43,2,56,21,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-01-07T16:18:22.648Z,2023-01-07T16:18:29Z,3968691803,233,616,3968692063,144,44,3968691369,285,0,3968691367,56,Back,,,,,,,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622235,617,1,2,56,27,1hcbcuu846pa3iw6qskiws1cu,1,92,87.2,2023-01-07T16:18:28.663Z,2023-01-08T05:42:54Z,3968692355,213,3.0,3968692349,140,79.1,3969841431,178,,3968692347,56,Left,3968692351,141,89.3,3968692353,212,13.6,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622293,618,1,2,56,30,1hcbcuu846pa3iw6qskiws1cu,0,72.5,81,2023-01-07T16:18:31.365Z,2023-01-08T05:42:57Z,3968692629,140,96.2,3969364805,20,,3968692631,141,49.9,3969841481,178,,3969364803,223,,3968692633,212,32.7,3969365857,1,,3968692623,2,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,3968692627,56,Center,3968692625,155,,3968692635,213,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,
2495747741,617,43,2,56,31,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2023-01-07T16:18:32.402Z,2023-01-07T19:40:46Z,3969365405,56,Back,3969365875,144,61,,,,,,,,,,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622287,358,52,2,56,33,muo4d1nfi1vgyvz5n07tjmoo,1,3.7,50,2023-01-07T16:18:33.959Z,2023-01-08T05:43:01Z,3969365547,377,,3969841575,178,,,,,,,,,,,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622687,359,1,2,56,45,muo4d1nfi1vgyvz5n07tjmoo,1,14.3,46.9,2023-01-07T16:18:46.892Z,2023-01-08T05:43:06Z,3968694507,123,,3969841675,178,,3969366141,189,,3968694517,141,78.2,3968694515,140,38.6,3968694521,213,0.7,3968694511,56,Back,3968694523,1,,b3rry494s23b8elnqn3b5s5x,T. Carson,3968694519,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622711,360,1,2,56,49,muo4d1nfi1vgyvz5n07tjmoo,1,39.2,78.4,2023-01-07T16:18:49.922Z,2023-01-08T05:43:11Z,3968694677,213,6.2,3968694675,212,22.5,3968694673,141,77.2,3968694671,140,60.6,3969841739,178,,3968694669,56,Center,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622751,361,1,2,56,51,muo4d1nfi1vgyvz5n07tjmoo,1,60.6,77.2,2023-01-07T16:18:52.843Z,2023-01-08T05:43:18Z,3968694885,141,97.7,3968694887,212,14.3,3968694883,140,57.6,3968694889,213,1.8,3969841863,178,,3968694881,56,Left,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622763,362,1,2,56,54,muo4d1nfi1vgyvz5n07tjmoo,0,59.9,97.2,2023-01-07T16:18:55.333Z,2023-01-08T05:43:23Z,3968694923,140,63.2,3969841961,178,,3968695101,233,619,3968694925,141,96.2,3968694927,212,3.5,3968694929,213,6.1,3968695105,286,,3968694921,56,Left,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,3968695099,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622785,619,74,2,56,54,1hcbcuu846pa3iw6qskiws1cu,1,36.8,1.9,2023-01-07T16:18:55.408Z,2023-01-08T05:43:29Z,3969842055,178,,3968695043,285,,3968695151,233,362,3968695041,56,Back,,,,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
