id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/18/value
2483356905,89,1,1,7,58,841zp0njrq63yv4fvw6lgf60q,1,24,75.9,2022-11-08T19:54:06.922Z,2022-11-09T06:02:32Z,3904015179,141,84.4,3904015175,56,Back,3904794423,178,,3904015183,212,13.1,3904015187,213,2.7,3904015177,140,12.8,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483356949,90,1,1,8,0,841zp0njrq63yv4fvw6lgf60q,1,12.7,85.3,2022-11-08T19:54:08.680Z,2022-11-09T06:02:38Z,3904015421,56,Back,3904015425,141,96.3,3904015429,213,0.5,3904015423,140,26.0,3904794487,178,,3904015427,212,15.8,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483357045,91,1,1,8,3,841zp0njrq63yv4fvw6lgf60q,0,27.2,95.1,2022-11-08T19:54:11.545Z,2022-11-09T06:02:42Z,3904794557,178,,3904015899,140,87.7,3904015895,155,,3904015903,212,65.4,3904015907,1,,3904015897,56,Center,3904015901,141,72.4,3904015905,213,6.0,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483357311,61,27,1,8,9,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T19:54:17.727Z,2022-11-09T06:02:56Z,3904017307,233,92,3904017303,41,Injury,3904017305,53,dm0ktjgadvf89t9zsqybufnxl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483357175,92,27,1,8,9,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-08T19:54:17.727Z,2022-11-09T06:02:56Z,3904016623,53,8cpd4je0ku8wjumqeh3ruv10p,3904017337,233,61,3904016621,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483358641,62,28,1,9,31,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T19:55:39.434Z,2022-11-09T06:02:58Z,3904090743,233,93,3904023973,55,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483358481,93,28,1,9,31,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-08T19:55:39.434Z,2022-11-09T06:02:58Z,3904090759,233,62,3904023239,55,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483358681,94,68,1,9,39,841zp0njrq63yv4fvw6lgf60q,0,0,0,2022-11-08T19:55:47.543Z,2022-11-09T06:03:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483358695,63,68,1,9,39,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T19:55:47.836Z,2022-11-09T06:03:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483358791,64,52,1,9,47,besu5lkqmra07drq1czpr0tk4,1,12.1,37.4,2022-11-08T19:55:55.533Z,2022-11-09T06:03:12Z,3904531655,376,,3904794899,178,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483358937,65,1,1,9,48,besu5lkqmra07drq1czpr0tk4,1,12.1,37.4,2022-11-08T19:55:56.750Z,2022-11-09T06:03:19Z,3904025375,213,5.4,3904025371,141,23.9,3904025367,56,Back,3904794979,178,,3904025373,212,11.8,3904025365,123,,3904025369,140,19.2,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359129,66,1,1,9,53,besu5lkqmra07drq1czpr0tk4,1,29.2,19.7,2022-11-08T19:56:01.148Z,2022-11-09T06:03:24Z,3904795035,178,,3904026343,1,,3904026319,155,,3904026321,56,Center,3904026331,141,68.5,3904026327,140,79.2,3904026339,213,0.6,3904026335,212,62.1,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359147,67,4,1,9,55,besu5lkqmra07drq1czpr0tk4,1,77.2,66.8,2022-11-08T19:56:03.882Z,2022-11-09T06:03:34Z,3904026441,295,,3904026439,13,,3904026445,152,,3904026443,56,Center,3904026481,233,95,3904026447,286,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359137,95,4,1,9,55,841zp0njrq63yv4fvw6lgf60q,0,22.8,33.2,2022-11-08T19:56:03.883Z,2022-11-09T06:03:34Z,3904027873,295,,3904026383,285,,3904026377,56,Back,3904026501,233,67,3904795153,178,,3904026375,13,,3904026379,152,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483359173,96,17,1,10,3,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-08T19:56:11.183Z,2022-11-09T06:03:35Z,3904026567,31,,3904027491,393,,3904026571,13,243,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483360865,68,15,1,11,42,besu5lkqmra07drq1czpr0tk4,1,77.8,63.9,2022-11-08T19:57:50.671Z,2022-11-09T06:03:42Z,3904035445,26,,3904036855,103,12.0,3904036863,147,50,3904036845,80,,3904035447,18,,3904035449,56,Center,3904036871,233,97,3904036859,458,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,3904036851,102,46.0,3904036861,146,97.3,3904795183,178,3904035975,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483360893,97,10,1,11,43,841zp0njrq63yv4fvw6lgf60q,1,1.1,50,2022-11-08T19:57:51.653Z,2022-11-09T06:03:47Z,3904035587,56,Back,3904036015,179,,3904036063,233,68,3904532183,377,,3904035581,173,,3904035585,182,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483360929,69,6,1,11,44,besu5lkqmra07drq1czpr0tk4,1,100,39.2,2022-11-08T19:57:52.342Z,2022-11-09T06:03:51Z,3904035837,233,98,3904035833,75,,3904035829,56,Center,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483360911,98,6,1,11,44,841zp0njrq63yv4fvw6lgf60q,0,0,60.8,2022-11-08T19:57:52.342Z,2022-11-09T06:03:51Z,3904035745,73,,3904035743,56,Back,3904035859,233,69,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361329,70,1,1,12,9,besu5lkqmra07drq1czpr0tk4,1,99.5,0.5,2022-11-08T19:58:17.740Z,2022-11-09T11:01:15Z,3904039365,210,13,3904038119,1,,3904038103,6,,3904038111,140,92.8,3904038107,223,,3904038105,155,,3904039367,154,,3904795469,178,,ddnwckj55fg870otjg9w9xyad,S. Kelly,1,3904038115,212,34.2,3904038101,2,,3904038117,213,3904532443,72,3904038109,56,Center,,3904038113,141,49.7,1.8,,,,,,,,,,,,,,,,,,,,,,,
2483361627,73,44,1,12,11,besu5lkqmra07drq1czpr0tk4,1,91.7,50.2,2022-11-08T19:58:19.223Z,2022-11-09T11:01:15Z,3904039699,56,Center,3904039701,286,,3904039721,233,101,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361529,101,44,1,12,11,841zp0njrq63yv4fvw6lgf60q,0,8.3,49.8,2022-11-08T19:58:19.224Z,2022-11-09T06:04:13Z,3904039725,233,73,3904039147,56,Back,3904039149,285,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361341,71,13,1,12,11,besu5lkqmra07drq1czpr0tk4,1,92.8,49.7,2022-11-08T19:58:19.270Z,2022-11-09T11:01:16Z,3904039389,55,70,3904038893,153,,3904038887,15,,3904039401,230,98.5,3904039385,29,,3904039383,73,,3904039397,146,94.9,3904038885,25,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,3904039399,147,52.5,3904795703,388,,3904039395,103,3904038183,17,3904039403,231,48.4,,3904038891,328,,20.8,,3904039387,154,3904038185,56,Center,3904039393,102,60.7,,,,,,,,,,,,,,
2483361301,99,12,1,12,11,841zp0njrq63yv4fvw6lgf60q,1,3.1,38.5,2022-11-08T19:58:19.839Z,2022-11-09T06:04:25Z,3904037965,167,,3904037939,141,31.9,3904037935,56,Back,3904037941,212,6.4,3904795817,388,,3904037937,140,0.0,3904038165,15,,3904037943,213,3.9,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361395,72,6,1,12,12,besu5lkqmra07drq1czpr0tk4,1,100,66.2,2022-11-08T19:58:20.444Z,2022-11-09T06:04:30Z,3904038449,233,100,3904038427,56,Center,3904038429,73,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361305,100,6,1,12,12,841zp0njrq63yv4fvw6lgf60q,0,0,33.8,2022-11-08T19:58:20.444Z,2022-11-09T06:04:30Z,3904037963,73,,3904038477,233,72,3904037961,56,Back,,,,,,,,,,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361759,74,1,1,12,41,besu5lkqmra07drq1czpr0tk4,0,99.7,99.5,2022-11-08T19:58:49.151Z,2022-11-09T06:04:33Z,3904040451,2,,3904040481,1,,3904533545,72,,3904040461,56,Center,3904040469,141,50.3,3904040455,155,,3904795909,178,,3904040477,213,4.4,ddnwckj55fg870otjg9w9xyad,S. Kelly,,3904040453,6,,3904040457,224,,3904040473,212,3904040465,140,,,,88.0,,,,35.6,,,,,,,,,,,,,,,,,,,,,,,
2483401663,392,12,1,12,42,841zp0njrq63yv4fvw6lgf60q,1,11,53.7,2022-11-08T19:58:50.927Z,2022-11-09T06:04:38Z,3904249177,56,Back,3904249183,212,3.9,3904795975,388,,3904249179,140,14.7,3904249175,15,,3904249185,213,6.2,3904249181,141,53.4,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361813,76,43,1,12,43,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T19:58:51.667Z,2022-11-08T20:45:54Z,3904040751,286,0,3904237563,144,44,3904040749,56,Center,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361789,75,13,1,12,44,besu5lkqmra07drq1czpr0tk4,1,88.3,61.3,2022-11-08T19:58:52.204Z,2022-11-09T06:04:44Z,3904244731,153,,3904049327,103,29.2,3904049341,231,53.4,3904049335,146,91.9,3904049323,102,41.7,3904048463,233,104,3904049337,147,52.5,3904048419,17,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,3904244729,84,,3904049331,458,,3904049339,230,3904048417,20,3904796043,178,,,3904040621,56,Center,97.6,,3904048415,25,,,,,,,,,,,,,,,,,,,,
2483361755,102,43,1,12,44,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-08T19:58:52.382Z,2022-11-08T20:48:53Z,3904246003,144,12,3904040437,213,4.9,3904040433,141,43.4,3904040429,56,Back,3904040485,15,0,3904040435,212,6.1,3904040431,140,7.5,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362019,106,43,1,12,45,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-08T19:58:53.437Z,2022-11-08T19:59:27Z,3904043123,144,10,3904041859,94,0,3904041861,56,Back,,,,,,,,,,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361785,103,12,1,12,45,841zp0njrq63yv4fvw6lgf60q,1,6.8,49.4,2022-11-08T19:58:53.704Z,2022-11-09T06:04:54Z,3904796159,388,,3904040629,15,,3904040591,56,Back,3904040597,141,34.0,3904040605,213,4.7,3904040601,212,10.5,3904040593,140,6.2,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483400269,332,44,1,12,47,besu5lkqmra07drq1czpr0tk4,1,92.6,68.5,2022-11-08T19:58:55.099Z,2022-11-09T11:01:16Z,3904242903,233,391,3904242895,286,,3904242893,56,Center,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483400259,391,44,1,12,47,841zp0njrq63yv4fvw6lgf60q,0,7.4,31.5,2022-11-08T19:58:55.100Z,2022-11-09T06:05:04Z,3904242927,233,332,3904242847,285,,3904242845,56,Back,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361881,77,15,1,12,47,besu5lkqmra07drq1czpr0tk4,1,93.2,66.1,2022-11-08T19:58:55.150Z,2022-11-09T11:01:16Z,3904059921,103,19,3904059927,146,95.1,3904059191,233,104,3904059917,78,,3904042065,25,,3904042073,82,,3904796327,388,,3904059933,231,55.1,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,3904041125,64,,3904059931,230,98.4,3904042071,328,3904059929,147,3904059919,102,50.0,61.6,3904041127,56,Center,,,3904059923,458,3904042067,15,,3904059925,100,,,,,,,,,,,,,,,
2483361815,104,10,1,12,47,841zp0njrq63yv4fvw6lgf60q,1,3.9,38.3,2022-11-08T19:58:55.475Z,2022-11-09T06:05:26Z,3904040755,56,Back,3904796513,178,,3904796515,21,,3904040753,94,,3904048467,233,77,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361913,78,6,1,12,48,besu5lkqmra07drq1czpr0tk4,1,98.6,65.5,2022-11-08T19:58:56.951Z,2022-11-09T06:05:28Z,3904058891,233,105,3904041313,73,,3904041309,56,Center,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483361845,105,6,1,12,48,841zp0njrq63yv4fvw6lgf60q,0,1.4,34.5,2022-11-08T19:58:56.951Z,2022-11-09T06:05:28Z,3904040907,56,Back,3904058919,233,78,3904040909,73,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362313,79,1,1,13,21,besu5lkqmra07drq1czpr0tk4,0,99.5,99.5,2022-11-08T19:59:29.407Z,2022-11-09T06:05:32Z,3904043461,56,Center,3904535307,72,,3904053457,343,2,3904043459,224,,3904043471,212,26.9,3904043453,2,,3904043473,213,4.6,3904043457,155,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,3904796615,178,,3904043463,140,96.4,3904043467,141,3904043455,6,,,,,,,,60.2,,,,,,,,,,,,,,,,,,,,,,,
2483362339,107,12,1,13,22,841zp0njrq63yv4fvw6lgf60q,1,2.7,38.6,2022-11-08T19:59:30.863Z,2022-11-09T06:05:45Z,3904043593,213,5.9,3904043589,141,33.9,3904043585,140,10.0,3904043581,56,Back,3904796759,178,,3904043591,212,8.3,3904043619,15,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483364917,92,4,1,13,22,besu5lkqmra07drq1czpr0tk4,1,90,61,2022-11-08T19:59:30.906Z,2022-11-09T10:49:12Z,3904060867,348,ddnwckj55fg870otjg9w9xyad,3904056963,56,Center,3904056955,9,,3904056959,10,,3904056967,152,,3904056969,286,,3904057021,233,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483364837,114,4,1,13,22,841zp0njrq63yv4fvw6lgf60q,0,10,39,2022-11-08T19:59:30.907Z,2022-11-09T10:49:11Z,3904056587,285,,3904057031,233,92,3904056583,56,Back,3904057329,343,3,3904797263,178,,3904056585,152,,3904056579,9,,3904056581,10,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362405,80,43,1,13,26,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T19:59:34.643Z,2022-11-08T20:02:18Z,3904057309,144,3,3904043959,56,Center,3904043961,286,0,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362377,108,43,1,13,26,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-08T19:59:34.643Z,2022-11-08T20:02:13Z,3904043819,285,0,3904044011,233,80,3904056839,144,45,3904043817,56,Back,,,,,,,,,,,,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362477,81,43,1,13,28,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T19:59:36.523Z,2022-11-08T20:02:20Z,3904044363,155,0,3904044375,1,0,3904044371,212,35.7,3904044367,140,88.1,3904044399,195,0,3904057423,144,1,3904044373,213,4.5,3904044369,141,14.3,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,3904044365,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362531,82,43,1,13,35,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T19:59:43.282Z,2022-11-08T20:02:23Z,3904044673,155,0,3904044683,140,89.4,3904044687,141,48.2,3904044691,212,23.1,3904044695,213,1.5,3904057615,144,1,3904044671,2,0,3904044679,56,Center,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362561,83,43,1,13,36,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T19:59:44.618Z,2022-11-08T20:02:41Z,3904044821,141,61.5,3904044827,213,2.5,3904044813,56,Center,3904059179,144,1,3904044817,140,77.3,3904044823,212,15.6,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362591,84,43,1,13,37,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T19:59:45.627Z,2022-11-08T20:02:37Z,3904044965,212,3.6,3904044961,140,75.9,3904044967,213,2.0,3904044959,56,Center,3904044963,141,66.4,3904058789,144,1,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362597,85,43,1,13,38,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T19:59:46.220Z,2022-11-08T20:02:35Z,3904044989,286,0,3904044987,56,Center,3904058597,144,50,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362585,109,43,1,13,38,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-08T19:59:46.221Z,2022-11-08T20:02:15Z,3904056943,144,7,3904045049,233,85,3904044935,285,0,3904044933,56,Back,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362615,86,43,1,13,39,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T19:59:47.610Z,2022-11-08T20:02:30Z,3904047561,82,0,3904047557,72,0,3904058133,144,15,3904045061,56,Center,3904045057,18,0,3904047555,25,0,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362625,110,43,1,13,39,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-08T19:59:47.710Z,2022-11-08T20:02:26Z,3904045095,94,0,3904057825,144,10,3904047601,233,86,3904045097,56,Back,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362651,111,43,1,13,42,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-08T19:59:50.414Z,2022-11-08T20:02:17Z,3904057165,144,49,,,,,,,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362779,112,43,1,13,48,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-08T19:59:56.301Z,2022-11-08T20:02:30Z,3904045831,286,0,3904045827,56,Right,3904045823,13,0,3904058153,144,4,3904045829,152,0,3904045825,295,0,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362885,87,43,1,13,48,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T19:59:56.302Z,2022-11-08T20:02:27Z,3904046447,152,0,3904046443,295,0,3904046489,233,112,3904046449,285,0,3904046445,56,Back,3904046441,13,0,3904057897,144,4,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483362981,88,17,1,13,52,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T20:00:00.603Z,2022-11-09T06:06:29Z,3904046907,31,,3904046911,13,243,3904046909,393,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483363699,89,27,1,14,39,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T20:00:47.509Z,2022-11-09T06:06:46Z,3904050685,201,,3904050689,364,,3904050687,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483363769,90,65,1,14,56,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T20:01:04.958Z,2022-11-09T06:06:54Z,3904053487,331,,3904053999,336,,3904051077,365,79,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483364339,91,28,1,15,26,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-11-08T20:01:34.860Z,2022-11-09T06:15:50Z,3904053949,55,89,3904053947,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483364405,113,43,1,15,29,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-08T20:01:37.803Z,2022-11-08T20:01:45Z,3904054309,152,0,3904054305,10,0,3904054575,144,4,3904054303,9,0,3904054307,56,Back,3904054311,285,0,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483365791,93,16,1,16,58,besu5lkqmra07drq1czpr0tk4,1,88.5,50,2022-11-08T20:03:06.365Z,2022-11-09T05:42:24Z,3904536765,395,1.5,3904063463,231,49.3,3904063453,103,12.7,3904780293,178,,3904063459,458,,3904063441,72,,3904061245,56,Center,3904061237,9,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,3904063467,374,2022-11-08 20:03:05.993,3904063445,78,,3904063457,390,3904061241,17,3904536767,396,53.2,,3904061247,214,,489674,,3904063471,375,3904063461,230,98.1,3904063449,102,51.3,3904063519,353,16:58.008,115,,,,,,,,,,
2483365811,115,58,1,16,58,841zp0njrq63yv4fvw6lgf60q,0,0,0,2022-11-08T20:03:06.365Z,2022-11-09T05:42:24Z,3904063549,233,93,3904061361,9,,3904061369,56,Back,3904061365,179,,3904061363,186,,3904061367,73,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483366521,116,1,1,17,44,841zp0njrq63yv4fvw6lgf60q,1,50.4,49.9,2022-11-08T20:03:52.595Z,2022-11-09T05:42:50Z,3904064973,141,47.8,3904064969,56,Back,3904064977,213,3.3,3904780621,178,,3904064971,140,43.4,3904064981,278,,3904064975,212,7.5,3904064979,279,G,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
