id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2465431813,141,44,1,14,26,cnnku8uihko7u4th0fms4pvg6,0,16.1,87.3,2022-10-01T11:44:59.633Z,2022-10-01T18:34:58Z,3809039421,233,115,3809039343,56,Back,3809039347,285,,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465431831,116,1,1,14,26,1hcbcuu846pa3iw6qskiws1cu,0,83,17.1,2022-10-01T11:44:59.663Z,2022-10-02T02:39:53Z,3809039435,140,77.3,3811666843,388,,3809039437,141,25.0,3809039441,213,2.4,3809039433,56,Center,3809039439,212,8.0,3809039431,3,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465431889,144,49,1,14,27,cnnku8uihko7u4th0fms4pvg6,1,24.4,78.2,2022-10-01T11:45:01.422Z,2022-10-01T18:35:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465431867,142,1,1,14,28,cnnku8uihko7u4th0fms4pvg6,0,23.1,80.8,2022-10-01T11:45:01.479Z,2022-10-01T18:35:19Z,3809039637,56,Back,3809039641,141,100.0,3809039639,140,24.3,3809039643,212,14.5,3811669203,178,,3809039645,213,1.5,,,,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465431979,117,5,1,14,29,1hcbcuu846pa3iw6qskiws1cu,1,78.2,-2,2022-10-01T11:45:02.953Z,2022-10-01T18:35:24Z,3809040279,233,143,3809040277,347,,3809040275,56,Right,,,,,,,,,,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465431871,143,5,1,14,29,cnnku8uihko7u4th0fms4pvg6,0,21.8,102,2022-10-01T11:45:02.953Z,2022-10-01T18:35:24Z,3809040331,233,117,3809039651,56,Back,3809039653,347,,,,,,,,,,,,,,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432039,118,1,1,14,44,1hcbcuu846pa3iw6qskiws1cu,1,81.9,0,2022-10-01T11:45:17.920Z,2022-10-01T18:35:30Z,3809040635,56,Right,3809040643,213,0.5,3809040639,141,10.7,3809040637,140,94.9,3809040641,212,15.9,3809040633,107,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432043,119,50,1,14,47,1hcbcuu846pa3iw6qskiws1cu,1,95.6,3.4,2022-10-01T11:45:20.677Z,2022-10-01T18:35:39Z,3809040661,286,,3809040805,233,145,3809040659,56,Right,,,,,,,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432059,145,7,1,14,48,cnnku8uihko7u4th0fms4pvg6,1,4.4,96.6,2022-10-01T11:45:21.497Z,2022-10-01T18:35:47Z,3809040735,285,,3809040763,233,119,3810205365,385,,3811671751,178,,3809040733,56,Back,3809040731,167,,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432291,120,5,1,14,48,1hcbcuu846pa3iw6qskiws1cu,1,96,-0.9,2022-10-01T11:45:22.235Z,2022-10-01T18:35:54Z,3809041849,56,Right,3809041851,347,,3809041877,233,146,,,,,,,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432073,146,5,1,14,48,cnnku8uihko7u4th0fms4pvg6,0,4,100.9,2022-10-01T11:45:22.235Z,2022-10-01T18:35:56Z,3809040759,56,Back,3809041897,233,120,3809040761,347,,,,,,,,,,,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432297,121,1,1,15,8,1hcbcuu846pa3iw6qskiws1cu,0,95.5,0,2022-10-01T11:45:41.839Z,2022-10-01T18:05:57Z,3809041907,141,33.6,3809041911,213,1.8,3809041903,56,Center,3809041901,107,,3809041913,1,,3809041909,212,25.1,3809041905,140,89.2,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432311,147,12,1,15,10,cnnku8uihko7u4th0fms4pvg6,1,11.1,60.6,2022-10-01T11:45:43.898Z,2022-10-01T18:05:57Z,3811515581,388,,3809041945,141,60.3,3809041949,213,6.3,3809041941,56,Back,3809041943,140,27.2,3809041947,212,16.9,3809041953,15,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432327,148,1,1,15,11,cnnku8uihko7u4th0fms4pvg6,0,27.2,60.3,2022-10-01T11:45:45.348Z,2022-10-01T18:05:57Z,3809041999,212,9.3,3811515605,388,,3809041991,3,,3809042001,213,0.9,3809041997,141,71.1,3809041993,56,Back,3809041995,140,32.7,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432339,122,1,1,15,13,1hcbcuu846pa3iw6qskiws1cu,0,74,21.8,2022-10-01T11:45:47.274Z,2022-10-01T18:05:58Z,3809042051,56,Center,3809042059,213,0.8,3811515623,388,,3809042049,3,,3809042057,212,11.3,3809042053,140,81.1,3809042055,141,34.2,,,,dldx0lpfwxc7eb0bc092m48a1,O. Kiomourtzoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432367,149,1,1,15,15,cnnku8uihko7u4th0fms4pvg6,1,21.1,59.9,2022-10-01T11:45:49.354Z,2022-10-01T18:05:58Z,3811515635,388,,3809042223,212,8.7,3809042215,3,,3809042221,141,69.9,3809042219,140,26.2,3809042225,213,0.9,3809042217,56,Back,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432373,150,49,1,15,16,cnnku8uihko7u4th0fms4pvg6,1,26.3,69.9,2022-10-01T11:45:50.206Z,2022-10-01T18:05:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432351,123,43,1,15,17,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-10-01T11:45:50.832Z,2022-10-01T11:45:56Z,3809042101,286,0,3809042099,56,Center,3809042381,144,44,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432385,151,1,1,15,17,cnnku8uihko7u4th0fms4pvg6,0,25.9,72.3,2022-10-01T11:45:51.173Z,2022-10-01T18:05:59Z,3809042311,286,,3809042285,1,,3809042281,212,3.7,3809042277,140,29.2,3809042305,236,,3809042273,157,,3809042279,141,74.1,3809042275,56,Back,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,3811515719,178,,3809042307,233,3809042283,213,0.3,,,,,,,,,,,,,,,,,,,,,,124,,,,,,
2465432371,124,74,1,15,17,1hcbcuu846pa3iw6qskiws1cu,1,73.9,25.9,2022-10-01T11:45:51.213Z,2022-10-01T18:05:59Z,3811515753,178,,3809042231,56,Center,3809042315,233,151,3809042233,285,,,,,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432481,125,5,1,15,19,1hcbcuu846pa3iw6qskiws1cu,0,82,-0.8,2022-10-01T11:45:53.255Z,2022-10-01T18:06:00Z,3809042801,56,Right,3809043745,233,152,3809042803,347,,,,,,,,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432591,152,5,1,15,19,cnnku8uihko7u4th0fms4pvg6,1,18,100.8,2022-10-01T11:45:53.255Z,2022-10-01T18:05:59Z,3809043347,56,Back,3809043723,233,125,3809043349,347,,,,,,,,,,,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432617,153,1,1,15,36,cnnku8uihko7u4th0fms4pvg6,1,22.9,100,2022-10-01T11:46:10.227Z,2022-10-01T18:06:00Z,3809043461,107,,3809043469,212,10.5,3809043467,141,95.6,3809043463,56,Back,3809043471,213,5.9,3809043465,140,32.2,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432649,154,1,1,15,37,cnnku8uihko7u4th0fms4pvg6,1,32.2,95.6,2022-10-01T11:46:11.235Z,2022-10-01T18:06:00Z,3809043585,56,Back,3809043589,141,96.6,3809043591,212,5.6,3811515923,178,,3809043587,140,26.9,3809043593,213,3.0,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432659,155,1,1,15,38,cnnku8uihko7u4th0fms4pvg6,0,26.9,96.8,2022-10-01T11:46:12.372Z,2022-10-01T18:06:01Z,3809043645,212,9.3,3809043641,140,35.2,3809043637,155,,3809043647,213,0.4,3809043643,141,100.0,3811515961,178,,3809043639,56,Back,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432669,126,5,1,15,41,1hcbcuu846pa3iw6qskiws1cu,1,65.6,-1.5,2022-10-01T11:46:14.606Z,2022-10-01T18:06:01Z,3809043709,233,156,3809043693,347,,3809043683,56,Right,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432661,156,5,1,15,41,cnnku8uihko7u4th0fms4pvg6,0,34.4,101.5,2022-10-01T11:46:14.606Z,2022-10-01T18:06:01Z,3809043649,56,Back,3809043727,233,126,3809043651,347,,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432797,127,1,1,15,56,1hcbcuu846pa3iw6qskiws1cu,1,73.7,0,2022-10-01T11:46:30.015Z,2022-10-01T18:06:02Z,3809044421,107,,3809044429,212,15.6,3809044423,56,Right,3809044427,141,17.6,3809044425,140,81.9,3809044431,213,1.0,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432835,128,1,1,15,59,1hcbcuu846pa3iw6qskiws1cu,1,82.3,17.3,2022-10-01T11:46:32.657Z,2022-10-01T18:06:11Z,3809044603,141,6.2,3809044607,213,4.6,3809046147,210,15,3811516243,178,,3809044599,56,Right,3809044613,156,,3809044601,140,81.5,3809044605,212,7.6,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465432869,129,15,1,16,6,1hcbcuu846pa3iw6qskiws1cu,1,80.5,24.4,2022-10-01T11:46:39.760Z,2022-10-01T18:06:11Z,3809046173,231,46.4,3811516989,178,,3809046157,55,128,3809044803,56,Center,3809046153,78,,3809046167,146,85.5,3809046163,103,19,3809045937,82,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,3809045933,72,,3809046165,215,3809045955,233,157,3809044799,18,,3809046161,102,3809046155,29,,3809046171,230,3809044795,22,,3809046169,147,30.7,,48.8,98.5,,,,,,,,,
2465432883,157,10,1,16,6,cnnku8uihko7u4th0fms4pvg6,1,21.1,71.5,2022-10-01T11:46:39.818Z,2022-10-01T18:06:26Z,3809044855,94,,3809045959,233,129,3809044857,56,Back,3811518267,178,,,,,,,,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433007,130,5,1,16,8,1hcbcuu846pa3iw6qskiws1cu,1,89,-1.8,2022-10-01T11:46:41.939Z,2022-10-01T18:06:33Z,3809045497,347,,3809045991,233,158,3809045495,56,Right,,,,,,,,,,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433055,158,5,1,16,8,cnnku8uihko7u4th0fms4pvg6,0,11,101.8,2022-10-01T11:46:41.939Z,2022-10-01T18:06:33Z,3809045783,56,Back,3809045785,347,,3809046013,233,130,,,,,,,,,,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433031,131,1,1,16,22,1hcbcuu846pa3iw6qskiws1cu,1,88.3,0,2022-10-01T11:46:56.088Z,2022-10-01T18:06:36Z,3809045641,140,87.7,3809045637,107,,3809045639,56,Center,3809045647,213,1.6,3809045643,141,23.6,3809045645,212,17.2,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433047,132,1,1,16,25,1hcbcuu846pa3iw6qskiws1cu,1,85.3,21.2,2022-10-01T11:46:59.430Z,2022-10-01T18:06:39Z,3809045749,213,5.8,3809045743,212,12.6,3809045739,141,12.0,3811519437,178,,3809045729,56,Right,3809045735,140,95.7,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433053,133,1,1,16,27,1hcbcuu846pa3iw6qskiws1cu,0,98.2,13.8,2022-10-01T11:47:01.446Z,2022-10-01T18:06:47Z,3809045767,155,,3810212235,20,,3809045775,212,17.0,3809045769,56,Center,3809045765,2,,3809045771,140,94.5,3811520087,178,,3809045773,141,38.2,ey5m0gz111sobrykgcrpt45at,M. Smith,3810212233,224,,3809045777,213,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,
2465433057,159,12,1,16,28,cnnku8uihko7u4th0fms4pvg6,1,3.7,57.8,2022-10-01T11:47:02.381Z,2022-10-01T18:06:57Z,3809045801,213,2.3,3809045939,15,,3811521123,388,,3809045791,140,0.0,3809045789,56,Back,3809045829,167,,3809045797,212,7.2,3809045793,141,65.5,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433067,134,6,1,16,29,1hcbcuu846pa3iw6qskiws1cu,1,97.8,36.4,2022-10-01T11:47:03.060Z,2022-10-01T18:07:03Z,3809045825,56,Center,3809045827,75,,3809045835,233,160,,,,,,,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433063,160,6,1,16,29,cnnku8uihko7u4th0fms4pvg6,0,2.2,63.6,2022-10-01T11:47:03.060Z,2022-10-01T18:07:03Z,3809045843,233,134,3809045819,56,Back,3809045821,73,,,,,,,,,,,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433259,135,1,1,16,53,1hcbcuu846pa3iw6qskiws1cu,0,99.5,0.5,2022-10-01T11:47:26.645Z,2022-10-01T18:07:09Z,3809046915,141,44.3,3811522455,178,,3809046905,6,,3809046911,56,Center,3809046917,212,31.0,3810213923,72,,3809046913,140,91.4,3809046909,223,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,3809046907,155,,3809046903,2,3809046919,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433299,161,12,1,16,54,cnnku8uihko7u4th0fms4pvg6,1,7.1,51.6,2022-10-01T11:47:28.212Z,2022-10-01T18:07:24Z,3809047081,141,18.0,3809047077,56,Back,3809047083,212,24.4,3809047079,140,0.0,3811524101,388,,3809047263,15,,3809047153,167,,3809047085,213,4.4,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433311,136,6,1,16,58,1hcbcuu846pa3iw6qskiws1cu,1,96.2,63.2,2022-10-01T11:47:31.713Z,2022-10-01T18:07:32Z,3809047199,233,162,3809047115,56,Center,3809047117,73,,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433303,162,6,1,16,58,cnnku8uihko7u4th0fms4pvg6,0,3.8,36.8,2022-10-01T11:47:31.713Z,2022-10-01T18:07:32Z,3809047091,56,Back,3809047093,73,,3809047221,233,136,,,,,,,,,,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433509,137,1,1,17,17,1hcbcuu846pa3iw6qskiws1cu,0,99.5,99.5,2022-10-01T11:47:51.118Z,2022-10-01T18:07:37Z,3809048161,223,,3809048155,2,,3809048169,212,37.6,3809048167,141,45.2,3809048163,56,Center,3810215177,20,,3809048173,1,,3809048157,6,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,3809048159,155,,3811525501,178,3809048165,140,92.9,3809048171,213,4.5,,,,,,,,,,,,,,,,,,,,,,,,,
2465433569,163,4,1,17,18,cnnku8uihko7u4th0fms4pvg6,1,8.6,55.5,2022-10-01T11:47:51.814Z,2022-10-01T18:07:54Z,3809048503,285,,3809048495,13,,3809048519,233,138,3809048501,152,,3809048497,294,,3809048499,56,Back,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433561,138,4,1,17,18,1hcbcuu846pa3iw6qskiws1cu,0,91.4,44.5,2022-10-01T11:47:51.815Z,2022-10-01T18:07:54Z,3809048529,233,163,3809048465,152,,3809048459,13,,3811527067,178,,3809048461,294,,3809048463,56,Center,3809048467,286,,,,,bgzc9ozb1qel3aw808tip6bu2,L. Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433831,164,1,1,17,55,cnnku8uihko7u4th0fms4pvg6,0,12.8,46.4,2022-10-01T11:48:29.294Z,2022-10-01T18:08:00Z,3809049921,5,,3809049937,1,,3809049933,212,53.6,3809049925,152,,3809049947,189,,3809049929,140,63.6,3809050581,157,,3809049935,213,0.1,54u4k9lzcugph99091xt282j9,A. McGregor,3811527719,178,,3809049927,56,3809049931,141,54.3,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,
2465433879,139,1,1,17,57,1hcbcuu846pa3iw6qskiws1cu,1,39.3,47.3,2022-10-01T11:48:30.588Z,2022-10-01T18:08:14Z,3809050193,140,50.5,3809050197,212,19.2,3809050191,56,Center,3809050189,3,,3809050199,213,5.4,3811529035,388,,3809050195,141,24.9,,,,bgzc9ozb1qel3aw808tip6bu2,L. Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466206109,810,43,1,17,59,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-10-01T11:48:33.177Z,2022-10-02T06:44:05Z,3813240783,178,0,3813497657,144,82,,,,,,,,,,,,,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433885,140,49,1,17,59,1hcbcuu846pa3iw6qskiws1cu,1,50.4,22.2,2022-10-01T11:48:33.199Z,2022-10-01T18:08:20Z,,,,,,,,,,,,,,,,,,,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433909,141,61,1,18,4,1hcbcuu846pa3iw6qskiws1cu,0,77.1,20.4,2022-10-01T11:48:37.989Z,2022-10-01T18:08:31Z,3809050333,56,Right,3811530443,178,,,,,,,,,,,,,,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433911,165,49,1,18,5,cnnku8uihko7u4th0fms4pvg6,1,20.5,74.7,2022-10-01T11:48:39.329Z,2022-10-01T18:08:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433929,166,1,1,18,5,cnnku8uihko7u4th0fms4pvg6,1,20.5,74.7,2022-10-01T11:48:39.442Z,2022-10-01T18:08:48Z,3809050425,141,59.6,3809050427,212,19.7,3809050423,140,4.5,3811532217,178,,3809050421,56,Back,3809050429,213,3.7,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433939,167,1,1,18,7,cnnku8uihko7u4th0fms4pvg6,0,4.8,60.5,2022-10-01T11:48:40.859Z,2022-10-01T18:08:56Z,3809050471,212,33.1,3809050465,56,Back,3811532985,178,,3809050473,213,0.3,3809050463,155,,3809050467,140,34.8,3809050475,1,,3809050469,141,75.3,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466206287,818,43,1,18,9,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-10-01T11:48:43.393Z,2022-10-02T06:44:42Z,3813498435,144,82,3813241715,21,0,3813241713,178,0,,,,,,,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433949,142,49,1,18,9,1hcbcuu846pa3iw6qskiws1cu,1,60.3,17,2022-10-01T11:48:43.410Z,2022-10-01T18:09:02Z,,,,,,,,,,,,,,,,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465433985,143,1,1,18,11,1hcbcuu846pa3iw6qskiws1cu,1,60,14.6,2022-10-01T11:48:44.918Z,2022-10-01T18:09:06Z,3809050677,212,13.8,3811533969,178,,3809050673,140,73.1,3809050671,56,Right,3809050679,213,6.2,3809050675,141,13.7,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465434017,144,1,1,18,13,1hcbcuu846pa3iw6qskiws1cu,1,72.8,18.3,2022-10-01T11:48:47.190Z,2022-10-01T18:09:12Z,3809050813,56,Right,3809050817,141,10.7,3811534437,178,,3809050819,212,19.4,3809050815,140,90.6,3809050821,213,6.0,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465434021,145,1,1,18,17,1hcbcuu846pa3iw6qskiws1cu,0,94.2,10.3,2022-10-01T11:48:50.669Z,2022-10-01T18:09:18Z,3809050839,141,15.0,3809050917,236,,3809050843,213,1.4,3809050833,155,,3809050837,140,94.6,3809050919,233,168,3811534911,178,,3810220043,224,,ey5m0gz111sobrykgcrpt45at,M. Smith,3810220045,20,,3809050831,2,3809050841,212,3.2,3809050835,56,Right,3809050923,286,,,,,,,,,,,,,,,,,,,,,,,
2465434035,168,12,1,18,17,cnnku8uihko7u4th0fms4pvg6,1,8.8,89.4,2022-10-01T11:48:50.729Z,2022-10-01T18:09:24Z,3809050877,56,Back,3811535343,178,,3809050875,185,,3809050927,233,145,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465434225,146,5,1,18,17,1hcbcuu846pa3iw6qskiws1cu,1,95.8,-1.8,2022-10-01T11:48:51.469Z,2022-10-01T18:09:28Z,3809051775,233,169,3809051767,347,,3809051765,56,Right,,,,,,,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465434051,169,5,1,18,17,cnnku8uihko7u4th0fms4pvg6,0,4.2,101.8,2022-10-01T11:48:51.469Z,2022-10-01T18:09:28Z,3809051805,233,146,3809050951,347,,3809050949,56,Back,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465434247,147,1,1,18,41,1hcbcuu846pa3iw6qskiws1cu,1,95.2,0,2022-10-01T11:49:15.364Z,2022-10-01T18:09:36Z,3809051909,140,94.3,3809051917,1,,3809051913,212,26.7,3809051907,56,Center,3809051911,141,37.6,3809051915,213,1.6,3809051905,107,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465434249,148,61,1,18,43,1hcbcuu846pa3iw6qskiws1cu,0,94.3,37.6,2022-10-01T11:49:16.942Z,2022-10-01T18:09:44Z,3809051921,56,Center,3811537399,178,,,,,,,,,,,,,,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465434261,149,5,1,18,44,1hcbcuu846pa3iw6qskiws1cu,0,101,33.4,2022-10-01T11:49:17.721Z,2022-10-01T18:09:48Z,3809051977,56,Center,3809051985,233,170,3809051979,346,,,,,,,,,,,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465434253,170,5,1,18,44,cnnku8uihko7u4th0fms4pvg6,1,-1,66.6,2022-10-01T11:49:17.721Z,2022-10-01T18:09:48Z,3809051981,233,149,3809051937,346,,3809051935,56,Back,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
