id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2501437063,362,1,1,45,45,enzoyc121va61wtmjf4cm7p3d,0,4.1,43.3,2023-01-28T15:46:59.298Z,2023-01-29T05:16:02Z,3999208039,74,,3999208027,140,67.5,3999208023,155,,3999208033,213,6.1,3999208029,141,26.1,3999208021,124,,3999208031,212,67.6,3999208025,56,Center,1fkrvnzbrb9s0qojjhc8edpm1,Z. Hemming,3999208035,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437067,335,44,1,45,48,87coxipr6ls77tnlba3eselx0,1,31.9,77.6,2023-01-28T15:47:02.817Z,2023-01-29T09:06:10Z,3999208237,233,363,3999208065,285,,3999208059,56,Back,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437073,363,44,1,45,48,enzoyc121va61wtmjf4cm7p3d,0,68.1,22.4,2023-01-28T15:47:02.818Z,2023-01-29T05:16:12Z,3999208403,233,335,3999208079,286,,3999208073,56,Center,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437115,336,1,1,45,48,87coxipr6ls77tnlba3eselx0,0,31.3,81.2,2023-01-28T15:47:02.864Z,2023-01-29T09:06:10Z,4001349345,388,,3999208283,212,27.5,3999208279,140,57.1,3999208277,56,Center,3999208285,213,6.1,3999208275,3,,3999208281,141,74.5,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437141,364,1,1,45,51,enzoyc121va61wtmjf4cm7p3d,1,40.5,22.2,2023-01-28T15:47:04.967Z,2023-01-29T05:16:23Z,3999208493,213,0.5,3999208489,141,25.8,3999208483,3,,3999208487,140,45.0,4001349577,388,,3999208491,212,5.3,3999208485,56,Back,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501777479,743,43,1,45,51,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-01-28T15:47:05.735Z,2023-01-29T00:05:34Z,4001035455,144,49,,,,,,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437205,365,1,1,45,52,enzoyc121va61wtmjf4cm7p3d,0,45,25.8,2023-01-28T15:47:05.971Z,2023-01-29T05:16:28Z,4001349643,178,,3999208777,56,Center,3999208789,1,,3999208783,212,31.3,3999208779,140,71.4,3999208775,157,,3999208785,213,0.5,3999208781,141,47.3,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437215,337,8,1,45,53,87coxipr6ls77tnlba3eselx0,1,33.4,65.7,2023-01-28T15:47:07.886Z,2023-01-29T05:16:37Z,4001033541,385,,3999208831,56,Back,4001349787,388,,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437255,366,44,1,45,55,enzoyc121va61wtmjf4cm7p3d,1,39.7,28.8,2023-01-28T15:47:09.762Z,2023-01-29T09:06:11Z,3999209013,285,,3999209011,56,Back,3999209143,233,338,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437263,338,44,1,45,55,87coxipr6ls77tnlba3eselx0,0,60.3,71.2,2023-01-28T15:47:09.763Z,2023-01-29T05:16:43Z,3999209039,56,Center,3999209041,286,,3999209187,233,366,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437327,367,1,1,45,55,enzoyc121va61wtmjf4cm7p3d,1,38.5,32.7,2023-01-28T15:47:09.798Z,2023-01-29T09:06:11Z,3999209335,3,,3999209345,141,21.8,4001349903,388,,3999209343,140,49.7,3999209347,212,13.9,3999209349,213,5.7,3999209339,56,Back,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437407,368,1,1,46,0,enzoyc121va61wtmjf4cm7p3d,1,45.8,14.3,2023-01-28T15:47:14.155Z,2023-01-29T05:16:50Z,3999209741,140,57.2,3999209745,212,13.2,3999209739,56,Right,3999209743,141,6.1,3999209747,213,5.8,4001349991,178,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437411,339,30,1,46,4,87coxipr6ls77tnlba3eselx0,1,0,0,2023-01-28T15:47:18.855Z,2023-01-29T05:16:57Z,3999209767,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437415,369,30,1,46,4,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-01-28T15:47:18.855Z,2023-01-29T05:16:56Z,3999209773,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451041,342,32,2,45,0,87coxipr6ls77tnlba3eselx0,1,0,0,2023-01-28T16:02:22.331Z,2023-01-29T04:25:06Z,3999275739,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451027,374,32,2,45,0,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-01-28T16:02:22.331Z,2023-01-28T16:02:22Z,3999275693,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451079,375,1,2,45,0,enzoyc121va61wtmjf4cm7p3d,1,49.8,50,2023-01-28T16:02:22.381Z,2023-01-29T04:49:40Z,3999275885,140,31.4,3999275895,279,S,4001320971,178,,3999275887,141,55.4,3999275883,56,Back,3999275889,212,19.7,3999275893,213,3.0,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451139,376,1,2,45,2,enzoyc121va61wtmjf4cm7p3d,0,31.4,55.4,2023-01-28T16:02:24.570Z,2023-01-29T05:55:06Z,3999276153,155,,3999276157,140,69.0,4001321135,178,,3999276159,141,0.0,3999276163,213,5.5,3999276155,56,Right,3999276165,1,,3999276161,212,55.2,2kxzjuns50x1fb85ndoad0set,C. Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451403,343,5,2,45,5,87coxipr6ls77tnlba3eselx0,1,29.5,101.5,2023-01-28T16:02:27.430Z,2023-01-29T04:50:16Z,3999277427,233,377,3999277409,56,Back,3999277411,347,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451145,377,5,2,45,5,enzoyc121va61wtmjf4cm7p3d,0,70.5,-1.5,2023-01-28T16:02:27.430Z,2023-01-29T04:50:16Z,3999276201,347,,3999277441,233,343,3999276199,56,Right,,,,,,,,,,,,,,,,2kxzjuns50x1fb85ndoad0set,C. Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451449,344,1,2,45,19,87coxipr6ls77tnlba3eselx0,0,32.8,100,2023-01-28T16:02:41.621Z,2023-01-29T04:50:21Z,3999277591,56,Left,3999277595,141,96.3,3999277599,213,6.2,3999277601,1,,3999277597,212,33.9,3999277593,140,64.9,3999277589,107,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451467,378,8,2,45,21,enzoyc121va61wtmjf4cm7p3d,1,29.3,7.9,2023-01-28T16:02:43.461Z,2023-01-29T04:50:34Z,4001322033,388,,4001083815,385,,3999277681,56,Back,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451499,345,1,2,45,22,87coxipr6ls77tnlba3eselx0,0,60.4,90.9,2023-01-28T16:02:44.540Z,2023-01-29T04:50:44Z,4001322157,178,,3999277825,141,74.4,3999277821,56,Center,3999277819,155,,3999277829,213,5.6,3999277827,212,18.9,3999277823,140,74.9,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451515,379,1,2,45,23,enzoyc121va61wtmjf4cm7p3d,0,22.1,27.6,2023-01-28T16:02:46.042Z,2023-01-29T04:50:53Z,4001322305,388,,3999277917,213,5.6,3999277913,141,11.7,3999277907,3,,3999277915,212,16.5,3999277909,56,Back,3999277911,140,34.0,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451553,346,1,2,45,25,87coxipr6ls77tnlba3eselx0,0,62.2,92,2023-01-28T16:02:47.800Z,2023-01-29T04:50:59Z,4001322367,388,,3999278083,213,5.4,3999278079,141,72.6,3999278073,3,,3999278077,140,73.1,3999278081,212,17.5,3999278075,56,Center,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451559,380,44,2,45,26,enzoyc121va61wtmjf4cm7p3d,1,25.6,29,2023-01-28T16:02:49.088Z,2023-01-29T09:06:11Z,3999278107,56,Back,3999278109,285,,3999278269,233,347,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451573,347,44,2,45,26,87coxipr6ls77tnlba3eselx0,0,74.4,71,2023-01-28T16:02:49.089Z,2023-01-29T04:51:08Z,3999278183,286,,3999278181,56,Center,3999278277,233,380,,,,,,,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451583,381,1,2,45,26,enzoyc121va61wtmjf4cm7p3d,1,24.4,30.3,2023-01-28T16:02:49.142Z,2023-01-29T09:06:12Z,3999278241,212,8.1,3999278239,141,21.3,3999278237,140,29.5,3999278243,213,5.4,4001322637,388,,3999278231,3,,3999278235,56,Back,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451591,382,1,2,45,27,enzoyc121va61wtmjf4cm7p3d,0,29.5,21.3,2023-01-28T16:02:50.211Z,2023-01-29T04:51:25Z,3999278289,140,40.5,3999278293,212,12.3,3999278283,3,,3999278287,56,Back,4001322757,178,,3999278291,141,14.9,3999278295,213,5.9,3999278285,168,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451615,348,1,2,45,29,87coxipr6ls77tnlba3eselx0,0,55.9,77,2023-01-28T16:02:52.182Z,2023-01-29T04:51:32Z,3999278409,213,5.8,3999278401,56,Center,3999278403,140,62.5,3999278407,212,7.9,4001322833,388,,3999278399,3,,3999278405,141,71.5,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451633,383,49,2,45,31,enzoyc121va61wtmjf4cm7p3d,1,31.2,22.1,2023-01-28T16:02:53.552Z,2023-01-29T04:51:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451685,384,1,2,45,31,enzoyc121va61wtmjf4cm7p3d,0,31.2,22.1,2023-01-28T16:02:54.172Z,2023-01-29T04:51:48Z,4001323083,178,,3999278753,1,,3999278747,141,41.9,3999278743,56,Center,3999278749,212,39.9,3999278745,140,67.0,3999278751,213,0.3,3999278741,157,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451729,349,1,2,45,35,87coxipr6ls77tnlba3eselx0,1,26.7,62.9,2023-01-28T16:02:57.491Z,2023-01-29T04:51:58Z,3999278977,3,,3999278979,56,Center,3999278987,213,5.9,3999278983,141,46.4,4001323383,388,,3999278981,140,52.8,3999278985,212,29.6,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451735,350,49,2,45,37,87coxipr6ls77tnlba3eselx0,1,54.6,43.1,2023-01-28T16:02:59.863Z,2023-01-29T04:52:07Z,,,,,,,,,,,,,,,,,,,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451757,351,4,2,45,38,87coxipr6ls77tnlba3eselx0,1,55,50.2,2023-01-28T16:03:01.232Z,2023-01-29T04:52:18Z,3999279121,286,,3999279115,56,Center,3999279119,265,,3999279113,13,,3999279117,152,,3999279177,233,385,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501451761,385,4,2,45,38,enzoyc121va61wtmjf4cm7p3d,0,45,49.8,2023-01-28T16:03:01.233Z,2023-01-29T04:52:18Z,4001323749,389,,3999279185,233,351,3999279155,56,Back,3999279161,285,,3999279159,265,,3999279157,152,,3999279153,13,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452005,352,1,2,45,56,87coxipr6ls77tnlba3eselx0,1,54.3,47.2,2023-01-28T16:03:18.445Z,2023-01-29T04:52:36Z,3999280439,152,,3999280443,140,60.6,3999280447,212,22.7,3999280437,5,,3999280441,56,Right,3999280451,213,5.0,3999280445,141,15.2,4001324007,178,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452065,353,1,2,46,1,87coxipr6ls77tnlba3eselx0,1,71.2,12.6,2023-01-28T16:03:23.444Z,2023-01-29T04:52:45Z,3999280701,56,Right,4001324117,178,,3999280705,141,2.0,3999280703,140,75.6,3999280707,212,8.6,3999280709,213,5.3,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452103,354,1,2,46,3,87coxipr6ls77tnlba3eselx0,1,78.1,2.9,2023-01-28T16:03:25.864Z,2023-01-29T04:52:52Z,3999280895,213,2.4,3999280887,140,67.1,3999280883,56,Right,3999280893,212,16.2,3999280889,141,19.6,4001324221,178,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452155,355,1,2,46,6,87coxipr6ls77tnlba3eselx0,1,70.4,14.6,2023-01-28T16:03:29.306Z,2023-01-29T04:53:07Z,3999281113,141,3.2,3999281117,213,4.5,4001324409,178,,3999281111,140,68.5,3999281109,56,Right,3999281115,212,8.0,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452199,356,1,2,46,9,87coxipr6ls77tnlba3eselx0,1,68.7,4,2023-01-28T16:03:31.396Z,2023-01-29T04:53:19Z,3999281333,141,9.4,3999281337,213,2.6,4001324611,178,,3999281329,56,Right,3999281331,140,62.8,3999281335,212,7.2,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452275,357,1,2,46,10,87coxipr6ls77tnlba3eselx0,1,61.5,9.5,2023-01-28T16:03:33.326Z,2023-01-29T04:53:26Z,3999281667,213,0.2,3999281659,140,84.6,3999281657,56,Right,4001324737,178,,3999281661,141,18.3,3999281665,212,25.0,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452311,358,1,2,46,15,87coxipr6ls77tnlba3eselx0,1,79.6,23.7,2023-01-28T16:03:37.655Z,2023-01-29T04:53:34Z,3999281831,212,9.8,3999281829,141,9.8,3999281833,213,5.0,3999281827,140,81.9,4001324877,178,,3999281825,56,Right,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452335,359,1,2,46,17,87coxipr6ls77tnlba3eselx0,0,86.8,6.7,2023-01-28T16:03:39.906Z,2023-01-29T04:53:43Z,3999281941,140,91.6,3999281945,212,20.4,3999281947,213,1.3,4001086185,20,,4001086183,224,,3999281935,2,,3999281939,56,Center,4001325119,178,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,3999281937,155,3999281943,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452351,386,12,2,46,18,enzoyc121va61wtmjf4cm7p3d,1,9.1,60.3,2023-01-28T16:03:40.963Z,2023-01-29T04:53:53Z,3999282043,212,8.3,3999282047,213,0.4,3999282039,141,64.9,3999282035,140,16.4,3999282071,15,,4001325303,388,,3999282031,56,Back,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452391,387,1,2,46,19,enzoyc121va61wtmjf4cm7p3d,0,16.4,64.9,2023-01-28T16:03:41.964Z,2023-01-29T04:55:42Z,3999282217,1,,3999282213,212,23.8,3999282205,157,,3999282207,56,Back,3999282215,213,0.7,4001325493,178,,3999282209,140,33.9,3999282211,141,87.1,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452461,360,1,2,46,23,87coxipr6ls77tnlba3eselx0,1,62.9,16.4,2023-01-28T16:03:45.357Z,2023-01-29T04:55:50Z,3999282531,213,5.4,3999282525,140,69.7,3999282527,141,3.5,3999282523,56,Right,3999282529,212,11.3,4001327089,178,,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452467,361,1,2,46,25,87coxipr6ls77tnlba3eselx0,0,72.7,3.5,2023-01-28T16:03:47.997Z,2023-01-29T04:55:58Z,4001086771,386,,4001327209,178,,3999282559,141,13.2,3999282563,213,1.0,3999282557,140,77.0,3999282553,155,,4001086769,225,,4001086773,20,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,3999282555,56,3999282561,212,8.0,Right,3999282551,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452489,388,61,2,46,25,enzoyc121va61wtmjf4cm7p3d,1,21.6,90.2,2023-01-28T16:03:48.134Z,2023-01-29T04:57:05Z,4001327335,178,,3999282673,56,Back,,,,,,,,,,,,,,,,,,,2kxzjuns50x1fb85ndoad0set,C. Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501856479,826,67,2,46,27,87coxipr6ls77tnlba3eselx0,1,92,34.4,2023-01-28T16:03:49.684Z,2023-01-29T09:06:12Z,4001449393,233,940,,,,,,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501856473,940,67,2,46,27,enzoyc121va61wtmjf4cm7p3d,0,8,65.6,2023-01-28T16:03:49.685Z,2023-01-29T08:01:10Z,4001449403,233,826,,,,,,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452551,362,1,2,46,27,87coxipr6ls77tnlba3eselx0,1,92.7,32.4,2023-01-28T16:03:49.753Z,2023-01-29T09:06:12Z,3999282975,140,89.0,3999282981,213,2.4,4001328139,178,,3999282979,212,5.2,3999282977,141,37.4,3999284819,154,,3999284817,210,13,3999282973,56,Center,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452553,363,13,2,46,28,87coxipr6ls77tnlba3eselx0,1,86.3,39,2023-01-28T16:03:51.077Z,2023-01-29T04:57:23Z,3999282997,56,Center,3999284831,29,,3999284835,154,,3999284839,55,362,3999284829,84,,3999284853,230,97.3,3999282995,17,,4001328641,178,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,3999282993,22,3999284855,231,48.6,,3999284851,328,,,3999284111,72,,3999284849,103,3999284847,102,43.4,,,,,,,,,,,,,,,26.4,,,,,
2501452561,364,5,2,46,29,87coxipr6ls77tnlba3eselx0,0,101.3,41,2023-01-28T16:03:51.938Z,2023-01-29T04:57:29Z,3999283059,233,389,3999283025,346,,3999283023,56,Center,,,,,,,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501452533,389,5,2,46,29,enzoyc121va61wtmjf4cm7p3d,1,-1.3,59,2023-01-28T16:03:51.938Z,2023-01-29T04:57:29Z,3999282903,346,,3999283047,233,364,3999282901,56,Back,,,,,,,,,,,,,,,,2kxzjuns50x1fb85ndoad0set,C. Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501453253,390,1,2,47,0,enzoyc121va61wtmjf4cm7p3d,0,4.7,46.9,2023-01-28T16:04:22.410Z,2023-01-29T04:57:34Z,3999286239,74,,3999286223,155,,3999286227,140,61.6,3999286233,213,6.1,3999286229,141,33.4,3999286221,124,,3999286231,212,60.4,3999286225,56,Center,1fkrvnzbrb9s0qojjhc8edpm1,Z. Hemming,3999286235,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501453257,365,44,2,47,3,87coxipr6ls77tnlba3eselx0,1,39.8,66,2023-01-28T16:04:25.991Z,2023-01-29T09:06:13Z,3999286251,56,Back,3999286253,285,,3999286329,233,391,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501453261,391,44,2,47,3,enzoyc121va61wtmjf4cm7p3d,0,60.2,34,2023-01-28T16:04:25.992Z,2023-01-29T04:57:49Z,3999286265,56,Center,3999286411,233,365,3999286267,286,,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501453279,366,1,2,47,3,87coxipr6ls77tnlba3eselx0,1,41.3,65.4,2023-01-28T16:04:26.001Z,2023-01-29T09:06:13Z,3999286349,3,,3999286357,140,47.3,3999286369,213,0.3,3999286365,212,6.5,3999286361,141,67.9,3999286353,56,Back,4001328945,388,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501453331,367,1,2,47,4,87coxipr6ls77tnlba3eselx0,0,47.8,67.3,2023-01-28T16:04:26.981Z,2023-01-29T04:58:02Z,3999286611,213,6.0,3999286603,56,Center,3999286607,141,54.9,4001329283,178,,3999286609,212,27.1,3999286613,1,,3999286605,140,72.3,3999286599,157,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501453385,392,1,2,47,6,enzoyc121va61wtmjf4cm7p3d,1,28.8,33.7,2023-01-28T16:04:29.081Z,2023-01-29T04:58:11Z,3999286883,140,34.3,3999286879,3,,3999286889,212,18.8,3999286893,213,1.3,4001329471,388,,3999286885,141,60.0,3999286881,56,Back,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501453445,393,1,2,47,8,enzoyc121va61wtmjf4cm7p3d,0,34.3,60,2023-01-28T16:04:31.230Z,2023-01-29T04:58:19Z,3999287195,56,Center,3999287199,141,72.4,3999287197,140,60.1,3999287193,3,,3999287201,212,28.4,4001329631,388,,3999287205,213,0.3,,,,2kxzjuns50x1fb85ndoad0set,C. Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501453505,368,1,2,47,11,87coxipr6ls77tnlba3eselx0,0,40.2,26.7,2023-01-28T16:04:34.060Z,2023-01-29T04:58:25Z,3999287441,141,14.4,4001329721,388,,3999287445,213,5.8,3999287435,56,Right,3999287437,140,55.9,3999287433,3,,3999287443,212,18.5,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501453549,394,1,2,47,14,enzoyc121va61wtmjf4cm7p3d,1,37.8,80.6,2023-01-28T16:04:36.688Z,2023-01-29T04:58:34Z,3999287625,56,Back,4001329823,178,,3999287647,212,12.3,3999287629,141,66.6,3999287627,140,30.4,3999287649,213,4.0,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501453645,395,1,2,47,16,enzoyc121va61wtmjf4cm7p3d,1,36.6,67,2023-01-28T16:04:38.552Z,2023-01-29T04:58:44Z,4001329929,178,,3999288095,212,19.1,3999288091,140,35.2,3999288097,213,1.6,3999288093,141,95.0,3999288089,56,Back,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
