id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/value,assist
2530327813,538,1,2,53,11,1hcbcuu846pa3iw6qskiws1cu,1,34.3,51.6,2023-04-08T15:12:21.241Z,2023-04-08T15:12:22Z,4172698211,212,29.2,4172698205,56,Back,4172698213,213,1.2,4172698207,140,44.1,4172698209,141,91.8,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530327901,539,1,2,53,12,1hcbcuu846pa3iw6qskiws1cu,1,44.1,91.8,2023-04-08T15:12:22.346Z,2023-04-08T15:12:26Z,4172698663,140,58.6,4172698667,212,15.4,4172698665,141,94.7,4172698669,213,0.1,4172698661,56,Left,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530327971,540,1,2,53,16,1hcbcuu846pa3iw6qskiws1cu,1,41.2,88.9,2023-04-08T15:12:26.170Z,2023-04-08T15:12:29Z,4172698935,212,21.0,4172698937,213,3.8,4172698929,56,Back,4172698931,140,25.9,4172698933,141,69.0,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328069,541,1,2,53,19,1hcbcuu846pa3iw6qskiws1cu,1,26.5,64.8,2023-04-08T15:12:28.889Z,2023-04-08T15:12:32Z,4172699407,212,16.1,4172699405,141,41.3,4172699409,213,4.8,4172699403,140,28.6,4172699401,56,Back,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328171,542,1,2,53,22,1hcbcuu846pa3iw6qskiws1cu,0,33.9,42.4,2023-04-08T15:12:32.025Z,2023-04-08T15:12:35Z,4172699905,141,64.5,4172699895,56,Center,4172699913,213,0.3,4172699901,140,75.6,4172699915,1,,4172699909,212,46.3,4172699893,155,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328283,372,1,2,53,27,muo4d1nfi1vgyvz5n07tjmoo,1,29.1,31.9,2023-04-08T15:12:36.496Z,2023-04-08T15:12:38Z,4172700443,141,24.0,4172700441,140,43.5,4172700437,3,,4172700447,213,5.9,4172700439,56,Back,4172700445,212,16.0,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328293,373,49,2,53,29,muo4d1nfi1vgyvz5n07tjmoo,1,42,19.8,2023-04-08T15:12:38.783Z,2023-04-08T15:12:39Z,,,,,,,,,,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328379,374,1,2,53,30,muo4d1nfi1vgyvz5n07tjmoo,1,42.2,19.4,2023-04-08T15:12:39.543Z,2023-04-08T15:12:41Z,4172700849,212,12.9,4172700851,213,3.6,4172700843,56,Back,4172700845,140,31.1,4172700847,141,11.1,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328433,375,1,2,53,32,muo4d1nfi1vgyvz5n07tjmoo,1,32.4,9.8,2023-04-08T15:12:41.681Z,2023-04-08T15:12:44Z,4172701111,213,0.1,4172701105,140,66.3,4172701099,157,,4172701107,141,17.6,4172701101,56,Right,4172701115,1,,4172701109,212,36.0,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328445,376,44,2,53,33,muo4d1nfi1vgyvz5n07tjmoo,1,64.7,21,2023-04-08T15:12:43.104Z,2023-04-08T19:45:50Z,4172701151,56,Right,4172701223,233,543,4172701155,286,,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328427,543,44,2,53,33,1hcbcuu846pa3iw6qskiws1cu,0,35.3,79,2023-04-08T15:12:43.105Z,2023-04-08T19:45:51Z,4172701071,56,Back,4172701073,285,,4172701229,233,376,,,,,,,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328449,377,1,2,53,34,muo4d1nfi1vgyvz5n07tjmoo,0,66.3,17.9,2023-04-08T15:12:44.329Z,2023-04-08T15:12:45Z,4172701177,56,Right,4172701185,141,18.0,4172701175,168,,4172701191,213,0.1,4172701181,140,67.5,4172701173,3,,4172701189,212,1.3,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328457,544,61,2,53,35,1hcbcuu846pa3iw6qskiws1cu,1,36.9,75.9,2023-04-08T15:12:44.925Z,2023-04-08T15:12:45Z,4172701221,56,Back,,,,,,,,,,,,,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328475,378,1,2,53,36,muo4d1nfi1vgyvz5n07tjmoo,0,61.7,17,2023-04-08T15:12:45.880Z,2023-04-08T15:12:46Z,4172701293,213,0.6,4172701285,56,Center,4172701291,212,9.7,4172701287,140,69.4,4172701289,141,24.9,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328545,545,1,2,53,38,1hcbcuu846pa3iw6qskiws1cu,1,32.6,68.4,2023-04-08T15:12:47.514Z,2023-04-08T15:12:49Z,4172701675,141,74.7,4172701667,157,,4172701677,212,23.2,4172701673,140,54.3,4172701681,213,0.2,4172701685,1,,4172701671,56,Center,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328551,546,49,2,53,39,1hcbcuu846pa3iw6qskiws1cu,1,54.3,74.7,2023-04-08T15:12:49.130Z,2023-04-08T15:12:49Z,,,,,,,,,,,,,,,,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328737,547,1,2,53,39,1hcbcuu846pa3iw6qskiws1cu,1,54.3,74.7,2023-04-08T15:12:49.257Z,2023-04-08T19:46:22Z,4172705761,168,,4172702673,213,6.2,4172703933,210,13,4172702667,140,63.7,4172702665,56,Center,4172702671,212,9.9,4172702669,141,74.1,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2530328747,548,13,2,53,46,1hcbcuu846pa3iw6qskiws1cu,1,85.2,61,2023-04-08T15:12:55.761Z,2023-04-08T19:46:22Z,4172702725,22,,4172703939,81,,4172702727,17,,4172703943,55,547,4172702729,56,Center,4172703065,20,,4172703949,103,95.8,4172703941,29,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,4172703947,102,39.7,4172703963,231,4172703951,215,4172703959,230,97.8,,,,,51.4,,,,,,,,,,,,,,,,
2530328751,379,5,2,53,48,muo4d1nfi1vgyvz5n07tjmoo,1,-1,61.2,2023-04-08T15:12:57.839Z,2023-04-08T15:12:58Z,4172702741,56,Back,4172702743,346,,4172702857,233,549,,,,,,,,,,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530328759,549,5,2,53,48,1hcbcuu846pa3iw6qskiws1cu,0,101,38.8,2023-04-08T15:12:57.839Z,2023-04-08T15:14:35Z,4172702775,346,,4172702773,56,Center,4172702905,233,379,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329433,380,1,2,54,20,muo4d1nfi1vgyvz5n07tjmoo,1,5.1,47.3,2023-04-08T15:13:29.912Z,2023-04-08T15:13:33Z,4172706309,124,,4172706329,213,6.1,4172706315,140,65.4,4172706337,74,,4172706319,141,33.3,4172706311,56,Center,4172706333,1,,4172706323,212,64.0,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329451,381,44,2,54,23,muo4d1nfi1vgyvz5n07tjmoo,1,63.7,32.8,2023-04-08T15:13:32.983Z,2023-04-08T15:13:34Z,4172706377,56,Center,4172706427,233,550,4172706379,286,,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329443,550,44,2,54,23,1hcbcuu846pa3iw6qskiws1cu,0,36.3,67.2,2023-04-08T15:13:32.984Z,2023-04-08T15:13:34Z,4172706357,56,Back,4172706449,233,381,4172706359,285,,,,,,,,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329475,382,1,2,54,24,muo4d1nfi1vgyvz5n07tjmoo,0,65.6,33.4,2023-04-08T15:13:33.632Z,2023-04-08T15:13:34Z,4172706507,141,59.3,4172706511,213,1.3,4172706495,3,,4172706503,140,69.5,4172706499,56,Center,4172706509,212,18.1,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329489,551,49,2,54,25,1hcbcuu846pa3iw6qskiws1cu,1,30,32.2,2023-04-08T15:13:35.289Z,2023-04-08T15:13:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329595,552,1,2,54,27,1hcbcuu846pa3iw6qskiws1cu,1,33.7,40.4,2023-04-08T15:13:37.161Z,2023-04-08T15:13:39Z,4172706999,140,50.3,4172707001,141,92.1,4172707005,213,1.1,4172707007,1,,4172706997,56,Left,4172706995,155,,4172707003,212,39.2,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329609,553,61,2,54,29,1hcbcuu846pa3iw6qskiws1cu,0,50.3,92.1,2023-04-08T15:13:39.433Z,2023-04-08T15:13:40Z,4172707067,56,Left,,,,,,,,,,,,,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330055,383,5,2,54,30,muo4d1nfi1vgyvz5n07tjmoo,1,54.9,-1.2,2023-04-08T15:13:40.177Z,2023-04-08T15:13:59Z,4172709237,56,Right,4172709317,233,554,4172709239,347,,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530329829,554,5,2,54,30,1hcbcuu846pa3iw6qskiws1cu,0,45.1,101.2,2023-04-08T15:13:40.177Z,2023-04-08T15:14:35Z,4172708143,56,Back,4172708145,347,,4172709393,233,383,,,,,,,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330117,384,1,2,54,50,muo4d1nfi1vgyvz5n07tjmoo,1,58.6,0,2023-04-08T15:13:59.495Z,2023-04-08T15:14:01Z,4172709573,56,Right,4172709579,141,11.3,4172709571,107,,4172709583,212,20.4,4172709575,140,76.3,4172709587,213,0.4,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330131,385,44,2,54,51,muo4d1nfi1vgyvz5n07tjmoo,1,74,9.2,2023-04-08T15:14:00.464Z,2023-04-08T19:46:59Z,4172709641,56,Right,4172709659,233,555,4172709643,286,,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330109,555,44,2,54,51,1hcbcuu846pa3iw6qskiws1cu,0,26,90.8,2023-04-08T15:14:00.465Z,2023-04-08T19:47:01Z,4172709553,56,Back,4172709555,285,,4172709679,233,385,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330145,386,1,2,54,52,muo4d1nfi1vgyvz5n07tjmoo,0,76.3,11.3,2023-04-08T15:14:01.842Z,2023-04-08T15:14:02Z,4172709729,212,13.1,4172709721,3,,4172709727,141,27.3,4172709735,213,2.2,4172709725,140,69.4,4172709723,56,Center,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330197,556,1,2,54,53,1hcbcuu846pa3iw6qskiws1cu,0,32.3,71.4,2023-04-08T15:14:02.673Z,2023-04-08T19:47:07Z,4172709995,212,10.7,4172709989,56,Back,4172709997,213,0.7,4172709987,3,,4172709991,140,40.0,4172709993,141,81.8,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330233,387,1,2,54,54,muo4d1nfi1vgyvz5n07tjmoo,1,61.6,15.5,2023-04-08T15:14:04.055Z,2023-04-08T19:47:09Z,4172710135,3,,4172710143,212,14.4,4172710141,141,17.0,4172710137,56,Right,4172710139,140,75.3,4172710145,213,0.1,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330255,388,44,2,54,56,muo4d1nfi1vgyvz5n07tjmoo,1,73,17.6,2023-04-08T15:14:05.991Z,2023-04-08T19:47:10Z,4172710237,56,Right,4172710239,286,,4172710419,233,557,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330279,557,44,2,54,56,1hcbcuu846pa3iw6qskiws1cu,0,27,82.4,2023-04-08T15:14:05.992Z,2023-04-08T19:47:11Z,4172710449,233,388,4172710361,56,Back,4172710363,285,,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330273,389,1,2,54,57,muo4d1nfi1vgyvz5n07tjmoo,0,75.4,17,2023-04-08T15:14:07.208Z,2023-04-08T15:14:08Z,4172710331,140,79.2,4172710339,212,5.7,4172710321,168,,4172710335,141,23.0,4172710343,213,0.8,4172710327,56,Center,4172710319,3,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330317,558,49,2,54,58,1hcbcuu846pa3iw6qskiws1cu,1,23,73.5,2023-04-08T15:14:07.785Z,2023-04-08T19:47:24Z,,,,,,,,,,,,,,,,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330351,559,1,2,54,59,1hcbcuu846pa3iw6qskiws1cu,1,23,73.5,2023-04-08T15:14:08.865Z,2023-04-08T19:47:25Z,4172710673,213,6.1,4172710671,212,12.2,4172710669,141,70.3,4172710665,56,Back,4172710667,140,34.4,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330463,560,1,2,55,1,1hcbcuu846pa3iw6qskiws1cu,1,33.2,67.3,2023-04-08T15:14:10.857Z,2023-04-08T15:14:15Z,4172711179,213,4.5,4172711171,56,Back,4172711177,212,31.9,4172711175,141,21.2,4172711173,140,27.6,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330503,561,1,2,55,6,1hcbcuu846pa3iw6qskiws1cu,1,37.2,7.4,2023-04-08T15:14:15.529Z,2023-04-08T15:14:17Z,4172711353,212,9.5,4172711351,141,6.4,4172711357,213,6.2,4172711345,56,Back,4172711347,140,46.2,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330543,562,1,2,55,7,1hcbcuu846pa3iw6qskiws1cu,1,46.2,6.4,2023-04-08T15:14:16.889Z,2023-04-08T15:14:18Z,4172711597,141,2.5,4172711595,140,33.0,4172711593,56,Back,4172711601,213,3.3,4172711599,212,14.1,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330641,563,1,2,55,9,1hcbcuu846pa3iw6qskiws1cu,1,30.4,3.8,2023-04-08T15:14:18.681Z,2023-04-08T15:14:22Z,4172712119,56,Back,4172712125,141,22.2,4172712135,213,2.3,4172712121,140,20.1,4172712131,212,16.5,,,,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330727,564,1,2,55,13,1hcbcuu846pa3iw6qskiws1cu,0,10.7,26.5,2023-04-08T15:14:22.874Z,2023-04-08T15:14:26Z,4172712595,213,1.5,4172712583,155,,4172712597,1,,4172712587,56,Back,4172712593,212,50.7,4172712585,196,,4172712589,140,11.9,4172712591,141,100.0,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330861,390,5,2,55,16,muo4d1nfi1vgyvz5n07tjmoo,1,87.6,-1,2023-04-08T15:14:25.981Z,2023-04-08T15:14:36Z,4172713253,56,Right,4172713265,233,565,4172713255,347,,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330739,565,5,2,55,16,1hcbcuu846pa3iw6qskiws1cu,0,12.4,101,2023-04-08T15:14:25.981Z,2023-04-08T15:14:32Z,4172713283,233,390,4172712645,347,,4172712643,56,Back,,,,,,,,,,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331353,391,1,2,55,45,muo4d1nfi1vgyvz5n07tjmoo,1,88.1,0,2023-04-08T15:14:55.343Z,2023-04-08T19:48:27Z,4172715861,140,90.1,4172715869,213,1.5,4172715857,107,,4172734467,154,,4172734465,210,15,4172715873,1,,4172715863,141,38.6,4172715865,212,27.2,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,4172715859,56,Center,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2530331369,392,44,2,55,46,muo4d1nfi1vgyvz5n07tjmoo,1,88.9,40.2,2023-04-08T15:14:56.016Z,2023-04-08T19:48:12Z,4172717133,233,568,4172715945,286,,4172715943,56,Center,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331479,568,44,2,55,46,1hcbcuu846pa3iw6qskiws1cu,0,11.1,59.8,2023-04-08T15:14:56.017Z,2023-04-08T19:48:13Z,4172716489,56,Back,4172716491,285,,4172717213,233,392,,,,,,,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331391,393,15,2,55,47,muo4d1nfi1vgyvz5n07tjmoo,1,93.3,40.7,2023-04-08T15:14:56.943Z,2023-04-08T19:48:28Z,4172733029,328,,4172734513,154,,4172716061,56,Center,4172734529,230,99.0,4172734515,55,391,4172838231,100,,4172734521,103,19,4172733025,15,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,4172838233,82,,4172734531,231,4172838229,80,4172847747,233,785,,4172734511,29,,46.0,,4172734527,147,41.7,4172734525,146,4172734519,102,4172733023,160,4172732367,17,45.8,94.6,,
2530357009,785,10,2,55,47,1hcbcuu846pa3iw6qskiws1cu,1,9.3,63.4,2023-04-08T15:14:57.043Z,2023-04-08T19:48:15Z,4172847789,233,393,4172846805,56,Back,4172846803,94,,,,,,,,,,,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331461,566,12,2,55,49,1hcbcuu846pa3iw6qskiws1cu,1,4.8,64.5,2023-04-08T15:14:59.207Z,2023-04-08T19:48:33Z,4172716399,56,Back,4172716407,213,1.0,4172716465,167,,4172716405,212,29.4,4172716403,141,100.0,4172716401,140,19.0,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331807,394,5,2,55,52,muo4d1nfi1vgyvz5n07tjmoo,1,77.9,-1.4,2023-04-08T15:15:02.039Z,2023-04-08T15:15:21Z,4172718167,347,,4172718191,233,567,4172718163,56,Right,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331469,567,5,2,55,52,1hcbcuu846pa3iw6qskiws1cu,0,22.1,101.4,2023-04-08T15:15:02.039Z,2023-04-08T15:19:20Z,4172716447,347,,4172716445,56,Back,4172718217,233,394,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331873,395,1,2,56,11,muo4d1nfi1vgyvz5n07tjmoo,0,83.2,0,2023-04-08T15:15:21.167Z,2023-04-08T16:03:06Z,4172718503,107,,4172718511,140,93.1,4172718519,1,,4172718507,56,Center,4172718515,212,28.0,4172718517,213,1.2,4172718513,141,37.0,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331899,569,44,2,56,13,1hcbcuu846pa3iw6qskiws1cu,1,7.2,61.6,2023-04-08T15:15:23.397Z,2023-04-08T16:04:05Z,4172718675,56,Back,4172718687,285,,4172718759,233,396,,,,,,,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331887,396,44,2,56,13,muo4d1nfi1vgyvz5n07tjmoo,0,92.8,38.4,2023-04-08T15:15:23.398Z,2023-04-08T16:03:07Z,4172718745,233,569,4172718599,56,Center,4172718601,286,,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332871,570,12,2,56,14,1hcbcuu846pa3iw6qskiws1cu,1,7.5,60.3,2023-04-08T15:15:23.761Z,2023-04-08T16:02:45Z,4172723623,15,,4172723569,212,2.5,4172723563,56,Back,4172723571,213,5.9,4172723565,140,9.7,4172723567,141,58.8,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331945,397,1,2,56,14,muo4d1nfi1vgyvz5n07tjmoo,1,93.1,37,2023-04-08T15:15:24.047Z,2023-04-08T19:54:49Z,4172718865,140,89.6,4172718867,141,47.8,4172718859,3,,4172718863,56,Center,4173944817,210,15,4172718871,213,2.0,4172718869,212,8.2,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2530349325,513,15,2,56,14,muo4d1nfi1vgyvz5n07tjmoo,1,90.2,50.3,2023-04-08T15:15:24.115Z,2023-04-08T19:54:50Z,4172816839,20,,4172818929,328,,4172818875,102,54.2,4172814541,56,Center,4172818879,103,19,4172818933,146,93.0,4172816837,160,,4172818867,29,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,4172818931,139,,4172818865,76,4172816841,17,4172818939,231,49.5,,4172818935,147,,,51.4,4172818869,55,397,4172818937,230,4172816845,82,,,,,,99.9,,1
2530563805,696,61,2,56,15,muo4d1nfi1vgyvz5n07tjmoo,1,93,49.6,2023-04-08T15:15:24.498Z,2023-04-08T19:54:30Z,4173951153,56,Center,4173951579,228,,,,,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331957,398,16,2,56,16,muo4d1nfi1vgyvz5n07tjmoo,1,92.7,49.9,2023-04-08T15:15:26.215Z,2023-04-08T19:54:12Z,4172725669,55,513,4172718919,17,,4172725681,230,98.8,4172725673,102,48.4,4172723255,375,56:16.295,4173946535,395,98.8,4173950299,79,,4173946537,396,50.7,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,4172725675,103,23.4,4172723251,374,4172723245,160,4172718921,56,Center,,4172832451,72,,2023-04-08 16:15:25.755,,4172725679,328,,4172725683,231,4172725663,29,,,,,,50.7,,
2530333141,571,1,2,57,7,1hcbcuu846pa3iw6qskiws1cu,1,50.3,50,2023-04-08T15:16:16.472Z,2023-04-08T19:55:19Z,4172724765,213,2.1,4172724767,279,G,4172724763,212,28.9,4172724793,189,,4172724753,56,Back,4172724761,141,85.7,4172724757,140,35.4,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333209,572,1,2,57,10,1hcbcuu846pa3iw6qskiws1cu,1,34.4,85.7,2023-04-08T15:16:20.081Z,2023-04-08T19:55:20Z,4172725111,213,5.0,4172725107,141,61.8,4172725101,140,39.8,4172725109,212,17.2,4172725095,56,Back,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333255,573,1,2,57,13,1hcbcuu846pa3iw6qskiws1cu,1,39.6,57.3,2023-04-08T15:16:22.665Z,2023-04-08T15:16:24Z,4172725343,213,4.2,4172725335,56,Back,4172725341,212,19.4,4172725337,140,29.9,4172725339,141,33.1,,,,,,,,,,bbgkxdtxxoinxftd09k5lth3p,A. Halliday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333283,574,1,2,57,15,1hcbcuu846pa3iw6qskiws1cu,1,29.9,33.1,2023-04-08T15:16:24.745Z,2023-04-08T15:16:25Z,4172725489,140,44.9,4172725499,212,24.5,4172725503,213,5.4,4172725493,141,5.5,4172725487,56,Back,,,,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
