id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2484655989,279,1,1,22,59,1hcbcuu846pa3iw6qskiws1cu,0,26.9,41.8,2022-11-12T15:26:47.457Z,2022-11-12T19:33:50Z,3910751741,213,0.7,3912294697,178,,3910751735,140,36.8,3910751739,212,13.3,3910751731,3,,3910751733,56,Back,3910751737,141,54.0,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656053,147,1,1,23,1,besu5lkqmra07drq1czpr0tk4,1,66.4,45.7,2022-11-12T15:26:48.700Z,2022-11-12T19:34:01Z,3910752003,213,2.2,3910751999,141,55.5,3910751997,140,61.5,3910752001,212,8.4,3912295535,178,,3910751995,56,Center,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656175,148,1,1,23,2,besu5lkqmra07drq1czpr0tk4,1,61.4,55.5,2022-11-12T15:26:50.069Z,2022-11-12T19:34:08Z,3910752599,56,Center,3910752601,140,68.3,3912296063,178,,3910752605,212,14.8,3910752607,213,1.1,3910752603,141,74.5,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656235,149,3,1,23,6,besu5lkqmra07drq1czpr0tk4,0,68.3,69.1,2022-11-12T15:26:53.629Z,2022-11-12T19:34:13Z,3910752885,286,,3910752883,56,Center,3912296497,178,,3910752919,211,,3912133507,464,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656241,280,49,1,23,7,1hcbcuu846pa3iw6qskiws1cu,1,26.7,44.9,2022-11-12T15:26:54.748Z,2022-11-12T19:34:18Z,,,,,,,,,,,,,,,,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656285,281,1,1,23,7,1hcbcuu846pa3iw6qskiws1cu,1,26.7,44.9,2022-11-12T15:26:54.821Z,2022-11-12T19:34:24Z,3910753163,56,Back,3910753167,141,39.8,3910753169,212,11.1,3910753171,213,6.0,3912297371,178,,3910753165,140,36.7,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656319,282,1,1,23,8,1hcbcuu846pa3iw6qskiws1cu,1,37.1,39.8,2022-11-12T15:26:55.819Z,2022-11-12T19:34:31Z,3910753317,56,Back,3910753323,212,7.0,3910753325,213,1.7,3910753319,140,36.3,3910753321,141,50.0,3912297913,178,,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656431,283,1,1,23,9,1hcbcuu846pa3iw6qskiws1cu,1,39.5,45.2,2022-11-12T15:26:57.079Z,2022-11-12T19:34:41Z,3910753877,212,11.0,3910753867,56,Back,3912298819,178,,3910753879,213,5.6,3910753871,140,47.3,3910753875,141,34.5,,,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656437,284,3,1,23,11,1hcbcuu846pa3iw6qskiws1cu,0,47.1,34.5,2022-11-12T15:26:58.886Z,2022-11-12T19:34:59Z,3912133717,464,,3910753967,211,,3910753895,56,Back,3912300089,178,,3910753897,286,,,,,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656481,150,49,1,23,12,besu5lkqmra07drq1czpr0tk4,1,48.7,70.6,2022-11-12T15:27:00.133Z,2022-11-12T19:35:05Z,,,,,,,,,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656499,151,1,1,23,12,besu5lkqmra07drq1czpr0tk4,1,48.7,70.6,2022-11-12T15:27:00.169Z,2022-11-12T19:35:09Z,3910754175,213,6.2,3912300819,178,,3910754173,212,20.8,3910754167,56,Center,3910754171,141,66.9,3910754169,140,68.4,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484876229,625,61,1,23,13,besu5lkqmra07drq1czpr0tk4,0,58.6,76.4,2022-11-12T15:27:00.879Z,2022-11-12T19:35:16Z,3912301339,178,,3911908309,56,Center,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656523,285,49,1,23,14,1hcbcuu846pa3iw6qskiws1cu,1,31.2,31.6,2022-11-12T15:27:01.890Z,2022-11-12T19:35:19Z,,,,,,,,,,,,,,,,,,,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656609,286,1,1,23,14,1hcbcuu846pa3iw6qskiws1cu,1,31.2,31.6,2022-11-12T15:27:02.376Z,2022-11-12T19:35:24Z,3912301867,178,,3910754657,56,Back,3910754665,141,50.6,3910754661,140,25.3,3910754669,213,2.0,3910754667,212,14.3,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656679,287,1,1,23,16,1hcbcuu846pa3iw6qskiws1cu,1,23,56,2022-11-12T15:27:04.304Z,2022-11-12T19:35:26Z,3910755031,212,19.3,3910755027,141,78.8,3912302031,178,,3910755023,56,Back,3910755025,140,34.0,3910755035,213,0.9,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656763,288,1,1,23,19,1hcbcuu846pa3iw6qskiws1cu,1,36.1,82,2022-11-12T15:27:06.848Z,2022-11-12T19:35:30Z,3912302319,178,,3910755499,212,16.1,3910755497,141,59.7,3910755493,140,41.3,3910755489,56,Back,3910755503,213,5.1,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656849,289,1,1,23,21,1hcbcuu846pa3iw6qskiws1cu,1,41.3,59.7,2022-11-12T15:27:09.415Z,2022-11-12T19:35:35Z,3910755973,213,4.2,3910755967,140,36.1,3910755969,141,46.4,3910755971,212,10.6,3910755965,56,Back,3912302637,178,,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484656997,290,1,1,23,23,1hcbcuu846pa3iw6qskiws1cu,1,36.1,46.4,2022-11-12T15:27:11.255Z,2022-11-12T19:35:40Z,3910756789,140,47.9,3910756787,56,Back,3910756791,141,11.7,3910756797,213,5.2,3912302995,178,,3910756793,212,26.7,3910756785,155,,,,,dldx0lpfwxc7eb0bc092m48a1,O. Kiomourtzoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657217,291,1,1,23,28,1hcbcuu846pa3iw6qskiws1cu,1,47.2,19.5,2022-11-12T15:27:15.738Z,2022-11-12T19:35:43Z,3910757935,56,Back,3910757943,141,64.6,3912303299,178,,3910757947,212,31.4,3910757953,213,1.8,3910757939,140,41.0,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657433,292,1,1,23,32,1hcbcuu846pa3iw6qskiws1cu,1,44.8,66,2022-11-12T15:27:19.797Z,2022-11-12T19:35:47Z,3910759023,140,59.5,3910759027,212,24.3,3910759029,213,0.9,3912303597,178,,3910759021,56,Left,3910759025,141,93.6,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657491,293,1,1,23,38,1hcbcuu846pa3iw6qskiws1cu,1,79.9,93.6,2022-11-12T15:27:25.999Z,2022-11-12T19:35:52Z,3910759251,56,Center,3910759259,141,70.0,3910759267,213,4.7,3910759255,140,79.6,3912304051,178,,3910759261,212,16.1,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657565,294,1,1,23,39,1hcbcuu846pa3iw6qskiws1cu,1,79.6,70,2022-11-12T15:27:26.821Z,2022-11-12T19:35:58Z,3912304485,178,,3910759641,141,64.8,3910759649,213,5.9,3910759645,212,10.4,3910759637,56,Center,3910759639,140,88.9,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657579,295,50,1,23,40,1hcbcuu846pa3iw6qskiws1cu,1,89.6,66.5,2022-11-12T15:27:27.685Z,2022-11-12T19:36:04Z,3910760467,233,152,3910759703,56,Center,3910759707,286,,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657661,152,7,1,23,40,besu5lkqmra07drq1czpr0tk4,1,10.4,33.5,2022-11-12T15:27:28.086Z,2022-11-12T19:36:09Z,3910760099,56,Back,3912305239,178,,3911911193,385,,3910760101,285,,3910760225,233,295,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657673,153,49,1,23,42,besu5lkqmra07drq1czpr0tk4,1,26.9,36,2022-11-12T15:27:30.352Z,2022-11-12T19:36:17Z,,,,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657841,154,50,1,23,44,besu5lkqmra07drq1czpr0tk4,1,34,35.8,2022-11-12T15:27:32.440Z,2022-11-12T19:36:25Z,3910761411,233,296,3910761019,56,Back,3910761409,286,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657867,296,7,1,23,45,1hcbcuu846pa3iw6qskiws1cu,1,66,64.2,2022-11-12T15:27:32.644Z,2022-11-12T19:36:32Z,3910761341,233,154,3910761157,285,,3910761153,56,Center,3912306931,178,,3911911893,384,,,,,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484657889,297,49,1,23,47,1hcbcuu846pa3iw6qskiws1cu,1,57.5,74.5,2022-11-12T15:27:35.134Z,2022-11-12T19:36:37Z,,,,,,,,,,,,,,,,,,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484658021,298,1,1,23,47,1hcbcuu846pa3iw6qskiws1cu,1,57.5,74.5,2022-11-12T15:27:35.168Z,2022-11-12T19:36:40Z,3910761823,56,Left,3910761827,141,85.4,3910761833,213,0.5,3910761831,212,14.6,3910761825,140,69.5,3912307543,178,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484658153,299,1,1,23,49,1hcbcuu846pa3iw6qskiws1cu,1,69.5,91.2,2022-11-12T15:27:37.216Z,2022-11-12T19:36:45Z,3910762471,213,0.3,3910762469,212,12.1,3910762467,141,96.3,3912307891,178,,3910762463,56,Left,3910762465,140,80.5,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484658179,300,1,1,23,54,1hcbcuu846pa3iw6qskiws1cu,0,92.9,84.8,2022-11-12T15:27:42.232Z,2022-11-12T19:36:49Z,3912308219,178,,3911914633,386,,3910762635,141,61.8,3911914629,225,,3911914639,72,,3910762637,212,15.6,3910762633,140,93.1,3910762627,2,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,3910762639,213,3910762629,155,,3910762631,56,,,,,,,4.7,,,,,,,,,,,,,Center,,,,,,,,,,,
2484658231,155,12,1,23,55,besu5lkqmra07drq1czpr0tk4,1,6,32.2,2022-11-12T15:27:42.728Z,2022-11-12T19:36:55Z,3910762913,140,12.0,3910762917,141,0.0,3912308763,178,,3910762927,213,5.0,3910763011,167,,3910762907,56,Back,3910762921,212,24.0,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484658243,156,5,1,23,56,besu5lkqmra07drq1czpr0tk4,0,12,-1.5,2022-11-12T15:27:44.358Z,2022-11-12T19:37:02Z,3910762979,347,,3910763809,233,301,3910762977,56,Back,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484658349,301,5,1,23,56,1hcbcuu846pa3iw6qskiws1cu,1,88,101.5,2022-11-12T15:27:44.358Z,2022-11-12T19:37:02Z,3910763693,233,156,3910763601,56,Left,3910763605,347,,,,,,,,,,,,,,,,,4ixfdbtira0k9hyhaj4fov651,J. Ginnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484658717,302,1,1,24,8,1hcbcuu846pa3iw6qskiws1cu,1,87.9,100,2022-11-12T15:27:55.700Z,2022-11-12T19:37:07Z,3910765419,107,,3910765443,213,5.0,3910765425,56,Left,3910765439,212,7.8,3910765431,140,90.3,3910765437,141,90.2,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484658791,303,1,1,24,10,1hcbcuu846pa3iw6qskiws1cu,1,90.3,90.2,2022-11-12T15:27:57.632Z,2022-11-12T19:37:11Z,3910765857,141,94.2,3910765851,56,Left,3910765859,212,10.0,3910765855,140,81.1,3912309911,178,,3910765861,213,2.9,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484659099,304,1,1,24,11,1hcbcuu846pa3iw6qskiws1cu,1,80.8,94.4,2022-11-12T15:27:59.177Z,2022-11-12T19:37:14Z,3910767507,212,13.5,3910767503,140,68.0,3912310147,178,,3910767505,141,92.7,3910767499,56,Left,3910767513,213,3.2,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484659113,305,50,1,24,17,1hcbcuu846pa3iw6qskiws1cu,1,86.4,75.6,2022-11-12T15:28:05.350Z,2022-11-12T19:37:27Z,3910767575,286,,3910767573,56,Center,3910768013,233,157,,,,,,,,,,,,,,,,dldx0lpfwxc7eb0bc092m48a1,O. Kiomourtzoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484659131,157,7,1,24,18,besu5lkqmra07drq1czpr0tk4,1,13.6,24.4,2022-11-12T15:28:06.143Z,2022-11-12T19:37:32Z,3910767703,167,,3910767965,233,305,3910767707,285,,3910767705,56,Back,3912311779,178,,3911915911,385,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484659141,158,6,1,24,20,besu5lkqmra07drq1czpr0tk4,0,6.2,20.4,2022-11-12T15:28:07.999Z,2022-11-12T19:37:36Z,3910768461,233,306,3910767825,73,,3910767745,56,Back,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484659245,306,6,1,24,20,1hcbcuu846pa3iw6qskiws1cu,1,93.8,79.6,2022-11-12T15:28:07.999Z,2022-11-12T19:37:36Z,3910768241,56,Left,3910768383,233,158,3910768243,73,,,,,,,,,,,,,,,,,dldx0lpfwxc7eb0bc092m48a1,O. Kiomourtzoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484660179,307,1,1,24,43,1hcbcuu846pa3iw6qskiws1cu,0,99.5,99.5,2022-11-12T15:28:30.964Z,2022-11-12T19:37:42Z,3910773531,56,Center,3910773539,141,38.6,3910773523,6,,3910773535,140,89.3,3910773543,212,42.8,3910773547,213,4.5,3912312381,178,,3910773529,223,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,3910773521,2,3910773551,1,,3911916449,20,3910773525,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484660267,159,44,1,24,45,besu5lkqmra07drq1czpr0tk4,1,12.1,59.4,2022-11-12T15:28:33.332Z,2022-11-13T10:14:02Z,3910776817,233,308,3910774047,285,,3910774043,56,Back,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484660231,308,44,1,24,45,1hcbcuu846pa3iw6qskiws1cu,0,87.9,40.6,2022-11-12T15:28:33.333Z,2022-11-12T19:37:50Z,3910776847,233,159,3910773835,286,,3910773833,56,Center,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484660289,160,12,1,24,45,besu5lkqmra07drq1czpr0tk4,1,13.5,57.5,2022-11-12T15:28:33.365Z,2022-11-13T10:14:03Z,3910774171,56,Back,3910774179,213,1.0,3910774177,212,2.4,3910774173,140,14.7,3910774237,15,,3910774175,141,60.5,3912317687,178,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484660657,163,61,1,24,45,besu5lkqmra07drq1czpr0tk4,1,10,58.1,2022-11-12T15:28:33.408Z,2022-11-12T19:39:10Z,3912318887,178,,3912318885,15,,3910776277,56,Back,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484660251,309,61,1,24,45,1hcbcuu846pa3iw6qskiws1cu,1,89.3,38.6,2022-11-12T15:28:33.420Z,2022-11-12T19:39:00Z,3912316681,15,,3912318155,388,,3910773951,56,Center,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484660323,310,15,1,24,47,1hcbcuu846pa3iw6qskiws1cu,1,89.3,43.3,2022-11-12T15:28:34.864Z,2022-11-12T19:39:16Z,3910783339,103,4.4,3910783353,147,46.2,3910774377,56,Center,3910781235,72,,3910781277,233,161,3910783347,458,,3910783335,80,,3912319363,178,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,3910774375,17,3910781233,25,,3910783337,102,3910783349,146,98.8,3910783341,328,,,,,,,,,,,,,,,46.8,,,,,,,,,,,
2484660345,161,10,1,24,48,besu5lkqmra07drq1czpr0tk4,1,3.1,51.8,2022-11-12T15:28:36.288Z,2022-11-12T19:39:24Z,3910775111,177,,3910774509,182,,3910781305,233,310,3910775113,180,,3910774511,56,Back,3911922605,376,,,,,,,,6xxz0du2vvp6farrdvs02e8k5,I. Konovalov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484660363,162,52,1,24,52,besu5lkqmra07drq1czpr0tk4,1,3.1,51.8,2022-11-12T15:28:40Z,2022-11-12T19:39:39Z,3912321171,178,,3911922841,376,,,,,,,,,,,,,,,,,,,,6xxz0du2vvp6farrdvs02e8k5,I. Konovalov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484661043,164,80,1,25,7,besu5lkqmra07drq1czpr0tk4,0,11.2,41.3,2022-11-12T15:28:54.559Z,2022-11-12T19:39:47Z,3912321841,178,,,,,,,,,,,,,,,,,,,,,,,6xxz0du2vvp6farrdvs02e8k5,I. Konovalov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484661225,165,1,1,25,10,besu5lkqmra07drq1czpr0tk4,0,15.2,38,2022-11-12T15:28:57.761Z,2022-11-12T19:39:52Z,3910779225,56,Center,3910779235,1,,3910779217,157,,3910779233,213,0.2,3910779227,140,75.8,3912322201,178,,3910779221,198,,3910779231,212,65.1,6xxz0du2vvp6farrdvs02e8k5,I. Konovalov,3910779229,141,,,,,,,,,,,,58.2,,,,,,,,,,,,,,,,,,,,,,,,
2484661455,311,4,1,25,15,1hcbcuu846pa3iw6qskiws1cu,1,22.6,47.8,2022-11-12T15:29:02.890Z,2022-11-12T19:40:09Z,3910780583,264,,3910780587,152,,3910780657,233,166,3910780589,285,,3910780581,13,,3910780585,56,Back,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484661365,166,4,1,25,15,besu5lkqmra07drq1czpr0tk4,0,77.4,52.2,2022-11-12T15:29:02.891Z,2022-11-12T19:40:09Z,3910780065,13,,3910780699,233,311,3912323453,178,,3910780073,286,,3910780067,56,Center,3910784373,264,,3910780069,152,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484662095,312,1,1,25,37,1hcbcuu846pa3iw6qskiws1cu,1,19.4,60.6,2022-11-12T15:29:24.886Z,2022-11-12T19:40:43Z,3910784679,5,,3910784771,189,,3910784689,212,23.2,3910784681,152,,3912325897,178,,3910784685,140,29.7,3910784691,213,1.1,3910784687,141,90.8,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,3910784683,56,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,
2484662155,313,1,1,25,38,1hcbcuu846pa3iw6qskiws1cu,1,29.8,90.9,2022-11-12T15:29:25.692Z,2022-11-12T19:40:52Z,3910785077,56,Back,3910785081,141,67.0,3910785083,212,18.9,3910785079,140,20.6,3912326499,178,,3910785085,213,4.2,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484662193,314,1,1,25,41,1hcbcuu846pa3iw6qskiws1cu,1,20.6,66.9,2022-11-12T15:29:29.389Z,2022-11-12T19:40:57Z,3910785307,212,26.5,3910785303,141,28.6,3910785293,56,Back,3910785311,213,4.5,3910785297,140,15.8,3912326717,178,,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484662279,315,1,1,25,44,1hcbcuu846pa3iw6qskiws1cu,1,15.8,28.6,2022-11-12T15:29:31.767Z,2022-11-12T19:41:00Z,3910785825,141,4.6,3912326959,178,,3910785823,140,22.9,3910785827,212,17.9,3910785821,56,Back,3910785829,213,5.1,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484662381,316,1,1,25,48,1hcbcuu846pa3iw6qskiws1cu,1,25.4,5.2,2022-11-12T15:29:35.908Z,2022-11-12T19:41:07Z,3910786377,140,17.6,3910786381,212,18.1,3910786379,141,28.9,3910786383,213,2.0,3912327467,178,,3910786375,56,Back,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484662535,317,1,1,25,51,1hcbcuu846pa3iw6qskiws1cu,1,21.3,34.6,2022-11-12T15:29:38.855Z,2022-11-12T19:41:13Z,3910787241,141,67.3,3912327855,178,,3910787243,212,22.3,3910787239,140,22.2,3910787237,56,Back,3910787245,213,1.5,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484662591,318,1,1,25,55,1hcbcuu846pa3iw6qskiws1cu,1,26.1,65.1,2022-11-12T15:29:43.168Z,2022-11-12T19:41:16Z,3910787539,141,55.5,3912328009,178,,3910787537,140,39.7,3910787533,56,Back,3910787541,212,15.7,3910787543,213,5.9,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484662785,319,1,1,25,56,1hcbcuu846pa3iw6qskiws1cu,1,39.7,55.7,2022-11-12T15:29:44.225Z,2022-11-12T19:41:18Z,3910788631,212,15.7,3910788629,141,71.7,3910788633,213,2.4,3910788627,140,28.9,3912328179,178,,3910788625,56,Back,,,,,,,dldx0lpfwxc7eb0bc092m48a1,O. Kiomourtzoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484662811,320,1,1,26,1,1hcbcuu846pa3iw6qskiws1cu,0,45.9,74.1,2022-11-12T15:29:48.632Z,2022-11-12T19:41:26Z,3910788765,140,61.4,3910788773,213,0.5,3910788763,56,Left,3910788767,141,88.7,3912328701,178,,3910788771,212,19.1,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484662839,167,49,1,26,2,besu5lkqmra07drq1czpr0tk4,1,31.9,9.7,2022-11-12T15:29:49.510Z,2022-11-12T19:41:32Z,,,,,,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484662909,168,1,1,26,2,besu5lkqmra07drq1czpr0tk4,0,31.9,9.7,2022-11-12T15:29:49.554Z,2022-11-12T19:41:35Z,3910789325,56,Center,3910789335,1,,3912329469,178,,3910789333,213,0.3,3910789327,140,85.4,3910789323,157,,3910789331,212,58.9,3910789329,141,35.7,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
