id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/14/value,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2509821515,550,59,2,51,16,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2023-02-19T13:09:06.381Z,2023-02-20T06:48:04Z,4043339327,56,Back,,,,,,,,,,,,,,,,,,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509821547,551,1,2,51,16,1hcbcuu846pa3iw6qskiws1cu,1,20.4,30.1,2023-02-19T13:09:06.524Z,2023-02-20T06:48:10Z,4043339453,56,Back,4045819051,178,,4043339451,3,,4043339459,212,13.3,4043339461,213,5.6,4043339457,141,17.6,4043339455,140,30.1,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509821553,552,49,2,51,17,1hcbcuu846pa3iw6qskiws1cu,1,30.1,17.6,2023-02-19T13:09:07.710Z,2023-02-20T06:48:15Z,,,,,,,,,,,,,,,,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509821567,553,1,2,51,17,1hcbcuu846pa3iw6qskiws1cu,1,30.1,17.6,2023-02-19T13:09:07.765Z,2023-02-20T06:48:19Z,4043339565,212,8.8,4043339567,213,4.6,4043339563,141,4.7,4043339559,56,Back,4045819159,178,,4043339561,140,29.1,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509821601,554,1,2,51,19,1hcbcuu846pa3iw6qskiws1cu,0,29.1,4.7,2023-02-19T13:09:09.410Z,2023-02-20T06:48:22Z,4043339681,140,35.9,4043339683,141,8.0,4043339679,56,Back,4043339687,212,7.5,4045819233,178,,4043339691,213,0.3,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510300709,849,67,2,51,20,759fhii7hsnldanli06j5jmf6,1,63.5,91.6,2023-02-19T13:09:10.371Z,2023-02-20T11:40:53Z,4045853105,233,1357,,,,,,,,,,,,,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510300703,1357,67,2,51,20,1hcbcuu846pa3iw6qskiws1cu,0,36.5,8.4,2023-02-19T13:09:10.372Z,2023-02-20T07:15:56Z,4045853113,233,849,,,,,,,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509821597,408,8,2,51,20,759fhii7hsnldanli06j5jmf6,1,60.9,87.4,2023-02-19T13:09:10.402Z,2023-02-20T11:40:13Z,4043339677,56,Left,4045351369,384,,4045819315,178,,,,,,,,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509821623,409,49,2,51,21,759fhii7hsnldanli06j5jmf6,1,68,69.3,2023-02-19T13:09:11.797Z,2023-02-20T06:48:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3b3odntkdxlv2x7n9le3qbxlh,J. Obika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510301027,1365,43,2,51,22,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2023-02-19T13:09:12.816Z,2023-02-20T07:16:52Z,4045854357,399,58790,4045854705,144,83,,,,,,,,,,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509821611,555,43,2,51,22,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2023-02-19T13:09:12.943Z,2023-02-19T13:09:45Z,4043339733,212,6.7,4043339731,141,16.2,4043342311,144,1,4043339735,213,2.2,4043339727,56,Back,4043339729,140,32.4,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510301205,1368,83,2,51,22,1hcbcuu846pa3iw6qskiws1cu,1,31.9,31,2023-02-19T13:09:13.125Z,2023-02-20T07:17:06Z,4045855053,399,58790,,,,,,,,,,,,,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509821691,410,1,2,51,23,759fhii7hsnldanli06j5jmf6,1,68.2,68.2,2023-02-19T13:09:13.643Z,2023-02-20T06:48:49Z,4043340063,56,Center,4043340071,213,4.6,4043340069,212,10.3,4045819525,178,,4043340067,141,53.1,4043340065,140,67.0,4043342333,210,15,,,,3b3odntkdxlv2x7n9le3qbxlh,J. Obika,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2509821695,411,15,2,51,25,759fhii7hsnldanli06j5jmf6,1,70.7,49.7,2023-02-19T13:09:15.946Z,2023-02-20T06:48:50Z,4043342383,102,50.5,4043342391,147,49.8,4043342377,29,,4043342385,103,19,4043340101,56,Center,4043341287,231,50.5,4043341285,230,97.5,4043343919,328,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,4043340097,22,,4043342387,215,4043341441,233,557,4043342375,78,4043341255,20,4043342379,55,410,4045819571,178,4043340099,18,,4043342389,146,4043341279,82,,,,,,75.1,,,,,,,,
2509821783,557,10,2,51,25,1hcbcuu846pa3iw6qskiws1cu,1,25.4,45.2,2023-02-19T13:09:16.038Z,2023-02-20T06:48:59Z,4043340437,56,Back,4043341351,233,411,4043340435,94,,4045819757,178,,,,,,,,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509821735,412,6,2,51,26,759fhii7hsnldanli06j5jmf6,1,84.2,46.2,2023-02-19T13:09:17.256Z,2023-02-20T06:49:04Z,4043340625,233,556,4043340247,75,,4043340245,56,Center,,,,,,,,,,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509821709,556,6,2,51,26,1hcbcuu846pa3iw6qskiws1cu,0,15.8,53.8,2023-02-19T13:09:17.256Z,2023-02-20T06:49:04Z,4043340135,56,Back,4043340651,233,412,4043340591,73,,,,,,,,,,,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509822503,413,1,2,52,8,759fhii7hsnldanli06j5jmf6,0,99.5,0.5,2023-02-19T13:09:58.941Z,2023-02-20T06:49:08Z,4043343707,2,,4043343719,141,40.4,4043343717,140,97.6,4043343709,6,,4043343721,212,27.2,4043343723,213,1.6,4045352037,72,,4043343713,223,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,4043343711,155,,4045819909,178,4043343715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509822537,558,12,2,52,9,1hcbcuu846pa3iw6qskiws1cu,1,3.2,55.7,2023-02-19T13:10:00.148Z,2023-02-20T06:49:15Z,4043343867,56,Back,4043343869,140,22.7,4043343873,212,37.6,4043343871,141,100.0,4043343897,167,,4043343875,213,1.0,4045820045,178,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823037,414,5,2,52,12,759fhii7hsnldanli06j5jmf6,1,81.8,-2,2023-02-19T13:10:02.600Z,2023-02-20T06:49:21Z,4043345987,347,,4043346019,233,559,4043345985,56,Right,,,,,,,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509822541,559,5,2,52,12,1hcbcuu846pa3iw6qskiws1cu,0,18.2,102,2023-02-19T13:10:02.600Z,2023-02-20T06:49:21Z,4043346037,233,414,4043343891,347,,4043343889,56,Back,,,,,,,,,,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823119,415,1,2,52,43,759fhii7hsnldanli06j5jmf6,1,86.4,0,2023-02-19T13:10:33.929Z,2023-02-20T06:49:26Z,4043346425,141,10.6,4043346421,56,Right,4043346423,140,92.7,4043346427,212,10.8,4043346419,107,,4043346429,213,0.9,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823161,416,1,2,52,48,759fhii7hsnldanli06j5jmf6,0,98,5.9,2023-02-19T13:10:38.740Z,2023-02-20T06:49:34Z,4043346607,140,88.6,4043346609,141,2.0,4045820319,178,,4043346613,213,3.4,4043346611,212,10.2,4043346605,56,Right,,,,,,,3b3odntkdxlv2x7n9le3qbxlh,J. Obika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823281,562,49,2,52,49,1hcbcuu846pa3iw6qskiws1cu,1,13.3,97.7,2023-02-19T13:10:39.884Z,2023-02-20T06:49:41Z,,,,,,,,,,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823201,560,1,2,52,49,1hcbcuu846pa3iw6qskiws1cu,0,11.5,96,2023-02-19T13:10:39.958Z,2023-02-20T06:49:46Z,4043346993,286,,4043346775,140,15.3,4043346773,56,Back,4043346987,236,,4043346989,233,417,4043346779,212,4.1,4043346777,141,97.1,4043346781,213,0.2,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,4045820461,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823235,417,74,2,52,49,759fhii7hsnldanli06j5jmf6,1,86.6,3.4,2023-02-19T13:10:39.992Z,2023-02-20T06:50:01Z,4045820675,178,,4043347023,233,560,4043346913,285,,4043346911,56,Right,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823251,418,5,2,52,50,759fhii7hsnldanli06j5jmf6,0,83.4,-1.6,2023-02-19T13:10:40.337Z,2023-02-20T06:50:08Z,4043346969,347,,4043347117,233,561,4043346967,56,Right,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823275,561,5,2,52,50,1hcbcuu846pa3iw6qskiws1cu,1,16.6,101.6,2023-02-19T13:10:40.337Z,2023-02-20T06:50:08Z,4043347079,347,,4043347077,56,Back,4043347113,233,418,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823455,563,1,2,52,59,1hcbcuu846pa3iw6qskiws1cu,1,16.4,100,2023-02-19T13:10:49.556Z,2023-02-20T06:50:12Z,4043347841,141,83.2,4043347835,107,,4043347843,212,15.7,4043347845,213,4.1,4043347839,140,7.8,4043347837,56,Back,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823507,564,1,2,53,4,1hcbcuu846pa3iw6qskiws1cu,0,9,71.1,2023-02-19T13:10:54.749Z,2023-02-20T06:50:15Z,4043348047,213,6.0,4043348049,1,,4043348041,140,51.6,4043348043,141,53.0,4045820897,178,,4043348039,56,Center,4043348037,155,,4043348045,212,46.4,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823565,419,1,2,53,7,759fhii7hsnldanli06j5jmf6,1,44.4,41.5,2023-02-19T13:10:58.169Z,2023-02-20T06:50:27Z,4043348345,141,25.2,4043348339,3,,4043348343,140,60.3,4045821119,178,,4043348341,56,Center,4043348349,213,5.7,4043348347,212,20.0,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823593,420,1,2,53,9,759fhii7hsnldanli06j5jmf6,1,60.3,25.2,2023-02-19T13:10:59.654Z,2023-02-20T06:50:34Z,4043348475,212,10.4,4043348471,140,70.0,4045821235,178,,4043348473,141,28.5,4043348477,213,0.2,4043348469,56,Center,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823597,421,49,2,53,10,759fhii7hsnldanli06j5jmf6,1,70,28.5,2023-02-19T13:11:01.085Z,2023-02-20T06:50:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3b3odntkdxlv2x7n9le3qbxlh,J. Obika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823617,422,1,2,53,10,759fhii7hsnldanli06j5jmf6,1,70,28.5,2023-02-19T13:11:01.200Z,2023-02-20T06:50:45Z,4045821461,178,,4043348555,212,5.0,4043348549,56,Center,4043348557,213,2.2,4043348553,141,34.6,4043348551,140,67.4,,,,,,,3b3odntkdxlv2x7n9le3qbxlh,J. Obika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823647,423,1,2,53,13,759fhii7hsnldanli06j5jmf6,1,71.5,30.9,2023-02-19T13:11:03.471Z,2023-02-20T06:51:00Z,4043348705,212,14.9,4043348703,141,17.4,4043348701,140,82.7,4045821797,178,,4043348707,213,5.6,4043348697,56,Right,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823651,424,1,2,53,15,759fhii7hsnldanli06j5jmf6,0,83,17.6,2023-02-19T13:11:05.460Z,2023-02-20T06:51:04Z,4043348855,236,,4045821857,178,,4043348727,140,84.7,4043348729,141,24.1,4043348733,213,1.2,4043348731,212,4.8,4043348725,56,Center,4043348859,233,565,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,4043348863,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823667,565,74,2,53,15,1hcbcuu846pa3iw6qskiws1cu,1,12.8,71.1,2023-02-19T13:11:05.552Z,2023-02-20T06:51:08Z,4043348907,233,424,4045821933,178,,4043348823,285,,4043348821,56,Back,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823723,566,49,2,53,16,1hcbcuu846pa3iw6qskiws1cu,1,21.1,69.7,2023-02-19T13:11:06.740Z,2023-02-20T06:51:17Z,,,,,,,,,,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823781,567,1,2,53,20,1hcbcuu846pa3iw6qskiws1cu,1,31.8,91.7,2023-02-19T13:11:10.947Z,2023-02-20T06:51:26Z,4043349353,1,,4043349351,213,5.4,4043349343,56,Center,4043349347,141,54.0,4043349349,212,33.6,4045822269,178,,4043349345,140,52.5,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823823,568,1,2,53,23,1hcbcuu846pa3iw6qskiws1cu,0,53.5,54,2023-02-19T13:11:14.070Z,2023-02-20T06:51:32Z,4045822385,178,,4043349595,212,24.0,4043349593,141,50.1,4043349589,56,Center,4043349591,140,76.2,4043349597,213,6.2,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510206025,695,59,2,53,25,759fhii7hsnldanli06j5jmf6,1,0,0,2023-02-19T13:11:16.217Z,2023-02-20T06:51:38Z,4045353483,56,Center,,,,,,,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509823979,425,1,2,53,26,759fhii7hsnldanli06j5jmf6,0,25.6,51.2,2023-02-19T13:11:16.279Z,2023-02-20T06:51:41Z,4043350223,212,79.9,4043350221,141,14.3,4043350217,56,Right,4043350227,1,,4043350219,140,97.8,4043350225,213,6.0,4043350215,157,,4045822555,178,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824071,569,1,2,53,34,1hcbcuu846pa3iw6qskiws1cu,1,2.8,75.3,2023-02-19T13:11:24.698Z,2023-02-20T06:51:54Z,4043350551,140,24.1,4043350555,212,23.9,4043350553,141,87.7,4043350549,56,Back,4043350557,213,0.4,4045822829,178,,,,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824157,570,1,2,53,37,1hcbcuu846pa3iw6qskiws1cu,1,24.1,87.7,2023-02-19T13:11:27.523Z,2023-02-20T06:51:59Z,4043350925,213,4.8,4043350921,141,61.8,4045822915,178,,4043350923,212,17.7,4043350919,140,25.7,4043350917,56,Back,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824201,571,1,2,53,43,1hcbcuu846pa3iw6qskiws1cu,1,33,49.7,2023-02-19T13:11:33.350Z,2023-02-20T06:52:03Z,4043351139,212,20.8,4045822979,178,,4043351131,140,52.6,4043351127,56,Center,4043351135,141,45.2,4043351143,213,6.1,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824205,572,4,2,53,44,1hcbcuu846pa3iw6qskiws1cu,1,52.8,40.2,2023-02-19T13:11:35.182Z,2023-02-20T06:52:41Z,4043351965,152,,4043351157,56,Center,4043351971,286,,4043351963,13,,4043351967,265,,4043351993,233,426,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824265,426,4,2,53,44,759fhii7hsnldanli06j5jmf6,0,47.2,59.8,2023-02-19T13:11:35.183Z,2023-02-20T06:52:41Z,4043351455,152,,4043351457,265,,4045823661,178,,4043351459,285,,4043352017,233,572,4043351451,13,,4043351453,56,Back,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824439,573,1,2,53,59,1hcbcuu846pa3iw6qskiws1cu,1,53.5,50.1,2023-02-19T13:11:49.300Z,2023-02-20T06:52:46Z,4043352225,213,4.4,4043352217,56,Center,4043352219,140,52.7,4045823753,178,,4043352223,212,3.0,4043352211,5,,4043352213,152,,4043352221,141,45.8,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824497,574,1,2,53,59,1hcbcuu846pa3iw6qskiws1cu,1,52.7,45.8,2023-02-19T13:11:50.198Z,2023-02-20T06:52:50Z,4043352521,212,8.9,4043352519,141,53.0,4043352517,140,45.6,4043352515,56,Back,4045823809,178,,4043352525,213,2.6,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824533,575,1,2,54,2,1hcbcuu846pa3iw6qskiws1cu,1,44.8,53.3,2023-02-19T13:11:52.436Z,2023-02-20T06:52:53Z,4043352713,141,87.4,4043352711,140,46.7,4043352709,56,Back,4043352717,213,1.5,4045823849,178,,4043352715,212,23.3,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824575,576,1,2,54,4,1hcbcuu846pa3iw6qskiws1cu,1,46.7,87.4,2023-02-19T13:11:54.600Z,2023-02-20T06:52:58Z,4045823965,178,,4043352913,141,97.5,4043352911,140,64.4,4043352909,56,Left,4043352917,213,0.4,4043352915,212,19.8,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824645,577,1,2,54,6,1hcbcuu846pa3iw6qskiws1cu,1,64.4,97.5,2023-02-19T13:11:56.426Z,2023-02-20T06:53:04Z,4043353247,213,4.5,4043353241,140,62.7,4043353243,141,85.7,4043353239,56,Left,4045824037,178,,4043353245,212,8.2,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824651,578,4,2,54,7,1hcbcuu846pa3iw6qskiws1cu,1,57.2,80.6,2023-02-19T13:11:57.620Z,2023-02-20T06:53:12Z,4043353279,152,,4043353277,56,Left,4043353281,265,,4043353283,286,,4043353327,233,427,4043353275,13,,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824625,427,4,2,54,7,759fhii7hsnldanli06j5jmf6,0,42.8,19.4,2023-02-19T13:11:57.621Z,2023-02-20T06:53:12Z,4043353157,285,,4043353149,13,,4045824127,178,,4043353343,233,578,4043353151,56,Back,4043353153,152,,4043353155,265,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824735,579,1,2,54,13,1hcbcuu846pa3iw6qskiws1cu,1,57.6,81.5,2023-02-19T13:12:03.457Z,2023-02-20T06:53:17Z,4043353685,5,,4043353695,212,17.8,4043353697,213,4.4,4045824215,178,,4043353691,140,53.0,4043353689,56,Center,4043353687,152,,4043353693,141,56.3,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824769,580,1,2,54,18,1hcbcuu846pa3iw6qskiws1cu,1,54.4,55.7,2023-02-19T13:12:08.302Z,2023-02-20T06:53:21Z,4043353857,141,67.3,4043353861,213,1.3,4043353859,212,8.2,4043353853,56,Center,4045824277,178,,4043353855,140,56.4,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824807,581,1,2,54,19,1hcbcuu846pa3iw6qskiws1cu,1,56.4,67.3,2023-02-19T13:12:10.155Z,2023-02-20T06:53:26Z,4043354009,56,Center,4043354017,213,0.6,4043354013,141,77.2,4043354011,140,66.7,4043354015,212,12.7,4045824341,178,,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824821,582,1,2,54,21,1hcbcuu846pa3iw6qskiws1cu,1,66.4,75.3,2023-02-19T13:12:11.622Z,2023-02-20T06:53:30Z,4043354075,56,Center,4045824397,178,,4043354081,212,9.7,4043354083,213,5.5,4043354079,141,65.4,4043354077,140,73.0,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824871,583,1,2,54,22,1hcbcuu846pa3iw6qskiws1cu,1,73,65.4,2023-02-19T13:12:12.275Z,2023-02-20T06:53:35Z,4045824473,178,,4043354315,140,90.0,4043354319,212,27.3,4043354317,141,95.7,4043354321,213,0.9,4043354313,56,Left,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824899,584,1,2,54,25,1hcbcuu846pa3iw6qskiws1cu,0,90,95.7,2023-02-19T13:12:15.463Z,2023-02-20T06:53:42Z,4045355005,72,,4043354443,56,Left,4045824575,178,,4043354441,155,,4043354509,286,,4045355003,224,,4043354445,140,90.8,4043354449,212,3.2,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,4043354447,141,91.1,4043354451,213,4043354505,233,428,4043354439,2,4043354503,236,,,,,,,,,,,,,5.0,,,,,,,,,,,,,
2509824903,428,12,2,54,25,759fhii7hsnldanli06j5jmf6,1,5.3,8,2023-02-19T13:12:15.493Z,2023-02-20T06:53:47Z,4045824641,178,,4043354527,233,584,4043354473,56,Back,4043354471,185,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824913,429,6,2,54,25,759fhii7hsnldanli06j5jmf6,0,2.1,15.1,2023-02-19T13:12:16.136Z,2023-02-20T06:53:53Z,4043354533,73,,4043354531,56,Back,4043354623,233,585,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509824917,585,6,2,54,25,1hcbcuu846pa3iw6qskiws1cu,1,97.9,84.9,2023-02-19T13:12:16.136Z,2023-02-20T06:53:53Z,4043354543,73,,4043354539,56,Left,4043354563,233,429,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509825383,586,1,2,54,52,1hcbcuu846pa3iw6qskiws1cu,0,99.5,99.5,2023-02-19T13:12:42.760Z,2023-02-20T06:53:59Z,4043356811,140,96.1,4043356803,6,,4043356813,141,55.4,4043356801,2,,4043356805,155,,4043356815,212,30.2,4043356817,213,4.6,4043356809,56,Center,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,4043356807,223,,4045824897,178,4045356315,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509825355,430,44,2,54,53,759fhii7hsnldanli06j5jmf6,1,4.3,44.8,2023-02-19T13:12:44.107Z,2023-02-20T10:21:16Z,4043356687,285,,4043356685,56,Back,4043357077,233,587,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
