id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2443392723,448,49,2,47,34,4qdzzur2cuuridyb0jso8mksi,1,25.6,95.9,2022-08-07T15:04:54.882Z,2022-08-08T03:32:17Z,,,,,,,,,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443392735,449,1,2,47,35,4qdzzur2cuuridyb0jso8mksi,0,26,96.3,2022-08-07T15:04:55.734Z,2022-08-08T03:32:22Z,3691844593,141,80.3,3693742875,178,,3691844597,213,5.7,3691844589,56,Back,3691844587,155,,3691844591,140,40.8,3691844595,212,19.0,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443392753,395,49,2,47,37,besu5lkqmra07drq1czpr0tk4,1,59.6,24,2022-08-07T15:04:57.423Z,2022-08-08T03:32:30Z,,,,,,,,,,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443392765,396,1,2,47,38,besu5lkqmra07drq1czpr0tk4,1,59.6,24,2022-08-07T15:04:58.941Z,2022-08-08T03:32:35Z,3691844789,213,1.3,3691844787,212,7.1,3691844783,140,61.6,3691844785,141,33.9,3693742965,178,,3691844781,56,Center,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443392779,397,1,2,47,39,besu5lkqmra07drq1czpr0tk4,1,61.4,34.5,2022-08-07T15:04:59.662Z,2022-08-08T03:32:42Z,3691844859,141,17.1,3693743029,178,,3691844861,212,13.1,3691844857,140,56.1,3691844855,56,Right,3691844863,213,4.3,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443392815,398,1,2,47,43,besu5lkqmra07drq1czpr0tk4,1,56.1,17.1,2022-08-07T15:05:03.862Z,2022-08-08T03:32:48Z,3693743099,178,,3691845073,212,7.3,3691845075,213,2.0,3691845071,141,26.7,3691845069,140,52.9,3691845067,56,Center,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443761913,944,43,2,47,44,besu5lkqmra07drq1czpr0tk4,1,0,0,2022-08-07T15:05:04.870Z,2022-08-08T06:40:50Z,3693852493,178,0,3693852565,144,82,,,,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443392875,399,1,2,47,49,besu5lkqmra07drq1czpr0tk4,1,52.2,23.1,2022-08-07T15:05:09.289Z,2022-08-08T08:44:22Z,3691845369,155,,3693743149,178,,3691845371,56,Right,3691845375,141,18.8,3691848465,210,15,3691845373,140,87.6,3691845379,213,6.2,3691845381,1,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,3691845377,212,37.3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2443392947,401,3,2,47,54,besu5lkqmra07drq1czpr0tk4,1,86.7,30.7,2022-08-07T15:05:14.564Z,2022-08-08T03:33:05Z,3692488265,465,,3691845711,233,450,3691845683,56,Center,3693743377,178,,3691845685,286,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443392867,450,45,2,47,54,4qdzzur2cuuridyb0jso8mksi,0,13.3,69.3,2022-08-07T15:05:14.564Z,2022-08-08T03:33:05Z,3691845329,56,Back,3691845719,233,401,3691845331,285,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443392877,400,15,2,47,56,besu5lkqmra07drq1czpr0tk4,1,93.9,32.8,2022-08-07T15:05:17.163Z,2022-08-08T08:44:23Z,3691848491,215,,3691848479,80,,3691845395,56,Center,3691848245,20,,3691848487,102,47.7,3691848493,146,98.5,3691845393,63,,3691848481,29,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,3691848259,233,451,3691848495,147,44.9,3693743477,389,3691848489,103,3691845391,22,,17.7,,,3691848483,55,,,,399,,,,,,,,,,
2443392897,451,10,2,47,57,4qdzzur2cuuridyb0jso8mksi,1,2,55.7,2022-08-07T15:05:17.474Z,2022-08-08T03:33:19Z,3691848275,233,400,3691845471,56,Back,3692490623,174,,3691846755,21,,3692490625,377,,3691851663,180,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443392925,452,61,2,47,59,4qdzzur2cuuridyb0jso8mksi,0,20.5,58.2,2022-08-07T15:05:19.692Z,2022-08-08T03:34:40Z,3691845595,56,Back,3693744629,178,,,,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393059,403,1,2,48,0,besu5lkqmra07drq1czpr0tk4,1,77.8,46.7,2022-08-07T15:05:20.991Z,2022-08-08T03:34:23Z,3691846323,213,1.6,3691847617,22,,3691846315,56,Center,3693744401,178,,3691847615,210,16,3691846317,140,77.6,3691846321,212,10.3,3691846319,141,61.8,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2443392951,402,16,2,48,3,besu5lkqmra07drq1czpr0tk4,1,77.5,57.9,2022-08-07T15:05:23.693Z,2022-08-08T03:34:02Z,3691847623,80,,3691846989,72,,3693744121,178,,3691845701,56,Center,3691846997,375,48:02.513,3691847637,328,,3691847635,215,,3691847641,231,50.9,db1hineo65ck1zyg8kjtl5iad,C. Montaño,3692493843,395,0.6,3691845699,18,,3691847633,103,3691847627,55,3691847639,230,17.7,403,,99.0,3691846993,374,3691847625,29,,2022-08-07 16:05:22.764,3691845697,22,,3692493845,396,52.3,,3691847631,102,46.7
2443393383,453,1,2,48,55,4qdzzur2cuuridyb0jso8mksi,1,49.9,50,2022-08-07T15:06:16.156Z,2022-08-08T03:34:49Z,3691848049,213,2.0,3691848047,212,27.8,3691848043,140,39.7,3693744785,178,,3692496705,189,,3691848051,279,G,3691848041,56,Back,3691848045,141,87.8,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393399,454,61,2,49,3,4qdzzur2cuuridyb0jso8mksi,0,40.9,95.7,2022-08-07T15:06:23.594Z,2022-08-08T03:35:26Z,3693744835,178,,3691848133,56,Back,,,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393417,404,5,2,49,3,besu5lkqmra07drq1czpr0tk4,1,46.3,-1.6,2022-08-07T15:06:23.784Z,2022-08-08T03:35:31Z,3691848243,347,,3691848241,56,Back,3691848251,233,455,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393401,455,5,2,49,3,4qdzzur2cuuridyb0jso8mksi,0,53.7,101.6,2022-08-07T15:06:23.784Z,2022-08-08T03:35:32Z,3691848153,347,,3691848265,233,404,3691848151,56,Left,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393509,405,1,2,49,21,besu5lkqmra07drq1czpr0tk4,0,48.9,0,2022-08-07T15:06:41.407Z,2022-08-08T03:35:37Z,3691848681,212,18.9,3691848679,141,3.7,3691848677,140,66.5,3691848673,107,,3691848675,56,Right,3691848683,213,0.2,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393523,456,1,2,49,23,4qdzzur2cuuridyb0jso8mksi,1,30.2,95.7,2022-08-07T15:06:44.249Z,2022-08-08T03:35:44Z,3691848767,213,6.0,3691848763,141,88.7,3693745391,388,,3691848759,56,Back,3691848765,212,15.1,3691848761,140,43.8,3691848757,3,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393525,457,1,2,49,26,4qdzzur2cuuridyb0jso8mksi,0,44.1,87.8,2022-08-07T15:06:46.476Z,2022-08-08T03:35:48Z,3691848781,213,4.9,3691848779,212,11.0,3691848775,140,45.8,3691848777,141,71.8,3691848771,3,,3693745465,388,,3691848773,56,Back,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393583,406,3,2,49,32,besu5lkqmra07drq1czpr0tk4,0,78.6,29,2022-08-07T15:06:52.766Z,2022-08-08T03:37:26Z,3691849089,56,Center,3693746481,178,,3691849093,286,,3692728769,233,458,3692498441,465,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393605,458,7,2,49,33,4qdzzur2cuuridyb0jso8mksi,1,21.4,71,2022-08-07T15:06:53.306Z,2022-08-08T03:37:28Z,3691849195,285,,3693746515,178,,3691849193,56,Back,3691849209,233,406,3692498667,385,,,,,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393607,459,49,2,49,34,4qdzzur2cuuridyb0jso8mksi,1,9.6,75.9,2022-08-07T15:06:54.856Z,2022-08-08T03:37:36Z,,,,,,,,,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393661,460,1,2,49,37,4qdzzur2cuuridyb0jso8mksi,0,9.6,95.6,2022-08-07T15:06:57.715Z,2022-08-08T03:37:42Z,3691849413,157,,3691849425,1,,3691849421,212,32.8,3691849419,141,87.4,3691849417,140,40.4,3693746741,178,,3691849423,213,6.1,3691849415,56,Back,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393675,407,49,2,49,39,besu5lkqmra07drq1czpr0tk4,1,62.3,14.6,2022-08-07T15:06:59.757Z,2022-08-08T03:37:46Z,,,,,,,,,,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393689,408,50,2,49,40,besu5lkqmra07drq1czpr0tk4,1,58.8,9.6,2022-08-07T15:07:00.781Z,2022-08-08T03:38:17Z,3691849569,56,Right,3691849573,286,,3691849671,233,461,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393713,461,7,2,49,41,4qdzzur2cuuridyb0jso8mksi,1,41.2,90.4,2022-08-07T15:07:01.347Z,2022-08-08T06:46:27Z,3693747055,178,,3691849651,233,408,3691849645,285,,3692499929,383,,3691849643,56,Back,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393715,462,49,2,49,42,4qdzzur2cuuridyb0jso8mksi,1,42.1,96.9,2022-08-07T15:07:02.469Z,2022-08-08T03:38:22Z,,,,,,,,,,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393739,463,1,2,49,42,4qdzzur2cuuridyb0jso8mksi,1,42.6,96.8,2022-08-07T15:07:02.676Z,2022-08-08T03:38:27Z,3691849791,140,56.1,3691849795,141,92.6,3693747259,178,,3691849801,213,6.1,3691849797,212,14.5,3691849787,56,Left,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393745,464,3,2,49,43,4qdzzur2cuuridyb0jso8mksi,0,55.5,92.4,2022-08-07T15:07:03.975Z,2022-08-08T03:38:36Z,3691849823,56,Left,3692502079,465,,3693747391,178,,3691849845,211,,3691849825,286,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393749,409,49,2,49,47,besu5lkqmra07drq1czpr0tk4,1,33.7,2.9,2022-08-07T15:07:07.357Z,2022-08-08T06:47:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393787,410,1,2,49,49,besu5lkqmra07drq1czpr0tk4,1,38.8,2.2,2022-08-07T15:07:10.134Z,2022-08-08T03:38:51Z,3691850063,212,13.2,3691850055,140,38.8,3691850053,56,Back,3693747585,178,,3691850059,141,21.6,3691850065,213,1.6,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393807,411,1,2,49,51,besu5lkqmra07drq1czpr0tk4,1,38.8,21.6,2022-08-07T15:07:11.615Z,2022-08-08T03:38:53Z,3691850193,212,10.9,3691850187,56,Back,3691850189,140,31.3,3693747623,178,,3691850191,141,10.6,3691850195,213,3.9,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393845,412,1,2,49,52,besu5lkqmra07drq1czpr0tk4,1,31.3,10.6,2022-08-07T15:07:12.495Z,2022-08-08T03:39:01Z,3691850461,141,46.7,3691850465,213,1.6,3691850459,140,30.1,3691850457,56,Back,3693747713,178,,3691850463,212,24.6,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393865,413,1,2,49,56,besu5lkqmra07drq1czpr0tk4,1,29.5,50.9,2022-08-07T15:07:16.349Z,2022-08-08T03:39:06Z,3691850615,56,Back,3691850627,213,3.4,3691850619,140,6.8,3693747799,178,,3691850625,212,24.4,3691850621,141,43.3,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393931,414,1,2,49,58,besu5lkqmra07drq1czpr0tk4,1,6.8,43.3,2022-08-07T15:07:18.534Z,2022-08-08T03:39:13Z,3691851013,213,0.0,3693747901,178,,3691851005,56,Center,3691851003,157,,3691851009,141,45.5,3691851015,1,,3691851011,212,51.6,3691851007,140,55.9,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393935,415,44,2,50,4,besu5lkqmra07drq1czpr0tk4,1,58.6,49,2022-08-07T15:07:24.423Z,2022-08-08T08:01:15Z,3691851069,233,465,3691851029,286,,3691851027,56,Center,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393923,465,44,2,50,4,4qdzzur2cuuridyb0jso8mksi,0,41.4,51,2022-08-07T15:07:24.424Z,2022-08-08T03:39:19Z,3691850959,56,Back,3691850961,285,,3691851059,233,415,,,,,,,,,,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443395929,442,1,2,50,4,besu5lkqmra07drq1czpr0tk4,0,58.7,59,2022-08-07T15:07:24.498Z,2022-08-08T08:01:16Z,3693748109,388,,3692003357,212,3.9,3691863475,56,Center,3692003359,213,0.0,3692003353,140,62.4,3692003355,141,59.2,3692003351,3,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393949,466,61,2,50,4,4qdzzur2cuuridyb0jso8mksi,1,39.5,51,2022-08-07T15:07:24.557Z,2022-08-08T03:39:42Z,3691851159,56,Back,3693748309,388,,3693748307,15,,,,,,,,,,,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393953,467,49,2,50,5,4qdzzur2cuuridyb0jso8mksi,1,40.5,35.4,2022-08-07T15:07:25.964Z,2022-08-08T03:39:53Z,,,,,,,,,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393973,468,1,2,50,5,4qdzzur2cuuridyb0jso8mksi,1,40.5,35.4,2022-08-07T15:07:25.978Z,2022-08-08T03:39:59Z,3691851287,212,14.1,3691851289,213,3.6,3691851283,140,28.3,3693748531,178,,3691851281,56,Back,3691851285,141,26.7,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393985,416,45,2,50,10,besu5lkqmra07drq1czpr0tk4,0,61.6,70.8,2022-08-07T15:07:30.918Z,2022-08-08T03:40:10Z,3691851335,56,Center,3691851373,233,469,3691851337,285,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393983,469,3,2,50,10,4qdzzur2cuuridyb0jso8mksi,1,38.4,29.2,2022-08-07T15:07:30.918Z,2022-08-08T03:40:10Z,3691851355,233,416,3693748693,178,,3691851331,56,Back,3692506635,465,,3691851359,286,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443393997,470,1,2,50,12,4qdzzur2cuuridyb0jso8mksi,1,47,33.4,2022-08-07T15:07:33.107Z,2022-08-08T03:40:18Z,3691851403,140,37.5,3693748759,178,,3691851401,56,Back,3691851407,212,11.5,3691851405,141,41.9,3691851409,213,2.6,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394011,471,1,2,50,14,4qdzzur2cuuridyb0jso8mksi,1,37.7,41,2022-08-07T15:07:34.488Z,2022-08-08T03:40:20Z,3691851491,140,46.6,3691851495,212,17.1,3691851493,141,20.0,3693748819,178,,3691851489,56,Back,3691851497,213,5.3,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394039,472,1,2,50,16,4qdzzur2cuuridyb0jso8mksi,1,38.7,26.4,2022-08-07T15:07:36.586Z,2022-08-08T03:40:23Z,3691851685,141,69.4,3691851681,56,Back,3693748847,178,,3691851683,140,35.8,3691851689,213,1.7,3691851687,212,29.4,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394077,473,1,2,50,21,4qdzzur2cuuridyb0jso8mksi,1,40.6,69.9,2022-08-07T15:07:41.587Z,2022-08-08T03:40:30Z,3691851879,56,Center,3691851885,212,12.5,3691851881,140,51.9,3693748911,178,,3691851883,141,75.6,3691851887,213,0.3,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394097,474,1,2,50,23,4qdzzur2cuuridyb0jso8mksi,1,53.1,79.1,2022-08-07T15:07:43.597Z,2022-08-08T03:40:36Z,3691851965,140,67.7,3691851969,212,18.9,3691851967,141,95.4,3691851971,213,0.6,3693748961,178,,3691851963,56,Left,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394127,475,1,2,50,27,4qdzzur2cuuridyb0jso8mksi,1,75.1,94.8,2022-08-07T15:07:47.527Z,2022-08-08T08:44:21Z,3691856771,210,15,3691852105,2,,3692507691,72,,3691852111,140,85.9,3691852107,155,,3691852109,56,Center,3693748975,178,,3691852113,141,46.4,629dgygro5n41ce8ulov5wwl,S. McMann,3692507689,224,,3691852117,213,5.0,3691852119,1,3691852115,212,3691856773,154,,34.8,1,,,,,,,,,,,,,,,,,
2443394155,417,45,2,50,30,besu5lkqmra07drq1czpr0tk4,0,14,55.8,2022-08-07T15:07:50.276Z,2022-08-08T03:41:05Z,3691852225,56,Back,3691852227,285,,3691852259,233,476,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394145,476,3,2,50,30,4qdzzur2cuuridyb0jso8mksi,1,86,44.2,2022-08-07T15:07:50.276Z,2022-08-08T03:41:04Z,3691852195,286,,3691852243,233,417,3692508659,465,,3693749269,178,,3691852193,56,Center,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394151,477,15,2,50,31,4qdzzur2cuuridyb0jso8mksi,1,90.5,41.2,2022-08-07T15:07:51.515Z,2022-08-08T08:44:22Z,3691856791,146,98.0,3691856863,233,418,3691856779,154,,3692512477,138,,3691856785,102,46.5,3691856793,147,47.8,3692512475,273,,3691856787,103,22.8,7yq6f41dcfzqz40hblj3j9905,T. Watt,3691852213,56,Center,3691856777,29,,3691856781,55,3693749377,178,3692511689,81,475,,,,3691852211,17,3691852209,22,,,3691856789,215,,3691855121,20,,,,,
2443394167,418,10,2,50,31,besu5lkqmra07drq1czpr0tk4,1,2.8,51.3,2022-08-07T15:07:51.776Z,2022-08-08T03:41:19Z,3691852913,179,,3691852307,182,,3692512381,377,,3691852309,56,Back,3692512379,273,,3691852303,173,,3691855161,233,477,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394177,419,6,2,50,31,besu5lkqmra07drq1czpr0tk4,0,0,59.2,2022-08-07T15:07:52.207Z,2022-08-08T03:41:26Z,3691852355,56,Back,3691853049,233,478,3691853017,73,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394175,478,6,2,50,31,4qdzzur2cuuridyb0jso8mksi,1,100,40.8,2022-08-07T15:07:52.207Z,2022-08-08T03:41:26Z,3691853035,233,419,3691852351,75,,3691852349,56,Center,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394317,479,1,2,50,57,4qdzzur2cuuridyb0jso8mksi,0,99.5,0.5,2022-08-07T15:08:17.706Z,2022-08-08T03:41:38Z,3691853153,2,,3691853403,233,420,3691853157,155,,3691853161,56,Center,3691853159,223,,3692513441,72,,3691853155,6,,3691853165,141,49.3,en7kanawhbmhl0736htwdnt9l,G. Middleton,3691853171,1,,3691853163,140,95.7,3693749643,178,3691853169,213,3691853167,212,,1.7,,33.4,,,,,,,,,,,,,,,,
2443394345,420,41,2,50,58,besu5lkqmra07drq1czpr0tk4,1,2.4,54.9,2022-08-07T15:08:18.908Z,2022-08-08T03:41:43Z,3691853331,141,74.7,3691853335,213,1.0,3691853345,233,479,3691853333,212,16.2,3692513525,378,,3693749689,388,,3691853329,140,10.9,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394347,421,49,2,51,1,besu5lkqmra07drq1czpr0tk4,1,11.1,74.8,2022-08-07T15:08:21.809Z,2022-08-08T03:41:48Z,,,,,,,,,,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394367,422,1,2,51,4,besu5lkqmra07drq1czpr0tk4,0,17,97.1,2022-08-07T15:08:24.631Z,2022-08-08T03:41:52Z,3691853513,140,69.4,3691853517,212,55.8,3691853519,213,6.1,3691853521,1,,3691853515,141,83.0,3691853511,56,Left,3693749751,178,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394375,480,49,2,51,8,4qdzzur2cuuridyb0jso8mksi,1,34.8,22.2,2022-08-07T15:08:28.847Z,2022-08-08T06:52:08Z,,,,,,,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394415,481,1,2,51,8,4qdzzur2cuuridyb0jso8mksi,1,33.4,22.5,2022-08-07T15:08:28.878Z,2022-08-08T06:52:14Z,3691853745,212,18.1,3691853741,140,41.8,3691853743,141,45.7,3693749869,178,,3691853739,56,Back,3691853747,213,1.1,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394437,482,1,2,51,11,4qdzzur2cuuridyb0jso8mksi,1,43.2,41.6,2022-08-07T15:08:31.457Z,2022-08-08T03:42:04Z,3691853877,141,28.8,3691853881,213,4.0,3691853879,212,11.2,3691853873,56,Back,3691853875,140,36.5,3693749929,178,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394449,483,1,2,51,15,4qdzzur2cuuridyb0jso8mksi,1,43.4,30.9,2022-08-07T15:08:35.946Z,2022-08-08T03:42:21Z,3691853983,213,4.4,3691853969,56,Back,3691853975,141,9.7,3691853971,140,39.3,3693750109,178,,3691853979,212,15.0,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443394501,484,1,2,51,19,4qdzzur2cuuridyb0jso8mksi,1,35.3,17.9,2022-08-07T15:08:39.315Z,2022-08-08T03:42:26Z,3691854217,140,42.2,3691854221,212,8.3,3691854219,141,24.0,3691854215,56,Back,3691854223,213,0.5,3693750149,178,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
