id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/19/value,assist,qualifier/16/value
2481406043,307,49,1,35,29,c9ky1957qli8v2lylfga7io8b,1,49,77.9,2022-11-04T20:06:14.648Z,2022-11-05T07:53:08Z,,,,,,,,,,,,,,,,,,,,,,,,,fx0i4f70a096eya9f6irwdt5,E. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406101,308,1,1,35,30,c9ky1957qli8v2lylfga7io8b,1,55.9,80.8,2022-11-04T20:06:15.806Z,2022-11-05T06:34:30Z,3893806493,140,57.2,3893806491,56,Center,3893806495,141,72.1,3893806497,212,6.1,3894375515,178,,3893806499,213,4.9,,,,,,,fx0i4f70a096eya9f6irwdt5,E. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406065,317,43,1,35,30,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-04T20:06:16.083Z,2022-11-04T20:08:52Z,3893819503,144,61,3893806275,56,Back,,,,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406141,309,1,1,35,33,c9ky1957qli8v2lylfga7io8b,1,59.4,80.9,2022-11-04T20:06:18.578Z,2022-11-05T06:08:08Z,3893806737,212,12.1,3893806731,56,Left,3893806733,140,67.3,3894375749,178,,3893806735,141,93.8,3893806739,213,0.8,,,,,,,89df7o58mynvgjs0xlq4zh71l,K. Magennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406153,310,50,1,35,35,c9ky1957qli8v2lylfga7io8b,1,66.5,96.6,2022-11-04T20:06:20.669Z,2022-11-05T06:08:15Z,3893807245,233,318,3893807207,286,,3893806819,56,Left,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406179,318,7,1,35,35,841zp0njrq63yv4fvw6lgf60q,1,33.5,3.4,2022-11-04T20:06:20.989Z,2022-11-05T06:08:19Z,3893806953,167,,3893807241,233,310,3893806955,56,Back,3894168671,383,,3893806957,285,,3894376263,178,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406245,311,5,1,35,36,c9ky1957qli8v2lylfga7io8b,1,68.4,101.1,2022-11-04T20:06:22.166Z,2022-11-05T06:08:34Z,3893807303,347,,3893807301,56,Left,3893807347,233,319,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406181,319,5,1,35,36,841zp0njrq63yv4fvw6lgf60q,0,31.6,-1.1,2022-11-04T20:06:22.166Z,2022-11-05T06:08:34Z,3893806963,347,,3893806961,56,Back,3893807355,233,311,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406275,312,1,1,35,43,c9ky1957qli8v2lylfga7io8b,1,69.9,100,2022-11-04T20:06:28.569Z,2022-11-05T06:08:38Z,3893807447,140,76.4,3893807445,56,Left,3893807443,107,,3893807449,141,91.5,3893807453,213,5.5,3893807451,212,9.5,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406277,313,61,1,35,45,c9ky1957qli8v2lylfga7io8b,0,76.4,91.5,2022-11-04T20:06:31.235Z,2022-11-05T06:08:43Z,3893807461,56,Left,3894377239,178,,,,,,,,,,,,,,,,,,,,89df7o58mynvgjs0xlq4zh71l,K. Magennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406279,320,49,1,35,47,841zp0njrq63yv4fvw6lgf60q,1,30.6,5.2,2022-11-04T20:06:33.045Z,2022-11-05T06:08:52Z,,,,,,,,,,,,,,,,,,,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481425959,421,50,1,35,49,841zp0njrq63yv4fvw6lgf60q,1,28.6,5.9,2022-11-04T20:06:34.566Z,2022-11-05T06:08:57Z,3893914447,285,,3893914537,233,314,3893914445,56,Back,,,,,,,,,,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406389,314,7,1,35,49,c9ky1957qli8v2lylfga7io8b,1,71.4,94.1,2022-11-04T20:06:35.252Z,2022-11-05T06:08:59Z,3894168691,383,,3893808015,56,Left,3893914507,233,421,3893808017,286,,3894377905,178,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406405,322,4,1,35,50,841zp0njrq63yv4fvw6lgf60q,1,28.3,7.1,2022-11-04T20:06:36.178Z,2022-11-05T06:09:08Z,3893808101,295,,3893808097,13,,3893808103,56,Back,3893808105,152,,3893808107,285,,3893808149,233,315,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406397,315,4,1,35,50,c9ky1957qli8v2lylfga7io8b,0,71.7,92.9,2022-11-04T20:06:36.179Z,2022-11-05T06:09:07Z,3893808045,13,,3893808189,233,322,3894378325,178,,3893824029,295,,3893808047,56,Left,3893808053,286,,3893808049,152,,,,,89df7o58mynvgjs0xlq4zh71l,K. Magennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406363,321,43,1,35,51,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-04T20:06:36.764Z,2022-11-04T20:06:42Z,3893807897,285,0,3893808261,144,50,3893808125,233,314,3893807895,56,Back,,,,,,,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406729,323,1,1,36,15,841zp0njrq63yv4fvw6lgf60q,0,30.2,5.3,2022-11-04T20:07:00.995Z,2022-11-05T06:09:09Z,3893809755,56,Back,3894378479,178,,3893809763,212,42.2,3893809753,152,,3893809749,5,,3893809757,140,44.4,3893809767,213,1.2,3893809771,1,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,3893809759,141,,,,,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406757,316,49,1,36,17,c9ky1957qli8v2lylfga7io8b,1,62.4,34.5,2022-11-04T20:07:02.423Z,2022-11-05T06:09:14Z,,,,,,,,,,,,,,,,,,,,,,,,,fx0i4f70a096eya9f6irwdt5,E. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406805,317,1,1,36,19,c9ky1957qli8v2lylfga7io8b,0,59.8,36.4,2022-11-04T20:07:04.365Z,2022-11-05T06:09:17Z,3893810155,213,6.0,3893810149,212,12.5,3893810145,141,31.2,3894378761,178,,3893810131,155,,3893810141,140,71.2,3893810137,56,Center,,,,fx0i4f70a096eya9f6irwdt5,E. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406853,324,1,1,36,21,841zp0njrq63yv4fvw6lgf60q,1,34.2,65.1,2022-11-04T20:07:06.629Z,2022-11-05T06:09:20Z,3893810429,141,85.9,3893810427,140,37.4,3893810425,56,Back,3893810431,212,14.5,3894378911,388,,3893810423,3,,3893810433,213,1.3,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406861,325,49,1,36,24,841zp0njrq63yv4fvw6lgf60q,1,38.3,88,2022-11-04T20:07:09.678Z,2022-11-05T06:09:38Z,,,,,,,,,,,,,,,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406931,318,43,1,36,26,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-11-04T20:07:11.891Z,2022-11-04T20:28:52Z,3893919027,144,45,3893810789,56,Right,3893810837,285,0,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406899,326,43,1,36,26,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-04T20:07:11.891Z,2022-11-04T20:28:48Z,3893810651,286,0,3893814281,233,318,3893918613,144,3,3893810649,56,Back,,,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406903,327,50,1,36,27,841zp0njrq63yv4fvw6lgf60q,1,31.6,85.8,2022-11-04T20:07:12.581Z,2022-11-05T06:09:43Z,3893814299,285,,3893810661,56,Back,3893919047,233,319,,,,,,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406943,319,7,1,36,27,c9ky1957qli8v2lylfga7io8b,1,68.4,14.2,2022-11-04T20:07:12.731Z,2022-11-05T06:09:47Z,3893810875,286,,3894168743,383,,3893810873,56,Right,3894380087,178,,3893814273,233,327,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406951,320,49,1,36,27,c9ky1957qli8v2lylfga7io8b,1,74.3,12.6,2022-11-04T20:07:13.165Z,2022-11-05T06:09:51Z,,,,,,,,,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407013,321,1,1,36,30,c9ky1957qli8v2lylfga7io8b,1,77.8,14.3,2022-11-04T20:07:15.759Z,2022-11-05T06:09:54Z,3893811237,140,87.4,3893811235,56,Center,3893811241,212,13.0,3893811243,213,0.7,3893811239,141,26.4,3894380445,178,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407041,322,3,1,36,34,c9ky1957qli8v2lylfga7io8b,0,84,31.2,2022-11-04T20:07:19.994Z,2022-11-05T06:09:58Z,3893811417,56,Center,3894168747,464,,3893811793,233,328,3894380619,178,,3893811419,286,,,,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407079,328,7,1,36,34,841zp0njrq63yv4fvw6lgf60q,1,16,68.8,2022-11-04T20:07:20.049Z,2022-11-05T06:10:02Z,3894380831,178,,3893811647,285,,3894168749,383,,3893811645,56,Back,3893811721,233,322,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407087,329,49,1,36,35,841zp0njrq63yv4fvw6lgf60q,1,20.4,76.3,2022-11-04T20:07:21.194Z,2022-11-05T06:10:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407115,330,61,1,36,35,841zp0njrq63yv4fvw6lgf60q,0,20.4,76.3,2022-11-04T20:07:21.223Z,2022-11-05T06:10:11Z,3894381143,178,,3893811843,56,Back,,,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407107,323,3,1,36,38,c9ky1957qli8v2lylfga7io8b,0,90,14.4,2022-11-04T20:07:23.442Z,2022-11-05T06:10:17Z,3893811797,56,Right,3894168769,464,,3893923705,233,422,3893811799,286,,3894381341,178,,,,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481427629,422,7,1,36,38,841zp0njrq63yv4fvw6lgf60q,1,10,85.6,2022-11-04T20:07:23.453Z,2022-11-05T06:10:21Z,3893923643,56,Back,3893923645,285,,3894168771,383,,3894381529,389,,3893923663,233,323,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407129,331,43,1,36,40,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-11-04T20:07:25.427Z,2022-11-04T20:30:03Z,3893811933,212,6.6,3893925003,144,1,3893811923,140,15.9,3893811935,213,1.2,3893811917,56,Back,3893811927,141,92.1,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407149,332,1,1,36,40,841zp0njrq63yv4fvw6lgf60q,1,16.8,96.4,2022-11-04T20:07:25.810Z,2022-11-05T06:10:24Z,3894381629,178,,3893812039,56,Back,3893812047,213,3.6,3893812045,212,11.1,3893812043,141,88.6,3893812041,140,7.5,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407173,333,1,1,36,41,841zp0njrq63yv4fvw6lgf60q,0,12.1,85.4,2022-11-04T20:07:26.987Z,2022-11-05T06:10:27Z,3893812165,56,Back,3893812169,140,28.4,3894381743,178,,3893812173,212,17.1,3893812171,141,83.8,3893812175,213,6.2,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407183,324,49,1,36,42,c9ky1957qli8v2lylfga7io8b,1,78.1,11.1,2022-11-04T20:07:27.826Z,2022-11-05T06:10:30Z,,,,,,,,,,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407243,325,1,1,36,44,c9ky1957qli8v2lylfga7io8b,1,77.6,9.8,2022-11-04T20:07:30.059Z,2022-11-05T06:10:33Z,3893812519,140,75.7,3894381947,178,,3893812517,56,Center,3893812521,141,28.6,3893812523,212,12.9,3893812525,213,1.7,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407269,326,1,1,36,46,c9ky1957qli8v2lylfga7io8b,1,75.3,36.3,2022-11-04T20:07:31.998Z,2022-11-05T06:10:42Z,3893813195,210,15,3893812667,212,10.8,3893812661,140,75.6,3894382031,178,,3893812665,141,52.2,3893812659,56,Center,3893812669,213,1.5,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407273,327,15,1,36,48,c9ky1957qli8v2lylfga7io8b,1,75.8,54.9,2022-11-04T20:07:33.516Z,2022-11-05T06:10:42Z,3893812925,20,,3893812695,22,,3893812703,18,,3893813229,55,326,3893812707,56,Center,3893813233,102,50.0,3893813245,146,98.5,3893813225,78,,89df7o58mynvgjs0xlq4zh71l,K. Magennis,3893813235,103,3893813227,29,,,19.6,3893813247,147,50,3893813237,215,3893812929,233,335,,3894382171,178,,,,,,,,,,,,,,,,,,,,,,,
2481407313,335,10,1,36,49,841zp0njrq63yv4fvw6lgf60q,1,2.9,46.9,2022-11-04T20:07:34.597Z,2022-11-05T06:10:44Z,3893812889,182,,3893812891,56,Back,3893812887,178,,3893812935,233,327,3894168801,177,,3894168803,377,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407309,334,52,1,36,49,841zp0njrq63yv4fvw6lgf60q,1,2.9,46.9,2022-11-04T20:07:34.907Z,2022-11-05T06:10:46Z,3894382399,178,,3894168805,377,,,,,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407595,336,1,1,37,5,841zp0njrq63yv4fvw6lgf60q,1,8.2,43.4,2022-11-04T20:07:50.585Z,2022-11-05T06:10:51Z,3893814409,213,5.8,3893814419,189,,3893814407,212,13.8,3894382577,178,,3893814399,123,,3893814405,141,34.9,3893814403,140,20.1,3893814401,56,Back,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407707,337,1,1,37,12,841zp0njrq63yv4fvw6lgf60q,1,27.7,32.1,2022-11-04T20:07:57.856Z,2022-11-05T06:10:56Z,3893815029,141,31.3,3893815027,140,50.2,3894382793,178,,3893815031,212,23.6,3893815033,213,6.3,3893815025,56,Center,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407725,338,1,1,37,15,841zp0njrq63yv4fvw6lgf60q,0,53.9,26.2,2022-11-04T20:08:00.914Z,2022-11-05T06:10:58Z,3893815129,141,13.4,3894382927,178,,3893815127,140,70.3,3893815131,212,19.3,3893815133,213,5.8,3893815125,56,Right,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407737,328,49,1,37,16,c9ky1957qli8v2lylfga7io8b,1,23.7,88.9,2022-11-04T20:08:01.915Z,2022-11-05T06:11:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407793,329,1,1,37,18,c9ky1957qli8v2lylfga7io8b,1,28.4,90.6,2022-11-04T20:08:04.242Z,2022-11-05T06:11:03Z,3893815437,213,5.6,3893815429,56,Back,3894383123,178,,3893815431,140,44.0,3893815433,141,72.9,3893815435,212,20.3,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407843,330,1,1,37,20,c9ky1957qli8v2lylfga7io8b,1,44,72.9,2022-11-04T20:08:05.336Z,2022-11-05T06:11:06Z,3893815689,212,13.6,3893815691,213,2.0,3894383207,178,,3893815687,141,91.4,3893815683,56,Back,3893815685,140,39.2,,,,,,,fx0i4f70a096eya9f6irwdt5,E. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407855,331,1,1,37,22,c9ky1957qli8v2lylfga7io8b,0,39,91.4,2022-11-04T20:08:07.489Z,2022-11-05T06:11:09Z,3893815755,213,5.1,3893815753,212,14.6,3893815751,141,71.2,3893815749,140,43.6,3893815745,155,,3894383315,178,,3893815747,56,Back,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407891,339,1,1,37,24,841zp0njrq63yv4fvw6lgf60q,1,56.6,30.6,2022-11-04T20:08:09.722Z,2022-11-05T06:11:13Z,3894383439,178,,3893815927,56,Center,3893815935,141,23.7,3893815923,3,,3893815931,140,55.7,3893815943,213,4.5,3893815941,212,4.8,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481407897,340,49,1,37,26,841zp0njrq63yv4fvw6lgf60q,1,55.7,21.9,2022-11-04T20:08:11.690Z,2022-11-05T06:11:16Z,,,,,,,,,,,,,,,,,,,,,,,,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481408007,341,1,1,37,26,841zp0njrq63yv4fvw6lgf60q,1,55.8,18.3,2022-11-04T20:08:11.705Z,2022-11-05T06:11:18Z,3893816567,212,17.1,3893816561,56,Right,3894383689,178,,3893816563,140,70.3,3893816565,141,6.8,3893816569,213,5.8,,,,,,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481408013,342,1,1,37,33,841zp0njrq63yv4fvw6lgf60q,0,87.2,10,2022-11-04T20:08:18.561Z,2022-11-05T06:11:20Z,3893816595,56,Right,3894383793,178,,3893816597,140,77.6,3893816601,212,10.2,3893816603,213,3.0,3893816599,141,12.0,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481408019,332,61,1,37,33,c9ky1957qli8v2lylfga7io8b,1,14.1,91.7,2022-11-04T20:08:18.810Z,2022-11-05T06:11:28Z,3894384227,21,,3894384229,178,,3893816637,56,Back,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481408065,333,1,1,37,34,c9ky1957qli8v2lylfga7io8b,0,13.1,86.8,2022-11-04T20:08:20.117Z,2022-11-05T06:11:31Z,3893816879,56,Back,3893816889,1,,3894384321,178,,3893816877,157,,3893816881,140,42.9,3893816883,141,100.0,3893816885,212,32.9,3893816887,213,0.3,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481408075,334,5,1,37,36,c9ky1957qli8v2lylfga7io8b,0,43.7,101.5,2022-11-04T20:08:22.260Z,2022-11-05T06:11:33Z,3893816915,56,Back,3893816919,347,,3893817495,233,343,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481408179,343,5,1,37,36,841zp0njrq63yv4fvw6lgf60q,1,56.3,-1.5,2022-11-04T20:08:22.260Z,2022-11-05T06:11:33Z,3893817461,347,,3893817459,56,Right,3893817469,233,334,,,,,,,,,,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481408223,344,1,1,37,41,841zp0njrq63yv4fvw6lgf60q,1,55.5,0,2022-11-04T20:08:26.689Z,2022-11-05T06:11:38Z,3893817691,212,18.0,3893817689,141,16.7,3893817693,213,2.4,3893817687,140,42.9,3893817683,107,,3893817685,56,Back,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481408295,345,1,1,37,45,841zp0njrq63yv4fvw6lgf60q,1,42.3,29.7,2022-11-04T20:08:30.616Z,2022-11-05T06:11:40Z,3893818131,56,Back,3893818133,140,44.8,3893818135,141,64.0,3893818137,212,23.5,3894384717,178,,3893818139,213,1.5,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481408399,346,1,1,37,49,841zp0njrq63yv4fvw6lgf60q,1,51.6,74.7,2022-11-04T20:08:34.778Z,2022-11-05T06:11:43Z,3893818701,141,95.1,3893818703,212,17.6,3893818699,140,61.9,3893818705,213,0.9,3894384845,178,,3893818697,56,Left,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481472733,729,3,1,37,53,841zp0njrq63yv4fvw6lgf60q,0,65.9,73.5,2022-11-04T20:08:39.126Z,2022-11-05T06:11:48Z,3894168875,465,,3894168873,286,,3894168871,56,Center,3894168877,467,89df7o58mynvgjs0xlq4zh71l,3894385073,178,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481408405,347,4,1,37,54,841zp0njrq63yv4fvw6lgf60q,1,67.5,76.3,2022-11-04T20:08:39.734Z,2022-11-05T06:11:51Z,3893818725,13,,3893818733,286,,3893818731,265,,3893818727,56,Center,3893818753,233,335,3893818729,152,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481408387,335,4,1,37,54,c9ky1957qli8v2lylfga7io8b,0,32.5,23.7,2022-11-04T20:08:39.735Z,2022-11-05T06:11:50Z,3893818645,13,,3893818775,233,347,3893818653,152,,3893818655,265,,3893818657,285,,3894385175,178,,3893818649,56,Back,,,,89df7o58mynvgjs0xlq4zh71l,K. Magennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481409157,348,1,1,38,41,841zp0njrq63yv4fvw6lgf60q,0,65.7,76.6,2022-11-04T20:09:26.645Z,2022-11-05T06:11:53Z,3893822681,213,5.7,3893822677,141,37.0,3893822673,56,Center,3893822675,140,100.0,3893822667,5,,3893822665,2,,3894168923,20,,3893822683,1,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,3893822669,155,3893822671,152,,,,3894385361,178,,3893822679,212,3894168921,223,,45.6,,,,,,,,,,,,,,,,,,,,,,,,,
2481409155,337,5,1,38,43,c9ky1957qli8v2lylfga7io8b,1,-0.6,63,2022-11-04T20:09:29.035Z,2022-11-05T06:11:56Z,3893822663,346,,3893822661,56,Back,3893822797,233,349,,,,,,,,,,,,,,,,89df7o58mynvgjs0xlq4zh71l,K. Magennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
