id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2448479155,383,1,1,39,18,759fhii7hsnldanli06j5jmf6,0,68.9,81.8,2022-08-20T14:40:50.856Z,2022-08-21T09:04:27Z,3718919461,212,16.2,3718919457,140,55.6,3718919459,141,69.7,3718919463,213,3.7,3722371799,178,,3718919455,56,Center,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448479221,277,4,1,39,21,besu5lkqmra07drq1czpr0tk4,1,39.8,30.4,2022-08-20T14:40:53.642Z,2022-08-21T09:04:31Z,3718919787,13,,3718919795,152,,3718919791,56,Back,3718919799,265,,3718920205,233,384,3718919801,286,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448479271,384,4,1,39,21,759fhii7hsnldanli06j5jmf6,0,60.2,69.6,2022-08-20T14:40:53.643Z,2022-08-21T09:04:31Z,3718920085,152,,3722371963,389,,3718920089,285,,3718920087,265,,3718920237,233,277,3718920081,13,,3718920083,56,Center,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448480881,278,1,1,40,3,besu5lkqmra07drq1czpr0tk4,0,44,31.3,2022-08-20T14:41:36.044Z,2022-08-21T09:04:36Z,3722372155,178,,3718928535,152,,3718928545,213,0.7,3718928533,155,,3718928547,1,,3718928541,141,83.8,3718928539,140,80.9,3718928543,212,52.7,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,3718928529,5,,3718928537,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448480955,385,12,1,40,6,759fhii7hsnldanli06j5jmf6,1,21.2,17.6,2022-08-20T14:41:38.930Z,2022-08-21T09:04:40Z,3718928969,140,6.2,3718929145,167,,3718928971,141,0.0,3718928973,212,20.4,3718929023,15,,3718928963,56,Back,3718928975,213,3.8,3722372273,388,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448482287,279,5,1,40,9,besu5lkqmra07drq1czpr0tk4,1,95.2,101.5,2022-08-20T14:41:41.578Z,2022-08-21T09:04:41Z,3718935995,56,Left,3718936119,233,386,3718935997,347,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448480981,386,5,1,40,9,759fhii7hsnldanli06j5jmf6,0,4.8,-1.5,2022-08-20T14:41:41.578Z,2022-08-21T09:04:41Z,3718929085,56,Back,3718936157,233,279,3718929087,347,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448482419,280,1,1,40,46,besu5lkqmra07drq1czpr0tk4,0,92.7,100,2022-08-20T14:42:19.003Z,2022-08-21T09:04:44Z,3718936649,56,Center,3718936661,212,29.6,3718936657,141,58.2,3718936653,140,92.6,3718936667,1,,3718936665,213,4.7,3718936645,107,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448482433,387,12,1,40,49,759fhii7hsnldanli06j5jmf6,1,7,41.8,2022-08-20T14:42:21.247Z,2022-08-21T09:04:48Z,3718936735,141,0.0,3718936731,56,Back,3718937151,167,,3718936733,140,15.7,3718936789,15,,3718936739,213,5.0,3722372599,388,,3718936737,212,31.2,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448483025,281,5,1,40,51,besu5lkqmra07drq1czpr0tk4,1,85.8,102,2022-08-20T14:42:23.975Z,2022-08-21T09:04:50Z,3718940045,233,388,3718939931,56,Left,3718939933,347,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448482491,388,5,1,40,51,759fhii7hsnldanli06j5jmf6,0,14.2,-2,2022-08-20T14:42:23.975Z,2022-08-21T09:04:51Z,3718940085,233,281,3718937063,347,,3718937059,56,Back,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448483415,282,1,1,41,6,besu5lkqmra07drq1czpr0tk4,1,87.5,100,2022-08-20T14:42:39.197Z,2022-08-21T09:04:54Z,3718941891,140,93.2,3718941893,141,71.2,3718941899,213,5.0,3718941897,212,21.6,3718941901,1,,3718941887,107,,3718941889,56,Center,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448483251,389,4,1,41,8,759fhii7hsnldanli06j5jmf6,1,7.5,33.4,2022-08-20T14:42:41.211Z,2022-08-21T09:04:58Z,3718941077,13,,3718941083,294,,3718941087,56,Back,3718942055,233,283,3718941091,152,,3718941093,285,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448483419,283,4,1,41,8,besu5lkqmra07drq1czpr0tk4,0,92.5,66.6,2022-08-20T14:42:41.212Z,2022-08-21T09:04:58Z,3718941919,152,,3718941917,56,Center,3718941921,286,,3718941913,13,,3722372917,178,,3718941915,294,,3718942087,233,389,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448484321,390,1,1,41,37,759fhii7hsnldanli06j5jmf6,1,10.2,37,2022-08-20T14:43:09.385Z,2022-08-21T09:05:00Z,3718946727,213,1.0,3718946719,56,Back,3718946723,141,68.7,3718946717,152,,3718946721,140,24.8,3718946715,5,,3722373015,178,,3718946725,212,26.5,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448484437,391,1,1,41,42,759fhii7hsnldanli06j5jmf6,1,30.8,67.9,2022-08-20T14:43:14.503Z,2022-08-21T09:05:02Z,3718947277,141,32.8,3718947281,212,24.9,3718947273,140,37.5,3718947269,56,Back,3718947285,213,5.0,3722373061,178,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448484449,284,45,1,41,43,besu5lkqmra07drq1czpr0tk4,0,74.8,65.5,2022-08-20T14:43:15.974Z,2022-08-21T09:05:11Z,3718947367,286,,3718948217,233,392,3718947365,56,Center,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448484579,392,3,1,41,43,759fhii7hsnldanli06j5jmf6,1,25.2,34.5,2022-08-20T14:43:15.974Z,2022-08-21T09:05:10Z,3722373327,178,,3718948057,56,Back,3718948141,285,,3718948137,233,284,3719976145,464,,,,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448484587,393,50,1,41,47,759fhii7hsnldanli06j5jmf6,1,63.4,40.8,2022-08-20T14:43:19.385Z,2022-08-21T09:05:16Z,3718948111,56,Center,3718948113,286,,3718948827,233,285,,,,,,,,,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448484665,285,7,1,41,48,besu5lkqmra07drq1czpr0tk4,1,36.6,59.2,2022-08-20T14:43:20.266Z,2022-08-21T09:05:19Z,3719977149,384,,3718948575,56,Back,3718948577,285,,3722373571,178,,3718948757,233,393,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448485581,293,61,1,41,48,besu5lkqmra07drq1czpr0tk4,1,45.1,70.6,2022-08-20T14:43:20.500Z,2022-08-21T09:05:25Z,3722373753,178,,3718953469,56,Back,,,,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448484689,286,49,1,41,49,besu5lkqmra07drq1czpr0tk4,1,40.1,64.6,2022-08-20T14:43:21.423Z,2022-08-21T09:05:29Z,,,,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448484921,287,1,1,41,55,besu5lkqmra07drq1czpr0tk4,1,71.2,83.3,2022-08-20T14:43:27.510Z,2022-08-21T09:05:33Z,3718949819,213,1.0,3718949817,212,8.4,3718949811,56,Left,3718949813,140,75.7,3718949815,141,93.5,3722374061,178,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448485109,288,1,1,41,58,besu5lkqmra07drq1czpr0tk4,1,74.7,91.7,2022-08-20T14:43:30.283Z,2022-08-21T09:05:36Z,3722374129,178,,3718950913,56,Left,3718950927,213,6.0,3718950917,140,84.4,3718950921,141,87.8,3718950923,212,10.5,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448485273,289,1,1,42,3,besu5lkqmra07drq1czpr0tk4,1,83.5,90.2,2022-08-20T14:43:35.475Z,2022-08-21T09:05:48Z,3718951859,213,3.3,3718951857,212,44.8,3718951861,1,,3718951851,56,Back,3718951853,140,41.2,3722374487,178,,3718951855,141,81.8,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448485379,290,1,1,42,6,besu5lkqmra07drq1czpr0tk4,1,41.2,81.8,2022-08-20T14:43:38.687Z,2022-08-21T09:05:54Z,3718952409,56,Back,3722374643,178,,3718952415,212,27.0,3718952417,213,4.9,3718952413,141,42.8,3718952411,140,46.0,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448485527,291,1,1,42,9,besu5lkqmra07drq1czpr0tk4,0,48.9,42.2,2022-08-20T14:43:42.196Z,2022-08-21T09:05:59Z,3718953175,56,Center,3718953185,1,,3718953173,155,,3722374651,178,,3718953179,141,74.2,3718953181,212,59.5,3718953183,213,0.4,3718953177,140,100.0,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448485539,292,5,1,42,13,besu5lkqmra07drq1czpr0tk4,0,101.6,73.6,2022-08-20T14:43:45.942Z,2022-08-21T09:06:02Z,3718953243,346,,3718953703,233,394,3718953239,56,Center,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448485595,394,5,1,42,13,759fhii7hsnldanli06j5jmf6,1,-1.6,26.4,2022-08-20T14:43:45.942Z,2022-08-21T09:06:02Z,3718953599,233,292,3718953527,56,Back,3718953529,346,,,,,,,,,,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448486049,395,1,1,42,17,759fhii7hsnldanli06j5jmf6,1,4.5,50,2022-08-20T14:43:49.725Z,2022-08-21T09:06:07Z,3718955909,213,0.8,3718955907,212,27.0,3718955891,56,Back,3718955897,140,21.7,3718955901,141,79.6,3718955887,124,,3718955961,189,,3718955913,237,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448486139,396,1,1,42,25,759fhii7hsnldanli06j5jmf6,1,45.9,89.1,2022-08-20T14:43:57.236Z,2022-08-21T09:06:18Z,3718956365,141,98.7,3718956363,140,53.6,3718956361,56,Left,3718956367,212,10.4,3718956369,213,0.7,3722375405,178,,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449128607,896,43,1,42,25,759fhii7hsnldanli06j5jmf6,1,0,0,2022-08-20T14:43:58.024Z,2022-08-21T09:30:31Z,3722430899,144,82,3722409065,178,0,,,,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448486079,294,45,1,42,26,besu5lkqmra07drq1czpr0tk4,0,44.8,3.6,2022-08-20T14:43:58.754Z,2022-08-21T09:06:20Z,3718956633,233,397,3718956053,56,Back,3718956055,285,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448486179,397,3,1,42,26,759fhii7hsnldanli06j5jmf6,1,55.2,96.4,2022-08-20T14:43:58.754Z,2022-08-21T09:06:20Z,3719979003,464,,3718956537,286,,3722375481,178,,3718956535,56,Left,3718956585,233,294,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448486313,398,1,1,42,29,759fhii7hsnldanli06j5jmf6,1,46.9,79.7,2022-08-20T14:44:01.857Z,2022-08-21T09:06:22Z,3718957255,141,38.2,3718957253,140,26.7,3718957249,56,Back,3718957261,213,4.1,3722375527,178,,3718957259,212,35.3,3718957263,1,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448486515,399,1,1,42,34,759fhii7hsnldanli06j5jmf6,1,35.4,38.5,2022-08-20T14:44:06.489Z,2022-08-21T09:06:26Z,3718958267,141,66.6,3718958275,213,1.6,3718958271,212,19.1,3718958263,140,35.2,3718958259,56,Back,3722375659,178,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448486643,400,1,1,42,37,759fhii7hsnldanli06j5jmf6,1,39.4,67.2,2022-08-20T14:44:10.169Z,2022-08-21T09:06:28Z,3718958853,212,21.6,3718958843,56,Back,3718958851,141,36.0,3718958857,213,4.5,3718958847,140,35.4,3722375735,178,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448486713,401,1,1,42,40,759fhii7hsnldanli06j5jmf6,1,35.4,36,2022-08-20T14:44:12.783Z,2022-08-21T09:06:30Z,3718959237,213,5.0,3718959227,141,21.3,3722375821,178,,3718959221,56,Back,3718959231,212,10.4,3718959223,140,38.1,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448486809,402,1,1,42,43,759fhii7hsnldanli06j5jmf6,1,36.1,24.9,2022-08-20T14:44:15.601Z,2022-08-21T09:06:32Z,3718959749,213,2.3,3718959747,212,23.6,3718959739,140,21.7,3718959743,141,51.6,3718959735,56,Back,3722375867,178,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448486889,403,1,1,42,45,759fhii7hsnldanli06j5jmf6,1,21.7,51.6,2022-08-20T14:44:17.792Z,2022-08-21T09:06:35Z,3718960169,140,34.6,3718960171,141,77.5,3718960167,56,Back,3718960173,212,22.2,3718960175,213,0.9,3722375963,178,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448487029,404,1,1,42,48,759fhii7hsnldanli06j5jmf6,1,37.2,78.2,2022-08-20T14:44:20.351Z,2022-08-21T09:06:38Z,3718960877,212,14.3,3718960881,213,0.9,3718960873,141,94.7,3718960867,56,Back,3718960869,140,45.6,3722376063,178,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448487171,405,1,1,42,50,759fhii7hsnldanli06j5jmf6,0,46,97.1,2022-08-20T14:44:22.755Z,2022-08-21T09:06:47Z,3718961595,213,6.2,3718961589,141,86.3,3722376067,178,,3718961581,56,Left,3718961579,155,,3718961593,212,57.9,3718961599,1,,3718961585,140,100.0,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448487177,295,5,1,42,55,besu5lkqmra07drq1czpr0tk4,1,-1,11.7,2022-08-20T14:44:27.735Z,2022-08-21T09:06:49Z,3718961621,56,Back,3718961623,346,,3718961721,233,406,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448487181,406,5,1,42,55,759fhii7hsnldanli06j5jmf6,0,101,88.3,2022-08-20T14:44:27.735Z,2022-08-21T09:06:49Z,3718961645,56,Left,3718961647,346,,3718961787,233,295,,,,,,,,,,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448488129,296,1,1,43,19,besu5lkqmra07drq1czpr0tk4,0,4.6,53.4,2022-08-20T14:44:51.706Z,2022-08-21T09:06:53Z,3718966469,56,Right,3718966467,124,,3718966487,74,,3718966473,140,63.5,3718966481,213,5.9,3718966479,212,65.9,3718966483,1,,3718966477,141,20.0,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448488153,407,44,1,43,22,759fhii7hsnldanli06j5jmf6,1,35,81.3,2022-08-20T14:44:55.066Z,2022-08-21T09:40:31Z,3718966615,56,Back,3718966619,285,,3718966683,233,297,,,,,,,,,,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448488139,297,44,1,43,22,besu5lkqmra07drq1czpr0tk4,0,65,18.7,2022-08-20T14:44:55.067Z,2022-08-21T09:06:55Z,3718966543,56,Right,3718966545,286,,3718966699,233,407,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448488183,408,1,1,43,22,759fhii7hsnldanli06j5jmf6,1,33.6,82.6,2022-08-20T14:44:55.172Z,2022-08-21T09:40:32Z,3718966809,56,Back,3718966807,3,,3718966815,212,15.0,3722376759,388,,3718966817,213,5.6,3718966813,141,69.3,3718966811,140,45.0,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448488189,409,49,1,43,24,759fhii7hsnldanli06j5jmf6,1,45,69.3,2022-08-20T14:44:56.274Z,2022-08-21T09:07:02Z,,,,,,,,,,,,,,,,,,,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448488273,410,1,1,43,24,759fhii7hsnldanli06j5jmf6,1,45,69.3,2022-08-20T14:44:56.305Z,2022-08-21T09:07:04Z,3718967303,56,Back,3718967307,141,75.4,3722376887,178,,3718967309,212,10.2,3718967311,213,2.7,3718967305,140,36.1,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448488353,411,1,1,43,26,759fhii7hsnldanli06j5jmf6,1,36.1,75.4,2022-08-20T14:44:58.268Z,2022-08-21T09:07:10Z,3718967675,212,21.2,3718967669,56,Left,3718967671,140,51.9,3722377085,178,,3718967673,141,94.7,3718967679,213,0.7,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448488507,412,1,1,43,28,759fhii7hsnldanli06j5jmf6,1,51.9,94.7,2022-08-20T14:45:00.851Z,2022-08-21T09:07:12Z,3718968455,1,,3718968445,141,76.3,3718968447,212,48.7,3722377125,178,,3718968451,213,6.0,3718968443,140,96.7,3718968437,155,,3718968441,56,Center,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448488567,413,1,1,43,32,759fhii7hsnldanli06j5jmf6,0,96.7,76.3,2022-08-20T14:45:04.759Z,2022-08-21T09:07:15Z,3718968717,56,Center,3718968725,213,4.5,3718968721,141,57.8,3722377207,178,,3718968719,140,93.8,3718968723,212,12.9,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448488613,298,12,1,43,33,besu5lkqmra07drq1czpr0tk4,1,5.7,35.7,2022-08-20T14:45:05.275Z,2022-08-21T09:07:18Z,3718968923,141,0.0,3718968919,56,Back,3718968921,140,8.1,3718969039,167,,3722377357,178,,3718968929,213,4.8,3718968925,212,25.4,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448488619,299,5,1,43,34,besu5lkqmra07drq1czpr0tk4,0,7,-1.6,2022-08-20T14:45:07.208Z,2022-08-21T09:07:22Z,3718969913,233,414,3718968949,56,Back,3718968951,347,,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448488775,414,5,1,43,34,759fhii7hsnldanli06j5jmf6,1,93,101.6,2022-08-20T14:45:07.208Z,2022-08-21T09:07:22Z,3718969835,56,Left,3718969839,347,,3718969893,233,299,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448489897,415,1,1,44,5,759fhii7hsnldanli06j5jmf6,1,89.8,100,2022-08-20T14:45:37.609Z,2022-08-21T09:07:25Z,3718975623,213,3.9,3718975619,141,95.0,3718975617,140,85.4,3718975621,212,6.6,3718975613,107,,3718975615,56,Left,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448489983,416,1,1,44,6,759fhii7hsnldanli06j5jmf6,1,85.4,95,2022-08-20T14:45:38.427Z,2022-08-21T09:07:44Z,3718975985,141,92.7,3722377701,178,,3718975981,56,Left,3718975983,140,90.0,3718975989,213,6.0,3718975987,212,5.1,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448490083,417,1,1,44,10,759fhii7hsnldanli06j5jmf6,1,86.8,92.1,2022-08-20T14:45:42.344Z,2022-08-21T09:07:54Z,3718976483,140,95.2,3722378485,389,,3718976481,56,Left,3718976487,212,9.1,3718976489,213,0.2,3718976485,141,95.1,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448490235,418,1,1,44,12,759fhii7hsnldanli06j5jmf6,1,95.2,95.1,2022-08-20T14:45:44.350Z,2022-08-21T09:07:57Z,3718977269,213,4.5,3718977273,1,,3718977249,56,Center,3718977247,155,,3718977259,141,33.1,3718977263,212,43.4,3718977245,2,,3719992619,224,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,3718977255,140,85.4,3719992621,72,,3722378593,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448490313,419,1,1,44,16,759fhii7hsnldanli06j5jmf6,1,80.8,31.8,2022-08-20T14:45:48.582Z,2022-08-21T09:08:01Z,3722378683,178,,3718977599,212,15.6,3718977597,141,15.9,3718977593,56,Right,3718977603,213,5.5,3718977595,140,91.5,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448490361,420,1,1,44,18,759fhii7hsnldanli06j5jmf6,0,91.5,15.9,2022-08-20T14:45:50.645Z,2022-08-21T09:08:04Z,3718977825,2,,3718977835,212,23.5,3719993825,224,,3718977833,141,49.3,3719993827,20,,3722378783,178,,3718977831,140,97.4,3718977829,56,Center,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,3718977837,213,1.3,3718977827,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448490353,300,52,1,44,19,besu5lkqmra07drq1czpr0tk4,1,3,51.3,2022-08-20T14:45:51.764Z,2022-08-21T09:08:06Z,3719993911,377,,3722378861,178,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448491029,301,1,1,44,37,besu5lkqmra07drq1czpr0tk4,0,13.8,47.6,2022-08-20T14:46:09.259Z,2022-08-21T09:08:09Z,3718981279,212,61.9,3718981281,213,0.3,3718981283,1,,3718981277,141,75.4,3718981271,199,,3718981273,56,Center,3718981275,140,69.9,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448491123,421,1,1,44,40,759fhii7hsnldanli06j5jmf6,1,25.6,28.6,2022-08-20T14:46:12.720Z,2022-08-21T09:08:13Z,3718981857,141,31.5,3722379137,388,,3718981849,56,Back,3718981863,212,19.4,3718981853,140,7.2,3718981867,213,3.0,3718981845,3,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
