id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2472974515,92,1,1,13,29,1hcbcuu846pa3iw6qskiws1cu,1,37.2,26.2,2022-10-16T14:15:09.703Z,2022-10-16T20:18:40Z,3850827131,178,,3849271745,141,58.8,3849271749,213,1.8,3849271741,56,Back,3849271743,140,31.5,3849271747,212,23.0,,,,,,,dldx0lpfwxc7eb0bc092m48a1,O. Kiomourtzoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974589,93,1,1,13,33,1hcbcuu846pa3iw6qskiws1cu,1,38.4,70.6,2022-10-16T14:15:13.985Z,2022-10-16T20:18:48Z,3849272121,212,11.6,3849272123,213,5.5,3850827651,178,,3849272117,140,46.5,3849272119,141,59.0,3849272115,56,Back,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974661,94,1,1,13,35,1hcbcuu846pa3iw6qskiws1cu,0,44.2,66.9,2022-10-16T14:15:16.145Z,2022-10-16T20:18:51Z,3849272531,213,0.1,3849272529,212,45.0,3849272525,141,73.3,3849272521,56,Center,3849272535,1,,3849272523,140,86.9,3850827865,178,,3849272519,155,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974665,106,52,1,13,39,841zp0njrq63yv4fvw6lgf60q,1,12.8,31,2022-10-16T14:15:20.344Z,2022-10-16T20:18:55Z,3850828111,178,,3850177239,376,,,,,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472974857,107,80,1,13,48,841zp0njrq63yv4fvw6lgf60q,0,12.8,31,2022-10-16T14:15:29.153Z,2022-10-16T20:18:58Z,3850828297,178,,,,,,,,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975001,108,1,1,13,53,841zp0njrq63yv4fvw6lgf60q,1,12.7,39.2,2022-10-16T14:15:33.888Z,2022-10-16T20:19:02Z,3849274573,212,11.0,3849274571,141,42.5,3849274531,56,Back,3849274575,213,0.2,3850828483,178,,3849274569,140,23.0,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975033,109,1,1,13,55,841zp0njrq63yv4fvw6lgf60q,1,22.6,41.9,2022-10-16T14:15:36.248Z,2022-10-16T20:19:06Z,3849274735,56,Back,3849274739,141,13.7,3850828735,178,,3849274737,140,35.0,3849274743,213,5.3,3849274741,212,23.2,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975235,111,4,1,13,57,841zp0njrq63yv4fvw6lgf60q,1,34.3,24.4,2022-10-16T14:15:38.429Z,2022-10-16T20:19:14Z,3849275741,152,,3849275743,286,,3849275737,294,,3849275739,56,Back,3849275735,13,,3849275779,233,95,,,,,,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975223,95,4,1,13,57,1hcbcuu846pa3iw6qskiws1cu,0,65.7,75.6,2022-10-16T14:15:38.430Z,2022-10-16T20:19:13Z,3849275697,13,,3849275807,233,111,3850829031,178,,3849283051,294,,3849275701,152,,3849275699,56,Center,3849275705,285,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472975215,110,43,1,13,58,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-10-16T14:15:38.794Z,2022-10-16T14:15:47Z,3849275639,141,11.6,3849275901,144,1,3849275633,56,Back,3849275651,213,3.3,3849275645,212,12.1,3849275637,140,23.6,,,,,,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976063,112,1,1,14,33,841zp0njrq63yv4fvw6lgf60q,0,30.8,24.6,2022-10-16T14:16:14.231Z,2022-10-16T20:19:19Z,3850829457,178,,3849280147,155,,3849280157,212,50.8,3849280149,152,,3849280145,5,,3849280155,141,44.5,3849280159,213,0.3,3849280151,56,Center,26hokry025pgjx5bn7ljlkatx,K. Roos,3849280153,140,3849280161,1,,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976071,96,44,1,14,37,1hcbcuu846pa3iw6qskiws1cu,1,24.3,59.3,2022-10-16T14:16:17.774Z,2022-10-17T10:29:12Z,3849280323,233,113,3849280207,285,,3849280205,56,Back,,,,,,,,,,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976083,113,44,1,14,37,841zp0njrq63yv4fvw6lgf60q,0,75.7,40.7,2022-10-16T14:16:17.775Z,2022-10-16T20:19:26Z,3849280263,56,Center,3849280265,286,,3849280453,233,96,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976103,97,1,1,14,37,1hcbcuu846pa3iw6qskiws1cu,0,23.9,60.5,2022-10-16T14:16:17.815Z,2022-10-17T10:29:12Z,3849280377,56,Back,3849280385,213,1.3,3849280381,141,79.0,3849280383,212,13.1,3849280545,156,,3850830167,388,,3849280375,3,,3849280379,140,27.4,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976187,98,45,1,14,38,1hcbcuu846pa3iw6qskiws1cu,0,21.1,86.3,2022-10-16T14:16:19.183Z,2022-10-16T20:19:37Z,3849280847,56,Back,3849281059,233,114,3849280849,285,,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976179,114,3,1,14,38,841zp0njrq63yv4fvw6lgf60q,1,78.9,13.7,2022-10-16T14:16:19.183Z,2022-10-16T20:19:36Z,3849280989,233,98,3849280805,56,Right,3850181721,465,,3849280807,286,,3850830451,178,,,,,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976191,115,1,1,14,40,841zp0njrq63yv4fvw6lgf60q,0,88.3,18.5,2022-10-16T14:16:21.470Z,2022-10-16T20:19:40Z,3850182073,20,,3850182071,224,,3849280867,141,42.5,3850830595,178,,3849280871,213,1.5,3849280869,212,16.4,3849280865,140,90.1,3849280859,2,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,3849280863,56,3849280861,155,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976239,99,12,1,14,41,1hcbcuu846pa3iw6qskiws1cu,1,9.4,67,2022-10-16T14:16:21.928Z,2022-10-16T20:19:47Z,3849283883,212,22.4,3849284123,15,,3849281155,56,Back,3850830937,388,,3849283879,141,43.1,3849283887,213,5.5,3849283875,140,24.1,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976363,116,1,1,14,45,841zp0njrq63yv4fvw6lgf60q,1,68.8,59.4,2022-10-16T14:16:25.776Z,2022-10-16T20:19:52Z,3849281841,213,1.0,3849281837,141,76.9,3849281839,212,14.5,3849281829,56,Center,3849281833,140,76.7,3850831269,178,,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976403,117,1,1,14,49,841zp0njrq63yv4fvw6lgf60q,0,71.3,74.8,2022-10-16T14:16:29.576Z,2022-10-16T20:19:56Z,3849282031,141,36.7,3849282029,140,100.0,3849282025,155,,3849282027,56,Center,3849282035,213,5.6,3850185405,223,,3849282033,212,40.1,3850185093,2,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,3850831503,178,3850185407,20,,,,3849282037,1,,,,,,,,,,,,,,,,,,,,,,,,,
2472976421,100,5,1,14,51,1hcbcuu846pa3iw6qskiws1cu,1,-0.8,63.8,2022-10-16T14:16:31.557Z,2022-10-16T20:19:59Z,3849282117,346,,3849282115,56,Back,3849282153,233,118,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976413,118,5,1,14,51,841zp0njrq63yv4fvw6lgf60q,0,100.8,36.2,2022-10-16T14:16:31.557Z,2022-10-16T20:20:00Z,3849282083,56,Center,3849282089,346,,3849282173,233,100,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976863,101,1,1,15,4,1hcbcuu846pa3iw6qskiws1cu,1,3.8,57.9,2022-10-16T14:16:44.759Z,2022-10-16T20:20:05Z,3849284419,212,38.1,3849284415,141,7.1,3849284413,140,19.0,3849284437,237,,3849284411,56,Back,3849284409,124,,3849284429,1,,3849284425,213,5.1,9edzwm5tgsaud77tbc16our4l,C. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976903,102,1,1,15,9,1hcbcuu846pa3iw6qskiws1cu,1,19.4,6.8,2022-10-16T14:16:49.958Z,2022-10-17T03:53:14Z,3849284657,141,2.5,3849284653,56,Back,3849284661,213,6.1,3851562269,178,,3849284655,140,32.8,3849284659,212,14.4,,,,,,,bgzc9ozb1qel3aw808tip6bu2,L. Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976913,103,61,1,15,10,1hcbcuu846pa3iw6qskiws1cu,0,32.8,2.5,2022-10-16T14:16:50.911Z,2022-10-17T03:53:49Z,3851562615,178,,3849284705,56,Back,,,,,,,,,,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976921,104,5,1,15,11,1hcbcuu846pa3iw6qskiws1cu,0,36.2,-1.2,2022-10-16T14:16:51.990Z,2022-10-17T03:53:41Z,3849284731,56,Back,3849284733,347,,3849285027,233,119,,,,,,,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976963,119,5,1,15,11,841zp0njrq63yv4fvw6lgf60q,1,63.8,101.2,2022-10-16T14:16:51.990Z,2022-10-17T03:53:41Z,3849284995,56,Left,3849284997,347,,3849285011,233,104,,,,,,,,,,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472976995,120,1,1,15,14,841zp0njrq63yv4fvw6lgf60q,1,60.1,100,2022-10-16T14:16:55.288Z,2022-10-17T03:53:53Z,3849285157,141,90.9,3849285159,212,7.3,3849285155,140,57.0,3849285149,107,,3849285161,213,4.2,3849285153,56,Left,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977017,121,1,1,15,16,841zp0njrq63yv4fvw6lgf60q,1,56.8,91.5,2022-10-16T14:16:57.342Z,2022-10-17T03:54:01Z,3849285285,212,4.7,3849285283,141,96.8,3849285281,140,59.6,3851562907,178,,3849285279,56,Left,3849285287,213,0.9,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977029,122,3,1,15,17,841zp0njrq63yv4fvw6lgf60q,0,63,95.8,2022-10-16T14:16:57.900Z,2022-10-17T03:54:09Z,3850190093,465,,3849285335,286,,3849285333,56,Left,3851563011,178,,3849285661,233,105,,,,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977071,105,7,1,15,17,1hcbcuu846pa3iw6qskiws1cu,1,37,4.2,2022-10-16T14:16:58.055Z,2022-10-17T03:54:13Z,3849285555,285,,3849285637,233,122,3850190335,383,,3851563045,178,,3849285553,56,Back,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977077,106,49,1,15,18,1hcbcuu846pa3iw6qskiws1cu,1,35.3,7.3,2022-10-16T14:16:59.040Z,2022-10-17T03:54:18Z,,,,,,,,,,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977101,107,1,1,15,18,1hcbcuu846pa3iw6qskiws1cu,1,35.3,7.3,2022-10-16T14:16:59.282Z,2022-10-17T03:54:23Z,3849285701,141,9.4,3851563213,178,,3849285703,212,9.2,3849285699,140,44.0,3849285705,213,0.2,3849285697,56,Back,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977255,108,1,1,15,20,1hcbcuu846pa3iw6qskiws1cu,1,44.1,9.4,2022-10-16T14:17:01.381Z,2022-10-17T03:54:30Z,3849286463,56,Right,3849286465,140,57.5,3849286469,212,14.2,3849286471,213,6.1,3851563373,178,,3849286467,141,6.1,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977261,109,50,1,15,26,1hcbcuu846pa3iw6qskiws1cu,1,71.1,17.1,2022-10-16T14:17:07.371Z,2022-10-17T03:54:36Z,3849286493,286,,3849286563,233,123,3849286491,56,Right,,,,,,,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977253,123,7,1,15,27,841zp0njrq63yv4fvw6lgf60q,0,28.9,82.9,2022-10-16T14:17:07.624Z,2022-10-17T03:54:39Z,3849286543,233,109,3851563537,178,,3850191211,383,,3849286457,285,,3849286455,56,Back,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977313,110,1,1,15,28,1hcbcuu846pa3iw6qskiws1cu,1,72.1,11,2022-10-16T14:17:09.462Z,2022-10-17T03:54:42Z,3849286763,213,3.5,3851563583,178,,3849286761,212,13.7,3849286757,140,60.1,3849286759,141,3.2,3849286755,56,Right,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977399,112,1,1,15,31,1hcbcuu846pa3iw6qskiws1cu,1,62.2,3.8,2022-10-16T14:17:11.594Z,2022-10-17T03:54:46Z,3851563665,178,,3849287283,56,Center,3849287285,140,60.8,3849287289,212,12.2,3849287287,141,21.6,3849287291,213,1.7,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977381,111,43,1,15,31,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-10-16T14:17:12.201Z,2022-10-16T14:17:20Z,3849287195,56,Right,3849287745,144,3,3849287197,286,0,,,,,,,,,,,,,,,,9edzwm5tgsaud77tbc16our4l,C. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977501,113,1,1,15,33,1hcbcuu846pa3iw6qskiws1cu,1,60.7,21.9,2022-10-16T14:17:13.874Z,2022-10-17T03:54:50Z,3849287843,213,2.5,3849287841,212,30.5,3851563699,178,,3849287839,141,47.8,3849287835,140,37.0,3849287831,56,Back,,,,,,,dldx0lpfwxc7eb0bc092m48a1,O. Kiomourtzoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977545,114,1,1,15,38,1hcbcuu846pa3iw6qskiws1cu,1,37.6,54,2022-10-16T14:17:19.141Z,2022-10-17T03:54:52Z,3849288077,141,90.5,3849288081,213,1.2,3851563739,178,,3849288073,56,Back,3849288075,140,45.6,3849288079,212,26.2,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977605,115,3,1,15,41,1hcbcuu846pa3iw6qskiws1cu,1,54.9,90.2,2022-10-16T14:17:22.182Z,2022-10-17T03:54:55Z,3850715859,464,,3849288443,286,,3851563831,178,,3849288441,56,Left,3849288457,233,124,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977563,124,45,1,15,41,841zp0njrq63yv4fvw6lgf60q,0,45.1,9.8,2022-10-16T14:17:22.182Z,2022-10-17T03:54:56Z,3849288497,233,115,3849288175,56,Back,3849288177,285,,,,,,,,,,,,,,,,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977661,116,1,1,15,44,1hcbcuu846pa3iw6qskiws1cu,0,68.8,90.6,2022-10-16T14:17:25.212Z,2022-10-17T03:55:02Z,3849288735,56,Center,3849288739,141,67.0,3851563941,178,,3849288741,212,17.2,3849288743,213,5.1,3849288737,140,74.6,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977693,125,1,1,15,46,841zp0njrq63yv4fvw6lgf60q,1,32,34,2022-10-16T14:17:27.066Z,2022-10-17T03:55:07Z,3849288947,141,29.4,3851564007,178,,3849288951,213,3.5,3849288943,56,Back,3849288945,140,24.8,3849288949,212,8.2,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977703,126,49,1,15,48,841zp0njrq63yv4fvw6lgf60q,1,23.1,29.7,2022-10-16T14:17:28.602Z,2022-10-17T03:55:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977741,127,1,1,15,48,841zp0njrq63yv4fvw6lgf60q,1,22.8,29.7,2022-10-16T14:17:28.719Z,2022-10-17T03:55:15Z,3851564099,178,,3849289147,140,9.1,3849289151,141,41.8,3849289143,56,Back,3849289153,212,16.6,3849289155,213,2.6,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977799,128,1,1,15,49,841zp0njrq63yv4fvw6lgf60q,0,9,41.8,2022-10-16T14:17:30.130Z,2022-10-17T03:55:18Z,3849289463,157,,3849289477,1,,3849289469,140,65.0,3851564175,178,,3849289473,212,58.8,3849289467,56,Center,3849289471,141,45.2,3849289475,213,0.0,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977833,117,1,1,15,53,1hcbcuu846pa3iw6qskiws1cu,0,37.8,59.3,2022-10-16T14:17:34.080Z,2022-10-17T03:55:22Z,3849289667,213,5.8,3849289657,3,,3851564225,388,,3849289665,212,20.8,3849289659,56,Center,3849289663,141,45.1,3849289661,140,55.3,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977911,129,1,1,15,54,841zp0njrq63yv4fvw6lgf60q,0,45.9,53.3,2022-10-16T14:17:35.448Z,2022-10-17T03:55:26Z,3849290035,155,,3849290039,140,65.4,3849290075,213,6.2,3849290043,212,20.6,3849290041,141,49.9,3851564251,178,,3849290037,56,Center,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977947,118,1,1,15,57,1hcbcuu846pa3iw6qskiws1cu,1,32.9,54,2022-10-16T14:17:38.311Z,2022-10-17T03:55:33Z,3849290235,3,,3849290239,140,41.1,3849290247,212,9.8,3849290237,56,Back,3851564371,178,,3849290249,213,0.5,3849290245,141,60.8,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472977957,119,49,1,15,58,1hcbcuu846pa3iw6qskiws1cu,1,41.1,60.8,2022-10-16T14:17:39.191Z,2022-10-17T03:55:38Z,,,,,,,,,,,,,,,,,,,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978025,120,1,1,16,0,1hcbcuu846pa3iw6qskiws1cu,1,40,65.2,2022-10-16T14:17:41.263Z,2022-10-17T03:55:41Z,3849290679,140,40.4,3851564479,178,,3849290681,141,91.7,3849290683,212,18.0,3849290685,213,1.5,3849290677,56,Back,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978065,121,1,1,16,2,1hcbcuu846pa3iw6qskiws1cu,1,40.4,92,2022-10-16T14:17:43.287Z,2022-10-17T03:55:43Z,3849290929,213,4.8,3849290925,141,69.1,3851564509,178,,3849290923,140,42.3,3849290927,212,15.7,3849290921,56,Back,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978099,122,1,1,16,3,1hcbcuu846pa3iw6qskiws1cu,1,42.3,69.1,2022-10-16T14:17:44.118Z,2022-10-17T03:55:46Z,3849291119,213,2.1,3849291115,141,90.2,3849291113,140,33.5,3849291111,56,Back,3851564575,178,,3849291117,212,17.1,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978199,123,1,1,16,5,1hcbcuu846pa3iw6qskiws1cu,1,33.5,90.2,2022-10-16T14:17:46.222Z,2022-10-17T03:55:49Z,3849291633,213,4.4,3849291631,212,20.0,3849291623,140,26.8,3849291621,56,Back,3849291627,141,62.7,3851564605,178,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978287,124,1,1,16,8,1hcbcuu846pa3iw6qskiws1cu,1,25.9,59.3,2022-10-16T14:17:48.710Z,2022-10-17T03:55:52Z,3849292097,141,22.5,3849292101,213,4.9,3849292093,56,Back,3851564655,178,,3849292095,140,30.9,3849292099,212,25.6,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978457,125,1,1,16,11,1hcbcuu846pa3iw6qskiws1cu,1,35.9,10.1,2022-10-16T14:17:52.454Z,2022-10-17T03:55:55Z,3849293017,141,11.3,3849293025,213,0.0,3849293021,212,25.4,3851564713,178,,3849293011,56,Right,3849293015,140,60.1,,,,,,,bgzc9ozb1qel3aw808tip6bu2,L. Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978691,126,1,1,16,16,1hcbcuu846pa3iw6qskiws1cu,0,61.6,7,2022-10-16T14:17:57.456Z,2022-10-17T03:55:59Z,3849294107,212,22.9,3849294101,56,Right,3849294103,140,83.4,3851564777,178,,3849294105,141,7.1,3849294109,213,0.0,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978553,130,8,1,16,19,841zp0njrq63yv4fvw6lgf60q,1,15.4,89.6,2022-10-16T14:17:59.643Z,2022-10-17T03:56:11Z,3851564991,389,,3850198657,383,,3849293525,56,Back,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978713,128,61,1,16,24,1hcbcuu846pa3iw6qskiws1cu,0,94,12.6,2022-10-16T14:18:04.918Z,2022-10-17T03:56:18Z,3851565081,178,,3849294167,56,Right,,,,,,,,,,,,,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978721,131,49,1,16,25,841zp0njrq63yv4fvw6lgf60q,1,6.3,86.8,2022-10-16T14:18:06.406Z,2022-10-17T03:56:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978697,127,43,1,16,26,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2022-10-16T14:18:06.745Z,2022-10-16T14:18:08Z,3849294131,56,Right,3849294333,144,45,3849294133,286,0,,,,,,,,,,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978825,132,12,1,16,26,841zp0njrq63yv4fvw6lgf60q,1,5.8,86.6,2022-10-16T14:18:06.804Z,2022-10-17T03:56:26Z,3849294773,141,98.3,3849294771,140,13.8,3849294775,212,11.6,3849294777,213,0.8,3851565187,178,,3849294769,56,Back,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978809,129,61,1,16,28,1hcbcuu846pa3iw6qskiws1cu,0,81.1,1.4,2022-10-16T14:18:09.074Z,2022-10-17T03:56:37Z,3851565327,178,,3849294715,56,Right,,,,,,,,,,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472978827,130,5,1,16,29,1hcbcuu846pa3iw6qskiws1cu,0,83.4,-2,2022-10-16T14:18:09.989Z,2022-10-17T03:56:41Z,3849294785,347,,3849297009,233,133,3849294783,56,Right,,,,,,,,,,,,,,,,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472979227,133,5,1,16,29,841zp0njrq63yv4fvw6lgf60q,1,16.6,102,2022-10-16T14:18:09.989Z,2022-10-17T03:56:40Z,3849296965,233,130,3849296951,56,Back,3849296953,347,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
