id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/9/value,qualifier/11/value,qualifier/15/value
2534460985,534,49,1,42,7,dvnjvad3p09dugr79gktlrtll,1,55.4,7.5,2023-04-16T11:43:06.877Z,2023-04-16T17:57:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534460979,533,1,1,42,7,dvnjvad3p09dugr79gktlrtll,1,57,7.3,2023-04-16T11:43:06.887Z,2023-04-16T17:57:43Z,4194714457,213,0.3,4194714453,141,12.0,4196573819,178,,4194714455,212,11.1,4194714449,56,Right,4194714451,140,67.1,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461005,535,1,1,42,8,dvnjvad3p09dugr79gktlrtll,1,67.1,12,2023-04-16T11:43:07.545Z,2023-04-16T17:57:57Z,4194714599,213,2.2,4196574515,178,,4194714595,141,35.7,4194714591,140,54.9,4194714597,212,20.6,4194714589,56,Center,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461019,536,1,1,42,11,dvnjvad3p09dugr79gktlrtll,1,54.9,35.7,2023-04-16T11:43:10.706Z,2023-04-16T17:58:00Z,4196574649,178,,4194714643,212,5.8,4194714637,56,Center,4194714645,213,0.1,4194714641,141,36.7,4194714639,140,60.4,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461033,537,1,1,42,11,dvnjvad3p09dugr79gktlrtll,1,60.4,36.7,2023-04-16T11:43:11.186Z,2023-04-16T17:58:08Z,4194714719,141,31.5,4194714723,213,4.1,4196574957,178,,4194714715,56,Center,4194714717,140,58.1,4194714721,212,4.3,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461087,538,1,1,42,13,dvnjvad3p09dugr79gktlrtll,1,58.1,31.5,2023-04-16T11:43:12.688Z,2023-04-16T17:58:12Z,4194715051,212,12.9,4194715039,56,Center,4194715043,140,52.1,4196575127,178,,4194715047,141,48.1,4194715053,213,2.1,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461131,539,1,1,42,15,dvnjvad3p09dugr79gktlrtll,1,45.7,56.6,2023-04-16T11:43:15.479Z,2023-04-16T17:58:14Z,4194715253,56,Center,4194715257,141,74.2,4196575191,178,,4194715261,213,0.6,4194715259,212,22.2,4194715255,140,63.5,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461159,540,1,1,42,18,dvnjvad3p09dugr79gktlrtll,1,62.7,74.8,2023-04-16T11:43:17.725Z,2023-04-16T17:58:19Z,4196575421,178,,4194715401,56,Back,4194715405,141,68.8,4194715409,213,3.3,4194715407,212,19.8,4194715403,140,44.2,,,,,,,v6ddixs4xh5qjb67smsht23t,T. Iwata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461185,541,1,1,42,19,dvnjvad3p09dugr79gktlrtll,1,44.8,70.9,2023-04-16T11:43:18.778Z,2023-04-16T17:58:22Z,4196575569,178,,4194715523,140,54.2,4194715527,212,16.1,4194715519,56,Center,4194715525,141,52.2,4194715529,213,5.4,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461217,542,1,1,42,21,dvnjvad3p09dugr79gktlrtll,1,54.2,52.2,2023-04-16T11:43:21.356Z,2023-04-16T17:58:28Z,4196575821,178,,4194715711,141,27.9,4194715715,213,4.7,4194715709,140,53.8,4194715707,56,Center,4194715713,212,16.5,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461239,543,1,1,42,24,dvnjvad3p09dugr79gktlrtll,1,53.3,25,2023-04-16T11:43:23.835Z,2023-04-16T17:58:30Z,4194715859,213,5.2,4194715851,56,Right,4194715855,141,5.8,4194715857,212,15.1,4194715853,140,60.6,4196575971,178,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461253,544,1,1,42,26,dvnjvad3p09dugr79gktlrtll,1,60.6,5.8,2023-04-16T11:43:26.354Z,2023-04-16T17:58:34Z,4194715939,212,7.8,4194715941,213,2.0,4194715935,140,57.5,4196576153,178,,4194715933,56,Right,4194715937,141,16.2,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461265,545,1,1,42,27,dvnjvad3p09dugr79gktlrtll,1,57.5,16.2,2023-04-16T11:43:27.139Z,2023-04-16T17:58:38Z,4196576391,178,,4194716035,56,Right,4194716041,212,8.1,4194716037,140,55.0,4194716043,213,4.4,4194716039,141,4.9,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461297,546,1,1,42,28,dvnjvad3p09dugr79gktlrtll,1,55,4.9,2023-04-16T11:43:28.236Z,2023-04-16T17:58:42Z,4194716239,212,23.6,4194716235,140,43.3,4194716241,213,2.1,4194716233,56,Back,4194716237,141,34.6,4196576627,178,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461399,547,1,1,42,30,dvnjvad3p09dugr79gktlrtll,1,43.3,34.6,2023-04-16T11:43:29.762Z,2023-04-16T17:58:46Z,4194716703,141,52.5,4196576831,178,,4194716707,213,0.8,4194716699,56,Center,4194716705,212,17.0,4194716701,140,54.6,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461441,548,1,1,42,35,dvnjvad3p09dugr79gktlrtll,1,73.2,45.2,2023-04-16T11:43:35.016Z,2023-04-16T17:58:51Z,4194716905,140,68.4,4194716909,212,10.6,4194716911,213,4.2,4194716903,56,Center,4194716907,141,31.5,4196577055,178,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461497,549,1,1,42,37,dvnjvad3p09dugr79gktlrtll,1,70.5,30.1,2023-04-16T11:43:37.099Z,2023-04-16T17:58:56Z,4194717189,213,0.0,4194717181,141,30.4,4194717185,212,20.0,4196577265,178,,4194717173,56,Center,4194717177,140,89.5,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461503,550,61,1,42,38,dvnjvad3p09dugr79gktlrtll,0,89.5,30.4,2023-04-16T11:43:37.753Z,2023-04-16T17:59:05Z,4196577703,178,,4194717201,56,Center,,,,,,,,,,,,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461511,246,1,1,42,39,enzoyc121va61wtmjf4cm7p3d,0,14.6,66,2023-04-16T11:43:38.812Z,2023-04-16T17:59:10Z,4194717233,141,64.2,4194717229,56,Back,4194717237,213,6.1,4196577929,178,,4194717225,3,,4194717235,212,8.2,4194717231,140,22.3,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461477,245,43,1,42,39,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-04-16T11:43:39.209Z,2023-04-16T17:10:27Z,4196380841,144,49,,,,,,,,,,,,,,,,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461613,247,4,1,42,40,enzoyc121va61wtmjf4cm7p3d,1,23.3,65.5,2023-04-16T11:43:40.287Z,2023-04-16T17:59:15Z,4194717803,265,,4194717799,56,Back,4194717827,233,551,4194717797,13,,4194717805,285,,4194717801,152,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534461579,551,4,1,42,40,dvnjvad3p09dugr79gktlrtll,0,76.7,34.5,2023-04-16T11:43:40.288Z,2023-04-16T17:59:14Z,4194717599,265,,4194717601,286,,4194717837,233,247,4194717595,56,Center,4194717593,13,,4194717597,152,,4196578081,178,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462109,248,1,1,43,17,enzoyc121va61wtmjf4cm7p3d,1,23.2,61.4,2023-04-16T11:44:17.005Z,2023-04-16T17:59:17Z,4194720457,212,46.8,4194720461,1,,4196382179,155,,4194720447,152,,4194720453,140,64.6,4194720459,213,0.4,4194720441,5,,4194720451,56,Left,91m838lynz6db94q8ufcqk91x,S. Walker,4196578175,178,,4194720455,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9,,
2534462147,249,44,1,43,19,enzoyc121va61wtmjf4cm7p3d,1,65.4,88.8,2023-04-16T11:44:19.460Z,2023-04-16T18:08:35Z,4194720807,233,552,4194720587,56,Left,4194720589,286,,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462175,552,44,1,43,19,dvnjvad3p09dugr79gktlrtll,0,34.6,11.2,2023-04-16T11:44:19.461Z,2023-04-16T17:59:22Z,4194720851,233,249,4194720735,56,Back,4194720739,285,,,,,,,,,,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462173,250,1,1,43,20,enzoyc121va61wtmjf4cm7p3d,0,64.6,86.9,2023-04-16T11:44:19.557Z,2023-04-16T18:08:36Z,4194721031,168,,4194720723,213,0.4,4196578569,388,,4194720719,141,100.0,4194720715,56,Left,4194720717,140,90.0,4194720713,3,,4194720721,212,28.5,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462183,251,5,1,43,22,enzoyc121va61wtmjf4cm7p3d,0,83,101.6,2023-04-16T11:44:22.486Z,2023-04-16T17:59:29Z,4194720777,347,,4194720769,56,Left,4194722353,233,553,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462467,553,5,1,43,22,dvnjvad3p09dugr79gktlrtll,1,17,-1.6,2023-04-16T11:44:22.486Z,2023-04-16T17:59:29Z,4194722329,347,,4194722339,233,251,4194722327,56,Back,,,,,,,,,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462519,554,1,1,43,39,dvnjvad3p09dugr79gktlrtll,1,20.3,0,2023-04-16T11:44:39.338Z,2023-04-16T17:59:36Z,4194722567,141,5.5,4194722563,56,Back,4194722571,213,0.3,4194723275,189,,4194722557,107,,4194722569,212,19.0,4194722565,140,37.8,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462529,555,61,1,43,42,dvnjvad3p09dugr79gktlrtll,0,37.8,5.5,2023-04-16T11:44:41.968Z,2023-04-16T17:59:56Z,4194722611,56,Back,4196580109,178,,,,,,,,,,,,,,,,,,,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462507,252,49,1,43,44,enzoyc121va61wtmjf4cm7p3d,1,61.1,93.3,2023-04-16T11:44:43.857Z,2023-04-16T18:00:04Z,,,,,,,,,,,,,,,,,,,,,,,,,2707xag1w0czgk17kz84632ms,D. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462569,253,3,1,43,45,enzoyc121va61wtmjf4cm7p3d,1,58.4,93,2023-04-16T11:44:44.918Z,2023-04-16T18:00:09Z,4194722783,56,Left,4194722785,286,,4194722949,233,556,4196580721,178,,4196384515,464,,,,,,,,,,,2707xag1w0czgk17kz84632ms,D. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462595,556,45,1,43,45,dvnjvad3p09dugr79gktlrtll,0,41.6,7,2023-04-16T11:44:44.918Z,2023-04-16T18:00:09Z,4194722989,233,253,4194722893,56,Back,4194722897,285,,,,,,,,,,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462623,254,1,1,43,46,enzoyc121va61wtmjf4cm7p3d,1,61.3,82,2023-04-16T11:44:46.013Z,2023-04-16T18:00:14Z,4194723055,213,5.1,4194723039,56,Center,4194723041,140,64.4,4196581097,178,,4194723047,141,70.9,4194723053,212,8.2,,,,,,,2707xag1w0czgk17kz84632ms,D. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462715,255,1,1,43,49,enzoyc121va61wtmjf4cm7p3d,1,66.6,74.8,2023-04-16T11:44:49.015Z,2023-04-16T18:00:20Z,4194723513,212,13.7,4194723505,56,Left,4196581409,178,,4194723511,141,92.3,4194723515,213,1.1,4194723509,140,73.0,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462737,256,1,1,43,55,enzoyc121va61wtmjf4cm7p3d,1,75.7,82.3,2023-04-16T11:44:55.069Z,2023-04-16T18:00:23Z,4194723619,140,66.4,4194723623,212,12.4,4194723621,141,93.5,4194723625,213,2.5,4196581577,178,,4194723617,56,Left,,,,,,,bt4n55baiq4m30oyc0v833omi,L. Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462867,257,1,1,43,57,enzoyc121va61wtmjf4cm7p3d,0,70.8,96,2023-04-16T11:44:57.071Z,2023-04-16T18:00:27Z,4194724245,140,90.7,4194724241,155,,4194724249,212,21.1,4194724251,213,0.2,4196581735,178,,4194724243,56,Left,4194724247,141,100.0,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534462877,258,5,1,44,0,enzoyc121va61wtmjf4cm7p3d,0,90.2,102,2023-04-16T11:45:00.083Z,2023-04-16T18:00:40Z,4194724293,347,,4194724291,56,Left,4194729333,233,557,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534463035,557,5,1,44,0,dvnjvad3p09dugr79gktlrtll,1,9.8,-2,2023-04-16T11:45:00.083Z,2023-04-16T18:00:39Z,4194725119,347,,4194725117,56,Back,4194729317,233,258,,,,,,,,,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534463059,558,1,1,44,19,dvnjvad3p09dugr79gktlrtll,1,11.2,0,2023-04-16T11:45:18.817Z,2023-04-16T18:00:57Z,4194725225,141,12.5,4194725221,56,Back,4194725229,213,2.1,4194725219,107,,4194725227,212,11.6,4194725223,140,5.4,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534463077,559,1,1,44,20,dvnjvad3p09dugr79gktlrtll,1,5.4,12.5,2023-04-16T11:45:20.492Z,2023-04-16T18:01:01Z,4194725289,140,8.6,4194725293,212,5.5,4194725287,56,Back,4194725295,213,5.4,4194725291,141,6.1,4196583287,178,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534463135,560,1,1,44,22,dvnjvad3p09dugr79gktlrtll,1,8.6,6.1,2023-04-16T11:45:22.162Z,2023-04-16T18:01:04Z,4194725535,141,15.0,4194725531,56,Back,4194725539,213,1.0,4194725533,140,12.1,4196583445,178,,4194725537,212,7.1,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534463143,561,61,1,44,25,dvnjvad3p09dugr79gktlrtll,0,12.5,21.3,2023-04-16T11:45:24.816Z,2023-04-16T18:01:20Z,4196584151,178,,4194725559,56,Back,,,,,,,,,,,,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534463547,564,51,1,44,25,dvnjvad3p09dugr79gktlrtll,1,15.1,28.5,2023-04-16T11:45:24.894Z,2023-04-16T18:01:29Z,4194727425,170,,,,,,,,,,,,,,,,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534463139,259,49,1,44,26,enzoyc121va61wtmjf4cm7p3d,1,86.4,66.6,2023-04-16T11:45:25.974Z,2023-04-16T18:34:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534846527,933,67,1,44,26,enzoyc121va61wtmjf4cm7p3d,1,85.3,72.8,2023-04-16T11:45:26.019Z,2023-04-16T18:36:56Z,4196710247,233,2075,,,,,,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534846523,2075,67,1,44,26,dvnjvad3p09dugr79gktlrtll,0,14.7,27.2,2023-04-16T11:45:26.020Z,2023-04-16T18:34:54Z,4196710267,233,933,,,,,,,,,,,,,,,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534463163,260,15,1,44,27,enzoyc121va61wtmjf4cm7p3d,1,86.4,63.9,2023-04-16T11:45:26.950Z,2023-04-16T18:01:34Z,4194728237,102,50.3,4194728247,146,97.6,4194725669,64,,4194725671,56,Center,4194727245,20,,4194725667,22,,4194728245,458,,4194728235,78,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,4194728241,103,8.2,4194728303,233,4194728251,147,4196584535,178,,,,,,,,,,,,,52.0,,,,,,,,,,,,562,,
2534463169,562,10,1,44,27,dvnjvad3p09dugr79gktlrtll,1,1.9,48.3,2023-04-16T11:45:27.383Z,2023-04-16T18:01:38Z,4194727311,233,260,4194725699,56,Back,4194726761,174,,4194726765,389,,4194726769,183,,4196389513,376,,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534463195,261,15,1,44,29,enzoyc121va61wtmjf4cm7p3d,1,86.2,52,2023-04-16T11:45:28.695Z,2023-04-16T18:01:41Z,4194729097,102,49.2,4194729143,233,563,4194729107,458,,4194729105,328,,4194729101,214,,4196584849,178,,4194729109,146,93.4,4194729099,103,19,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,4194729095,78,,4194729103,108,4194728579,82,4194728565,72,4194725835,56,Center,4194725831,22,,4194729115,231,50.7,4194729111,147,,,4194729113,230,96.8,4194725833,17,,,,,,,,,50.5
2534463237,563,10,1,44,29,dvnjvad3p09dugr79gktlrtll,1,7.7,49.3,2023-04-16T11:45:28.969Z,2023-04-16T18:01:45Z,4194728307,94,,4194726015,56,Back,4194728673,233,261,4196584965,178,,,,,,,,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534847429,937,67,1,44,30,enzoyc121va61wtmjf4cm7p3d,1,90.2,51.3,2023-04-16T11:45:29.910Z,2023-04-16T18:36:56Z,4196715245,233,2096,,,,,,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534847423,2096,67,1,44,30,dvnjvad3p09dugr79gktlrtll,0,9.8,48.7,2023-04-16T11:45:29.911Z,2023-04-16T18:36:02Z,4196715283,233,937,,,,,,,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534788443,632,3,1,44,31,enzoyc121va61wtmjf4cm7p3d,1,92.6,49.3,2023-04-16T11:45:31.239Z,2023-04-16T18:02:13Z,4196394365,286,,4196395019,465,,4196585259,178,,4196417361,233,1145,4196394363,56,Center,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534788451,1145,45,1,44,31,dvnjvad3p09dugr79gktlrtll,0,7.4,50.7,2023-04-16T11:45:31.239Z,2023-04-16T18:02:13Z,4196394391,285,,4196417367,233,632,4196394389,56,Back,,,,,,,,,,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534463329,262,16,1,44,33,enzoyc121va61wtmjf4cm7p3d,1,92.9,45.4,2023-04-16T11:45:32.519Z,2023-04-16T18:48:55Z,4194730619,214,,4194730627,280,BLOCKED_SHOT,4194730611,102,51.8,4196399327,396,49.3,4194730615,103,3.2,4194726439,17,,4194729041,375,44:32.348,4194726437,22,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,4194730623,230,92.8,4194730631,282,4196399325,395,4194730629,281,4196399321,254,,4194730625,231,48.2,4194730621,458,,4194730609,78,,93.2,4194726441,56,Center,4194729037,374,2023-04-16 12:45:31.865,4196586379,178,4194729033,20,,64,9z0xcc7yot7royqle0nn6fdn9,
2534464035,565,1,1,45,24,dvnjvad3p09dugr79gktlrtll,1,49.8,50,2023-04-16T11:46:24.182Z,2023-04-16T18:02:34Z,4194729819,213,3.4,4194730479,189,,4194729811,56,Back,4194729815,141,45.5,4194729817,212,10.3,4194729813,140,40.4,4196586967,178,,4194729821,279,G,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534464049,566,1,1,45,25,dvnjvad3p09dugr79gktlrtll,1,40.4,45.5,2023-04-16T11:46:25.003Z,2023-04-16T18:02:42Z,4194729885,141,63.7,4194729881,56,Back,4194730533,189,,4196587361,178,,4194729889,213,2.3,4194729887,212,16.1,4194729883,140,30.6,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534464059,567,1,1,45,27,dvnjvad3p09dugr79gktlrtll,1,30.6,63.7,2023-04-16T11:46:26.727Z,2023-04-16T18:02:46Z,4194729939,141,46.1,4194729935,56,Back,4196587601,178,,4194729941,212,15.1,4194729937,140,39.3,4194729943,213,5.4,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534464103,568,1,1,45,29,dvnjvad3p09dugr79gktlrtll,1,39.3,46.1,2023-04-16T11:46:29.112Z,2023-04-16T18:02:50Z,4194730167,56,Back,4194730175,213,4.5,4196587755,178,,4194730171,141,24.7,4194730173,212,14.8,4194730169,140,36.7,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534464139,569,1,1,45,33,dvnjvad3p09dugr79gktlrtll,1,35.3,26.8,2023-04-16T11:46:33.272Z,2023-04-16T18:02:59Z,4194730315,140,27.0,4194730319,212,11.8,4196588215,178,,4194730321,213,2.4,4194730313,56,Back,4194730317,141,38.6,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534464167,570,1,1,45,35,dvnjvad3p09dugr79gktlrtll,1,27,38.6,2023-04-16T11:46:35.059Z,2023-04-16T18:03:02Z,4194730455,56,Back,4194730459,141,65.5,4194730463,213,1.7,4196588449,178,,4194730461,212,18.4,4194730457,140,25.5,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534464253,571,1,1,45,37,dvnjvad3p09dugr79gktlrtll,1,27.9,72,2023-04-16T11:46:37.179Z,2023-04-16T18:03:07Z,4194730883,140,42.4,4194730887,212,21.7,4194730881,56,Back,4196588747,178,,4194730885,141,94.8,4194730889,213,0.8,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534464357,572,1,1,45,39,dvnjvad3p09dugr79gktlrtll,1,42.4,94.8,2023-04-16T11:46:39.356Z,2023-04-16T18:03:10Z,4194731371,212,16.2,4194731365,56,Back,4194731367,140,32.9,4194731373,213,4.0,4196588869,178,,4194731369,141,76.1,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534464337,263,70,1,45,46,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-04-16T11:46:45.930Z,2023-04-16T11:46:46Z,4194731297,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534464401,573,1,1,45,47,dvnjvad3p09dugr79gktlrtll,1,56.2,86.3,2023-04-16T11:46:47.087Z,2023-04-16T18:03:17Z,4194731591,56,Left,4194731595,141,95.3,4194731599,213,0.4,4196589179,178,,4194731597,212,17.2,4194731593,140,71.5,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
