id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2515105125,141,1,1,13,32,1hcbcuu846pa3iw6qskiws1cu,1,60.6,7.3,2023-03-04T15:15:31.447Z,2023-03-05T03:34:32Z,4074242429,178,,4071190601,56,Right,4071190609,212,12.1,4071190605,141,20.4,4071190603,140,52.8,4071190615,213,2.3,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105319,142,1,1,13,34,1hcbcuu846pa3iw6qskiws1cu,1,53.5,20.6,2023-03-04T15:15:33.554Z,2023-03-05T03:34:35Z,4071191633,141,28.2,4074242465,178,,4071191631,140,42.2,4071191629,56,Back,4071191635,212,12.9,4071191639,213,2.7,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105423,143,1,1,13,40,1hcbcuu846pa3iw6qskiws1cu,1,35.4,35.1,2023-03-04T15:15:38.933Z,2023-03-05T03:34:38Z,4071192231,213,2.3,4071192229,212,18.3,4071192225,140,23.6,4071192227,141,54.9,4074242505,178,,4071192223,56,Back,,,,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105499,144,1,1,13,42,1hcbcuu846pa3iw6qskiws1cu,1,23.6,54.9,2023-03-04T15:15:41.294Z,2023-03-05T03:34:40Z,4071192631,212,16.6,4071192625,56,Back,4071192629,141,76.0,4074242563,178,,4071192627,140,31.5,4071192633,213,1.0,,,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105677,145,1,1,13,45,1hcbcuu846pa3iw6qskiws1cu,1,35.1,77,2023-03-04T15:15:44.550Z,2023-03-05T03:34:42Z,4071193621,141,52.1,4071193625,213,4.4,4071193617,56,Back,4074242579,178,,4071193623,212,17.9,4071193619,140,29.6,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105791,146,1,1,13,49,1hcbcuu846pa3iw6qskiws1cu,1,33.5,46.6,2023-03-04T15:15:47.805Z,2023-03-05T03:34:44Z,4071194295,213,5.4,4074242603,178,,4071194291,141,5.8,4071194287,56,Right,4071194293,212,34.7,4071194297,1,,4071194289,140,53.3,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105885,147,1,1,13,52,1hcbcuu846pa3iw6qskiws1cu,0,52.6,4.3,2023-03-04T15:15:51.356Z,2023-03-05T03:34:46Z,4071194815,56,Center,4071194823,213,0.8,4071194819,141,48.4,4074242637,178,,4071194813,155,,4071194825,1,,4071194821,212,40.3,4071194817,140,78.2,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515105957,95,1,1,13,54,ez46dadmx0virt38cgeq2n6pf,0,20.8,62,2023-03-04T15:15:53.406Z,2023-03-05T03:35:01Z,4071195189,141,78.2,4071195181,56,Back,4071195193,213,0.8,4074242951,388,,4071195191,212,15.7,4071195179,3,,4071195183,140,31.5,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106167,148,1,1,14,1,1hcbcuu846pa3iw6qskiws1cu,1,72.4,20.4,2023-03-04T15:15:59.688Z,2023-03-05T03:35:09Z,4071196331,212,17.2,4071196335,213,1.4,4074243093,178,,4071196323,140,74.7,4071196319,56,Center,4071196327,141,45.5,,,,,,,5jnu1yubvgdh6k9v9x277kjx1,R. Snodgrass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106263,149,1,1,14,1,1hcbcuu846pa3iw6qskiws1cu,1,74.7,45.5,2023-03-04T15:16:00.354Z,2023-03-05T03:35:16Z,4071196851,155,,4071196859,212,14.7,4071201623,210,15,4071196857,141,34.2,4071196861,213,5.7,4071196853,56,Center,4074243153,178,,4071196855,140,86.6,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,4071201625,154,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106271,150,15,1,14,2,1hcbcuu846pa3iw6qskiws1cu,1,88,34.6,2023-03-04T15:16:01.377Z,2023-03-05T03:35:17Z,4074243199,178,,4071201721,147,46.8,4071196907,22,,4071201681,78,,4071201689,154,,4071201719,146,98.0,4071201711,108,,4071196911,56,Center,ey5m0gz111sobrykgcrpt45at,M. Smith,4071201697,55,149,4071201703,102,51.0,4071196909,63,,4071201707,103,5.1,4071199295,20,,4071199401,233,97,4071201685,29,4071201715,328,,,,,,,,,,,,,,,,,,
2515106377,97,10,1,14,3,ez46dadmx0virt38cgeq2n6pf,1,2.5,51.5,2023-03-04T15:16:02.078Z,2023-03-05T03:35:21Z,4071197449,182,,4071197445,179,,4071199425,233,150,4073527115,376,,4071197455,56,Back,4071197443,177,,,,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106363,96,52,1,14,4,ez46dadmx0virt38cgeq2n6pf,1,2.5,51.5,2023-03-04T15:16:03.078Z,2023-03-05T03:35:45Z,4073527209,376,,4074243815,389,,,,,,,,,,,,,,,,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107371,98,1,1,14,25,ez46dadmx0virt38cgeq2n6pf,1,7.4,40.1,2023-03-04T15:16:23.769Z,2023-03-05T03:35:49Z,4071202687,56,Center,4071202691,141,36.3,4071202695,213,6.2,4071202739,189,,4071202693,212,61.5,4071202685,199,,4071202689,140,65.9,4071202697,1,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107437,99,3,1,14,31,ez46dadmx0virt38cgeq2n6pf,0,65.7,35.7,2023-03-04T15:16:29.869Z,2023-03-05T03:35:57Z,4074244151,178,,4071210693,211,,4071210377,286,,4071203043,56,Center,4073529227,464,,,,,,,,,,,1tbuc25mv5qc48uawml7aqu3t,C. McLennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107393,151,1,1,14,31,1hcbcuu846pa3iw6qskiws1cu,0,34.3,67.9,2023-03-04T15:16:30.634Z,2023-03-05T03:36:08Z,4071202821,157,,4071202831,212,19.9,4071202835,1,,4071202825,140,46.0,4074244417,178,,4071202827,141,44.9,4071202833,213,5.4,4071202823,56,Back,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107533,100,1,1,14,34,ez46dadmx0virt38cgeq2n6pf,1,53,57.8,2023-03-04T15:16:33.376Z,2023-03-05T03:36:15Z,4074244543,178,,4071203563,212,8.3,4071203559,140,59.6,4071203561,141,51.2,4071203565,213,5.7,4071203557,56,Center,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107577,101,1,1,14,35,ez46dadmx0virt38cgeq2n6pf,1,59.6,51.2,2023-03-04T15:16:34.517Z,2023-03-05T03:36:18Z,4071203761,56,Center,4071203765,141,70.5,4071203769,213,1.2,4074244575,178,,4071203767,212,14.1,4071203763,140,64.6,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107771,102,1,1,14,37,ez46dadmx0virt38cgeq2n6pf,1,66.5,73,2023-03-04T15:16:36.217Z,2023-03-05T03:36:20Z,4071204691,56,Left,4071204699,213,1.1,4071204695,141,91.5,4071204693,140,72.8,4074244605,178,,4071204697,212,14.2,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107803,103,1,1,14,41,ez46dadmx0virt38cgeq2n6pf,1,73.8,74.4,2023-03-04T15:16:40.471Z,2023-03-05T03:36:22Z,4071204849,140,71.0,4071204853,212,2.9,4071204855,213,3.1,4071204851,141,74.7,4074244633,178,,4071204847,56,Center,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107841,104,1,1,14,42,ez46dadmx0virt38cgeq2n6pf,1,71,74.7,2023-03-04T15:16:41.377Z,2023-03-05T03:36:24Z,4071205043,140,74.3,4074244661,178,,4071205051,212,8.4,4071205047,141,85.9,4071205039,56,Left,4071205053,213,1.1,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107885,105,1,1,14,43,ez46dadmx0virt38cgeq2n6pf,1,74.3,85.9,2023-03-04T15:16:42.478Z,2023-03-05T03:36:28Z,4071205363,140,85.4,4071205367,212,15.4,4074244705,178,,4071205361,56,Center,4071205365,141,71.2,4071205369,213,5.6,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107955,106,1,1,14,44,ez46dadmx0virt38cgeq2n6pf,1,85.4,71.2,2023-03-04T15:16:43.615Z,2023-03-05T03:36:31Z,4071205773,140,75.0,4074244745,178,,4071205781,212,10.9,4071205777,141,71.8,4071205783,213,3.1,4071205771,56,Center,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108081,107,1,1,14,47,ez46dadmx0virt38cgeq2n6pf,1,72.1,74.4,2023-03-04T15:16:46.202Z,2023-03-05T03:36:33Z,4071206401,56,Left,4071206405,141,86.8,4071206407,212,9.0,4071206411,213,1.2,4074244799,178,,4071206403,140,75.1,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108201,108,1,1,14,50,ez46dadmx0virt38cgeq2n6pf,0,77.1,87.5,2023-03-04T15:16:48.897Z,2023-03-05T03:36:35Z,4073531383,72,,4071207059,56,Center,4071207063,141,34.3,4071207067,213,5.3,4071207065,212,44.2,4071207055,2,,4074244839,178,,4071207057,155,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,4071207061,140,100.0,4071207069,1,,4073531381,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108211,109,5,1,14,52,ez46dadmx0virt38cgeq2n6pf,0,101.2,34.7,2023-03-04T15:16:51.509Z,2023-03-05T03:36:39Z,4071207133,346,,4071207493,233,152,4071207131,56,Center,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108275,152,5,1,14,52,1hcbcuu846pa3iw6qskiws1cu,1,-1.2,65.3,2023-03-04T15:16:51.509Z,2023-03-05T03:36:39Z,4071207405,346,,4071207427,233,109,4071207403,56,Back,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108921,153,1,1,15,10,1hcbcuu846pa3iw6qskiws1cu,1,3.8,55.2,2023-03-04T15:17:09.023Z,2023-03-05T03:40:58Z,4071210773,140,7.9,4071210777,212,17.9,4071210767,124,,4071210783,237,,4071210775,141,29.7,4071210779,213,5.0,4071210771,56,Back,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109007,154,1,1,15,12,1hcbcuu846pa3iw6qskiws1cu,1,7.9,29.7,2023-03-04T15:17:10.933Z,2023-03-05T03:41:00Z,4074250413,178,,4071211199,56,Back,4071211203,141,6.8,4071211207,213,5.2,4071211201,140,15.1,4071211205,212,17.3,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109179,155,1,1,15,14,1hcbcuu846pa3iw6qskiws1cu,1,15.1,6.8,2023-03-04T15:17:13.452Z,2023-03-05T03:41:03Z,4074250431,178,,4071212117,140,36.2,4071212121,212,22.2,4071212123,213,0.0,4071212119,141,7.0,4071212115,56,Back,,,,,,,ey5m0gz111sobrykgcrpt45at,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109201,156,4,1,15,17,1hcbcuu846pa3iw6qskiws1cu,1,36.6,6.4,2023-03-04T15:17:16.021Z,2023-03-05T03:41:09Z,4071212235,286,,4071212229,56,Back,4071212231,152,,4071212233,265,,4071212259,233,110,4071212227,13,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109193,110,4,1,15,17,ez46dadmx0virt38cgeq2n6pf,0,63.4,93.6,2023-03-04T15:17:16.022Z,2023-03-05T03:41:08Z,4071212193,56,Left,4071212269,233,156,4074250479,178,,4071212203,285,,4071212191,13,,4071212195,152,,4071212199,265,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109533,157,1,1,15,24,1hcbcuu846pa3iw6qskiws1cu,1,34.1,6.1,2023-03-04T15:17:22.955Z,2023-03-05T03:41:15Z,4071213949,140,20.0,4071213953,212,16.2,4071213945,152,,4071213947,56,Back,4074250617,178,,4071214023,189,,4071213943,5,,4071213955,213,2.7,6a7br2t45mam4765clafr0lp1,J. Grant,4071213951,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109655,158,1,1,15,29,1hcbcuu846pa3iw6qskiws1cu,1,20,15.6,2023-03-04T15:17:28.487Z,2023-03-05T03:41:20Z,4071214647,141,44.8,4071214643,56,Back,4071214651,213,2.1,4074250771,178,,4071214645,140,7.7,4071214649,212,23.7,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109719,159,1,1,15,33,1hcbcuu846pa3iw6qskiws1cu,1,8,44.8,2023-03-04T15:17:32.503Z,2023-03-05T03:41:22Z,4071215001,140,13.8,4071215009,213,5.2,4071214997,56,Back,4074250867,178,,4071215007,212,12.6,4071215003,141,28.6,,,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109811,160,1,1,15,35,1hcbcuu846pa3iw6qskiws1cu,1,13.6,28.2,2023-03-04T15:17:34.454Z,2023-03-05T03:41:25Z,4071215463,213,5.4,4071215459,212,19.0,4071215455,140,25.5,4071215457,141,7.1,4074250939,178,,4071215453,56,Back,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109951,161,1,1,15,38,1hcbcuu846pa3iw6qskiws1cu,1,24.3,6.8,2023-03-04T15:17:36.824Z,2023-03-05T03:41:29Z,4071216301,155,,4071216305,140,40.2,4071216309,212,16.8,4074250999,178,,4071216303,56,Back,4071216311,213,6.2,4071216307,141,4.4,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110003,162,1,1,15,41,1hcbcuu846pa3iw6qskiws1cu,1,38.2,4.1,2023-03-04T15:17:40.284Z,2023-03-05T03:41:33Z,4074251065,178,,4071216541,212,11.1,4071216539,141,17.4,4071216543,213,2.2,4071216537,140,32.0,4071216535,56,Back,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110041,163,1,1,15,42,1hcbcuu846pa3iw6qskiws1cu,0,32,17.4,2023-03-04T15:17:41.065Z,2023-03-05T03:41:37Z,4071216721,141,11.6,4074251145,178,,4071216725,213,6.1,4071216717,56,Right,4071216723,212,26.8,4071216719,140,57.2,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110057,111,49,1,15,43,ez46dadmx0virt38cgeq2n6pf,1,35.1,86.8,2023-03-04T15:17:41.730Z,2023-03-05T03:41:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110217,112,1,1,15,45,ez46dadmx0virt38cgeq2n6pf,0,37,86.3,2023-03-04T15:17:43.833Z,2023-03-05T03:41:45Z,4071217643,212,18.2,4071217637,56,Back,4071217641,141,64.6,4074251351,178,,4071217645,213,5.3,4071217639,140,47.2,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110239,164,49,1,15,47,1hcbcuu846pa3iw6qskiws1cu,1,52.7,34.9,2023-03-04T15:17:45.648Z,2023-03-05T04:10:33Z,,,,,,,,,,,,,,,,,,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110333,165,1,1,15,47,1hcbcuu846pa3iw6qskiws1cu,1,52.7,34.9,2023-03-04T15:17:45.886Z,2023-03-05T03:42:00Z,4071218247,56,Center,4071218251,141,33.0,4071218249,140,62.0,4071218253,212,9.9,4071218257,213,6.2,4074251635,178,,,,,,,,en7rrg1epwhzy47dd1zcp9wb9,B. McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110353,166,61,1,15,47,1hcbcuu846pa3iw6qskiws1cu,1,62,33,2023-03-04T15:17:46.328Z,2023-03-05T04:10:51Z,4074251769,178,,4071218347,56,Center,,,,,,,,,,,,,,,,,,,6a7br2t45mam4765clafr0lp1,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110315,113,49,1,15,49,ez46dadmx0virt38cgeq2n6pf,1,35.3,63,2023-03-04T15:17:48.056Z,2023-03-05T03:42:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110437,114,1,1,15,49,ez46dadmx0virt38cgeq2n6pf,1,35.3,63,2023-03-04T15:17:48.380Z,2023-03-05T03:42:15Z,4071218751,212,32.1,4071218755,1,,4071218747,140,25.5,4074252051,178,,4071218749,141,18.3,4071218745,56,Back,4071218753,213,4.4,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110479,115,1,1,15,51,ez46dadmx0virt38cgeq2n6pf,1,25.5,18.3,2023-03-04T15:17:50.365Z,2023-03-05T03:42:18Z,4071218993,141,26.5,4071218989,56,Back,4071218997,213,0.7,4074252081,178,,4071218991,140,31.7,4071218995,212,8.6,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110649,116,1,1,15,53,ez46dadmx0virt38cgeq2n6pf,1,32.5,25.9,2023-03-04T15:17:52.266Z,2023-03-05T03:42:26Z,4074252201,178,,4071219819,212,21.6,4071219815,140,51.4,4071219817,141,13.2,4071219821,213,5.9,4071219813,56,Right,,,,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110727,117,1,1,15,56,ez46dadmx0virt38cgeq2n6pf,1,43.7,15.9,2023-03-04T15:17:54.713Z,2023-03-05T03:42:29Z,4074252257,178,,4071220251,141,31.8,4071220255,212,13.6,4071220259,213,2.2,4071220247,56,Back,4071220249,140,35.8,,,,,,,1tbuc25mv5qc48uawml7aqu3t,C. McLennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110813,118,1,1,15,58,ez46dadmx0virt38cgeq2n6pf,1,37.3,33.4,2023-03-04T15:17:57.215Z,2023-03-05T03:42:34Z,4071220713,56,Back,4071220725,213,2.7,4071220715,140,28.0,4071220723,212,10.7,4071220719,141,40.0,4074252377,178,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110883,119,1,1,16,0,ez46dadmx0virt38cgeq2n6pf,1,28,40,2023-03-04T15:17:58.826Z,2023-03-05T03:42:37Z,4074252435,178,,4071221041,212,23.5,4071221043,213,1.6,4071221037,140,27.4,4071221039,141,74.5,4071221035,56,Back,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111047,120,1,1,16,2,ez46dadmx0virt38cgeq2n6pf,1,27.4,74.5,2023-03-04T15:18:00.887Z,2023-03-05T03:42:43Z,4071221931,213,0.8,4071221929,212,8.8,4071221919,56,Back,4071221923,140,33.5,4074252581,178,,4071221927,141,83.3,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111131,121,1,1,16,6,ez46dadmx0virt38cgeq2n6pf,1,36.4,92.7,2023-03-04T15:18:04.975Z,2023-03-05T03:43:03Z,4071222413,212,20.2,4071222409,140,55.4,4074253025,178,,4071222407,56,Left,4071222411,141,97.4,4071222415,213,0.2,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111145,122,1,1,16,7,ez46dadmx0virt38cgeq2n6pf,0,55.4,97.4,2023-03-04T15:18:06.125Z,2023-03-05T03:43:11Z,4071222517,213,6.2,4071222515,212,4.4,4071222507,168,,4071222511,140,59.6,4071222509,56,Left,4071222513,141,96.6,4074253095,178,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515112275,175,61,1,16,7,1hcbcuu846pa3iw6qskiws1cu,1,45.4,5.5,2023-03-04T15:18:06.325Z,2023-03-05T03:43:16Z,4074253189,178,,4071228507,56,Back,,,,,,,,,,,,,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111231,123,50,1,16,9,ez46dadmx0virt38cgeq2n6pf,1,58.5,94.8,2023-03-04T15:18:08.026Z,2023-03-05T03:43:22Z,4071222951,286,,4071223219,233,167,4071222949,56,Left,,,,,,,,,,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111255,167,7,1,16,9,1hcbcuu846pa3iw6qskiws1cu,1,41.5,5.2,2023-03-04T15:18:08.075Z,2023-03-05T03:43:25Z,4071223075,56,Back,4071223175,233,123,4073537693,383,,4071223077,285,,4074253293,178,,,,,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111267,168,3,1,16,10,1hcbcuu846pa3iw6qskiws1cu,0,43,7.6,2023-03-04T15:18:09.085Z,2023-03-05T03:43:34Z,4073542151,286,,4073542243,211,,4071223125,56,Back,4074253485,178,,4073542319,465,,,,,,,,,,,9ea8t509bssf2bhp1n5xxvrl6,J. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111497,124,1,1,16,12,ez46dadmx0virt38cgeq2n6pf,0,43.9,80,2023-03-04T15:18:10.907Z,2023-03-05T03:43:38Z,4071224427,1,,4071224419,212,51.3,4071224415,140,61.7,4071224413,56,Right,4071224421,213,5.1,4071224417,141,9.8,4074253625,178,,4071224409,196,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515774049,1477,67,1,16,16,1hcbcuu846pa3iw6qskiws1cu,1,37.4,89.6,2023-03-04T15:18:14.912Z,2023-03-05T11:10:46Z,4074737581,233,1162,,,,,,,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515774047,1162,67,1,16,16,ez46dadmx0virt38cgeq2n6pf,0,62.6,10.4,2023-03-04T15:18:14.913Z,2023-03-05T10:43:33Z,4074737589,233,1477,,,,,,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111551,169,8,1,16,16,1hcbcuu846pa3iw6qskiws1cu,1,37.2,89,2023-03-04T15:18:14.940Z,2023-03-05T11:10:46Z,4071224671,56,Back,4074255121,178,,4073545843,383,,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111515,125,43,1,16,18,ez46dadmx0virt38cgeq2n6pf,1,0,0,2023-03-04T15:18:16.907Z,2023-03-04T22:22:27Z,4071224489,56,Right,4071224491,286,0,4073545483,144,50,4071224819,233,169,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
