id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/16/value,qualifier/15/value
2530330769,477,49,2,52,53,759fhii7hsnldanli06j5jmf6,1,89.6,90.8,2023-04-08T15:14:27.516Z,2023-04-08T15:14:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330831,478,1,2,52,54,759fhii7hsnldanli06j5jmf6,0,95.7,88.3,2023-04-08T15:14:28.748Z,2023-04-08T20:51:23Z,4172713131,56,Center,4172713139,213,4.4,4174115301,224,,4172713133,140,90.6,4172713135,141,61.8,4174115303,72,,4172713127,2,,4172713137,212,18.8,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330871,501,61,2,52,58,besu5lkqmra07drq1czpr0tk4,0,7.8,43,2023-04-08T15:14:33.122Z,2023-04-08T15:14:33Z,4172713345,56,Back,,,,,,,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330889,479,15,2,52,59,759fhii7hsnldanli06j5jmf6,1,87.6,59.4,2023-04-08T15:14:34.004Z,2023-04-08T20:51:41Z,4172714203,82,,4172714195,102,49.8,4172713435,56,Center,4172714207,147,58.3,4172713431,17,,4172714191,72,,4172713429,22,,4172714209,230,98.4,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,4172714257,233,502,4172714211,231,52.2,4172714205,146,89.0,4172714197,103,,4172714201,458,,4174115855,78,,,,,,,,,,,,,19,,
2530330893,502,10,2,52,59,besu5lkqmra07drq1czpr0tk4,1,9.7,46.4,2023-04-08T15:14:34.104Z,2023-04-08T15:14:43Z,4172713469,94,,4172714317,233,479,4172713471,56,Back,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330923,480,6,2,53,0,759fhii7hsnldanli06j5jmf6,1,89.3,57.7,2023-04-08T15:14:34.994Z,2023-04-08T15:24:18Z,4172713647,56,Center,4172713737,233,503,4172713649,75,,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530330933,503,6,2,53,0,besu5lkqmra07drq1czpr0tk4,0,10.7,42.3,2023-04-08T15:14:34.994Z,2023-04-08T20:52:01Z,4172713699,56,Back,4172713753,233,480,4172713701,73,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331845,481,1,2,53,45,759fhii7hsnldanli06j5jmf6,1,99.5,0.5,2023-04-08T15:15:20.316Z,2023-04-08T20:52:20Z,4172718359,56,Center,4172718361,140,89.8,4172718369,1,,4172718351,2,,4172722873,154,,4174116773,20,,4172718355,155,,4172718363,141,63.6,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,4172718365,212,44.1,4172718353,6,,4172718367,213,1.8,4172722871,210,1,4172718357,224,,,,,,,,,,,,,,,,15,,
2530331853,482,15,2,53,48,759fhii7hsnldanli06j5jmf6,1,86.3,62.7,2023-04-08T15:15:23.315Z,2023-04-08T20:52:20Z,4172722921,147,61.4,4172723033,233,505,4172722913,103,19,4172722907,55,481,4172722919,146,88.5,4174117297,76,,4172718411,56,Center,4172722895,20,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,4174117295,17,,4172722925,231,53.1,4172722911,102,54.4,4172722917,82,,4172722893,25,,4172722923,230,,98.5,4172722903,154,,4172722899,29,,,,,,,,
2530331877,505,10,2,53,48,besu5lkqmra07drq1czpr0tk4,1,11.2,32.2,2023-04-08T15:15:23.415Z,2023-04-08T15:16:06Z,4172723117,233,482,4172718531,94,,4172718533,56,Back,,,,,,,,,,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331911,506,49,2,53,51,besu5lkqmra07drq1czpr0tk4,1,23.9,35.1,2023-04-08T15:15:25.858Z,2023-04-08T15:15:26Z,,,,,,,,,,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530331993,507,1,2,53,51,besu5lkqmra07drq1czpr0tk4,1,23.9,35.1,2023-04-08T15:15:26.065Z,2023-04-08T15:15:29Z,4172719117,212,17.2,4172719119,213,5.0,4172719115,141,10.7,4172719109,56,Back,4172719111,140,28.3,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332025,508,1,2,53,54,besu5lkqmra07drq1czpr0tk4,0,31.5,2.9,2023-04-08T15:15:29.410Z,2023-04-08T15:15:30Z,4172719259,141,10.7,4172719261,212,22.5,4172719263,213,0.2,4172719253,56,Right,4172719257,140,52.3,,,,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332047,483,49,2,53,57,759fhii7hsnldanli06j5jmf6,1,43.8,91.8,2023-04-08T15:15:31.491Z,2023-04-08T15:15:31Z,,,,,,,,,,,,,,,,,,,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332077,484,1,2,53,57,759fhii7hsnldanli06j5jmf6,1,43.8,91.8,2023-04-08T15:15:31.811Z,2023-04-08T15:15:33Z,4172719447,141,94.1,4172719443,56,Left,4172719445,140,54.0,4172719453,213,0.1,4172719449,212,10.8,,,,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332097,485,1,2,53,58,759fhii7hsnldanli06j5jmf6,0,55.5,92.4,2023-04-08T15:15:33.459Z,2023-04-08T15:15:34Z,4172719553,140,72.1,4172719555,141,73.5,4172719559,213,5.6,4172719549,56,Center,4172719557,212,21.7,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332183,509,4,2,54,1,besu5lkqmra07drq1czpr0tk4,1,31.2,22.2,2023-04-08T15:15:35.754Z,2023-04-08T15:15:38Z,4172719969,13,,4172719971,56,Back,4172720015,233,486,4172719977,285,,4172719975,265,,4172719973,152,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332155,486,4,2,54,1,759fhii7hsnldanli06j5jmf6,0,68.8,77.8,2023-04-08T15:15:35.755Z,2023-04-08T15:15:38Z,4172719851,13,,4172719859,286,,4172720043,233,509,4172719853,56,Center,4172719855,152,,4172719857,265,,,,,,,,6fu85g3j2uvd7hxdoxk0p7ys5,M. Mandron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332829,510,1,2,54,30,besu5lkqmra07drq1czpr0tk4,1,31.4,10.1,2023-04-08T15:16:05.185Z,2023-04-08T15:18:44Z,4172723361,152,,4172723369,141,41.0,4172723371,212,51.3,4172723355,5,,4172723365,56,Center,4172723373,213,0.4,4172723367,140,76.0,4172723357,155,,cgu73urupkapqq9bnl17s8tt5,S. George,4172723375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332845,511,44,2,54,33,besu5lkqmra07drq1czpr0tk4,1,74.5,38.8,2023-04-08T15:16:07.850Z,2023-04-08T15:16:09Z,4172723427,286,,4172723425,56,Center,4172723453,233,488,,,,,,,,,,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332819,488,44,2,54,33,759fhii7hsnldanli06j5jmf6,0,25.5,61.2,2023-04-08T15:16:07.851Z,2023-04-08T15:16:10Z,4172723313,285,,4172723311,56,Back,4172723527,233,511,,,,,,,,,,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332881,512,1,2,54,34,besu5lkqmra07drq1czpr0tk4,0,73.7,40.3,2023-04-08T15:16:08.656Z,2023-04-08T15:16:10Z,4172723597,3,,4172723609,213,0.6,4172723601,56,Center,4172723607,212,15.4,4172723605,141,53.6,4172723599,168,,4172723603,140,85.6,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530332869,489,49,2,54,34,759fhii7hsnldanli06j5jmf6,1,11,42.1,2023-04-08T15:16:09.428Z,2023-04-08T15:16:09Z,,,,,,,,,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333605,490,12,2,54,36,759fhii7hsnldanli06j5jmf6,1,11,42.1,2023-04-08T15:16:11.052Z,2023-04-08T15:16:42Z,4172727243,140,54.3,4172727241,56,Right,4172727245,141,1.6,4172727249,213,5.7,4172727247,212,53.2,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333091,513,1,2,54,42,besu5lkqmra07drq1czpr0tk4,1,48,95.9,2023-04-08T15:16:17.224Z,2023-04-08T15:16:18Z,4172724519,56,Back,4172724523,141,75.7,4172724527,212,14.9,4172724529,213,4.3,4172724521,140,42.4,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333193,514,1,2,54,44,besu5lkqmra07drq1czpr0tk4,1,40.9,73.5,2023-04-08T15:16:18.809Z,2023-04-08T15:16:22Z,4172725025,213,5.3,4172725019,141,59.3,4172725023,212,11.5,4172725015,140,46.9,4172725013,56,Back,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333239,515,1,2,54,47,besu5lkqmra07drq1czpr0tk4,1,47.3,56.3,2023-04-08T15:16:22.145Z,2023-04-08T15:16:24Z,4172725247,56,Center,4172725251,141,47.6,4172725255,213,5.6,4172725249,140,53.7,4172725253,212,9.0,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333361,516,1,2,54,49,besu5lkqmra07drq1czpr0tk4,1,48.4,48.5,2023-04-08T15:16:24.083Z,2023-04-08T15:16:29Z,4172725899,212,30.1,4172725891,155,,4172725895,140,55.3,4172725901,213,5.0,4172725893,56,Right,4172725897,141,5.6,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333429,517,1,2,54,55,besu5lkqmra07drq1czpr0tk4,1,63.1,5.8,2023-04-08T15:16:29.624Z,2023-04-08T15:16:33Z,4172726331,213,6.1,4172726329,212,9.7,4172726323,56,Right,4172726325,140,72.1,4172726327,141,2.6,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333459,518,1,2,54,59,besu5lkqmra07drq1czpr0tk4,1,68.8,16.7,2023-04-08T15:16:33.560Z,2023-04-08T15:16:35Z,4172726477,140,60.0,4172726483,213,2.8,4172726481,212,10.0,4172726475,56,Center,4172726479,141,22.2,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333539,519,1,2,55,0,besu5lkqmra07drq1czpr0tk4,1,62,26.5,2023-04-08T15:16:35.176Z,2023-04-08T15:16:39Z,4172726875,196,,4172726877,56,Left,4172726881,141,89.0,4172726887,1,,4172726879,140,64.6,4172726885,213,1.5,4172726883,212,42.6,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333591,520,1,2,55,4,besu5lkqmra07drq1czpr0tk4,1,65.4,86.9,2023-04-08T15:16:39.329Z,2023-04-08T15:16:41Z,4172727157,140,88.0,4172727161,212,26.0,4172727163,213,5.9,4172727159,141,71.4,4172727155,56,Center,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333597,521,50,2,55,6,besu5lkqmra07drq1czpr0tk4,1,86.7,64.8,2023-04-08T15:16:41.314Z,2023-04-08T15:16:46Z,4172727205,286,,4172727203,56,Center,4172727781,233,491,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333695,491,7,2,55,6,759fhii7hsnldanli06j5jmf6,1,13.3,35.2,2023-04-08T15:16:41.315Z,2023-04-08T20:53:23Z,4172727727,285,,4174119335,384,,4172727725,56,Back,4172727745,233,521,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333727,492,1,2,55,11,759fhii7hsnldanli06j5jmf6,0,25.9,26.7,2023-04-08T15:16:46.196Z,2023-04-08T15:16:47Z,4172727879,140,46.8,4172727875,157,,4172727887,1,,4172727883,212,22.2,4172727881,141,21.8,4172727885,213,6.1,4172727877,56,Back,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333739,522,1,2,55,12,besu5lkqmra07drq1czpr0tk4,0,53.3,76.7,2023-04-08T15:16:46.865Z,2023-04-08T15:16:47Z,4172727953,140,59.9,4172727955,141,100.0,4172727949,3,,4172727957,212,18.2,4172727951,56,Left,4172727959,213,1.2,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530334145,493,5,2,55,13,759fhii7hsnldanli06j5jmf6,1,40,-1.7,2023-04-08T15:16:47.611Z,2023-04-08T15:24:16Z,4172729907,347,,4172729905,56,Back,4172729919,233,523,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530333745,523,5,2,55,13,besu5lkqmra07drq1czpr0tk4,0,60,101.7,2023-04-08T15:16:47.611Z,2023-04-08T15:17:10Z,4172727989,56,Left,4172729955,233,493,4172727993,347,,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530334165,494,1,2,55,34,759fhii7hsnldanli06j5jmf6,1,39.9,0,2023-04-08T15:17:09.411Z,2023-04-08T15:17:10Z,4172730027,140,44.5,4172730025,56,Back,4172730023,107,,4172730033,213,1.2,4172730029,141,14.0,4172730031,212,11.9,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530334207,495,1,2,55,35,759fhii7hsnldanli06j5jmf6,1,44.5,14,2023-04-08T15:17:10.443Z,2023-04-08T20:53:44Z,4172730231,140,35.8,4172730229,56,Back,4172730239,212,11.8,4172730233,141,3.1,4174119979,156,,4172730245,213,3.8,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530334263,496,1,2,55,38,759fhii7hsnldanli06j5jmf6,1,35.7,3.1,2023-04-08T15:17:12.515Z,2023-04-08T15:17:14Z,4172730481,140,12.6,4172730489,1,,4172730487,213,2.3,4172730479,56,Back,4172730483,141,40.1,4172730485,212,34.9,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530334305,497,1,2,55,39,759fhii7hsnldanli06j5jmf6,1,12.6,40.1,2023-04-08T15:17:14.387Z,2023-04-08T15:17:15Z,4172730695,212,28.0,4172730693,141,37.3,4172730689,56,Back,4172730697,213,6.2,4172730699,1,,4172730687,157,,4172730691,140,39.2,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530334313,498,61,2,55,41,759fhii7hsnldanli06j5jmf6,0,39.2,37.3,2023-04-08T15:17:15.771Z,2023-04-08T15:17:16Z,4172730719,56,Back,,,,,,,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530334329,524,49,2,55,42,besu5lkqmra07drq1czpr0tk4,1,56.8,54.3,2023-04-08T15:17:16.521Z,2023-04-08T15:17:16Z,,,,,,,,,,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530334537,525,1,2,55,42,besu5lkqmra07drq1czpr0tk4,1,56.8,54.3,2023-04-08T15:17:16.745Z,2023-04-08T20:54:10Z,4172731771,213,0.8,4172731761,140,63.4,4172731769,212,9.8,4172733311,210,15,4172731757,56,Center,4172731765,141,64.5,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2530334543,526,15,2,55,48,besu5lkqmra07drq1czpr0tk4,1,85.5,59,2023-04-08T15:17:23.152Z,2023-04-08T20:54:10Z,4172733361,147,57.9,4172732671,72,,4172733347,29,,4172733419,233,499,4172733365,231,51.4,4172733349,55,525,4172733355,103,19,4172731801,56,Center,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,4172732675,82,,4172733345,78,,4172733359,146,87.5,4172731797,22,,4174120743,17,,4172733353,102,,51.2,4172733363,230,98.5,4172733357,215,,,,,,,,
2530334553,499,10,2,55,48,759fhii7hsnldanli06j5jmf6,1,10,42.2,2023-04-08T15:17:23.252Z,2023-04-08T15:17:31Z,4172731859,56,Back,4172732711,233,526,4172731853,94,,,,,,,,,,,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530334583,500,6,2,55,50,759fhii7hsnldanli06j5jmf6,0,12.2,36.4,2023-04-08T15:17:25.043Z,2023-04-08T20:54:31Z,4172731987,56,Back,4172731989,73,,4172732093,233,527,,,,,,,,,,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530334603,527,6,2,55,50,besu5lkqmra07drq1czpr0tk4,1,87.8,63.6,2023-04-08T15:17:25.043Z,2023-04-08T15:24:18Z,4172732047,73,,4172732059,233,500,4172732045,56,Center,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530335185,528,1,2,56,14,besu5lkqmra07drq1czpr0tk4,1,99.5,99.5,2023-04-08T15:17:49.433Z,2023-04-08T20:54:45Z,4172738247,210,13,4172735249,140,97.3,4174121271,20,,4172735255,213,4.7,4172735237,155,,4172735247,56,Center,4172738249,154,,4172735233,2,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,4172735251,141,42.1,4172735257,1,,4172735241,223,,4172735253,212,1,4172735235,6,,,,,,,,,,,,,,,,39.1,,
2530335209,529,44,2,56,18,besu5lkqmra07drq1czpr0tk4,1,97,41,2023-04-08T15:17:53.136Z,2023-04-08T15:17:54Z,4172735349,286,,4172735347,56,Center,4172735399,233,501,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530335199,501,44,2,56,18,759fhii7hsnldanli06j5jmf6,0,3,59,2023-04-08T15:17:53.137Z,2023-04-08T15:17:55Z,4172735461,233,529,4172735301,56,Back,4172735303,285,,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530335215,530,13,2,56,18,besu5lkqmra07drq1czpr0tk4,1,97.3,44.1,2023-04-08T15:17:53.457Z,2023-04-08T20:54:45Z,4172735377,56,Center,4172738275,55,528,4172738281,103,36.1,4172738271,29,,4172735905,25,,4172738269,84,,4172735911,328,,4172738273,154,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,4172735375,60,,4172738287,231,46.9,4172738279,102,43.7,4172735907,15,,4172738283,230,99.1,,,,,,,,,,,,,,,,,
2530335239,502,5,2,56,20,759fhii7hsnldanli06j5jmf6,1,-1,60.6,2023-04-08T15:17:55.112Z,2023-04-08T15:24:16Z,4172735505,56,Back,4172735507,346,,4172735595,233,531,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530335249,531,5,2,56,20,besu5lkqmra07drq1czpr0tk4,0,101,39.4,2023-04-08T15:17:55.112Z,2023-04-08T15:17:56Z,4172735537,56,Center,4172735539,346,,4172735657,233,502,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530336123,503,27,2,56,54,759fhii7hsnldanli06j5jmf6,1,0,0,2023-04-08T15:18:28.787Z,2023-04-08T15:24:17Z,4172739917,53,bk1tvg8t79kbsmnf2i39or6c5,4172774499,233,532,4172739915,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530336585,532,27,2,56,54,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-08T15:18:28.787Z,2023-04-08T15:43:08Z,4172774503,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530336797,504,28,2,57,33,759fhii7hsnldanli06j5jmf6,1,0,0,2023-04-08T15:19:08.091Z,2023-04-08T15:24:17Z,4172774523,233,533,4172743307,55,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530337545,533,28,2,57,33,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-08T15:19:08.091Z,2023-04-08T15:24:17Z,4172746997,55,532,4172774531,233,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530337205,505,18,2,57,54,759fhii7hsnldanli06j5jmf6,1,0,0,2023-04-08T15:19:29.267Z,2023-04-08T15:19:29Z,4172745317,41,,4172745375,55,506,4172745319,44,Midfielder,4172745321,59,66,,,,,,,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530337213,506,19,2,57,54,759fhii7hsnldanli06j5jmf6,1,0,0,2023-04-08T15:19:29.268Z,2023-04-08T15:19:30Z,4172745353,293,3,4172745355,44,Defender,4172745349,292,4,4172745343,145,5,4172745359,55,505,4172745347,59,4,4172745337,41,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530337601,507,1,2,58,12,759fhii7hsnldanli06j5jmf6,0,4.9,59.7,2023-04-08T15:19:47.427Z,2023-04-08T15:19:53Z,4172747283,213,0.2,4172747285,1,,4172747291,74,,4172747279,212,61.8,4172747271,124,,4172747277,141,74.8,4172747275,140,62.9,4172747273,56,Center,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530337629,534,44,2,58,17,besu5lkqmra07drq1czpr0tk4,1,34.4,36,2023-04-08T15:19:52.082Z,2023-04-08T15:19:54Z,4172747395,56,Back,4172747451,233,508,4172747397,285,,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530337619,508,44,2,58,17,759fhii7hsnldanli06j5jmf6,0,65.6,64,2023-04-08T15:19:52.083Z,2023-04-08T15:19:54Z,4172747483,233,534,4172747375,56,Center,4172747377,286,,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530337681,535,1,2,58,18,besu5lkqmra07drq1czpr0tk4,1,31.6,46.7,2023-04-08T15:19:52.496Z,2023-04-08T15:37:26Z,4172747629,141,53.7,4172747631,212,22.7,4172747635,213,0.2,4172747625,56,Center,4172747623,3,,4172747627,140,52.7,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530337693,536,1,2,58,20,besu5lkqmra07drq1czpr0tk4,0,52.7,53.7,2023-04-08T15:19:55.329Z,2023-04-08T15:19:56Z,4172747707,213,6.1,4172747697,168,,4172747699,56,Center,4172747695,3,,4172747701,140,55.2,4172747703,141,52.8,4172747705,212,2.7,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530337753,509,1,2,58,22,759fhii7hsnldanli06j5jmf6,0,45.3,64.3,2023-04-08T15:19:56.820Z,2023-04-08T15:19:58Z,4172748013,141,48.5,4172748015,212,27.9,4172748009,56,Center,4172748017,213,5.9,4172748011,140,69.8,4172748019,1,,4172748007,157,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530337837,537,1,2,58,25,besu5lkqmra07drq1czpr0tk4,0,19.8,57,2023-04-08T15:19:59.823Z,2023-04-08T15:20:01Z,4172748417,140,51.4,4172748421,212,33.4,4172748413,3,,4172748415,56,Center,4172748423,213,6.2,4172748419,141,51.8,4172748425,1,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530337847,510,1,2,58,26,759fhii7hsnldanli06j5jmf6,0,60.3,42.3,2023-04-08T15:20:00.987Z,2023-04-08T15:33:59Z,4172748487,213,5.0,4172748475,56,Right,4172748479,140,65.0,4172748485,212,18.1,4172748483,141,16.7,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
