id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/8/value,qualifier/13/value,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/17/value,qualifier/16/value,assist
2501397501,232,1,1,24,5,759fhii7hsnldanli06j5jmf6,1,38.7,39.5,2023-01-28T15:25:25.463Z,2023-01-29T04:28:03Z,3998999085,1,,3998999077,141,58.1,3998999079,212,32.6,3998999075,140,67.3,3998999073,56,Center,4001292943,178,,3998999081,213,0.4,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501397515,233,1,1,24,8,759fhii7hsnldanli06j5jmf6,1,65.9,58.1,2023-01-28T15:25:28.053Z,2023-01-29T04:28:13Z,3998999211,213,3.1,3998999205,140,54.7,3998999203,56,Center,3998999209,212,11.8,3998999207,141,58.8,4001293187,178,,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501397619,234,1,1,24,9,759fhii7hsnldanli06j5jmf6,1,54.9,60.3,2023-01-28T15:25:29.061Z,2023-01-29T04:28:22Z,3998999721,140,60.8,4001293323,178,,3998999727,213,1.3,3998999719,56,Left,3998999725,212,24.1,3998999723,141,94.5,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501397709,235,1,1,24,13,759fhii7hsnldanli06j5jmf6,1,62.3,87.2,2023-01-28T15:25:33.897Z,2023-01-29T04:28:26Z,3999000149,141,55.4,3999000159,213,4.1,3999000155,212,27.0,3999000143,140,46.9,4001293395,178,,3999000139,56,Back,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501397787,236,1,1,24,16,759fhii7hsnldanli06j5jmf6,1,46.9,51.9,2023-01-28T15:25:36.513Z,2023-01-29T04:28:33Z,3999000547,212,14.4,4001293541,178,,3999000541,56,Back,3999000549,213,4.6,3999000543,140,45.4,3999000545,141,30.9,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501397909,237,1,1,24,19,759fhii7hsnldanli06j5jmf6,1,45.5,33,2023-01-28T15:25:39.359Z,2023-01-29T04:28:42Z,3999001235,213,1.2,3999001233,212,45.7,3999001229,140,60.6,3999001223,155,,3999001225,196,,4001293675,178,,3999001237,1,,3999001227,56,Left,bmyfnz8nkem6q0oa2q0h3ioa2,S. Blaney,3999001231,141,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,
2501397983,238,1,1,24,23,759fhii7hsnldanli06j5jmf6,1,59.5,94.2,2023-01-28T15:25:43.732Z,2023-01-29T04:28:56Z,3999001589,56,Center,3999001603,213,4.3,4001293861,178,,3999001597,141,78.1,3999001593,140,54.9,3999001599,212,12.0,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501398087,239,1,1,24,26,759fhii7hsnldanli06j5jmf6,1,55.7,82.4,2023-01-28T15:25:46.711Z,2023-01-29T04:29:06Z,3999002263,56,Back,3999002265,140,36.6,3999002269,212,20.1,4001294023,178,,3999002271,213,3.1,3999002267,141,82.3,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501398505,240,1,1,24,29,759fhii7hsnldanli06j5jmf6,1,35.6,82,2023-01-28T15:25:49.599Z,2023-01-29T04:29:12Z,4001294141,178,,3999004411,141,48.4,3999004417,212,27.3,3999004409,140,21.4,3999004421,213,4.1,3999004407,56,Back,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501398555,241,1,1,24,44,759fhii7hsnldanli06j5jmf6,0,26.1,47.6,2023-01-28T15:26:04.540Z,2023-01-29T04:29:22Z,3999004707,213,6.0,3999004695,155,,3999004701,141,34.2,3999004699,140,56.7,3999004797,1,,3999004703,212,33.4,3999004697,56,Center,4001294309,178,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501398631,211,1,1,24,46,muo4d1nfi1vgyvz5n07tjmoo,0,40.6,65.4,2023-01-28T15:26:06.031Z,2023-01-29T04:29:45Z,3999005131,56,Center,4001294847,388,,3999005137,212,33.8,3999005141,1,,3999005135,141,29.1,3999005133,140,62.6,3999005129,3,,3999005139,213,5.5,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501398695,242,1,1,24,48,759fhii7hsnldanli06j5jmf6,1,36.5,61.8,2023-01-28T15:26:08.637Z,2023-01-29T04:29:52Z,3999005503,141,54.3,3999005505,212,5.9,3999005509,213,5.3,3999005501,140,39.4,3999005497,56,Back,4001295009,388,,3999005491,3,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501398739,243,1,1,24,49,759fhii7hsnldanli06j5jmf6,1,39.4,54.3,2023-01-28T15:26:09.876Z,2023-01-29T04:30:00Z,3999005719,141,45.2,3999005715,56,Back,3999005723,213,4.0,4001295201,178,,3999005721,212,8.0,3999005717,140,34.5,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501398817,244,1,1,24,52,759fhii7hsnldanli06j5jmf6,1,36.3,43.1,2023-01-28T15:26:12.033Z,2023-01-29T04:30:04Z,3999006159,140,41.0,3999006163,141,11.6,3999006165,212,22.0,3999006155,56,Back,3999006167,213,4.9,4001295333,178,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501398839,245,1,1,24,54,759fhii7hsnldanli06j5jmf6,1,43.3,11.3,2023-01-28T15:26:14.745Z,2023-01-29T04:30:12Z,3999006331,213,6.1,4001295503,178,,3999006327,141,7.4,3999006329,212,16.1,3999006323,56,Right,3999006325,140,58.4,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501398901,246,1,1,24,55,759fhii7hsnldanli06j5jmf6,1,58.4,7.4,2023-01-28T15:26:15.487Z,2023-01-29T04:30:21Z,4001295727,178,,3999006699,212,10.8,3999006701,213,1.9,3999006695,140,55.1,3999006693,56,Center,3999006697,141,22.5,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501398923,247,1,1,24,59,759fhii7hsnldanli06j5jmf6,0,54,19.1,2023-01-28T15:26:19.536Z,2023-01-29T04:31:10Z,3999006819,212,9.7,3999006821,213,3.2,3999006817,141,18.6,3999006813,56,Back,3999006815,140,44.8,4001296739,178,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501398965,212,8,1,25,0,muo4d1nfi1vgyvz5n07tjmoo,1,51.8,76.7,2023-01-28T15:26:20.106Z,2023-01-29T04:31:17Z,4001296903,178,,3999007045,56,Center,4000789013,383,,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501398985,213,49,1,25,1,muo4d1nfi1vgyvz5n07tjmoo,1,51.8,76.7,2023-01-28T15:26:21.039Z,2023-01-29T04:31:24Z,,,,,,,,,,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501866685,1287,83,1,25,1,759fhii7hsnldanli06j5jmf6,1,49.7,15.4,2023-01-28T15:26:21.642Z,2023-01-29T09:02:22Z,4001485099,399,50248,,,,,,,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501399093,214,1,1,25,2,muo4d1nfi1vgyvz5n07tjmoo,1,50.6,85,2023-01-28T15:26:22.855Z,2023-01-29T04:31:28Z,3999007799,212,9.2,3999007801,213,4.3,3999007795,140,47.2,3999007793,56,Back,4001297117,178,,3999007797,141,72.6,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501399183,215,1,1,25,4,muo4d1nfi1vgyvz5n07tjmoo,1,47.2,72.6,2023-01-28T15:26:24.201Z,2023-01-29T04:31:33Z,3999008311,212,27.6,3999008305,56,Back,3999008309,141,90.3,3999008307,140,23.5,4001297209,178,,3999008313,213,2.7,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501399229,216,1,1,25,7,muo4d1nfi1vgyvz5n07tjmoo,1,22,93.6,2023-01-28T15:26:27.675Z,2023-01-29T04:31:42Z,3999008583,141,70.0,3999008585,212,24.0,4001297397,178,,3999008581,140,5.0,3999008587,213,3.9,3999008579,56,Back,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501399361,217,1,1,25,9,muo4d1nfi1vgyvz5n07tjmoo,0,5.9,71.8,2023-01-28T15:26:29.839Z,2023-01-29T04:31:52Z,3999009367,56,Back,3999009379,1,,3999009373,212,38.2,3999009375,213,6.2,4001297585,178,,3999009365,157,,3999009369,140,42.0,3999009371,141,65.4,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501399425,248,1,1,25,14,759fhii7hsnldanli06j5jmf6,1,56.8,27.7,2023-01-28T15:26:34.041Z,2023-01-29T04:32:07Z,4001297817,178,,3999009771,212,14.3,3999009763,3,,3999009765,56,Center,3999009769,141,46.1,3999009767,140,63.4,3999009773,213,1.1,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501399439,249,49,1,25,14,759fhii7hsnldanli06j5jmf6,1,63.4,46.1,2023-01-28T15:26:34.942Z,2023-01-29T11:32:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501399569,250,1,1,25,15,759fhii7hsnldanli06j5jmf6,1,63.6,46.4,2023-01-28T15:26:35.544Z,2023-01-29T04:32:23Z,4001298135,178,,3999010477,141,32.2,3999010471,56,Center,3999010479,212,12.6,3999010475,140,55.9,3999010481,213,4.0,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501399597,251,1,1,25,19,759fhii7hsnldanli06j5jmf6,1,56.9,31.9,2023-01-28T15:26:39.297Z,2023-01-29T04:32:27Z,3999010637,141,27.0,3999010633,56,Center,4001298225,178,,3999010635,140,69.5,3999010639,212,13.6,3999010641,213,6.0,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501399647,252,1,1,25,20,759fhii7hsnldanli06j5jmf6,1,69.5,27,2023-01-28T15:26:39.998Z,2023-01-29T04:32:35Z,3999010953,140,68.4,3999010955,141,9.8,4001298413,178,,3999010959,212,11.8,3999010963,213,4.6,3999010951,56,Right,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501399681,253,1,1,25,22,759fhii7hsnldanli06j5jmf6,1,68.1,12.5,2023-01-28T15:26:42.665Z,2023-01-29T04:32:43Z,3999011107,141,6.1,4001298567,178,,3999011103,56,Right,3999011105,140,77.2,3999011109,212,10.5,3999011111,213,5.9,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501399717,254,1,1,25,24,759fhii7hsnldanli06j5jmf6,1,77.3,4.9,2023-01-28T15:26:44.085Z,2023-01-29T04:32:50Z,3999011293,56,Center,3999011301,213,1.5,3999011295,140,78.0,4001298739,178,,3999011299,212,13.6,3999011297,141,24.9,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501399743,255,1,1,25,24,759fhii7hsnldanli06j5jmf6,0,76.9,16.5,2023-01-28T15:26:44.904Z,2023-01-29T04:33:23Z,3999011483,56,Right,3999011485,140,90.0,3999011489,212,14.1,3999011491,213,6.1,4001299461,178,,3999011487,141,11.7,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501866963,998,67,1,25,26,muo4d1nfi1vgyvz5n07tjmoo,1,19.7,89.2,2023-01-28T15:26:46.392Z,2023-01-29T11:33:41Z,4001486537,233,1293,,,,,,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501866961,1293,67,1,25,26,759fhii7hsnldanli06j5jmf6,0,80.3,10.8,2023-01-28T15:26:46.393Z,2023-01-29T09:47:51Z,4001486541,233,998,,,,,,,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501399761,218,12,1,25,26,muo4d1nfi1vgyvz5n07tjmoo,1,15.2,91.4,2023-01-28T15:26:46.398Z,2023-01-29T11:33:41Z,3999011583,141,100.0,4001299581,178,,3999011675,167,,3999011575,56,Back,3999011587,212,8.9,3999011579,140,10.3,3999011593,213,2.2,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501399771,219,5,1,25,26,muo4d1nfi1vgyvz5n07tjmoo,0,10.4,101.6,2023-01-28T15:26:46.769Z,2023-01-29T04:33:33Z,3999011659,347,,3999011657,56,Back,3999013465,233,256,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400099,256,5,1,25,26,759fhii7hsnldanli06j5jmf6,1,89.6,-1.6,2023-01-28T15:26:46.769Z,2023-01-29T04:33:32Z,3999013409,233,219,3999013373,347,,3999013371,56,Right,,,,,,,,,,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400131,257,1,1,25,40,759fhii7hsnldanli06j5jmf6,1,89.6,0,2023-01-28T15:27:00.688Z,2023-01-29T04:33:39Z,3999013565,56,Right,3999013577,212,9.4,3999013569,140,84.7,3999013579,213,2.1,3999013573,141,10.3,3999013561,107,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400179,258,1,1,25,41,759fhii7hsnldanli06j5jmf6,1,84.7,10.3,2023-01-28T15:27:01.541Z,2023-01-29T04:33:51Z,3999013755,56,Right,3999013759,141,2.8,3999013763,213,5.6,3999013761,212,8.2,3999013757,140,90.8,4001300075,178,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400187,259,1,1,25,42,759fhii7hsnldanli06j5jmf6,1,90.8,2.8,2023-01-28T15:27:02.349Z,2023-01-29T04:34:04Z,3999013843,140,89.7,3999013845,141,14.0,3999013849,213,1.7,4001300359,178,,3999013847,212,7.7,3999013841,56,Right,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400229,260,1,1,25,43,759fhii7hsnldanli06j5jmf6,1,89.7,14,2023-01-28T15:27:03.085Z,2023-01-29T04:34:09Z,3999014069,213,4.1,3999014063,140,86.1,3999014065,141,5.9,3999014067,212,6.7,4001300521,178,,3999014061,56,Right,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400293,261,1,1,25,44,759fhii7hsnldanli06j5jmf6,1,82.2,6.1,2023-01-28T15:27:04.598Z,2023-01-29T04:34:16Z,4001300645,178,,3999014417,56,Right,3999014421,141,10.9,3999014425,213,2.8,3999014423,212,10.9,3999014419,140,72.3,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400333,262,1,1,25,47,759fhii7hsnldanli06j5jmf6,0,77.6,11.7,2023-01-28T15:27:07.376Z,2023-01-29T04:34:41Z,3999014623,141,44.9,3999014625,212,26.3,3999014619,56,Center,4001301291,178,,3999014627,213,1.0,3999014621,140,90.4,3999014617,155,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400385,220,61,1,25,47,muo4d1nfi1vgyvz5n07tjmoo,1,11.7,63.6,2023-01-28T15:27:07.552Z,2023-01-29T04:34:50Z,4001301557,21,,4001301559,178,,3999014887,56,Back,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501867065,1000,67,1,25,50,muo4d1nfi1vgyvz5n07tjmoo,1,6.1,56.5,2023-01-28T15:27:10.016Z,2023-01-29T11:33:41Z,4001487181,233,1296,,,,,,,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501867063,1296,67,1,25,50,759fhii7hsnldanli06j5jmf6,0,93.9,43.5,2023-01-28T15:27:10.017Z,2023-01-29T09:47:56Z,4001487187,233,1000,,,,,,,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400433,221,49,1,25,51,muo4d1nfi1vgyvz5n07tjmoo,1,9.6,57.6,2023-01-28T15:27:11.223Z,2023-01-29T04:35:24Z,,,,,,,,,,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400467,222,1,1,25,51,muo4d1nfi1vgyvz5n07tjmoo,1,9.6,57.6,2023-01-28T15:27:11.252Z,2023-01-29T04:35:29Z,3999015311,56,Back,4001302341,178,,3999017455,1,,3999017453,157,,3999015323,213,0.1,3999015313,140,32.4,3999015315,141,61.8,3999015319,212,24.1,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400477,223,61,1,25,53,muo4d1nfi1vgyvz5n07tjmoo,1,32.4,61.8,2023-01-28T15:27:13.516Z,2023-01-29T04:37:33Z,4001304969,21,,4001304975,178,,3999015369,56,Back,,,,,,,,,,,,,,,,4g4zufvyime7qp4ks4badls0k,A. Greive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400495,263,49,1,25,55,759fhii7hsnldanli06j5jmf6,1,50.2,50.3,2023-01-28T15:27:15.504Z,2023-01-29T04:37:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400593,264,1,1,25,55,759fhii7hsnldanli06j5jmf6,1,50.1,50.3,2023-01-28T15:27:15.536Z,2023-01-29T04:37:42Z,3999015971,140,24.3,4001305267,178,,3999015969,56,Back,3999015977,213,3.2,3999015975,212,27.2,3999015973,141,46.0,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400617,265,1,1,26,0,759fhii7hsnldanli06j5jmf6,1,27.3,45.4,2023-01-28T15:27:20.404Z,2023-01-29T04:37:52Z,3999016113,140,30.9,3999016115,141,20.9,3999016119,213,4.9,3999016111,56,Back,3999016117,212,17.1,4001305497,178,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400683,266,1,1,26,2,759fhii7hsnldanli06j5jmf6,1,32.6,19.2,2023-01-28T15:27:22.203Z,2023-01-29T04:37:59Z,3999016519,213,5.5,3999016513,140,42.0,3999016515,141,4.6,3999016511,56,Back,4001305611,178,,3999016517,212,14.0,,,,,,,bmyfnz8nkem6q0oa2q0h3ioa2,S. Blaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400795,267,1,1,26,4,759fhii7hsnldanli06j5jmf6,1,40.7,4.9,2023-01-28T15:27:24.935Z,2023-01-29T04:38:06Z,3999017107,141,18.5,4001305737,178,,3999017111,213,2.6,3999017105,140,25.0,3999017103,56,Back,3999017109,212,18.9,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400885,268,1,1,26,8,759fhii7hsnldanli06j5jmf6,1,25.7,31.2,2023-01-28T15:27:27.976Z,2023-01-29T04:38:11Z,3999017627,213,1.6,3999017621,140,24.1,4001305769,178,,3999017623,141,75.4,3999017625,212,30.1,3999017619,56,Back,,,,,,,bmyfnz8nkem6q0oa2q0h3ioa2,S. Blaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400935,269,1,1,26,10,759fhii7hsnldanli06j5jmf6,1,24.1,75.7,2023-01-28T15:27:30.840Z,2023-01-29T04:38:18Z,3999017883,140,33.2,3999017885,141,92.4,4001305855,178,,3999017889,213,0.9,3999017881,56,Back,3999017887,212,14.8,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501400999,270,1,1,26,14,759fhii7hsnldanli06j5jmf6,1,33.7,88.7,2023-01-28T15:27:34.223Z,2023-01-29T04:38:23Z,4001305959,178,,3999018231,56,Center,3999018237,212,27.9,3999018239,213,5.9,3999018235,141,74.8,3999018233,140,58.7,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501401059,271,1,1,26,15,759fhii7hsnldanli06j5jmf6,1,58.7,74.8,2023-01-28T15:27:35.503Z,2023-01-29T04:38:40Z,4000801511,156,,3999018577,56,Left,3999018583,212,11.0,3999018585,213,2.2,4001306147,178,,3999018581,141,87.8,3999018579,140,52.5,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501401077,272,1,1,26,16,759fhii7hsnldanli06j5jmf6,0,52.5,88.3,2023-01-28T15:27:36.194Z,2023-01-29T04:38:51Z,3999018681,141,100.0,4001306325,178,,3999018677,56,Left,3999018683,212,25.6,3999018685,213,0.4,3999018679,140,75.2,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501401661,224,5,1,26,19,muo4d1nfi1vgyvz5n07tjmoo,1,24.2,-1.8,2023-01-28T15:27:39.568Z,2023-01-29T04:38:57Z,3999022087,56,Back,3999022121,233,273,3999022089,347,,,,,,,,,,,,,,,,,4g4zufvyime7qp4ks4badls0k,A. Greive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501401085,273,5,1,26,19,759fhii7hsnldanli06j5jmf6,0,75.8,101.8,2023-01-28T15:27:39.568Z,2023-01-29T04:38:57Z,3999018709,56,Left,3999018711,347,,3999022181,233,224,,,,,,,,,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501401751,225,1,1,26,46,muo4d1nfi1vgyvz5n07tjmoo,0,22.8,0,2023-01-28T15:28:06.125Z,2023-01-29T04:39:07Z,3999022703,213,0.3,3999022697,140,37.7,3999022693,107,,3999022695,56,Back,3999022701,212,16.6,3999022699,141,6.4,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501401795,274,44,1,26,48,759fhii7hsnldanli06j5jmf6,1,59.6,94.2,2023-01-28T15:28:08.199Z,2023-01-29T11:33:42Z,3999022887,56,Left,3999022931,233,226,3999022889,286,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501401765,226,44,1,26,48,muo4d1nfi1vgyvz5n07tjmoo,0,40.4,5.8,2023-01-28T15:28:08.200Z,2023-01-29T04:39:16Z,3999022753,285,,3999022979,233,274,3999022751,56,Back,,,,,,,,,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501401819,275,1,1,26,48,759fhii7hsnldanli06j5jmf6,0,56.9,94.7,2023-01-28T15:28:08.205Z,2023-01-29T11:33:42Z,3999023029,212,12.5,3999023025,140,68.6,3999023023,56,Left,3999023019,3,,4001307081,388,,3999023027,141,91.1,3999023031,213,6.1,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501401863,227,1,1,26,48,muo4d1nfi1vgyvz5n07tjmoo,0,26,11.6,2023-01-28T15:28:08.874Z,2023-01-29T04:39:34Z,3999023275,157,,3999023279,140,49.4,4001307269,178,,3999023281,141,4.7,3999023277,56,Back,3999023285,212,25.0,3999023289,213,6.1,3999023291,1,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
