id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist,qualifier/17/value
2526541545,226,45,1,24,58,759fhii7hsnldanli06j5jmf6,0,13,84.2,2023-04-01T14:26:24.537Z,2023-04-02T05:32:00Z,4152570637,56,Back,4152570639,285,,4152571051,233,270,,,,,,,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526541625,270,3,1,24,58,c9ky1957qli8v2lylfga7io8b,1,87,15.8,2023-04-01T14:26:24.537Z,2023-04-02T05:32:00Z,4152570967,56,Right,4154908909,465,,4156168231,178,,4152571037,233,226,4152570969,286,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526541657,271,1,1,25,0,c9ky1957qli8v2lylfga7io8b,0,98,27,2023-04-01T14:26:27.173Z,2023-04-02T05:14:41Z,4154909329,20,,4152571155,2,,4152571165,141,40.4,4152571167,212,11.7,4152571161,140,91.0,4152571171,213,2.2,4156148041,178,,4154909327,224,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,4152571159,56,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526541703,227,49,1,25,1,759fhii7hsnldanli06j5jmf6,1,7.9,55.5,2023-04-01T14:26:27.827Z,2023-04-02T05:14:46Z,,,,,,,,,,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526541831,228,1,1,25,3,759fhii7hsnldanli06j5jmf6,0,8,58.4,2023-04-01T14:26:30.002Z,2023-04-02T05:14:48Z,4152572123,1,,4156148183,178,,4152572117,141,61.5,4152572115,140,48.1,4152572121,213,0.1,4152572111,157,,4152572119,212,42.2,4152572113,56,Back,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526541879,272,49,1,25,5,c9ky1957qli8v2lylfga7io8b,1,52.8,41.2,2023-04-01T14:26:32.117Z,2023-04-02T05:14:59Z,,,,,,,,,,,,,,,,,,,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526542001,273,1,1,25,5,c9ky1957qli8v2lylfga7io8b,1,52.8,41.2,2023-04-01T14:26:32.157Z,2023-04-02T05:15:03Z,4152572895,56,Center,4152572897,140,60.4,4152572903,213,0.9,4152572901,212,13.5,4156148455,178,,4152572899,141,57.2,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526542131,274,1,1,25,8,c9ky1957qli8v2lylfga7io8b,1,64.6,66.3,2023-04-01T14:26:35.443Z,2023-04-02T05:15:07Z,4152573643,212,15.1,4152573639,141,85.6,4152573635,56,Left,4152573637,140,71.7,4156148493,178,,4152573647,213,1.1,,,,,,,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526542263,275,1,1,25,10,c9ky1957qli8v2lylfga7io8b,1,68.8,83.5,2023-04-01T14:26:37.013Z,2023-04-02T05:15:14Z,4152574343,140,58.8,4152574351,212,12.4,4152574341,56,Center,4156148619,178,,4152574357,213,3.7,4152574347,141,73.9,,,,,,,9ki0zmbky1zluxnz63008ozmy,M. Hoppe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527288883,911,83,1,25,13,759fhii7hsnldanli06j5jmf6,1,41,27.9,2023-04-01T14:26:39.854Z,2023-04-02T10:01:48Z,4156600269,399,217974,,,,,,,,,,,,,,,,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526542325,276,1,1,25,14,c9ky1957qli8v2lylfga7io8b,1,52.8,67.5,2023-04-01T14:26:41.233Z,2023-04-02T05:15:17Z,4156148669,178,,4152574725,213,4.4,4152574719,141,24.4,4152574715,56,Back,4152574717,140,44.2,4152574721,212,30.7,,,,,,,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526542447,277,1,1,25,18,c9ky1957qli8v2lylfga7io8b,1,45.4,20.3,2023-04-01T14:26:44.797Z,2023-04-02T05:15:23Z,4152575353,213,5.7,4152575349,141,6.5,4152575351,212,17.1,4152575347,140,59.0,4152575345,56,Right,4156148741,178,,,,,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526542457,278,4,1,25,20,c9ky1957qli8v2lylfga7io8b,1,58.4,6.3,2023-04-01T14:26:46.665Z,2023-04-02T05:15:27Z,4152575393,13,,4152575395,56,Right,4152575401,265,,4152575397,152,,4152576113,233,229,4152575403,286,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526542571,229,4,1,25,20,759fhii7hsnldanli06j5jmf6,0,41.6,93.7,2023-04-01T14:26:46.666Z,2023-04-02T05:15:26Z,4152575997,152,,4152575995,56,Back,4152576001,285,,4152575993,13,,4156148789,178,,4152576221,233,278,4152575999,265,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526542749,279,1,1,25,27,c9ky1957qli8v2lylfga7io8b,1,45.7,25.9,2023-04-01T14:26:54.196Z,2023-04-02T05:15:30Z,4152576973,140,56.8,4152576979,213,5.4,4156148865,178,,4152576971,56,Right,4152576969,152,,4152576967,5,,4152576977,212,17.7,4152576975,141,6.4,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526542897,280,1,1,25,30,c9ky1957qli8v2lylfga7io8b,0,57.9,6.2,2023-04-01T14:26:57.309Z,2023-04-02T05:15:34Z,4152577875,56,Center,4152577883,141,53.1,4152577889,1,,4152577887,213,0.8,4156148977,178,,4152577885,212,44.0,4152577869,155,,4152577879,140,86.8,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526542871,230,44,1,25,33,759fhii7hsnldanli06j5jmf6,1,13,47,2023-04-01T14:27:00.216Z,2023-04-02T14:13:20Z,4152578061,233,281,4152577705,285,,4152577703,56,Back,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526542909,281,44,1,25,33,c9ky1957qli8v2lylfga7io8b,0,87,53,2023-04-01T14:27:00.217Z,2023-04-02T05:15:39Z,4152577961,286,,4152578077,233,230,4152577951,56,Center,,,,,,,,,,,,,,,,9ki0zmbky1zluxnz63008ozmy,M. Hoppe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526542881,231,11,1,25,33,759fhii7hsnldanli06j5jmf6,1,12.7,47,2023-04-01T14:27:00.303Z,2023-04-02T14:13:20Z,4152577775,88,,4156149097,388,,4154910903,378,,4152577773,56,Back,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526543403,232,80,1,25,49,759fhii7hsnldanli06j5jmf6,0,14.7,49.1,2023-04-01T14:27:16.016Z,2023-04-02T05:15:46Z,4156149157,178,,,,,,,,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526543635,233,1,1,25,51,759fhii7hsnldanli06j5jmf6,0,15.1,48.1,2023-04-01T14:27:17.934Z,2023-04-02T05:15:50Z,4152585371,155,,4152582121,141,95.7,4152582117,56,Left,4152582123,212,80.3,4156149233,178,,4152582125,213,0.4,4152582127,1,,4152582119,140,85.1,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526543643,282,49,1,25,58,c9ky1957qli8v2lylfga7io8b,1,15.8,8.3,2023-04-01T14:27:24.669Z,2023-04-02T05:15:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526543831,283,1,1,26,0,c9ky1957qli8v2lylfga7io8b,1,16.3,11.4,2023-04-01T14:27:26.997Z,2023-04-02T05:16:01Z,4152583217,56,Back,4152583221,141,31.8,4156149493,178,,4152583225,212,19.3,4152583219,140,3.5,4152583227,213,2.3,,,,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526544179,284,1,1,26,3,c9ky1957qli8v2lylfga7io8b,1,7.1,31.9,2023-04-01T14:27:30.117Z,2023-04-02T05:16:05Z,4152585151,212,43.7,4152585141,140,25.7,4152585153,213,1.1,4152585157,1,,4152585145,141,89.4,4152585137,56,Back,4156149621,178,,4152585135,155,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526544195,285,1,1,26,12,c9ky1957qli8v2lylfga7io8b,1,51.8,81.8,2023-04-01T14:27:39.080Z,2023-04-02T05:16:12Z,4152585215,140,53.5,4152585217,141,78.5,4152585221,213,5.4,4152585213,56,Center,4156149757,178,,4152585219,212,2.9,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526544251,286,1,1,26,13,c9ky1957qli8v2lylfga7io8b,1,53.5,78.5,2023-04-01T14:27:39.949Z,2023-04-02T05:16:16Z,4152585533,212,7.8,4152585529,140,53.8,4156149807,178,,4152585531,141,90.0,4152585527,56,Left,4152585535,213,1.5,,,,,,,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526544321,287,1,1,26,15,c9ky1957qli8v2lylfga7io8b,1,53.8,90.2,2023-04-01T14:27:41.976Z,2023-04-02T05:16:22Z,4152585903,56,Left,4152585911,141,97.2,4152585919,213,0.7,4156149925,178,,4152585915,212,7.3,4152585907,140,59.1,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526544411,288,1,1,26,17,c9ky1957qli8v2lylfga7io8b,1,59.1,97.2,2023-04-01T14:27:43.638Z,2023-04-02T05:16:25Z,4152586461,141,81.4,4156149975,178,,4152586459,140,53.4,4152586463,212,12.3,4152586457,56,Left,4152586465,213,4.2,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526544469,289,1,1,26,19,c9ky1957qli8v2lylfga7io8b,1,46.9,75.4,2023-04-01T14:27:46.260Z,2023-04-02T05:16:31Z,4156150087,178,,4152586801,141,63.4,4152586797,56,Back,4152586803,212,11.4,4152586799,140,39.3,4152586805,213,3.9,,,,,,,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526544657,290,1,1,26,22,c9ky1957qli8v2lylfga7io8b,1,40.8,67,2023-04-01T14:27:48.955Z,2023-04-02T05:16:34Z,4152587911,140,56.1,4152587919,212,25.4,4152587915,141,95.9,4152587923,213,0.9,4156150133,178,,4152587907,56,Left,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526544793,291,1,1,26,28,c9ky1957qli8v2lylfga7io8b,1,65,95.6,2023-04-01T14:27:55.224Z,2023-04-02T05:16:38Z,4152588663,141,85.4,4152588659,56,Left,4152588661,140,59.8,4152588665,212,8.8,4152588667,213,4.0,4156150239,178,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526544843,292,1,1,26,30,c9ky1957qli8v2lylfga7io8b,1,62.5,71.7,2023-04-01T14:27:57.423Z,2023-04-02T05:16:42Z,4152588883,1,,4152588875,141,67.9,4152588877,212,33.2,4152588873,140,94.0,4152588879,213,6.2,4152588869,155,,4152588871,56,Center,4156150321,178,,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526544867,293,1,1,26,32,c9ky1957qli8v2lylfga7io8b,0,94.8,67.5,2023-04-01T14:27:59.122Z,2023-04-02T05:16:45Z,4152589005,212,9.6,4152589007,213,4.8,4152588999,56,Center,4156150351,388,,4152589001,140,95.6,4152589003,141,53.4,4152588997,3,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526544939,234,52,1,26,40,759fhii7hsnldanli06j5jmf6,1,5,47.2,2023-04-01T14:28:06.632Z,2023-04-02T05:16:55Z,4154912071,376,,4156150531,178,,,,,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545213,235,1,1,26,42,759fhii7hsnldanli06j5jmf6,1,12.4,48.5,2023-04-01T14:28:09.293Z,2023-04-02T05:16:58Z,4152590901,123,,4152590913,1,,4152590955,287,,4152590903,56,Back,4152590911,213,5.3,4152590909,212,34.0,4152590905,140,30.5,4152590907,141,7.1,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,4156150597,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545483,236,1,1,26,47,759fhii7hsnldanli06j5jmf6,1,28.4,8.3,2023-04-01T14:28:13.914Z,2023-04-02T05:17:04Z,4152592325,141,26.2,4152592327,212,14.4,4152592321,56,Back,4152592323,140,21.1,4156150775,178,,4152592329,213,2.1,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545585,237,1,1,26,53,759fhii7hsnldanli06j5jmf6,1,28.9,34.8,2023-04-01T14:28:19.684Z,2023-04-02T05:17:08Z,4152592845,140,39.6,4152592847,141,62.9,4152592849,212,22.2,4152592851,213,1.0,4156150817,178,,4152592841,56,Back,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545683,238,1,1,26,55,759fhii7hsnldanli06j5jmf6,1,37.2,62.1,2023-04-01T14:28:22.177Z,2023-04-02T05:17:14Z,4152593407,56,Back,4156150901,178,,4152593415,213,2.1,4152593413,212,16.3,4152593411,141,82.7,4152593409,140,29.3,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545707,239,1,1,26,58,759fhii7hsnldanli06j5jmf6,0,32.5,87.7,2023-04-01T14:28:24.690Z,2023-04-02T05:17:17Z,4156150947,178,,4152593523,141,88.3,4152593527,213,0.1,4152593521,140,37.3,4152593519,56,Back,4152593525,212,5.1,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545703,294,61,1,26,58,c9ky1957qli8v2lylfga7io8b,1,64.2,10.1,2023-04-01T14:28:24.739Z,2023-04-02T05:17:20Z,4156150995,178,,4152593517,56,Right,,,,,,,,,,,,,,,,,,,4w3ipvncxgip8rxi2sf0l971l,K. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545799,295,1,1,27,0,c9ky1957qli8v2lylfga7io8b,0,51.6,10.7,2023-04-01T14:28:26.529Z,2023-04-02T05:17:26Z,4152593993,155,,4152593999,141,23.0,4152594003,213,0.8,4152593997,140,60.0,4152593995,56,Center,4156151139,178,,4152594001,212,12.2,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545987,240,1,1,27,3,759fhii7hsnldanli06j5jmf6,0,36.1,71.5,2023-04-01T14:28:30.056Z,2023-04-02T05:17:30Z,4152595047,141,70.0,4152595045,140,60.0,4156151223,178,,4152595051,213,6.2,4152595041,157,,4152595049,212,25.1,4152595053,1,,4152595043,56,Center,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545977,296,8,1,27,6,c9ky1957qli8v2lylfga7io8b,1,39.3,28.8,2023-04-01T14:28:33.309Z,2023-04-02T05:17:34Z,4156151309,178,,4154912473,384,,4152594959,56,Back,,,,,,,,,,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526546185,241,27,1,27,14,759fhii7hsnldanli06j5jmf6,1,0,0,2023-04-01T14:28:40.621Z,2023-04-02T05:17:41Z,4152597345,233,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526546333,297,27,1,27,14,c9ky1957qli8v2lylfga7io8b,1,0,0,2023-04-01T14:28:40.621Z,2023-04-02T05:17:41Z,4152597225,233,241,4152597079,41,Injury,4152597083,53,4w3ipvncxgip8rxi2sf0l971l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548227,242,28,1,28,24,759fhii7hsnldanli06j5jmf6,1,0,0,2023-04-01T14:29:50.776Z,2023-04-02T05:17:47Z,4152830249,233,298,4152607709,55,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526547969,298,28,1,28,24,c9ky1957qli8v2lylfga7io8b,1,0,0,2023-04-01T14:29:50.776Z,2023-04-02T05:17:47Z,4152830141,233,242,4152606303,55,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548773,299,68,1,28,42,c9ky1957qli8v2lylfga7io8b,0,0,0,2023-04-01T14:30:08.878Z,2023-04-02T05:17:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548825,243,68,1,28,42,759fhii7hsnldanli06j5jmf6,1,0,0,2023-04-01T14:30:09.206Z,2023-04-02T05:17:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548945,244,1,1,28,44,759fhii7hsnldanli06j5jmf6,1,56.2,88.1,2023-04-01T14:30:10.538Z,2023-04-02T05:17:59Z,4152611847,155,,4156151725,178,,4152611855,141,88.4,4152611863,213,0.0,4152611859,212,21.2,4152611849,56,Left,4152611851,140,76.4,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526549037,245,1,1,28,45,759fhii7hsnldanli06j5jmf6,1,76.4,88.4,2023-04-01T14:30:12.305Z,2023-04-02T05:18:02Z,4152612337,140,83.8,4156151809,388,,4152612327,3,,4152612343,213,5.2,4152612339,141,68.7,4152612341,212,15.5,4152612333,56,Center,,,,6fu85g3j2uvd7hxdoxk0p7ys5,M. Mandron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526549053,246,1,1,28,47,759fhii7hsnldanli06j5jmf6,1,77.6,67.8,2023-04-01T14:30:14.037Z,2023-04-02T05:18:06Z,4152612447,212,5.0,4152612445,141,72.1,4152612437,3,,4152612439,56,Center,4156151893,388,,4152612441,140,73.7,4152612449,213,2.5,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526549089,247,1,1,28,48,759fhii7hsnldanli06j5jmf6,1,73.7,72.1,2023-04-01T14:30:15.071Z,2023-04-02T05:18:14Z,4152612643,141,81.4,4152612639,56,Left,4152612641,140,70.2,4156152041,178,,4152612647,213,2.1,4152612645,212,7.3,,,,,,,6fu85g3j2uvd7hxdoxk0p7ys5,M. Mandron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526549163,248,1,1,28,51,759fhii7hsnldanli06j5jmf6,1,72.5,81.2,2023-04-01T14:30:18.010Z,2023-04-02T05:18:22Z,4152613067,56,Left,4152613081,213,0.2,4152613077,212,20.9,4156152177,178,,4152613075,141,87.2,4152613071,140,92.0,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526549215,249,1,1,28,53,759fhii7hsnldanli06j5jmf6,0,93.4,88.1,2023-04-01T14:30:19.794Z,2023-04-02T05:18:26Z,4152613327,286,,4152613267,140,93.0,4152613321,236,,4154913975,72,,4152613261,2,,4152613323,233,300,4152613269,141,77.0,4152613263,155,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,4152613265,56,4154913973,224,,4152613273,213,Center,,4156152261,178,,4152613271,212,7.6,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,
2526549191,300,12,1,28,53,c9ky1957qli8v2lylfga7io8b,1,9,17.4,2023-04-01T14:30:19.939Z,2023-04-02T05:18:30Z,4152613159,56,Back,4156152325,178,,4152613379,233,249,4152613155,185,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526549301,250,1,1,28,55,759fhii7hsnldanli06j5jmf6,1,88.1,91.4,2023-04-01T14:30:22.253Z,2023-04-02T05:18:37Z,4152613715,141,89.0,4152613717,212,11.1,4152613711,56,Left,4152613709,3,,4152613713,140,77.6,4156152477,388,,4152613719,213,3.3,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526549339,251,1,1,28,57,759fhii7hsnldanli06j5jmf6,1,76.4,88.6,2023-04-01T14:30:23.556Z,2023-04-02T05:18:43Z,4152613949,212,4.9,4156152643,178,,4152613943,56,Left,4152613951,213,0.9,4152613947,141,94.2,4152613945,140,79.4,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526549509,252,1,1,28,57,759fhii7hsnldanli06j5jmf6,1,79.4,94.2,2023-04-01T14:30:24.418Z,2023-04-02T05:18:47Z,4152614851,213,3.3,4152614849,212,9.9,4152614843,56,Left,4152614845,140,70.1,4156152781,178,,4152614847,141,92.3,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526549565,253,1,1,29,2,759fhii7hsnldanli06j5jmf6,1,72.5,76.4,2023-04-01T14:30:29.010Z,2023-04-02T05:18:54Z,4152615087,141,41.6,4152615085,140,75.8,4152615083,56,Center,4152615089,212,23.9,4156152937,178,,4152615091,213,4.9,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526549597,254,1,1,29,4,759fhii7hsnldanli06j5jmf6,1,75.8,41.5,2023-04-01T14:30:30.812Z,2023-04-02T05:18:59Z,4152615261,141,52.5,4152615259,140,80.9,4152615263,212,9.2,4152615265,213,0.9,4152615257,56,Center,4156153083,178,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526549633,255,1,1,29,5,759fhii7hsnldanli06j5jmf6,0,81.6,52.2,2023-04-01T14:30:31.738Z,2023-04-02T05:19:05Z,4152615405,141,41.3,4152615407,212,7.4,4156153221,178,,4152615401,56,Center,4152615403,140,81.6,4152615409,213,4.7,,,,,,,6fu85g3j2uvd7hxdoxk0p7ys5,M. Mandron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526549617,301,8,1,29,5,c9ky1957qli8v2lylfga7io8b,1,21.7,63.1,2023-04-01T14:30:32.409Z,2023-04-02T05:19:11Z,4154914711,383,,4152615361,56,Back,4156153367,178,,,,,,,,,,,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526549673,302,49,1,29,7,c9ky1957qli8v2lylfga7io8b,1,10.8,66.3,2023-04-01T14:30:33.570Z,2023-04-02T05:19:16Z,,,,,,,,,,,,,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
