id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,assist
2493815637,1242,67,1,23,0,4qdzzur2cuuridyb0jso8mksi,1,51.9,21.6,2022-12-28T20:10:31.217Z,2022-12-29T04:31:54Z,3959165069,233,1110,,,,,,,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493815635,1110,67,1,23,0,87coxipr6ls77tnlba3eselx0,0,48.1,78.4,2022-12-28T20:10:31.218Z,2022-12-29T03:53:55Z,3959165073,233,1242,,,,,,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759231,208,1,1,23,0,4qdzzur2cuuridyb0jso8mksi,0,51.4,17.8,2022-12-28T20:10:31.234Z,2022-12-29T04:31:55Z,3958871905,212,14.4,3958871901,140,57.0,3958871909,1,,3958868839,56,Right,3958871907,213,5.1,3958871899,157,,3959094487,178,,3958871903,141,0.0,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759269,158,5,1,23,1,87coxipr6ls77tnlba3eselx0,1,40.6,101.6,2022-12-28T20:10:32.323Z,2022-12-29T00:28:39Z,3958869025,347,,3958872209,233,209,3958869023,56,Back,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759245,209,5,1,23,1,4qdzzur2cuuridyb0jso8mksi,0,59.4,-1.6,2022-12-28T20:10:32.323Z,2022-12-29T00:28:39Z,3958872227,233,158,3958868905,347,,3958868901,56,Right,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759189,157,43,1,23,2,87coxipr6ls77tnlba3eselx0,1,0,0,2022-12-28T20:10:33.353Z,2022-12-28T20:37:53Z,3958923021,144,8,3958868609,56,Back,,,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759311,159,1,1,23,23,87coxipr6ls77tnlba3eselx0,1,37.2,100,2022-12-28T20:10:54.429Z,2022-12-29T00:28:43Z,3958869267,141,83.6,3958869261,107,,3958869271,213,5.0,3958869265,140,40.7,3958869263,56,Back,3958869269,212,13.0,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759323,160,1,1,23,24,87coxipr6ls77tnlba3eselx0,1,41,83.8,2022-12-28T20:10:55.466Z,2022-12-29T00:28:46Z,3958869351,212,13.8,3959094547,178,,3958869345,56,Back,3958869347,140,28.8,3958869349,141,91.4,3958869353,213,2.8,,,,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759335,161,1,1,23,26,87coxipr6ls77tnlba3eselx0,0,28.4,91.4,2022-12-28T20:10:57.109Z,2022-12-29T00:28:57Z,3958869421,213,6.0,3958869419,212,47.1,3958869413,56,Center,3958869423,1,,3958869415,140,71.6,3958869411,157,,3958869417,141,72.7,3959094607,178,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759345,210,1,1,23,30,4qdzzur2cuuridyb0jso8mksi,0,25.1,30.5,2022-12-28T20:11:00.716Z,2022-12-29T00:29:03Z,3958869481,213,0.8,3958869479,212,15.8,3958869473,56,Back,3958869475,140,35.1,3958869483,1,,3959094637,178,,3958869471,157,,3958869477,141,47.8,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759385,162,1,1,23,32,87coxipr6ls77tnlba3eselx0,1,64.6,54.6,2022-12-28T20:11:03.482Z,2022-12-29T00:29:10Z,3958869655,140,67.3,3959094661,178,,3958869657,141,11.7,3958869659,212,29.3,3958869653,56,Right,3958869661,213,4.8,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759411,163,1,1,23,36,87coxipr6ls77tnlba3eselx0,1,73.8,9.1,2022-12-28T20:11:07.143Z,2022-12-29T00:29:15Z,3958869781,213,1.6,3958869779,212,9.7,3958869769,140,73.7,3958869773,141,23.4,3959094677,178,,3958869765,56,Center,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759419,164,1,1,23,39,87coxipr6ls77tnlba3eselx0,1,83.4,15,2022-12-28T20:11:10.417Z,2022-12-29T00:29:20Z,3958869823,56,Right,3958869831,213,5.2,3958869829,212,5.8,3958869827,141,7.4,3959094697,178,,3958869825,140,86.0,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759425,165,1,1,23,40,87coxipr6ls77tnlba3eselx0,1,86.1,7.1,2022-12-28T20:11:11.366Z,2022-12-29T00:29:23Z,3958869879,213,2.7,3959094711,178,,3958869873,140,72.3,3958869875,141,16.5,3958869871,56,Right,3958869877,212,15.8,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759431,166,1,1,23,43,87coxipr6ls77tnlba3eselx0,0,73.3,14.4,2022-12-28T20:11:14.087Z,2022-12-29T00:29:26Z,3958869945,213,1.0,3958869939,140,85.8,3958869933,2,,3959064069,224,,3958869941,141,45.5,3958869935,155,,3959064071,20,,3959094719,178,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,3958869943,212,3958869937,56,Center,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,,,
2493759443,211,61,1,23,44,4qdzzur2cuuridyb0jso8mksi,1,13.5,55.2,2022-12-28T20:11:15.388Z,2022-12-29T00:29:36Z,3959094767,388,,3958869993,56,Back,3959094765,15,,,,,,,,,,,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759457,212,12,1,23,45,4qdzzur2cuuridyb0jso8mksi,1,9.7,45.5,2022-12-28T20:11:16.075Z,2022-12-29T00:29:45Z,3958870077,212,6.3,3958870065,56,Back,3958870073,141,53.0,3959094807,388,,3958870087,15,,3958870069,140,13.2,3958870081,213,0.9,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759473,213,12,1,23,46,4qdzzur2cuuridyb0jso8mksi,1,14.6,54.8,2022-12-28T20:11:17.219Z,2022-12-29T00:29:50Z,3958870177,141,40.7,3959094833,388,,3958870175,140,33.9,3958870195,15,,3958870173,56,Back,3958870179,212,22.4,3958870181,213,5.8,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759477,167,1,1,23,49,87coxipr6ls77tnlba3eselx0,1,58,64.3,2022-12-28T20:11:19.997Z,2022-12-29T00:29:57Z,3958870205,213,1.1,3958870197,56,Left,3958870201,141,95.0,3958870199,140,68.1,3958870203,212,23.4,3959094853,178,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759489,168,1,1,23,52,87coxipr6ls77tnlba3eselx0,1,68.1,95,2022-12-28T20:11:22.679Z,2022-12-29T00:30:02Z,3958870265,141,84.2,3958870267,212,16.5,3959094879,178,,3958870261,56,Left,3958870269,213,3.6,3958870263,140,54.0,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759501,169,1,1,23,54,87coxipr6ls77tnlba3eselx0,1,54,83.8,2022-12-28T20:11:25.143Z,2022-12-29T00:30:36Z,3958870327,56,Left,3958870333,212,9.9,3959094975,178,,3958870335,213,1.1,3958870329,140,58.3,3958870331,141,96.8,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759517,170,1,1,23,56,87coxipr6ls77tnlba3eselx0,1,58,96.8,2022-12-28T20:11:27.078Z,2022-12-29T00:30:41Z,3958870419,141,93.2,3958870415,56,Left,3958870421,212,10.0,3958870423,213,6.0,3959095003,178,,3958870417,140,67.2,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759521,171,61,1,23,57,87coxipr6ls77tnlba3eselx0,0,67.2,93.2,2022-12-28T20:11:27.808Z,2022-12-29T00:30:47Z,3958870427,56,Left,3959095023,178,,,,,,,,,,,,,,,,,,,,2n1na0cyvk19401cuwsokmaga,O. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759525,214,61,1,23,57,4qdzzur2cuuridyb0jso8mksi,0,25.3,7.3,2022-12-28T20:11:28.417Z,2022-12-29T03:56:32Z,3959095065,178,,3958870441,56,Back,,,,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759549,172,1,1,24,1,87coxipr6ls77tnlba3eselx0,1,89.4,82.7,2022-12-28T20:11:31.511Z,2022-12-29T00:31:11Z,3958870617,212,18.1,3959064209,386,,3958870607,2,,3958870613,140,87.4,3958872329,154,,3959064211,72,,3958872327,210,15,3958870611,56,Center,2n1na0cyvk19401cuwsokmaga,O. Edwards,3959095079,178,3958870615,141,56.3,3959064207,225,,3958870619,213,4.6,,,,1,,,,,,,,,,,,,,,,,,,,,
2493759557,173,15,1,24,2,87coxipr6ls77tnlba3eselx0,1,87.2,54.5,2022-12-28T20:11:33.048Z,2022-12-29T00:31:11Z,3958872337,55,172,3958872343,103,19,3958872341,102,53.3,3958871525,20,,3958871551,233,215,3958872345,328,,3958872349,146,95.0,3958871529,82,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,3958872333,29,3958872347,100,,3958872355,231,49.8,3958870667,22,,,3958872351,147,,3959095097,178,,3958870673,56,53.8,Center,3958870671,17,3958872331,76,3958872335,154,3958872353,230,98.6,,,,,
2493759545,215,10,1,24,2,4qdzzur2cuuridyb0jso8mksi,1,5.7,48.5,2022-12-28T20:11:33.381Z,2022-12-29T00:32:03Z,3958871559,233,173,3959095215,178,,3958870603,94,,3958870605,56,Back,,,,,,,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759575,216,61,1,24,3,4qdzzur2cuuridyb0jso8mksi,1,1.3,47,2022-12-28T20:11:33.580Z,2022-12-29T00:32:12Z,3959095263,178,,3958870753,56,Back,3959095261,21,,,,,,,,,,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759571,174,6,1,24,4,87coxipr6ls77tnlba3eselx0,1,94.1,58,2022-12-28T20:11:34.664Z,2022-12-29T00:32:17Z,3958870801,233,217,3958870747,73,,3958870745,56,Center,,,,,,,,,,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759579,217,6,1,24,4,4qdzzur2cuuridyb0jso8mksi,0,5.9,42,2022-12-28T20:11:34.664Z,2022-12-29T00:32:17Z,3958870817,233,174,3958870777,73,,3958870759,56,Back,,,,,,,,,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759881,175,1,1,25,5,87coxipr6ls77tnlba3eselx0,0,99.5,99.5,2022-12-28T20:12:35.925Z,2022-12-29T00:32:23Z,3958872753,56,Center,3958872761,213,4.6,3958872759,212,28.6,3958872743,2,,3958872757,141,57.6,3958872751,223,,3958872745,6,,3958872881,233,218,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,3958872755,140,3959095307,178,,3959064349,20,,3958872747,155,,96.9,,,,,,,,,,,,,,,,,,,,,,,,
2493759895,218,41,1,25,6,4qdzzur2cuuridyb0jso8mksi,1,3.9,47.2,2022-12-28T20:12:37.389Z,2022-12-29T00:32:34Z,3958872855,141,100.0,3958872973,233,175,3959064389,378,,3958872857,212,37.0,3958872859,213,1.4,3958872853,140,9.4,3959095351,388,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759989,176,5,1,25,12,87coxipr6ls77tnlba3eselx0,1,90.2,-1.4,2022-12-28T20:12:42.909Z,2022-12-29T00:32:39Z,3958873539,56,Right,3958873543,233,219,3958873541,347,,,,,,,,,,,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759897,219,5,1,25,12,4qdzzur2cuuridyb0jso8mksi,0,9.8,101.4,2022-12-28T20:12:42.909Z,2022-12-29T00:32:39Z,3958872863,347,,3958873551,233,176,3958872861,56,Back,,,,,,,,,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493759999,177,1,1,25,35,87coxipr6ls77tnlba3eselx0,0,89.9,0,2022-12-28T20:13:05.757Z,2022-12-29T00:32:43Z,3958873625,213,1.5,3958873619,140,90.8,3958873621,141,39.2,3958873627,1,,3958873617,56,Center,3958873615,107,,3958873623,212,28.0,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760015,220,12,1,25,37,4qdzzur2cuuridyb0jso8mksi,1,7.5,59.1,2022-12-28T20:13:08.042Z,2022-12-29T00:32:50Z,3958873703,56,Back,3959095407,388,,3958873709,212,10.1,3958873707,141,48.2,3958873715,15,,3958873705,140,14.0,3958873711,213,5.5,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760019,178,15,1,25,38,87coxipr6ls77tnlba3eselx0,1,85.7,46.6,2022-12-28T20:13:09.344Z,2022-12-29T00:33:03Z,3958874569,147,47.3,3958874329,233,221,3958874565,458,,3958874313,20,,3958874561,103,19,3958874563,328,,3958874559,102,50.5,3959095447,178,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,3958874317,82,3958874557,78,,3958873735,56,Center,3958874571,230,96.9,,3958874573,231,,3958873733,17,,3958874567,146,49.1,88.2,3959064483,160,,,,,,,,,,,,
2493760031,221,10,1,25,39,4qdzzur2cuuridyb0jso8mksi,1,12.6,53.1,2022-12-28T20:13:09.513Z,2022-12-29T00:33:09Z,3958874345,233,178,3958873775,56,Back,3959095475,178,,3958873773,94,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760041,179,1,1,25,40,87coxipr6ls77tnlba3eselx0,1,78.8,44.6,2022-12-28T20:13:10.997Z,2022-12-29T00:33:20Z,3958873799,140,84.4,3958875055,210,13,3959095495,178,,3958873803,212,10.6,3958875057,154,,3958873801,141,57.5,3958873797,56,Center,3958873805,213,1.0,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2493760047,180,13,1,25,41,87coxipr6ls77tnlba3eselx0,1,85.6,60.5,2022-12-28T20:13:11.854Z,2022-12-29T00:33:20Z,3959064549,160,,3958875089,231,52.0,3958875077,55,179,3958873839,17,,3958875085,328,,3958875073,29,,3958875081,102,60.5,3958873841,56,Center,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,3958875071,73,3958874821,20,,3958875083,103,9.7,3958875075,154,,,3958875087,230,,3959095513,178,,,,98.2,,,,,,,,,,,,,,,
2493760059,181,5,1,25,42,87coxipr6ls77tnlba3eselx0,0,100.8,60.6,2022-12-28T20:13:13.200Z,2022-12-29T00:33:24Z,3958873905,346,,3958873903,56,Center,3958873941,233,222,,,,,,,,,,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760037,222,5,1,25,42,4qdzzur2cuuridyb0jso8mksi,1,-0.8,39.4,2022-12-28T20:13:13.200Z,2022-12-29T00:33:24Z,3958873789,56,Back,3958873791,346,,3958873929,233,181,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760249,223,1,1,26,17,4qdzzur2cuuridyb0jso8mksi,0,4.1,53.9,2022-12-28T20:13:48.012Z,2022-12-29T00:33:29Z,3958875147,56,Left,3958875157,212,61.1,3958875151,140,57.7,3958875165,74,,3958875159,213,0.4,3958875143,124,,3958875153,141,88.8,3958875161,1,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760253,182,44,1,26,20,87coxipr6ls77tnlba3eselx0,1,40.8,12.4,2022-12-28T20:13:51.248Z,2022-12-29T02:33:03Z,3958875223,233,224,3958875175,285,,3958875173,56,Back,,,,,,,,,,,,,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760255,224,44,1,26,20,4qdzzur2cuuridyb0jso8mksi,0,59.2,87.6,2022-12-28T20:13:51.249Z,2022-12-29T01:37:19Z,3958875243,233,182,3958875191,286,,3958875189,56,Left,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760261,183,61,1,26,20,87coxipr6ls77tnlba3eselx0,1,39.1,13.7,2022-12-28T20:13:51.280Z,2022-12-29T02:33:03Z,3958875221,56,Back,3959122119,388,,3959122117,15,,,,,,,,,,,,,,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760265,184,5,1,26,22,87coxipr6ls77tnlba3eselx0,0,39.5,-1.9,2022-12-28T20:13:52.811Z,2022-12-29T01:37:27Z,3958875989,233,225,3958875249,347,,3958875247,56,Back,,,,,,,,,,,,,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760397,225,5,1,26,22,4qdzzur2cuuridyb0jso8mksi,1,60.5,101.9,2022-12-28T20:13:52.811Z,2022-12-29T01:37:27Z,3958875981,233,184,3958875969,347,,3958875967,56,Left,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760429,226,1,1,26,44,4qdzzur2cuuridyb0jso8mksi,1,57,100,2022-12-28T20:14:15.466Z,2022-12-29T01:37:32Z,3958876159,1,,3958876149,56,Back,3958876153,141,90.0,3958876147,107,,3958876155,212,22.2,3958876151,140,37.2,3958876157,213,3.5,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760465,227,1,1,26,46,4qdzzur2cuuridyb0jso8mksi,0,37.2,90,2022-12-28T20:14:17.434Z,2022-12-29T03:58:08Z,3958876369,212,21.5,3959166271,388,,3958876357,157,,3958876373,1,,3958876359,56,Left,3958876365,141,100.0,3958876371,213,0.4,3958876361,140,56.4,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760593,185,5,1,26,48,87coxipr6ls77tnlba3eselx0,1,40,-1.4,2022-12-28T20:14:18.533Z,2022-12-29T01:37:43Z,3958877017,347,,3958877015,56,Back,3958877019,233,228,,,,,,,,,,,,,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760475,228,5,1,26,48,4qdzzur2cuuridyb0jso8mksi,0,60,101.4,2022-12-28T20:14:18.533Z,2022-12-29T01:37:43Z,3958876395,347,,3958876393,56,Left,3958877037,233,185,,,,,,,,,,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760607,186,1,1,27,7,87coxipr6ls77tnlba3eselx0,1,36.4,0,2022-12-28T20:14:37.811Z,2022-12-29T01:37:49Z,3958877103,140,27.9,3958877099,56,Back,3958877097,107,,3958877115,213,2.4,3958877107,141,9.1,3958877111,212,11.6,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760619,187,1,1,27,10,87coxipr6ls77tnlba3eselx0,1,27.5,8.6,2022-12-28T20:14:40.693Z,2022-12-29T01:37:54Z,3958877165,141,3.8,3958877159,56,Back,3958877167,212,7.9,3959122403,178,,3958877169,213,5.9,3958877163,140,34.3,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760643,188,1,1,27,12,87coxipr6ls77tnlba3eselx0,1,34.7,3.8,2022-12-28T20:14:42.487Z,2022-12-29T01:38:00Z,3959122467,178,,3958877307,213,2.8,3958877301,140,26.1,3958877305,212,9.7,3958877303,141,8.9,3958877299,56,Back,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760677,189,1,1,27,15,87coxipr6ls77tnlba3eselx0,1,26.8,5.9,2022-12-28T20:14:46.271Z,2022-12-29T01:38:04Z,3958877493,56,Right,3958877501,213,0.1,3959122517,178,,3958877499,212,36.6,3958877503,1,,3958877497,141,13.4,3958877491,155,,3958877495,140,61.3,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760685,190,44,1,27,18,87coxipr6ls77tnlba3eselx0,1,61.2,17.3,2022-12-28T20:14:48.506Z,2022-12-29T02:33:04Z,3958877537,56,Right,3958877543,233,229,3958877539,286,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760683,229,44,1,27,18,4qdzzur2cuuridyb0jso8mksi,0,38.8,82.7,2022-12-28T20:14:48.507Z,2022-12-29T01:38:10Z,3958877575,233,190,3958877533,56,Back,3958877535,285,,,,,,,,,,,,,,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760695,191,1,1,27,18,87coxipr6ls77tnlba3eselx0,0,61.3,13.4,2022-12-28T20:14:48.624Z,2022-12-29T02:33:04Z,3958877595,213,0.9,3958877583,56,Center,3958877589,141,31.6,3959122607,388,,3958877579,3,,3958877593,212,15.6,3958877585,140,70.3,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760701,230,1,1,27,19,4qdzzur2cuuridyb0jso8mksi,0,31.2,69,2022-12-28T20:14:49.805Z,2022-12-29T01:38:20Z,3958877629,56,Back,3958877635,212,16.9,3958877637,213,0.8,3958877631,140,43.0,3958877639,1,,3959122657,178,,3958877633,141,86.0,3958877627,157,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760729,192,1,1,27,22,87coxipr6ls77tnlba3eselx0,1,64,8.9,2022-12-28T20:14:53.370Z,2022-12-29T01:38:30Z,3958877789,213,5.5,3958877783,140,67.2,3958877785,141,4.4,3958877787,212,4.5,3959122745,178,,3958877781,56,Right,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760735,193,1,1,27,24,87coxipr6ls77tnlba3eselx0,0,67.2,4.4,2022-12-28T20:14:54.606Z,2022-12-29T01:38:36Z,3958877797,141,4.4,3959122807,178,,3958877801,213,0,3958877795,140,70.2,3958877865,233,231,3958877793,56,Right,3958877863,236,,3958877799,212,3.1,1q9c3t3umg0yh0qop886eghxx,R. Callachan,3958877869,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760743,231,74,1,27,24,4qdzzur2cuuridyb0jso8mksi,1,26,90.5,2022-12-28T20:14:54.736Z,2022-12-29T01:38:41Z,3959122845,178,,3958877883,233,193,3958877847,56,Back,3958877849,285,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760749,194,1,1,27,25,87coxipr6ls77tnlba3eselx0,0,68.8,6.5,2022-12-28T20:14:56.117Z,2022-12-29T01:38:57Z,3958877955,286,,3958877951,233,232,3958877887,56,Right,3958877891,141,6.8,3958877895,213,3.1,3958877893,212,5.0,3958877889,140,64.0,3959122877,178,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,3958877949,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493760755,232,74,1,27,25,4qdzzur2cuuridyb0jso8mksi,1,31.1,91.2,2022-12-28T20:14:56.186Z,2022-12-29T01:38:52Z,3958877957,233,194,3959122907,178,,3958877921,56,Back,3958877923,285,,,,,,,,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
