id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2501999687,150,49,1,14,42,besu5lkqmra07drq1czpr0tk4,1,45.3,85,2023-01-29T13:45:47.148Z,2023-01-29T23:58:30Z,,,,,,,,,,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501999717,151,1,1,14,42,besu5lkqmra07drq1czpr0tk4,1,45.3,85,2023-01-29T13:45:47.193Z,2023-01-29T23:58:34Z,4002162009,212,11.8,4002162011,213,2.9,4003847391,178,,4002162003,56,Back,4002162007,141,88.6,4002162005,140,34.3,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501999749,152,1,1,14,43,besu5lkqmra07drq1czpr0tk4,0,35,88.1,2023-01-29T13:45:48.258Z,2023-01-29T23:58:39Z,4002162183,1,,4003847429,178,,4002162181,213,5.7,4002162179,212,39.2,4002162171,155,,4002162175,140,67.0,4002162173,56,Center,4002162177,141,58.5,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501999793,145,1,1,14,46,1hcbcuu846pa3iw6qskiws1cu,1,33.5,32.4,2023-01-29T13:45:50.672Z,2023-01-29T23:58:44Z,4002162357,141,31.8,4002162353,56,Back,4002162355,140,46.6,4002162351,3,,4002162361,213,6.3,4003847503,388,,4002162359,212,13.8,,,,699t2ytlqawiya0n1ytwk0f6x,K. Rowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501999855,147,1,1,14,48,1hcbcuu846pa3iw6qskiws1cu,1,46.6,31.8,2023-01-29T13:45:52.719Z,2023-01-29T23:58:52Z,4002162629,3,,4002162639,213,2.4,4003847577,178,,4002162635,141,60.9,4002162631,56,Back,4002162637,212,29.6,4002162633,140,25.6,,,,dldx0lpfwxc7eb0bc092m48a1,O. Kiomourtzoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501999801,146,43,1,14,49,1hcbcuu846pa3iw6qskiws1cu,1,0,0,2023-01-29T13:45:53.538Z,2023-01-29T20:51:10Z,4003599437,144,49,,,,,,,,,,,,,,,,,,,,,,dldx0lpfwxc7eb0bc092m48a1,O. Kiomourtzoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502271405,783,49,1,14,50,1hcbcuu846pa3iw6qskiws1cu,1,35.9,70.6,2023-01-29T13:45:55.270Z,2023-01-29T23:59:25Z,,,,,,,,,,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501999937,148,1,1,14,50,1hcbcuu846pa3iw6qskiws1cu,0,26.5,61.4,2023-01-29T13:45:55.326Z,2023-01-29T23:59:29Z,4002162987,141,87.5,4002162983,56,Left,4002162985,140,76.5,4002162981,157,,4003848021,178,,4002162989,212,55.4,4002162993,1,,4002162991,213,0.3,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501999905,153,49,1,14,55,besu5lkqmra07drq1czpr0tk4,1,27.5,9.8,2023-01-29T13:45:59.784Z,2023-01-29T23:59:37Z,,,,,,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501999967,154,1,1,14,56,besu5lkqmra07drq1czpr0tk4,1,27,7.9,2023-01-29T13:46:01.387Z,2023-01-29T23:59:42Z,4002163143,212,14.3,4003848287,178,,4002163141,141,8.5,4002163145,213,0.0,4002163139,140,40.6,4002163137,56,Back,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501999995,155,1,1,14,58,besu5lkqmra07drq1czpr0tk4,1,40.7,9.8,2023-01-29T13:46:03.073Z,2023-01-29T23:59:45Z,4002163273,141,4.4,4002163277,213,3.5,4002163271,140,30.3,4002163275,212,11.5,4002163269,56,Back,4003848375,178,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502000035,156,1,1,15,1,besu5lkqmra07drq1czpr0tk4,1,29.1,4.7,2023-01-29T13:46:05.762Z,2023-01-29T23:47:25Z,4002163435,141,16.5,4002163431,56,Back,4002163437,212,11.5,4003834805,178,,4002163433,140,21.2,4002163439,213,2.4,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502000079,157,1,1,15,3,besu5lkqmra07drq1czpr0tk4,1,21.2,16.5,2023-01-29T13:46:07.952Z,2023-01-29T23:47:39Z,4002163641,141,49.4,4002163645,213,2.1,4002163639,140,7.6,4002163637,56,Back,4003835011,178,,4002163643,212,26.5,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502000145,158,1,1,15,7,besu5lkqmra07drq1czpr0tk4,0,13,44.3,2023-01-29T13:46:12.354Z,2023-01-29T23:47:56Z,4002163959,212,51.3,4002163957,141,100.0,4003835215,178,,4002163953,56,Back,4002163963,1,,4002163955,140,45.0,4002163961,213,0.9,4002163951,155,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502000425,149,5,1,15,11,1hcbcuu846pa3iw6qskiws1cu,1,55.6,-1.6,2023-01-29T13:46:15.608Z,2023-01-29T23:48:03Z,4002165221,347,,4002165241,233,159,4002165219,56,Right,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502000149,159,5,1,15,11,besu5lkqmra07drq1czpr0tk4,0,44.4,101.6,2023-01-29T13:46:15.608Z,2023-01-29T23:48:03Z,4002163993,347,,4002165245,233,149,4002163991,56,Back,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502000597,150,1,1,15,26,1hcbcuu846pa3iw6qskiws1cu,1,56.3,0,2023-01-29T13:46:30.953Z,2023-01-29T23:48:15Z,4002166035,107,,4002166037,56,Right,4002166043,212,14.9,4002166039,140,64.4,4002166045,213,1.0,4002166041,141,16.1,,,,,,,emglo360rdevds650u33d2odl,T. Sibbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502000603,151,4,1,15,29,1hcbcuu846pa3iw6qskiws1cu,1,63.8,21.6,2023-01-29T13:46:33.612Z,2023-01-29T23:48:23Z,4002166075,152,,4002166149,233,160,4002166071,295,,4002166077,286,,4002166073,56,Center,4002166069,13,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502000613,160,4,1,15,29,besu5lkqmra07drq1czpr0tk4,0,36.2,78.4,2023-01-29T13:46:33.613Z,2023-01-29T23:48:23Z,4002166129,285,,4003835669,178,,4002166157,233,151,4002166127,152,,4002166123,295,,4002166125,56,Back,4002166121,13,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502001135,152,1,1,16,5,1hcbcuu846pa3iw6qskiws1cu,0,66.2,16.8,2023-01-29T13:47:09.462Z,2023-01-29T23:48:29Z,4003600533,223,,4002168627,155,,4002168635,141,67.5,4003600429,2,,4002168643,1,,4002168639,213,0.8,4002168631,56,Center,4002168633,140,100.0,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,4003600535,72,4002168625,5,,,4002168637,212,4002168629,152,50.5,4003835783,178,,,,,,,,,,,,,,,,,,,,,,,,,
2502001147,153,5,1,16,8,1hcbcuu846pa3iw6qskiws1cu,0,101.4,63.8,2023-01-29T13:47:13.265Z,2023-01-29T23:48:38Z,4002168711,346,,4002168709,56,Center,4002168817,233,161,,,,,,,,,,,,,,,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502001161,161,5,1,16,8,besu5lkqmra07drq1czpr0tk4,1,-1.4,36.2,2023-01-29T13:47:13.265Z,2023-01-29T23:48:38Z,4002168783,56,Back,4002168785,346,,4002168791,233,153,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502001589,162,1,1,16,37,besu5lkqmra07drq1czpr0tk4,1,5.1,49.9,2023-01-29T13:47:41.760Z,2023-01-29T23:48:45Z,4002170991,1,,4002170995,74,,4002170989,213,5.8,4002170985,141,12.0,4002170979,124,,4002170981,56,Right,4002170987,212,59.7,4002170983,140,56.4,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502001601,163,1,1,16,40,besu5lkqmra07drq1czpr0tk4,0,56.4,12,2023-01-29T13:47:45.163Z,2023-01-29T23:48:53Z,4002171017,3,,4003836265,388,,4002171033,213,5.5,4002171029,141,6.1,4002171027,140,60.5,4002171031,212,5.9,4002171023,56,Right,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502001609,154,49,1,16,41,1hcbcuu846pa3iw6qskiws1cu,1,28.3,93.5,2023-01-29T13:47:45.668Z,2023-01-29T23:49:01Z,,,,,,,,,,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502001627,155,61,1,16,42,1hcbcuu846pa3iw6qskiws1cu,0,28.3,93.5,2023-01-29T13:47:46.862Z,2023-01-29T23:49:10Z,4002171091,56,Back,4003836505,178,,,,,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502001701,166,49,1,16,43,besu5lkqmra07drq1czpr0tk4,1,55.7,5.8,2023-01-29T13:47:48.299Z,2023-01-29T23:49:15Z,,,,,,,,,,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502001685,164,1,1,16,43,besu5lkqmra07drq1czpr0tk4,1,56.1,4.1,2023-01-29T13:47:48.302Z,2023-01-29T23:49:21Z,4002171423,141,15.9,4003836817,178,,4002171421,140,52.0,4002171425,212,9.1,4002171419,56,Right,4002171429,213,2.1,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502271947,799,3,1,16,45,besu5lkqmra07drq1czpr0tk4,0,51,13,2023-01-29T13:47:49.712Z,2023-01-29T23:49:31Z,4003837019,178,,4003602503,464,,4003602505,467,894vnlr3zfyyadmhx9n3y6fl6,4003602501,286,,4003602499,56,Right,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502001687,165,4,1,16,45,besu5lkqmra07drq1czpr0tk4,1,42.4,14,2023-01-29T13:47:49.861Z,2023-01-29T23:49:34Z,4002171443,265,,4002171441,152,,4002171457,233,156,4002171445,286,,4002171439,56,Back,4002171437,13,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502001683,156,4,1,16,45,1hcbcuu846pa3iw6qskiws1cu,0,57.6,86,2023-01-29T13:47:49.862Z,2023-01-29T23:49:34Z,4002171413,285,,4002171409,152,,4002171467,233,165,4002171411,265,,4002171407,56,Left,4003837079,178,,4002171405,13,,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502001995,167,1,1,17,10,besu5lkqmra07drq1czpr0tk4,0,46.6,10.3,2023-01-29T13:48:14.968Z,2023-01-29T23:49:39Z,4002172977,155,,4002172991,1,,4002172989,213,0.5,4002172975,5,,4002172981,56,Center,4003837153,178,,4002172985,141,46.7,4002172979,152,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,4002172983,140,4002172987,212,56.0,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502002025,157,52,1,17,14,1hcbcuu846pa3iw6qskiws1cu,1,8.4,58.4,2023-01-29T13:48:19.152Z,2023-01-29T23:49:48Z,4003603123,378,,4003837343,178,,,,,,,,,,,,,,,,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502002135,158,1,1,17,17,1hcbcuu846pa3iw6qskiws1cu,1,12.3,57.8,2023-01-29T13:48:21.799Z,2023-01-29T23:49:58Z,4002173591,213,6.0,4002173577,199,,4002173589,212,70.7,4002173593,1,,4002173585,140,76.5,4002173581,56,Center,4002173587,141,26.4,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502272193,784,61,1,17,20,1hcbcuu846pa3iw6qskiws1cu,1,66.7,20.5,2023-01-29T13:48:24.783Z,2023-01-29T23:50:13Z,4003603817,56,Right,4003837969,178,,4003837967,21,,,,,,,,,,,,,,,,,578r1t1b7ork624lq5q4k55ux,S. Humphrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502002143,168,49,1,17,21,besu5lkqmra07drq1czpr0tk4,1,29.3,77.8,2023-01-29T13:48:25.858Z,2023-01-29T23:50:18Z,,,,,,,,,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502002185,169,1,1,17,21,besu5lkqmra07drq1czpr0tk4,1,29.3,77.8,2023-01-29T13:48:25.972Z,2023-01-29T23:50:25Z,4003838247,178,,4002173791,140,1.2,4002173795,212,30.3,4002173793,141,67.5,4002173789,56,Back,4002173797,213,3.4,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502002203,170,1,1,17,24,besu5lkqmra07drq1czpr0tk4,0,1.2,67.5,2023-01-29T13:48:28.841Z,2023-01-29T23:50:31Z,4002173905,157,,4002173907,56,Back,4003838359,178,,4002173911,141,100.0,4002173915,213,1.0,4002173913,212,28.6,4002173917,1,,4002173909,140,16.8,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502002259,159,5,1,17,26,1hcbcuu846pa3iw6qskiws1cu,1,79.5,-2,2023-01-29T13:48:30.843Z,2023-01-29T23:50:35Z,4002174207,347,,4002174205,56,Right,4002174227,233,171,,,,,,,,,,,,,,,,2dnrfdd702umzunv6rukg0jx1,Z. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502002207,171,5,1,17,26,besu5lkqmra07drq1czpr0tk4,0,20.5,102,2023-01-29T13:48:30.843Z,2023-01-29T23:50:35Z,4002173925,347,,4002174237,233,159,4002173923,56,Back,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502002499,160,1,1,17,47,1hcbcuu846pa3iw6qskiws1cu,0,75.9,0,2023-01-29T13:48:51.607Z,2023-01-29T23:50:40Z,4002175379,213,0.8,4002175369,107,,4002175375,141,18.8,4002175371,56,Right,4002175377,212,19.4,4002175373,140,88.6,,,,,,,9voc3iwmlxkuuln6h03j0fqzu,N. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502002553,172,12,1,17,50,besu5lkqmra07drq1czpr0tk4,1,1,70.3,2023-01-29T13:48:54.860Z,2023-01-29T23:50:58Z,4003604395,167,,4002175651,56,Back,4003604397,140,0.0,4003838751,178,,4003604403,213,2.0,4003604401,212,6.9,4003604399,141,79.3,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502002627,161,6,1,17,51,1hcbcuu846pa3iw6qskiws1cu,1,99.4,21.9,2023-01-29T13:48:56.252Z,2023-01-29T23:51:02Z,4002175991,75,,4002176001,233,173,4002175989,56,Center,,,,,,,,,,,,,,,,9voc3iwmlxkuuln6h03j0fqzu,N. Atkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502002585,173,6,1,17,51,besu5lkqmra07drq1czpr0tk4,0,0.6,78.1,2023-01-29T13:48:56.252Z,2023-01-29T23:51:02Z,4002176013,233,161,4002175779,73,,4002175777,56,Back,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003037,162,1,1,18,20,1hcbcuu846pa3iw6qskiws1cu,1,99.5,0.5,2023-01-29T13:49:24.803Z,2023-01-30T12:20:49Z,4002178023,6,,4002179867,210,13,4002178035,141,53.3,4002178027,155,,4002178019,2,,4003838975,178,,4002178041,1,,4002178039,213,1.8,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,4002178031,56,4002178033,140,93.2,Center,4002178037,212,4002179869,154,36.5,4003604581,72,1,4002178029,223,,,,,,,,,,,,,,,,,,,,,,
2502003087,163,44,1,18,21,1hcbcuu846pa3iw6qskiws1cu,1,94.7,53.2,2023-01-29T13:49:26.141Z,2023-01-30T12:20:48Z,4002178259,56,Center,4002178313,233,174,4002178263,286,,,,,,,,,,,,,,,,,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003011,174,44,1,18,21,besu5lkqmra07drq1czpr0tk4,0,5.3,46.8,2023-01-29T13:49:26.142Z,2023-01-29T23:52:09Z,4002177901,285,,4002178335,233,163,4002177899,56,Back,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003091,164,13,1,18,21,1hcbcuu846pa3iw6qskiws1cu,1,96.6,48.7,2023-01-29T13:49:26.277Z,2023-01-30T12:20:49Z,4002179881,102,49.2,4002179875,154,,4002179885,230,99.5,4003840293,388,,4002179871,74,,4002179349,25,,4002179887,231,50.2,4002179883,103,63.9,53ipmesg7cuaty2uzqm1a2xn9,L. Shankland,4002179351,15,4003604747,16,,,4002178293,56,4002179355,328,Center,4002179877,55,,4002179873,29,162,,,,,,,,,,,,,,,,,,,,,
2502003297,165,5,1,18,22,1hcbcuu846pa3iw6qskiws1cu,0,101.2,43.7,2023-01-29T13:49:27.162Z,2023-01-29T23:52:23Z,4002179233,346,,4002181079,233,175,4002179231,56,Center,,,,,,,,,,,,,,,,dldx0lpfwxc7eb0bc092m48a1,O. Kiomourtzoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003019,175,5,1,18,22,besu5lkqmra07drq1czpr0tk4,1,-1.2,56.3,2023-01-29T13:49:27.162Z,2023-01-29T23:52:23Z,4002177911,56,Back,4002181059,233,165,4002177913,346,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003467,176,1,1,18,50,besu5lkqmra07drq1czpr0tk4,0,4.8,49.7,2023-01-29T13:49:54.459Z,2023-01-29T23:52:28Z,4002180005,124,,4002180023,74,,4003604937,189,,4002180007,56,Right,4002180021,1,,4002180015,212,55.8,4002180011,141,19.1,4002180009,140,54.1,cgu73urupkapqq9bnl17s8tt5,S. George,4002180017,213,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003501,166,1,1,18,53,1hcbcuu846pa3iw6qskiws1cu,0,39.1,73.3,2023-01-29T13:49:57.524Z,2023-01-29T23:52:34Z,4002180151,140,46.1,4003840771,388,,4002180155,212,7.7,4002180149,56,Back,4002180147,3,,4002180153,141,69.9,4002180157,213,6.0,,,,894vnlr3zfyyadmhx9n3y6fl6,C. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003545,177,1,1,18,55,besu5lkqmra07drq1czpr0tk4,1,51,24.3,2023-01-29T13:50:00.036Z,2023-01-29T23:53:10Z,4002180355,141,38.9,4002180351,56,Center,4002180357,212,12.1,4003840985,388,,4002180353,140,57.6,4002180349,3,,4002180359,213,1.0,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003569,178,1,1,18,56,besu5lkqmra07drq1czpr0tk4,0,57.6,38.9,2023-01-29T13:50:00.613Z,2023-01-29T23:53:15Z,4002180501,213,5.7,4002180489,140,77.0,4002180493,141,20.9,4002180497,212,23.8,4003841543,178,,4002180485,155,,4002180487,56,Right,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003599,167,12,1,18,59,1hcbcuu846pa3iw6qskiws1cu,1,23.2,73.8,2023-01-29T13:50:03.644Z,2023-01-29T23:53:21Z,4002180635,56,Back,4002180637,140,26.9,4002180643,213,1.3,4002180639,141,92.3,4002180641,212,13.2,4003841669,178,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003671,168,1,1,19,0,1hcbcuu846pa3iw6qskiws1cu,0,26.9,92.3,2023-01-29T13:50:04.992Z,2023-01-29T23:53:29Z,4003605099,157,,4002180911,140,79.8,4002180915,212,55.6,4002180913,141,90.8,4002180909,56,Left,4002180917,213,6.3,4003841833,178,,4003605101,1,,9fk3a8f7bhmecbubtfuqs9jvt,A. Cochrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003749,179,1,1,19,6,besu5lkqmra07drq1czpr0tk4,1,29.1,8.5,2023-01-29T13:50:10.672Z,2023-01-29T23:53:37Z,4003841973,178,,4002181269,140,45.8,4002181273,212,17.6,4002181267,56,Back,4002181275,213,0.1,4002181265,155,,4002181271,141,10.6,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003763,180,1,1,19,8,besu5lkqmra07drq1czpr0tk4,1,43.6,10,2023-01-29T13:50:12.691Z,2023-01-29T23:53:46Z,4002181359,212,6.4,4003842111,178,,4002181357,141,3.4,4002181353,56,Back,4002181355,140,39.3,4002181361,213,3.9,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003773,181,1,1,19,9,besu5lkqmra07drq1czpr0tk4,0,39.3,3.4,2023-01-29T13:50:14.102Z,2023-01-29T23:53:54Z,4002181395,212,21.0,4003842207,178,,4002181391,140,59.1,4002181397,213,0.2,4002181393,141,8.2,4002181389,56,Right,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003775,169,49,1,19,11,1hcbcuu846pa3iw6qskiws1cu,1,37,92.1,2023-01-29T13:50:16.047Z,2023-01-29T23:53:58Z,,,,,,,,,,,,,,,,,,,,,,,,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003825,170,1,1,19,11,1hcbcuu846pa3iw6qskiws1cu,0,37,92.1,2023-01-29T13:50:16.083Z,2023-01-29T23:54:07Z,4002181605,140,88.8,4002181601,155,,4002181607,141,68.5,4002181603,56,Center,4003842623,178,,4002181611,213,6.0,4002181609,212,56.7,4002181613,1,,a6gle2qqy7154nh3pqso7upqt,S. Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003821,182,52,1,19,15,besu5lkqmra07drq1czpr0tk4,1,11.4,37.6,2023-01-29T13:50:20.094Z,2023-01-29T23:54:13Z,4003605441,377,,4003842691,178,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003881,183,1,1,19,16,besu5lkqmra07drq1czpr0tk4,1,11.4,37.6,2023-01-29T13:50:20.927Z,2023-01-29T23:54:31Z,4003843095,178,,4002181883,1,,4002181879,212,38.3,4002181881,213,0.9,4002181875,140,34.5,4002181871,123,,4002181877,141,81.2,4002181873,56,Back,cgu73urupkapqq9bnl17s8tt5,S. George,4002181901,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502003979,184,1,1,19,24,besu5lkqmra07drq1czpr0tk4,1,57.4,83,2023-01-29T13:50:29.172Z,2023-01-29T23:54:47Z,4003843381,178,,4002182381,140,65.7,4002182385,212,13.0,4002182379,56,Left,4002182383,141,97.1,4002182387,213,0.8,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502004019,185,1,1,19,28,besu5lkqmra07drq1czpr0tk4,1,57.6,85,2023-01-29T13:50:32.692Z,2023-01-29T23:54:55Z,4003843495,178,,4002182577,56,Back,4002182583,212,21.4,4002182581,141,73.0,4002182585,213,3.5,4002182579,140,38.8,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
