id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/9/value,qualifier/11/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2533179507,11,1,1,1,25,841zp0njrq63yv4fvw6lgf60q,0,54.5,5.3,2023-04-14T18:46:59.963Z,2023-04-15T09:08:52Z,4187923921,212,13.8,4187923917,140,66.8,4188876997,388,,4187923911,3,,4187923913,168,,4187923919,141,0.0,4187923923,213,5.9,4187923915,56,Right,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533179511,12,5,1,1,27,841zp0njrq63yv4fvw6lgf60q,0,71.2,-1.5,2023-04-14T18:47:01.408Z,2023-04-15T04:12:07Z,4187924993,233,13,4187923943,347,,4187923941,56,Right,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533179689,13,5,1,1,27,87coxipr6ls77tnlba3eselx0,1,28.8,101.5,2023-04-14T18:47:01.408Z,2023-04-15T04:12:07Z,4187924957,347,,4187924985,233,12,4187924955,56,Back,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533179805,14,1,1,1,41,87coxipr6ls77tnlba3eselx0,0,30.1,100,2023-04-14T18:47:15.771Z,2023-04-15T06:38:51Z,4187925577,107,,4187925585,212,39.8,4187925589,1,,4187925581,140,67.1,4187925587,213,6.1,4187925583,141,89.4,4187925579,56,Left,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533235565,429,61,1,1,44,841zp0njrq63yv4fvw6lgf60q,1,38.1,6.7,2023-04-14T18:47:18.064Z,2023-04-15T06:40:07Z,4188877459,21,,4188228667,56,Back,4188877461,178,,,,,,,,,,,,,,,,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533393715,904,67,1,1,44,841zp0njrq63yv4fvw6lgf60q,1,40.8,8.2,2023-04-14T18:47:18.664Z,2023-04-15T09:08:52Z,4189108189,233,851,,,,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533393713,851,67,1,1,44,87coxipr6ls77tnlba3eselx0,0,59.2,91.8,2023-04-14T18:47:18.665Z,2023-04-15T06:53:15Z,4189108195,233,904,,,,,,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533235869,430,1,1,1,44,841zp0njrq63yv4fvw6lgf60q,0,42.3,8.5,2023-04-14T18:47:18.671Z,2023-04-15T09:08:52Z,4188230421,56,Back,4188230429,213,0.6,4188877559,178,,4188230467,233,17,4188230427,212,7.5,4188230425,141,14.6,4188230423,140,48.3,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533179831,16,61,1,1,45,87coxipr6ls77tnlba3eselx0,1,59.8,88.6,2023-04-14T18:47:19.199Z,2023-04-15T06:40:27Z,4188877693,178,,4187925719,56,Left,,,,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533279535,825,61,1,1,45,87coxipr6ls77tnlba3eselx0,1,58.4,86.6,2023-04-14T18:47:19.325Z,2023-04-15T06:40:52Z,4188467953,56,Left,4188878563,178,,,,,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533393865,853,67,1,1,45,87coxipr6ls77tnlba3eselx0,1,56.1,90,2023-04-14T18:47:19.961Z,2023-04-15T09:08:53Z,4189108945,233,905,,,,,,,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533393863,905,67,1,1,45,841zp0njrq63yv4fvw6lgf60q,0,43.9,10,2023-04-14T18:47:19.962Z,2023-04-15T06:53:43Z,4189108949,233,853,,,,,,,,,,,,,,,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533279581,826,61,1,1,45,87coxipr6ls77tnlba3eselx0,0,58,89.9,2023-04-14T18:47:19.977Z,2023-04-15T09:08:53Z,4188878893,178,,4188468197,56,Left,,,,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533179821,13,1,1,1,47,841zp0njrq63yv4fvw6lgf60q,0,28,24.6,2023-04-14T18:47:21.423Z,2023-04-15T06:41:02Z,4187925675,141,25.3,4187925681,1,,4187925673,140,32.9,4187925677,212,5.2,4187925891,233,17,4187925679,213,0.1,4187925895,286,,4188879075,178,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,4187925671,56,4187925889,236,4187925669,157,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533179855,17,74,1,1,47,87coxipr6ls77tnlba3eselx0,1,70.9,75.7,2023-04-14T18:47:21.445Z,2023-04-15T06:41:06Z,4187925853,285,,4188879213,178,,4187925931,233,13,4187925851,56,Center,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533179823,15,43,1,1,48,87coxipr6ls77tnlba3eselx0,1,0,0,2023-04-14T18:47:22.132Z,2023-04-14T19:43:39Z,4187925685,56,Left,4188229029,144,1,4187925689,141,88.6,4187925691,212,7.7,4187925693,213,3.2,4187925687,140,59.8,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533179937,18,61,1,1,50,87coxipr6ls77tnlba3eselx0,1,85.5,42.5,2023-04-14T18:47:24.558Z,2023-04-15T06:41:12Z,4188879743,178,,4187926305,56,Center,,,,,,,,,,,,,,,,,,,djn7515ev4uzfcvizndtrvzkl,J. Sims,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533398639,877,67,1,1,52,87coxipr6ls77tnlba3eselx0,1,86.7,55,2023-04-14T18:47:26.317Z,2023-04-15T09:08:53Z,4189133287,233,910,,,,,,,,,,,,,,,,,,,,,,f48c8vds4wpfu9wl7is4y3sgl,S. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533398633,910,67,1,1,52,841zp0njrq63yv4fvw6lgf60q,0,13.3,45,2023-04-14T18:47:26.318Z,2023-04-15T07:09:19Z,4189133319,233,877,,,,,,,,,,,,,,,,,,,,,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533179945,19,15,1,1,52,87coxipr6ls77tnlba3eselx0,1,85.4,54.5,2023-04-14T18:47:26.351Z,2023-04-15T09:08:54Z,4187928189,55,18,4187928205,230,97.8,4187928193,102,51.4,4187926349,22,,4187928199,82,,4187928203,147,53.6,4187928197,328,,4187926359,56,Center,f48c8vds4wpfu9wl7is4y3sgl,S. Murray,4187928295,233,4188879881,178,4187928195,103,14,,19,4187928185,78,4187926967,20,4187928209,231,50.9,4187928201,146,89.5,4187926353,17,4187928187,29,,,,,,,,,,,,
2533179885,14,10,1,1,52,841zp0njrq63yv4fvw6lgf60q,1,14.5,42.2,2023-04-14T18:47:26.370Z,2023-04-15T06:41:41Z,4187926029,56,Back,4187928315,233,19,4188880073,178,,4187926027,94,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533179983,20,15,1,1,55,87coxipr6ls77tnlba3eselx0,1,76.5,51.2,2023-04-14T18:47:29.910Z,2023-04-15T06:41:45Z,4187932807,231,50.5,4187932805,230,98.1,4187931199,20,,4188880223,178,,4187932795,103,19,4187932797,215,,4187931207,82,,4187926521,18,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,4187932799,458,4187926519,22,4187932803,147,,,51.3,4187932791,78,4187932801,146,4187932887,233,15,4187932793,102,51.4,4187926523,56,,,83.3,Center,,,,,,,,,,
2533179957,15,10,1,1,56,841zp0njrq63yv4fvw6lgf60q,1,15.1,56.3,2023-04-14T18:47:30.106Z,2023-04-15T06:41:53Z,4188880281,178,,4187926415,94,,4187926419,56,Back,4187931287,233,20,,,,,,,,,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533179979,16,49,1,1,57,841zp0njrq63yv4fvw6lgf60q,1,23.9,67.5,2023-04-14T18:47:31.891Z,2023-04-15T06:41:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533180055,17,1,1,1,59,841zp0njrq63yv4fvw6lgf60q,0,27.4,73.6,2023-04-14T18:47:33.250Z,2023-04-15T06:42:07Z,4188880545,178,,4187926853,141,100.0,4187926857,213,0.5,4187926847,157,,4187926849,56,Left,4187926851,140,60.0,4187926859,1,,4187926855,212,39.1,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533180061,18,43,1,2,3,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-04-14T18:47:37.309Z,2023-04-14T18:47:41Z,4187926881,347,0,4187927297,144,5,4187926879,56,Left,,,,,,,,,,,,,,,,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533180101,21,49,1,2,4,87coxipr6ls77tnlba3eselx0,1,35.6,3.1,2023-04-14T18:47:38.581Z,2023-04-15T06:42:13Z,,,,,,,,,,,,,,,,,,,,,,,,,atzpueujhh1u79b8ijhufob9w,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533180181,22,1,1,2,4,87coxipr6ls77tnlba3eselx0,0,35.6,3.1,2023-04-14T18:47:38.615Z,2023-04-15T06:42:18Z,4187927559,157,,4187927563,140,66.0,4187927571,1,,4187927569,213,0.3,4187927565,141,15.9,4187927567,212,33.1,4187927561,56,Right,4188880743,178,,atzpueujhh1u79b8ijhufob9w,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533180203,19,1,1,2,10,841zp0njrq63yv4fvw6lgf60q,1,37.6,77.2,2023-04-14T18:47:44.780Z,2023-04-15T06:42:25Z,4187927693,140,42.1,4187927699,213,0.4,4187927695,141,80.3,4188880801,388,,4187927689,3,,4187927697,212,5.2,4187927691,56,Back,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533180217,20,1,1,2,12,841zp0njrq63yv4fvw6lgf60q,0,41.5,79.3,2023-04-14T18:47:46.221Z,2023-04-15T06:42:29Z,4187927769,140,50.4,4187927765,168,,4187927763,3,,4187927771,141,75.3,4188880883,388,,4187927773,212,9.7,4187927775,213,6.0,4187927767,56,Center,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533180299,23,1,1,2,15,87coxipr6ls77tnlba3eselx0,1,40.2,23.7,2023-04-14T18:47:49.192Z,2023-04-15T06:42:39Z,4188880967,178,,4187928267,213,2.9,4187928261,140,9.4,4187928259,56,Back,4187928263,141,35.7,4187928265,212,33.4,4187928269,1,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533180397,24,1,1,2,21,87coxipr6ls77tnlba3eselx0,1,11.8,29.4,2023-04-14T18:47:55.583Z,2023-04-15T06:42:49Z,4187928805,56,Center,4187928813,213,6.2,4187928809,141,25.3,4187928815,1,,4187928803,155,,4188881107,178,,4187928811,212,65.5,4187928807,140,74.1,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533180399,25,44,1,2,24,87coxipr6ls77tnlba3eselx0,1,72,26.4,2023-04-14T18:47:58.797Z,2023-04-15T09:08:54Z,4187929031,233,21,4187928823,56,Center,4187928825,286,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533180417,21,44,1,2,24,841zp0njrq63yv4fvw6lgf60q,0,28,73.6,2023-04-14T18:47:58.798Z,2023-04-15T06:42:55Z,4187928931,56,Back,4187929073,233,25,4187928933,285,,,,,,,,,,,,,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533180421,26,1,1,2,24,87coxipr6ls77tnlba3eselx0,0,74.1,25.3,2023-04-14T18:47:58.818Z,2023-04-15T09:08:54Z,4187928949,168,,4187928951,56,Center,4188881231,388,,4187928957,212,12.0,4187928959,213,0.5,4187928955,141,33.6,4187928953,140,84.2,4187928947,3,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533180459,22,1,1,2,26,841zp0njrq63yv4fvw6lgf60q,1,19,61.1,2023-04-14T18:48:00.182Z,2023-04-15T06:43:08Z,4187929175,157,,4187929187,141,68.1,4187929199,213,0.5,4187929201,1,,4187929179,56,Back,4187929193,212,9.4,4188881341,178,,4187929183,140,26.7,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
