id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2537182985,441,49,2,51,51,4qdzzur2cuuridyb0jso8mksi,1,4.5,24.4,2023-04-22T15:10:45.602Z,2023-04-23T01:56:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183079,442,1,2,51,56,4qdzzur2cuuridyb0jso8mksi,1,3,8.6,2023-04-22T15:10:50.028Z,2023-04-23T01:30:28Z,4209113613,140,2.7,4209113611,56,Back,4211737761,178,,4209113619,213,1.6,4209113615,141,41.2,4209113617,212,22.2,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183189,443,1,2,51,58,4qdzzur2cuuridyb0jso8mksi,1,3.3,41,2023-04-22T15:10:52.093Z,2023-04-23T01:30:34Z,4211738087,178,,4209114175,56,Back,4209114179,141,18.8,4209114177,140,41.4,4209114187,1,,4209114185,213,5.9,4209114183,212,42.8,4209114171,157,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183253,444,61,2,51,59,4qdzzur2cuuridyb0jso8mksi,0,39.1,18.9,2023-04-22T15:10:53.811Z,2023-04-23T01:30:40Z,4211738519,178,,4209114525,56,Back,,,,,,,,,,,,,,,,,,,86vsscrn4hhdlwlot6sj8pqfo,K. Fotheringham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183241,489,44,2,52,2,besu5lkqmra07drq1czpr0tk4,1,79.6,58.9,2023-04-22T15:10:56.082Z,2023-04-23T06:51:06Z,4209114485,286,,4209114481,56,Center,4209128953,233,445,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183279,445,44,2,52,2,4qdzzur2cuuridyb0jso8mksi,0,20.4,41.1,2023-04-22T15:10:56.083Z,2023-04-23T01:30:49Z,4209114697,285,,4209128997,233,489,4209114693,56,Back,,,,,,,,,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183263,490,1,2,52,2,besu5lkqmra07drq1czpr0tk4,0,79.8,57.3,2023-04-22T15:10:56.166Z,2023-04-23T06:51:06Z,4209114593,140,74.7,4209114591,56,Center,4209114589,3,,4209114597,212,5.5,4209114599,213,3.3,4209114595,141,55.7,4211739391,388,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183347,446,43,2,52,3,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-22T15:10:57.453Z,2023-04-22T15:12:15Z,4209115061,213,0.5,4209115053,56,Back,4209115051,3,0,4209115059,212,2.6,4209115055,140,22.7,4209115057,141,41.3,4209128535,144,1,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183373,447,1,2,52,4,4qdzzur2cuuridyb0jso8mksi,0,20.8,38.8,2023-04-22T15:10:58.377Z,2023-04-23T01:31:06Z,4209115183,140,23.6,4209115189,213,0.3,4209115185,141,40.0,4211739871,178,,4209115439,233,491,4209115435,236,,4209115181,56,Back,4209115443,286,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,4209115187,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537183385,491,74,2,52,4,besu5lkqmra07drq1czpr0tk4,1,69.8,52.5,2023-04-22T15:10:58.396Z,2023-04-23T01:31:14Z,4209115457,233,447,4209115241,56,Center,4209115243,285,,4211740313,178,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184173,448,1,2,52,5,4qdzzur2cuuridyb0jso8mksi,1,23.9,38.9,2023-04-22T15:10:59.716Z,2023-04-23T01:31:21Z,4209119403,141,60.9,4209119399,56,Back,4209119401,140,34.0,4211740617,178,,4209119407,213,1.0,4209119405,212,18.3,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537346149,752,27,2,52,5,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-22T15:10:59.851Z,2023-04-23T01:37:59Z,4209983251,233,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537345559,848,27,2,52,5,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:10:59.851Z,2023-04-23T01:37:59Z,4209983269,233,752,4209985311,41,Injury,4209985313,53,elmr3dbzcn0od1mflq6mc02ui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537345755,849,43,2,52,20,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:11:14.418Z,2023-04-22T17:21:17Z,4209978065,144,28,4209977719,55,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537346543,753,28,2,52,31,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-22T15:11:25.308Z,2023-04-23T01:38:05Z,4209983321,233,850,4209981969,55,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537345793,850,28,2,52,31,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:11:25.308Z,2023-04-23T01:38:05Z,4209977863,55,848,4209983407,233,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184595,449,68,2,52,35,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-22T15:11:29.710Z,2023-04-23T01:32:48Z,4209986857,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184395,492,68,2,52,35,besu5lkqmra07drq1czpr0tk4,0,0,0,2023-04-22T15:11:29.798Z,2023-04-23T01:32:40Z,4209986725,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184825,450,1,2,52,39,4qdzzur2cuuridyb0jso8mksi,1,39.9,66.7,2023-04-22T15:11:33.028Z,2023-04-23T01:32:33Z,4209122785,140,81.6,4209122789,141,18.3,4209122793,213,5.6,4209122779,155,,4209122791,212,54.8,4209122795,1,,4211743811,178,,4209122781,56,Right,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184881,451,1,2,52,42,4qdzzur2cuuridyb0jso8mksi,0,80.8,19.2,2023-04-22T15:11:36.133Z,2023-04-23T01:33:00Z,4209123039,56,Right,4209123037,3,,4209123043,141,16.3,4209123041,140,92.9,4209123045,212,12.9,4209123047,213,6.1,4211745195,388,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185109,494,4,2,52,46,besu5lkqmra07drq1czpr0tk4,1,2.4,87.2,2023-04-22T15:11:40.876Z,2023-04-23T01:33:11Z,4209124131,13,,4209124133,294,,4209124139,285,,4209124135,56,Back,4209124137,152,,4209170025,233,453,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185383,453,4,2,52,46,4qdzzur2cuuridyb0jso8mksi,0,97.6,12.8,2023-04-22T15:11:40.877Z,2023-04-23T01:33:10Z,4211745727,178,,4209125609,294,,4209125607,13,,4209125615,56,Right,4209125619,152,,4209125623,286,,4209170071,233,494,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184841,493,43,2,52,48,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:11:42.683Z,2023-04-22T15:11:53Z,4209124701,144,56,4209122907,56,Back,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537184891,452,43,2,52,49,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-22T15:11:43.721Z,2023-04-22T15:11:59Z,4209123089,346,0,4209125919,144,5,4209123087,56,Right,,,,,,,,,,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185829,495,1,2,53,15,besu5lkqmra07drq1czpr0tk4,0,8,89.3,2023-04-22T15:12:09.903Z,2023-04-23T01:33:22Z,4209127897,152,,4209127901,140,58.7,4209127907,213,0.2,4211746267,178,,4209127899,56,Left,4209127903,141,100.0,4209127889,5,,4209127909,1,,cgu73urupkapqq9bnl17s8tt5,S. George,4209127905,212,53.9,4209127893,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185987,454,5,2,53,18,4qdzzur2cuuridyb0jso8mksi,1,46.4,-1.5,2023-04-22T15:12:12.482Z,2023-04-23T01:33:27Z,4209128763,56,Back,4209128893,233,496,4209128765,347,,,,,,,,,,,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537185847,496,5,2,53,18,besu5lkqmra07drq1czpr0tk4,0,53.6,101.5,2023-04-22T15:12:12.482Z,2023-04-23T01:33:27Z,4209128931,233,454,4209128015,347,,4209128011,56,Left,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537186759,455,1,2,53,43,4qdzzur2cuuridyb0jso8mksi,0,62.3,0,2023-04-22T15:12:37.786Z,2023-04-23T01:33:32Z,4209132757,141,15.2,4209132755,140,84.5,4209132769,1,,4209132747,107,,4209132765,213,0.4,4209132761,212,25.8,4209132751,56,Right,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537186793,498,1,2,53,45,besu5lkqmra07drq1czpr0tk4,1,16.3,89.1,2023-04-22T15:12:39.511Z,2023-04-23T01:33:39Z,4209132975,140,17.5,4209132979,141,85.0,4209132983,213,5.1,4209132981,212,3.1,4211747133,388,,4209132971,3,,4209132973,56,Back,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537186807,499,49,2,53,46,besu5lkqmra07drq1czpr0tk4,1,17.5,85,2023-04-22T15:12:39.926Z,2023-04-23T01:34:08Z,,,,,,,,,,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537186743,497,43,2,53,46,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:12:39.945Z,2023-04-22T17:23:07Z,4209133049,233,456,4209989879,144,44,4209132671,285,0,4209132669,56,Back,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537186775,456,43,2,53,46,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-22T15:12:39.946Z,2023-04-22T17:23:08Z,4209132871,56,Right,4209132877,286,0,4209989935,144,44,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537186829,500,1,2,53,46,besu5lkqmra07drq1czpr0tk4,0,17.5,85,2023-04-22T15:12:40.873Z,2023-04-23T01:34:12Z,4209133183,213,6.1,4209133167,56,Back,4209133171,140,37.0,4211748949,178,,4209133175,141,79.1,4209133179,212,20.9,4209133163,155,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537186851,457,49,2,53,48,4qdzzur2cuuridyb0jso8mksi,1,55.7,15,2023-04-22T15:12:42.607Z,2023-04-23T01:34:37Z,,,,,,,,,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537186931,458,1,2,53,50,4qdzzur2cuuridyb0jso8mksi,0,62.3,2.8,2023-04-22T15:12:44.660Z,2023-04-23T01:34:43Z,4211750583,178,,4209133697,213,6.0,4209133695,212,13.8,4209133693,141,0.0,4209133691,140,75.1,4209133689,56,Right,4209133687,155,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537186941,459,5,2,53,52,4qdzzur2cuuridyb0jso8mksi,0,74.8,-1.7,2023-04-22T15:12:46.262Z,2023-04-23T01:34:48Z,4209135679,233,501,4209133743,347,,4209133741,56,Right,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537187291,501,5,2,53,52,besu5lkqmra07drq1czpr0tk4,1,25.2,101.7,2023-04-22T15:12:46.262Z,2023-04-23T01:34:49Z,4209135553,347,,4209135563,233,459,4209135549,56,Back,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537187329,502,1,2,53,59,besu5lkqmra07drq1czpr0tk4,1,25.4,100,2023-04-22T15:12:53.064Z,2023-04-23T01:34:52Z,4209135795,1,,4209992027,189,,4209135783,107,,4209135789,141,51.8,4209135787,140,7.5,4209135785,56,Back,4209135793,213,4.2,4209135791,212,38.6,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537187435,503,1,2,54,3,besu5lkqmra07drq1czpr0tk4,1,8.1,51.8,2023-04-22T15:12:57.745Z,2023-04-23T01:34:57Z,4211751327,178,,4209136373,212,24.9,4209136371,141,86.0,4209136369,140,16.6,4209136367,56,Back,4209136375,213,1.2,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537187561,504,1,2,54,7,besu5lkqmra07drq1czpr0tk4,1,17.3,84.1,2023-04-22T15:13:01.234Z,2023-04-23T01:35:02Z,4209137109,155,,4211751487,178,,4209137117,212,61.1,4209137115,141,82.4,4209137119,213,6.3,4209137121,1,,4209137111,56,Left,4209137113,140,75.5,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537187585,505,1,2,54,10,besu5lkqmra07drq1czpr0tk4,1,76,85.9,2023-04-22T15:13:04.735Z,2023-04-23T01:35:10Z,4209137243,213,2.5,4209137241,212,7.5,4209137239,141,92.6,4209137235,140,70.3,4209137231,56,Left,4211751865,178,,4211751867,21,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537187865,506,1,2,54,18,besu5lkqmra07drq1czpr0tk4,1,80.5,77,2023-04-22T15:13:12.087Z,2023-04-23T01:35:18Z,4209138749,56,Center,4209138757,213,4.1,4209138755,212,13.2,4209138751,140,73.0,4209138753,141,61.4,4211752117,178,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537187929,507,1,2,54,20,besu5lkqmra07drq1czpr0tk4,0,73,61.4,2023-04-22T15:13:14.441Z,2023-04-23T01:35:25Z,4209139121,213,5.5,4209139123,1,,4211752483,178,,4209139105,140,100.0,4209139095,155,,4209139099,56,Right,4209139119,212,41.0,4209139115,141,19.8,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537187919,460,5,2,54,23,4qdzzur2cuuridyb0jso8mksi,1,-1.2,80,2023-04-22T15:13:17.205Z,2023-04-23T01:35:30Z,4209139265,233,508,4209139051,346,,4209139049,56,Back,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537187943,508,5,2,54,23,besu5lkqmra07drq1czpr0tk4,0,101.2,20,2023-04-22T15:13:17.205Z,2023-04-23T01:35:30Z,4209139171,346,,4209139169,56,Right,4209139291,233,460,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189091,462,1,2,54,58,4qdzzur2cuuridyb0jso8mksi,1,3.9,42.7,2023-04-22T15:13:52.388Z,2023-04-23T01:35:36Z,4209145263,124,,4209994395,155,,4209145275,1,,4209145279,74,,4209145265,56,Center,4209145269,141,50.3,4209145273,213,0.1,4209145267,140,55.8,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,4209145271,212,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189103,463,44,2,55,1,4qdzzur2cuuridyb0jso8mksi,1,54.5,43.7,2023-04-22T15:13:55.710Z,2023-04-23T06:51:07Z,4209145337,56,Center,4209145339,286,,4209145399,233,509,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189073,509,44,2,55,1,besu5lkqmra07drq1czpr0tk4,0,45.5,56.3,2023-04-22T15:13:55.711Z,2023-04-23T01:35:43Z,4209145173,56,Back,4209145175,285,,4209145453,233,463,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189149,464,1,2,55,1,4qdzzur2cuuridyb0jso8mksi,0,55.8,50.3,2023-04-22T15:13:55.743Z,2023-04-23T06:51:07Z,4211753565,388,,4209145593,3,,4209145603,141,37.7,4209145601,140,68.2,4209145607,213,5.7,4209145605,212,15.6,4209145597,56,Center,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189267,510,1,2,55,3,besu5lkqmra07drq1czpr0tk4,0,36.7,71.7,2023-04-22T15:13:57.361Z,2023-04-23T01:35:59Z,4209146245,157,,4209146249,56,Back,4209146255,212,5.9,4211754101,178,,4209146259,1,,4209146257,213,6.2,4209146251,140,42.3,4209146253,141,70.8,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189259,465,44,2,55,6,4qdzzur2cuuridyb0jso8mksi,1,61,34.5,2023-04-22T15:14:00.115Z,2023-04-23T06:51:07Z,4209146201,56,Center,4209146577,233,511,4209146205,286,,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189273,511,44,2,55,6,besu5lkqmra07drq1czpr0tk4,0,39,65.5,2023-04-22T15:14:00.116Z,2023-04-23T01:36:03Z,4209146293,285,,4209146291,56,Back,4209146661,233,465,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189297,466,1,2,55,6,4qdzzur2cuuridyb0jso8mksi,0,64.4,39.8,2023-04-22T15:14:00.139Z,2023-04-23T06:51:08Z,4209146419,212,6.4,4209146415,141,43.0,4209146409,3,,4211754619,388,,4209146411,56,Center,4209146423,213,2.8,4209146413,140,58.7,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189339,512,49,2,55,7,besu5lkqmra07drq1czpr0tk4,1,47.4,69.9,2023-04-22T15:14:01.360Z,2023-04-23T01:36:14Z,,,,,,,,,,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189495,513,1,2,55,9,besu5lkqmra07drq1czpr0tk4,0,47.4,69.9,2023-04-22T15:14:03.063Z,2023-04-23T01:36:19Z,4209147403,1,,4209147397,141,72.6,4209147399,212,51.0,4209147395,140,95.9,4209147401,213,0.0,4211754995,178,,4209147393,56,Center,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189601,467,52,2,55,12,4qdzzur2cuuridyb0jso8mksi,1,4.9,31,2023-04-22T15:14:06.890Z,2023-04-23T01:36:23Z,4209996753,376,,4211755143,178,,,,,,,,,,,,,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189663,468,1,2,55,14,4qdzzur2cuuridyb0jso8mksi,1,7.3,33.9,2023-04-22T15:14:08.746Z,2023-04-23T01:36:35Z,4209148281,140,28.7,4211755665,178,,4209148297,1,,4209148349,287,,4209148273,123,,4209148293,213,1.0,4209148277,56,Back,4209148291,212,43.7,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,4209148285,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189877,469,1,2,55,18,4qdzzur2cuuridyb0jso8mksi,1,29.8,88.7,2023-04-22T15:14:12.168Z,2023-04-23T01:36:44Z,4209149395,141,70.9,4209149403,212,13.0,4211756107,178,,4209149383,56,Back,4209149387,140,25.2,4209149407,213,4.3,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537349827,851,27,2,55,23,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:14:17.669Z,2023-04-23T01:38:11Z,4210003215,53,b0fuw7r17cq41awaoydw9bjl5,4210003213,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189889,470,43,2,55,23,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-22T15:14:17.711Z,2023-04-22T17:24:25Z,4209997871,144,61,4209149515,238,0,4209149441,56,Back,,,,,,,,,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537189921,514,43,2,55,24,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:14:18.302Z,2023-04-22T15:14:22Z,4209150379,144,61,4209149613,56,Right,,,,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537350461,754,27,2,55,24,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-22T15:14:18.419Z,2023-04-23T01:37:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537191401,471,43,2,55,25,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-22T15:14:19.374Z,2023-04-22T15:15:12Z,4209158971,144,5,4209157187,347,0,4209157185,56,Back,,,,,,,,,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537191263,515,43,2,55,26,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:14:20.874Z,2023-04-22T15:15:09Z,4209156555,347,0,4209156553,56,Right,4209158353,144,5,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537349961,852,28,2,55,58,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:14:52.172Z,2023-04-23T01:38:33Z,4210000521,55,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537350937,755,28,2,55,58,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-22T15:14:52.322Z,2023-04-23T01:38:16Z,4210005869,55,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537191295,516,68,2,56,0,besu5lkqmra07drq1czpr0tk4,0,0,0,2023-04-22T15:14:54.522Z,2023-04-23T01:38:43Z,4210008619,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537191411,472,68,2,56,0,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-22T15:14:54.592Z,2023-04-23T01:38:50Z,4210008729,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537193195,480,1,2,56,0,4qdzzur2cuuridyb0jso8mksi,1,41.2,67.9,2023-04-22T15:14:54.845Z,2023-04-23T01:38:55Z,4211762189,178,,4209166153,141,36.3,4210008829,189,,4209166145,56,Back,4209166149,140,34.7,4209166157,213,4.4,4209166155,212,22.5,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537191473,473,1,2,56,7,4qdzzur2cuuridyb0jso8mksi,1,37.8,26.1,2023-04-22T15:15:01.730Z,2023-04-23T01:38:59Z,4209157503,212,21.2,4209157501,141,18.8,4209157505,213,6.0,4211762375,178,,4209157495,56,Right,4209157499,140,57.4,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537191493,474,1,2,56,8,4qdzzur2cuuridyb0jso8mksi,0,57.2,18.8,2023-04-22T15:15:02.625Z,2023-04-23T01:39:06Z,4209157595,213,1.2,4211762657,178,,4209157591,212,20.6,4209157585,56,Center,4209157589,141,47.0,4209157587,140,64.4,,,,,,,86vsscrn4hhdlwlot6sj8pqfo,K. Fotheringham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
