id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value
2538170965,153,7,1,22,41,841zp0njrq63yv4fvw6lgf60q,1,22,90.9,2023-04-23T15:53:31.015Z,2023-04-23T22:32:45Z,4215443927,383,,4214373607,233,306,4214373611,56,Back,4215975377,178,,4214373613,285,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538170971,154,49,1,22,42,841zp0njrq63yv4fvw6lgf60q,1,22,89.4,2023-04-23T15:53:32.275Z,2023-04-23T22:32:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171011,155,1,1,22,43,841zp0njrq63yv4fvw6lgf60q,0,21.7,91.8,2023-04-23T15:53:32.426Z,2023-04-23T22:32:53Z,4214373845,140,44.1,4214373843,56,Back,4214373851,213,0.0,4214373847,141,93.5,4214373849,212,23.5,4215975683,178,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171023,307,49,1,22,44,cnnku8uihko7u4th0fms4pvg6,1,59.9,5.6,2023-04-23T15:53:34.212Z,2023-04-23T22:32:59Z,,,,,,,,,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171035,308,1,1,22,45,cnnku8uihko7u4th0fms4pvg6,1,59.9,5.6,2023-04-23T15:53:34.443Z,2023-04-23T22:33:08Z,4215976415,178,,4214373967,213,1.2,4214373963,141,17.7,4214373965,212,8.7,4214373959,56,Right,4214373961,140,62.6,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171083,309,1,1,22,47,cnnku8uihko7u4th0fms4pvg6,1,62.6,17.7,2023-04-23T15:53:36.656Z,2023-04-23T22:33:13Z,4214374245,141,23.6,4214374243,140,54.1,4214374241,56,Center,4214374247,212,9.8,4215976709,178,,4214374249,213,2.7,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171091,310,1,1,22,50,cnnku8uihko7u4th0fms4pvg6,1,56.7,19.8,2023-04-23T15:53:40.100Z,2023-04-23T22:33:23Z,4214374307,56,Right,4215977099,178,,4214374311,141,14.9,4214374315,213,6.1,4214374313,212,14.9,4214374309,140,70.5,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171115,311,1,1,22,51,cnnku8uihko7u4th0fms4pvg6,1,70.5,14.9,2023-04-23T15:53:40.965Z,2023-04-23T22:33:32Z,4214374445,212,5.3,4215977587,178,,4214374441,141,7.6,4214374435,56,Right,4214374447,213,4.3,4214374437,140,68.7,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171129,312,1,1,22,53,cnnku8uihko7u4th0fms4pvg6,1,68.7,7.7,2023-04-23T15:53:43.286Z,2023-04-23T22:33:42Z,4214374559,140,70.2,4214374561,141,20.1,4215977913,178,,4214374565,213,1.4,4214374563,212,8.6,4214374557,56,Right,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171151,313,1,1,22,54,cnnku8uihko7u4th0fms4pvg6,1,70.2,20.1,2023-04-23T15:53:44.068Z,2023-04-23T22:33:51Z,4214374677,213,0.7,4214374667,56,Center,4215978143,178,,4214374669,140,75.3,4214374673,212,7.3,4214374671,141,27.3,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171181,314,1,1,22,55,cnnku8uihko7u4th0fms4pvg6,1,75.3,27.3,2023-04-23T15:53:44.719Z,2023-04-23T22:33:58Z,4214374843,56,Center,4215978271,178,,4214374845,140,69.5,4214374849,212,6.8,4214374847,141,31.6,4214374851,213,2.7,,,,,,,4lb16ginbppvud84mgwirvfth,A. Morelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171193,315,1,1,22,57,cnnku8uihko7u4th0fms4pvg6,0,71.1,39.5,2023-04-23T15:53:46.907Z,2023-04-23T22:34:03Z,4214374931,140,87.2,4215978569,178,,4214374937,213,6.2,4214374929,56,Center,4214374933,141,37.7,4214374935,212,16.9,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171203,156,12,1,22,58,841zp0njrq63yv4fvw6lgf60q,1,12,58.5,2023-04-23T15:53:47.425Z,2023-04-23T22:34:13Z,4214374995,141,66.8,4214374993,140,13.5,4215979099,178,,4214374991,56,Back,4214374997,212,5.9,4214374999,213,1.3,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171207,157,61,1,22,58,841zp0njrq63yv4fvw6lgf60q,1,15.9,70,2023-04-23T15:53:48.148Z,2023-04-23T22:34:27Z,4214375019,56,Back,4215979651,178,,,,,,,,,,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171223,158,49,1,23,0,841zp0njrq63yv4fvw6lgf60q,1,14.2,64.2,2023-04-23T15:53:49.505Z,2023-04-23T22:34:35Z,,,,,,,,,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171247,159,1,1,23,0,841zp0njrq63yv4fvw6lgf60q,0,14.2,64.2,2023-04-23T15:53:49.574Z,2023-04-23T22:34:39Z,4214375185,1,,4214375183,213,0.1,4214375177,140,44.8,4214375179,141,67.0,4215980041,178,,4214375181,212,32.2,4214375173,157,,4214375175,56,Back,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171331,316,1,1,23,2,cnnku8uihko7u4th0fms4pvg6,1,55.3,31.2,2023-04-23T15:53:52.055Z,2023-04-23T22:34:46Z,4214375599,1,,4214375587,157,,4214375597,213,5.7,4215980385,178,,4214375589,56,Right,4214375591,140,79.5,4214375595,212,30.8,4214375593,141,5.5,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171333,317,49,1,23,8,cnnku8uihko7u4th0fms4pvg6,1,79.5,5.5,2023-04-23T15:53:57.492Z,2023-04-23T22:34:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171337,318,1,1,23,8,cnnku8uihko7u4th0fms4pvg6,0,79.5,5.5,2023-04-23T15:53:57.588Z,2023-04-23T22:35:00Z,4214375625,56,Right,4214375631,212,6.8,4214375633,213,0.9,4214375627,140,83.7,4215980965,178,,4214375629,141,13.2,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171365,160,12,1,23,9,841zp0njrq63yv4fvw6lgf60q,1,18.7,83.9,2023-04-23T15:53:58.777Z,2023-04-23T22:35:06Z,4215981207,178,,4214375737,141,100.0,4214375753,167,,4214375739,212,15.3,4214375741,213,0.9,4214375733,56,Back,4214375735,140,27.9,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171367,161,5,1,23,10,841zp0njrq63yv4fvw6lgf60q,0,25.2,101.7,2023-04-23T15:53:59.927Z,2023-04-23T22:35:09Z,4214375969,233,319,4214375747,347,,4214375745,56,Back,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171397,319,5,1,23,10,cnnku8uihko7u4th0fms4pvg6,1,74.8,-1.7,2023-04-23T15:53:59.927Z,2023-04-23T22:35:08Z,4214375921,56,Right,4214375925,347,,4214375927,233,161,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171473,320,1,1,23,17,cnnku8uihko7u4th0fms4pvg6,1,73.1,0,2023-04-23T15:54:06.317Z,2023-04-23T22:35:13Z,4214376327,107,,4214376337,213,1.6,4214376329,56,Right,4214376331,140,72.9,4214376333,141,7.4,4214376335,212,6.4,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171475,321,61,1,23,19,cnnku8uihko7u4th0fms4pvg6,0,72,9.7,2023-04-23T15:54:08.377Z,2023-04-24T07:12:01Z,4214376341,56,Right,4215982511,178,,,,,,,,,,,,,,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171477,162,1,1,23,19,841zp0njrq63yv4fvw6lgf60q,1,27.4,80.3,2023-04-23T15:54:09.199Z,2023-04-23T22:35:49Z,4214376345,56,Back,4215982965,178,,4214376347,140,21.9,4214376351,212,7.9,4214376353,213,2.4,4214376349,141,88.3,,,,,,,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171483,163,49,1,23,20,841zp0njrq63yv4fvw6lgf60q,1,23.5,85.6,2023-04-23T15:54:10.149Z,2023-04-23T22:35:52Z,,,,,,,,,,,,,,,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171501,164,1,1,23,20,841zp0njrq63yv4fvw6lgf60q,1,23.6,85.6,2023-04-23T15:54:10.239Z,2023-04-23T22:35:56Z,4214376453,140,20.3,4214376455,141,79.4,4215983263,178,,4214376451,56,Back,4214376457,212,5.5,4214376459,213,4.0,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171485,322,43,1,23,21,cnnku8uihko7u4th0fms4pvg6,1,0,0,2023-04-23T15:54:10.481Z,2023-04-23T15:55:35Z,4214376377,213,0.0,4214376375,212,7.2,4214376373,141,9.8,4214382317,144,1,4214376369,56,Right,4214376371,140,78.9,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171533,165,1,1,23,22,841zp0njrq63yv4fvw6lgf60q,0,19.4,81.5,2023-04-23T15:54:11.629Z,2023-04-23T22:36:00Z,4214376615,141,75.1,4214376613,140,59.6,4214376609,155,,4214376621,1,,4214376611,56,Center,4215983443,178,,4214376617,212,42.4,4214376619,213,6.2,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171543,323,4,1,23,25,cnnku8uihko7u4th0fms4pvg6,1,38.3,22.4,2023-04-23T15:54:14.639Z,2023-04-23T22:36:06Z,4214377267,294,,4214377255,13,,4214377269,152,,4214377309,233,166,4214376679,56,Back,4214377271,286,,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171577,166,4,1,23,25,841zp0njrq63yv4fvw6lgf60q,0,61.7,77.6,2023-04-23T15:54:14.640Z,2023-04-23T22:36:06Z,4215983727,178,,4214377333,233,323,4214376845,13,,4214376849,56,Center,4214376853,285,,4214376851,152,,4214376847,294,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171753,324,1,1,23,35,cnnku8uihko7u4th0fms4pvg6,1,40.2,16.1,2023-04-23T15:54:24.609Z,2023-04-23T22:36:11Z,4214377861,152,,4214377873,212,9.2,4214377863,56,Back,4215451313,189,,4215983951,178,,4214377877,213,2.0,4214377859,5,,4214377865,140,36.9,90qai3k7otbuwrry224ki1f4l,J. Lundstram,4214377869,141,,,,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171817,325,1,1,23,39,cnnku8uihko7u4th0fms4pvg6,1,39.2,30.7,2023-04-23T15:54:29.149Z,2023-04-23T22:36:15Z,4214378183,140,36.8,4214378185,141,57.2,4214378181,56,Back,4214378187,212,18.2,4215984167,178,,4214378189,213,1.7,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171881,326,1,1,23,43,cnnku8uihko7u4th0fms4pvg6,1,39.9,55.8,2023-04-23T15:54:32.931Z,2023-04-23T22:36:19Z,4214378481,56,Back,4215984345,178,,4214378483,140,36.2,4214378485,141,42.5,4214378489,213,4.3,4214378487,212,9.8,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171913,327,1,1,23,46,cnnku8uihko7u4th0fms4pvg6,1,38.5,32.8,2023-04-23T15:54:35.916Z,2023-04-23T22:36:23Z,4214378633,213,4.9,4214378625,56,Back,4214378631,212,16.8,4214378629,141,8.6,4215984535,178,,4214378627,140,41.7,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171943,328,1,1,23,49,cnnku8uihko7u4th0fms4pvg6,1,41.7,8.6,2023-04-23T15:54:39.111Z,2023-04-23T22:36:27Z,4214378821,141,31.9,4214378823,212,17.7,4214378825,213,2.0,4214378817,56,Back,4215984727,178,,4214378819,140,34.2,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538171959,329,1,1,23,52,cnnku8uihko7u4th0fms4pvg6,1,30,46,2023-04-23T15:54:41.720Z,2023-04-23T22:36:39Z,4214378917,140,36.5,4215985339,178,,4214378919,141,47.6,4214378915,56,Back,4214378921,212,6.9,4214378923,213,0.2,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172013,330,1,1,23,53,cnnku8uihko7u4th0fms4pvg6,1,36.5,47.6,2023-04-23T15:54:42.824Z,2023-04-23T22:36:55Z,4214379055,56,Back,4214379059,141,52.2,4214379061,212,24.5,4214379063,213,3.0,4215985991,178,,4214379057,140,13.4,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172059,331,1,1,23,56,cnnku8uihko7u4th0fms4pvg6,1,13.4,52.2,2023-04-23T15:54:46.044Z,2023-04-23T22:37:00Z,4214379291,56,Back,4215986245,178,,4214379293,140,21.3,4214379295,141,73.5,4214379299,213,1.1,4214379297,212,16.7,,,,,,,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172075,332,1,1,23,59,cnnku8uihko7u4th0fms4pvg6,1,21.2,69.4,2023-04-23T15:54:48.972Z,2023-04-23T22:37:12Z,4214379369,141,41.6,4214379367,140,16.0,4215986613,178,,4214379371,212,19.7,4214379365,56,Back,4214379373,213,4.4,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172115,333,1,1,24,1,cnnku8uihko7u4th0fms4pvg6,1,17.3,39.4,2023-04-23T15:54:51.053Z,2023-04-23T22:37:16Z,4214379651,212,20.1,4214379653,213,5.0,4215986825,178,,4214379643,140,22.7,4214379645,141,11.0,4214379641,56,Back,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172139,334,1,1,24,6,cnnku8uihko7u4th0fms4pvg6,1,38.6,11.1,2023-04-23T15:54:55.821Z,2023-04-23T22:37:19Z,4214379771,212,12.3,4214379773,213,0.0,4214379765,56,Right,4214379769,141,11.4,4215986941,178,,4214379767,140,50.3,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172161,335,1,1,24,8,cnnku8uihko7u4th0fms4pvg6,1,59.4,10.6,2023-04-23T15:54:57.573Z,2023-04-23T22:37:28Z,4214379945,213,3.6,4214379939,140,53.9,4214379943,212,6.4,4215987183,178,,4214379937,56,Right,4214379941,141,6.4,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172203,336,1,1,24,10,cnnku8uihko7u4th0fms4pvg6,1,55.3,12.8,2023-04-23T15:54:59.303Z,2023-04-23T22:37:33Z,4214380183,140,64.1,4214380185,141,14.4,4214380181,56,Right,4215987341,178,,4214380187,212,9.3,4214380189,213,0.1,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172223,337,1,1,24,11,cnnku8uihko7u4th0fms4pvg6,1,65.5,15,2023-04-23T15:55:01.042Z,2023-04-23T22:37:41Z,4214380305,140,82.8,4214380303,56,Center,4214380307,141,33.4,4214380311,213,0.6,4215987663,178,,4214380309,212,22.1,,,,,,,4lb16ginbppvud84mgwirvfth,A. Morelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172239,338,1,1,24,14,cnnku8uihko7u4th0fms4pvg6,1,82.8,33.4,2023-04-23T15:55:03.644Z,2023-04-23T22:37:47Z,4214380403,140,88.6,4214380405,141,25.0,4214380401,56,Center,4215988023,178,,4214380407,212,8.3,4214380409,213,5.5,,,,,,,5p8y1fedi7alsnrdwg7lmw99l,F. Sakala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172269,339,1,1,24,16,cnnku8uihko7u4th0fms4pvg6,1,88.5,26.1,2023-04-23T15:55:05.524Z,2023-04-23T22:37:51Z,4215988213,178,,4214380611,140,81.0,4214380615,212,18.6,4214380613,141,50.9,4214380609,56,Center,4214380617,213,2.0,,,,,,,4lb16ginbppvud84mgwirvfth,A. Morelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172323,340,1,1,24,19,cnnku8uihko7u4th0fms4pvg6,1,85.9,56.9,2023-04-23T15:55:08.593Z,2023-04-23T22:38:15Z,4214380847,212,9.1,4214388925,210,14,4214380851,213,1.1,4214380841,56,Center,4215988949,178,,4214380845,141,68.5,4214388927,154,,4214380843,140,90.2,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172331,341,14,1,24,20,cnnku8uihko7u4th0fms4pvg6,1,91.7,69,2023-04-23T15:55:10.184Z,2023-04-23T22:38:15Z,4214388977,231,54.2,4215989283,178,,4214388961,29,,4214380879,22,,4214380883,56,Center,4214388973,328,,4214388965,55,340,4214396613,73,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,4214388971,103,4214380881,64,,27.8,4214388387,72,,,4214388963,154,4214388969,102,4214388975,230,98.6,,,,,,,,,,,,55.4,,,,,,,,
2538172341,167,5,1,24,21,841zp0njrq63yv4fvw6lgf60q,1,-0.6,42.8,2023-04-23T15:55:11.124Z,2023-04-23T22:38:19Z,4214381021,233,342,4214380939,346,,4214380937,56,Back,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172347,342,5,1,24,21,cnnku8uihko7u4th0fms4pvg6,0,100.6,57.2,2023-04-23T15:55:11.124Z,2023-04-23T22:38:19Z,4214380967,346,,4214380965,56,Center,4214381053,233,167,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172757,168,1,1,24,59,841zp0njrq63yv4fvw6lgf60q,0,4.1,40.6,2023-04-23T15:55:48.753Z,2023-04-23T22:38:26Z,4214383339,213,0.0,4214383337,212,63.6,4214383329,56,Center,4214383343,74,,4214383325,124,,4214383335,141,44.2,4214383333,140,64.6,4214383341,1,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172781,343,1,1,25,2,cnnku8uihko7u4th0fms4pvg6,1,29.4,51.2,2023-04-23T15:55:52.267Z,2023-04-23T22:38:34Z,4214383457,141,63.9,4214383461,213,0.5,4214383459,212,16.6,4215990123,178,,4214383455,140,42.9,4214383453,56,Back,4214383451,3,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172793,344,1,1,25,4,cnnku8uihko7u4th0fms4pvg6,0,42.9,65.2,2023-04-23T15:55:53.491Z,2023-04-23T22:38:48Z,4214383529,212,11.2,4214383527,141,68.7,4214383519,3,,4214383521,168,,4214383531,213,0.2,4215990815,388,,4214383525,140,53.3,4214383523,56,Center,5p8y1fedi7alsnrdwg7lmw99l,F. Sakala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172823,169,1,1,25,6,841zp0njrq63yv4fvw6lgf60q,0,46,29.1,2023-04-23T15:55:55.588Z,2023-04-23T22:38:53Z,4214383673,141,31.6,4214383675,212,19.3,4214383671,140,64.3,4214383677,213,0.1,4214383667,3,,4214383669,56,Center,4215991131,178,,,,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172847,345,49,1,25,8,cnnku8uihko7u4th0fms4pvg6,1,37.7,80.3,2023-04-23T15:55:57.793Z,2023-04-23T22:39:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172875,346,1,1,25,10,cnnku8uihko7u4th0fms4pvg6,1,37.7,80.3,2023-04-23T15:55:59.330Z,2023-04-23T22:39:26Z,4215992623,178,,4214383995,140,36.6,4214383993,56,Back,4214384001,213,1.7,4214383997,141,95.0,4214383999,212,10.1,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172971,347,1,1,25,11,cnnku8uihko7u4th0fms4pvg6,1,36.4,95,2023-04-23T15:56:00.559Z,2023-04-23T22:39:31Z,4215992815,178,,4214384459,1,,4214384443,155,,4214384455,212,57.7,4214384447,196,,4214384457,213,5.2,4214384449,56,Right,4214384453,141,20.9,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,4214384451,140,,,,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172989,348,1,1,25,16,cnnku8uihko7u4th0fms4pvg6,0,66,21.3,2023-04-23T15:56:06.268Z,2023-04-23T22:39:44Z,4214392113,212,2.5,4214392115,213,0.6,4214392109,140,68.0,4214392143,286,,4214392111,141,23.3,4215993321,178,,4214392137,236,,4214384529,56,Center,4lb16ginbppvud84mgwirvfth,A. Morelos,4214392139,233,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538173017,171,74,1,25,17,841zp0njrq63yv4fvw6lgf60q,1,35.9,79.5,2023-04-23T15:56:06.344Z,2023-04-23T22:39:49Z,4215993571,21,,4214384671,56,Back,4214392161,233,348,4214384673,285,,4215993573,178,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538172983,170,49,1,25,17,841zp0njrq63yv4fvw6lgf60q,1,34.7,79.9,2023-04-23T15:56:07.152Z,2023-04-23T22:40:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538173031,172,3,1,25,20,841zp0njrq63yv4fvw6lgf60q,1,42.6,76.4,2023-04-23T15:56:09.415Z,2023-04-23T22:40:18Z,4214384805,233,349,4214384749,56,Back,4214384751,286,,4215460515,464,,4215995007,178,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538173035,349,45,1,25,20,cnnku8uihko7u4th0fms4pvg6,0,57.4,23.6,2023-04-23T15:56:09.415Z,2023-04-23T22:40:18Z,4214384771,285,,4214384769,56,Center,4214384823,233,172,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538173065,173,1,1,25,21,841zp0njrq63yv4fvw6lgf60q,0,43.6,72.6,2023-04-23T15:56:11.235Z,2023-04-23T22:40:22Z,4214384953,213,6.2,4214384955,1,,4214384951,212,37.0,4214384947,141,69.9,4215995187,178,,4214384945,140,78.8,4214384943,56,Center,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
