id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2527374801,234,1,1,36,31,87coxipr6ls77tnlba3eselx0,1,38.9,5.8,2023-04-02T11:38:03.594Z,2023-04-02T16:36:52Z,4157042849,56,Back,4157042853,141,12.9,4157042855,212,5.8,4158732499,178,,4157042851,140,35.9,4157042857,213,2.1,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527374901,235,1,1,36,33,87coxipr6ls77tnlba3eselx0,1,36,12.3,2023-04-02T11:38:05.295Z,2023-04-02T16:36:56Z,4157043329,56,Right,4158732913,178,,4157043333,141,11.6,4157043335,212,20.6,4157043331,140,55.6,4157043337,213,6.3,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527374975,236,3,1,36,37,87coxipr6ls77tnlba3eselx0,1,47.6,12.9,2023-04-02T11:38:09.227Z,2023-04-02T16:38:53Z,4157043713,286,,4157043741,233,433,4157043711,56,Back,4158743193,178,,4158426875,464,,,,,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527374951,433,45,1,36,37,dvnjvad3p09dugr79gktlrtll,0,52.4,87.1,2023-04-02T11:38:09.227Z,2023-04-02T16:38:54Z,4157043573,56,Left,4157043575,285,,4157043769,233,236,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375147,237,1,1,36,39,87coxipr6ls77tnlba3eselx0,0,48.5,8.5,2023-04-02T11:38:11.363Z,2023-04-02T16:38:57Z,4157044513,213,6.2,4157044507,141,6.7,4158743467,178,,4157044501,155,,4157044505,140,79.9,4157044511,212,33.0,4157044517,1,,4157044503,56,Right,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375117,434,49,1,36,43,dvnjvad3p09dugr79gktlrtll,1,14,87.4,2023-04-02T11:38:15.511Z,2023-04-02T16:39:00Z,,,,,,,,,,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375157,435,3,1,36,44,dvnjvad3p09dugr79gktlrtll,0,16.8,88.8,2023-04-02T11:38:16.968Z,2023-04-02T16:39:05Z,4157044543,56,Back,4158427467,464,,4157044783,233,238,4158744187,178,,4157044547,285,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375179,238,7,1,36,45,87coxipr6ls77tnlba3eselx0,1,83.2,11.2,2023-04-02T11:38:17.410Z,2023-04-02T16:39:09Z,4157044651,56,Right,4158427591,383,,4157044763,233,435,4157044655,286,,4158744589,178,,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375185,239,49,1,36,46,87coxipr6ls77tnlba3eselx0,1,80.4,12,2023-04-02T11:38:18.637Z,2023-04-02T16:39:12Z,,,,,,,,,,,,,,,,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527741519,1638,83,1,36,47,dvnjvad3p09dugr79gktlrtll,1,13.3,86.2,2023-04-02T11:38:19.907Z,2023-04-02T17:24:03Z,4158946957,399,159036,,,,,,,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375295,240,61,1,36,47,87coxipr6ls77tnlba3eselx0,0,87.4,16.7,2023-04-02T11:38:19.992Z,2023-04-02T16:39:18Z,4158745241,178,,4157045191,56,Right,,,,,,,,,,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375371,436,52,1,36,51,dvnjvad3p09dugr79gktlrtll,1,2.3,48.1,2023-04-02T11:38:23.105Z,2023-04-02T16:39:21Z,4158431441,376,,4158745583,178,,,,,,,,,,,,,,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375511,437,1,1,36,55,dvnjvad3p09dugr79gktlrtll,1,7.3,51.5,2023-04-02T11:38:27.948Z,2023-04-02T16:39:25Z,4157046241,123,,4157046253,213,0.1,4157046249,141,54.3,4157046247,140,26.2,4157046251,212,19.9,4158745953,178,,4157046243,56,Back,4158432461,189,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375569,438,1,1,36,59,dvnjvad3p09dugr79gktlrtll,1,29,53.3,2023-04-02T11:38:31.733Z,2023-04-02T16:39:29Z,4157046507,141,4.4,4157046513,213,5.6,4158746325,178,,4157046503,56,Right,4157046517,1,,4157046511,212,52.0,4157046505,140,67.1,,,,v6ddixs4xh5qjb67smsht23t,T. Iwata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375593,439,1,1,37,1,dvnjvad3p09dugr79gktlrtll,0,67.1,4.4,2023-04-02T11:38:33.774Z,2023-04-02T16:39:33Z,4157046637,213,0.1,4157046631,141,6.7,4158746603,178,,4157046623,56,Right,4157046635,212,20.6,4157046627,140,86.7,4157046621,168,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375605,241,43,1,37,4,87coxipr6ls77tnlba3eselx0,1,0,0,2023-04-02T11:38:36.887Z,2023-04-02T11:38:49Z,4157046701,56,Back,4157048215,144,61,,,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375735,242,45,1,37,5,87coxipr6ls77tnlba3eselx0,0,15.2,91,2023-04-02T11:38:37.393Z,2023-04-02T16:39:38Z,4157047323,56,Back,4157047371,233,440,4157047325,285,,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375745,440,3,1,37,5,dvnjvad3p09dugr79gktlrtll,1,84.8,9,2023-04-02T11:38:37.393Z,2023-04-02T16:39:38Z,4158746947,178,,4157047349,286,,4157047347,56,Right,4157047361,233,242,4158434389,464,,,,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375815,243,45,1,37,7,87coxipr6ls77tnlba3eselx0,0,7.4,87.4,2023-04-02T11:38:39.761Z,2023-04-02T16:39:44Z,4157047617,285,,4157047615,56,Back,4157047715,233,441,,,,,,,,,,,,,,,,156hlg4mne48ct15fm5qtpjo5,G. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375805,441,3,1,37,7,dvnjvad3p09dugr79gktlrtll,1,92.6,12.6,2023-04-02T11:38:39.761Z,2023-04-02T16:39:43Z,4158434789,464,,4157047689,233,243,4158747389,178,,4157047599,56,Right,4157047601,286,,,,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375857,442,1,1,37,10,dvnjvad3p09dugr79gktlrtll,1,94.9,26.4,2023-04-02T11:38:42.501Z,2023-04-02T16:39:50Z,4157047835,140,85.2,4157047841,212,11.8,4157050487,154,,4157048153,195,,4157047829,56,Center,4157050485,210,13,4157047837,141,35.2,4157047843,213,2.6,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,4158747677,178,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2527375863,443,13,1,37,12,dvnjvad3p09dugr79gktlrtll,1,89.2,34.6,2023-04-02T11:38:44.644Z,2023-04-02T16:39:51Z,4157050513,154,,4157047891,63,,4157050515,55,442,4157050509,87,,4157047889,22,,4158748005,178,,4157050523,230,98.0,4157050525,231,46.9,a1q1se1i8ih65e94xswacghk9,Jota,4157050521,103,59.7,4157049815,20,,4157050511,29,,4157047893,56,4157050519,102,42.7,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375875,244,5,1,37,13,87coxipr6ls77tnlba3eselx0,1,-0.5,58.4,2023-04-02T11:38:45.394Z,2023-04-02T16:39:53Z,4157047975,233,444,4157047945,56,Back,4157047947,346,,,,,,,,,,,,,,,,,156hlg4mne48ct15fm5qtpjo5,G. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527375873,444,5,1,37,13,dvnjvad3p09dugr79gktlrtll,0,100.5,41.6,2023-04-02T11:38:45.394Z,2023-04-02T16:39:53Z,4157048005,233,244,4157047941,56,Center,4157047943,346,,,,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527376969,245,1,1,37,54,87coxipr6ls77tnlba3eselx0,1,5,63,2023-04-02T11:39:26.948Z,2023-04-02T16:39:59Z,4157053129,56,Right,4157053133,141,7.7,4157053127,124,,4157053135,212,63.7,4157053139,1,,4157053131,140,54.0,4157053137,213,5.7,4157053143,74,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527376985,246,1,1,37,57,87coxipr6ls77tnlba3eselx0,0,54.4,5.9,2023-04-02T11:39:29.974Z,2023-04-02T16:40:11Z,4157053207,140,60.0,4157053215,213,0.1,4157053209,141,6.4,4157053211,212,5.9,4157053205,56,Right,4158749517,178,,4157053203,3,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527376993,445,1,1,37,58,dvnjvad3p09dugr79gktlrtll,0,31.3,97.5,2023-04-02T11:39:31.037Z,2023-04-02T16:40:16Z,4158749841,388,,4157053247,212,32.3,4157053241,56,Left,4157053249,213,6.2,4157053239,157,,4157053245,141,94.2,4157053251,1,,4157053243,140,62.0,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527644079,679,1,1,38,0,87coxipr6ls77tnlba3eselx0,1,39,11.5,2023-04-02T11:39:32.631Z,2023-04-02T16:40:20Z,4158440995,56,Back,4158440993,3,,4158441003,213,2.7,4158750101,388,,4158440997,140,30.1,4158441001,212,10.1,4158440999,141,17.3,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377153,247,1,1,38,2,87coxipr6ls77tnlba3eselx0,0,30.6,9.7,2023-04-02T11:39:34.618Z,2023-04-02T16:40:25Z,4157054117,1,,4157054105,56,Right,4157054111,141,10.1,4157054101,157,,4157054109,140,65.5,4157054115,213,0.0,4157054113,212,36.6,4158750475,178,,atzpueujhh1u79b8ijhufob9w,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377089,446,1,1,38,4,dvnjvad3p09dugr79gktlrtll,0,31.2,94.1,2023-04-02T11:39:36.674Z,2023-04-02T16:40:29Z,4157053703,3,,4157053705,56,Back,4157053719,213,6.2,4158750777,388,,4157053709,141,92.3,4157053715,212,11.2,4157053707,140,41.8,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377207,248,1,1,38,6,87coxipr6ls77tnlba3eselx0,1,57.6,16.8,2023-04-02T11:39:38.433Z,2023-04-02T16:40:36Z,4158751201,178,,4157054401,213,5.2,4157054395,140,60.9,4157054393,56,Right,4157054397,141,7.0,4157054399,212,7.5,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377217,249,3,1,38,9,87coxipr6ls77tnlba3eselx0,0,62.7,5,2023-04-02T11:39:42.009Z,2023-04-02T16:40:45Z,4157054635,233,447,4157054437,286,,4158443157,464,,4157054435,56,Right,4158751795,178,,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377241,447,7,1,38,9,dvnjvad3p09dugr79gktlrtll,0,37.3,95,2023-04-02T11:39:42.012Z,2023-04-02T16:40:48Z,4157054543,285,,4158752011,178,,4157054615,233,249,4157054541,56,Back,4158442865,385,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377269,250,61,1,38,10,87coxipr6ls77tnlba3eselx0,1,60.1,4.9,2023-04-02T11:39:42.344Z,2023-04-02T16:40:53Z,4158752323,178,,4157054705,56,Right,,,,,,,,,,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377319,251,5,1,38,10,87coxipr6ls77tnlba3eselx0,0,61.2,-1.7,2023-04-02T11:39:43.052Z,2023-04-02T16:40:57Z,4157054881,56,Right,4157055227,233,448,4157054883,347,,,,,,,,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377383,448,5,1,38,10,dvnjvad3p09dugr79gktlrtll,1,38.8,101.7,2023-04-02T11:39:43.052Z,2023-04-02T16:40:57Z,4157055165,56,Back,4157055167,347,,4157055199,233,251,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377449,449,1,1,38,16,dvnjvad3p09dugr79gktlrtll,1,35.7,100,2023-04-02T11:39:48.561Z,2023-04-02T16:41:00Z,4157055581,107,,4157055589,212,10.6,4157055591,213,3.5,4157055587,141,96.5,4157055583,56,Back,4157055585,140,26.2,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377553,450,1,1,38,19,dvnjvad3p09dugr79gktlrtll,1,29.7,91.4,2023-04-02T11:39:51.434Z,2023-04-02T16:41:04Z,4157056055,212,19.9,4157056053,141,63.1,4157056049,56,Back,4158753031,178,,4157056057,213,4.5,4157056051,140,24.9,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377677,451,1,1,38,25,dvnjvad3p09dugr79gktlrtll,1,33,50.6,2023-04-02T11:39:57.189Z,2023-04-02T16:41:08Z,4157056627,213,5.0,4157056621,140,36.9,4157056625,212,12.6,4158753239,178,,4157056623,141,33.1,4157056619,56,Back,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377729,452,1,1,38,28,dvnjvad3p09dugr79gktlrtll,1,54.2,24.1,2023-04-02T11:40:00.809Z,2023-04-02T16:41:13Z,4157056873,56,Right,4157056887,213,5.3,4158753469,178,,4157056875,140,63.7,4157056879,141,4.0,4157056885,212,16.9,,,,,,,v6ddixs4xh5qjb67smsht23t,T. Iwata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377853,453,1,1,38,31,dvnjvad3p09dugr79gktlrtll,1,62.4,4.3,2023-04-02T11:40:03.970Z,2023-04-02T16:41:16Z,4157057525,141,34.2,4157057523,140,48.4,4158753619,178,,4157057527,212,25.1,4157057529,213,2.2,4157057521,56,Back,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377929,454,1,1,38,34,dvnjvad3p09dugr79gktlrtll,1,48.4,34.2,2023-04-02T11:40:07.008Z,2023-04-02T16:41:19Z,4157057927,56,Center,4157057935,141,67.9,4158753799,178,,4157057943,213,1.3,4157057939,212,24.1,4157057931,140,55.4,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378013,455,1,1,38,38,dvnjvad3p09dugr79gktlrtll,1,54.1,71.5,2023-04-02T11:40:10.867Z,2023-04-02T16:41:21Z,4157058321,140,61.3,4158753917,178,,4157058327,213,1.0,4157058323,141,87.2,4157058319,56,Left,4157058325,212,13.1,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378127,456,1,1,38,42,dvnjvad3p09dugr79gktlrtll,1,65.6,94.1,2023-04-02T11:40:14.867Z,2023-04-02T16:41:25Z,4158754171,178,,4157058831,141,67.5,4157058823,56,Center,4157058835,213,4.4,4157058827,140,60.6,4157058833,212,18.8,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378219,457,1,1,38,45,dvnjvad3p09dugr79gktlrtll,1,61.7,72.6,2023-04-02T11:40:17.415Z,2023-04-02T16:41:29Z,4158754453,178,,4157059241,212,15.0,4157059235,56,Center,4157059239,141,75.1,4157059237,140,75.9,4157059243,213,0.1,,,,,,,v6ddixs4xh5qjb67smsht23t,T. Iwata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527645235,1089,3,1,38,46,dvnjvad3p09dugr79gktlrtll,0,76.7,71.2,2023-04-02T11:40:18.461Z,2023-04-02T16:42:51Z,4158761087,178,,4158446809,286,,4158446813,467,dl2j6mynj9b09ehi3ebi2fc2d,4158446811,464,,4158446807,56,Center,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378223,458,4,1,38,46,dvnjvad3p09dugr79gktlrtll,1,76.8,73,2023-04-02T11:40:18.627Z,2023-04-02T16:43:00Z,4157059267,286,,4157059261,56,Center,4157059259,13,,4157059635,233,252,4157059265,265,,4157059263,152,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378283,252,4,1,38,46,87coxipr6ls77tnlba3eselx0,0,23.2,27,2023-04-02T11:40:18.628Z,2023-04-02T16:43:00Z,4157059579,13,,4157059585,265,,4157059675,233,458,4157059583,152,,4158761805,178,,4157059587,285,,4157059581,56,Back,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379585,459,13,1,39,47,dvnjvad3p09dugr79gktlrtll,1,75.7,73.9,2023-04-02T11:41:19.814Z,2023-04-02T16:43:04Z,4157065851,56,Center,4157066679,230,98.5,4157067625,74,,4157065847,26,,4157066677,458,,4157066683,231,51.4,4158762137,178,,4157066675,103,73.6,a1q1se1i8ih65e94xswacghk9,Jota,4157066673,102,55.6,4157066207,20,,4157065849,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379627,253,5,1,39,49,87coxipr6ls77tnlba3eselx0,1,-1.3,43.7,2023-04-02T11:41:21.077Z,2023-04-02T16:43:07Z,4157066081,56,Back,4157066083,346,,4157066111,233,460,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379609,460,5,1,39,49,dvnjvad3p09dugr79gktlrtll,0,101.3,56.3,2023-04-02T11:41:21.077Z,2023-04-02T16:43:07Z,4157066005,346,,4157066143,233,253,4157066003,56,Center,,,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380495,254,1,1,40,15,87coxipr6ls77tnlba3eselx0,1,4.9,39.8,2023-04-02T11:41:47.345Z,2023-04-02T16:43:10Z,4157070349,141,19.2,4157070353,213,6.0,4157070347,140,59.5,4157070355,1,,4157070343,124,,4157070351,212,59.0,4157070359,74,,4157070345,56,Right,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380507,255,44,1,40,18,87coxipr6ls77tnlba3eselx0,1,59.2,24.1,2023-04-02T11:41:50.957Z,2023-04-02T18:08:23Z,4157070407,286,,4157070457,233,461,4157070405,56,Center,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380389,461,44,1,40,18,dvnjvad3p09dugr79gktlrtll,0,40.8,75.9,2023-04-02T11:41:50.958Z,2023-04-02T16:43:14Z,4157069737,285,,4157069735,56,Back,4157070491,233,255,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380527,256,1,1,40,19,87coxipr6ls77tnlba3eselx0,1,60,17.7,2023-04-02T11:41:51.061Z,2023-04-02T18:08:23Z,4157070523,212,6.3,4157070509,3,,4157070515,140,65.9,4157070527,213,6.1,4158451687,168,,4157070511,56,Right,4158763233,388,,4157070519,141,15.8,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380607,257,1,1,40,21,87coxipr6ls77tnlba3eselx0,1,66.2,15.8,2023-04-02T11:41:53.290Z,2023-04-02T16:43:25Z,4157070883,141,5.2,4157070885,212,7.3,4157070879,56,Right,4158763879,178,,4157070881,140,64.9,4157070887,213,4.5,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380631,258,1,1,40,26,87coxipr6ls77tnlba3eselx0,1,65.1,4.6,2023-04-02T11:41:58.195Z,2023-04-02T16:43:29Z,4157070979,141,8.2,4157070977,140,60.7,4157070983,213,2.7,4158764147,178,,4157070981,212,5.2,4157070975,56,Right,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380699,259,1,1,40,28,87coxipr6ls77tnlba3eselx0,1,60.7,8.3,2023-04-02T11:42:00.165Z,2023-04-02T16:43:39Z,4158764669,178,,4157071353,213,1.5,4157071349,141,20.4,4157071347,140,61.5,4157072837,210,13,4157071351,212,8.3,4157071345,56,Right,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2527380711,260,13,1,40,31,87coxipr6ls77tnlba3eselx0,1,73.6,30.7,2023-04-02T11:42:03.565Z,2023-04-02T16:43:40Z,4157071423,22,,4157071425,18,,4157072879,231,48.7,4157072869,103,62.5,4157072861,29,,4157072871,215,,4157071427,56,Center,4157072863,55,259,9ciad1fw48orv5aph9o83f6ne,V. Loturi,4157072875,230,99.3,4157072867,102,58.8,4157072015,72,,4158764969,178,4157075171,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380733,261,5,1,40,32,87coxipr6ls77tnlba3eselx0,0,101.3,47.2,2023-04-02T11:42:04.725Z,2023-04-02T16:43:44Z,4157071501,346,,4157071579,233,462,4157071497,56,Center,,,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380715,462,5,1,40,32,dvnjvad3p09dugr79gktlrtll,1,-1.3,52.8,2023-04-02T11:42:04.725Z,2023-04-02T16:43:44Z,4157071439,56,Back,4157071557,233,261,4157071443,346,,,,,,,,,,,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381167,463,1,1,40,43,dvnjvad3p09dugr79gktlrtll,1,2.8,55.5,2023-04-02T11:42:15.702Z,2023-04-02T16:43:47Z,4157073669,140,24.8,4157073679,237,,4157073671,141,84.4,4157073667,56,Back,4157074331,189,,4157073663,124,,4157073673,212,30.3,4157073675,213,0.7,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381285,464,1,1,40,54,dvnjvad3p09dugr79gktlrtll,1,56.8,78.5,2023-04-02T11:42:26.144Z,2023-04-02T16:43:52Z,4157074261,141,74.4,4157074265,213,3.3,4157074259,140,41.9,4158766073,178,,4157074263,212,15.9,4157074257,56,Back,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381413,465,1,1,41,0,dvnjvad3p09dugr79gktlrtll,1,48.2,69.1,2023-04-02T11:42:32.531Z,2023-04-02T16:43:54Z,4157074941,213,4.9,4157074927,56,Back,4158766357,178,,4157074935,141,51.9,4157074929,140,49.9,4157074937,212,11.8,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
