id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2515371315,142,5,1,13,46,841zp0njrq63yv4fvw6lgf60q,1,-1,40.6,2023-03-04T18:14:27.729Z,2023-03-05T14:23:38Z,4072599003,56,Back,4072599005,346,,4072599177,233,123,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515371787,143,1,1,14,12,841zp0njrq63yv4fvw6lgf60q,0,4.7,40.6,2023-03-04T18:14:53.532Z,2023-03-05T14:23:43Z,4072601639,124,,4072601647,212,62.2,4072601657,74,,4072601649,213,6.2,4072601645,141,29.1,4072601643,140,63.5,4072601653,1,,4072601641,56,Center,ddfwtazsntda1pah2l454py3t,J. Gorter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515371783,124,44,1,14,16,4qdzzur2cuuridyb0jso8mksi,1,34.6,70.8,2023-03-04T18:14:57.078Z,2023-03-05T16:34:05Z,4072601613,56,Back,4072601615,285,,4072601795,233,144,,,,,,,,,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515371791,144,44,1,14,16,841zp0njrq63yv4fvw6lgf60q,0,65.4,29.2,2023-03-04T18:14:57.079Z,2023-03-05T14:23:46Z,4072601687,56,Center,4072601689,286,,4072601835,233,124,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515371835,125,1,1,14,16,4qdzzur2cuuridyb0jso8mksi,0,31.9,71.7,2023-03-04T18:14:57.128Z,2023-03-05T16:34:05Z,4072601957,141,64.9,4072601959,212,13.6,4072601955,140,44.1,4072601961,213,5.9,4075650125,388,,4072601951,3,,4072601953,56,Back,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515371869,145,1,1,14,17,841zp0njrq63yv4fvw6lgf60q,0,50.8,29.2,2023-03-04T18:14:58.935Z,2023-03-05T14:23:59Z,4072602147,1,,4072602145,213,1.4,4072602137,56,Center,4072602239,189,,4072602139,140,52.0,4072602135,157,,4072602141,141,44.3,4075651343,178,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,4072602143,212,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,,,,,,
2515371913,126,49,1,14,21,4qdzzur2cuuridyb0jso8mksi,1,44.6,55.5,2023-03-04T18:15:02.183Z,2023-03-05T14:24:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515371975,127,1,1,14,22,4qdzzur2cuuridyb0jso8mksi,1,38.7,57.3,2023-03-04T18:15:03.707Z,2023-03-05T14:24:09Z,4072602713,56,Back,4072602715,140,25.6,4072602723,213,3.8,4072602717,141,40.7,4072602719,212,17.8,4075652299,178,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372043,128,1,1,14,27,4qdzzur2cuuridyb0jso8mksi,0,34.5,32.5,2023-03-04T18:15:08.036Z,2023-03-05T14:24:11Z,4072603081,141,64.2,4072603083,212,51.8,4072603079,140,79.4,4072603087,1,,4072603077,56,Center,4072603085,213,0.4,4072603075,155,,4075652559,178,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372059,146,12,1,14,29,841zp0njrq63yv4fvw6lgf60q,1,19.7,42.8,2023-03-04T18:15:10.214Z,2023-03-05T14:24:15Z,4072603181,56,Back,4075653033,388,,4072603183,140,27.8,4072603185,141,50.0,4072603187,212,9.8,4072603189,213,0.5,4072603237,15,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372131,129,1,1,14,32,4qdzzur2cuuridyb0jso8mksi,1,77.3,59.7,2023-03-04T18:15:13.371Z,2023-03-05T14:24:19Z,4075653591,178,,4072603559,141,65.5,4072603563,213,1.2,4072603557,140,78.6,4072603555,56,Center,4072603561,212,4.2,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372163,130,1,1,14,33,4qdzzur2cuuridyb0jso8mksi,1,76.8,64.9,2023-03-04T18:15:14.614Z,2023-03-05T14:24:22Z,4072603773,140,77.3,4072603771,56,Left,4075654003,178,,4072603775,141,85.1,4072603779,213,1.5,4072603777,212,13.7,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372177,131,1,1,14,35,4qdzzur2cuuridyb0jso8mksi,1,76.9,85.1,2023-03-04T18:15:16.541Z,2023-03-05T14:24:25Z,4072603841,213,3.7,4072603833,56,Center,4072603835,140,66.0,4075654375,178,,4072603839,212,13.1,4072603837,141,75.6,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372249,132,1,1,14,36,4qdzzur2cuuridyb0jso8mksi,1,66,75.6,2023-03-04T18:15:17.518Z,2023-03-05T14:24:28Z,4072604185,56,Left,4072604187,140,65.4,4072604189,141,91.7,4072604191,212,11.0,4075654741,178,,4072604193,213,1.6,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372291,133,1,1,14,40,4qdzzur2cuuridyb0jso8mksi,0,70.4,92.6,2023-03-04T18:15:21.596Z,2023-03-05T14:24:30Z,4072604379,212,31.2,4072604377,141,54.2,4072604375,140,86.7,4073625031,224,,4072604365,2,,4072604373,56,Center,4075655007,178,,4072604369,155,,629dgygro5n41ce8ulov5wwl,S. McMann,4072604381,213,4073625033,72,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,,
2515372315,147,12,1,14,41,841zp0njrq63yv4fvw6lgf60q,1,11.6,44.8,2023-03-04T18:15:22.822Z,2023-03-05T14:24:35Z,4072604527,212,17.6,4072604531,213,0.9,4072604519,56,Back,4075655481,178,,4072604523,141,64.3,4072604549,15,,4072604521,140,22.6,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372335,148,49,1,14,44,841zp0njrq63yv4fvw6lgf60q,1,23.3,67.3,2023-03-04T18:15:25.079Z,2023-03-05T14:24:45Z,,,,,,,,,,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372353,149,50,1,14,44,841zp0njrq63yv4fvw6lgf60q,1,23.6,71.7,2023-03-04T18:15:25.205Z,2023-03-05T14:24:50Z,4072604713,285,,4072604781,233,134,4072604711,56,Back,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372351,134,7,1,14,44,4qdzzur2cuuridyb0jso8mksi,0,76.4,28.3,2023-03-04T18:15:25.511Z,2023-03-05T14:24:55Z,4073625417,385,,4072604707,286,,4072604725,233,149,4072604705,56,Center,4075657443,178,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515992187,1039,83,1,14,49,4qdzzur2cuuridyb0jso8mksi,1,47.8,6.4,2023-03-04T18:15:30.347Z,2023-03-05T15:04:21Z,4075879439,399,437960,,,,,,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372523,150,3,1,14,49,841zp0njrq63yv4fvw6lgf60q,0,54.4,95.1,2023-03-04T18:15:30.363Z,2023-03-05T14:25:07Z,4072607041,211,,4075658807,178,,4073625523,465,,4072605679,286,,4072605677,56,Left,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372891,135,5,1,14,51,4qdzzur2cuuridyb0jso8mksi,1,39,-2,2023-03-04T18:15:32.329Z,2023-03-05T14:25:11Z,4072607561,56,Back,4072607563,347,,4072607597,233,151,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372779,151,5,1,14,51,841zp0njrq63yv4fvw6lgf60q,0,61,102,2023-03-04T18:15:32.329Z,2023-03-05T14:25:12Z,4072607031,56,Left,4072607603,233,135,4072607033,347,,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372951,136,1,1,15,16,4qdzzur2cuuridyb0jso8mksi,0,40.7,0,2023-03-04T18:15:57.025Z,2023-03-05T14:17:44Z,4072607879,212,49.2,4072607877,141,25.0,4072607875,140,84.3,4072607871,107,,4072607881,213,0.4,4072607883,1,,4072607873,56,Center,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372945,152,49,1,15,19,841zp0njrq63yv4fvw6lgf60q,1,14.9,79.4,2023-03-04T18:16:00.852Z,2023-03-05T14:17:50Z,,,,,,,,,,,,,,,,,,,,,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372979,153,1,1,15,20,841zp0njrq63yv4fvw6lgf60q,0,15.7,78.8,2023-03-04T18:16:00.983Z,2023-03-05T14:17:53Z,4072608083,140,35.4,4075604335,178,,4072608081,56,Back,4072608085,141,78.5,4072608079,157,,4072608087,212,20.7,4072608089,213,6.3,4072608091,1,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372995,137,44,1,15,23,4qdzzur2cuuridyb0jso8mksi,1,66.4,22.9,2023-03-04T18:16:03.948Z,2023-03-05T16:34:05Z,4072608249,233,154,4072608185,286,,4072608183,56,Center,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515372985,154,44,1,15,23,841zp0njrq63yv4fvw6lgf60q,0,33.6,77.1,2023-03-04T18:16:03.949Z,2023-03-05T14:17:57Z,4072608259,233,137,4072608127,285,,4072608125,56,Back,,,,,,,,,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373023,138,1,1,15,23,4qdzzur2cuuridyb0jso8mksi,1,68.1,24.3,2023-03-04T18:16:04.083Z,2023-03-05T16:34:06Z,4072608361,212,4.6,4072608355,56,Center,4072608357,140,72.5,4072608359,141,24.1,4072608363,213,6.3,4072608353,3,,4075605435,388,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373033,139,1,1,15,25,4qdzzur2cuuridyb0jso8mksi,1,72.5,24.1,2023-03-04T18:16:06.048Z,2023-03-05T14:18:08Z,4072608441,213,2.7,4072608433,140,64.4,4072608431,56,Center,4072608429,3,,4075606745,388,,4072608435,141,30.7,4072608439,212,9.6,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373037,140,49,1,15,26,4qdzzur2cuuridyb0jso8mksi,1,64.7,29.7,2023-03-04T18:16:07.125Z,2023-03-05T14:18:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373043,141,1,1,15,26,4qdzzur2cuuridyb0jso8mksi,1,64.7,29.7,2023-03-04T18:16:07.745Z,2023-03-05T14:18:19Z,4072608537,212,4.3,4075608271,178,,4072608533,141,31.5,4072608541,213,0.3,4072608529,140,68.6,4072608525,56,Center,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373055,142,1,1,15,27,4qdzzur2cuuridyb0jso8mksi,0,68.6,31.5,2023-03-04T18:16:08.765Z,2023-03-05T14:18:27Z,4075609627,178,,4072608633,140,71.9,4072608635,141,28.0,4072608637,212,4.2,4072608631,56,Center,4072608639,213,5.7,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373057,155,49,1,15,28,841zp0njrq63yv4fvw6lgf60q,1,31.4,76.4,2023-03-04T18:16:09.548Z,2023-03-05T14:18:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373091,156,1,1,15,28,841zp0njrq63yv4fvw6lgf60q,0,31.3,76.3,2023-03-04T18:16:09.590Z,2023-03-05T14:18:35Z,4072608847,141,47.0,4072608849,212,46.2,4072608845,140,71.0,4075611045,178,,4072608851,213,5.8,4072608841,157,,4072608843,56,Center,4072608853,1,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373099,143,49,1,15,32,4qdzzur2cuuridyb0jso8mksi,1,26.9,55.5,2023-03-04T18:16:13.521Z,2023-03-05T14:18:37Z,,,,,,,,,,,,,,,,,,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373149,144,1,1,15,34,4qdzzur2cuuridyb0jso8mksi,1,27.1,54.9,2023-03-04T18:16:15.695Z,2023-03-05T14:18:39Z,4072609223,212,40.2,4072609215,56,Left,4072609219,140,61.2,4075611593,178,,4072609221,141,81.7,4072609211,155,,4072609227,1,,4072609225,213,0.5,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515982651,889,83,1,15,37,841zp0njrq63yv4fvw6lgf60q,1,39.1,19.6,2023-03-04T18:16:18.321Z,2023-03-05T14:50:47Z,4075831157,399,210065,,,,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373157,145,61,1,15,37,4qdzzur2cuuridyb0jso8mksi,0,58.4,80,2023-03-04T18:16:18.333Z,2023-03-05T14:50:29Z,4072609247,56,Left,4075614315,178,,,,,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373161,157,49,1,15,39,841zp0njrq63yv4fvw6lgf60q,1,41.9,13.7,2023-03-04T18:16:19.999Z,2023-03-05T14:19:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373191,158,61,1,15,39,841zp0njrq63yv4fvw6lgf60q,0,43.6,12.5,2023-03-04T18:16:20.690Z,2023-03-05T14:19:05Z,4075615593,178,,4072609431,56,Back,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373209,146,49,1,15,41,4qdzzur2cuuridyb0jso8mksi,1,47.2,76.9,2023-03-04T18:16:22.290Z,2023-03-05T14:19:11Z,,,,,,,,,,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373223,147,1,1,15,41,4qdzzur2cuuridyb0jso8mksi,1,47.2,76.9,2023-03-04T18:16:22.347Z,2023-03-05T14:19:13Z,4072609605,213,3.7,4072609597,56,Back,4072609603,212,6.8,4072609599,140,41.7,4075616691,178,,4072609601,141,71.5,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373263,148,1,1,15,43,4qdzzur2cuuridyb0jso8mksi,1,41.7,71.2,2023-03-04T18:16:24.016Z,2023-03-05T14:19:16Z,4072609845,141,49.0,4072609847,212,15.7,4072609849,213,5.0,4072609843,140,45.7,4072609841,56,Back,4075617205,178,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373329,149,1,1,15,45,4qdzzur2cuuridyb0jso8mksi,1,45.9,44.3,2023-03-04T18:16:26.482Z,2023-03-05T14:19:20Z,4072610135,213,4.7,4075617747,178,,4072610131,141,11.9,4072610129,140,44.7,4072610127,56,Back,4072610133,212,22.1,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373343,150,1,1,15,47,4qdzzur2cuuridyb0jso8mksi,1,44.9,11.6,2023-03-04T18:16:28.589Z,2023-03-05T14:19:25Z,4075618417,178,,4072610221,56,Right,4072610223,140,60.7,4072610227,212,17.0,4072610229,213,6.1,4072610225,141,6.4,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373413,151,1,1,15,51,4qdzzur2cuuridyb0jso8mksi,1,59.4,5.9,2023-03-04T18:16:32.014Z,2023-03-05T14:19:31Z,4072610563,212,15.5,4072610559,140,48.7,4075619105,178,,4072610557,56,Back,4072610561,141,21.6,4072610565,213,2.4,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373421,152,61,1,15,52,4qdzzur2cuuridyb0jso8mksi,0,50.9,24.9,2023-03-04T18:16:33.006Z,2023-03-05T14:19:39Z,4072610599,56,Center,4075620115,178,,,,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515983575,901,67,1,15,54,841zp0njrq63yv4fvw6lgf60q,1,51.8,53.4,2023-03-04T18:16:35.086Z,2023-03-05T16:34:06Z,4075835799,233,922,,,,,,,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515983571,922,67,1,15,54,4qdzzur2cuuridyb0jso8mksi,0,48.2,46.6,2023-03-04T18:16:35.087Z,2023-03-05T14:51:51Z,4075835815,233,901,,,,,,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373427,159,1,1,15,54,841zp0njrq63yv4fvw6lgf60q,0,51.6,55.2,2023-03-04T18:16:35.098Z,2023-03-05T16:34:06Z,4072610617,141,57.2,4072610619,212,4.3,4072610621,213,0.3,4072610705,233,153,4072610613,56,Center,4072610615,140,55.5,4075620347,178,,4072610709,286,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,4072610703,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373443,153,74,1,15,54,4qdzzur2cuuridyb0jso8mksi,1,45.8,47.3,2023-03-04T18:16:35.106Z,2023-03-05T14:19:46Z,4072610681,285,,4072610745,233,159,4072610679,56,Back,4075620979,389,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515984319,903,83,1,16,1,841zp0njrq63yv4fvw6lgf60q,1,35.7,63,2023-03-04T18:16:41.950Z,2023-03-05T14:52:50Z,4075839685,399,210065,,,,,,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373551,154,1,1,16,1,4qdzzur2cuuridyb0jso8mksi,1,64.8,36.6,2023-03-04T18:16:41.974Z,2023-03-05T14:52:37Z,4072611235,213,5.0,4075634551,178,,4072611231,141,25.0,4072611229,140,67.3,4072611227,56,Center,4072611233,212,8.3,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373573,155,1,1,16,4,4qdzzur2cuuridyb0jso8mksi,1,69.9,34.9,2023-03-04T18:16:45.725Z,2023-03-05T14:21:48Z,4072611381,140,80.9,4072611383,141,53.6,4072611379,56,Center,4072611387,213,0.8,4072611385,212,17.2,4075634871,178,,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373575,156,61,1,16,5,4qdzzur2cuuridyb0jso8mksi,0,80.9,53.6,2023-03-04T18:16:46.821Z,2023-03-05T14:22:00Z,4075636153,178,,4072611401,56,Center,,,,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373679,160,12,1,16,6,841zp0njrq63yv4fvw6lgf60q,1,15.8,42.2,2023-03-04T18:16:47.757Z,2023-03-05T14:22:03Z,4072612001,212,51.9,4072612003,213,5.8,4075636511,178,,4072611995,56,Right,4072611997,140,60.4,4072611999,141,9.2,,,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373697,158,1,1,16,11,4qdzzur2cuuridyb0jso8mksi,1,40.2,91.5,2023-03-04T18:16:52.767Z,2023-03-05T14:22:10Z,4072612097,212,30.8,4072612099,213,6.2,4072612095,141,87.8,4075637563,178,,4072612087,155,,4072612091,140,69.4,4072612089,56,Left,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373645,157,43,1,16,12,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-03-04T18:16:53.131Z,2023-03-04T18:17:01Z,4072611791,286,0,4072611789,56,Back,4072612485,144,50,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373703,159,1,1,16,13,4qdzzur2cuuridyb0jso8mksi,0,69.4,87.8,2023-03-04T18:16:54.509Z,2023-03-05T14:22:17Z,4072612135,212,4.1,4072612137,213,5.7,4075638389,178,,4072612129,56,Left,4072612131,140,72.8,4072612127,168,,4072612133,141,84.7,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373683,161,43,1,16,15,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-03-04T18:16:56.016Z,2023-03-04T18:17:40Z,4072612023,56,Back,4072615629,144,61,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373699,162,49,1,16,15,841zp0njrq63yv4fvw6lgf60q,1,22.3,22.1,2023-03-04T18:16:56.618Z,2023-03-05T14:22:22Z,,,,,,,,,,,,,,,,,,,,,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373771,163,1,1,16,18,841zp0njrq63yv4fvw6lgf60q,1,22.2,24,2023-03-04T18:16:59.219Z,2023-03-05T14:22:25Z,4075639627,178,,4072612519,141,43.6,4072612517,140,23.2,4072612523,213,1.5,4072612515,56,Back,4072612521,212,13.4,,,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373819,164,1,1,16,21,841zp0njrq63yv4fvw6lgf60q,0,23.2,43.6,2023-03-04T18:17:02.154Z,2023-03-05T14:22:29Z,4072612779,1,,4072612777,213,6.0,4075640139,178,,4072612775,212,54.4,4072612771,140,72.5,4072612773,141,19.1,4072612767,155,,4072612769,56,Right,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515373833,160,1,1,16,24,4qdzzur2cuuridyb0jso8mksi,1,27,78.1,2023-03-04T18:17:05.172Z,2023-03-05T14:22:33Z,4072612845,3,,4072612855,213,0.3,4072612847,56,Back,4072612849,140,38.9,4075640655,178,,4072612851,141,84.4,4072612853,212,13.2,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
