id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,assist,qualifier/15/value,qualifier/16/value,qualifier/18/value
2442528731,170,1,1,16,49,ez46dadmx0virt38cgeq2n6pf,0,45,80.2,2022-08-06T14:17:22.803Z,2022-08-06T21:12:21Z,3689343913,178,,3687262415,141,81.1,3687262411,140,54.5,3687262407,56,Left,3687262419,213,0.1,3687262417,212,10.0,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442528871,149,1,1,16,51,759fhii7hsnldanli06j5jmf6,0,52.3,27.9,2022-08-06T14:17:24.170Z,2022-08-06T21:12:33Z,3687263125,213,4.8,3687263121,141,0.0,3687263117,56,Right,3687263119,140,53.8,3689344495,178,,3687263123,212,19.4,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442528883,150,5,1,16,53,759fhii7hsnldanli06j5jmf6,0,54.2,-0.9,2022-08-06T14:17:26.136Z,2022-08-06T21:12:43Z,3687263161,56,Right,3687266323,233,171,3687263163,347,,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442529431,171,5,1,16,53,ez46dadmx0virt38cgeq2n6pf,1,45.8,100.9,2022-08-06T14:17:26.136Z,2022-08-06T21:12:42Z,3687266235,347,,3687266267,233,150,3687266233,56,Back,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442529477,172,1,1,17,12,ez46dadmx0virt38cgeq2n6pf,0,44.1,100,2022-08-06T14:17:45.302Z,2022-08-06T21:13:10Z,3687266503,141,90.9,3687266507,213,5.9,3687266501,140,59.1,3687266499,56,Left,3687266497,107,,3687266505,212,17.3,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442529567,151,1,1,17,13,759fhii7hsnldanli06j5jmf6,1,31.7,9.2,2022-08-06T14:17:46.792Z,2022-08-06T21:14:01Z,3687266995,56,Back,3687267001,212,6.7,3689348233,178,,3687266997,140,38.1,3688390679,3,,3687267003,213,6.2,3687266999,141,8.3,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442529571,152,49,1,17,14,759fhii7hsnldanli06j5jmf6,1,38.1,8.3,2022-08-06T14:17:47.460Z,2022-08-07T04:43:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442529625,153,1,1,17,15,759fhii7hsnldanli06j5jmf6,1,38.1,8.3,2022-08-06T14:17:48.066Z,2022-08-06T21:14:19Z,3689348875,178,,3687267271,140,30.1,3687267269,56,Back,3687267283,213,2.1,3687267277,212,17.7,3687267273,141,31.2,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442530001,154,1,1,17,17,759fhii7hsnldanli06j5jmf6,1,30.6,39.1,2022-08-06T14:17:50.698Z,2022-08-06T21:14:30Z,3687269165,141,66.0,3687269159,56,Back,3687269171,213,1.7,3689349203,178,,3687269169,212,18.5,3687269163,140,27.7,,,,,,,1vgtiwnof0l89l62t6e1thgx5,B. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442530013,155,3,1,17,26,759fhii7hsnldanli06j5jmf6,0,59.6,96.4,2022-08-06T14:17:59.139Z,2022-08-06T21:15:04Z,3687269699,233,173,3689350571,178,,3687269239,286,,3687269237,56,Left,3688392261,465,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442530071,173,7,1,17,26,ez46dadmx0virt38cgeq2n6pf,0,40.4,3.6,2022-08-06T14:17:59.333Z,2022-08-06T21:15:13Z,3687269543,285,,3688392705,385,,3687269605,233,155,3687269537,56,Back,3689351097,178,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443158697,1472,43,1,17,28,759fhii7hsnldanli06j5jmf6,1,0,0,2022-08-06T14:18:01.721Z,2022-08-07T07:49:07Z,3690650803,144,82,3690650759,178,0,,,,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443123537,1074,83,1,17,28,ez46dadmx0virt38cgeq2n6pf,1,41.6,6.4,2022-08-06T14:18:01.867Z,2022-08-07T07:49:26Z,3690475979,399,224052,,,,,,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442530093,156,1,1,17,29,759fhii7hsnldanli06j5jmf6,0,59.4,94.7,2022-08-06T14:18:01.948Z,2022-08-07T07:50:32Z,3687269655,141,93.0,3687269651,56,Left,3687269659,213,5.3,3687270077,236,,3687270087,286,,3687270079,233,174,3689352981,178,,3687269653,140,60.1,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,3687269657,212,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442530153,174,74,1,17,29,ez46dadmx0virt38cgeq2n6pf,1,40,9.2,2022-08-06T14:18:01.983Z,2022-08-07T07:50:35Z,3689353303,178,,3687269927,56,Back,3687269929,285,,3687270159,233,156,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442530221,175,1,1,17,29,ez46dadmx0virt38cgeq2n6pf,0,44.6,7.4,2022-08-06T14:18:02.532Z,2022-08-06T21:16:07Z,3687270347,213,1.8,3687270343,141,12.3,3687270335,3,,3689353623,388,,3687270341,140,43.9,3687270339,56,Back,3687270345,212,3.4,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442530237,157,1,1,17,30,759fhii7hsnldanli06j5jmf6,0,57.7,85.9,2022-08-06T14:18:03.701Z,2022-08-06T21:16:22Z,3687270465,212,32.8,3687270459,56,Back,3687270461,140,28.0,3687270463,141,100.0,3687270467,213,2.8,3687270469,1,,3689354085,178,,,,,1vgtiwnof0l89l62t6e1thgx5,B. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442530245,158,5,1,17,33,759fhii7hsnldanli06j5jmf6,0,33.3,101,2022-08-06T14:18:06.266Z,2022-08-06T21:16:31Z,3687423495,233,176,3687270489,56,Back,3687270491,347,,,,,,,,,,,,,,,,,1vgtiwnof0l89l62t6e1thgx5,B. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442531087,176,5,1,17,33,ez46dadmx0virt38cgeq2n6pf,1,66.7,-1,2022-08-06T14:18:06.266Z,2022-08-06T21:16:31Z,3687423475,233,158,3687274825,56,Right,3687274829,347,,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442531169,177,1,1,17,57,ez46dadmx0virt38cgeq2n6pf,1,57.2,0,2022-08-06T14:18:30.876Z,2022-08-06T21:17:00Z,3687275285,107,,3687275293,212,11.8,3687275289,140,67.0,3687275295,213,0.5,3687275287,56,Right,3687275291,141,7.0,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442531223,178,1,1,17,59,ez46dadmx0virt38cgeq2n6pf,0,78.4,6,2022-08-06T14:18:32.232Z,2022-08-06T21:17:17Z,3689356341,388,,3688399441,140,74.9,3688399445,212,4.3,3688399447,213,3.7,3688399443,141,2.7,3689356343,21,,3687275515,56,Right,,,,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442531263,159,1,1,18,0,759fhii7hsnldanli06j5jmf6,0,33.8,87.7,2022-08-06T14:18:33.660Z,2022-08-06T21:17:29Z,3687275769,212,42.8,3687275771,213,5.6,3687275763,56,Center,3687275767,141,50.3,3687275761,157,,3687275773,1,,3687275765,140,66.6,3689356935,178,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442531429,179,1,1,18,5,ez46dadmx0virt38cgeq2n6pf,1,41.2,77.2,2022-08-06T14:18:38.571Z,2022-08-06T21:17:43Z,3687276605,56,Left,3687276613,212,24.6,3687276619,213,0.4,3689357511,178,,3687276609,141,91.8,3687276607,140,62.6,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443123683,1386,83,1,18,8,759fhii7hsnldanli06j5jmf6,1,38.7,13.4,2022-08-06T14:18:41.822Z,2022-08-07T04:52:45Z,3690476657,399,489734,,,,,,,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442531533,180,1,1,18,8,ez46dadmx0virt38cgeq2n6pf,1,62.5,89.3,2022-08-06T14:18:41.836Z,2022-08-06T21:17:53Z,3689358101,178,,3687277275,140,52.2,3687277273,56,Center,3687277277,141,72.1,3687277281,213,4.0,3687277279,212,15.9,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442531601,181,1,1,18,12,ez46dadmx0virt38cgeq2n6pf,1,46,82.7,2022-08-06T14:18:45.538Z,2022-08-06T21:18:09Z,3687277635,212,21.9,3687277629,56,Back,3687277631,140,25.9,3687277637,213,2.9,3687277633,141,91.1,3689358753,178,,,,,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442531861,182,1,1,18,14,ez46dadmx0virt38cgeq2n6pf,1,24.8,90.9,2022-08-06T14:18:47.882Z,2022-08-06T21:18:26Z,3687278951,213,4.2,3687278945,140,13.1,3687278949,212,26.8,3689359473,178,,3687278943,56,Back,3687278947,141,55.8,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442531939,183,1,1,18,19,ez46dadmx0virt38cgeq2n6pf,1,13.6,57.5,2022-08-06T14:18:52.737Z,2022-08-06T21:18:39Z,3687279385,213,1.2,3689360159,178,,3687279377,56,Back,3687279383,212,23.2,3687279381,141,89.1,3687279379,140,21.9,,,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532071,184,1,1,18,23,ez46dadmx0virt38cgeq2n6pf,0,20.6,91.1,2022-08-06T14:18:56.836Z,2022-08-06T21:18:48Z,3687280169,141,70.3,3687280165,140,96.4,3689360805,178,,3687280161,56,Center,3687280181,1,,3687280177,213,6.1,3687280157,155,,3687280173,212,80.8,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532085,160,52,1,18,29,759fhii7hsnldanli06j5jmf6,1,8.8,36.9,2022-08-06T14:19:01.967Z,2022-08-06T21:18:59Z,3689361251,178,,3688401601,377,,,,,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532383,161,1,1,18,29,759fhii7hsnldanli06j5jmf6,1,8.8,36.9,2022-08-06T14:19:02.756Z,2022-08-06T21:19:05Z,3687281765,123,,3689361429,178,,3687281773,212,14.0,3687281777,213,0.8,3687281769,140,18.4,3687281771,141,51.2,3687281767,56,Back,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532419,162,1,1,18,36,759fhii7hsnldanli06j5jmf6,1,26.9,69.4,2022-08-06T14:19:09.831Z,2022-08-06T21:19:17Z,3689362063,178,,3687281971,56,Back,3687281975,141,95.1,3687281979,213,1.0,3687281973,140,37.5,3687281977,212,20.7,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532735,163,1,1,18,38,759fhii7hsnldanli06j5jmf6,1,36.9,94.8,2022-08-06T14:19:11.426Z,2022-08-06T21:19:24Z,3687283695,141,75.0,3687283691,56,Back,3689362473,178,,3687283699,213,4.2,3687283697,212,15.8,3687283693,140,29.0,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532815,164,1,1,18,48,759fhii7hsnldanli06j5jmf6,1,30,65.7,2022-08-06T14:19:21.771Z,2022-08-06T21:19:44Z,3687284093,213,1.2,3687284085,56,Back,3687284089,141,94.8,3689363493,178,,3687284087,140,38.4,3687284091,212,21.7,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532837,165,1,1,18,50,759fhii7hsnldanli06j5jmf6,0,39.2,94.8,2022-08-06T14:19:23.572Z,2022-08-06T21:19:55Z,3687284185,141,77.6,3689363995,178,,3687284181,56,Center,3687284179,155,,3687284183,140,60.8,3687284187,212,25.5,3687284189,213,5.8,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532903,185,61,1,18,52,ez46dadmx0virt38cgeq2n6pf,1,45.3,22.4,2022-08-06T14:19:25.113Z,2022-08-06T21:20:13Z,3689364739,178,,3687284563,56,Back,3689364737,21,,,,,,,,,,,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442532955,186,49,1,18,55,ez46dadmx0virt38cgeq2n6pf,1,56.5,21.3,2022-08-06T14:19:28.342Z,2022-08-06T21:20:27Z,,,,,,,,,,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533017,187,1,1,18,55,ez46dadmx0virt38cgeq2n6pf,1,56.5,21.3,2022-08-06T14:19:28.382Z,2022-08-06T21:20:33Z,3687285109,140,45.5,3689365461,178,,3687285105,56,Back,3687285117,212,12.9,3687285113,141,29.7,3687285119,213,2.7,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533119,188,1,1,18,57,ez46dadmx0virt38cgeq2n6pf,1,47.3,31.6,2022-08-06T14:19:30.547Z,2022-08-06T21:20:43Z,3689365889,178,,3687285635,140,32.8,3687285637,141,70.9,3687285633,56,Back,3687285639,212,30.8,3687285641,213,2.1,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533189,189,1,1,19,0,ez46dadmx0virt38cgeq2n6pf,1,34.2,81.7,2022-08-06T14:19:33.282Z,2022-08-06T21:20:59Z,3687286051,212,24.8,3687286045,56,Left,3687286047,140,56.6,3687286053,213,0.3,3689366375,178,,3687286049,141,93.2,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533245,190,1,1,19,3,ez46dadmx0virt38cgeq2n6pf,0,59.8,92.9,2022-08-06T14:19:36.186Z,2022-08-06T21:21:10Z,3687286375,140,86.7,3689366801,178,,3687286383,213,0.2,3687286377,141,100.0,3687286373,56,Left,3687286379,212,28.9,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533767,166,5,1,19,5,759fhii7hsnldanli06j5jmf6,1,14.1,-1.6,2022-08-06T14:19:38.292Z,2022-08-06T21:21:16Z,3687289057,233,191,3687289033,347,,3687289031,56,Back,,,,,,,,,,,,,,,,4y27uf869xrujogawxtl9q0a1,B. Mugabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533263,191,5,1,19,5,ez46dadmx0virt38cgeq2n6pf,0,85.9,101.6,2022-08-06T14:19:38.292Z,2022-08-06T21:21:17Z,3687289073,233,166,3687286431,347,,3687286429,56,Left,,,,,,,,,,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533789,167,1,1,19,19,759fhii7hsnldanli06j5jmf6,1,14.9,0,2022-08-06T14:19:51.957Z,2022-08-06T21:21:26Z,3687289175,213,0.8,3687289167,56,Back,3687289171,141,9.2,3687289169,140,22.1,3687289165,107,,3687289173,212,10.5,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533807,168,1,1,19,20,759fhii7hsnldanli06j5jmf6,1,22.1,9.2,2022-08-06T14:19:53.592Z,2022-08-06T21:21:36Z,3687289275,140,16.0,3689367805,178,,3687289273,56,Back,3687289277,141,6.5,3687289281,213,3.4,3687289279,212,6.7,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533869,169,1,1,19,21,759fhii7hsnldanli06j5jmf6,1,16,6.5,2022-08-06T14:19:54.306Z,2022-08-06T21:21:46Z,3687289611,212,13.0,3687289603,56,Back,3687289607,140,22.8,3687289609,141,22.5,3689368265,178,,3687289613,213,1.0,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533877,170,61,1,19,22,759fhii7hsnldanli06j5jmf6,0,22.8,22.5,2022-08-06T14:19:55.227Z,2022-08-06T21:22:04Z,3689368743,178,,3687289659,56,Back,,,,,,,,,,,,,,,,,,,1vgtiwnof0l89l62t6e1thgx5,B. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442533897,192,49,1,19,24,ez46dadmx0virt38cgeq2n6pf,1,64.9,68.2,2022-08-06T14:19:57.782Z,2022-08-06T21:22:26Z,,,,,,,,,,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534093,193,1,1,19,24,ez46dadmx0virt38cgeq2n6pf,1,64.4,67.5,2022-08-06T14:19:57.847Z,2022-08-06T21:22:32Z,3687290813,212,30.5,3687290815,213,4.5,3687290807,56,Center,3687290811,141,23.3,3687290809,140,59.5,3689369519,178,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534185,194,1,1,19,31,ez46dadmx0virt38cgeq2n6pf,1,65.7,4.9,2022-08-06T14:20:04.601Z,2022-08-06T21:22:51Z,3687291305,140,60.8,3689370273,178,,3687291303,56,Right,3687291311,213,2.1,3687291307,141,17.7,3687291309,212,10.1,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534255,195,1,1,19,34,ez46dadmx0virt38cgeq2n6pf,1,66,26.2,2022-08-06T14:20:07.143Z,2022-08-06T21:23:03Z,3687291639,56,Center,3687291641,140,61.8,3689370635,178,,3687291649,213,1.7,3687291643,141,72.9,3687291653,1,,3687291647,212,32.1,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534359,196,1,1,19,36,ez46dadmx0virt38cgeq2n6pf,1,60.4,73.3,2022-08-06T14:20:09.811Z,2022-08-06T21:23:10Z,3687292269,213,0.7,3687292267,212,20.9,3687292263,140,75.8,3687292261,56,Left,3689370835,178,,3687292265,141,92.7,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534449,197,1,1,19,40,ez46dadmx0virt38cgeq2n6pf,1,82.5,91.2,2022-08-06T14:20:13.572Z,2022-08-06T21:23:47Z,3687292705,56,Left,3687292713,212,8.6,3687292715,213,0.1,3687292709,140,90.6,3689372143,178,,3687292711,141,93.0,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534473,171,45,1,19,42,759fhii7hsnldanli06j5jmf6,0,14.3,13.8,2022-08-06T14:20:15.491Z,2022-08-06T21:24:00Z,3687292795,285,,3687292995,233,198,3687292793,56,Back,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534493,198,3,1,19,42,ez46dadmx0virt38cgeq2n6pf,1,85.7,86.2,2022-08-06T14:20:15.491Z,2022-08-06T21:23:59Z,3689372593,178,,3687292893,56,Left,3688406093,464,,3687292895,286,,3687292957,233,171,,,,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534529,199,1,1,19,44,ez46dadmx0virt38cgeq2n6pf,0,94.8,74.8,2022-08-06T14:20:17.791Z,2022-08-06T21:24:10Z,3687293093,212,15.0,3689373027,178,,3687293091,141,54.3,3687293087,56,Center,3687293095,213,4.3,3687293089,140,89.6,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443124365,1406,67,1,19,45,759fhii7hsnldanli06j5jmf6,1,11.2,46.1,2022-08-06T14:20:18.330Z,2022-08-07T07:22:52Z,3690479615,233,1104,,,,,,,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443124361,1104,67,1,19,45,ez46dadmx0virt38cgeq2n6pf,0,88.8,53.9,2022-08-06T14:20:18.331Z,2022-08-07T04:55:44Z,3690479625,233,1406,,,,,,,,,,,,,,,,,,,,,,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534597,172,8,1,19,45,759fhii7hsnldanli06j5jmf6,1,26,46,2022-08-06T14:20:18.352Z,2022-08-07T07:22:52Z,3687293415,56,Back,3689373551,178,,3688406753,385,,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534759,201,15,1,19,48,ez46dadmx0virt38cgeq2n6pf,1,85,36.7,2022-08-06T14:20:21.322Z,2022-08-06T21:24:35Z,3687294503,233,173,3687296637,230,98.2,3687296627,458,,3689374029,178,,3688408757,63,,3687294295,56,Center,3687296615,102,49.6,3687296619,103,19,2ezi9zjj3pmt475woji11gi51,D. Wright,3687296633,147,3688408759,78,3687296623,215,,38.3,3687296639,231,,3687294459,82,,3687294291,22,3687296629,146,86.8,3687294455,20,,48.0,,,,,,,,,,,,,,,
2442534721,173,10,1,19,48,759fhii7hsnldanli06j5jmf6,1,13.9,59.9,2022-08-06T14:20:21.426Z,2022-08-06T21:25:09Z,3687294079,94,,3687294081,56,Back,3689375331,178,,3687294557,233,201,,,,,,,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534751,174,6,1,19,49,759fhii7hsnldanli06j5jmf6,0,6.6,60.4,2022-08-06T14:20:22.212Z,2022-08-06T21:25:19Z,3687297609,233,200,3687294249,73,,3687294247,56,Back,,,,,,,,,,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442534683,200,6,1,19,49,ez46dadmx0virt38cgeq2n6pf,1,93.4,39.6,2022-08-06T14:20:22.212Z,2022-08-06T21:25:19Z,3687297523,75,,3687293919,56,Center,3687297561,233,174,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442535629,202,1,1,20,21,ez46dadmx0virt38cgeq2n6pf,0,99.4,0.4,2022-08-06T14:20:54.726Z,2022-08-06T21:25:28Z,3687298995,213,1.7,3687298989,140,95.3,3687298991,141,44.8,3687298981,6,,3687298985,223,,3688409993,72,,3687298987,56,Center,3687298983,155,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,3689376123,178,3687298979,2,3687298993,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442535761,175,12,1,20,22,759fhii7hsnldanli06j5jmf6,1,4.3,59.4,2022-08-06T14:20:55.851Z,2022-08-06T21:25:57Z,3689377265,178,,3687299775,213,6.1,3687299771,212,24.6,3687299703,141,52.4,3687299699,56,Back,3687299701,140,27.3,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
