id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/value
2502986387,905,1,1,0,53,759fhii7hsnldanli06j5jmf6,1,18.7,48.7,2023-02-01T19:48:17.507Z,2023-02-02T07:02:02Z,4007385691,140,24.5,4007385695,212,16.8,4007385693,141,25.7,4007385689,56,Back,4007622773,178,,4007385697,213,5.1,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502986391,906,1,1,0,55,759fhii7hsnldanli06j5jmf6,1,22.6,27.4,2023-02-01T19:48:19.717Z,2023-02-02T07:02:06Z,4007385763,212,29.4,4007385757,56,Back,4007622819,178,,4007385761,141,70.7,4007385765,213,1.6,4007385759,140,22.6,,,,,,,bmyfnz8nkem6q0oa2q0h3ioa2,S. Blaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910643,19,1,1,0,58,759fhii7hsnldanli06j5jmf6,1,19.8,67,2023-02-01T19:48:22.902Z,2023-02-02T07:02:09Z,4007622869,178,,4006973363,212,13.3,4006973357,56,Back,4006973361,141,54.0,4006973365,213,3.9,4006973359,140,10.3,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910611,18,43,1,0,59,759fhii7hsnldanli06j5jmf6,1,0,0,2023-02-01T19:48:24.329Z,2023-02-01T23:17:39Z,4006973231,140,18.9,4007385785,144,1,4006973235,212,17.0,4006973233,141,67.3,4006973237,213,0.6,4006973229,56,Back,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910673,20,1,1,1,2,759fhii7hsnldanli06j5jmf6,1,12.5,54.6,2023-02-01T19:48:26.710Z,2023-02-02T07:02:13Z,4006973529,213,5.2,4007622925,178,,4006973525,141,31.6,4006973521,56,Back,4006973527,212,17.4,4006973523,140,19.7,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910713,21,1,1,1,5,759fhii7hsnldanli06j5jmf6,0,20.9,33.3,2023-02-01T19:48:29.583Z,2023-02-02T07:02:15Z,4006973757,141,38.2,4006973753,56,Center,4006973765,1,,4006973755,140,73.6,4006973761,213,0.1,4006973751,155,,4006973759,212,55.4,4007622961,178,,bmyfnz8nkem6q0oa2q0h3ioa2,S. Blaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910723,15,44,1,1,8,ez46dadmx0virt38cgeq2n6pf,1,32.1,64,2023-02-01T19:48:32.784Z,2023-02-02T11:37:42Z,4006973807,233,22,4006973801,285,,4006973799,56,Back,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910719,22,44,1,1,8,759fhii7hsnldanli06j5jmf6,0,67.9,36,2023-02-01T19:48:32.785Z,2023-02-02T07:02:21Z,4006973829,233,15,4006973779,56,Center,4006973781,286,,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910749,16,1,1,1,8,ez46dadmx0virt38cgeq2n6pf,1,37.7,66.1,2023-02-01T19:48:32.835Z,2023-02-02T11:37:43Z,4006973931,141,73.8,4006973927,56,Back,4006973935,213,0.6,4006973933,212,9.6,4006973925,3,,4006973929,140,45.4,4007623101,388,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910755,17,49,1,1,10,ez46dadmx0virt38cgeq2n6pf,1,45.4,73.8,2023-02-01T19:48:34.888Z,2023-02-02T07:02:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910801,18,1,1,1,10,ez46dadmx0virt38cgeq2n6pf,1,45.4,73.8,2023-02-01T19:48:34.927Z,2023-02-02T07:02:38Z,4006974253,1,,4007623161,178,,4006974245,140,42.2,4006974251,213,4.6,4006974243,56,Back,4006974249,212,38.4,4006974247,141,17.6,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910815,19,1,1,1,16,ez46dadmx0virt38cgeq2n6pf,0,62.8,7.7,2023-02-01T19:48:40.428Z,2023-02-02T07:02:41Z,4006974295,141,8.9,4006974347,236,,4006974299,213,0.2,4006974353,286,,4006974291,56,Right,4007623185,178,,4006974297,212,3.5,4006974293,140,66.0,2ezi9zjj3pmt475woji11gi51,D. Wright,4006974349,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910817,23,74,1,1,16,759fhii7hsnldanli06j5jmf6,1,39.7,86.9,2023-02-01T19:48:40.473Z,2023-02-02T07:02:44Z,4007623203,178,,4006974307,56,Back,4006974309,285,,4006974373,233,19,,,,,,,,,,,,,878xi84rsiw5uj1doiy894lwp,J. Aitchison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910841,20,5,1,1,17,ez46dadmx0virt38cgeq2n6pf,1,63.8,-1.2,2023-02-01T19:48:41.415Z,2023-02-02T07:02:48Z,4006974441,347,,4006974439,56,Right,4006974449,233,24,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910829,24,5,1,1,17,759fhii7hsnldanli06j5jmf6,0,36.2,101.2,2023-02-01T19:48:41.415Z,2023-02-02T07:02:49Z,4006974391,347,,4006974457,233,20,4006974387,56,Back,,,,,,,,,,,,,,,,878xi84rsiw5uj1doiy894lwp,J. Aitchison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910911,21,1,1,1,23,ez46dadmx0virt38cgeq2n6pf,0,67.6,0,2023-02-01T19:48:47.722Z,2023-02-02T07:02:51Z,4006974807,56,Right,4006974805,107,,4006974813,212,15.1,4006974809,140,78.4,4006974811,141,12.6,4006974815,213,0.7,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910919,25,8,1,1,24,759fhii7hsnldanli06j5jmf6,1,23.6,75.9,2023-02-01T19:48:49.112Z,2023-02-02T07:02:57Z,4006974843,56,Back,4007385851,385,,4007623323,178,,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910927,26,49,1,1,25,759fhii7hsnldanli06j5jmf6,1,34,88,2023-02-01T19:48:49.957Z,2023-02-02T07:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,878xi84rsiw5uj1doiy894lwp,J. Aitchison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910937,27,1,1,1,27,759fhii7hsnldanli06j5jmf6,0,32.8,96,2023-02-01T19:48:52.087Z,2023-02-02T07:03:04Z,4006974983,212,9.1,4006974981,141,96.0,4006974985,213,0,4006974979,140,41.5,4007623411,178,,4006975031,236,,4006975037,286,,4006974977,56,Back,878xi84rsiw5uj1doiy894lwp,J. Aitchison,4006975033,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502910943,22,74,1,1,27,ez46dadmx0virt38cgeq2n6pf,1,67,5.9,2023-02-01T19:48:52.193Z,2023-02-02T07:03:06Z,4006975003,56,Right,4006975005,285,,4006975039,233,27,4007623449,178,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
