id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,assist,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2461081357,147,44,1,18,0,enzoyc121va61wtmjf4cm7p3d,1,33.9,68.9,2022-09-17T14:20:31.745Z,2022-09-18T07:36:02Z,3785963717,56,Back,3785963759,233,133,3785963719,285,,,,,,,,,,,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461081233,133,44,1,18,0,besu5lkqmra07drq1czpr0tk4,0,66.1,31.1,2022-09-17T14:20:31.746Z,2022-09-17T23:03:31Z,3785963783,233,147,3785963055,56,Center,3785963059,286,,,,,,,,,,,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461081243,146,1,1,18,0,enzoyc121va61wtmjf4cm7p3d,0,31.6,66.3,2022-09-17T14:20:31.856Z,2022-09-18T07:36:02Z,3788354247,388,,3785963119,56,Back,3785963115,3,,3785963129,141,65.2,3785963123,140,34.0,3785963131,212,2.6,3785963133,213,6.0,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461081277,134,61,1,18,0,besu5lkqmra07drq1czpr0tk4,1,65.1,26.7,2022-09-17T14:20:31.929Z,2022-09-17T23:04:08Z,3788354325,178,,3785963291,56,Center,3788354323,21,,,,,,,,,,,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461081417,149,49,1,18,3,enzoyc121va61wtmjf4cm7p3d,1,36.2,56.3,2022-09-17T14:20:34.543Z,2022-09-17T23:06:02Z,,,,,,,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461081405,148,1,1,18,3,enzoyc121va61wtmjf4cm7p3d,1,31.6,61.7,2022-09-17T14:20:34.569Z,2022-09-17T23:04:14Z,3785963945,141,56.3,3785963949,213,5.6,3788354389,178,,3785963943,140,36.2,3785963947,212,6.1,3785963941,56,Back,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461081449,150,1,1,18,3,enzoyc121va61wtmjf4cm7p3d,1,36.2,56.3,2022-09-17T14:20:34.640Z,2022-09-17T23:06:10Z,3785964131,212,19.4,3785964127,140,18.1,3788356169,178,,3785964133,213,3.3,3785964125,56,Back,3785964129,141,50.9,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461081505,151,1,1,18,7,enzoyc121va61wtmjf4cm7p3d,1,18.1,50.9,2022-09-17T14:20:38.416Z,2022-09-17T23:04:56Z,3785964425,56,Back,3785964435,212,10.1,3788355029,178,,3785964437,213,2.9,3785964431,141,54.8,3785964427,140,8.8,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461081545,152,1,1,18,8,enzoyc121va61wtmjf4cm7p3d,1,8.8,54.8,2022-09-17T14:20:39.804Z,2022-09-17T23:05:05Z,3788355137,178,,3785964657,141,73.8,3785964653,56,Back,3785964663,213,1.0,3785964659,212,15.2,3785964655,140,16.5,,,,,,,1fkrvnzbrb9s0qojjhc8edpm1,Z. Hemming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461081607,153,1,1,18,11,enzoyc121va61wtmjf4cm7p3d,1,15.3,72.1,2022-09-17T14:20:42.466Z,2022-09-17T23:05:21Z,3785965015,141,68.1,3785965019,213,3.4,3785965007,56,Back,3788355395,178,,3785965017,212,11.5,3785965013,140,4.7,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461081751,154,1,1,18,12,enzoyc121va61wtmjf4cm7p3d,1,4.7,68.1,2022-09-17T14:20:43.473Z,2022-09-17T23:05:31Z,3785965767,56,Back,3785965775,212,28.5,3785965777,213,0.6,3788355541,178,,3785965773,141,91.5,3785965771,140,27.2,,,,,,,1fkrvnzbrb9s0qojjhc8edpm1,Z. Hemming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461081851,155,1,1,18,17,enzoyc121va61wtmjf4cm7p3d,0,40.6,92.7,2022-09-17T14:20:48.209Z,2022-09-17T23:06:19Z,3785966333,140,74.3,3785966337,212,39.4,3785966327,155,,3785966343,1,,3785966331,56,Center,3788356295,178,,3785966335,141,67.2,3785966339,213,5.8,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461081861,135,1,1,18,19,besu5lkqmra07drq1czpr0tk4,1,22.1,28.5,2022-09-17T14:20:50.125Z,2022-09-17T23:06:28Z,3787392695,141,23.3,3785966393,56,Back,3787392699,213,5.1,3787392691,3,,3787392697,212,3.9,3788356417,178,,3787392693,140,23.6,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461081939,136,1,1,18,20,besu5lkqmra07drq1czpr0tk4,1,21.9,28.6,2022-09-17T14:20:51.266Z,2022-09-17T23:06:34Z,3785966839,56,Back,3788356511,178,,3785966845,141,34.0,3785966849,212,10.9,3785966853,213,0.3,3785966841,140,31.7,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461081951,137,49,1,18,21,besu5lkqmra07drq1czpr0tk4,1,31.8,33.9,2022-09-17T14:20:52.859Z,2022-09-17T23:06:42Z,,,,,,,,,,,,,,,,,,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082013,138,1,1,18,21,besu5lkqmra07drq1czpr0tk4,0,31.8,33.9,2022-09-17T14:20:52.957Z,2022-09-17T23:06:52Z,3785967295,140,63.0,3785967305,213,6.0,3788356891,178,,3785967307,1,,3785967291,157,,3785967297,141,20.0,3785967301,212,34.1,3785967293,56,Right,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082047,156,49,1,18,24,enzoyc121va61wtmjf4cm7p3d,1,33.9,77.3,2022-09-17T14:20:55.108Z,2022-09-17T23:07:09Z,,,,,,,,,,,,,,,,,,,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082291,157,1,1,18,28,enzoyc121va61wtmjf4cm7p3d,1,41.4,78.2,2022-09-17T14:20:59.316Z,2022-09-17T23:07:24Z,3785968751,56,Back,3785968757,212,13.4,3785968753,140,47.2,3785968755,141,95.7,3785968759,213,1.1,3788357561,178,,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082331,158,1,1,18,31,enzoyc121va61wtmjf4cm7p3d,1,47.2,95.7,2022-09-17T14:21:02.667Z,2022-09-17T23:07:29Z,3785968973,56,Back,3785968977,140,42.5,3785968981,141,78.1,3785968987,213,4.3,3788357643,178,,3785968983,212,12.9,,,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082381,159,1,1,18,32,enzoyc121va61wtmjf4cm7p3d,1,42.5,78.1,2022-09-17T14:21:03.661Z,2022-09-17T23:07:36Z,3788357827,178,,3785969305,140,31.6,3785969309,212,13.0,3785969307,141,87.1,3785969303,56,Back,3785969311,213,2.7,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082577,160,1,1,18,33,enzoyc121va61wtmjf4cm7p3d,1,31.6,87.1,2022-09-17T14:21:04.887Z,2022-09-17T23:07:43Z,3785970361,56,Back,3785970363,140,20.8,3785970373,213,4.2,3785970369,212,22.2,3785970365,141,59.1,3788358051,178,,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082675,161,1,1,18,39,enzoyc121va61wtmjf4cm7p3d,1,26.1,55.2,2022-09-17T14:21:10.539Z,2022-09-17T23:07:51Z,3785970903,140,24.2,3785970907,212,12.1,3788358329,178,,3785970905,141,37.6,3785970909,213,4.5,3785970901,56,Back,,,,,,,1fkrvnzbrb9s0qojjhc8edpm1,Z. Hemming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082939,162,1,1,18,42,enzoyc121va61wtmjf4cm7p3d,1,24.8,32.1,2022-09-17T14:21:13.850Z,2022-09-17T23:07:59Z,3785972239,56,Right,3788358419,178,,3785972245,212,57.4,3785972249,1,,3785972243,141,3.5,3785972247,213,5.9,3785972241,140,76.2,3785972237,155,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461082951,163,61,1,18,45,enzoyc121va61wtmjf4cm7p3d,0,78.5,4.9,2022-09-17T14:21:16.733Z,2022-09-18T04:46:33Z,3789166947,15,,3788359407,178,,3785972295,56,Right,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083029,139,49,1,18,48,besu5lkqmra07drq1czpr0tk4,1,6,88.7,2022-09-17T14:21:19.797Z,2022-09-18T04:46:46Z,,,,,,,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083149,140,1,1,18,51,besu5lkqmra07drq1czpr0tk4,0,2.5,92.9,2022-09-17T14:21:22.735Z,2022-09-17T23:08:49Z,3785973379,1,,3785973375,212,56.3,3785973367,155,,3785973373,141,93.3,3788360151,178,,3785973369,56,Left,3785973377,213,0.0,3785973371,140,56.1,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083193,164,49,1,18,55,enzoyc121va61wtmjf4cm7p3d,1,41.1,6.2,2022-09-17T14:21:26.136Z,2022-09-17T23:08:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083267,165,1,1,18,56,enzoyc121va61wtmjf4cm7p3d,0,41.1,6.2,2022-09-17T14:21:27.420Z,2022-09-17T23:09:02Z,3785974069,56,Center,3785974065,155,,3788360707,178,,3785974087,213,0.4,3785974083,212,32.9,3785974089,1,,3785974075,140,70.4,3785974079,141,23.3,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083423,141,1,1,18,58,besu5lkqmra07drq1czpr0tk4,1,28.3,82.4,2022-09-17T14:21:29.404Z,2022-09-17T23:09:10Z,3785974979,140,54.1,3785974975,3,,3785974985,213,0.1,3788360947,178,,3785974983,212,27.3,3785974981,141,87.7,3785974977,56,Left,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083437,142,4,1,19,0,besu5lkqmra07drq1czpr0tk4,1,56.2,87.9,2022-09-17T14:21:31.362Z,2022-09-17T23:09:18Z,3785975019,152,,3785975015,295,,3785975021,286,,3785975851,233,166,3785975013,13,,3785975017,56,Left,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461083569,166,4,1,19,0,enzoyc121va61wtmjf4cm7p3d,0,43.8,12.1,2022-09-17T14:21:31.363Z,2022-09-17T23:09:18Z,3785975779,56,Back,3785975775,13,,3785975883,233,142,3788361113,178,,3785975783,285,,3785975781,152,,3785975777,295,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461084821,143,1,1,19,42,besu5lkqmra07drq1czpr0tk4,1,56.4,95.7,2022-09-17T14:22:13.608Z,2022-09-17T23:09:24Z,3788361325,178,,3785983109,1,,3785983093,5,,3785983097,56,Center,3785983095,152,,3785983099,140,89.9,3785983101,141,73.6,3785983107,213,5.9,db1hineo65ck1zyg8kjtl5iad,C. Montaño,3785983103,212,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461084935,144,1,1,19,47,besu5lkqmra07drq1czpr0tk4,1,92.4,82.9,2022-09-17T14:22:18.329Z,2022-09-17T23:09:33Z,3785983725,140,82.9,3785983729,141,91.7,3785983739,213,2.6,3785983733,212,11.6,3788361557,178,,3785983721,56,Left,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461084995,145,1,1,19,50,besu5lkqmra07drq1czpr0tk4,0,83.7,93.9,2022-09-17T14:22:21.601Z,2022-09-17T23:09:43Z,3785984063,212,28.9,3785984067,213,5.1,3785984049,155,,3785984061,141,53.9,3787405129,72,,3787405127,224,,3785984057,140,93.1,3785984047,2,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,3788361907,178,,3785984053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461085125,167,12,1,19,51,enzoyc121va61wtmjf4cm7p3d,1,11.5,43.4,2022-09-17T14:22:23.004Z,2022-09-17T23:09:57Z,3785984833,212,22.7,3785984831,141,73.6,3785984857,15,,3785984823,56,Back,3785984829,140,20.7,3785984835,213,1.1,3788362361,388,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461085359,146,1,1,19,56,besu5lkqmra07drq1czpr0tk4,1,71.3,21.8,2022-09-17T14:22:27.641Z,2022-09-17T23:10:45Z,3785985983,140,48.4,3788364103,178,,3785985987,212,25.2,3785985981,56,Back,3785985985,141,10.6,3785985995,213,3.4,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461085591,147,1,1,20,1,besu5lkqmra07drq1czpr0tk4,1,43.2,16.2,2022-09-17T14:22:32.710Z,2022-09-17T23:10:53Z,3785987299,213,2.8,3785987295,141,33.7,3788364385,178,,3785987291,56,Back,3785987297,212,32.3,3785987293,140,14.6,3785987301,1,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461085727,148,1,1,20,7,besu5lkqmra07drq1czpr0tk4,0,27.8,32.5,2022-09-17T14:22:38.985Z,2022-09-17T23:10:58Z,3785988065,1,,3785988057,140,67.8,3785988053,155,,3785988061,212,45.1,3788364541,178,,3785988063,213,0.4,3785988055,56,Center,3785988059,141,56.6,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461085787,168,1,1,20,11,enzoyc121va61wtmjf4cm7p3d,0,30.3,36,2022-09-17T14:22:42.805Z,2022-09-17T23:11:12Z,3785988423,141,21.9,3788365057,388,,3785988427,213,5.9,3785988417,3,,3785988421,140,53.7,3785988425,212,26.4,3785988419,56,Center,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086177,149,1,1,20,13,besu5lkqmra07drq1czpr0tk4,1,46.7,70.1,2022-09-17T14:22:44.562Z,2022-09-17T23:11:28Z,3785990641,56,Left,3785990651,1,,3785990643,140,93.3,3788365773,178,,3785990647,212,50.6,3785990649,213,0.3,3785990645,141,88.8,3785990639,155,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086191,150,3,1,20,23,besu5lkqmra07drq1czpr0tk4,0,92.4,88.2,2022-09-17T14:22:55.041Z,2022-09-18T04:48:34Z,3785990705,56,Left,3785990707,286,,3785991349,233,169,3787419041,465,,3788366677,178,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086285,169,7,1,20,24,enzoyc121va61wtmjf4cm7p3d,1,7.6,11.8,2022-09-17T14:22:55.224Z,2022-09-18T04:48:37Z,3785991217,56,Back,3785991285,233,150,3788367155,178,,3787419247,383,,3785991219,285,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086297,170,49,1,20,26,enzoyc121va61wtmjf4cm7p3d,1,7.6,2.2,2022-09-17T14:22:57.597Z,2022-09-18T04:48:51Z,,,,,,,,,,,,,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086425,171,1,1,20,28,enzoyc121va61wtmjf4cm7p3d,1,7.7,3.2,2022-09-17T14:22:59.194Z,2022-09-17T23:12:22Z,3785991933,141,5.6,3785991937,213,0.2,3785991931,140,15.7,3788367795,178,,3785991929,56,Back,3785991935,212,8.6,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086471,172,1,1,20,30,enzoyc121va61wtmjf4cm7p3d,0,17.6,4.1,2022-09-17T14:23:01.664Z,2022-09-17T23:12:26Z,3788367873,178,,3785992185,213,0.3,3785992179,141,9.8,3785992173,56,Back,3787420833,155,,3785992177,140,29.3,3785992183,212,12.9,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461667441,993,67,1,20,31,besu5lkqmra07drq1czpr0tk4,1,71.8,89.8,2022-09-17T14:23:02.850Z,2022-09-18T07:36:02Z,3789168575,233,1066,,,,,,,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461667437,1066,67,1,20,31,enzoyc121va61wtmjf4cm7p3d,0,28.2,10.2,2022-09-17T14:23:02.851Z,2022-09-18T04:49:21Z,3789168583,233,993,,,,,,,,,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086507,151,8,1,20,31,besu5lkqmra07drq1czpr0tk4,1,70,87.8,2022-09-17T14:23:02.885Z,2022-09-18T07:36:03Z,3788368849,21,,3785992383,56,Left,3787421821,384,,3788368473,178,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461086939,173,1,1,20,36,enzoyc121va61wtmjf4cm7p3d,1,31.1,34,2022-09-17T14:23:07.764Z,2022-09-17T23:13:01Z,3785994741,140,34.8,3785994743,141,85.9,3785994747,213,1.5,3785994749,1,,3785994745,212,35.5,3788369231,178,,3785994739,56,Back,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087015,174,1,1,20,44,enzoyc121va61wtmjf4cm7p3d,1,61.2,89.4,2022-09-17T14:23:15.779Z,2022-09-17T23:13:13Z,3788369713,178,,3785995183,213,3.7,3785995181,212,13.7,3785995177,141,78.7,3785995169,56,Center,3785995173,140,50.2,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087113,175,1,1,20,46,enzoyc121va61wtmjf4cm7p3d,1,46,77.9,2022-09-17T14:23:17.849Z,2022-09-17T23:13:21Z,3785995713,140,36.2,3785995719,212,20.7,3785995715,141,51.5,3785995725,213,4.2,3788369993,178,,3785995709,56,Back,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087295,176,1,1,20,49,enzoyc121va61wtmjf4cm7p3d,1,36.3,49.4,2022-09-17T14:23:20.748Z,2022-09-17T23:13:29Z,3785996785,212,26.8,3785996779,56,Back,3788370275,178,,3785996781,140,39.1,3785996783,141,10.3,3785996787,213,4.8,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087429,177,1,1,20,55,enzoyc121va61wtmjf4cm7p3d,1,38.9,12.8,2022-09-17T14:23:26.730Z,2022-09-17T23:13:43Z,3785997435,213,5.4,3788370825,178,,3785997429,140,44.2,3785997427,56,Back,3785997431,141,3.4,3785997433,212,8.5,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087425,152,45,1,20,57,besu5lkqmra07drq1czpr0tk4,0,56,89.5,2022-09-17T14:23:28.991Z,2022-09-17T23:13:54Z,3785997407,285,,3785997907,233,178,3785997405,56,Left,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087495,178,3,1,20,57,enzoyc121va61wtmjf4cm7p3d,1,44,10.5,2022-09-17T14:23:28.991Z,2022-09-17T23:13:54Z,3785997817,286,,3788371399,178,,3785997815,56,Back,3787426663,464,,3785997871,233,152,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087687,179,1,1,21,0,enzoyc121va61wtmjf4cm7p3d,1,32.9,16.2,2022-09-17T14:23:31.893Z,2022-09-17T23:14:02Z,3788371847,178,,3785998915,213,2.4,3785998901,56,Back,3785998913,212,26.6,3785998907,140,14.7,3785998911,141,43.4,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087805,181,1,1,21,5,enzoyc121va61wtmjf4cm7p3d,0,14.7,43.4,2022-09-17T14:23:36.984Z,2022-09-17T23:14:46Z,3785999589,212,55.6,3788373599,178,,3785999585,140,67.6,3785999581,155,,3785999591,213,6.2,3785999583,56,Center,3785999587,141,38.6,3785999593,1,,1fkrvnzbrb9s0qojjhc8edpm1,Z. Hemming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087693,180,43,1,21,6,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-09-17T14:23:37.404Z,2022-09-17T17:47:49Z,3787432353,144,49,,,,,,,,,,,,,,,,,,,,,,1fkrvnzbrb9s0qojjhc8edpm1,Z. Hemming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087781,153,44,1,21,9,besu5lkqmra07drq1czpr0tk4,1,32,61,2022-09-17T14:23:40.183Z,2022-09-18T07:36:03Z,3785999483,285,,3785999479,56,Back,3785999773,233,182,,,,,,,,,,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087825,182,44,1,21,9,enzoyc121va61wtmjf4cm7p3d,0,68,39,2022-09-17T14:23:40.184Z,2022-09-17T23:14:54Z,3785999691,286,,3785999727,233,153,3785999687,56,Center,,,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461093379,187,1,1,21,9,besu5lkqmra07drq1czpr0tk4,0,36.5,62.3,2022-09-17T14:23:40.257Z,2022-09-18T07:36:04Z,3786030201,213,0.1,3786030191,3,,3786030193,56,Back,3788374269,388,,3786030197,141,62.9,3786030195,140,39.4,3786030199,212,3.1,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461093339,208,61,1,21,9,enzoyc121va61wtmjf4cm7p3d,1,65.4,42.4,2022-09-17T14:23:40.296Z,2022-09-17T23:15:31Z,3788375391,388,,3788375389,15,,3786029977,56,Center,,,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461087911,154,49,1,21,12,besu5lkqmra07drq1czpr0tk4,1,20.3,94.7,2022-09-17T14:23:43.515Z,2022-09-17T23:15:37Z,,,,,,,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461088107,155,1,1,21,16,besu5lkqmra07drq1czpr0tk4,0,24,96.2,2022-09-17T14:23:47.633Z,2022-09-17T23:15:42Z,3788375777,178,,3786001195,1,,3786001189,141,86.8,3786001185,56,Left,3786001191,212,45.1,3786001193,213,6.1,3786001187,140,66.5,3786001183,155,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461088223,183,1,1,21,18,enzoyc121va61wtmjf4cm7p3d,0,28.1,19.1,2022-09-17T14:23:49.638Z,2022-09-17T23:15:48Z,3786001935,212,41.3,3786001939,1,,3786001929,56,Right,3786001931,140,67.4,3786001927,157,,3786001933,141,16.4,3788375995,178,,3786001937,213,6.2,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461088293,156,1,1,21,21,besu5lkqmra07drq1czpr0tk4,0,29,92,2022-09-17T14:23:52.136Z,2022-09-17T23:15:56Z,3786002337,212,28.5,3786002333,141,70.3,3786002331,140,52.2,3786002327,3,,3786002329,56,Center,3788376419,388,,3786002339,213,5.7,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
