id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2502133825,183,1,1,14,45,dvnjvad3p09dugr79gktlrtll,1,5,54,2023-01-29T16:15:43.382Z,2023-01-29T21:32:28Z,4002855321,213,0.6,4002855325,237,,4002855313,56,Back,4002855319,212,11.1,4002855337,189,,4002855317,141,62.7,4002855315,140,13.9,4002855311,124,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502133869,184,1,1,14,45,dvnjvad3p09dugr79gktlrtll,1,20.9,68.1,2023-01-29T16:15:43.668Z,2023-01-29T21:32:33Z,4002855575,212,17.3,4002855569,56,Back,4002855571,140,33.3,4002855577,213,0.7,4002855573,141,84.8,4003671587,178,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502133899,185,1,1,14,50,dvnjvad3p09dugr79gktlrtll,0,39.1,82,2023-01-29T16:15:48.446Z,2023-01-29T21:32:36Z,4002855729,140,60.7,4002855735,213,0.5,4002855731,141,100.0,4003671705,178,,4002855727,56,Left,4002855733,212,26.4,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134069,101,5,1,14,52,4qdzzur2cuuridyb0jso8mksi,1,42,-2,2023-01-29T16:15:50.362Z,2023-01-29T21:32:39Z,4002856559,233,186,4002856543,56,Back,4002856545,347,,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502133905,186,5,1,14,52,dvnjvad3p09dugr79gktlrtll,0,58,102,2023-01-29T16:15:50.362Z,2023-01-29T21:32:39Z,4002855755,56,Left,4002855757,347,,4002856567,233,101,,,,,,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134081,102,1,1,15,7,4qdzzur2cuuridyb0jso8mksi,1,45.9,0,2023-01-29T16:16:04.875Z,2023-01-29T21:16:55Z,4002856627,213,0.9,4002856619,56,Right,4002856625,212,11.9,4002856621,140,53.4,4002856623,141,11.9,4002856617,107,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134097,103,1,1,15,8,4qdzzur2cuuridyb0jso8mksi,1,51.3,8.9,2023-01-29T16:16:06.560Z,2023-01-29T21:17:00Z,4003639007,178,,4002856717,140,38.4,4002856723,213,3.4,4002856715,56,Back,4002856721,212,14.2,4002856719,141,2.8,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134107,104,1,1,15,10,4qdzzur2cuuridyb0jso8mksi,0,38.4,2.6,2023-01-29T16:16:08.136Z,2023-01-29T21:17:05Z,4003639239,178,,4002856773,212,23.4,4002856765,157,,4002856767,56,Right,4002856775,213,6.2,4002856769,140,60.5,4002856771,141,0.0,4002856777,1,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134115,105,5,1,15,11,4qdzzur2cuuridyb0jso8mksi,0,60.2,-1.8,2023-01-29T16:16:09.611Z,2023-01-29T21:17:09Z,4002856995,233,187,4002856823,56,Right,4002856829,347,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134131,187,5,1,15,11,dvnjvad3p09dugr79gktlrtll,1,39.8,101.8,2023-01-29T16:16:09.611Z,2023-01-29T21:17:09Z,4002856947,233,105,4002856939,56,Back,4002856941,347,,,,,,,,,,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134203,188,1,1,15,18,dvnjvad3p09dugr79gktlrtll,1,22.5,100,2023-01-29T16:16:16.123Z,2023-01-29T21:17:15Z,4002857327,107,,4002857333,141,82.3,4002857331,140,19.2,4002857335,212,13.4,4002857337,213,4.5,4002857329,56,Back,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134245,189,1,1,15,22,dvnjvad3p09dugr79gktlrtll,1,19.8,75.1,2023-01-29T16:16:19.869Z,2023-01-29T21:17:19Z,4002857477,213,4.7,4002857471,140,19.1,4002857469,56,Back,4002857475,212,17.0,4003639839,178,,4002857473,141,50.1,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134265,190,1,1,15,25,dvnjvad3p09dugr79gktlrtll,1,25.3,38.9,2023-01-29T16:16:23.068Z,2023-01-29T21:17:23Z,4002857587,213,5.5,4002857579,140,38.8,4002857585,212,19.7,4003640009,178,,4002857575,56,Back,4002857583,141,18.8,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134281,191,1,1,15,27,dvnjvad3p09dugr79gktlrtll,1,40.6,16.7,2023-01-29T16:16:25.604Z,2023-01-29T21:17:27Z,4003640069,178,,4002857717,212,19.4,4002857711,56,Right,4002857715,141,7.7,4002857719,213,6.0,4002857713,140,58.1,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134325,192,1,1,15,31,dvnjvad3p09dugr79gktlrtll,1,71.1,8.3,2023-01-29T16:16:29.434Z,2023-01-29T21:17:30Z,4002857967,56,Right,4002857973,212,11.2,4002857969,140,81.6,4002857975,213,6.1,4002857971,141,5.2,4003640223,178,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134351,193,1,1,15,35,dvnjvad3p09dugr79gktlrtll,1,75.7,25.6,2023-01-29T16:16:33.207Z,2023-01-29T21:17:34Z,4003640351,178,,4002858101,141,25.5,4002858097,56,Center,4002858105,213,6.3,4002858099,140,91.2,4002858103,212,16.3,,,,,,,czazwj4nt23bydpdi67i0wga2,L. Abada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134379,194,1,1,15,37,dvnjvad3p09dugr79gktlrtll,0,95.3,28.9,2023-01-29T16:16:35.551Z,2023-01-29T21:17:56Z,4002858243,140,90.5,4002858253,213,1.7,4002858249,212,49.3,4002858239,196,,4002858257,1,,4002858245,141,100.0,4002858241,56,Left,4003641147,178,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134749,106,5,1,15,41,4qdzzur2cuuridyb0jso8mksi,1,9.4,-1.4,2023-01-29T16:16:39.572Z,2023-01-29T21:18:01Z,4002860125,347,,4002860173,233,195,4002860119,56,Back,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134387,195,5,1,15,41,dvnjvad3p09dugr79gktlrtll,0,90.6,101.4,2023-01-29T16:16:39.572Z,2023-01-29T21:18:01Z,4002860191,233,106,4002858281,347,,4002858277,56,Left,,,,,,,,,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134785,107,1,1,16,8,4qdzzur2cuuridyb0jso8mksi,1,13.2,0,2023-01-29T16:17:06.439Z,2023-01-29T21:18:03Z,4002860311,1,,4002860309,213,0.3,4002860303,140,38.0,4002860307,212,27.4,4002860299,107,,4002860301,56,Back,4002860305,141,10.7,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502287317,665,67,1,16,10,4qdzzur2cuuridyb0jso8mksi,1,36.1,12.1,2023-01-29T16:17:08.280Z,2023-01-29T21:59:29Z,4003695991,233,1287,,,,,,,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502287315,1287,67,1,16,10,dvnjvad3p09dugr79gktlrtll,0,63.9,87.9,2023-01-29T16:17:08.281Z,2023-01-29T21:43:16Z,4003696013,233,665,,,,,,,,,,,,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134793,108,1,1,16,10,4qdzzur2cuuridyb0jso8mksi,0,37.6,12.8,2023-01-29T16:17:08.337Z,2023-01-29T21:59:29Z,4002860335,140,40.7,4002860343,213,1.3,4002860337,141,28.0,4003641861,178,,4002860333,56,Back,4002860339,212,10.8,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134807,196,49,1,16,11,dvnjvad3p09dugr79gktlrtll,1,58.2,72.9,2023-01-29T16:17:09.492Z,2023-01-29T21:18:29Z,,,,,,,,,,,,,,,,,,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134823,197,1,1,16,11,dvnjvad3p09dugr79gktlrtll,1,58.2,72.9,2023-01-29T16:17:09.544Z,2023-01-29T21:18:33Z,4002860449,213,0.1,4002860443,140,63.9,4002860445,141,73.6,4003642617,178,,4002860441,56,Center,4002860447,212,6.0,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134839,198,1,1,16,12,dvnjvad3p09dugr79gktlrtll,1,68.7,74.7,2023-01-29T16:17:10.396Z,2023-01-29T21:18:45Z,4002860547,141,83.6,4002860551,213,2.0,4002860545,140,66.0,4003643115,21,,4002860543,56,Left,4002860549,212,6.7,4003643113,388,,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134845,199,61,1,16,13,dvnjvad3p09dugr79gktlrtll,1,66,84.1,2023-01-29T16:17:11.356Z,2023-01-29T21:18:52Z,4003643449,178,,4002860577,56,Left,,,,,,,,,,,,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134873,200,50,1,16,15,dvnjvad3p09dugr79gktlrtll,1,67.2,91,2023-01-29T16:17:13.109Z,2023-01-29T21:19:03Z,4002860675,56,Left,4002860723,233,109,4002860677,286,,,,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134863,109,7,1,16,15,4qdzzur2cuuridyb0jso8mksi,0,32.8,9,2023-01-29T16:17:13.170Z,2023-01-29T21:19:07Z,4003643923,178,,4003505827,385,,4002860653,56,Back,4002860655,285,,4002860701,233,200,,,,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134881,201,61,1,16,15,dvnjvad3p09dugr79gktlrtll,1,67.1,93.5,2023-01-29T16:17:13.254Z,2023-01-29T21:19:15Z,4003644109,178,,4002860731,56,Left,,,,,,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134909,202,1,1,16,17,dvnjvad3p09dugr79gktlrtll,1,67.5,95.4,2023-01-29T16:17:15.353Z,2023-01-29T21:19:25Z,4002860861,56,Left,4002860865,141,88.1,4002860867,212,6.7,4003644431,178,,4002860869,213,4.0,4002860863,140,63.2,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134931,203,1,1,16,19,dvnjvad3p09dugr79gktlrtll,1,63.2,88.1,2023-01-29T16:17:16.841Z,2023-01-29T21:19:29Z,4002861007,56,Back,4003644589,178,,4002861013,212,19.4,4002861015,213,2.9,4002861011,141,93.6,4002861009,140,45.1,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134955,204,1,1,16,22,dvnjvad3p09dugr79gktlrtll,1,40.4,80.8,2023-01-29T16:17:20.021Z,2023-01-29T21:19:32Z,4002861193,56,Back,4002861205,212,21.5,4003644685,178,,4002861201,141,49.6,4002861207,213,4.5,4002861197,140,36.9,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502134995,205,1,1,16,25,dvnjvad3p09dugr79gktlrtll,1,47.5,42.1,2023-01-29T16:17:23.300Z,2023-01-29T21:19:35Z,4003644787,178,,4002861423,141,20.7,4002861427,213,5.3,4002861419,56,Right,4002861425,212,17.4,4002861421,140,56.6,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135049,206,1,1,16,28,dvnjvad3p09dugr79gktlrtll,1,56.6,20.7,2023-01-29T16:17:26.370Z,2023-01-29T21:19:37Z,4002861719,141,40.4,4003644909,178,,4002861721,212,16.2,4002861715,56,Back,4002861723,213,2.2,4002861717,140,47.9,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135071,207,1,1,16,33,dvnjvad3p09dugr79gktlrtll,1,58.3,34.8,2023-01-29T16:17:31.244Z,2023-01-29T21:19:41Z,4002861831,141,13.1,4002861835,213,5.1,4003645025,178,,4002861829,140,64.7,4002861833,212,16.2,4002861827,56,Right,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135105,208,1,1,16,35,dvnjvad3p09dugr79gktlrtll,1,65.1,12,2023-01-29T16:17:33.228Z,2023-01-29T21:19:44Z,4002861987,141,6.8,4003645171,178,,4002861991,213,6.0,4002861985,140,76.7,4002861989,212,12.7,4002861983,56,Right,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135119,209,1,1,16,38,dvnjvad3p09dugr79gktlrtll,1,77.1,6.7,2023-01-29T16:17:36.291Z,2023-01-29T21:19:51Z,4002862057,140,84.9,4002862061,212,8.5,4002862055,56,Right,4002862063,213,6.0,4003645435,178,,4002862059,141,3.2,,,,,,,czazwj4nt23bydpdi67i0wga2,L. Abada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135123,210,1,1,16,39,dvnjvad3p09dugr79gktlrtll,0,84.9,3.2,2023-01-29T16:17:37.701Z,2023-01-29T21:19:57Z,4002862077,56,Right,4002862083,212,4.9,4003645727,178,,4002862159,236,,4002862085,213,3.1,4002862081,141,3.4,4002862163,233,110,4002862171,286,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,4002862079,140,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135133,110,74,1,16,39,4qdzzur2cuuridyb0jso8mksi,1,16.9,97.1,2023-01-29T16:17:37.799Z,2023-01-29T21:20:02Z,4002862125,285,,4002862187,233,210,4002862123,56,Back,4003645905,178,,,,,,,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135149,111,5,1,16,40,4qdzzur2cuuridyb0jso8mksi,0,16.9,101.6,2023-01-29T16:17:38.767Z,2023-01-29T21:20:04Z,4002862207,347,,4002862205,56,Back,4002862617,233,211,,,,,,,,,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135231,211,5,1,16,40,dvnjvad3p09dugr79gktlrtll,1,83.1,-1.6,2023-01-29T16:17:38.767Z,2023-01-29T21:20:04Z,4002862585,56,Right,4002862587,347,,4002862609,233,111,,,,,,,,,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135263,212,1,1,16,47,dvnjvad3p09dugr79gktlrtll,1,86.6,0,2023-01-29T16:17:45.181Z,2023-01-29T21:45:21Z,4002862689,107,,4002862695,141,7.3,4002862691,56,Right,4002862697,212,12.2,4002862693,140,76.4,4002862699,213,2.6,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135287,213,1,1,16,48,dvnjvad3p09dugr79gktlrtll,1,76.4,7.3,2023-01-29T16:17:46.585Z,2023-01-29T21:20:13Z,4002862791,56,Right,4002862795,141,2.2,4003646281,178,,4002862797,212,5.7,4002862799,213,5.6,4002862793,140,80.7,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135325,214,1,1,16,50,dvnjvad3p09dugr79gktlrtll,1,80.7,2.2,2023-01-29T16:17:48.412Z,2023-01-29T21:20:18Z,4002863027,141,2.0,4003646515,178,,4002863025,140,68.6,4002863031,213,3.2,4002863029,212,12.7,4002863023,56,Right,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135379,215,1,1,16,52,dvnjvad3p09dugr79gktlrtll,1,69.1,5.8,2023-01-29T16:17:50.377Z,2023-01-29T21:20:22Z,4002863257,56,Center,4002863265,141,24.6,4002863261,140,52.2,4002863269,212,21.9,4002863275,213,2.5,4003646677,178,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135435,216,1,1,16,55,dvnjvad3p09dugr79gktlrtll,1,53,35.2,2023-01-29T16:17:53.765Z,2023-01-29T21:20:25Z,4002863587,213,1.9,4002863585,212,20.0,4002863581,140,46.0,4003646809,178,,4002863579,56,Back,4002863583,141,62.6,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135519,217,1,1,17,0,dvnjvad3p09dugr79gktlrtll,1,47.7,55.4,2023-01-29T16:17:58.171Z,2023-01-29T21:20:28Z,4002863971,212,10.9,4002863969,141,39.4,4002863963,56,Back,4002863967,140,48.2,4002863973,213,4.8,4003646925,178,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135547,218,1,1,17,6,dvnjvad3p09dugr79gktlrtll,1,65.1,22.8,2023-01-29T16:18:04.015Z,2023-01-29T21:20:32Z,4002864095,212,16.1,4002864091,140,72.7,4002864089,56,Right,4002864097,213,5.2,4003647027,178,,4002864093,141,2.2,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135567,219,1,1,17,7,dvnjvad3p09dugr79gktlrtll,0,65.6,5,2023-01-29T16:18:05.012Z,2023-01-29T21:20:36Z,4002864159,56,Right,4002864163,141,8.5,4003647147,178,,4002864165,212,9.5,4002864161,140,74.4,4002864167,213,0.3,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135557,112,61,1,17,7,4qdzzur2cuuridyb0jso8mksi,1,23.2,92.6,2023-01-29T16:18:05.327Z,2023-01-29T21:20:43Z,4003647387,178,,4002864133,56,Back,,,,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135585,113,49,1,17,9,4qdzzur2cuuridyb0jso8mksi,1,42.3,97.4,2023-01-29T16:18:07.670Z,2023-01-29T21:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135619,114,1,1,17,12,4qdzzur2cuuridyb0jso8mksi,1,39.3,95.7,2023-01-29T16:18:10.522Z,2023-01-29T21:21:06Z,4002864413,212,6.3,4002864407,56,Back,4002864409,140,35.1,4003648241,178,,4002864411,141,89.0,4002864415,213,3.9,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135655,115,1,1,17,13,4qdzzur2cuuridyb0jso8mksi,1,35.1,89,2023-01-29T16:18:11.115Z,2023-01-29T21:21:27Z,4002864623,212,10.4,4002864617,56,Back,4003648803,178,,4002864625,213,3.7,4002864621,141,81.2,4002864619,140,26.6,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135685,116,1,1,17,14,4qdzzur2cuuridyb0jso8mksi,1,25.1,82.3,2023-01-29T16:18:12.471Z,2023-01-29T21:21:37Z,4002864761,56,Back,4002864765,141,96.0,4003649121,178,,4002864767,212,9.7,4002864769,213,1.9,4002864763,140,22.5,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135725,117,1,1,17,19,4qdzzur2cuuridyb0jso8mksi,1,23.6,90.2,2023-01-29T16:18:16.871Z,2023-01-29T21:21:48Z,4002865017,56,Back,4002865023,212,30.2,4003649451,178,,4002865021,141,58.2,4002865025,213,3.9,4002865019,140,3.6,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135729,118,1,1,17,21,4qdzzur2cuuridyb0jso8mksi,0,3.5,58.2,2023-01-29T16:18:19.686Z,2023-01-29T21:21:59Z,4002865059,56,Back,4002865071,213,5.6,4002865069,212,1.8,4002865075,236,,4002865063,140,4.9,4002865077,233,220,4002865081,286,,4002865073,1,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,4003649897,178,,4002865067,141,56.6,4002865057,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135727,220,74,1,17,21,dvnjvad3p09dugr79gktlrtll,1,92.8,53.9,2023-01-29T16:18:19.766Z,2023-01-29T21:22:08Z,4003650153,389,,4002865053,285,,4002865101,233,118,4002865051,56,Center,,,,,,,,,,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502289785,699,67,1,17,24,4qdzzur2cuuridyb0jso8mksi,1,17.7,18,2023-01-29T16:18:22.188Z,2023-01-29T21:59:30Z,4003708369,233,1396,,,,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502289783,1396,67,1,17,24,dvnjvad3p09dugr79gktlrtll,0,82.3,82,2023-01-29T16:18:22.189Z,2023-01-29T21:51:01Z,4003708373,233,699,,,,,,,,,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502254395,657,61,1,17,24,4qdzzur2cuuridyb0jso8mksi,1,16.9,17.6,2023-01-29T16:18:22.209Z,2023-01-29T21:59:30Z,4003510205,56,Back,4003650345,178,,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135757,221,43,1,17,25,dvnjvad3p09dugr79gktlrtll,1,0,0,2023-01-29T16:18:23.470Z,2023-01-29T16:18:50Z,4002866941,144,61,4002865211,56,Left,,,,,,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135813,119,1,1,17,26,4qdzzur2cuuridyb0jso8mksi,1,23,14.1,2023-01-29T16:18:24.735Z,2023-01-29T21:22:21Z,4002865485,213,2.3,4002865481,212,13.8,4003650499,178,,4002865479,141,28.5,4002865475,140,13.8,4002865473,56,Back,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502135867,120,1,1,17,28,4qdzzur2cuuridyb0jso8mksi,0,13.8,28.3,2023-01-29T16:18:26.111Z,2023-01-29T21:22:25Z,4002865719,56,Right,4002865727,213,6.1,4002865721,140,63.7,4002865725,212,53.3,4003650639,178,,4002865717,157,,4002865729,1,,4002865723,141,13.8,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
