id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,assist
2496089105,121,1,1,9,54,bwt8yfk8rkcwiwyr0mopd7wqd,1,36.4,83.9,2023-01-08T20:43:11.028Z,2023-01-11T05:41:42Z,3971178181,189,,3971178159,141,94.7,3971178155,56,Back,3971178157,140,38.9,3971178161,212,7.8,3971178163,213,1.2,3973300579,178,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088911,111,1,1,9,58,bwt8yfk8rkcwiwyr0mopd7wqd,1,35.1,96.6,2023-01-08T20:43:14.513Z,2023-01-11T05:41:46Z,3973300587,178,,3971177111,213,0.0,3971177103,56,Left,3971177109,212,22.5,3971177105,140,56.5,3971177107,141,98.1,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088921,112,1,1,10,1,bwt8yfk8rkcwiwyr0mopd7wqd,1,58.9,93.2,2023-01-08T20:43:17.840Z,2023-01-11T05:41:55Z,3973300599,178,,3971177161,212,14.3,3971177163,213,5.5,3971177157,140,68.1,3971177155,56,Center,3971177159,141,77.7,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088927,113,1,1,10,4,bwt8yfk8rkcwiwyr0mopd7wqd,0,68.6,74,2023-01-08T20:43:20.169Z,2023-01-11T05:42:27Z,3973300671,178,,3971177203,56,Center,3971177211,212,11.0,3971177207,140,65.9,3971177215,213,4.5,3971177209,141,58.4,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496500189,973,67,1,10,4,3b4nxgvmwzstmoq6borytkwx1,1,34.6,36.8,2023-01-08T20:43:20.828Z,2023-01-11T06:35:47Z,3973315313,233,1089,,,,,,,,,,,,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496500187,1089,67,1,10,4,bwt8yfk8rkcwiwyr0mopd7wqd,0,65.4,63.2,2023-01-08T20:43:20.829Z,2023-01-11T06:26:17Z,3973315323,233,973,,,,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089181,87,8,1,10,4,3b4nxgvmwzstmoq6borytkwx1,1,35.7,32.1,2023-01-08T20:43:20.866Z,2023-01-11T06:35:48Z,3972387127,383,,3973300717,178,,3971178645,56,Back,,,,,,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088929,114,61,1,10,4,bwt8yfk8rkcwiwyr0mopd7wqd,1,65.9,58.4,2023-01-08T20:43:20.875Z,2023-01-11T06:26:06Z,3973300745,178,,3971177219,56,Center,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088933,81,49,1,10,5,3b4nxgvmwzstmoq6borytkwx1,1,30.8,32.5,2023-01-08T20:43:21.723Z,2023-01-11T05:42:56Z,,,,,,,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088945,82,1,1,10,5,3b4nxgvmwzstmoq6borytkwx1,1,30.8,32.5,2023-01-08T20:43:21.794Z,2023-01-11T06:26:40Z,3971177277,56,Back,3971177279,140,41.3,3971177283,212,11.3,3971177285,213,0.2,3971177281,141,35.8,3973301969,178,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088947,83,3,1,10,7,3b4nxgvmwzstmoq6borytkwx1,1,44.9,42.2,2023-01-08T20:43:23.885Z,2023-01-11T05:53:00Z,3971177289,56,Back,3971177291,286,,3973301999,178,,3971177297,233,115,3972387387,465,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088949,115,45,1,10,7,bwt8yfk8rkcwiwyr0mopd7wqd,0,55.1,57.8,2023-01-08T20:43:23.885Z,2023-01-11T05:53:01Z,3971177293,56,Center,3971177313,233,83,3971177295,285,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088955,84,1,1,10,8,3b4nxgvmwzstmoq6borytkwx1,0,45.7,39.9,2023-01-08T20:43:24.738Z,2023-01-11T06:26:53Z,3971177337,213,0.7,3971177323,56,Center,3971177327,140,54.0,3971177331,141,49.8,3971177335,212,11.0,3973302027,178,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496500439,1159,67,1,10,9,bwt8yfk8rkcwiwyr0mopd7wqd,1,46.2,49.4,2023-01-08T20:43:25.818Z,2023-01-11T06:35:48Z,3973316425,233,1003,,,,,,,,,,,,,,,,,,,,,,8jncnpkifnmg84s5qysuk4y96,Manuel Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496500437,1003,67,1,10,9,3b4nxgvmwzstmoq6borytkwx1,0,53.8,50.6,2023-01-08T20:43:25.819Z,2023-01-11T06:29:12Z,3973316429,233,1159,,,,,,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088957,116,8,1,10,9,bwt8yfk8rkcwiwyr0mopd7wqd,1,46.6,48.5,2023-01-08T20:43:25.857Z,2023-01-11T06:35:48Z,3972387789,384,,3973302061,178,,3971177349,56,Back,,,,,,,,,,,,,,,,8jncnpkifnmg84s5qysuk4y96,Manuel Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088961,117,49,1,10,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,52.4,56.9,2023-01-08T20:43:27.180Z,2023-01-11T05:53:29Z,,,,,,,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088971,118,1,1,10,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,52.4,56.9,2023-01-08T20:43:28.099Z,2023-01-11T05:53:24Z,3971177441,56,Center,3971177443,140,57.9,3973302079,178,,3971177449,213,1.0,3971177445,141,70.1,3971177447,212,10.7,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088993,119,1,1,10,13,bwt8yfk8rkcwiwyr0mopd7wqd,1,57.9,70.1,2023-01-08T20:43:29.966Z,2023-01-11T05:53:34Z,3971177587,56,Left,3971177589,140,69.2,3971177591,141,89.4,3971177593,212,17.7,3973302119,178,,3971177595,213,0.8,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088997,85,43,1,10,17,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-01-08T20:43:33.905Z,2023-01-08T20:43:39Z,3971177685,144,7,3971177605,285,0,3971177603,56,Back,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496324097,869,3,1,10,18,bwt8yfk8rkcwiwyr0mopd7wqd,0,77.5,76.1,2023-01-08T20:43:34.825Z,2023-01-11T05:54:14Z,3972388001,56,Center,3972388003,286,,3973302313,178,,3972388005,465,,3972388007,467,47wasen155qbiu6pmyp3dowr9,,,,,,,,,,5awvo9xetmgwxmqfisawqz90q,Kevin Villodres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496088999,120,4,1,10,19,bwt8yfk8rkcwiwyr0mopd7wqd,1,76.6,81.1,2023-01-08T20:43:35.304Z,2023-01-11T05:54:17Z,3971177665,233,86,3971177611,152,,3971177613,265,,3971177607,13,,3971177615,286,,3971177609,56,Left,,,,,,,5awvo9xetmgwxmqfisawqz90q,Kevin Villodres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089003,86,4,1,10,19,3b4nxgvmwzstmoq6borytkwx1,0,23.4,18.9,2023-01-08T20:43:35.305Z,2023-01-11T05:54:17Z,3971177669,233,120,3971177623,13,,3971177637,285,,3971177635,265,,3973302329,178,,3971177631,152,,3971177627,56,Back,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089221,122,15,1,11,34,bwt8yfk8rkcwiwyr0mopd7wqd,1,77.9,74.6,2023-01-08T20:44:50.603Z,2023-01-11T05:54:20Z,3971178845,26,,3973302341,178,,3971178847,18,,3971178955,147,50.4,3971178849,56,Center,3971179245,233,88,3971178945,76,,3971178919,20,,4aubucuhe6ic3osisrw73xe51,Carraça,3971178947,102,53.4,3971188923,120,3971178951,458,,3971178953,146,98.4,3971178949,103,8.9,,,,,,,,,,,,,,,,,,,,,
2496089225,88,10,1,11,35,3b4nxgvmwzstmoq6borytkwx1,1,1.1,46.6,2023-01-08T20:44:51.693Z,2023-01-11T05:54:28Z,3971178887,182,,3971179239,174,,3971178889,56,Back,3972388809,179,,3971179251,233,122,3972388811,377,,,,,,,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089223,123,43,1,11,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-01-08T20:44:52.085Z,2023-01-08T20:45:36Z,3971178879,56,Center,3971179719,144,61,,,,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496500493,1009,67,1,11,36,3b4nxgvmwzstmoq6borytkwx1,1,4.7,47.6,2023-01-08T20:44:52.321Z,2023-01-11T06:35:49Z,3973316711,233,1165,,,,,,,,,,,,,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496500489,1165,67,1,11,36,bwt8yfk8rkcwiwyr0mopd7wqd,0,95.3,52.4,2023-01-08T20:44:52.322Z,2023-01-11T06:29:46Z,3973316715,233,1009,,,,,,,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089237,89,12,1,11,36,3b4nxgvmwzstmoq6borytkwx1,1,4.2,45.7,2023-01-08T20:44:52.323Z,2023-01-11T06:35:49Z,3973302423,178,,3971178961,140,0.0,3971178963,141,37.2,3971178977,167,,3971178965,212,8.2,3971178967,213,3.9,3971178959,56,Back,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089239,90,6,1,11,37,3b4nxgvmwzstmoq6borytkwx1,0,0,37.8,2023-01-08T20:44:53.508Z,2023-01-11T05:54:37Z,3971178997,233,124,3971178973,56,Back,3971178975,73,,,,,,,,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089227,124,6,1,11,37,bwt8yfk8rkcwiwyr0mopd7wqd,1,100,62.2,2023-01-08T20:44:53.508Z,2023-01-11T05:54:38Z,3971178987,75,,3971179377,361,,3971178989,233,90,3971178891,56,Center,,,,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089297,125,1,1,12,4,bwt8yfk8rkcwiwyr0mopd7wqd,0,99.6,99.3,2023-01-08T20:45:20.813Z,2023-01-11T05:54:43Z,3972389931,20,,3971179449,223,,3971179453,140,97.7,3971179451,56,Center,3971179447,155,,3971179445,6,,3973302477,178,,3971179455,141,57.9,4aubucuhe6ic3osisrw73xe51,Carraça,3971179457,212,28.2,3971179459,213,3971179443,2,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,
2496089337,91,12,1,12,5,3b4nxgvmwzstmoq6borytkwx1,1,1.7,40.4,2023-01-08T20:45:22.073Z,2023-01-11T05:54:48Z,3971179757,56,Back,3973302497,178,,3971179759,140,15.1,3971179765,213,6.3,3971179761,141,40.2,3971179763,212,14.1,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089301,126,13,1,12,7,bwt8yfk8rkcwiwyr0mopd7wqd,1,85.2,61.2,2023-01-08T20:45:23.584Z,2023-01-11T05:54:52Z,3973302507,178,,3971179581,74,,3971179535,72,,3971179481,56,Center,3971179591,458,,3971179593,230,98.9,3971179595,231,51.1,3971179589,328,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,3971179479,17,,3971179533,25,3971179585,102,,3971179587,103,61.1,,,,,,,,,,,,,,,,,,52.6,,,,,,
2496089339,92,5,1,12,9,3b4nxgvmwzstmoq6borytkwx1,1,-1.4,46.9,2023-01-08T20:45:25.204Z,2023-01-11T05:54:55Z,3971179779,56,Back,3971179781,346,,3971179837,233,127,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089303,127,5,1,12,9,bwt8yfk8rkcwiwyr0mopd7wqd,0,101.4,53.1,2023-01-08T20:45:25.204Z,2023-01-11T05:54:55Z,3971179489,56,Center,3971179491,346,,3971179857,233,92,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089401,93,1,1,12,47,3b4nxgvmwzstmoq6borytkwx1,0,5,55.4,2023-01-08T20:46:04.074Z,2023-01-11T05:55:00Z,3971180249,155,,3971180251,56,Left,3971180253,140,62.4,3971180247,124,,3971180261,1,,3971180263,74,,3971180255,141,100.0,3971180257,212,68.1,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,3971180259,213,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089397,128,56,1,12,53,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-01-08T20:46:10.084Z,2023-01-11T05:55:05Z,3971180227,56,Back,,,,,,,,,,,,,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089405,94,5,1,12,55,3b4nxgvmwzstmoq6borytkwx1,0,66.4,101.4,2023-01-08T20:46:11.568Z,2023-01-11T05:55:07Z,3971202819,233,129,3971180271,347,,3971180269,56,Left,,,,,,,,,,,,,,,,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089425,129,5,1,12,55,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.6,-1.4,2023-01-08T20:46:11.568Z,2023-01-11T05:55:07Z,3971180399,56,Back,3971180401,347,,3971202815,233,94,,,,,,,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089427,130,1,1,13,5,bwt8yfk8rkcwiwyr0mopd7wqd,0,29.7,0,2023-01-08T20:46:21.464Z,2023-01-11T05:55:10Z,3971180407,140,42.7,3971180405,56,Back,3971180409,141,3.2,3971180403,107,,3971180413,213,0.2,3971180411,212,13.9,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089431,95,1,1,13,6,3b4nxgvmwzstmoq6borytkwx1,0,55.7,91.9,2023-01-08T20:46:22.959Z,2023-01-11T05:55:16Z,3971180445,213,6.2,3971180439,140,60.3,3973302591,178,,3971180437,56,Left,3971180441,141,91.3,3971180443,212,4.8,3971180435,3,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089563,140,61,1,13,7,bwt8yfk8rkcwiwyr0mopd7wqd,1,38.8,6.5,2023-01-08T20:46:23.409Z,2023-01-11T05:55:24Z,3971181091,56,Back,3973302607,178,,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089433,96,49,1,13,8,3b4nxgvmwzstmoq6borytkwx1,1,61.4,82.6,2023-01-08T20:46:24.203Z,2023-01-11T05:55:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089439,97,1,1,13,8,3b4nxgvmwzstmoq6borytkwx1,0,61.4,82.6,2023-01-08T20:46:24.205Z,2023-01-11T05:55:34Z,3971180473,56,Center,3971180487,213,5.1,3971180475,140,63.4,3973302635,178,,3971180483,212,6.0,3971180479,141,74.3,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089451,131,8,1,13,8,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.6,20.2,2023-01-08T20:46:25.015Z,2023-01-11T05:55:40Z,3972393073,383,,3971180527,56,Back,3973302649,178,,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496500573,1014,67,1,13,9,3b4nxgvmwzstmoq6borytkwx1,1,68,79.4,2023-01-08T20:46:25.171Z,2023-01-11T06:35:50Z,3973317117,233,1174,,,,,,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496500571,1174,67,1,13,9,bwt8yfk8rkcwiwyr0mopd7wqd,0,32,20.6,2023-01-08T20:46:25.172Z,2023-01-11T06:30:36Z,3973317121,233,1014,,,,,,,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089443,98,61,1,13,9,3b4nxgvmwzstmoq6borytkwx1,0,66.4,79.8,2023-01-08T20:46:25.190Z,2023-01-11T06:35:50Z,3971180495,56,Left,3973302709,178,,,,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089455,132,49,1,13,9,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.5,25.3,2023-01-08T20:46:25.954Z,2023-01-11T05:56:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089469,133,1,1,13,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.9,26.6,2023-01-08T20:46:27.178Z,2023-01-11T05:56:13Z,3971180639,56,Left,3971180637,155,,3971180641,140,56.3,3971180643,141,80.4,3973302761,178,,3971180651,1,,3971180645,212,43.5,3971180647,213,1.0,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089475,99,45,1,13,18,3b4nxgvmwzstmoq6borytkwx1,0,29.6,23.8,2023-01-08T20:46:34.532Z,2023-01-11T05:56:22Z,3971180661,56,Back,3971180663,285,,3971180715,233,134,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089481,134,3,1,13,18,bwt8yfk8rkcwiwyr0mopd7wqd,1,70.4,76.2,2023-01-08T20:46:34.532Z,2023-01-11T05:56:21Z,3971180699,56,Center,3971180703,233,99,3971180701,286,,3972393187,464,,3973302789,178,,,,,,,,,,,5awvo9xetmgwxmqfisawqz90q,Kevin Villodres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089487,135,3,1,13,19,bwt8yfk8rkcwiwyr0mopd7wqd,0,70.2,75.5,2023-01-08T20:46:36.020Z,2023-01-11T05:56:28Z,3971180723,286,,3971180721,56,Center,3971180753,233,100,3973302815,178,,3972393221,464,,,,,,,,,,,5awvo9xetmgwxmqfisawqz90q,Kevin Villodres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089493,100,7,1,13,20,3b4nxgvmwzstmoq6borytkwx1,0,29.8,24.5,2023-01-08T20:46:36.185Z,2023-01-11T05:56:34Z,3971180747,285,,3972393257,383,,3973302833,178,,3971180745,56,Back,3971180749,233,135,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089501,136,1,1,13,21,bwt8yfk8rkcwiwyr0mopd7wqd,1,65.9,76.4,2023-01-08T20:46:37.605Z,2023-01-11T05:56:40Z,3971180793,212,8.3,3971180791,141,88.4,3971180789,140,67.1,3971180787,56,Left,3971180795,213,1.4,3973302867,178,,,,,,,,5awvo9xetmgwxmqfisawqz90q,Kevin Villodres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089503,137,1,1,13,24,bwt8yfk8rkcwiwyr0mopd7wqd,0,68.4,88.2,2023-01-08T20:46:40.358Z,2023-01-11T05:56:49Z,3971180799,2,,3972393375,72,,3973302919,178,,3971180811,213,5.7,3971180801,155,,3971180803,56,Left,3972393373,224,,3971180809,212,9.9,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,3971180805,140,76.4,3971180807,141,,,,,,,,,,,,,80.4,,,,,,,,,,,,,,,,,
2496089515,101,61,1,13,24,3b4nxgvmwzstmoq6borytkwx1,1,22.8,16.8,2023-01-08T20:46:40.665Z,2023-01-11T05:56:59Z,3971180879,56,Back,3973302957,178,,3973302955,21,,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089535,138,61,1,13,29,bwt8yfk8rkcwiwyr0mopd7wqd,0,92.7,93.2,2023-01-08T20:46:45.263Z,2023-01-11T05:57:15Z,3971180949,56,Left,3973303005,178,,3973303003,21,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089533,102,49,1,13,29,3b4nxgvmwzstmoq6borytkwx1,1,5.7,7.2,2023-01-08T20:46:46.116Z,2023-01-11T05:57:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089549,103,1,1,13,30,3b4nxgvmwzstmoq6borytkwx1,1,5.7,7.2,2023-01-08T20:46:46.510Z,2023-01-11T05:57:46Z,3971181023,141,12.8,3971181021,140,10.2,3971181019,56,Back,3971181027,213,0.7,3971181025,212,6.1,3973303095,178,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089551,104,4,1,13,32,3b4nxgvmwzstmoq6borytkwx1,1,10.8,12.2,2023-01-08T20:46:48.275Z,2023-01-11T05:57:50Z,3971181035,152,,3971181041,233,139,3971181039,285,,3971181031,13,,3971181033,56,Back,3971191925,294,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089543,139,4,1,13,32,bwt8yfk8rkcwiwyr0mopd7wqd,0,89.2,87.8,2023-01-08T20:46:48.276Z,2023-01-11T05:57:49Z,3971192011,294,,3971180987,286,,3971180985,152,,3971181047,233,104,3973303111,178,,3971180983,56,Left,3971180979,13,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089627,105,1,1,13,49,3b4nxgvmwzstmoq6borytkwx1,1,14.4,14.7,2023-01-08T20:47:05.287Z,2023-01-11T05:57:56Z,3971181623,189,,3971181437,141,66.8,3971181435,140,9.4,3971181439,212,35.8,3971181425,5,,3971181447,1,,3973303149,178,,3971181443,213,1.7,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,3971181433,56,Back,3971181431,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496093881,295,1,1,13,50,3b4nxgvmwzstmoq6borytkwx1,1,11.2,66.1,2023-01-08T20:47:06.538Z,2023-01-11T05:57:57Z,3971205259,141,90.5,3973303157,178,,3971205317,189,,3971205255,56,Back,3971205257,140,19.6,3971205263,213,1.1,3971205261,212,18.8,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496089647,106,1,1,13,53,3b4nxgvmwzstmoq6borytkwx1,1,17.5,93.1,2023-01-08T20:47:09.199Z,2023-01-11T05:58:02Z,3973303187,178,,3971181557,1,,3971181555,213,0.1,3971181545,155,,3971181547,56,Left,3971181549,140,61.3,3971181551,141,97.7,3971181553,212,46.1,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496500741,1052,43,1,13,56,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-01-08T20:47:12.373Z,2023-01-11T08:56:14Z,3973317933,233,1192,3973382579,144,67,,,,,,,,,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
