id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/14/value,qualifier/13/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2443593867,357,1,1,41,40,8gvg1ranyf93hprfkwx3ofl2y,1,67.8,21.8,2022-08-07T20:14:46.309Z,2022-08-10T11:13:31Z,3692947675,212,4.1,3696870893,178,,3692947671,140,65.2,3692947677,213,2.3,3692947669,56,Center,3692947673,141,26.2,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443593871,358,4,1,41,42,8gvg1ranyf93hprfkwx3ofl2y,1,64.6,34,2022-08-07T20:14:49.072Z,2022-08-10T11:13:39Z,3692947691,152,,3692947695,286,,3692947735,233,314,3692947689,56,Center,3692947687,13,,3692947693,265,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443593857,314,4,1,41,42,alyavx3ad35bp1xuwmqk7sgev,0,35.4,66,2022-08-07T20:14:49.073Z,2022-08-10T11:13:38Z,3692947613,152,,3696870991,178,,3692947611,56,Back,3692947609,13,,3692947617,285,,3692947757,233,358,3692947615,265,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443594145,359,1,1,42,7,8gvg1ranyf93hprfkwx3ofl2y,0,61.5,31.6,2022-08-07T20:15:14.154Z,2022-08-10T11:13:46Z,3692949183,56,Center,3692949191,213,0.5,3696871203,178,,3692949177,5,,3692949181,152,,3692949187,141,53.0,3692949193,1,,3692949179,155,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,3692949185,140,3692949189,212,32.7,,,,,,,,,,,,,,,,,,,89.4,,,,,,,,,,,
2443594181,315,12,1,42,9,alyavx3ad35bp1xuwmqk7sgev,1,12.1,50.1,2022-08-07T20:15:15.635Z,2022-08-10T14:30:59Z,3692949439,213,4.1,3692949435,141,29.5,3692949437,212,17.0,3692949431,56,Back,3692949433,140,3.0,3697106575,21,,3696871921,388,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443594225,316,12,1,42,11,alyavx3ad35bp1xuwmqk7sgev,1,3,29.5,2022-08-07T20:15:17.861Z,2022-08-10T14:30:58Z,3692949671,56,Back,3692949677,212,7.9,3692949679,213,5.9,3692949675,141,25.2,3696872677,178,,3697106553,21,,3692949673,140,10.0,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443594215,360,1,1,42,13,8gvg1ranyf93hprfkwx3ofl2y,0,92.9,78.5,2022-08-07T20:15:19.760Z,2022-08-10T11:15:14Z,3692949621,155,,3692949627,141,47.6,3692949625,140,95.9,3692949629,212,21.2,3695446675,224,,3692949619,2,,3692949623,56,Center,3696873227,178,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,3692949631,213,3695446677,72,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,
2443594233,317,11,1,42,15,alyavx3ad35bp1xuwmqk7sgev,1,8,49.4,2022-08-07T20:15:21.598Z,2022-08-10T11:15:18Z,3695446685,88,,3695446683,56,Back,3696873321,388,,3695446703,378,,,,,,,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443594357,318,1,1,42,18,alyavx3ad35bp1xuwmqk7sgev,1,14.7,50.1,2022-08-07T20:15:24.699Z,2022-08-10T11:15:26Z,3696873485,178,,3692950353,56,Back,3692950363,1,,3692950357,141,82.6,3692950351,123,,3692950361,213,0.6,3692950355,140,44.0,3692951007,287,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,3692950359,212,,,,,,,,,,,,,,,,,,,,,,37.9,,,,,,,,,,,
2443594383,319,1,1,42,24,alyavx3ad35bp1xuwmqk7sgev,0,57.4,92.7,2022-08-07T20:15:30.223Z,2022-08-10T11:15:32Z,3692950499,1,,3692950495,212,43.3,3692950493,141,44.6,3696873591,178,,3692950491,140,84.4,3692950497,213,5.4,3692950489,56,Center,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443594401,361,12,1,42,26,8gvg1ranyf93hprfkwx3ofl2y,1,16,60,2022-08-07T20:15:32.275Z,2022-08-10T11:16:21Z,3692955031,212,14.6,3696873865,178,,3692955029,141,38.8,3692950599,56,Back,3692955027,140,18.1,3692955033,213,4.9,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443595945,329,13,1,42,27,alyavx3ad35bp1xuwmqk7sgev,1,88.3,65.8,2022-08-07T20:15:33.705Z,2022-08-10T11:18:08Z,3695447723,23,,3692961517,458,,3692961523,147,61.0,3692961515,83,,3692960227,103,9.7,3692959513,56,Center,3696874009,178,,3692961521,146,92.7,3845lzar855rp3zp4stgmgul1,João Mendes,3692961511,72,3692961519,153,,3692960223,102,57.8,3692960237,231,3692960235,230,3692961513,64,,,,,,,,,,,53.4,,98.1,,,,,,,,
2443594431,320,84,1,42,28,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-07T20:15:34.599Z,2022-08-07T20:17:36Z,3692954835,76,,3692954843,230,99.4,3692954837,102,53.6,3692950745,56,Center,3692952179,374,2022-08-07 21:15:33.628,3692954841,458,,3692950741,22,,3692954839,103,3.2,3845lzar855rp3zp4stgmgul1,João Mendes,3692952183,375,3692957413,343,2,3692958065,436,16,3692954845,231,3692952175,72,3692950743,17,,,,,,,,,,42:27.458,51.3,,,,,,,,,,
2443595741,324,2,1,42,28,alyavx3ad35bp1xuwmqk7sgev,1,86.5,68.8,2022-08-07T20:15:34.790Z,2022-08-10T11:16:37Z,3692958207,56,Center,3692958783,7,9m66crpktao9g80wc8zi9y5ex,3692958209,140,92.9,3692958211,141,62.7,3692958933,343,3,3696875003,178,,3692963461,8,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443595417,362,55,1,42,28,8gvg1ranyf93hprfkwx3ofl2y,1,9.5,53.6,2022-08-07T20:15:34.791Z,2022-08-10T11:16:38Z,3692957353,343,3,,,,,,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443595571,321,27,1,44,13,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-07T20:17:19.980Z,2022-08-10T11:17:43Z,3692957183,364,,3692957179,201,,3692957181,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443595611,322,65,1,44,14,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-07T20:17:20.946Z,2022-08-10T11:17:40Z,3692957447,365,320,3692957961,336,,3692957445,329,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443595645,323,28,1,44,22,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-07T20:17:29.154Z,2022-08-10T11:17:46Z,3692957651,364,,3692957653,55,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443595793,363,1,1,44,41,8gvg1ranyf93hprfkwx3ofl2y,0,3.1,46.7,2022-08-07T20:17:47.850Z,2022-08-10T11:18:25Z,3692958501,56,Center,3692958511,1,,3692958509,213,6.1,3692958497,155,,3692958495,5,,3692958503,140,60.0,3692958507,212,60.5,3696876891,178,,2accix9saahg900cja5e9iw9h,Bruno Varela,3692958493,189,3692958505,141,33.1,3692958499,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443595881,327,61,1,44,42,alyavx3ad35bp1xuwmqk7sgev,1,70,87.8,2022-08-07T20:17:48.849Z,2022-08-10T11:19:16Z,3696877671,178,,3692959095,56,Left,3695449715,189,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443595865,325,49,1,44,44,alyavx3ad35bp1xuwmqk7sgev,1,66.4,87.1,2022-08-07T20:17:50.882Z,2022-08-10T11:53:26Z,,,,,,,,,,,,,,,,,,,,,,,,,duv5kjxwj07cwmfz8x200qyqy,Batxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443595943,328,1,1,44,50,alyavx3ad35bp1xuwmqk7sgev,1,78.4,91.1,2022-08-07T20:17:57.163Z,2022-08-10T11:19:39Z,3692959489,56,Center,3692969919,154,,3696877917,178,,3692959497,213,5.1,3692959495,212,27.6,3692959485,2,,3695449901,223,,3692959487,155,,duv5kjxwj07cwmfz8x200qyqy,Batxi,3692969915,210,3692959493,141,53.4,3692959491,140,88.2,3695449903,20,,,,,,,,,,,,,,13,,1,,,,,,,,,
2443595875,326,13,1,44,52,alyavx3ad35bp1xuwmqk7sgev,1,87.6,57.5,2022-08-07T20:17:58.181Z,2022-08-10T11:19:39Z,3692968723,102,63.2,3692968717,55,328,3692968069,17,,3692968073,328,,3696878181,388,,3692968741,231,49.3,3695450221,77,,3692968711,29,,3845lzar855rp3zp4stgmgul1,João Mendes,3692959705,22,3692968739,230,98.8,3692959085,56,Center,3692968067,15,3692968713,154,3692968727,103,,,,,,,,,,,,,,,72.2,,,,,,
2443595961,330,5,1,44,54,alyavx3ad35bp1xuwmqk7sgev,0,101.2,63.6,2022-08-07T20:18:00.943Z,2022-08-10T11:19:44Z,3692959573,56,Center,3692959575,346,,3692959619,233,364,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443595941,364,5,1,44,54,8gvg1ranyf93hprfkwx3ofl2y,1,-1.2,36.4,2022-08-07T20:18:00.943Z,2022-08-10T11:19:45Z,3692959453,346,,3692959591,233,330,3692959449,56,Back,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596331,365,70,1,45,0,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T20:18:06.577Z,2022-08-09T15:09:11Z,3692961611,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596353,366,1,1,45,23,8gvg1ranyf93hprfkwx3ofl2y,0,4.6,40.4,2022-08-07T20:18:29.755Z,2022-08-10T11:19:56Z,3692961743,213,6.0,3692961735,56,Right,3692961739,141,11.7,3695450839,189,,3692961731,124,,3692961737,140,66.5,3692961733,155,,3692961745,1,,2accix9saahg900cja5e9iw9h,Bruno Varela,3692961749,237,3692961741,212,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596363,331,44,1,45,26,alyavx3ad35bp1xuwmqk7sgev,1,34.9,87.8,2022-08-07T20:18:32.735Z,2022-08-10T14:33:55Z,3692961801,285,,3692961807,233,367,3692961799,56,Back,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596355,367,44,1,45,26,8gvg1ranyf93hprfkwx3ofl2y,0,65.1,12.2,2022-08-07T20:18:32.736Z,2022-08-10T11:20:08Z,3692961751,56,Right,3692961833,233,331,3692961753,286,,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596373,332,1,1,45,26,alyavx3ad35bp1xuwmqk7sgev,0,36.3,87.4,2022-08-07T20:18:32.888Z,2022-08-10T14:33:55Z,3692961855,141,100.0,3692961859,213,1.0,3692961857,212,12.1,3692961851,56,Back,3692961853,140,42.9,3696878847,388,,3692961849,3,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596375,333,5,1,45,29,alyavx3ad35bp1xuwmqk7sgev,0,42.2,101.9,2022-08-07T20:18:35.386Z,2022-08-10T11:20:23Z,3692961863,347,,3692961861,56,Back,3692962167,233,368,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596425,368,5,1,45,29,8gvg1ranyf93hprfkwx3ofl2y,1,57.8,-1.9,2022-08-07T20:18:35.386Z,2022-08-10T11:20:23Z,3692962145,233,333,3692962127,56,Right,3692962129,347,,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596437,369,1,1,45,34,8gvg1ranyf93hprfkwx3ofl2y,1,60,0,2022-08-07T20:18:40.793Z,2022-08-10T11:20:28Z,3692962201,141,5.9,3692962195,107,,3692962199,140,65.2,3692962197,56,Right,3692962205,213,0.8,3692962203,212,7.6,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596443,370,1,1,45,35,8gvg1ranyf93hprfkwx3ofl2y,1,65.2,5.9,2022-08-07T20:18:41.642Z,2022-08-10T11:20:36Z,3696879201,178,,3692962223,56,Right,3692962231,213,3.4,3692962225,140,61.0,3692962229,212,4.6,3692962227,141,4.0,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596473,371,1,1,45,36,8gvg1ranyf93hprfkwx3ofl2y,1,61,4,2022-08-07T20:18:42.728Z,2022-08-10T11:22:21Z,3692962379,212,8.8,3692962375,140,65.2,3692962377,141,15.2,3696881439,178,,3692962381,213,1.0,3692962373,56,Right,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596481,372,1,1,45,37,8gvg1ranyf93hprfkwx3ofl2y,0,64.3,15.5,2022-08-07T20:18:43.653Z,2022-08-10T11:22:27Z,3696881525,178,,3692962421,141,18.3,3692962419,140,60.7,3692962423,212,4.2,3692962425,213,2.7,3692962417,56,Right,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596477,334,3,1,45,38,alyavx3ad35bp1xuwmqk7sgev,0,43.2,73.8,2022-08-07T20:18:44.690Z,2022-08-10T11:22:44Z,3696881925,178,,3695451395,465,,3692972847,233,395,3692962397,56,Back,3692962399,286,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443598213,395,7,1,45,38,8gvg1ranyf93hprfkwx3ofl2y,0,56.8,26.2,2022-08-07T20:18:44.848Z,2022-08-10T11:22:49Z,3692972815,56,Center,3695451367,385,,3692972817,285,,3692972837,233,334,3696882085,178,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444334167,960,43,1,45,39,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-07T20:18:46.001Z,2022-08-10T11:54:25Z,3696914817,144,82,3696914787,178,0,,,,,,,,,,,,,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596487,335,49,1,45,39,alyavx3ad35bp1xuwmqk7sgev,1,39,72.3,2022-08-07T20:18:46.049Z,2022-08-10T11:22:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596505,336,1,1,45,41,alyavx3ad35bp1xuwmqk7sgev,1,39,72.3,2022-08-07T20:18:47.337Z,2022-08-10T11:23:03Z,3692962603,212,14.5,3696882365,178,,3692962601,141,92.0,3692962599,140,33.8,3692962605,213,2.0,3692962597,56,Back,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596559,337,1,1,45,42,alyavx3ad35bp1xuwmqk7sgev,0,33.8,91.5,2022-08-07T20:18:49.090Z,2022-08-10T11:23:09Z,3692962939,56,Left,3692962943,141,97.2,3692962935,155,,3692962947,213,0.1,3692962941,140,79.5,3692962949,1,,3692962945,212,48.1,3696882469,178,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596563,373,49,1,45,47,8gvg1ranyf93hprfkwx3ofl2y,1,22.4,7.9,2022-08-07T20:18:53.976Z,2022-08-10T11:23:16Z,,,,,,,,,,,,,,,,,,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596589,374,1,1,45,47,8gvg1ranyf93hprfkwx3ofl2y,1,22.4,7.9,2022-08-07T20:18:54.104Z,2022-08-10T11:23:20Z,3692963095,212,26.2,3696882681,178,,3692963091,140,11.1,3692963097,213,2.0,3692963093,141,42.2,3692963089,56,Back,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596623,375,1,1,45,50,8gvg1ranyf93hprfkwx3ofl2y,0,11.1,42.2,2022-08-07T20:18:56.720Z,2022-08-10T11:23:24Z,3692963279,140,62.8,3692963285,213,6.3,3692963275,157,,3696882727,178,,3692963277,56,Center,3692963287,1,,3692963281,141,39.7,3692963283,212,54.3,2accix9saahg900cja5e9iw9h,Bruno Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596691,338,1,1,45,53,alyavx3ad35bp1xuwmqk7sgev,1,36.5,63.4,2022-08-07T20:19:00.122Z,2022-08-10T11:23:30Z,3692963683,56,Back,3692963699,212,18.7,3696882845,178,,3692963703,213,5.5,3692963677,3,,3692963687,140,48.8,3692963693,141,43.6,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596699,339,61,1,45,56,alyavx3ad35bp1xuwmqk7sgev,1,48.3,43.6,2022-08-07T20:19:03.034Z,2022-08-10T11:23:40Z,3692963711,56,Back,3696882989,178,,,,,,,,,,,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444334513,971,67,1,45,58,alyavx3ad35bp1xuwmqk7sgev,1,40.7,42.8,2022-08-07T20:19:04.498Z,2022-08-10T14:33:56Z,3696916563,233,1027,,,,,,,,,,,,,,,,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444334509,1027,67,1,45,58,8gvg1ranyf93hprfkwx3ofl2y,0,59.3,57.2,2022-08-07T20:19:04.499Z,2022-08-10T11:56:14Z,3696916567,233,971,,,,,,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596727,340,1,1,45,58,alyavx3ad35bp1xuwmqk7sgev,1,41.2,43.5,2022-08-07T20:19:04.515Z,2022-08-10T14:33:56Z,3696883175,178,,3692963873,56,Back,3692977261,213,5.5,3692977257,141,38.4,3692977255,140,44.6,3692977259,212,5.0,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444334477,970,43,1,45,58,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-07T20:19:04.538Z,2022-08-10T11:56:07Z,3696916377,233,1026,3696916457,144,67,,,,,,,,,,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444334475,1026,43,1,45,58,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T20:19:04.539Z,2022-08-10T11:56:07Z,3696916381,233,970,3696916455,144,67,,,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443599419,350,61,1,45,58,alyavx3ad35bp1xuwmqk7sgev,0,43,37.1,2022-08-07T20:19:05.137Z,2022-08-10T11:23:54Z,3696883291,178,,3692978965,56,Back,,,,,,,,,,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596713,376,49,1,46,0,8gvg1ranyf93hprfkwx3ofl2y,1,56.7,63.1,2022-08-07T20:19:06.742Z,2022-08-10T11:23:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596729,377,1,1,46,1,8gvg1ranyf93hprfkwx3ofl2y,0,56.7,63.1,2022-08-07T20:19:07.600Z,2022-08-10T11:24:01Z,3692963875,56,Center,3692963879,141,64.2,3692964129,236,,3692964133,233,341,3692963881,212,1.5,3692963877,140,55.5,3692963883,213,2.6,3692964143,286,,9dc4qkvh0vk5kwymibji00kp,André Almeida,3696883425,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596769,341,74,1,46,1,alyavx3ad35bp1xuwmqk7sgev,1,43.7,43.6,2022-08-07T20:19:07.655Z,2022-08-10T11:24:04Z,3696883513,178,,3692964081,56,Back,3692964157,233,377,3692964083,285,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596785,378,1,1,46,3,8gvg1ranyf93hprfkwx3ofl2y,1,55.9,50.3,2022-08-07T20:19:09.567Z,2022-08-10T11:24:12Z,3696883715,178,,3692964207,140,66.5,3692964211,212,11.2,3692964209,141,48.8,3692964205,56,Center,3692964213,213,6.2,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596793,379,1,1,46,4,8gvg1ranyf93hprfkwx3ofl2y,1,66.5,48.8,2022-08-07T20:19:10.373Z,2022-08-10T11:24:18Z,3692964261,140,58.3,3692964267,213,3.8,3696883843,178,,3692964259,56,Center,3692964265,212,11.2,3692964263,141,38.3,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596861,380,1,1,46,6,8gvg1ranyf93hprfkwx3ofl2y,1,58.3,35.5,2022-08-07T20:19:12.778Z,2022-08-10T11:24:22Z,3692964705,140,71.6,3692964709,212,21.0,3692964711,213,5.4,3692964707,141,12.5,3692964703,56,Right,3696883913,178,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596879,381,1,1,46,11,8gvg1ranyf93hprfkwx3ofl2y,0,77.9,18.5,2022-08-07T20:19:17.731Z,2022-08-10T11:24:29Z,3692966073,236,,3692964787,212,3.6,3692964781,56,Right,3692964789,213,0.3,3692964785,141,20.3,3692966075,233,342,3692966079,286,,3696884047,178,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,3692964783,140,,,,,,,,,,,,,,,,,,,,,,81.1,,,,,,,,,,,
2443596881,342,74,1,46,11,alyavx3ad35bp1xuwmqk7sgev,1,19.5,81.1,2022-08-07T20:19:17.910Z,2022-08-10T11:24:37Z,3692964797,56,Back,3692966027,285,,3692966085,233,381,3696884203,178,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596887,343,49,1,46,13,alyavx3ad35bp1xuwmqk7sgev,1,20.5,85.3,2022-08-07T20:19:19.561Z,2022-08-10T11:24:53Z,,,,,,,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444334619,976,43,1,46,13,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-07T20:19:19.561Z,2022-08-10T11:57:06Z,3696917201,178,0,3696917323,144,82,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444334765,1035,83,1,46,14,8gvg1ranyf93hprfkwx3ofl2y,1,80.2,5.5,2022-08-07T20:19:20.774Z,2022-08-10T11:57:36Z,3696917825,399,486152,,,,,,,,,,,,,,,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596953,344,1,1,46,17,alyavx3ad35bp1xuwmqk7sgev,0,19.3,98.3,2022-08-07T20:19:24.041Z,2022-08-10T11:25:00Z,3692965179,141,98.7,3692965555,236,,3692965557,233,382,3692965175,56,Back,3692965177,140,20.9,3692965181,212,1.7,3692965183,213,0.2,3696884677,178,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,3692965561,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443596979,382,74,1,46,17,8gvg1ranyf93hprfkwx3ofl2y,1,79.4,2.2,2022-08-07T20:19:24.087Z,2022-08-10T11:25:07Z,3692965319,285,,3692965415,233,344,3692965317,56,Right,3696884775,178,,,,,,,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
