id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2482626131,476,5,2,52,22,cgvbluoerzbzcr7aaxge3wkcv,1,61,-1.8,2022-11-06T16:42:28.494Z,2022-11-08T18:42:20Z,3900216685,347,,3900197701,56,Right,3900215897,233,525,,,,,,,,,,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629335,525,5,2,52,22,3b4nxgvmwzstmoq6borytkwx1,0,39,101.8,2022-11-06T16:42:28.494Z,2022-11-08T18:42:19Z,3900216627,347,,3900215941,233,476,3900215573,56,Back,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626271,477,1,2,52,27,cgvbluoerzbzcr7aaxge3wkcv,1,57.7,0,2022-11-06T16:42:33.762Z,2022-11-08T18:42:25Z,3900198463,212,13.1,3900198461,141,12.3,3900198459,140,49.1,3900198465,213,2.3,3900198457,56,Back,3900198455,107,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626321,478,1,2,52,33,cgvbluoerzbzcr7aaxge3wkcv,1,49,16.2,2022-11-06T16:42:39.109Z,2022-11-08T18:42:28Z,3900198695,56,Back,3900198697,140,40.7,3903832569,178,,3900198703,213,2.3,3900198701,212,13.8,3900198699,141,31.9,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626367,479,1,2,52,34,cgvbluoerzbzcr7aaxge3wkcv,1,39.8,35.4,2022-11-06T16:42:40.787Z,2022-11-08T18:42:32Z,3903832885,178,,3900199063,212,20.6,3900199061,141,65.7,3900199057,56,Back,3900199059,140,39.4,3900199065,213,1.6,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626395,480,1,2,52,38,cgvbluoerzbzcr7aaxge3wkcv,1,41.8,69,2022-11-06T16:42:44.148Z,2022-11-08T18:42:35Z,3900199221,56,Left,3900199223,140,58.9,3900199227,212,23.3,3900199225,141,90.8,3900199229,213,0.7,3903833019,178,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626475,481,1,2,52,39,cgvbluoerzbzcr7aaxge3wkcv,1,62,96.4,2022-11-06T16:42:45.566Z,2022-11-08T18:42:40Z,3900199635,141,82.8,3900199639,212,9.5,3900199643,213,4.9,3900199633,140,64.1,3900199631,56,Left,3903833239,178,,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626559,482,1,2,52,44,cgvbluoerzbzcr7aaxge3wkcv,1,66.1,64.8,2022-11-06T16:42:50.309Z,2022-11-08T18:42:42Z,3900200033,212,4.7,3900200031,141,60.8,3903833313,178,,3900200027,56,Center,3900200035,213,3.8,3900200029,140,62.4,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626601,483,1,2,52,48,cgvbluoerzbzcr7aaxge3wkcv,1,60.2,71.2,2022-11-06T16:42:54.122Z,2022-11-08T18:42:45Z,3900200217,56,Left,3900200223,212,8.7,3900200221,141,79.4,3900200219,140,66.6,3903833393,178,,3900200225,213,0.7,,,,,,,9sfjkb99h1b1obdmedrecag9h,Vitor Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626711,484,1,2,52,53,cgvbluoerzbzcr7aaxge3wkcv,1,80.3,73.6,2022-11-06T16:42:59.091Z,2022-11-08T18:43:21Z,3900200891,213,4.7,3900200881,56,Center,3900200883,140,80.1,3903833675,178,,3900200889,212,6.7,3900200885,141,63.7,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626757,485,1,2,52,54,cgvbluoerzbzcr7aaxge3wkcv,0,80.3,62.9,2022-11-06T16:43:00.129Z,2022-11-08T18:43:27Z,3903835165,178,,3900201147,213,0.2,3900201145,212,16.1,3900201139,56,Center,3900201143,141,67.8,3900201141,140,95.3,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483336789,1367,67,2,52,56,3b4nxgvmwzstmoq6borytkwx1,1,3.4,30.7,2022-11-06T16:43:02.096Z,2022-11-09T09:56:38Z,3903918851,233,1191,,,,,,,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483336787,1191,67,2,52,56,cgvbluoerzbzcr7aaxge3wkcv,0,96.6,69.3,2022-11-06T16:43:02.097Z,2022-11-08T19:16:09Z,3903918885,233,1367,,,,,,,,,,,,,,,,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626717,510,8,2,52,56,3b4nxgvmwzstmoq6borytkwx1,1,4.2,33.7,2022-11-06T16:43:02.225Z,2022-11-09T09:56:39Z,3900200909,56,Back,3903636793,385,,3903835543,389,,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626787,486,6,2,52,58,cgvbluoerzbzcr7aaxge3wkcv,1,95.6,66,2022-11-06T16:43:03.933Z,2022-11-08T18:43:35Z,3900201301,73,,3900201355,233,511,3900201299,56,Center,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482626753,511,6,2,52,58,3b4nxgvmwzstmoq6borytkwx1,0,4.4,34,2022-11-06T16:43:03.933Z,2022-11-08T18:43:35Z,3900201375,233,486,3900201119,73,,3900201117,56,Back,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627447,487,1,2,53,34,cgvbluoerzbzcr7aaxge3wkcv,1,99.5,99.5,2022-11-06T16:43:40.287Z,2022-11-09T09:56:39Z,3900204857,212,33.7,3903636979,72,,3900204859,213,4.6,3900207403,210,14,3900204843,2,,3900204849,224,,3900204851,56,Center,3900204853,140,94.5,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,3900204847,155,,3900204855,141,3900204845,6,1,,3903835945,178,,3900204861,1,3900207405,154,50.6,,,,,,,,,,,,,,,
2482627465,488,44,2,53,35,cgvbluoerzbzcr7aaxge3wkcv,1,94.8,52.2,2022-11-06T16:43:41.797Z,2022-11-09T09:56:39Z,3900204943,286,,3900204941,56,Center,3900205021,233,512,,,,,,,,,,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627459,512,44,2,53,35,3b4nxgvmwzstmoq6borytkwx1,0,5.2,47.8,2022-11-06T16:43:41.798Z,2022-11-08T18:43:44Z,3900205051,233,488,3900204933,56,Back,3900204935,285,,,,,,,,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627473,489,14,2,53,36,cgvbluoerzbzcr7aaxge3wkcv,1,95,52.8,2022-11-06T16:43:41.844Z,2022-11-09T09:56:40Z,3900204987,56,Center,3900205981,328,,3900207497,55,487,3900207505,214,,3900207471,74,,3900205977,15,,3900207473,29,,3900207475,154,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,3900204985,16,,3900207509,231,3900207507,230,,99.0,3903836375,388,,3900205975,25,3900207503,103,50.7,,39.9,3900207501,102,,,,,,50.6,,,,,
2482627495,490,5,2,53,37,cgvbluoerzbzcr7aaxge3wkcv,0,100.8,49.7,2022-11-06T16:43:43.654Z,2022-11-08T18:43:50Z,3900205109,346,,3900205107,56,Center,3900205413,233,513,,,,,,,,,,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482627537,513,5,2,53,37,3b4nxgvmwzstmoq6borytkwx1,1,-0.8,50.3,2022-11-06T16:43:43.654Z,2022-11-08T18:43:50Z,3900205379,233,490,3900205363,346,,3900205361,56,Back,,,,,,,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628117,514,1,2,54,8,3b4nxgvmwzstmoq6borytkwx1,0,5.2,60.5,2022-11-06T16:44:14.344Z,2022-11-08T18:43:53Z,3900208771,124,,3900208781,213,0.1,3900208773,56,Center,3900208783,1,,3900208779,212,67.5,3900208787,74,,3900208777,141,66.0,3900208775,140,69.4,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628103,491,49,2,54,12,cgvbluoerzbzcr7aaxge3wkcv,1,30.6,23.9,2022-11-06T16:44:17.956Z,2022-11-08T18:43:55Z,,,,,,,,,,,,,,,,,,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628175,492,1,2,54,14,cgvbluoerzbzcr7aaxge3wkcv,1,32.2,32.2,2022-11-06T16:44:20.198Z,2022-11-08T18:43:58Z,3903837123,178,,3900209073,213,2.1,3900209067,140,28.7,3900209065,56,Back,3900209071,212,7.5,3900209069,141,41.8,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628227,493,1,2,54,16,cgvbluoerzbzcr7aaxge3wkcv,1,28.4,46.6,2022-11-06T16:44:22.805Z,2022-11-08T18:44:00Z,3900209419,212,23.2,3900209417,141,48.5,3900209415,140,6.3,3900209421,213,3.1,3903837207,178,,3900209413,56,Back,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628259,494,1,2,54,20,cgvbluoerzbzcr7aaxge3wkcv,1,6.7,46.8,2022-11-06T16:44:26.422Z,2022-11-08T18:44:04Z,3900209599,141,23.7,3903837423,178,,3900209595,56,Back,3900209597,140,11.2,3900209601,212,16.4,3900209603,213,5.0,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628301,495,1,2,54,22,cgvbluoerzbzcr7aaxge3wkcv,1,11.2,21.1,2022-11-06T16:44:28.622Z,2022-11-08T18:44:07Z,3900209793,56,Back,3900209801,141,5.0,3903837605,178,,3900209809,213,5.5,3900209805,212,15.3,3900209797,140,21.4,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628313,496,1,2,54,24,cgvbluoerzbzcr7aaxge3wkcv,0,20.9,4.9,2022-11-06T16:44:30.629Z,2022-11-08T18:44:09Z,3900209869,213,0.0,3900209865,141,5.2,3900209867,212,4.7,3900209863,140,25.4,3903837683,178,,3900209861,56,Back,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628351,515,49,2,54,24,3b4nxgvmwzstmoq6borytkwx1,1,69.4,92.7,2022-11-06T16:44:30.704Z,2022-11-08T18:44:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628369,516,50,2,54,26,3b4nxgvmwzstmoq6borytkwx1,1,71.4,91.8,2022-11-06T16:44:32.579Z,2022-11-08T18:44:23Z,3900210467,233,497,3900210195,56,Left,3900210197,286,,,,,,,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628393,497,7,2,54,27,cgvbluoerzbzcr7aaxge3wkcv,0,28.6,8.2,2022-11-06T16:44:32.932Z,2022-11-08T18:44:28Z,3903637947,383,,3900210349,56,Back,3900210351,285,,3900210425,233,516,3903838493,178,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628453,517,1,2,54,29,3b4nxgvmwzstmoq6borytkwx1,1,59.6,97.1,2022-11-06T16:44:35.818Z,2022-11-08T18:44:34Z,3900210707,56,Back,3900210715,213,4.1,3900210709,140,45.5,3903838833,178,,3900210713,212,26.9,3900210711,141,64.1,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628499,518,1,2,54,32,3b4nxgvmwzstmoq6borytkwx1,1,45.5,64.1,2022-11-06T16:44:37.955Z,2022-11-08T18:44:38Z,3900210961,140,50.7,3903839047,178,,3900210963,141,69.3,3900210967,213,0.6,3900210965,212,6.5,3900210959,56,Center,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628581,519,1,2,54,33,3b4nxgvmwzstmoq6borytkwx1,1,50.7,69.3,2022-11-06T16:44:38.977Z,2022-11-08T18:44:42Z,3900211353,155,,3903839323,178,,3900211363,213,4.4,3900211361,212,33.9,3900211357,140,41.9,3900211355,56,Back,3900211359,141,21.4,3900211365,1,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628665,520,1,2,54,38,3b4nxgvmwzstmoq6borytkwx1,1,28.2,17.1,2022-11-06T16:44:44.025Z,2022-11-08T18:44:46Z,3903839491,178,,3900211775,212,24.9,3900211777,213,2.8,3900211769,56,Back,3900211773,141,28.3,3900211771,140,5.6,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628719,521,1,2,54,41,3b4nxgvmwzstmoq6borytkwx1,0,5.5,25.8,2022-11-06T16:44:47.403Z,2022-11-08T18:44:48Z,3900212103,140,40.9,3900212101,56,Back,3900212111,1,,3900212099,155,,3903839639,178,,3900212105,141,5.4,3900212107,212,39.7,3900212109,213,5.9,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628733,498,44,2,54,43,cgvbluoerzbzcr7aaxge3wkcv,1,62.3,94.4,2022-11-06T16:44:49.694Z,2022-11-09T09:56:40Z,3900212323,233,522,3900212175,286,,3900212173,56,Left,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628727,522,44,2,54,43,3b4nxgvmwzstmoq6borytkwx1,0,37.7,5.6,2022-11-06T16:44:49.695Z,2022-11-08T18:44:52Z,3900212385,233,498,3900212143,285,,3900212141,56,Back,,,,,,,,,,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628765,499,1,2,54,43,cgvbluoerzbzcr7aaxge3wkcv,0,65.5,94.2,2022-11-06T16:44:49.765Z,2022-11-09T09:56:41Z,3900212369,140,65.5,3900212371,141,94.7,3900212365,3,,3900212367,56,Left,3900212373,212,0.3,3903840017,388,,3900212375,213,1.6,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628761,523,61,2,54,44,3b4nxgvmwzstmoq6borytkwx1,1,40.6,5.1,2022-11-06T16:44:49.887Z,2022-11-08T18:45:02Z,3900212349,56,Back,3903840237,388,,3903840235,21,,,,,,,,,,,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628777,500,49,2,54,44,cgvbluoerzbzcr7aaxge3wkcv,1,61.6,96.9,2022-11-06T16:44:50.810Z,2022-11-08T18:45:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628787,501,1,2,54,45,cgvbluoerzbzcr7aaxge3wkcv,1,61.6,96.9,2022-11-06T16:44:50.958Z,2022-11-08T18:45:09Z,3900212545,213,5.7,3900212537,140,70.9,3900212535,56,Left,3900212539,141,87.8,3903840607,178,,3900212541,212,11.6,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628869,502,1,2,54,47,cgvbluoerzbzcr7aaxge3wkcv,1,70.9,87.8,2022-11-06T16:44:53.092Z,2022-11-08T18:45:12Z,3903840735,178,,3900213037,56,Left,3900213045,213,3.7,3900213039,140,62.2,3900213043,212,10.9,3900213041,141,79.0,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483277773,795,3,2,54,49,cgvbluoerzbzcr7aaxge3wkcv,0,68.9,76.9,2022-11-06T16:44:55.789Z,2022-11-08T18:45:46Z,3903638521,286,,3903638523,464,,3903638519,56,Center,3903638525,467,47wasen155qbiu6pmyp3dowr9,3903842163,178,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628879,503,4,2,54,50,cgvbluoerzbzcr7aaxge3wkcv,1,62,76.1,2022-11-06T16:44:56.177Z,2022-11-08T18:45:50Z,3900213105,265,,3900213265,233,524,3900213107,286,,3900213099,13,,3900213101,56,Center,3900213103,152,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482628891,524,4,2,54,50,3b4nxgvmwzstmoq6borytkwx1,0,38,23.9,2022-11-06T16:44:56.178Z,2022-11-08T18:45:49Z,3900213195,13,,3900213203,265,,3900213201,152,,3903842295,178,,3900213199,56,Back,3900213281,233,503,3900213205,285,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631213,516,18,2,55,18,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-11-06T16:45:24.470Z,2022-11-08T18:47:21Z,3900225669,44,Defender,3900225787,55,517,3900225671,59,20,3900225667,42,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631227,517,19,2,55,18,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-11-06T16:45:24.471Z,2022-11-08T18:47:21Z,3900229795,293,2,3900225755,44,Defender,3900225759,55,516,3900229793,292,3,3900225751,59,13,3900225739,42,,3900225747,145,2,,,,cvqqwbdd3dttekkcooh7i80h6,João Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631359,518,18,2,55,21,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-11-06T16:45:27.379Z,2022-11-08T18:47:32Z,3900226315,59,4,3900226313,44,Defender,3900226361,55,519,3900226311,42,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482631365,519,19,2,55,21,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-11-06T16:45:27.380Z,2022-11-08T18:47:33Z,3900226341,42,,3900230541,292,3,3900230543,293,1,3900226357,55,518,3900226355,44,Defender,3900226351,145,4,3900226353,59,24,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630863,511,18,2,55,22,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-11-06T16:45:28.574Z,2022-11-08T18:47:44Z,3900223853,55,512,3900223769,42,,3900223773,59,15,3900223771,44,Midfielder,,,,,,,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482630865,512,19,2,55,22,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-11-06T16:45:28.575Z,2022-11-08T18:47:45Z,3900223787,55,511,3900223785,44,Midfielder,3900223777,42,,3900229165,293,1,3900223781,145,7,3900223783,59,77,3900229163,292,7,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629741,504,1,2,55,35,cgvbluoerzbzcr7aaxge3wkcv,1,63,71.9,2022-11-06T16:45:41.793Z,2022-11-08T18:48:13Z,3900217755,152,,3900217757,56,Center,3900217759,140,52.0,3900217765,213,3.2,3900217753,5,,3900217763,212,11.6,3903849319,178,,3900217761,141,71.1,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629777,505,1,2,55,37,cgvbluoerzbzcr7aaxge3wkcv,1,51.7,74.2,2022-11-06T16:45:43.825Z,2022-11-08T18:48:16Z,3903849497,178,,3900217951,212,17.5,3900217949,141,51.3,3900217953,213,4.2,3900217947,140,44.2,3900217945,56,Back,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629797,506,1,2,55,40,cgvbluoerzbzcr7aaxge3wkcv,1,42.7,49.3,2022-11-06T16:45:46.514Z,2022-11-08T18:48:19Z,3900218073,140,44.9,3900218071,56,Back,3903849581,178,,3900218075,141,69.5,3900218077,212,13.9,3900218079,213,1.4,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629841,507,1,2,55,43,cgvbluoerzbzcr7aaxge3wkcv,0,45,70.1,2022-11-06T16:45:49.684Z,2022-11-08T18:48:21Z,3900218301,141,52.0,3903849633,178,,3900218303,212,26.3,3900218305,213,5.8,3900218297,56,Center,3900218299,140,67.1,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483338725,1453,67,2,55,45,3b4nxgvmwzstmoq6borytkwx1,1,32.4,44.3,2022-11-06T16:45:50.884Z,2022-11-09T09:56:41Z,3903927123,233,1249,,,,,,,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483338723,1249,67,2,55,45,cgvbluoerzbzcr7aaxge3wkcv,0,67.6,55.7,2022-11-06T16:45:50.885Z,2022-11-08T19:19:28Z,3903927141,233,1453,,,,,,,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629849,526,8,2,55,45,3b4nxgvmwzstmoq6borytkwx1,1,35.9,49,2022-11-06T16:45:50.944Z,2022-11-09T09:56:41Z,3903849779,178,,3903640083,384,,3900218337,56,Back,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483338905,1254,67,2,55,46,cgvbluoerzbzcr7aaxge3wkcv,1,67.4,57,2022-11-06T16:45:52.193Z,2022-11-09T09:56:43Z,3903927961,233,1461,,,,,,,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483338899,1461,67,2,55,46,3b4nxgvmwzstmoq6borytkwx1,0,32.6,43,2022-11-06T16:45:52.194Z,2022-11-08T19:19:47Z,3903927971,233,1254,,,,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629945,508,50,2,55,46,cgvbluoerzbzcr7aaxge3wkcv,1,66,64.2,2022-11-06T16:45:52.706Z,2022-11-09T09:56:43Z,3900421945,233,527,3900218847,56,Center,3900421549,286,,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629949,527,7,2,55,47,3b4nxgvmwzstmoq6borytkwx1,0,34,35.8,2022-11-06T16:45:53.411Z,2022-11-08T18:48:57Z,3903640179,384,,3900421883,285,,3903851371,178,,3900421927,233,508,3900218861,56,Back,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629957,509,4,2,55,49,cgvbluoerzbzcr7aaxge3wkcv,1,62,80.7,2022-11-06T16:45:55.440Z,2022-11-08T18:49:01Z,3900218913,13,,3900218921,286,,3900218915,56,Left,3900218917,152,,3900218957,233,528,3900218919,265,,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482629961,528,4,2,55,49,3b4nxgvmwzstmoq6borytkwx1,0,38,19.3,2022-11-06T16:45:55.441Z,2022-11-08T18:49:01Z,3900218935,265,,3900218937,285,,3900218927,13,,3900218929,56,Back,3900218931,152,,3900219019,233,509,3903851623,178,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482667591,786,1,2,56,25,cgvbluoerzbzcr7aaxge3wkcv,1,60.4,76.9,2022-11-06T16:46:30.960Z,2022-11-08T18:49:03Z,3900425513,5,,3900426889,189,,3900425517,56,Center,3900425519,140,55.9,3900425527,213,4.5,3900425521,141,44.9,3903851685,178,,3900425523,212,22.3,e6ztipndwfp33c6j7yebsyx91,Guga,3900425515,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
