id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,assist,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/17/value
2533224645,129,44,1,14,20,8gvg1ranyf93hprfkwx3ofl2y,1,8.2,45,2023-04-14T19:32:04.906Z,2023-04-14T19:32:07Z,4188168259,233,144,4188168217,56,Back,4188168219,285,,,,,,,,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533224601,144,44,1,14,20,5c0sf1eaipcxvdw9o22of2jdp,0,91.8,55,2023-04-14T19:32:04.907Z,2023-04-14T19:32:07Z,4188168069,56,Center,4188168071,286,,4188168287,233,129,,,,,,,,,,,,,,,,9g834yhraytmjoxb15098ey95,A. Dobre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533224677,130,12,1,14,21,8gvg1ranyf93hprfkwx3ofl2y,1,8.3,37.6,2023-04-14T19:32:06.035Z,2023-04-14T19:33:07Z,4188168375,15,,4188168343,141,29.8,4188168345,212,8.2,4188168339,56,Back,4188168347,213,5.6,4188168341,140,14.2,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533224669,145,13,1,14,22,5c0sf1eaipcxvdw9o22of2jdp,1,85,63.7,2023-04-14T19:32:07.032Z,2023-04-15T01:45:41Z,4188168299,56,Center,4188169835,102,58.7,4188168295,22,,4188169839,458,,4188169833,86,,4188168297,64,,4188169843,231,54.0,4188168697,15,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,4188168711,328,4188169841,230,4188169837,103,50,,,,,,,,,,,,,,96.0,,,,,,,,,,,
2533224687,131,5,1,14,24,8gvg1ranyf93hprfkwx3ofl2y,1,-0.9,41.3,2023-04-14T19:32:08.362Z,2023-04-14T19:32:09Z,4188168399,56,Back,4188168543,233,146,4188168401,346,,,,,,,,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533224697,146,5,1,14,24,5c0sf1eaipcxvdw9o22of2jdp,0,100.9,58.7,2023-04-14T19:32:08.362Z,2023-04-14T19:42:14Z,4188168483,56,Center,4188168485,346,,4188168551,233,131,,,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225163,132,1,1,14,48,8gvg1ranyf93hprfkwx3ofl2y,1,4.2,45.5,2023-04-14T19:32:32.346Z,2023-04-14T19:32:35Z,4188170999,141,27.1,4188171003,213,6.1,4188171009,74,,4188170993,155,,4188170997,140,56.2,4188170995,56,Center,4188171001,212,56.0,4188171005,1,,e2nsy4zv5hw9x13mp604tr8ix,Celton Biai,4188170991,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225175,133,44,1,14,50,8gvg1ranyf93hprfkwx3ofl2y,1,55.2,29.3,2023-04-14T19:32:35.035Z,2023-04-14T19:32:35Z,4188171073,233,147,4188171067,286,,4188171063,56,Center,,,,,,,,,,,,,,,,35csuq89nc1zgpc4j2mdav6jt,Alisson Safira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225169,147,44,1,14,50,5c0sf1eaipcxvdw9o22of2jdp,0,44.8,70.7,2023-04-14T19:32:35.036Z,2023-04-14T19:32:36Z,4188171039,56,Back,4188171083,233,133,4188171041,285,,,,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225267,134,1,1,14,51,8gvg1ranyf93hprfkwx3ofl2y,1,56.2,27.1,2023-04-14T19:32:35.531Z,2023-04-14T19:32:40Z,4188171527,56,Back,4188171529,140,46.0,4188171541,156,,4188171533,212,14.2,4188171535,213,2.4,4188171531,141,40.7,,,,,,,35csuq89nc1zgpc4j2mdav6jt,Alisson Safira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225293,135,1,1,14,56,8gvg1ranyf93hprfkwx3ofl2y,1,45.5,36.7,2023-04-14T19:32:40.874Z,2023-04-14T19:32:42Z,4188171705,140,44.8,4188171707,141,11.7,4188171709,212,17.0,4188171703,56,Back,4188171711,213,4.7,,,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225361,136,1,1,14,58,8gvg1ranyf93hprfkwx3ofl2y,1,44.8,10.1,2023-04-14T19:32:42.811Z,2023-04-14T19:32:45Z,4188172017,140,34.2,4188172023,213,2.6,4188172015,56,Back,4188172021,212,12.7,4188172019,141,19.1,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225395,137,1,1,15,1,8gvg1ranyf93hprfkwx3ofl2y,1,31.6,24.9,2023-04-14T19:32:45.786Z,2023-04-14T19:32:48Z,4188172217,56,Back,4188172223,212,26.7,4188172221,141,63.9,4188172225,213,1.7,4188172219,140,29.0,,,,,,,,,,5desb812yn2icc8d2lew7lu22,M. Tounkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225447,138,1,1,15,4,8gvg1ranyf93hprfkwx3ofl2y,1,29.9,73,2023-04-14T19:32:48.554Z,2023-04-14T19:32:52Z,4188172473,141,60.3,4188172471,140,27.8,4188172477,213,4.5,4188172469,56,Back,4188172475,212,8.9,,,,,,,,,,3x1y10rgm8bbu3zgef74b05ck,Manu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225475,139,1,1,15,8,8gvg1ranyf93hprfkwx3ofl2y,1,29.8,52.8,2023-04-14T19:32:52.266Z,2023-04-14T19:32:54Z,4188172627,212,18.6,4188172629,213,4.9,4188172623,140,32.8,4188172625,141,25.9,4188172621,56,Back,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225515,140,1,1,15,9,8gvg1ranyf93hprfkwx3ofl2y,1,32.8,25.9,2023-04-14T19:32:53.994Z,2023-04-14T19:32:56Z,4188172805,141,29.2,4188172801,56,Back,4188172807,212,7.3,4188172809,213,0.3,4188172803,140,39.4,,,,,,,,,,5desb812yn2icc8d2lew7lu22,M. Tounkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225585,141,1,1,15,12,8gvg1ranyf93hprfkwx3ofl2y,0,41,30.7,2023-04-14T19:32:56.443Z,2023-04-14T19:33:00Z,4188173177,213,6.0,4188173171,140,75.6,4188173175,212,38.3,4188173169,56,Right,4188173173,141,13.1,4188173167,155,,4188173179,1,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225627,148,12,1,15,15,5c0sf1eaipcxvdw9o22of2jdp,1,17.8,83.3,2023-04-14T19:33:00.064Z,2023-04-14T19:33:21Z,4188173357,212,12.2,4188173359,213,1.5,4188173353,140,18.9,4188173355,141,100.0,4188173351,56,Back,4188173473,167,,,,,,,,17e9rercxaanx9ltwmoph9n56,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225703,142,5,1,15,16,8gvg1ranyf93hprfkwx3ofl2y,1,77.8,-1.2,2023-04-14T19:33:00.954Z,2023-04-14T19:33:06Z,4188173735,347,,4188173783,233,149,4188173733,56,Right,,,,,,,,,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225635,149,5,1,15,16,5c0sf1eaipcxvdw9o22of2jdp,0,22.2,101.2,2023-04-14T19:33:00.954Z,2023-04-14T19:42:14Z,4188173407,347,,4188173405,56,Back,4188173787,233,142,,,,,,,,,,,,,,,,17e9rercxaanx9ltwmoph9n56,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225931,143,1,1,15,31,8gvg1ranyf93hprfkwx3ofl2y,1,72.5,0,2023-04-14T19:33:15.962Z,2023-04-14T19:33:18Z,4188174971,213,0.9,4188174963,56,Right,4188174969,212,15.5,4188174967,141,16.4,4188174961,107,,4188174965,140,81.6,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225935,144,1,1,15,33,8gvg1ranyf93hprfkwx3ofl2y,1,81.6,16.4,2023-04-14T19:33:17.947Z,2023-04-14T19:33:18Z,4188174995,56,Right,4188175013,156,,4188175003,213,3.9,4188175001,212,5.8,4188174997,140,77.5,4188174999,141,10.7,,,,,,,35csuq89nc1zgpc4j2mdav6jt,Alisson Safira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225965,145,1,1,15,35,8gvg1ranyf93hprfkwx3ofl2y,0,74.1,4.4,2023-04-14T19:33:19.802Z,2023-04-14T19:33:20Z,4188175139,141,5.0,4188175141,212,7.4,4188175135,56,Right,4188175143,213,0.1,4188175137,140,81.1,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225955,150,8,1,15,35,5c0sf1eaipcxvdw9o22of2jdp,1,18,96.6,2023-04-14T19:33:19.928Z,2023-04-15T01:46:33Z,4188766891,385,,4188175105,56,Back,,,,,,,,,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226177,146,5,1,15,36,8gvg1ranyf93hprfkwx3ofl2y,1,86.3,-1.2,2023-04-14T19:33:20.680Z,2023-04-14T19:42:14Z,4188176455,233,151,4188176387,347,,4188176385,56,Right,,,,,,,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533225979,151,5,1,15,36,5c0sf1eaipcxvdw9o22of2jdp,0,13.7,101.2,2023-04-14T19:33:20.680Z,2023-04-14T19:33:34Z,4188175173,347,,4188176463,233,146,4188175171,56,Back,,,,,,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226221,147,1,1,15,49,8gvg1ranyf93hprfkwx3ofl2y,1,87.2,0,2023-04-14T19:33:33.610Z,2023-04-14T19:33:35Z,4188176661,213,1.5,4188176653,140,88.2,4188176657,212,10.3,4188176649,107,,4188176651,56,Right,4188176655,141,13.7,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226245,148,1,1,15,50,8gvg1ranyf93hprfkwx3ofl2y,1,88.2,13.7,2023-04-14T19:33:35.147Z,2023-04-15T01:47:03Z,4188176753,141,5.0,4188176757,213,4.1,4188176749,56,Right,4188176751,140,84.5,4188176755,212,7.1,4188768007,156,,,,,,,,35csuq89nc1zgpc4j2mdav6jt,Alisson Safira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226333,149,1,1,15,55,8gvg1ranyf93hprfkwx3ofl2y,1,80.2,5.5,2023-04-14T19:33:39.403Z,2023-04-14T19:41:15Z,4188177253,212,6.0,4188177247,56,Right,4188177255,213,1.2,4188177249,140,82.5,4188177251,141,13.5,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226355,150,61,1,15,56,8gvg1ranyf93hprfkwx3ofl2y,0,82.2,14.9,2023-04-14T19:33:41.154Z,2023-04-14T19:41:14Z,4188177357,56,Right,,,,,,,,,,,,,,,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226347,152,1,1,15,57,5c0sf1eaipcxvdw9o22of2jdp,0,15.8,82.2,2023-04-14T19:33:42.009Z,2023-04-14T19:38:17Z,4188177347,212,1.8,4188177339,56,Back,4188177351,213,5.6,4188177343,141,80.6,4188177353,1,,4188200737,236,,4188177341,140,17.2,4188200741,233,167,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,4188200745,286,4188177337,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533228671,167,74,1,15,57,8gvg1ranyf93hprfkwx3ofl2y,1,80.3,19.4,2023-04-14T19:33:42.010Z,2023-04-14T19:42:10Z,4188200705,285,,4188200769,233,152,4188191549,56,Right,,,,,,,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2533226397,151,15,1,16,0,8gvg1ranyf93hprfkwx3ofl2y,1,72.8,48.2,2023-04-14T19:33:45.050Z,2023-04-15T01:47:53Z,4188177601,22,,4188177605,18,,4188178291,328,,4188178295,146,98.5,4188178285,78,,4188178287,102,51.7,4188193673,215,,4188178341,233,153,3x1y10rgm8bbu3zgef74b05ck,Manu,4188177939,20,4188178297,147,4188178289,103,7.6,,4188177607,56,Center,4188193669,55,4188193663,29,,,,,,49.8,,,,,,,,,167,,
2533226403,153,10,1,16,0,5c0sf1eaipcxvdw9o22of2jdp,1,2.2,49.9,2023-04-14T19:33:45.150Z,2023-04-15T01:47:56Z,4188177967,381,,4188177969,180,,4188177643,182,,4188769301,376,,4188178031,233,151,4188177965,174,,4188177645,56,Back,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226429,154,43,1,16,3,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-04-14T19:33:47.449Z,2023-04-14T19:33:53Z,4188178149,144,52,,,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226537,155,49,1,16,12,5c0sf1eaipcxvdw9o22of2jdp,1,7.9,36.1,2023-04-14T19:33:56.456Z,2023-04-14T19:34:21Z,4188180443,189,,,,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226581,156,1,1,16,12,5c0sf1eaipcxvdw9o22of2jdp,1,7.9,36.1,2023-04-14T19:33:56.888Z,2023-04-14T19:34:22Z,4188178535,140,22.7,4188178539,212,17.8,4188178541,213,5.8,4188178533,56,Back,4188180569,189,,4188178537,141,23.4,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226639,157,1,1,16,15,5c0sf1eaipcxvdw9o22of2jdp,1,22.7,23.4,2023-04-14T19:33:59.240Z,2023-04-14T19:36:28Z,4188178837,155,,4188178841,56,Back,4188191187,189,,4188178839,196,,4188178845,141,92.3,4188178843,140,41.7,4188178851,1,,4188178849,213,1.2,1zteujk5u3rpr028priato4bt,Riccieli,4188178847,212,,,,,,,,,,,,,,,,,50.9,,,,,,,,,,,,,
2533226659,158,1,1,16,18,5c0sf1eaipcxvdw9o22of2jdp,0,61.2,74.5,2023-04-14T19:34:02.984Z,2023-04-14T19:34:04Z,4188178941,155,,4188178947,141,35.8,4188178945,140,69.2,4188178943,56,Center,4188178951,213,5.0,4188178949,212,27.6,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226679,152,49,1,16,21,8gvg1ranyf93hprfkwx3ofl2y,1,30.8,58.8,2023-04-14T19:34:05.802Z,2023-04-14T19:34:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226713,153,1,1,16,21,8gvg1ranyf93hprfkwx3ofl2y,1,31.6,59.1,2023-04-14T19:34:05.994Z,2023-04-14T19:34:07Z,4188179233,141,67.9,4188179229,56,Back,4188179237,213,0.4,4188179231,140,45.5,4188179235,212,15.8,,,,,,,,,,9avbe1i215rk0o2j16iq0u2nd,Afonso  de Freitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226781,154,43,1,16,23,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2023-04-14T19:34:07.690Z,2023-04-14T19:36:30Z,4188191299,144,3,4188179531,286,0,4188179529,56,Center,,,,,,,,,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226721,159,43,1,16,23,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-04-14T19:34:07.690Z,2023-04-14T19:36:23Z,4188179255,285,0,4188179599,233,154,4188179253,56,Back,4188190735,144,45,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226905,155,1,1,16,27,8gvg1ranyf93hprfkwx3ofl2y,1,63.1,77.2,2023-04-14T19:34:11.178Z,2023-04-14T19:34:18Z,4188180195,1,,4188180183,155,,4188180189,141,21.6,4188180191,212,41.0,4188180187,140,78.3,4188180185,56,Center,4188180193,213,5.1,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533226967,156,1,1,16,34,8gvg1ranyf93hprfkwx3ofl2y,1,88.1,9.7,2023-04-14T19:34:18.777Z,2023-04-14T19:34:21Z,4188180473,141,13.7,4188180469,56,Right,4188180475,212,16.8,4188180471,140,72.3,4188180477,213,3.0,,,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227009,157,1,1,16,37,8gvg1ranyf93hprfkwx3ofl2y,1,72.3,13.7,2023-04-14T19:34:21.194Z,2023-04-14T19:34:23Z,4188180723,56,Center,4188180729,212,6.8,4188180727,141,22.8,4188180731,213,1.2,4188180725,140,74.9,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227037,158,1,1,16,39,8gvg1ranyf93hprfkwx3ofl2y,1,72.9,17.4,2023-04-14T19:34:23.610Z,2023-04-14T19:34:25Z,4188180925,213,0.0,4188180919,140,78.8,4188180921,141,17.6,4188180923,212,6.2,4188180917,56,Right,,,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227057,159,1,1,16,40,8gvg1ranyf93hprfkwx3ofl2y,0,78.6,18,2023-04-14T19:34:24.954Z,2023-04-14T19:34:26Z,4188180981,140,78.6,4188180987,213,1.6,4188180985,212,6.6,4188180983,141,27.7,4188180979,56,Center,,,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227075,160,8,1,16,42,5c0sf1eaipcxvdw9o22of2jdp,1,22,74.2,2023-04-14T19:34:26.823Z,2023-04-15T01:48:58Z,4188770769,384,,4188181065,56,Back,,,,,,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227089,161,49,1,16,43,5c0sf1eaipcxvdw9o22of2jdp,1,21.9,69.9,2023-04-14T19:34:27.704Z,2023-04-14T19:34:27Z,,,,,,,,,,,,,,,,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227173,162,1,1,16,43,5c0sf1eaipcxvdw9o22of2jdp,1,22.3,70.5,2023-04-14T19:34:28.071Z,2023-04-14T19:34:33Z,4188181677,140,35.8,4188181681,212,22.7,4188181675,56,Back,4188181679,141,96.6,4188181683,213,0.9,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227223,163,1,1,16,49,5c0sf1eaipcxvdw9o22of2jdp,1,34.6,96.5,2023-04-14T19:34:33.368Z,2023-04-14T19:34:37Z,4188181917,56,Back,4188181923,212,8.9,4188181921,141,96.8,4188181919,140,26.1,4188181925,213,3.1,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227275,164,1,1,16,53,5c0sf1eaipcxvdw9o22of2jdp,1,26.1,96.8,2023-04-14T19:34:37.415Z,2023-04-14T19:34:40Z,4188182173,56,Back,4188182183,212,21.2,4188182177,140,12.6,4188182185,213,4.0,4188182181,141,73.6,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227311,165,1,1,16,56,5c0sf1eaipcxvdw9o22of2jdp,1,14.1,68.5,2023-04-14T19:34:40.440Z,2023-04-14T19:34:42Z,4188182393,56,Back,4188182401,213,5.0,4188182399,212,20.3,4188182397,141,40.1,4188182395,140,20.1,,,,,,,,,,17e9rercxaanx9ltwmoph9n56,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227375,166,1,1,16,58,5c0sf1eaipcxvdw9o22of2jdp,1,20.1,40.1,2023-04-14T19:34:42.216Z,2023-04-14T19:34:46Z,4188182701,140,29.6,4188182707,213,0.4,4188182705,212,11.0,4188182703,141,46.9,4188182699,56,Back,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227405,167,1,1,17,2,5c0sf1eaipcxvdw9o22of2jdp,1,34.7,33.3,2023-04-14T19:34:46.519Z,2023-04-14T19:34:48Z,4188182861,56,Back,4188182867,212,20.0,4188182865,141,4.0,4188182863,140,36.6,4188182869,213,4.8,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227451,168,1,1,17,3,5c0sf1eaipcxvdw9o22of2jdp,1,37,3.8,2023-04-14T19:34:47.895Z,2023-04-14T19:34:51Z,4188183153,141,30.6,4188183151,140,25.7,4188183149,56,Back,4188183157,213,2.1,4188183155,212,21.7,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227531,169,1,1,17,6,5c0sf1eaipcxvdw9o22of2jdp,1,25.7,30.6,2023-04-14T19:34:50.952Z,2023-04-14T19:34:55Z,4188183597,212,16.1,4188183591,56,Back,4188183595,141,53.0,4188183593,140,30.8,4188183599,213,1.2,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227567,170,1,1,17,11,5c0sf1eaipcxvdw9o22of2jdp,0,31.9,55.8,2023-04-14T19:34:55.751Z,2023-04-14T19:34:57Z,4188183787,56,Back,4188183801,1,,4188183791,141,100.0,4188183789,140,47.7,4188183793,212,35.3,4188183797,213,1.1,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227809,160,5,1,17,13,8gvg1ranyf93hprfkwx3ofl2y,1,41,-1.6,2023-04-14T19:34:57.277Z,2023-04-14T19:42:14Z,4188185121,56,Back,4188185171,233,171,4188185123,347,,,,,,,,,,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227573,171,5,1,17,13,5c0sf1eaipcxvdw9o22of2jdp,0,59,101.6,2023-04-14T19:34:57.277Z,2023-04-14T19:35:15Z,4188185177,233,160,4188183819,347,,4188183817,56,Left,,,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227873,161,1,1,17,30,8gvg1ranyf93hprfkwx3ofl2y,1,47.4,0,2023-04-14T19:35:14.665Z,2023-04-14T19:35:18Z,4188185479,141,17.0,4188185483,213,0.7,4188185473,107,,4188185477,140,62.2,4188185481,212,19.8,4188185475,56,Right,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227883,162,43,1,17,33,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2023-04-14T19:35:18.105Z,2023-04-14T19:35:23Z,4188185553,56,Center,4188185819,144,61,,,,,,,,,,,,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227905,163,4,1,17,35,8gvg1ranyf93hprfkwx3ofl2y,1,60.8,23.4,2023-04-14T19:35:19.609Z,2023-04-14T19:38:46Z,4188185651,152,,4188185649,56,Center,4188185657,286,,4188203275,294,,4188185947,233,172,4188185647,13,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533227947,172,4,1,17,35,5c0sf1eaipcxvdw9o22of2jdp,0,39.2,76.6,2023-04-14T19:35:19.610Z,2023-04-14T19:35:24Z,4188185885,285,,4188185881,56,Back,4188185877,13,,4188185975,233,163,4188185879,294,,4188185883,152,,,,,,,,17e9rercxaanx9ltwmoph9n56,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533228405,164,1,1,18,9,8gvg1ranyf93hprfkwx3ofl2y,0,61,22.9,2023-04-14T19:35:53.434Z,2023-04-15T01:50:28Z,4188188463,212,27.5,4188188457,56,Center,4188188453,155,,4188188459,140,81.5,4188188451,5,,4188188455,152,,4188188461,141,48.0,4188188465,213,0.7,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533228487,173,12,1,18,12,5c0sf1eaipcxvdw9o22of2jdp,1,18.7,49.3,2023-04-14T19:35:56.767Z,2023-04-15T01:50:14Z,4188188827,141,44.0,4188188831,213,5.7,4188188825,140,23.7,4188188823,56,Back,4188188829,212,6.4,,,,,,,,,,17e9rercxaanx9ltwmoph9n56,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
