id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2497819921,465,12,2,50,4,alyavx3ad35bp1xuwmqk7sgev,1,3.5,81.9,2023-01-15T16:42:32.168Z,2023-01-18T04:46:02Z,3982667601,178,,3980291389,185,,3980291391,56,Back,3980291535,233,454,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820027,455,5,2,50,5,dich5v7sw466smbqap0d9rbyj,1,95.6,-1.7,2023-01-15T16:42:32.815Z,2023-01-18T04:46:08Z,3980292059,347,,3980292057,56,Right,3980292089,233,466,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819959,466,5,2,50,5,alyavx3ad35bp1xuwmqk7sgev,0,4.4,101.7,2023-01-15T16:42:32.815Z,2023-01-18T04:46:08Z,3980291641,56,Back,3980292111,233,455,3980291643,347,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820063,456,1,2,50,17,dich5v7sw466smbqap0d9rbyj,1,97,0,2023-01-15T16:42:44.499Z,2023-01-18T04:46:13Z,3980292253,212,10.6,3980292247,140,91.1,3980292245,56,Right,3980292251,141,10.9,3980292243,107,,3980292257,213,2.2,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820079,457,1,2,50,18,dich5v7sw466smbqap0d9rbyj,1,91.1,10.9,2023-01-15T16:42:45.361Z,2023-01-18T04:46:32Z,3980292323,140,88.3,3980292321,56,Right,3982667995,178,,3980292325,141,1.9,3980292329,213,4.3,3980292327,212,6.8,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820089,458,1,2,50,19,dich5v7sw466smbqap0d9rbyj,0,88.3,1.9,2023-01-15T16:42:47.024Z,2023-01-18T04:46:41Z,3980292383,2,,3982299569,72,,3980292395,213,1.5,3982299567,223,,3982668089,178,,3980292397,1,,3980292385,155,,3980292393,212,34.2,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,3980292391,141,52.0,,3980292389,140,3980292387,56,3980292477,233,,,,,,,,,,,,,,,,,,,467,,,91.2,Center,,,,,,,
2497820105,467,11,2,50,21,alyavx3ad35bp1xuwmqk7sgev,1,8.2,42.5,2023-01-15T16:42:49.063Z,2023-01-18T04:46:46Z,3980292449,56,Back,3980292493,233,458,3982299667,378,,3980292451,88,,3982668137,388,,,,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820231,468,1,2,50,31,alyavx3ad35bp1xuwmqk7sgev,1,12.4,43.6,2023-01-15T16:42:59.156Z,2023-01-18T04:46:53Z,3980293103,141,68.4,3980293111,287,,3980293097,123,,3980293099,56,Back,3980293101,140,33.6,3980293105,212,27.9,3982668245,178,,3980293107,213,0.6,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822829,481,43,2,50,33,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-01-15T16:43:01.061Z,2023-01-15T17:39:53Z,3980439865,144,7,3980308169,56,Back,3980308171,285,0,3980308685,233,469,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498275171,1159,83,2,50,35,dich5v7sw466smbqap0d9rbyj,1,69.2,30,2023-01-15T16:43:02.473Z,2023-01-18T05:34:07Z,3982689843,399,165807,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820281,469,1,2,50,35,alyavx3ad35bp1xuwmqk7sgev,0,30.3,71.1,2023-01-15T16:43:02.523Z,2023-01-18T04:47:08Z,3980424825,212,18.7,3982668435,178,,3980424827,213,2.5,3980424823,141,87.6,3980293383,56,Back,3980424821,140,16.1,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820311,459,43,2,50,38,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-01-15T16:43:05.866Z,2023-01-15T16:44:25Z,3980293631,286,0,3980293529,56,Center,3980297603,144,7,3980293623,233,469,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820357,470,1,2,50,43,alyavx3ad35bp1xuwmqk7sgev,1,14.2,87,2023-01-15T16:43:10.347Z,2023-01-18T04:47:24Z,3980293821,140,21.2,3980293819,56,Back,3980293823,141,96.2,3982668573,178,,3980293827,213,0.7,3980293825,212,9.7,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820379,471,1,2,50,45,alyavx3ad35bp1xuwmqk7sgev,1,23.6,97.8,2023-01-15T16:43:12.239Z,2023-01-18T04:47:31Z,3980293953,212,21.2,3980293947,56,Back,3980293949,140,34.1,3980293951,141,71.1,3980293955,213,5.3,3982668659,178,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820403,472,1,2,50,47,alyavx3ad35bp1xuwmqk7sgev,1,35.9,70.7,2023-01-15T16:43:14.888Z,2023-01-18T04:47:40Z,3980294087,140,52.4,3980294091,212,24.9,3980294089,141,97.1,3980294093,213,0.8,3980294085,56,Left,3982668769,178,,,,,,,,brdhlpiyg3nk936bqe50bqx1x,N. Obiora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820441,473,1,2,50,51,alyavx3ad35bp1xuwmqk7sgev,1,53.5,90.6,2023-01-15T16:43:18.412Z,2023-01-18T04:47:43Z,3980294295,56,Right,3980294305,1,,3980294297,140,64.0,3982668813,178,,3980294299,141,10.6,3980294293,196,,3980294303,213,4.9,3980294301,212,55.5,47z2phkn1i9z8p32zqlu53j6x,I. Abass,3980294291,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820487,474,1,2,50,54,alyavx3ad35bp1xuwmqk7sgev,1,64,10.6,2023-01-15T16:43:21.349Z,2023-01-18T04:47:51Z,3980294539,3,,3980294541,56,Center,3980294543,140,74.0,3980294549,213,0.7,3980294547,212,13.7,3980294545,141,23.5,3982668907,388,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820489,475,1,2,50,58,alyavx3ad35bp1xuwmqk7sgev,0,83.5,26.3,2023-01-15T16:43:25.350Z,2023-01-18T04:48:07Z,3980294559,140,86.5,3980294565,213,0.9,3980294557,56,Center,3980294563,212,5.2,3980294561,141,32.3,3982669025,178,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820481,460,8,2,50,58,dich5v7sw466smbqap0d9rbyj,1,13.4,65.5,2023-01-15T16:43:25.597Z,2023-01-18T04:48:17Z,3982669159,178,,3982300275,383,,3980294507,56,Back,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820495,461,49,2,50,59,dich5v7sw466smbqap0d9rbyj,1,13.3,65.8,2023-01-15T16:43:26.844Z,2023-01-18T04:48:57Z,,,,,,,,,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820593,462,1,2,51,0,dich5v7sw466smbqap0d9rbyj,1,11.1,73.9,2023-01-15T16:43:28.079Z,2023-01-18T04:49:10Z,3980295121,56,Left,3980295131,1,,3980295123,140,51.4,3980295127,212,42.8,3980295129,213,0.1,3980295125,141,83.1,3982669671,178,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498275889,1144,43,2,51,5,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-01-15T16:43:32.379Z,2023-01-18T11:21:31Z,3982694091,399,533196,3983198029,144,83,,,,,,,,,,,,,,,,,,,brdhlpiyg3nk936bqe50bqx1x,N. Obiora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820603,463,1,2,51,7,dich5v7sw466smbqap0d9rbyj,0,59.3,66.1,2023-01-15T16:43:34.670Z,2023-01-18T04:49:22Z,3980295175,141,71.2,3980295177,212,6.2,3982669799,178,,3980295179,213,0.6,3980295173,140,64.2,3980295171,56,Center,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820635,476,49,2,51,7,alyavx3ad35bp1xuwmqk7sgev,1,30.8,35.2,2023-01-15T16:43:35.001Z,2023-01-18T04:49:35Z,,,,,,,,,,,,,,,,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820653,477,3,2,51,9,alyavx3ad35bp1xuwmqk7sgev,0,30.8,35.2,2023-01-15T16:43:36.761Z,2023-01-18T04:49:43Z,3980295439,211,,3982670031,178,,3980295421,56,Back,3982302069,464,,3980295425,285,,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820655,464,49,2,51,11,dich5v7sw466smbqap0d9rbyj,1,67.5,24.6,2023-01-15T16:43:39.074Z,2023-01-18T04:49:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820669,465,1,2,51,11,dich5v7sw466smbqap0d9rbyj,1,67.5,24.6,2023-01-15T16:43:39.128Z,2023-01-18T04:49:55Z,3980295529,213,2.1,3980295527,212,10.2,3980295525,141,37.5,3982670129,178,,3980295521,56,Center,3980295523,140,62.6,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820685,466,1,2,51,13,dich5v7sw466smbqap0d9rbyj,0,62.6,37.5,2023-01-15T16:43:41.077Z,2023-01-18T04:49:58Z,3980295597,213,1.0,3980295583,56,Center,3980295587,140,68.4,3980295591,141,52.6,3980295593,212,11.9,3982670167,178,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820729,478,8,2,51,14,alyavx3ad35bp1xuwmqk7sgev,1,20.8,37.4,2023-01-15T16:43:42.049Z,2023-01-18T04:50:37Z,3980295823,56,Back,3982670483,389,,3982302605,385,,,,,,,,,,,,,,,,,brdhlpiyg3nk936bqe50bqx1x,N. Obiora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820765,467,1,2,51,17,dich5v7sw466smbqap0d9rbyj,0,65.4,45.6,2023-01-15T16:43:44.981Z,2023-01-18T04:50:49Z,3980296031,140,86.8,3982670657,178,,3980296033,141,63.3,3980296029,56,Center,3980296037,213,0.5,3980296035,212,25.5,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497821007,481,43,2,51,18,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-01-15T16:43:45.657Z,2023-01-17T18:15:07Z,3982303547,144,61,3980297397,56,Back,,,,,,,,,,,,,,,,,,,brdhlpiyg3nk936bqe50bqx1x,N. Obiora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820773,468,1,2,51,23,dich5v7sw466smbqap0d9rbyj,1,86.9,56.8,2023-01-15T16:43:50.920Z,2023-01-18T04:51:07Z,3980296087,212,16.4,3980296085,141,32.8,3982670867,178,,3980296093,213,4.6,3980296081,56,Center,3980296083,140,85.6,,,,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820821,469,1,2,51,24,dich5v7sw466smbqap0d9rbyj,1,85.6,33.1,2023-01-15T16:43:52.066Z,2023-01-18T04:51:27Z,3980296957,154,,3980296333,141,44.2,3982670891,178,,3980296955,210,15,3980296331,140,77.7,3980296335,212,11.2,3980296329,56,Center,3980296337,213,2.4,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820825,470,15,2,51,27,dich5v7sw466smbqap0d9rbyj,1,77.6,44.2,2023-01-15T16:43:54.622Z,2023-01-18T04:51:27Z,3980296981,55,469,3980296999,231,48.2,3980296353,18,,3980296979,154,,3980296989,215,,3980296991,328,,3980296355,56,Center,3980296681,82,,7nrjutc015x9nupdcl4hj3l5h,David Simão,3982671065,178,,,3980296677,72,3980298039,233,3980296351,22,3980296997,230,98.1,3980296995,147,46.0,3980296987,103,3980296977,29,3980296985,102,51.1,3980296993,146,3980296975,78,,,19,,,482,83.6,,,,,,
2497821047,482,10,2,51,27,alyavx3ad35bp1xuwmqk7sgev,1,22.6,55.2,2023-01-15T16:43:54.682Z,2023-01-18T04:51:31Z,3980298065,233,470,3980297649,94,,3982671099,178,,3980297651,56,Back,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820835,471,6,2,51,28,dich5v7sw466smbqap0d9rbyj,1,100,40.3,2023-01-15T16:43:56.069Z,2023-01-18T04:51:36Z,3980297143,75,,3980309339,233,479,3980296417,56,Center,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497820819,479,6,2,51,28,alyavx3ad35bp1xuwmqk7sgev,0,0,59.7,2023-01-15T16:43:56.069Z,2023-01-18T04:51:37Z,3980296321,56,Back,3980309295,73,,3980309373,233,471,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497821179,472,27,2,52,7,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-01-15T16:44:34.859Z,2023-01-18T04:51:55Z,3980298783,233,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497821219,483,27,2,52,7,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-01-15T16:44:34.859Z,2023-01-18T04:51:54Z,3980298747,53,brdhlpiyg3nk936bqe50bqx1x,3980298759,233,472,3980298745,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497821919,473,28,2,53,35,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-01-15T16:46:02.286Z,2023-01-18T04:52:01Z,3980303259,233,484,3980303215,55,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497821887,484,28,2,53,35,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-01-15T16:46:02.286Z,2023-01-18T04:52:01Z,3980303251,233,473,3980303079,55,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822007,474,1,2,53,45,dich5v7sw466smbqap0d9rbyj,1,99.9,0.3,2023-01-15T16:46:12.402Z,2023-01-18T04:52:09Z,3980303687,155,,3980303691,56,Center,3980303689,223,,3980303685,6,,3982305669,72,,3980303693,140,96.8,3982671377,178,,3980303699,213,1.7,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,3980303697,212,22.1,,3980303683,2,3980303695,141,,,,,,,,,,,,,,,,,,,,,,,,,32.4,,,,,,,
2497822017,475,1,2,53,46,dich5v7sw466smbqap0d9rbyj,1,96.8,32.4,2023-01-15T16:46:13.317Z,2023-01-18T04:53:36Z,3980303747,3,,3980303749,168,,3980303759,213,1.5,3980303757,212,10.9,3980303755,141,48.3,3980303751,56,Center,3980303753,140,97.8,3982672021,178,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822629,480,61,2,53,46,dich5v7sw466smbqap0d9rbyj,1,95.1,31,2023-01-15T16:46:13.857Z,2023-01-18T04:57:41Z,3980307043,56,Center,3982674401,15,,3982674403,178,,,,,,,,,,,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497821991,486,12,2,53,48,alyavx3ad35bp1xuwmqk7sgev,1,11.9,43.4,2023-01-15T16:46:15.544Z,2023-01-18T04:57:50Z,3980303623,212,36.5,3980303609,56,Back,3980303613,140,43.7,3980303619,141,65.1,3980303627,213,0.4,3982674485,178,,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822073,476,1,2,53,51,dich5v7sw466smbqap0d9rbyj,1,53.6,32.8,2023-01-15T16:46:18.912Z,2023-01-18T04:57:58Z,3980304045,212,7.5,3980304047,213,5.2,3982674561,178,,3980304043,141,23.2,3980304039,56,Center,3980304037,3,,3980304041,140,57.2,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822079,477,3,2,53,55,dich5v7sw466smbqap0d9rbyj,0,54.6,21.2,2023-01-15T16:46:22.465Z,2023-01-18T04:58:04Z,3982306045,464,,3980304083,56,Center,3980304941,286,,3980305033,233,487,3982674627,178,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822103,487,7,2,53,55,alyavx3ad35bp1xuwmqk7sgev,1,45.4,78.8,2023-01-15T16:46:22.543Z,2023-01-18T04:58:10Z,3982305953,383,,3980304225,56,Back,3980304227,285,,3982674695,388,,3980304993,233,477,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822109,488,49,2,53,56,alyavx3ad35bp1xuwmqk7sgev,1,58.5,88.7,2023-01-15T16:46:23.920Z,2023-01-18T04:58:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822121,489,50,2,53,57,alyavx3ad35bp1xuwmqk7sgev,1,59.6,90.4,2023-01-15T16:46:24.757Z,2023-01-18T04:58:25Z,3980305333,233,478,3980304291,286,,3980304289,56,Left,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822133,478,7,2,53,57,dich5v7sw466smbqap0d9rbyj,1,40.4,9.6,2023-01-15T16:46:24.802Z,2023-01-18T04:58:28Z,3980304347,167,,3980304349,56,Back,3982306133,385,,3980304351,285,,3980304365,233,489,3982674893,178,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822139,479,5,2,53,58,dich5v7sw466smbqap0d9rbyj,0,37.8,-1.1,2023-01-15T16:46:25.719Z,2023-01-18T04:58:34Z,3980304387,347,,3980304523,233,490,3980304385,56,Back,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822155,490,5,2,53,58,alyavx3ad35bp1xuwmqk7sgev,1,62.2,101.1,2023-01-15T16:46:25.719Z,2023-01-18T04:58:33Z,3980304495,233,479,3980304477,56,Left,3980304479,347,,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822633,491,1,2,54,37,alyavx3ad35bp1xuwmqk7sgev,1,62.5,100,2023-01-15T16:47:04.605Z,2023-01-18T04:58:41Z,3980307069,141,96.9,3980307073,213,5.9,3980307067,140,70.7,3980307071,212,9.1,3980307063,107,,3980307065,56,Left,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822657,492,1,2,54,39,alyavx3ad35bp1xuwmqk7sgev,1,69.8,96.9,2023-01-15T16:47:07.062Z,2023-01-18T04:58:45Z,3980307223,141,97.5,3980307221,140,60.4,3980307219,56,Left,3980307225,212,9.9,3982675101,178,,3980307227,213,3.1,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822659,493,1,2,54,42,alyavx3ad35bp1xuwmqk7sgev,0,61.5,97.8,2023-01-15T16:47:10.080Z,2023-01-18T04:59:03Z,3982381917,233,829,3980307245,141,94.5,3980307249,212,2.4,3982306689,286,,3982675311,178,,3982306687,236,,3980307253,213,5.1,3980307243,140,62.4,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,3980307241,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498200793,829,74,2,54,42,dich5v7sw466smbqap0d9rbyj,1,36.5,5.8,2023-01-15T16:47:10.144Z,2023-01-18T04:59:12Z,3982306633,285,,3982675423,178,,3982306631,56,Back,3982381925,233,493,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822697,494,4,2,54,44,alyavx3ad35bp1xuwmqk7sgev,1,69.4,93.8,2023-01-15T16:47:12.087Z,2023-01-18T04:59:21Z,3980307785,13,,3980307787,152,,3980307789,265,,3980348155,233,482,3980307791,286,,3980307445,56,Left,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822831,482,4,2,54,44,dich5v7sw466smbqap0d9rbyj,0,30.6,6.2,2023-01-15T16:47:12.088Z,2023-01-18T04:59:21Z,3980308181,285,,3980308173,13,,3980308177,152,,3980348165,233,494,3980308179,265,,3980308175,56,Back,3982675503,178,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497822995,495,1,2,55,13,alyavx3ad35bp1xuwmqk7sgev,1,65.4,95.4,2023-01-15T16:47:41.036Z,2023-01-18T04:59:48Z,3980309035,212,10.1,3982675785,178,,3980309027,140,61.5,3980309039,213,4.3,3980309023,56,Left,3980309015,5,,3980309031,141,81.8,3980309019,152,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497823007,496,1,2,55,17,alyavx3ad35bp1xuwmqk7sgev,0,67.5,82,2023-01-15T16:47:44.843Z,2023-01-18T04:59:54Z,3980309099,140,91.3,3980309101,141,74.0,3982675833,178,,3980309097,56,Center,3980309105,213,6.1,3980309103,212,25.6,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498200965,830,49,2,55,21,dich5v7sw466smbqap0d9rbyj,1,11,26.5,2023-01-15T16:47:48.210Z,2023-01-18T05:00:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497823125,483,1,2,55,21,dich5v7sw466smbqap0d9rbyj,0,7.5,26.8,2023-01-15T16:47:48.245Z,2023-01-18T05:00:08Z,3980384333,140,43.6,3980384331,56,Back,3980384335,141,12.4,3982675975,178,,3980384341,1,,3980384337,212,39.1,3980384339,213,6.0,3980384329,157,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497823055,497,49,2,55,24,alyavx3ad35bp1xuwmqk7sgev,1,55.3,81.6,2023-01-15T16:47:51.767Z,2023-01-18T05:00:16Z,,,,,,,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497823071,498,1,2,55,24,alyavx3ad35bp1xuwmqk7sgev,1,55.3,81.6,2023-01-15T16:47:51.782Z,2023-01-18T05:00:19Z,3980309511,1,,3982676103,178,,3980309503,140,25.4,3980309501,56,Back,3980309505,141,55.2,3980309507,212,36.2,3980309509,213,3.7,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
