id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2519280677,82,1,1,8,22,bwt8yfk8rkcwiwyr0mopd7wqd,1,72.7,97.1,2023-03-12T15:39:00.855Z,2023-03-15T05:10:12Z,4093321483,141,95.7,4093321481,140,64.9,4093321479,56,Left,4098758825,178,,4093321485,212,8.2,4093321487,213,3.3,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519280737,83,1,1,8,23,bwt8yfk8rkcwiwyr0mopd7wqd,1,62.8,94.8,2023-03-12T15:39:02.664Z,2023-03-15T05:10:14Z,4093321843,212,32.3,4093321839,140,45.6,4093321841,141,55.4,4093321837,56,Back,4093321845,213,4.1,4093321849,1,,4098758865,178,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519280863,84,1,1,8,29,bwt8yfk8rkcwiwyr0mopd7wqd,1,43.6,49.9,2023-03-12T15:39:07.692Z,2023-03-15T05:10:23Z,4093322509,140,42.3,4093322507,56,Back,4093322515,213,1.7,4093322511,141,67.5,4098758937,178,,4093322513,212,12.0,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519280893,85,1,1,8,33,bwt8yfk8rkcwiwyr0mopd7wqd,0,53.9,86.5,2023-03-12T15:39:12.586Z,2023-03-15T05:10:26Z,4093322651,140,82.2,4093322653,141,84.7,4098758957,178,,4093322647,155,,4093322657,213,6.2,4093322649,56,Left,4093322655,212,29.7,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519280939,108,12,1,8,35,cgvbluoerzbzcr7aaxge3wkcv,1,26.5,15.8,2023-03-12T15:39:14.532Z,2023-03-15T05:10:35Z,4093322903,141,0.0,4098759045,388,,4093322901,140,28.9,4093322905,212,12.1,4093322939,167,,4093322907,213,4.9,4093322899,56,Back,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519280989,86,5,1,8,37,bwt8yfk8rkcwiwyr0mopd7wqd,1,77.6,101.8,2023-03-12T15:39:16.025Z,2023-03-15T05:10:37Z,4093323145,56,Left,4093323177,233,109,4093323149,347,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519280943,109,5,1,8,37,cgvbluoerzbzcr7aaxge3wkcv,0,22.4,-1.8,2023-03-12T15:39:16.025Z,2023-03-15T05:10:38Z,4093322925,56,Back,4093323213,233,86,4093322927,347,,,,,,,,,,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281007,87,1,1,8,40,bwt8yfk8rkcwiwyr0mopd7wqd,1,80.4,100,2023-03-12T15:39:18.831Z,2023-03-15T05:10:42Z,4093323265,140,80.0,4093323271,213,4.7,4093323267,141,88.4,4093323269,212,9.0,4093323263,56,Left,4093323261,107,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281017,88,1,1,8,41,bwt8yfk8rkcwiwyr0mopd7wqd,0,80,88.4,2023-03-12T15:39:19.953Z,2023-03-15T05:10:47Z,4093323309,213,2.0,4093323307,212,1.9,4093323303,140,79.2,4093323561,233,110,4098759133,178,,4093323305,141,90.9,4093323559,236,,4093323569,286,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,4093323301,56,,,,,,,,,,,,,Left,,,,,,,,,,,,,,,,,,,,
2519281057,110,74,1,8,41,cgvbluoerzbzcr7aaxge3wkcv,1,31,4.1,2023-03-12T15:39:20.062Z,2023-03-15T05:10:50Z,4098759169,178,,4093323483,285,,4093323607,233,88,4093323481,56,Back,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281093,111,1,1,8,42,cgvbluoerzbzcr7aaxge3wkcv,0,24.4,11.6,2023-03-12T15:39:21.185Z,2023-03-15T05:10:55Z,4093323655,56,Back,4093331385,1,,4093323659,141,6.0,4093323657,140,24.1,4093323663,213,4.6,4093331383,157,,4098759223,178,,4093323661,212,3.8,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281047,89,61,1,8,42,bwt8yfk8rkcwiwyr0mopd7wqd,1,76.9,96.2,2023-03-12T15:39:21.274Z,2023-03-15T05:11:02Z,4093323437,56,Left,4098759299,178,,4098759297,21,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519288159,163,61,1,8,43,cgvbluoerzbzcr7aaxge3wkcv,1,20.7,8.3,2023-03-12T15:39:21.883Z,2023-03-15T05:11:09Z,4093361467,56,Back,4098759375,178,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281065,90,61,1,8,43,bwt8yfk8rkcwiwyr0mopd7wqd,1,78,95.3,2023-03-12T15:39:22.018Z,2023-03-15T05:11:16Z,4093323511,56,Left,4098759443,178,,,,,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281103,91,1,1,8,45,bwt8yfk8rkcwiwyr0mopd7wqd,0,79.5,96.9,2023-03-12T15:39:24.369Z,2023-03-15T05:11:30Z,4093323705,213,5.6,4098759585,178,,4093323703,212,1.4,4093323699,140,80.5,4093323701,141,95.6,4093323697,56,Left,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519332785,422,61,1,8,45,cgvbluoerzbzcr7aaxge3wkcv,1,21.1,4.9,2023-03-12T15:39:24.385Z,2023-03-15T05:11:37Z,4098759623,178,,4093601759,56,Back,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334281,449,61,1,8,45,bwt8yfk8rkcwiwyr0mopd7wqd,1,83.1,95.9,2023-03-12T15:39:24.470Z,2023-03-15T05:11:45Z,4093609635,56,Left,4098759713,178,,,,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281139,112,43,1,8,47,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2023-03-12T15:39:26.339Z,2023-03-14T13:43:55Z,4097862005,144,1,4093599579,141,5.6,4093599581,212,4.7,4093599577,140,22.9,4093323879,56,Back,4093599583,213,5.2,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281171,92,1,1,8,48,bwt8yfk8rkcwiwyr0mopd7wqd,0,92.7,89.9,2023-03-12T15:39:27.652Z,2023-03-15T05:11:52Z,4093323995,140,91.3,4093323999,141,61.4,4098759761,178,,4093324007,213,4.6,4093323987,2,,4097861471,72,,4093323993,56,Center,4093324003,212,19.4,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,4097861469,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281211,113,12,1,8,50,cgvbluoerzbzcr7aaxge3wkcv,1,8.8,56,2023-03-12T15:39:28.865Z,2023-03-15T05:11:56Z,4093324217,140,4.8,4093324221,212,39.0,4098759797,178,,4093324219,141,0.0,4093324215,56,Back,4093324223,213,4.6,4093324329,167,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281223,93,5,1,8,51,bwt8yfk8rkcwiwyr0mopd7wqd,1,93.5,101.4,2023-03-12T15:39:30.464Z,2023-03-15T05:12:00Z,4093324273,56,Left,4093324365,233,114,4093324275,347,,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281219,114,5,1,8,51,cgvbluoerzbzcr7aaxge3wkcv,0,6.5,-1.4,2023-03-12T15:39:30.464Z,2023-03-15T05:12:00Z,4093324257,347,,4093324409,233,93,4093324255,56,Back,,,,,,,,,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281491,94,1,1,9,1,bwt8yfk8rkcwiwyr0mopd7wqd,1,91.8,100,2023-03-12T15:39:40.570Z,2023-03-15T05:12:09Z,4093326565,189,,4093325733,140,79.3,4093325725,107,,4093325731,56,Left,4093325735,141,93.9,4093325737,212,14.2,4093325739,213,3.5,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281545,95,1,1,9,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,76.5,92,2023-03-12T15:39:42.623Z,2023-03-15T05:12:14Z,4093325989,141,67.5,4093325985,140,59.4,4098759923,178,,4093325991,212,24.5,4093325993,213,3.9,4093325983,56,Center,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281609,96,1,1,9,7,bwt8yfk8rkcwiwyr0mopd7wqd,0,59.6,68.4,2023-03-12T15:39:45.706Z,2023-03-15T05:12:16Z,4093326313,140,86.6,4093326325,1,,4093326311,56,Left,4093326315,141,96.0,4093326309,155,,4098759955,178,,4093326321,213,0.6,4093326317,212,34.0,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281669,115,12,1,9,9,cgvbluoerzbzcr7aaxge3wkcv,1,19.1,8.6,2023-03-12T15:39:47.800Z,2023-03-15T05:12:34Z,4093326637,141,0.0,4093326643,212,7.0,4098760107,388,,4093326649,213,4.8,4093326633,140,19.4,4093326759,167,,4093326843,15,,4093326629,56,Back,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281653,97,5,1,9,9,bwt8yfk8rkcwiwyr0mopd7wqd,1,83.4,101.8,2023-03-12T15:39:48.528Z,2023-03-15T05:12:38Z,4093326531,56,Left,4093326785,233,116,4093326535,347,,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281679,116,5,1,9,9,cgvbluoerzbzcr7aaxge3wkcv,0,16.6,-1.8,2023-03-12T15:39:48.528Z,2023-03-15T05:12:38Z,4093326693,347,,4093326691,56,Back,4093326805,233,97,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281893,98,1,1,9,17,bwt8yfk8rkcwiwyr0mopd7wqd,1,86.2,100,2023-03-12T15:39:56.378Z,2023-03-15T05:12:42Z,4093327867,107,,4093327873,140,67.2,4093327869,56,Left,4093327877,212,20.7,4093327879,213,3.4,4093327875,141,93.9,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519281955,99,1,1,9,20,bwt8yfk8rkcwiwyr0mopd7wqd,1,65.9,93,2023-03-12T15:39:58.848Z,2023-03-15T05:12:45Z,4093328213,56,Back,4093328219,212,32.9,4093328221,213,3.9,4093328217,141,58.2,4093328223,1,,4093328215,140,44.2,4098760231,178,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519282025,100,1,1,9,23,bwt8yfk8rkcwiwyr0mopd7wqd,1,42.6,59.7,2023-03-12T15:40:02.317Z,2023-03-15T05:12:49Z,4093328617,213,1.8,4093328615,212,13.4,4093328609,56,Back,4093328611,140,39.9,4098760249,178,,4093328613,141,79.0,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519282065,101,1,1,9,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,41.3,77.6,2023-03-12T15:40:05.776Z,2023-03-15T05:12:52Z,4098760279,178,,4093328849,140,34.3,4093328857,212,21.9,4093328847,56,Back,4093328859,213,4.4,4093328855,141,47.2,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519282119,102,1,1,9,29,bwt8yfk8rkcwiwyr0mopd7wqd,1,36,38.2,2023-03-12T15:40:08.584Z,2023-03-15T05:12:55Z,4093329215,140,40.6,4093329221,213,5.1,4098760315,178,,4093329217,141,21.2,4093329219,212,12.5,4093329213,56,Back,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519282157,103,1,1,9,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,41.3,33,2023-03-12T15:40:11.815Z,2023-03-15T05:13:00Z,4093329455,213,0.6,4093329445,141,40.4,4093329449,212,8.4,4098760351,178,,4093329443,140,47.7,4093329441,56,Back,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519282247,104,1,1,9,34,bwt8yfk8rkcwiwyr0mopd7wqd,1,47.7,40.4,2023-03-12T15:40:12.818Z,2023-03-15T05:13:08Z,4093329931,56,Back,4098760415,178,,4093329933,140,34.5,4093329939,213,3.7,4093329937,212,16.0,4093329935,141,28.5,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519282287,105,1,1,9,38,bwt8yfk8rkcwiwyr0mopd7wqd,1,43.3,23.9,2023-03-12T15:40:17.605Z,2023-03-15T05:13:13Z,4093330203,213,0.3,4093330201,212,11.1,4093330195,56,Center,4098760433,178,,4093330197,140,53.5,4093330199,141,28.2,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519282325,106,1,1,9,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,54.4,23.7,2023-03-12T15:40:20.047Z,2023-03-15T05:13:19Z,4093330393,212,6.1,4093330391,141,31.3,4098760477,178,,4093330395,213,1.0,4093330389,140,57.4,4093330387,56,Center,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519282391,107,1,1,9,42,bwt8yfk8rkcwiwyr0mopd7wqd,1,56.9,32.1,2023-03-12T15:40:20.885Z,2023-03-15T05:13:25Z,4093330755,213,2.7,4093330749,140,44.8,4098760535,178,,4093330747,56,Back,4093330753,212,14.1,4093330751,141,41.2,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519282493,108,1,1,9,45,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.3,40.3,2023-03-12T15:40:23.728Z,2023-03-15T05:13:28Z,4093331335,213,0.9,4098760567,178,,4093331337,1,,4093331329,140,73.3,4093331333,212,46.8,4093331327,56,Left,4093331331,141,93.9,4093331325,155,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519282529,109,1,1,9,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,76.2,92.3,2023-03-12T15:40:28.655Z,2023-03-15T05:13:31Z,4093331543,140,81.2,4098760575,178,,4093331541,56,Center,4093331545,141,62.4,4093331547,212,21.0,4093331549,213,5.0,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519284847,118,1,1,9,51,bwt8yfk8rkcwiwyr0mopd7wqd,1,81.1,59.8,2023-03-12T15:40:29.888Z,2023-03-15T05:13:34Z,4093346231,140,86.0,4093346229,56,Center,4093346233,141,73.6,4093346237,213,1.1,4098760619,178,,4093346235,212,10.7,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519282617,110,1,1,9,52,bwt8yfk8rkcwiwyr0mopd7wqd,0,87.2,73.6,2023-03-12T15:40:31.636Z,2023-03-15T05:13:38Z,4093334391,2,,4097863861,224,,4093332073,56,Center,4097863863,72,,4093334393,155,,4093334405,213,5.2,4093334401,141,33.0,4093334399,140,100.0,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,4093334403,212,4098760649,178,,,,,,,,,,,31.5,,,,,,,,,,,,,,,,,,,,
2519282627,117,43,1,9,54,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2023-03-12T15:40:33.098Z,2023-03-12T15:42:06Z,4093332107,56,Back,4093344071,144,8,,,,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519282639,111,5,1,9,54,bwt8yfk8rkcwiwyr0mopd7wqd,0,101.8,40,2023-03-12T15:40:33.134Z,2023-03-15T05:13:43Z,4093332175,346,,4093332173,56,Center,4093332277,233,118,,,,,,,,,,,,,,,,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519282651,118,5,1,9,54,cgvbluoerzbzcr7aaxge3wkcv,1,-1.8,60,2023-03-12T15:40:33.134Z,2023-03-15T05:13:42Z,4093332221,346,,4093332229,233,111,4093332219,56,Back,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519283111,119,1,1,10,11,cgvbluoerzbzcr7aaxge3wkcv,1,4.1,47.8,2023-03-12T15:40:50.306Z,2023-03-15T05:13:47Z,4093334613,56,Back,4093334625,237,,4093334611,124,,4093334615,140,19.7,4093334621,213,5.3,4093334617,141,8.0,4093334619,212,31.6,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519283149,120,1,1,10,13,cgvbluoerzbzcr7aaxge3wkcv,1,19.7,8,2023-03-12T15:40:51.808Z,2023-03-15T05:13:53Z,4098760809,178,,4093334825,213,2.1,4093334823,212,17.2,4093334817,56,Back,4093334821,141,30.4,4093334819,140,12.1,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519283295,121,1,1,10,17,cgvbluoerzbzcr7aaxge3wkcv,1,12.5,32.7,2023-03-12T15:40:55.809Z,2023-03-15T05:13:57Z,4093335619,141,32.7,4093335623,212,23.5,4093335607,56,Back,4093335615,140,34.9,4093335627,213,0,4098760849,178,,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519283303,122,4,1,10,20,cgvbluoerzbzcr7aaxge3wkcv,1,34.8,31.7,2023-03-12T15:40:58.860Z,2023-03-15T05:14:07Z,4093335657,295,,4093335659,56,Back,4093335655,13,,4093335661,152,,4093335895,233,112,4093335663,286,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519283327,112,4,1,10,20,bwt8yfk8rkcwiwyr0mopd7wqd,0,65.2,68.3,2023-03-12T15:40:58.861Z,2023-03-15T05:14:06Z,4093335825,285,,4098760965,178,,4093335815,13,,4093335823,152,,4093335913,233,122,4093335821,56,Center,4093335819,295,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519283793,123,1,1,10,43,cgvbluoerzbzcr7aaxge3wkcv,1,37.2,31.3,2023-03-12T15:41:21.742Z,2023-03-15T05:14:11Z,4098761007,178,,4093338409,5,,4093338415,140,29.7,4093338419,212,29.8,4093338417,141,73.6,4093338421,213,1.8,4093338413,56,Back,4093338411,152,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519283871,124,1,1,10,47,cgvbluoerzbzcr7aaxge3wkcv,1,32.7,76.7,2023-03-12T15:41:26.407Z,2023-03-15T05:14:15Z,4098761057,178,,4093338845,212,14.4,4093338849,213,4.3,4093338843,141,56.9,4093338841,140,27.8,4093338839,56,Back,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519283917,125,1,1,10,51,cgvbluoerzbzcr7aaxge3wkcv,1,31.1,53.9,2023-03-12T15:41:29.803Z,2023-03-15T05:14:17Z,4093339091,140,34.2,4093339093,141,25.0,4098761097,178,,4093339097,213,4.9,4093339095,212,19.9,4093339085,56,Back,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519284007,126,1,1,10,53,cgvbluoerzbzcr7aaxge3wkcv,1,37.4,30.1,2023-03-12T15:41:32.016Z,2023-03-15T05:14:21Z,4093339555,213,0.7,4093339547,56,Back,4093339549,140,45.7,4093339553,212,11.4,4093339551,141,41.0,4098761137,178,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519284069,127,1,1,10,55,cgvbluoerzbzcr7aaxge3wkcv,0,43,32.5,2023-03-12T15:41:34.289Z,2023-03-15T05:14:23Z,4093339913,155,,4093339925,1,,4093339921,212,46.0,4093339917,140,86.7,4098761161,178,,4093339919,141,27.0,4093339915,56,Center,4093339923,213,6.2,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519284077,113,49,1,10,58,bwt8yfk8rkcwiwyr0mopd7wqd,1,12.5,74.4,2023-03-12T15:41:37.467Z,2023-03-15T05:14:37Z,,,,,,,,,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519284131,114,1,1,10,59,bwt8yfk8rkcwiwyr0mopd7wqd,1,12.8,76,2023-03-12T15:41:37.799Z,2023-03-15T05:14:49Z,4093340221,212,14.7,4093340217,140,20.7,4093340219,141,93.9,4093340215,56,Back,4098761439,388,,4093340223,213,1.0,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519284219,115,1,1,11,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,19.9,92.7,2023-03-12T15:41:39.140Z,2023-03-15T05:14:53Z,4093340761,140,35.3,4098761495,178,,4093340753,56,Back,4093340749,155,,4093340769,212,16.6,4093340773,213,6.0,4093340765,141,86.9,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519284235,116,50,1,11,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.8,81.6,2023-03-12T15:41:41.944Z,2023-03-15T05:15:25Z,4093340829,56,Back,4093341229,233,128,4093340831,286,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519284297,128,7,1,11,3,cgvbluoerzbzcr7aaxge3wkcv,0,66.2,18.4,2023-03-12T15:41:42.448Z,2023-03-15T05:15:29Z,4093341215,285,,4097873195,383,,4098761833,178,,4093341149,56,Right,4093341203,233,116,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519284247,117,61,1,11,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,36.9,84.4,2023-03-12T15:41:42.515Z,2023-03-15T05:15:34Z,4098761867,178,,4093340885,56,Back,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519284333,129,49,1,11,5,cgvbluoerzbzcr7aaxge3wkcv,1,67.4,27.3,2023-03-12T15:41:43.805Z,2023-03-15T05:15:41Z,,,,,,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519284437,130,1,1,11,5,cgvbluoerzbzcr7aaxge3wkcv,1,67.4,27.3,2023-03-12T15:41:43.892Z,2023-03-15T05:15:47Z,4093341897,140,74.7,4098762009,178,,4093341899,141,62.0,4093341895,56,Center,4093341901,212,24.8,4093341903,213,1.3,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519284501,131,1,1,11,12,cgvbluoerzbzcr7aaxge3wkcv,1,74.5,68.1,2023-03-12T15:41:51.662Z,2023-03-15T05:15:57Z,4093342187,212,15.8,4093342189,213,2.7,4093342185,141,77.9,4098762113,178,,4093342181,56,Center,4093342183,140,60.9,,,,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
