id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2455979423,307,1,1,45,39,7kfx3xpj2c2wxinsyi16i9gaz,1,55.3,56.6,2022-09-04T17:46:14.644Z,2022-09-07T08:54:08Z,3758842291,3,,3758842299,212,11.4,3763708389,388,,3758842293,56,Center,3758842297,141,70.0,3758842301,213,0.9,3758842295,140,61.9,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979433,308,1,1,45,42,7kfx3xpj2c2wxinsyi16i9gaz,0,61.9,70,2022-09-04T17:46:17.409Z,2022-09-07T08:54:13Z,3758842381,157,,3758842389,212,17.4,3758842383,56,Center,3758842393,1,,3758842385,140,77.6,3758842391,213,0.3,3763708433,178,,3758842387,141,78.4,cqfw0fsbxyjb7mduk2hk27e1h,Edgar Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979447,321,1,1,45,43,cmbqc74mshg77ra7mywec2a6b,0,27,18.2,2022-09-04T17:46:18.146Z,2022-09-07T08:54:18Z,3758842487,212,34.5,3758842485,141,0.0,3758842491,1,,3763708471,178,,3758842483,140,57.5,3758842481,56,Right,3758842489,213,5.9,3758842477,157,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979497,309,5,1,45,46,7kfx3xpj2c2wxinsyi16i9gaz,1,43.7,101.4,2022-09-04T17:46:21.234Z,2022-09-07T08:54:27Z,3758842783,56,Back,3758842807,233,322,3758842785,347,,,,,,,,,,,,,,,,,cqfw0fsbxyjb7mduk2hk27e1h,Edgar Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979453,322,5,1,45,46,cmbqc74mshg77ra7mywec2a6b,0,56.3,-1.4,2022-09-04T17:46:21.234Z,2022-09-07T08:54:27Z,3758842511,56,Right,3758842825,233,309,3758842513,347,,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979573,310,1,1,45,57,7kfx3xpj2c2wxinsyi16i9gaz,1,44.9,100,2022-09-04T17:46:32.859Z,2022-09-07T08:54:35Z,3758843323,212,12.1,3758843321,141,84.8,3758843317,56,Back,3758843315,107,,3758843319,140,47.9,3758843325,213,5.0,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979597,311,1,1,46,1,7kfx3xpj2c2wxinsyi16i9gaz,1,47.1,84.2,2022-09-04T17:46:36.717Z,2022-09-07T08:54:39Z,3758843427,56,Back,3758843435,213,3.7,3763708629,178,,3758843433,212,20.7,3758843429,140,30.6,3758843431,141,67.6,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979611,312,1,1,46,5,7kfx3xpj2c2wxinsyi16i9gaz,1,30.6,67.6,2022-09-04T17:46:40.706Z,2022-09-07T08:54:52Z,3758843547,56,Back,3758843551,141,82.9,3763708767,178,,3758843553,212,10.5,3758843549,140,31.9,3758843555,213,1.4,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979693,313,1,1,46,8,7kfx3xpj2c2wxinsyi16i9gaz,1,32.1,81.5,2022-09-04T17:46:43.941Z,2022-09-07T08:54:57Z,3758844019,141,62.1,3758844015,56,Back,3758844021,212,14.0,3758844017,140,27.5,3763708843,178,,3758844023,213,4.4,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979725,314,1,1,46,14,7kfx3xpj2c2wxinsyi16i9gaz,1,36,34.9,2022-09-04T17:46:49.637Z,2022-09-07T08:55:00Z,3758844209,141,9.3,3763708873,178,,3758844213,213,4.4,3758844207,140,30.3,3758844211,212,18.4,3758844205,56,Back,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979773,315,1,1,46,18,7kfx3xpj2c2wxinsyi16i9gaz,0,35.3,10.9,2022-09-04T17:46:53.445Z,2022-09-07T08:55:04Z,3758844491,155,,3758844503,213,6.3,3758844493,56,Right,3758844501,212,46.1,3758844505,1,,3758844495,140,79.2,3763708907,178,,3758844497,141,9.2,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979779,323,12,1,46,21,cmbqc74mshg77ra7mywec2a6b,1,15.4,87.6,2022-09-04T17:46:56.498Z,2022-09-07T08:55:12Z,3758844533,212,11.9,3758844571,167,,3758844531,141,100.0,3758844529,140,22.6,3763708995,388,,3758844535,213,0.9,3758844527,56,Back,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979801,316,5,1,46,22,7kfx3xpj2c2wxinsyi16i9gaz,1,75,-1.4,2022-09-04T17:46:57.028Z,2022-09-07T08:55:16Z,3758844643,233,324,3758844623,347,,3758844621,56,Right,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979785,324,5,1,46,22,cmbqc74mshg77ra7mywec2a6b,0,25,101.4,2022-09-04T17:46:57.028Z,2022-09-07T08:55:17Z,3758844555,347,,3758844553,56,Back,3758844671,233,316,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979941,317,1,1,46,37,7kfx3xpj2c2wxinsyi16i9gaz,1,72.6,0,2022-09-04T17:47:12.044Z,2022-09-07T08:55:21Z,3758845449,141,8.8,3758845441,107,,3758845453,213,1.3,3758845443,56,Right,3758845451,212,7.3,3758845447,140,74.5,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979963,318,1,1,46,38,7kfx3xpj2c2wxinsyi16i9gaz,1,74.9,8.8,2022-09-04T17:47:13.778Z,2022-09-07T09:54:09Z,3758845585,141,3.4,3758845587,212,3.7,3763709137,178,,3758845581,56,Right,3758845589,213,4.6,3758845583,140,74.6,,,,,,,bojn9itaxqzymbjj6et0o0onp,J. Soñora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979979,319,3,1,46,39,7kfx3xpj2c2wxinsyi16i9gaz,0,77.2,4,2022-09-04T17:47:14.794Z,2022-09-07T08:55:31Z,3758845677,286,,3758845755,233,325,3763709213,178,,3762398625,465,,3758845675,56,Right,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979997,325,7,1,46,39,cmbqc74mshg77ra7mywec2a6b,1,22.8,96,2022-09-04T17:47:14.848Z,2022-09-07T08:55:35Z,3758845749,285,,3763709265,178,,3762398731,384,,3758845747,56,Back,3758845751,233,319,,,,,,,,,,e7daok5mn6xq7q5sfi5r13105,Xavi Quintillà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456899703,1291,43,1,46,40,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-04T17:47:15.726Z,2022-09-07T09:55:07Z,3763767863,233,1197,3763767925,144,67,,,,,,,,,,,,,,,,,,,17zcm8ikgfdl5o4c7o5yhulpm,Rildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456899701,1197,43,1,46,40,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-09-04T17:47:15.727Z,2022-09-07T09:55:07Z,3763767879,233,1291,3763767915,144,67,,,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455979999,326,49,1,46,40,cmbqc74mshg77ra7mywec2a6b,1,21.9,95.3,2022-09-04T17:47:15.747Z,2022-09-07T08:55:42Z,,,,,,,,,,,,,,,,,,,,,,,,,17zcm8ikgfdl5o4c7o5yhulpm,Rildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456899749,1292,67,1,46,40,cmbqc74mshg77ra7mywec2a6b,1,22.9,97,2022-09-04T17:47:15.756Z,2022-09-07T11:54:37Z,3763768039,233,1198,,,,,,,,,,,,,,,,,,,,,,17zcm8ikgfdl5o4c7o5yhulpm,Rildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456899743,1198,67,1,46,40,7kfx3xpj2c2wxinsyi16i9gaz,0,77.1,3,2022-09-04T17:47:15.757Z,2022-09-07T09:55:13Z,3763768051,233,1292,,,,,,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980001,327,1,1,46,41,cmbqc74mshg77ra7mywec2a6b,1,24.2,96.6,2022-09-04T17:47:16.458Z,2022-09-07T08:55:47Z,3758845761,140,27.2,3758845763,141,94.2,3763709407,178,,3758845759,56,Back,3758845767,213,5.8,3758845765,212,3.5,,,,,,,17zcm8ikgfdl5o4c7o5yhulpm,Rildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980005,328,1,1,46,42,cmbqc74mshg77ra7mywec2a6b,0,24.2,89.4,2022-09-04T17:47:17.819Z,2022-09-07T08:55:54Z,3758845829,233,320,3758845783,56,Back,3758845785,140,27.2,3763709479,178,,3758845827,236,,3758845833,286,,3758845789,212,3.5,3758845791,213,0.4,5k74ofoqel095frhszvdmxbhm,Adriano,3758845787,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980007,320,74,1,46,42,7kfx3xpj2c2wxinsyi16i9gaz,1,69.9,8.3,2022-09-04T17:47:17.933Z,2022-09-07T08:55:59Z,3763709535,178,,3758845797,56,Right,3758845839,233,328,3758845799,285,,,,,,,,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980025,329,1,1,46,46,cmbqc74mshg77ra7mywec2a6b,1,13.8,95.7,2022-09-04T17:47:21.488Z,2022-09-07T08:56:07Z,3758845937,212,9.1,3763709617,178,,3758845935,141,83.4,3758845939,213,4.3,3758845931,56,Back,3758845933,140,10.5,,,,,,,e7daok5mn6xq7q5sfi5r13105,Xavi Quintillà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980031,330,1,1,46,47,cmbqc74mshg77ra7mywec2a6b,0,10.5,83.4,2022-09-04T17:47:22.812Z,2022-09-07T08:56:11Z,3758845973,212,3.1,3758845971,141,84.3,3758845965,157,,3758846103,236,,3758845975,213,0.2,3758846105,233,321,3758846109,286,,3763709657,178,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,3758845967,56,Back,3758845977,1,3758845969,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980039,321,74,1,46,47,7kfx3xpj2c2wxinsyi16i9gaz,1,90.1,13.4,2022-09-04T17:47:22.833Z,2022-09-07T08:56:18Z,3758846011,56,Right,3758846013,285,,3758846115,233,330,3763709751,178,,,,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980057,331,43,1,46,49,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-04T17:47:24.915Z,2022-09-04T17:47:27Z,3758846129,346,0,3758846127,56,Back,3758846305,144,5,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980075,322,49,1,46,51,7kfx3xpj2c2wxinsyi16i9gaz,1,98.7,11.4,2022-09-04T17:47:26.025Z,2022-09-07T08:56:31Z,,,,,,,,,,,,,,,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980145,323,1,1,46,53,7kfx3xpj2c2wxinsyi16i9gaz,1,97.7,9.1,2022-09-04T17:47:28.046Z,2022-09-07T08:56:34Z,3758846607,155,,3758846611,140,84.2,3758846619,213,2.3,3758846613,141,31.8,3758846615,212,21.0,3763709937,178,,3758846609,56,Center,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980149,324,61,1,46,54,7kfx3xpj2c2wxinsyi16i9gaz,0,84.2,31.8,2022-09-04T17:47:29.235Z,2022-09-07T08:56:38Z,3758846639,56,Center,3763709991,178,,,,,,,,,,,,,,,,,,,,8inrz9rna2z5lirsorindh0b9,J. Tagueu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456917705,1354,67,1,46,55,cmbqc74mshg77ra7mywec2a6b,1,15.8,67.4,2022-09-04T17:47:30.132Z,2022-09-07T11:54:37Z,3763864037,233,1258,,,,,,,,,,,,,,,,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456917703,1258,67,1,46,55,7kfx3xpj2c2wxinsyi16i9gaz,0,84.2,32.6,2022-09-04T17:47:30.133Z,2022-09-07T11:14:20Z,3763864041,233,1354,,,,,,,,,,,,,,,,,,,,,,8inrz9rna2z5lirsorindh0b9,J. Tagueu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980157,332,12,1,46,55,cmbqc74mshg77ra7mywec2a6b,1,12,64.8,2022-09-04T17:47:30.213Z,2022-09-07T11:54:38Z,3758846671,141,100.0,3758846673,212,25.1,3763710045,178,,3758846667,56,Back,3758846719,167,,3758846677,213,1.4,3758846669,140,15.4,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980179,325,5,1,46,58,7kfx3xpj2c2wxinsyi16i9gaz,1,84.7,-1.6,2022-09-04T17:47:32.967Z,2022-09-07T08:56:47Z,3758846783,56,Right,3758846791,233,333,3758846785,347,,,,,,,,,,,,,,,,,8inrz9rna2z5lirsorindh0b9,J. Tagueu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980169,333,5,1,46,58,cmbqc74mshg77ra7mywec2a6b,0,15.3,101.6,2022-09-04T17:47:32.967Z,2022-09-07T08:56:47Z,3758846711,56,Back,3758846713,347,,3758846805,233,325,,,,,,,,,,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980269,326,1,1,47,4,7kfx3xpj2c2wxinsyi16i9gaz,1,84.8,0,2022-09-04T17:47:39.861Z,2022-09-07T08:56:50Z,3758847321,140,74.9,3758847317,107,,3758847323,141,12.3,3758847319,56,Right,3758847327,213,2.4,3758847325,212,14.2,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980309,327,1,1,47,6,7kfx3xpj2c2wxinsyi16i9gaz,1,74.9,12.5,2022-09-04T17:47:41.049Z,2022-09-07T08:56:57Z,3758847531,56,Right,3758847539,141,4.9,3758847545,213,4.9,3763710203,178,,3758847535,140,76.0,3758847543,212,5.3,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980337,328,1,1,47,11,7kfx3xpj2c2wxinsyi16i9gaz,1,68.7,26.7,2022-09-04T17:47:46.732Z,2022-09-07T08:57:02Z,3758847703,213,1.1,3758847699,141,50.0,3758847701,212,17.8,3758847695,56,Center,3758847697,140,76.5,3763710243,178,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980381,329,1,1,47,13,7kfx3xpj2c2wxinsyi16i9gaz,1,77.1,51.5,2022-09-04T17:47:48.522Z,2022-09-07T08:57:07Z,3758847915,213,2.9,3758847909,140,68.9,3763710287,178,,3758847913,212,8.9,3758847911,141,54.9,3758847907,56,Center,,,,,,,8inrz9rna2z5lirsorindh0b9,J. Tagueu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456900549,1209,67,1,47,14,7kfx3xpj2c2wxinsyi16i9gaz,1,67.5,61.9,2022-09-04T17:47:49.631Z,2022-09-07T11:54:38Z,3763771921,233,1311,,,,,,,,,,,,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456900547,1311,67,1,47,14,cmbqc74mshg77ra7mywec2a6b,0,32.5,38.1,2022-09-04T17:47:49.632Z,2022-09-07T11:14:33Z,3763771939,233,1209,,,,,,,,,,,,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980383,330,50,1,47,14,7kfx3xpj2c2wxinsyi16i9gaz,1,67.3,62,2022-09-04T17:47:49.724Z,2022-09-07T08:57:19Z,3758847979,233,334,3758847921,286,,3758847919,56,Center,,,,,,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980369,334,7,1,47,14,cmbqc74mshg77ra7mywec2a6b,1,32.7,38,2022-09-04T17:47:49.832Z,2022-09-07T08:57:24Z,3758847857,285,,3762400405,383,,3758847855,56,Back,3758847971,233,330,3763710529,178,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980375,335,49,1,47,15,cmbqc74mshg77ra7mywec2a6b,1,33.5,28.7,2022-09-04T17:47:50.581Z,2022-09-07T08:57:28Z,,,,,,,,,,,,,,,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456639577,798,3,1,47,18,cmbqc74mshg77ra7mywec2a6b,0,35.7,43.2,2022-09-04T17:47:52.967Z,2022-09-07T08:57:37Z,3762401473,56,Back,3762401477,464,,3762401479,467,cqfw0fsbxyjb7mduk2hk27e1h,3762401475,286,,3763710699,178,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980467,336,1,1,47,19,cmbqc74mshg77ra7mywec2a6b,1,35.6,53.2,2022-09-04T17:47:54.577Z,2022-09-07T08:57:44Z,3758848397,140,53.4,3763710773,389,,3758848395,56,Center,3758848399,141,22.9,3758848403,213,5.4,3762402005,155,,3758848401,212,27.8,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980479,337,3,1,47,24,cmbqc74mshg77ra7mywec2a6b,0,66.5,5.3,2022-09-04T17:47:59.094Z,2022-09-07T08:57:50Z,3758848463,56,Right,3762402235,465,,3758848495,211,,3758848465,286,,3763710843,178,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980471,331,49,1,47,26,7kfx3xpj2c2wxinsyi16i9gaz,1,14.9,87.8,2022-09-04T17:48:01.476Z,2022-09-07T08:57:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980503,332,1,1,47,27,7kfx3xpj2c2wxinsyi16i9gaz,1,12.2,84.8,2022-09-04T17:48:02.852Z,2022-09-07T08:58:00Z,3758848581,141,82.0,3758848583,212,12.2,3758848577,56,Back,3758848587,213,6.1,3763710937,178,,3758848579,140,23.7,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980545,333,1,1,47,29,7kfx3xpj2c2wxinsyi16i9gaz,1,23.7,82,2022-09-04T17:48:04.791Z,2022-09-07T08:58:07Z,3758848855,212,15.6,3758848849,56,Back,3763710977,178,,3758848859,213,3.7,3758848851,140,11.2,3758848853,141,69.7,,,,,,,cqfw0fsbxyjb7mduk2hk27e1h,Edgar Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980649,334,1,1,47,30,7kfx3xpj2c2wxinsyi16i9gaz,1,11.2,69.7,2022-09-04T17:48:05.748Z,2022-09-07T08:58:11Z,3763711017,178,,3758849445,1,,3758849433,157,,3758849439,141,95.9,3758849435,56,Left,3758849443,213,0.3,3758849441,212,61.3,3758849437,140,67.1,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980655,335,61,1,47,41,7kfx3xpj2c2wxinsyi16i9gaz,1,79.5,79.6,2022-09-04T17:48:16.630Z,2022-09-07T08:58:48Z,3758849483,56,Left,3763711353,178,,,,,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980717,336,1,1,47,44,7kfx3xpj2c2wxinsyi16i9gaz,1,77.7,72,2022-09-04T17:48:19.164Z,2022-09-07T08:59:01Z,3762403623,154,,3758850707,210,15,3758849839,141,31.9,3758849843,213,5.0,3758849835,56,Center,3763711469,178,,3758849841,212,28.4,3758849837,140,85.4,8inrz9rna2z5lirsorindh0b9,J. Tagueu,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980733,337,15,1,47,47,7kfx3xpj2c2wxinsyi16i9gaz,1,86.1,35.7,2022-09-04T17:48:22.716Z,2022-09-07T08:59:02Z,3758850723,147,37.4,3758850725,230,98.4,3763711533,178,,3758850713,55,336,3758849897,22,,3758849901,56,Center,3758850179,82,,3758849899,63,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,3758850721,146,88.1,3758850711,29,3758850175,72,,3758850209,233,,,338,3758850709,80,3758850717,102,3762403627,154,,3758850719,103,3762403629,215,,3758850727,231,,47.2,19,48.0,,,,,,,,,,
2455980727,338,10,1,47,47,cmbqc74mshg77ra7mywec2a6b,1,11.6,56.1,2022-09-04T17:48:22.758Z,2022-09-07T08:59:07Z,3758850233,233,337,3758849883,94,,3763711583,178,,3758849885,56,Back,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980741,339,49,1,47,48,cmbqc74mshg77ra7mywec2a6b,1,9.9,65,2022-09-04T17:48:23.618Z,2022-09-07T08:59:11Z,,,,,,,,,,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980811,340,1,1,47,51,cmbqc74mshg77ra7mywec2a6b,1,7.5,77.1,2022-09-04T17:48:26.369Z,2022-09-07T08:59:14Z,3758850375,212,15.3,3758850377,213,0.9,3758850367,56,Back,3758850371,140,16.4,3763711655,178,,3758850373,141,95.0,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980855,341,1,1,47,57,cmbqc74mshg77ra7mywec2a6b,1,30.7,96.5,2022-09-04T17:48:32.307Z,2022-09-07T08:59:18Z,3758850595,140,57.8,3758850601,213,6.0,3758850597,141,82.4,3758850593,56,Left,3763711695,178,,3758850599,212,30.0,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980861,342,1,1,47,58,cmbqc74mshg77ra7mywec2a6b,0,57.8,82.4,2022-09-04T17:48:33.401Z,2022-09-07T08:59:24Z,3758850627,56,Left,3758850635,213,0.7,3758850633,212,8.3,3758850631,141,90.6,3758850629,140,63.7,3762405753,155,,3763711759,178,,,,,17zcm8ikgfdl5o4c7o5yhulpm,Rildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980989,338,12,1,48,0,7kfx3xpj2c2wxinsyi16i9gaz,1,22.6,16.3,2022-09-04T17:48:35.731Z,2022-09-07T08:59:52Z,3763711989,178,,3758851361,140,21.6,3758851363,141,16.5,3758851365,212,1.1,3758851359,56,Back,3758851367,213,3.0,,,,,,,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455980951,343,4,1,48,6,cmbqc74mshg77ra7mywec2a6b,1,89.4,92.2,2022-09-04T17:48:41.712Z,2022-09-07T09:00:07Z,3758851109,286,,3758851101,13,,3758851103,56,Left,3758851443,233,339,3758851107,265,,3758851105,152,,,,,,,,4flr4t07s463ioooy31ov8fs9,Matheus Babi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
