id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2507097185,117,1,1,12,58,bwt8yfk8rkcwiwyr0mopd7wqd,1,22.3,70.2,2023-02-12T15:44:34.494Z,2023-02-15T12:26:05Z,4028881865,56,Back,4033611773,178,,4028881867,140,24.6,4028881871,212,31.1,4028881873,213,4.8,4028881869,141,24.6,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097247,118,1,1,13,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,29.4,18.3,2023-02-12T15:44:39.797Z,2023-02-15T12:26:09Z,4028882149,56,Back,4028882155,212,14.9,4028882153,141,6.8,4033611809,178,,4028882151,140,41.5,4028882159,213,5.7,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097337,119,1,1,13,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,40.7,19,2023-02-12T15:44:42.536Z,2023-02-15T12:26:13Z,4033611859,178,,4028882679,212,27.6,4028882675,140,32.0,4028882673,56,Back,4028882681,213,1.9,4028882677,141,57.3,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097385,120,1,1,13,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,41.3,64.9,2023-02-12T15:44:47.638Z,2023-02-15T12:26:17Z,4028882971,141,95.6,4028882973,212,26.5,4028882975,213,0.9,4028882963,56,Left,4028882965,140,56.8,4033611915,178,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097449,121,1,1,13,14,bwt8yfk8rkcwiwyr0mopd7wqd,1,58.5,98.3,2023-02-12T15:44:50.837Z,2023-02-15T12:26:20Z,4028883265,212,27.9,4028883263,141,76.5,4028883261,140,36.0,4028883267,213,3.7,4033611965,178,,4028883259,56,Back,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097545,122,1,1,13,18,bwt8yfk8rkcwiwyr0mopd7wqd,1,34.2,68.5,2023-02-12T15:44:54.324Z,2023-02-15T12:26:23Z,4033612033,178,,4028883799,56,Back,4028883805,212,11.0,4028883803,141,52.7,4028883807,213,4.9,4028883801,140,36.3,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097569,123,1,1,13,20,bwt8yfk8rkcwiwyr0mopd7wqd,1,37.2,54.8,2023-02-12T15:44:56.445Z,2023-02-15T12:26:28Z,4028883935,56,Back,4028883937,140,38.1,4028883939,141,73.2,4028883941,212,12.5,4028883943,213,1.5,4033612111,178,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097597,124,1,1,13,23,bwt8yfk8rkcwiwyr0mopd7wqd,1,38.1,70.8,2023-02-12T15:44:59.424Z,2023-02-15T12:26:31Z,4028884097,140,39.4,4028884095,56,Back,4033612163,178,,4028884101,212,11.6,4028884099,141,53.9,4028884103,213,4.8,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097625,125,1,1,13,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,46.3,51.2,2023-02-12T15:45:03.709Z,2023-02-15T12:26:34Z,4028884261,56,Center,4028884267,212,12.1,4028884265,141,65.7,4028884263,140,52.9,4028884269,213,1.0,4033612199,178,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097647,126,1,1,13,28,bwt8yfk8rkcwiwyr0mopd7wqd,1,48.9,67.6,2023-02-12T15:45:04.477Z,2023-02-15T12:26:37Z,4028884361,141,77.3,4028884363,212,13.5,4028884365,213,2.6,4028884431,156,,4028884359,140,37.7,4033612259,178,,4028884357,56,Back,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097735,127,1,1,13,29,bwt8yfk8rkcwiwyr0mopd7wqd,1,36.8,75.6,2023-02-12T15:45:05.936Z,2023-02-15T12:26:40Z,4033612299,178,,4028884893,140,19.0,4028884895,141,63.9,4028884891,56,Back,4028884897,212,20.3,4028884899,213,3.5,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097773,128,1,1,13,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,23.3,67.9,2023-02-12T15:45:09.974Z,2023-02-15T12:26:44Z,4033612391,178,,4028885069,56,Back,4028885075,212,16.5,4028885073,141,89.3,4028885077,213,1.1,4028885071,140,30.8,,,,,,,30bhky4x90yqfyzhsawfz6pcl,S. Kritsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097811,129,1,1,13,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,31.6,89.6,2023-02-12T15:45:13.105Z,2023-02-15T12:26:47Z,4028885287,212,16.3,4028885285,141,67.2,4028885283,140,37.2,4028885279,56,Back,4028885289,213,5.1,4033612455,178,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097845,130,1,1,13,38,bwt8yfk8rkcwiwyr0mopd7wqd,1,38.8,66.6,2023-02-12T15:45:14.276Z,2023-02-15T12:26:51Z,4028885509,212,14.2,4028885507,141,61.8,4028885505,140,25.6,4028885503,56,Back,4033612539,178,,4028885511,213,3.4,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097883,131,1,1,13,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,27.2,64.9,2023-02-12T15:45:17.222Z,2023-02-15T12:26:54Z,4028885679,56,Back,4033612601,178,,4028885687,141,86.2,4028885695,213,1.4,4028885691,212,14.7,4028885683,140,29.8,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507097997,132,1,1,13,44,bwt8yfk8rkcwiwyr0mopd7wqd,1,32.3,97.7,2023-02-12T15:45:20.205Z,2023-02-15T12:26:57Z,4028886353,213,5.7,4028886359,1,,4028886339,155,,4028886345,141,68.6,4028886343,140,62.0,4028886341,56,Center,4033612641,178,,4028886349,212,36.9,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507098003,133,61,1,13,45,bwt8yfk8rkcwiwyr0mopd7wqd,0,66.4,68.4,2023-02-12T15:45:21.915Z,2023-02-15T12:27:04Z,4028886383,56,Center,4033612751,388,,,,,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507098583,137,61,1,13,46,5c0sf1eaipcxvdw9o22of2jdp,1,38.4,32.7,2023-02-12T15:45:22.404Z,2023-02-15T12:27:14Z,4033612965,178,,4028889515,56,Back,,,,,,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507098027,134,1,1,13,46,bwt8yfk8rkcwiwyr0mopd7wqd,0,60,84.3,2023-02-12T15:45:23.067Z,2023-02-15T12:27:18Z,4028889661,213,6.0,4033613025,178,,4028889659,212,9.9,4028886487,56,Left,4028889657,141,79.6,4028889655,140,68.9,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507098005,133,49,1,13,47,5c0sf1eaipcxvdw9o22of2jdp,1,31.3,26.1,2023-02-12T15:45:23.955Z,2023-02-15T12:27:21Z,,,,,,,,,,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507098037,134,1,1,13,47,5c0sf1eaipcxvdw9o22of2jdp,0,34.2,18.8,2023-02-12T15:45:24.031Z,2023-02-15T12:27:23Z,4028886533,212,20.5,4028886535,213,0.1,4028886531,141,21.9,4028886529,140,53.6,4033613109,178,,4028886527,56,Center,4028886523,155,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507098073,135,50,1,13,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,47.6,82.4,2023-02-12T15:45:25.780Z,2023-02-15T12:27:33Z,4028886739,286,,4028886737,56,Back,4028887511,233,135,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507098193,135,7,1,13,50,5c0sf1eaipcxvdw9o22of2jdp,1,52.4,17.6,2023-02-12T15:45:27.003Z,2023-02-15T12:27:38Z,4028887399,285,,4033613319,178,,4032140985,383,,4028887397,56,Right,4028887503,233,135,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507098199,136,4,1,13,54,5c0sf1eaipcxvdw9o22of2jdp,1,40.5,16.6,2023-02-12T15:45:30.278Z,2023-02-15T12:27:41Z,4028887435,265,,4028887433,152,,4028887453,233,136,4028887431,56,Back,4028887437,286,,4028887427,13,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507098169,136,4,1,13,54,bwt8yfk8rkcwiwyr0mopd7wqd,0,59.5,83.4,2023-02-12T15:45:30.279Z,2023-02-15T12:27:40Z,4028887249,265,,4033613347,178,,4028887483,233,136,4028887247,152,,4028887245,56,Left,4028887243,13,,4028887251,285,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507098725,137,27,1,14,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-02-12T15:46:09.362Z,2023-02-15T12:27:44Z,4028890245,41,Injury,4028890247,53,es6pjawg9rq2io8hjxf0rqaxh,4028890363,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507098677,138,27,1,14,33,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-02-12T15:46:09.362Z,2023-02-15T12:27:45Z,4028890333,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507099515,138,28,1,15,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-02-12T15:47:03.174Z,2023-02-15T11:13:49Z,4028894435,55,137,4028965069,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100021,139,28,1,15,27,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-02-12T15:47:03.174Z,2023-02-15T11:13:49Z,4028965043,233,138,4028896947,55,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507099983,139,18,1,15,44,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-02-12T15:47:21.015Z,2023-02-15T11:13:56Z,4032142407,189,,4028896771,44,Forward,4028896773,59,30,4028896769,41,,4028896877,55,140,,,,,,,,,,es6pjawg9rq2io8hjxf0rqaxh,A. Alipourghara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507099991,140,19,1,15,44,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-02-12T15:47:21.016Z,2023-02-15T11:13:56Z,4028896827,55,139,4028896821,292,8,4028896823,293,1,4028896825,44,Forward,4032142489,189,,4028896817,145,11,4028896813,41,,4028896819,59,20,8qxoj7nyhu2prjl3bjfqi2ui1,J. Boselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100087,140,1,1,15,44,5c0sf1eaipcxvdw9o22of2jdp,1,37.4,16.7,2023-02-12T15:47:21.103Z,2023-02-15T11:14:14Z,4033497263,178,,4028897301,212,18.5,4028897299,141,41.9,4028897303,213,2.0,4028897295,56,Back,4028897293,152,,4028897297,140,30.8,4028897291,5,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100187,141,1,1,15,51,5c0sf1eaipcxvdw9o22of2jdp,1,27.8,45.8,2023-02-12T15:47:27.175Z,2023-02-15T11:14:24Z,4028897787,212,20.1,4028897781,56,Back,4028897783,140,31.4,4028897785,141,16.8,4028897789,213,4.9,4033497495,178,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100211,142,1,1,15,55,5c0sf1eaipcxvdw9o22of2jdp,0,39.2,20.1,2023-02-12T15:47:31.474Z,2023-02-15T11:14:28Z,4028897901,1,,4028897885,140,71.0,4028897897,213,0.5,4028897893,212,38.4,4028897881,56,Center,4033497579,178,,4028897879,155,,4028897889,141,48.1,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100229,141,1,1,15,57,bwt8yfk8rkcwiwyr0mopd7wqd,1,28.8,49,2023-02-12T15:47:34.054Z,2023-02-15T11:14:32Z,4028897967,3,,4028897979,213,6.2,4028897973,141,48.4,4028897975,212,6.0,4028897969,56,Back,4028897971,140,34.5,4033497677,388,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100283,142,1,1,15,58,bwt8yfk8rkcwiwyr0mopd7wqd,1,34.5,48.4,2023-02-12T15:47:34.782Z,2023-02-15T11:14:45Z,4028898207,140,40.6,4028898205,56,Back,4032143405,168,,4028898203,3,,4028898209,141,56.9,4033497937,178,,4028898213,213,0.7,4028898211,212,8.6,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507972651,865,67,1,16,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,39.3,56,2023-02-12T15:47:36.361Z,2023-02-15T12:09:17Z,4033539159,233,994,,,,,,,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507972649,994,67,1,16,0,5c0sf1eaipcxvdw9o22of2jdp,0,60.7,44,2023-02-12T15:47:36.362Z,2023-02-15T11:39:16Z,4033539205,233,865,,,,,,,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100287,143,61,1,16,0,bwt8yfk8rkcwiwyr0mopd7wqd,0,39.9,53.9,2023-02-12T15:47:36.363Z,2023-02-15T12:09:18Z,4033498003,178,,4028898231,56,Back,,,,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507712329,966,61,1,16,0,5c0sf1eaipcxvdw9o22of2jdp,1,60.2,44.4,2023-02-12T15:47:36.517Z,2023-02-15T11:15:18Z,4033498491,21,,4032146655,56,Center,4033498493,178,,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100301,144,49,1,16,2,bwt8yfk8rkcwiwyr0mopd7wqd,1,31.8,33.3,2023-02-12T15:47:39.036Z,2023-02-15T11:15:47Z,,,,,,,,,,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100385,145,1,1,16,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,35.6,30.7,2023-02-12T15:47:39.265Z,2023-02-15T11:15:51Z,4028898719,141,9.3,4028898715,56,Back,4033499343,178,,4028898717,140,36.5,4028898723,213,4.8,4028898721,212,14.6,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100407,146,1,1,16,7,bwt8yfk8rkcwiwyr0mopd7wqd,0,40.4,6.1,2023-02-12T15:47:43.253Z,2023-02-15T11:15:56Z,4033499491,178,,4028898825,212,15.7,4028898823,141,11.0,4028898827,213,0.2,4028898821,140,55.0,4028898819,56,Right,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100463,144,49,1,16,7,5c0sf1eaipcxvdw9o22of2jdp,1,63.6,84.7,2023-02-12T15:47:43.856Z,2023-02-15T11:16:14Z,,,,,,,,,,,,,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100449,143,43,1,16,11,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-02-12T15:47:47.738Z,2023-02-12T15:49:33Z,4028907189,144,8,4028899083,56,Back,,,,,,,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100641,145,1,1,16,14,5c0sf1eaipcxvdw9o22of2jdp,1,66.3,87.2,2023-02-12T15:47:50.138Z,2023-02-15T11:16:18Z,4028900163,212,7.3,4028900165,213,1.4,4028900161,141,97.8,4033500037,178,,4028900157,56,Left,4028900159,140,67.3,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100657,146,1,1,16,23,5c0sf1eaipcxvdw9o22of2jdp,0,98.9,89,2023-02-12T15:47:59.136Z,2023-02-15T11:16:26Z,4028900275,140,96.8,4028900273,56,Center,4028900281,213,4.6,4028900277,141,60.9,4032147425,224,,4028900265,2,,4033500203,178,,4032147427,72,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,4028900279,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100691,147,12,1,16,24,bwt8yfk8rkcwiwyr0mopd7wqd,1,3.3,39.4,2023-02-12T15:48:00.182Z,2023-02-15T11:16:31Z,4028900459,213,6.0,4033500255,178,,4028900451,56,Back,4028900457,212,32.5,4028900455,141,26.0,4028900453,140,33.0,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100767,147,1,1,16,27,5c0sf1eaipcxvdw9o22of2jdp,1,66.1,66.6,2023-02-12T15:48:03.755Z,2023-02-15T11:16:36Z,4033500413,178,,4028900879,56,Center,4028900885,212,17.0,4028900883,141,53.4,4028900881,140,52.3,4028900877,3,,4028900887,213,3.7,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100799,148,1,1,16,32,5c0sf1eaipcxvdw9o22of2jdp,1,45.7,46.1,2023-02-12T15:48:08.903Z,2023-02-15T11:16:41Z,4028901097,141,13.8,4033500517,178,,4028901093,56,Right,4028901095,140,55.5,4028901099,212,24.3,4028901101,213,5.2,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100857,149,1,1,16,35,5c0sf1eaipcxvdw9o22of2jdp,0,59.2,12.9,2023-02-12T15:48:11.822Z,2023-02-15T11:16:44Z,4028901415,213,0.4,4028901413,212,31.6,4028901407,140,86.4,4028901403,56,Center,4033500559,178,,4028901409,141,32.8,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100853,148,49,1,16,38,bwt8yfk8rkcwiwyr0mopd7wqd,1,10.3,68.4,2023-02-12T15:48:14.918Z,2023-02-15T11:16:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100867,149,1,1,16,38,bwt8yfk8rkcwiwyr0mopd7wqd,0,10.3,68.4,2023-02-12T15:48:14.988Z,2023-02-15T11:16:54Z,4028901479,140,36.8,4033500721,178,,4028901483,212,32.3,4028901485,213,0.5,4028901475,157,,4028901487,1,,4028901477,56,Back,4028901481,141,92.4,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100901,150,49,1,16,40,5c0sf1eaipcxvdw9o22of2jdp,1,76.7,4.4,2023-02-12T15:48:17.094Z,2023-02-15T11:16:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507100991,151,1,1,16,42,5c0sf1eaipcxvdw9o22of2jdp,1,76.7,4.4,2023-02-12T15:48:19Z,2023-02-15T11:17:01Z,4033500829,178,,4028902073,56,Center,4028902075,140,79.4,4028902081,213,1.4,4028902077,141,25.8,4028902079,212,14.8,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507101063,152,1,1,16,46,5c0sf1eaipcxvdw9o22of2jdp,1,75.7,25.8,2023-02-12T15:48:22.838Z,2023-02-15T11:17:09Z,4028903445,210,13,4028902451,213,4.0,4033500901,178,,4028902449,212,8.5,4028902443,56,Right,4028902445,140,70.6,4028902447,141,16.1,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507101075,153,13,1,16,50,5c0sf1eaipcxvdw9o22of2jdp,1,71.8,29.3,2023-02-12T15:48:26.594Z,2023-02-15T11:17:09Z,4028903467,73,,4028902715,72,,4028903469,29,,4028903475,55,152,4028903487,231,48.9,4028903481,103,23.6,4028902497,18,,4028902499,56,Center,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,4028903479,102,59.7,,4028903463,113,4028903483,215,,4028903485,230,4033500975,178,,4028902495,22,,,,98.1,,,,,,,,,,,,,,,,,,,,
2507101067,150,5,1,16,52,bwt8yfk8rkcwiwyr0mopd7wqd,1,-0.5,46.3,2023-02-12T15:48:28.384Z,2023-02-15T11:17:12Z,4028902577,233,154,4028902461,346,,4028902459,56,Back,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507101085,154,5,1,16,52,5c0sf1eaipcxvdw9o22of2jdp,0,100.5,53.7,2023-02-12T15:48:28.384Z,2023-02-15T11:17:12Z,4028902523,346,,4028902517,56,Center,4028902603,233,150,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507101349,151,1,1,17,16,bwt8yfk8rkcwiwyr0mopd7wqd,1,4.7,51.3,2023-02-12T15:48:52.482Z,2023-02-15T11:17:17Z,4028904135,141,80.9,4028904133,140,7.5,4028904137,212,20.3,4028904131,56,Back,4028904139,213,1.4,4028904143,237,,4028904129,124,,,,,30bhky4x90yqfyzhsawfz6pcl,S. Kritsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507101409,152,1,1,17,19,bwt8yfk8rkcwiwyr0mopd7wqd,0,8.7,85.4,2023-02-12T15:48:55.740Z,2023-02-15T11:17:22Z,4028904501,140,66.0,4028904505,141,46.4,4028904519,1,,4028904497,155,,4028904515,213,5.9,4033501239,178,,4028904511,212,65.8,4028904499,56,Center,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507101419,155,49,1,17,25,5c0sf1eaipcxvdw9o22of2jdp,1,30.4,51.5,2023-02-12T15:49:01.174Z,2023-02-15T11:17:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507101521,156,1,1,17,27,5c0sf1eaipcxvdw9o22of2jdp,1,27.2,60.6,2023-02-12T15:49:03.200Z,2023-02-15T11:17:30Z,4028905159,141,49.4,4028905157,140,14.1,4028905155,56,Back,4028905163,213,3.6,4033501389,178,,4028905161,212,15.7,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
