id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/17/value
2442791259,442,1,2,48,40,5c0sf1eaipcxvdw9o22of2jdp,0,47.8,95,2022-08-06T18:08:02.083Z,2022-08-09T03:57:47Z,3688646881,213,5.4,3688646873,56,Center,3688646871,155,,3688646875,140,61.6,3688646877,141,67.8,3688646879,212,23.5,3694843935,178,,,,,f3tryo4j786kmubzmu4bl3rvt,Heriberto Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791287,404,12,2,48,42,22mo7qbsnyi8wtucpvhgvhw2q,1,40,25,2022-08-06T18:08:04.113Z,2022-08-09T03:58:05Z,3688647047,212,16.9,3688647037,56,Back,3688647041,141,1.9,3694844021,178,,3688647049,213,5.1,3688647039,140,45.9,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791295,405,43,2,48,44,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-08-06T18:08:06.698Z,2022-08-06T18:08:27Z,3688648697,144,5,3688647083,347,0,3688647081,56,Back,,,,,,,,,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791307,443,44,2,48,44,5c0sf1eaipcxvdw9o22of2jdp,1,56.5,97.2,2022-08-06T18:08:06.900Z,2022-08-09T09:21:54Z,3688647283,233,406,3688647157,56,Left,3688647159,286,,,,,,,,,,,,,,,,,6jkfecnicg5ilzy44x7ld7u1h,André Simões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791325,406,44,2,48,44,22mo7qbsnyi8wtucpvhgvhw2q,0,43.5,2.8,2022-08-06T18:08:06.901Z,2022-08-09T03:58:24Z,3688647265,285,,3688647329,233,443,3688647263,56,Back,,,,,,,,,,,,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791361,444,1,2,48,45,5c0sf1eaipcxvdw9o22of2jdp,1,57.4,97.1,2022-08-06T18:08:06.912Z,2022-08-09T09:21:54Z,3688647489,3,,3688647495,141,92.1,3688647503,213,6.0,3688647499,212,10.4,3688647491,56,Left,3694844151,388,,3688647493,140,66.8,,,,6jkfecnicg5ilzy44x7ld7u1h,André Simões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791389,445,1,2,48,50,5c0sf1eaipcxvdw9o22of2jdp,0,84.2,90.2,2022-08-06T18:08:12.880Z,2022-08-09T03:58:51Z,3688647637,155,,3688647641,140,89.1,3694253971,72,,3688647643,141,52.1,3694253969,224,,3688647647,213,4.9,3688647639,56,Center,3694844221,178,,f3tryo4j786kmubzmu4bl3rvt,Heriberto Tavares,3688647635,2,,3688647645,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791405,407,12,2,48,52,22mo7qbsnyi8wtucpvhgvhw2q,1,9.9,38.9,2022-08-06T18:08:14.138Z,2022-08-09T03:59:01Z,3688647779,212,23.1,3688647775,140,25.4,3688647799,15,,3688647777,141,63.0,3688647773,56,Back,3694844261,388,,3688647781,213,0.8,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791441,408,1,2,48,54,22mo7qbsnyi8wtucpvhgvhw2q,0,25.5,63,2022-08-06T18:08:16.823Z,2022-08-09T03:59:50Z,3688647973,168,,3688647981,212,1.1,3688647983,213,5.1,3694844425,178,,3688647977,140,25.9,3688647979,141,61.5,3688647975,56,Back,,,,1xxhkr7nex5mjc9hrxm100lih,Arthur Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791439,446,61,2,48,54,5c0sf1eaipcxvdw9o22of2jdp,1,73.7,39.5,2022-08-06T18:08:16.867Z,2022-08-09T03:59:39Z,3688647969,56,Center,3694844377,178,,,,,,,,,,,,,,,,,,,,6vvg5on86k2ldhs4pn2kua0vd,Martín Aguirregabiria,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791491,447,15,2,48,56,5c0sf1eaipcxvdw9o22of2jdp,1,75.3,43.3,2022-08-06T18:08:18.793Z,2022-08-09T04:00:33Z,3688649521,120,,3688648847,328,,3688648853,147,49.5,3688648387,20,,3688648825,81,,3688648839,102,46.7,3688648221,18,,3688648851,146,98.4,6jkfecnicg5ilzy44x7ld7u1h,André Simões,3688648223,56,Center,3688648841,103,27.8,,3688648873,233,3688648219,22,3688648831,55,3694844579,178,,3688648829,29,,3688648845,215,,,446,410,,,,,,,,,,,,
2442791551,410,10,2,48,57,22mo7qbsnyi8wtucpvhgvhw2q,1,1.4,50.9,2022-08-06T18:08:19.885Z,2022-08-09T04:00:51Z,3688648605,56,Back,3688648599,177,,3688648673,233,447,3688648601,179,,3688648603,182,,3694254203,378,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791549,409,52,2,48,58,22mo7qbsnyi8wtucpvhgvhw2q,1,1.7,52.5,2022-08-06T18:08:20.111Z,2022-08-09T04:01:09Z,3694254221,378,,3694844699,388,,,,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791903,411,1,2,49,19,22mo7qbsnyi8wtucpvhgvhw2q,0,9,49.6,2022-08-06T18:08:41.735Z,2022-08-09T04:01:36Z,3694844799,178,,3688650625,56,Right,3688650635,1,,3688650629,141,12.5,3688650623,123,,3688650631,212,52.9,3688650621,189,,3688650633,213,5.8,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,3688650627,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791873,448,49,2,49,23,5c0sf1eaipcxvdw9o22of2jdp,1,42.6,82.6,2022-08-06T18:08:45.453Z,2022-08-09T04:02:17Z,3688656617,189,,,,,,,,,,,,,,,,,,,,,,,f3tryo4j786kmubzmu4bl3rvt,Heriberto Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791887,449,1,2,49,23,5c0sf1eaipcxvdw9o22of2jdp,1,42.3,83.3,2022-08-06T18:08:45.493Z,2022-08-09T04:02:23Z,3688650521,213,5.0,3688650517,141,53.2,3688650513,56,Back,3694845021,178,,3688650519,212,21.4,3688650515,140,48.4,,,,,,,f3tryo4j786kmubzmu4bl3rvt,Heriberto Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442791919,450,1,2,49,27,5c0sf1eaipcxvdw9o22of2jdp,1,46.2,52.4,2022-08-06T18:08:48.960Z,2022-08-09T04:02:36Z,3688650743,140,31.4,3688650741,56,Back,3688650747,212,15.7,3688650749,213,3.0,3694845085,178,,3688650745,141,56.0,,,,,,,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442792007,451,1,2,49,30,5c0sf1eaipcxvdw9o22of2jdp,1,29.9,49.1,2022-08-06T18:08:52.491Z,2022-08-09T04:02:42Z,3688651265,141,36.9,3694845131,178,,3688651269,213,5.3,3688651261,56,Back,3688651263,140,35.3,3688651267,212,10.0,,,,,,,cu7kz508a3wm8d5fypmrzxnmd,D. Batubinsika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442792123,452,1,2,49,34,5c0sf1eaipcxvdw9o22of2jdp,1,41.6,23.6,2022-08-06T18:08:56.609Z,2022-08-09T04:02:53Z,3688651835,56,Right,3688651839,141,3.4,3688651843,213,5.8,3694845215,178,,3688651841,212,27.9,3688651837,140,64.7,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442792173,453,1,2,49,42,5c0sf1eaipcxvdw9o22of2jdp,0,95.9,9.9,2022-08-06T18:09:04.507Z,2022-08-09T04:03:29Z,3688652015,140,94.7,3688652019,141,39.2,3694256055,224,,3688652001,2,,3694256057,20,,3688652021,212,20.0,3688652023,213,1.6,3694845373,178,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,3688652011,56,Center,3688652007,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442792233,412,44,2,49,43,22mo7qbsnyi8wtucpvhgvhw2q,1,7,57.5,2022-08-06T18:09:05.797Z,2022-08-09T09:21:55Z,3688652311,233,454,3688652281,56,Back,3688652283,285,,,,,,,,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442792201,454,44,2,49,43,5c0sf1eaipcxvdw9o22of2jdp,0,93,42.5,2022-08-06T18:09:05.798Z,2022-08-09T04:03:44Z,3688652149,286,,3688652147,56,Center,3688652335,233,412,,,,,,,,,,,,,,,,dkijqjb6nubobtobl4s2v8xxx,Rui Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442792255,413,12,2,49,43,22mo7qbsnyi8wtucpvhgvhw2q,1,6.2,54.3,2022-08-06T18:09:05.829Z,2022-08-09T09:21:55Z,3688652391,141,58.7,3688652393,212,6.0,3688652387,56,Back,3688652389,140,11.2,3694845493,388,,3688652417,15,,3688652395,213,0.5,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442792287,455,4,2,49,44,5c0sf1eaipcxvdw9o22of2jdp,1,89.3,41.8,2022-08-06T18:09:06.886Z,2022-08-09T04:04:13Z,3688652575,265,,3688652567,9,,3688652945,233,414,3688659905,348,5v4xejh2rnvkrqnvpz4eu2lt5,3688652577,286,,3688652573,152,,3688652569,13,,3688652571,56,Center,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442792351,414,4,2,49,44,22mo7qbsnyi8wtucpvhgvhw2q,0,10.7,58.2,2022-08-06T18:09:06.887Z,2022-08-09T04:04:12Z,3688652881,265,,3688652983,233,455,3688652883,285,,3688652873,9,,3688652877,56,Back,3694845563,178,,3688652875,13,,3688652879,152,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442794147,415,58,2,51,49,22mo7qbsnyi8wtucpvhgvhw2q,0,0,0,2022-08-06T18:11:11.368Z,2022-08-09T04:04:42Z,3688662445,73,,3688662439,9,,3688662981,233,456,3688662447,56,Back,3688662443,179,,3688662441,187,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442794113,456,15,2,51,49,5c0sf1eaipcxvdw9o22of2jdp,1,88.5,50,2022-08-06T18:11:11.368Z,2022-08-09T04:04:42Z,3688663213,102,47.9,3688662233,214,,3688663223,147,50.2,3688663217,390,479825,3688662901,20,,3688663219,458,,3688662227,9,,3688662927,353,415,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,3694845671,178,,3688663211,80,,,3688663221,146,3688662231,56,3688663239,233,3688662229,17,,3688663215,103,2.5,,,,Center,416,99.7,,,,,,,,,,,,
2442794157,416,10,2,51,49,22mo7qbsnyi8wtucpvhgvhw2q,1,0.3,50,2022-08-06T18:11:11.761Z,2022-08-09T04:04:58Z,3688663119,233,456,3688662493,182,,3688662487,9,,3688662491,179,,3688662495,56,Back,3694256511,376,,3688663023,174,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442794141,457,13,2,51,51,5c0sf1eaipcxvdw9o22of2jdp,1,96.2,39.2,2022-08-06T18:11:13.307Z,2022-08-09T04:05:13Z,3688665147,328,,3688662407,60,,3688665143,103,44.4,3688665137,24,,3688665151,230,98.1,3688665145,214,,3688665149,458,,3688662409,56,Center,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,3688665139,87,,3688663561,20,,,3688665153,231,3694845795,178,3688665141,102,,,,,,,,,,,41.0,44.2,,,,,,,,,,,,
2442794191,417,5,2,51,51,22mo7qbsnyi8wtucpvhgvhw2q,1,-1.5,47.6,2022-08-06T18:11:13.780Z,2022-08-09T04:05:22Z,3688662653,346,,3688662651,56,Back,3688662681,233,458,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442794167,458,5,2,51,51,5c0sf1eaipcxvdw9o22of2jdp,0,101.5,52.4,2022-08-06T18:11:13.780Z,2022-08-09T04:05:23Z,3688662729,233,417,3688662541,346,,3688662539,56,Center,,,,,,,,,,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442794863,418,1,2,52,39,22mo7qbsnyi8wtucpvhgvhw2q,0,5,37,2022-08-06T18:12:00.969Z,2022-08-09T04:05:55Z,3688666445,237,,3688666435,140,64.2,3688666429,124,,3688666439,212,69.5,3688666431,155,,3688666433,56,Left,3688666437,141,82.8,3688666441,213,0.5,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,3688666443,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442794891,459,8,2,52,41,5c0sf1eaipcxvdw9o22of2jdp,1,33.6,15.8,2022-08-06T18:12:03.691Z,2022-08-09T04:06:04Z,3688666583,56,Back,3694256933,385,,3688706727,15,,3694845971,388,,,,,,,,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442794907,460,49,2,52,44,5c0sf1eaipcxvdw9o22of2jdp,1,24.1,16.4,2022-08-06T18:12:06.250Z,2022-08-09T04:06:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6vvg5on86k2ldhs4pn2kua0vd,Martín Aguirregabiria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442794937,461,1,2,52,44,5c0sf1eaipcxvdw9o22of2jdp,1,24.1,16.4,2022-08-06T18:12:06.267Z,2022-08-09T04:06:26Z,3688666837,212,18.9,3688666833,140,11.4,3688666831,56,Back,3688666839,213,2.4,3688666835,141,36.0,3694846055,178,,,,,,,,6vvg5on86k2ldhs4pn2kua0vd,Martín Aguirregabiria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442794981,462,1,2,52,45,5c0sf1eaipcxvdw9o22of2jdp,0,11.9,35.7,2022-08-06T18:12:07.852Z,2022-08-09T04:06:36Z,3694846099,178,,3688667089,56,Back,3688667095,212,42.5,3688667099,1,,3688667091,140,44.5,3688667093,141,0.0,3688667087,157,,3688667097,213,5.6,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795367,419,5,2,52,49,22mo7qbsnyi8wtucpvhgvhw2q,1,57.4,101.4,2022-08-06T18:12:11.888Z,2022-08-09T04:06:52Z,3688669149,233,463,3688669111,56,Left,3688669113,347,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442794987,463,5,2,52,49,5c0sf1eaipcxvdw9o22of2jdp,0,42.6,-1.4,2022-08-06T18:12:11.888Z,2022-08-09T04:06:52Z,3688667119,347,,3688667117,56,Back,3688669191,233,419,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795433,420,1,2,53,12,22mo7qbsnyi8wtucpvhgvhw2q,1,63.3,100,2022-08-06T18:12:34.532Z,2022-08-09T04:06:59Z,3688669471,56,Left,3688669469,107,,3688669473,140,74.1,3688669477,212,11.7,3688669475,141,97.5,3688669479,213,6.0,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795437,421,61,2,53,14,22mo7qbsnyi8wtucpvhgvhw2q,1,74.3,97.5,2022-08-06T18:12:35.992Z,2022-08-09T04:07:34Z,3688669495,56,Left,3694846383,178,,,,,,,,,,,,,,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795493,422,1,2,53,15,22mo7qbsnyi8wtucpvhgvhw2q,1,67.3,98.3,2022-08-06T18:12:37.864Z,2022-08-09T04:07:46Z,3688669733,212,7.8,3688669731,141,96.5,3694846433,178,,3688669727,56,Left,3688669729,140,60.0,3688669735,213,3.3,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795513,423,1,2,53,16,22mo7qbsnyi8wtucpvhgvhw2q,0,61.3,96,2022-08-06T18:12:38.579Z,2022-08-09T04:07:56Z,3688669863,56,Center,3688669875,213,5.8,3688669859,155,,3688669867,140,95.4,3694846495,178,,3688669877,1,,3688669873,212,39.5,3688669871,141,71.3,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795529,464,52,2,53,20,5c0sf1eaipcxvdw9o22of2jdp,1,6.4,27.7,2022-08-06T18:12:42.314Z,2022-08-09T04:08:07Z,3694846567,178,,3694257359,376,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795679,465,1,2,53,29,5c0sf1eaipcxvdw9o22of2jdp,0,14.5,49,2022-08-06T18:12:51.563Z,2022-08-09T04:08:26Z,3688670741,141,89.1,3688670751,1,,3688670727,123,,3694846679,178,,3688670731,56,Back,3688670791,287,,3688670735,140,38.1,3688670749,213,0.8,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,3688670745,212,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795709,424,8,2,53,31,22mo7qbsnyi8wtucpvhgvhw2q,1,63.7,9.8,2022-08-06T18:12:53.866Z,2022-08-09T04:08:37Z,3688670883,56,Right,3694846761,388,,3694257457,385,,3688670889,15,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795725,425,5,2,53,33,22mo7qbsnyi8wtucpvhgvhw2q,0,69.6,-1.8,2022-08-06T18:12:55.191Z,2022-08-09T04:08:43Z,3688671051,233,466,3688670951,56,Right,3688670953,347,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795713,466,5,2,53,33,5c0sf1eaipcxvdw9o22of2jdp,1,30.4,101.8,2022-08-06T18:12:55.191Z,2022-08-09T04:08:44Z,3688670891,56,Back,3688670893,347,,3688671009,233,425,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795837,467,1,2,53,39,5c0sf1eaipcxvdw9o22of2jdp,1,33.7,100,2022-08-06T18:13:01.788Z,2022-08-09T04:08:51Z,3688671599,1,,3688671595,212,26.0,3688671589,56,Back,3688671597,213,3.7,3688671593,141,82.0,3688671587,107,,3688671591,140,12.5,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795875,468,1,2,53,42,5c0sf1eaipcxvdw9o22of2jdp,1,12.2,82.3,2022-08-06T18:13:04.666Z,2022-08-09T04:09:05Z,3688671775,213,3.9,3694846899,178,,3688671767,56,Back,3688671769,140,2.5,3688671771,141,68.7,3688671773,212,13.8,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795953,469,1,2,53,44,5c0sf1eaipcxvdw9o22of2jdp,1,2.5,68.7,2022-08-06T18:13:06.129Z,2022-08-09T04:09:13Z,3688672207,212,42.3,3688672211,1,,3688672201,56,Back,3688672203,140,42.8,3694846947,178,,3688672199,157,,3688672209,213,0.0,3688672205,141,71.1,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795959,470,61,2,53,48,5c0sf1eaipcxvdw9o22of2jdp,1,42.6,71.1,2022-08-06T18:13:10.326Z,2022-08-09T04:09:26Z,3688672249,56,Back,3694846997,178,,,,,,,,,,,,,,,,,,,,6jkfecnicg5ilzy44x7ld7u1h,André Simões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442795999,471,1,2,53,49,5c0sf1eaipcxvdw9o22of2jdp,0,38.9,70.5,2022-08-06T18:13:11.855Z,2022-08-09T04:09:32Z,3694847015,178,,3688672449,213,0.9,3688672447,212,26.9,3688672445,141,100.0,3688672441,56,Left,3688672443,140,54.7,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442796087,426,5,2,53,51,22mo7qbsnyi8wtucpvhgvhw2q,1,46.8,-1.6,2022-08-06T18:13:13.499Z,2022-08-09T04:09:40Z,3688672949,233,472,3688672843,347,,3688672839,56,Back,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442796007,472,5,2,53,51,5c0sf1eaipcxvdw9o22of2jdp,0,53.2,101.6,2022-08-06T18:13:13.499Z,2022-08-09T04:09:40Z,3688672469,347,,3688672963,233,426,3688672467,56,Left,,,,,,,,,,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442796221,427,1,2,54,1,22mo7qbsnyi8wtucpvhgvhw2q,1,47.8,0,2022-08-06T18:13:23.625Z,2022-08-09T04:09:55Z,3688673533,141,6.1,3688673531,140,74.6,3688673527,107,,3688673537,213,0.2,3688673539,1,,3688673529,56,Right,3688673535,212,28.6,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442798241,441,50,2,54,3,22mo7qbsnyi8wtucpvhgvhw2q,1,73.6,6.8,2022-08-06T18:13:25.831Z,2022-08-09T04:10:17Z,3688684663,286,,3688686231,233,474,3688684661,56,Right,,,,,,,,,,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442796281,474,7,2,54,3,5c0sf1eaipcxvdw9o22of2jdp,1,26.4,93.2,2022-08-06T18:13:25.875Z,2022-08-09T04:10:32Z,3694847375,178,,3694264201,385,,3688673879,56,Back,3688686185,233,441,3688686159,285,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442796269,428,5,2,54,6,22mo7qbsnyi8wtucpvhgvhw2q,1,75,-1,2022-08-06T18:13:28.034Z,2022-08-09T04:10:41Z,3688673821,347,,3688673819,56,Right,3688674001,233,473,,,,,,,,,,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442796279,473,5,2,54,6,5c0sf1eaipcxvdw9o22of2jdp,0,25,101,2022-08-06T18:13:28.034Z,2022-08-09T04:10:40Z,3688673873,347,,3688673871,56,Back,3688674041,233,428,,,,,,,,,,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442796651,429,1,2,54,33,22mo7qbsnyi8wtucpvhgvhw2q,1,79,0,2022-08-06T18:13:55.466Z,2022-08-09T04:10:46Z,3688676015,56,Right,3688676019,141,9.1,3688676013,107,,3688676017,140,95.0,3688676021,212,18.2,3688676023,213,0.4,,,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442796679,430,1,2,54,36,22mo7qbsnyi8wtucpvhgvhw2q,0,96.5,7,2022-08-06T18:13:58.160Z,2022-08-09T04:10:58Z,3694264335,224,,3688676147,141,46.0,3688676151,213,1.6,3694847513,178,,3688676143,56,Center,3694264337,20,,3688676149,212,26.6,3688676145,140,95.0,c9juqy1fmkna7jcozyeg0weeh,João Carlos,3688676139,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442796699,475,52,2,54,37,5c0sf1eaipcxvdw9o22of2jdp,1,5.1,52.8,2022-08-06T18:13:59.688Z,2022-08-09T04:11:08Z,3694847571,178,,3694264365,376,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442796843,476,1,2,54,41,5c0sf1eaipcxvdw9o22of2jdp,1,15.1,58.4,2022-08-06T18:14:03.892Z,2022-08-09T04:11:20Z,3688676977,141,5.6,3688676983,1,,3688676981,213,5.7,3688676971,199,,3688676973,56,Right,3688676975,140,65.6,3688676979,212,64.0,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
