id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/16/value
2476368021,175,1,1,20,37,7kfx3xpj2c2wxinsyi16i9gaz,1,32.5,67.4,2022-10-23T14:51:46.231Z,2022-10-26T05:24:48Z,3867150057,155,,3867150069,1,,3867150063,141,7.6,3872985137,178,,3867150061,140,33.2,3867150067,213,4.7,3867150065,212,40.7,3867150059,56,Back,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368109,176,3,1,20,43,7kfx3xpj2c2wxinsyi16i9gaz,1,42.5,9.6,2022-10-23T14:51:52.269Z,2022-10-26T05:24:50Z,3872985171,178,,3867150575,286,,3869813963,464,,3867150589,233,196,3867150573,56,Back,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368055,196,45,1,20,43,dich5v7sw466smbqap0d9rbyj,0,57.5,90.4,2022-10-23T14:51:52.269Z,2022-10-26T05:24:50Z,3867150609,233,176,3867150265,285,,3867150263,56,Left,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477503319,1489,83,1,20,47,dich5v7sw466smbqap0d9rbyj,1,36.1,79.2,2022-10-23T14:51:56.317Z,2022-10-26T08:24:22Z,3873216373,399,168593,,,,,,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368145,177,1,1,20,48,7kfx3xpj2c2wxinsyi16i9gaz,1,62.8,16.4,2022-10-23T14:51:57.162Z,2022-10-26T05:24:57Z,3867150755,213,5.7,3872985271,178,,3867150749,140,70.0,3867150751,141,9.8,3867150753,212,8.8,3867150747,56,Right,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368179,178,1,1,20,51,7kfx3xpj2c2wxinsyi16i9gaz,1,70,9.8,2022-10-23T14:51:59.735Z,2022-10-26T05:25:02Z,3867150913,212,19.6,3867150907,56,Right,3867150915,213,0.0,3867150909,140,88.7,3872985355,178,,3867150911,141,10.1,,,,,,,8sg65mj881mnfd9wgtew01s5x,S. Beltrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368221,179,1,1,20,53,7kfx3xpj2c2wxinsyi16i9gaz,0,88.7,10.1,2022-10-23T14:52:01.898Z,2022-10-26T05:25:07Z,3867151145,212,31.7,3867151141,140,84.9,3872985401,178,,3867151135,2,,3869814547,20,,3867151149,213,1.7,3867151143,141,56.4,3869814545,224,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,3867151139,56,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368253,197,12,1,20,55,dich5v7sw466smbqap0d9rbyj,1,14.2,37.3,2022-10-23T14:52:04.107Z,2022-10-26T05:25:14Z,3867151317,141,0.0,3867151311,56,Back,3872985407,178,,3867151321,212,28.7,3867151347,167,,3867151323,213,4.3,3867151313,140,3.1,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368305,180,5,1,20,57,7kfx3xpj2c2wxinsyi16i9gaz,1,95.2,101.2,2022-10-23T14:52:06.562Z,2022-10-26T05:25:18Z,3867151581,347,,3867151631,233,198,3867151579,56,Left,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368255,198,5,1,20,57,dich5v7sw466smbqap0d9rbyj,0,4.8,-1.2,2022-10-23T14:52:06.562Z,2022-10-26T05:25:19Z,3867151329,56,Back,3867151331,347,,3867151693,233,180,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368565,181,1,1,21,16,7kfx3xpj2c2wxinsyi16i9gaz,1,91,100,2022-10-23T14:52:24.940Z,2022-10-26T05:25:24Z,3867152965,213,5.1,3867152959,140,96.4,3867152961,141,77.9,3867152955,107,,3867152963,212,16.9,3867152957,56,Center,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368603,182,1,1,21,19,7kfx3xpj2c2wxinsyi16i9gaz,1,97.5,80.9,2022-10-23T14:52:27.698Z,2022-10-26T05:25:29Z,3867153175,140,97.5,3867153171,56,Left,3867153181,213,1.6,3867153177,141,92.7,3867153179,212,8.0,3872985673,178,,,,,,,,8inrz9rna2z5lirsorindh0b9,J. Tagueu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368633,183,1,1,21,20,7kfx3xpj2c2wxinsyi16i9gaz,0,97.5,92.7,2022-10-23T14:52:29.619Z,2022-10-26T05:25:34Z,3869815107,72,,3867153349,141,54.6,3867153347,140,92.4,3867153341,2,,3867153353,213,4.5,3867153351,212,26.5,3867153343,155,,3869815105,224,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,3867153345,56,3872985783,178,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368643,199,12,1,21,22,dich5v7sw466smbqap0d9rbyj,1,4.4,46.6,2022-10-23T14:52:31.068Z,2022-10-26T05:25:47Z,3867153389,141,14.3,3867153385,56,Back,3867153393,213,4.9,3872986081,178,,3867153387,140,8.7,3867153391,212,22.4,3867153419,15,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368661,200,1,1,21,24,dich5v7sw466smbqap0d9rbyj,0,8.3,13.9,2022-10-23T14:52:32.659Z,2022-10-26T05:25:58Z,3867313553,212,14.0,3867313547,157,,3872986309,388,,3867153481,56,Back,3867313555,213,5.8,3867313557,1,,3867313549,140,20.2,3867313551,141,4.6,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368691,184,1,1,21,26,7kfx3xpj2c2wxinsyi16i9gaz,0,81.1,93.3,2022-10-23T14:52:35.300Z,2022-10-26T05:26:05Z,3867153645,56,Left,3872986461,178,,3867153647,140,79.4,3867153653,213,4.5,3867153651,212,7.4,3867153649,141,82.8,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477503571,1490,67,1,21,27,dich5v7sw466smbqap0d9rbyj,1,30.1,21.6,2022-10-23T14:52:36.199Z,2022-10-26T08:27:55Z,3873217523,233,1317,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477503565,1317,67,1,21,27,7kfx3xpj2c2wxinsyi16i9gaz,0,69.9,78.4,2022-10-23T14:52:36.200Z,2022-10-26T08:25:13Z,3873217527,233,1490,,,,,,,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368695,201,8,1,21,27,dich5v7sw466smbqap0d9rbyj,1,27,18.1,2022-10-23T14:52:36.338Z,2022-10-26T08:27:55Z,3872986555,178,,3867153663,56,Back,3869815741,384,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368725,202,49,1,21,29,dich5v7sw466smbqap0d9rbyj,1,28.6,15.5,2022-10-23T14:52:38.472Z,2022-10-26T05:26:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368753,203,4,1,21,30,dich5v7sw466smbqap0d9rbyj,1,25.8,18,2022-10-23T14:52:39.458Z,2022-10-26T05:26:18Z,3867153937,56,Back,3867154085,233,185,3867153941,265,,3867153935,13,,3867153943,285,,3867153939,152,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368767,185,4,1,21,30,7kfx3xpj2c2wxinsyi16i9gaz,0,74.2,82,2022-10-23T14:52:39.459Z,2022-10-26T05:26:18Z,3872986785,178,,3867154005,13,,3867154013,286,,3867154007,56,Left,3867154011,265,,3867154009,152,,3867154123,233,203,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368915,204,1,1,21,40,dich5v7sw466smbqap0d9rbyj,1,27.6,16.1,2022-10-23T14:52:49.027Z,2022-10-26T07:59:27Z,3867154771,140,26.4,3867154767,152,,3867154777,213,1.7,3867155609,189,,3867154765,5,,3867154775,212,13.5,3872986901,178,,3867154769,56,Back,7nrjutc015x9nupdcl4hj3l5h,David Simão,3867154773,141,,,,,,,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368937,205,1,1,21,41,dich5v7sw466smbqap0d9rbyj,1,26.2,45.6,2022-10-23T14:52:49.778Z,2022-10-26T05:26:30Z,3867154893,213,0.9,3867154885,56,Back,3867154887,140,40.0,3872987007,178,,3867154889,141,74.2,3867156095,189,,3867154891,212,24.3,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368955,206,1,1,21,45,dich5v7sw466smbqap0d9rbyj,1,37.9,71.7,2022-10-23T14:52:54.477Z,2022-10-26T05:26:35Z,3872987053,178,,3867154993,141,94.2,3867154991,140,44.4,3867154997,213,1.2,3867154989,56,Back,3867154995,212,16.8,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476368989,207,1,1,21,48,dich5v7sw466smbqap0d9rbyj,1,44.4,94.2,2022-10-23T14:52:57.313Z,2022-10-26T05:26:40Z,3867155161,213,4.0,3872987109,178,,3867155153,56,Back,3867155159,212,11.6,3867155157,141,81.3,3867155155,140,37.2,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369025,208,1,1,21,52,dich5v7sw466smbqap0d9rbyj,0,46.1,77.3,2022-10-23T14:53:01.183Z,2022-10-26T05:26:44Z,3867155343,1,,3872987143,178,,3867155333,56,Right,3867155339,212,53.4,3867155337,141,18.1,3867155331,155,,3867155341,213,5.4,3867155335,140,79.5,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369089,186,1,1,21,55,7kfx3xpj2c2wxinsyi16i9gaz,1,23.9,85.4,2022-10-23T14:53:04.209Z,2022-10-26T05:26:49Z,3867155653,140,7.6,3867155659,213,4.0,3867155655,141,59.0,3872987217,388,,3867155657,212,24.8,3867155651,56,Back,3867155649,3,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369093,187,52,1,22,3,7kfx3xpj2c2wxinsyi16i9gaz,1,7.6,59,2022-10-23T14:53:12.280Z,2022-10-26T05:26:55Z,3869816661,376,,3872987317,178,,,,,,,,,,,,,,,,,,,,8nesxmzgmtxcr5vu3881j6ane,M. Trmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369209,188,80,1,22,8,7kfx3xpj2c2wxinsyi16i9gaz,0,7.8,54.3,2022-10-23T14:53:16.836Z,2022-10-26T05:27:00Z,3872987397,178,,,,,,,,,,,,,,,,,,,,,,,8nesxmzgmtxcr5vu3881j6ane,M. Trmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369263,189,1,1,22,9,7kfx3xpj2c2wxinsyi16i9gaz,0,8.3,55.2,2022-10-23T14:53:17.894Z,2022-10-26T05:27:04Z,3867156589,155,,3867156595,141,100.0,3872987437,178,,3867156591,56,Back,3867156597,212,40.7,3867156601,1,,3867156599,213,0.9,3867156593,140,32.5,8nesxmzgmtxcr5vu3881j6ane,M. Trmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369265,190,5,1,22,11,7kfx3xpj2c2wxinsyi16i9gaz,0,30,101.6,2022-10-23T14:53:20.184Z,2022-10-26T05:27:08Z,3867156603,56,Back,3867157165,233,209,3867156605,347,,,,,,,,,,,,,,,,,8nesxmzgmtxcr5vu3881j6ane,M. Trmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369375,209,5,1,22,11,dich5v7sw466smbqap0d9rbyj,1,70,-1.6,2022-10-23T14:53:20.184Z,2022-10-26T05:27:07Z,3867157121,347,,3867157119,56,Right,3867157151,233,190,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369419,210,1,1,22,19,dich5v7sw466smbqap0d9rbyj,1,70.3,0,2022-10-23T14:53:28.188Z,2022-10-26T05:27:15Z,3867157403,213,0.8,3867157393,107,,3867157399,141,2.8,3867157395,56,Right,3867157401,212,3.8,3867157397,140,72.8,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369485,211,1,1,22,23,dich5v7sw466smbqap0d9rbyj,1,60.1,23.2,2022-10-23T14:53:32.484Z,2022-10-26T05:27:20Z,3867157767,140,38.3,3867157771,212,25.7,3872987651,178,,3867157765,56,Back,3867157773,213,2.7,3867157769,141,40.3,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369513,212,1,1,22,30,dich5v7sw466smbqap0d9rbyj,1,45.1,57,2022-10-23T14:53:39.066Z,2022-10-26T05:27:25Z,3867157923,213,0.5,3867157919,141,72.6,3872987701,178,,3867157917,140,62.1,3867157921,212,20.8,3867157915,56,Center,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369517,213,61,1,22,31,dich5v7sw466smbqap0d9rbyj,0,61.8,72,2022-10-23T14:53:40.133Z,2022-10-26T05:27:31Z,3872987807,178,,3867157935,56,Center,,,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369521,191,50,1,22,31,7kfx3xpj2c2wxinsyi16i9gaz,1,33.5,26,2022-10-23T14:53:40.495Z,2022-10-26T05:27:37Z,3867158285,233,214,3867158289,286,,3867157955,56,Back,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369565,214,7,1,22,32,dich5v7sw466smbqap0d9rbyj,1,66.5,74,2022-10-23T14:53:41.098Z,2022-10-26T05:27:41Z,3867158257,233,191,3867158171,285,,3869818629,383,,3872987955,178,,3867158169,56,Center,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369575,215,15,1,22,36,dich5v7sw466smbqap0d9rbyj,1,73.9,63.9,2022-10-23T14:53:44.868Z,2022-10-26T05:27:44Z,3867161267,146,80.8,3867158209,22,,3867160873,20,,3867161269,147,60.7,3872987987,178,,3867158213,56,Center,3867161265,215,,3867161253,78,,dh3ddfghtgeb2iu2608y96i5m,Antony,3867158211,18,3867161271,230,98.1,3867160951,233,192,,,3867161261,102,51.7,3869821317,458,,3867160879,82,,3867161263,103,3867161273,231,,,19,,,,,,,,,,51.3,
2476369583,192,10,1,22,36,7kfx3xpj2c2wxinsyi16i9gaz,1,27.2,36.4,2022-10-23T14:53:44.947Z,2022-10-26T05:27:48Z,3867158297,56,Back,3872988045,178,,3867158295,94,,3867160975,233,215,,,,,,,,,,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369621,216,1,1,22,39,dich5v7sw466smbqap0d9rbyj,0,64.3,46.6,2022-10-23T14:53:48.451Z,2022-10-26T05:27:55Z,3867158491,212,6.4,3867158489,141,46.7,3867158615,286,,3867158487,140,58.2,3872988117,178,,3867158609,236,,3867158493,213,3.1,3867158611,233,193,7nrjutc015x9nupdcl4hj3l5h,David Simão,3867158485,56,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369631,193,74,1,22,40,7kfx3xpj2c2wxinsyi16i9gaz,1,36.9,40.7,2022-10-23T14:53:48.686Z,2022-10-26T05:27:59Z,3872988151,178,,3867158649,233,216,3867158521,56,Back,3867158523,285,,,,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369643,194,49,1,22,41,7kfx3xpj2c2wxinsyi16i9gaz,1,33,54.5,2022-10-23T14:53:50.433Z,2022-10-26T05:28:04Z,,,,,,,,,,,,,,,,,,,,,,,,,8sg65mj881mnfd9wgtew01s5x,S. Beltrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369711,195,1,1,22,41,7kfx3xpj2c2wxinsyi16i9gaz,1,33,54.5,2022-10-23T14:53:50.517Z,2022-10-26T05:28:09Z,3867158935,212,42.3,3867158937,213,5.4,3867158931,140,57.5,3867158939,1,,3867158933,141,5.2,3867158929,56,Right,3872988287,178,,,,,8sg65mj881mnfd9wgtew01s5x,S. Beltrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369737,196,1,1,22,48,7kfx3xpj2c2wxinsyi16i9gaz,0,66.5,6.1,2022-10-23T14:53:56.729Z,2022-10-26T05:28:30Z,3867159083,141,44.0,3867159079,56,Center,3867159085,212,31.6,3867159087,213,1.0,3872988543,178,,3867159081,140,83.9,,,,,,,8inrz9rna2z5lirsorindh0b9,J. Tagueu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369731,217,61,1,22,49,dich5v7sw466smbqap0d9rbyj,1,21.5,57.8,2022-10-23T14:53:57.938Z,2022-10-26T05:28:33Z,3867159025,56,Back,3872988585,178,,,,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369759,197,61,1,22,50,7kfx3xpj2c2wxinsyi16i9gaz,0,78.5,56.3,2022-10-23T14:53:59.403Z,2022-10-26T05:28:43Z,3867159203,56,Center,3872988699,178,,,,,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477461939,986,43,1,22,51,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-10-23T14:54:00.050Z,2022-10-26T06:04:23Z,3873024335,144,82,3873024191,178,0,,,,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369799,219,4,1,22,52,dich5v7sw466smbqap0d9rbyj,1,21.5,44.2,2022-10-23T14:54:00.696Z,2022-10-26T05:28:51Z,3867159423,56,Back,3867159429,285,,3867159425,152,,3867165965,10,,3867159459,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369801,198,4,1,22,52,7kfx3xpj2c2wxinsyi16i9gaz,0,78.5,55.8,2022-10-23T14:54:00.697Z,2022-10-26T05:28:51Z,3867159437,286,,3867159431,10,,3867159435,152,,3867159491,233,219,3872988809,178,,3867159433,56,Center,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369795,218,43,1,22,53,dich5v7sw466smbqap0d9rbyj,1,0,0,2022-10-23T14:54:01.843Z,2022-10-23T14:55:58Z,3867159401,285,0,3867159439,233,197,3867159399,56,Back,3867166117,144,7,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369863,220,1,1,22,54,dich5v7sw466smbqap0d9rbyj,1,23.8,44.5,2022-10-23T14:54:03.411Z,2022-10-26T05:28:54Z,3867159783,212,23.9,3867159773,5,,3872988859,178,,3867159785,213,1.1,3867159775,152,,3867160323,189,,3867159779,140,34.8,3867159777,56,Back,7nrjutc015x9nupdcl4hj3l5h,David Simão,3867159781,141,,,,,,,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369869,221,1,1,22,57,dich5v7sw466smbqap0d9rbyj,0,34.8,75.2,2022-10-23T14:54:06.521Z,2022-10-26T05:29:03Z,3867159807,56,Back,3867159813,212,17.6,3867160251,189,,3872988965,178,,3867159815,213,5.5,3867159811,141,56.0,3867159809,140,46.1,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369915,199,49,1,22,59,7kfx3xpj2c2wxinsyi16i9gaz,1,47.2,46.7,2022-10-23T14:54:08.227Z,2022-10-26T05:29:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369929,200,1,1,23,0,7kfx3xpj2c2wxinsyi16i9gaz,1,54.3,39,2022-10-23T14:54:08.666Z,2022-10-26T05:29:13Z,3867160103,141,10.8,3872989093,178,,3867160099,56,Back,3867160105,212,23.9,3867160101,140,40.7,3867160107,213,4.1,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369945,201,1,1,23,4,7kfx3xpj2c2wxinsyi16i9gaz,1,47.8,10.1,2022-10-23T14:54:12.820Z,2022-10-26T05:29:21Z,3867160197,56,Center,3872989213,178,,3867160203,212,17.4,3867160199,140,56.5,3867160201,141,31.9,3867160205,213,1.0,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369961,202,1,1,23,7,7kfx3xpj2c2wxinsyi16i9gaz,1,56.4,31.9,2022-10-23T14:54:15.720Z,2022-10-26T05:29:25Z,3867160285,212,22.7,3867160287,213,2.5,3872989273,178,,3867160281,140,38.5,3867160283,141,50.7,3867160279,56,Back,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476369987,203,1,1,23,9,7kfx3xpj2c2wxinsyi16i9gaz,1,38.5,50.7,2022-10-23T14:54:18.106Z,2022-10-26T05:29:30Z,3867160417,141,86.7,3867160415,140,34.2,3867160421,213,1.8,3867160413,56,Back,3867160419,212,24.9,3872989355,178,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476370035,204,1,1,23,12,7kfx3xpj2c2wxinsyi16i9gaz,0,34.2,86.7,2022-10-23T14:54:21.121Z,2022-10-26T05:29:34Z,3872989425,178,,3867160669,141,64.5,3867160673,213,5.4,3867160667,140,45.0,3867160671,212,18.9,3867160665,56,Back,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477462273,1100,67,1,23,13,dich5v7sw466smbqap0d9rbyj,1,55.4,36,2022-10-23T14:54:22.474Z,2022-10-26T08:11:16Z,3873025429,233,996,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477462271,996,67,1,23,13,7kfx3xpj2c2wxinsyi16i9gaz,0,44.6,64,2022-10-23T14:54:22.475Z,2022-10-26T06:05:21Z,3873025433,233,1100,,,,,,,,,,,,,,,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476871877,885,8,1,23,13,dich5v7sw466smbqap0d9rbyj,1,58.4,28.5,2022-10-23T14:54:22.481Z,2022-10-26T08:11:16Z,3872989525,178,,3869828955,56,Center,3869829075,385,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476370041,205,61,1,23,13,7kfx3xpj2c2wxinsyi16i9gaz,1,45,64.5,2022-10-23T14:54:22.570Z,2022-10-26T05:29:46Z,3867160695,56,Back,3872989605,178,,,,,,,,,,,,,,,,,,,,8sg65mj881mnfd9wgtew01s5x,S. Beltrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476370063,206,5,1,23,16,7kfx3xpj2c2wxinsyi16i9gaz,0,37.8,101.4,2022-10-23T14:54:25.232Z,2022-10-26T05:29:51Z,3867160799,347,,3867160797,56,Back,3867161053,233,222,,,,,,,,,,,,,,,,8sg65mj881mnfd9wgtew01s5x,S. Beltrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476370071,222,5,1,23,16,dich5v7sw466smbqap0d9rbyj,1,62.2,-1.4,2022-10-23T14:54:25.232Z,2022-10-26T05:29:50Z,3867160833,56,Right,3867160835,347,,3867161003,233,206,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
