id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2462161267,223,10,1,21,46,5c0sf1eaipcxvdw9o22of2jdp,1,2.6,50,2022-09-18T17:23:18.173Z,2022-09-21T07:24:00Z,3791699021,179,,3791698581,173,,3793919939,377,,3791698585,182,,3791698587,56,Back,3791699115,233,239,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462161279,224,6,1,21,47,5c0sf1eaipcxvdw9o22of2jdp,0,15.6,52.3,2022-09-18T17:23:19.256Z,2022-09-21T07:24:04Z,3791698759,233,240,3791698653,56,Back,3791698655,73,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462161285,240,6,1,21,47,ewsf6evtguu9j7k6js4tlgl89,1,84.4,47.7,2022-09-18T17:23:19.256Z,2022-09-21T07:24:04Z,3791698673,56,Center,3791698695,233,224,3791698675,75,,,,,,,,,,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462161845,241,1,1,22,25,ewsf6evtguu9j7k6js4tlgl89,1,99.5,0.5,2022-09-18T17:23:57.119Z,2022-09-21T07:24:16Z,3791701717,141,24.4,3791701713,56,Center,3791701711,6,,3795999969,178,,3791701715,140,95.9,3791701719,212,16.7,3791701721,213,1.8,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462161869,242,1,1,22,26,ewsf6evtguu9j7k6js4tlgl89,1,95.9,24.4,2022-09-18T17:23:58.566Z,2022-09-21T07:24:22Z,3791701825,56,Right,3791701829,141,6.7,3791701833,213,4.2,3791701831,212,13.6,3791701827,140,89.8,3796000041,178,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462161901,243,1,1,22,28,ewsf6evtguu9j7k6js4tlgl89,1,89.8,6.7,2022-09-18T17:23:59.958Z,2022-09-21T07:24:27Z,3791701999,56,Center,3791702007,213,2.4,3791702005,212,16.3,3795999975,178,,3791702003,141,23.2,3791702001,140,78.6,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462161921,244,1,1,22,30,ewsf6evtguu9j7k6js4tlgl89,0,78.7,24.1,2022-09-18T17:24:02.010Z,2022-09-21T07:24:33Z,3791702129,213,1.2,3793920223,224,,3791702117,56,Center,3791702125,212,22.0,3791702121,141,54.0,3793920225,20,,3796000223,178,,3791702113,2,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,3791702119,140,86.8,,3791702115,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462161951,225,12,1,22,31,5c0sf1eaipcxvdw9o22of2jdp,1,13.1,46.1,2022-09-18T17:24:03.467Z,2022-09-21T07:24:41Z,3791702281,15,,3791702269,140,26.2,3796000345,388,,3791702275,213,0.7,3791702271,141,64.5,3791702267,56,Back,3791702273,212,18.6,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462161965,245,1,1,22,33,ewsf6evtguu9j7k6js4tlgl89,0,71.2,26.5,2022-09-18T17:24:05.186Z,2022-09-21T07:24:51Z,3791702343,212,17.2,3791702341,141,47.6,3791702349,213,1.0,3791702337,56,Center,3791702339,140,80.3,3791702335,3,,3796000425,178,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462161977,226,49,1,22,34,5c0sf1eaipcxvdw9o22of2jdp,1,20,52.8,2022-09-18T17:24:06.357Z,2022-09-21T07:24:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1whf50hjb4jhz9119qvtdov6d,Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162015,227,1,1,22,36,5c0sf1eaipcxvdw9o22of2jdp,0,22.2,52.8,2022-09-18T17:24:07.711Z,2022-09-21T07:25:02Z,3791702615,213,5.5,3791702613,212,14.9,3791702609,140,32.7,3791702611,141,38.0,3791702607,56,Back,3796000557,178,,,,,,,,1whf50hjb4jhz9119qvtdov6d,Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162001,246,8,1,22,37,ewsf6evtguu9j7k6js4tlgl89,1,66.3,70.2,2022-09-18T17:24:08.745Z,2022-09-21T07:25:08Z,3796000673,178,,3793920697,383,,3791702551,56,Center,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162009,247,49,1,22,38,ewsf6evtguu9j7k6js4tlgl89,1,68.8,70.4,2022-09-18T17:24:09.930Z,2022-09-21T07:25:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162067,248,15,1,22,40,ewsf6evtguu9j7k6js4tlgl89,1,73.4,60.3,2022-09-18T17:24:12.339Z,2022-09-21T07:25:22Z,3796000951,178,,3791702877,22,,3791704827,82,,3791705773,231,50.5,3791704823,20,,3791702879,18,,3791702881,56,Center,3791705869,233,228,2ban1f798o92hq593c8a0nv11,Afonso Taira,3791705767,146,83.8,,3791705769,147,56.5,3791705765,458,,3791705763,215,3791705771,230,98.6,3791705755,102,51.8,3791705759,103,1.4,3791705749,78,,,,,,,,,,
2462162089,228,10,1,22,40,5c0sf1eaipcxvdw9o22of2jdp,1,21.6,44.3,2022-09-18T17:24:12.651Z,2022-09-21T07:25:36Z,3796001169,178,,3791702997,56,Back,3791702995,94,,3791704861,233,248,,,,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162155,229,49,1,22,43,5c0sf1eaipcxvdw9o22of2jdp,1,24.2,24.7,2022-09-18T17:24:15.258Z,2022-09-21T07:25:45Z,,,,,,,,,,,,,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162179,230,1,1,22,43,5c0sf1eaipcxvdw9o22of2jdp,1,24.2,24.7,2022-09-18T17:24:15.358Z,2022-09-21T07:25:49Z,3791703489,140,8.6,3791703491,141,40.1,3791703493,212,19.4,3796001349,178,,3791703495,213,2.6,3791703487,56,Back,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162187,231,1,1,22,45,5c0sf1eaipcxvdw9o22of2jdp,0,8.6,40.1,2022-09-18T17:24:17.499Z,2022-09-21T07:25:56Z,3791703547,157,,3791703557,213,0.0,3796001491,178,,3791703551,140,50.2,3791703553,141,41.2,3791703549,56,Center,3791703555,212,43.7,3791703559,1,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162221,249,1,1,22,47,ewsf6evtguu9j7k6js4tlgl89,1,51.7,56.3,2022-09-18T17:24:19.539Z,2022-09-21T07:26:05Z,3791703739,213,1.6,3791703735,141,75.6,3791703731,56,Center,3796001691,388,,3791703733,140,51.0,3791703737,212,13.1,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162233,250,49,1,22,49,ewsf6evtguu9j7k6js4tlgl89,1,51.8,80.1,2022-09-18T17:24:21.182Z,2022-09-21T07:26:12Z,,,,,,,,,,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162265,251,1,1,22,53,ewsf6evtguu9j7k6js4tlgl89,1,66,91.1,2022-09-18T17:24:24.861Z,2022-09-21T07:26:17Z,3791703969,213,5.1,3791703965,141,76.4,3791703961,56,Center,3791703963,140,69.4,3796001877,178,,3791703967,212,10.6,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162335,252,1,1,22,54,ewsf6evtguu9j7k6js4tlgl89,1,69.4,76.4,2022-09-18T17:24:26.330Z,2022-09-21T07:26:24Z,3791704461,56,Left,3791704463,140,58.7,3796002017,178,,3791704465,141,83.9,3791704469,213,2.7,3791704467,212,12.3,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162353,253,1,1,23,1,ewsf6evtguu9j7k6js4tlgl89,1,48.3,76.7,2022-09-18T17:24:32.825Z,2022-09-21T07:26:31Z,3791704565,140,58.3,3791704569,212,10.6,3796002153,178,,3791704563,56,Center,3791704571,213,0.1,3791704567,141,78.5,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162451,254,1,1,23,2,ewsf6evtguu9j7k6js4tlgl89,1,58.3,78.5,2022-09-18T17:24:33.791Z,2022-09-21T07:26:38Z,3791705063,56,Back,3791705069,212,23.3,3791705065,140,36.2,3796002267,178,,3791705067,141,75.6,3791705071,213,3.2,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162493,255,1,1,23,7,ewsf6evtguu9j7k6js4tlgl89,1,35,74.4,2022-09-18T17:24:39.622Z,2022-09-21T07:26:44Z,3791705307,212,23.0,3796002351,178,,3791705309,213,3.9,3791705305,141,50.3,3791705301,56,Back,3791705303,140,19.6,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162525,256,1,1,23,11,ewsf6evtguu9j7k6js4tlgl89,1,19.6,50.3,2022-09-18T17:24:43.136Z,2022-09-21T07:26:47Z,3796002419,178,,3791705457,141,19.1,3791705463,212,23.9,3791705453,56,Back,3791705465,213,5.2,3791705455,140,30.1,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162593,257,1,1,23,16,ewsf6evtguu9j7k6js4tlgl89,1,32.2,19.7,2022-09-18T17:24:48.154Z,2022-09-21T07:26:51Z,3796002487,178,,3791705827,141,4.6,3791705831,213,5.4,3791705825,140,40.9,3791705829,212,13.7,3791705823,56,Back,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162613,258,1,1,23,19,ewsf6evtguu9j7k6js4tlgl89,1,40.4,16.3,2022-09-18T17:24:50.709Z,2022-09-21T07:26:56Z,3791705917,140,42.4,3791705921,212,12.1,3791705923,213,1.4,3791705915,56,Back,3791705919,141,33.8,3796002537,178,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162637,259,1,1,23,20,ewsf6evtguu9j7k6js4tlgl89,1,42.4,33.8,2022-09-18T17:24:51.800Z,2022-09-21T07:27:01Z,3791706061,56,Right,3791706063,140,58.0,3791706069,213,5.6,3791706065,141,14.6,3796002597,178,,3791706067,212,20.9,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462980201,1279,67,1,23,21,ewsf6evtguu9j7k6js4tlgl89,1,57.7,17.3,2022-09-18T17:24:53.041Z,2022-09-21T08:43:36Z,3796098071,233,1195,,,,,,,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462980199,1195,67,1,23,21,5c0sf1eaipcxvdw9o22of2jdp,0,42.3,82.7,2022-09-18T17:24:53.042Z,2022-09-21T08:34:11Z,3796098081,233,1279,,,,,,,,,,,,,,,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163059,264,1,1,23,21,ewsf6evtguu9j7k6js4tlgl89,1,57.2,17.5,2022-09-18T17:24:53.048Z,2022-09-21T08:43:36Z,3796002679,178,,3791708427,212,2.1,3791708905,156,,3791708423,140,56.4,3791708421,56,Right,3791708425,141,14.6,3791708429,213,4.3,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162669,232,43,1,23,22,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-09-18T17:24:54.611Z,2022-09-18T17:25:20Z,3791708153,144,8,3791706247,56,Back,,,,,,,,,,,,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162691,260,1,1,23,23,ewsf6evtguu9j7k6js4tlgl89,1,58.7,11.9,2022-09-18T17:24:55.370Z,2022-09-21T07:27:15Z,3791706369,141,5.2,3791706365,140,67.8,3791706377,213,5.8,3791706363,56,Right,3791706373,212,10.6,3796002761,178,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162741,261,1,1,23,26,ewsf6evtguu9j7k6js4tlgl89,1,75.6,5.9,2022-09-18T17:24:58.386Z,2022-09-21T07:27:45Z,3791706645,213,1.5,3791706637,56,Center,3796003129,178,,3791706643,212,14.9,3791707401,210,13,3791706641,141,27.7,3791706639,140,76.9,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162749,262,13,1,23,29,ewsf6evtguu9j7k6js4tlgl89,1,78.2,25.1,2022-09-18T17:25:01.290Z,2022-09-21T07:27:45Z,3791706667,18,,3796003223,178,,3791707463,230,98.2,3791706665,22,,3791706669,56,Center,3791707465,231,47.3,3791707439,29,,3791707457,215,,edk9jemtelz51uoob4quyd4kq,Clayton,3791707435,74,,,3791707453,102,47.9,3791707455,103,70.8,3791707445,55,3791706971,20,,,,,,,,,,261,,,,,,,,,
2462162737,233,5,1,23,31,5c0sf1eaipcxvdw9o22of2jdp,1,-0.9,51.1,2022-09-18T17:25:02.749Z,2022-09-21T07:27:50Z,3791706629,56,Back,3791706631,346,,3791706747,233,263,,,,,,,,,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462162759,263,5,1,23,31,ewsf6evtguu9j7k6js4tlgl89,0,100.9,48.9,2022-09-18T17:25:02.749Z,2022-09-21T07:27:50Z,3791706829,233,233,3791706709,346,,3791706705,56,Center,,,,,,,,,,,,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163249,234,1,1,24,3,5c0sf1eaipcxvdw9o22of2jdp,0,4.6,57.2,2022-09-18T17:25:35.048Z,2022-09-21T07:27:58Z,3791709437,74,,3791709427,141,89.1,3791709429,212,62.3,3791709425,140,60.2,3791709433,1,,3791709431,213,0.4,3791709423,56,Left,3791709421,124,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163229,265,44,1,24,7,ewsf6evtguu9j7k6js4tlgl89,1,40.6,9.3,2022-09-18T17:25:38.793Z,2022-09-21T08:43:37Z,3791709325,56,Back,3791709327,285,,3791709533,233,235,,,,,,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163253,235,44,1,24,7,5c0sf1eaipcxvdw9o22of2jdp,0,59.4,90.7,2022-09-18T17:25:38.794Z,2022-09-21T07:28:05Z,3791709453,286,,3791709451,56,Left,3791709537,233,265,,,,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163235,266,61,1,24,7,ewsf6evtguu9j7k6js4tlgl89,1,41.5,7.7,2022-09-18T17:25:38.930Z,2022-09-21T08:43:37Z,3796003847,15,,3791709343,56,Back,3796003849,388,,,,,,,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163263,267,49,1,24,8,ewsf6evtguu9j7k6js4tlgl89,1,43.2,24.2,2022-09-18T17:25:40.233Z,2022-09-21T07:28:21Z,,,,,,,,,,,,,,,,,,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163273,268,50,1,24,8,ewsf6evtguu9j7k6js4tlgl89,1,42.3,25.3,2022-09-18T17:25:40.313Z,2022-09-21T07:28:29Z,3791709549,56,Back,3791709799,233,236,3791709551,286,,,,,,,,,,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163305,236,7,1,24,9,5c0sf1eaipcxvdw9o22of2jdp,0,57.7,74.7,2022-09-18T17:25:40.919Z,2022-09-21T07:28:32Z,3791709779,233,268,3796004263,178,,3791709755,285,,3793921653,384,,3791709753,56,Center,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163313,269,1,1,24,11,ewsf6evtguu9j7k6js4tlgl89,1,37.3,41.5,2022-09-18T17:25:43.028Z,2022-09-21T07:28:41Z,3791709787,140,31.2,3791709791,212,8.6,3796004495,178,,3791709793,213,2.4,3791709785,56,Back,3791709789,141,50.0,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163317,270,1,1,24,12,ewsf6evtguu9j7k6js4tlgl89,1,31.2,50,2022-09-18T17:25:44.008Z,2022-09-21T07:28:49Z,3791709805,56,Back,3791709811,212,20.0,3791709809,141,55.4,3796004653,178,,3791709813,213,0.2,3791709807,140,49.9,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163401,271,1,1,24,13,ewsf6evtguu9j7k6js4tlgl89,1,49.9,55.4,2022-09-18T17:25:45.279Z,2022-09-21T07:29:00Z,3791710289,56,Left,3791710297,213,1.4,3791710295,212,25.1,3796004901,178,,3791710291,140,52.8,3791710293,141,92.1,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163421,272,1,1,24,19,ewsf6evtguu9j7k6js4tlgl89,1,67.5,94.8,2022-09-18T17:25:51.469Z,2022-09-21T07:29:09Z,3791710429,213,4.3,3796005065,178,,3791710425,141,83.9,3791710421,56,Left,3791710423,140,64.4,3791710427,212,8.1,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163459,273,1,1,24,22,ewsf6evtguu9j7k6js4tlgl89,1,69.3,83.6,2022-09-18T17:25:54.459Z,2022-09-21T07:29:18Z,3791710571,212,9.3,3796005285,178,,3791710567,140,72.7,3791710573,213,1.2,3791710569,141,96.2,3791710565,56,Left,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163517,274,1,1,24,24,ewsf6evtguu9j7k6js4tlgl89,1,72.7,96.2,2022-09-18T17:25:56.008Z,2022-09-21T07:29:24Z,3796005431,178,,3791710893,155,,3791710899,141,91.2,3791710895,56,Left,3791710897,140,56.0,3791710903,213,3.3,3791710901,212,17.9,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163541,275,1,1,24,29,ewsf6evtguu9j7k6js4tlgl89,1,59.1,73.2,2022-09-18T17:26:01.162Z,2022-09-21T07:29:32Z,3791711039,140,42.2,3796005627,178,,3791711037,56,Back,3791711045,213,3.5,3791711041,141,64.2,3791711043,212,18.8,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163605,276,1,1,24,32,ewsf6evtguu9j7k6js4tlgl89,1,44.4,57.3,2022-09-18T17:26:04.268Z,2022-09-21T07:29:37Z,3791711363,140,43.9,3791711361,56,Back,3791711365,141,28.6,3791711369,213,4.7,3791711367,212,19.5,3796005719,178,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163635,277,1,1,24,38,ewsf6evtguu9j7k6js4tlgl89,1,63.1,14.9,2022-09-18T17:26:10.294Z,2022-09-21T07:29:45Z,3791711559,140,68.0,3791711565,213,5.3,3796005865,178,,3791711561,141,3.8,3791711563,212,9.1,3791711557,56,Right,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163653,278,1,1,24,40,ewsf6evtguu9j7k6js4tlgl89,1,66.8,8.3,2022-09-18T17:26:12.250Z,2022-09-21T07:29:51Z,3791711683,56,Right,3796005963,178,,3791711695,213,0.3,3791711687,140,74.4,3791711691,141,12.5,3791711693,212,8.5,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163655,279,50,1,24,41,ewsf6evtguu9j7k6js4tlgl89,1,74.1,11.8,2022-09-18T17:26:13.180Z,2022-09-21T07:29:57Z,3791711785,233,237,3791711701,286,,3791711699,56,Right,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163661,237,7,1,24,42,5c0sf1eaipcxvdw9o22of2jdp,0,25.9,88.2,2022-09-18T17:26:13.800Z,2022-09-21T07:30:02Z,3791711747,233,279,3793922201,385,,3796006193,178,,3791711711,285,,3791711709,56,Back,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163659,280,61,1,24,42,ewsf6evtguu9j7k6js4tlgl89,1,74.6,11.5,2022-09-18T17:26:13.957Z,2022-09-21T07:30:06Z,3791711707,56,Right,3796006313,178,,,,,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163677,238,49,1,24,43,5c0sf1eaipcxvdw9o22of2jdp,1,28.3,88.3,2022-09-18T17:26:15.080Z,2022-09-21T07:30:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163687,239,1,1,24,43,5c0sf1eaipcxvdw9o22of2jdp,0,28.3,88.3,2022-09-18T17:26:15.127Z,2022-09-21T07:30:17Z,3796006483,178,,3791711855,56,Back,3791711859,141,82.9,3791711863,213,5.9,3791711857,140,38.1,3791711861,212,10.9,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163681,281,49,1,24,44,ewsf6evtguu9j7k6js4tlgl89,1,65.8,15.5,2022-09-18T17:26:16.175Z,2022-09-21T07:30:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163725,282,1,1,24,45,ewsf6evtguu9j7k6js4tlgl89,1,66.1,15.1,2022-09-18T17:26:16.924Z,2022-09-21T07:30:25Z,3796006609,178,,3791712051,213,5.5,3791712043,56,Right,3791712047,141,5.2,3791712049,212,9.3,3791712045,140,72.2,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462980977,1222,83,1,24,47,5c0sf1eaipcxvdw9o22of2jdp,1,31.7,92.9,2022-09-18T17:26:19.088Z,2022-09-21T08:36:20Z,3796101699,399,173518,,,,,,,,,,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163741,283,1,1,24,48,ewsf6evtguu9j7k6js4tlgl89,1,69.2,4.6,2022-09-18T17:26:20.132Z,2022-09-21T07:30:32Z,3791712139,140,58.3,3791712141,141,2.3,3791712143,212,11.6,3791712137,56,Right,3796006757,178,,3791712145,213,3.3,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163807,284,1,1,24,49,ewsf6evtguu9j7k6js4tlgl89,1,58.3,2.3,2022-09-18T17:26:21.124Z,2022-09-21T07:30:36Z,3791712527,56,Right,3791712535,213,0.8,3791712529,140,67.1,3791712533,212,12.7,3791712531,141,15.1,3796006855,178,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462163835,285,50,1,24,54,ewsf6evtguu9j7k6js4tlgl89,1,80.5,36.8,2022-09-18T17:26:26.278Z,2022-09-21T07:30:57Z,3791717431,233,241,3791716887,286,,3791712659,56,Center,,,,,,,,,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
