id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2495998313,460,13,2,46,17,491xixnlsp75o7cr3w2gc1o0z,1,84.7,43.7,2023-01-08T16:37:31.888Z,2023-01-11T00:47:45Z,3970681439,120,,3970681441,73,,3970681453,231,48.7,3973223189,178,,3970681447,328,,3970681451,230,98.9,3970680697,56,Center,3970681449,458,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,3970681445,103,27.8,3970680693,22,,3970680695,17,,,3970681145,72,,3970681443,102,,,,,,,,,,64.4,,,,,,,,,,,,,
2495998319,394,5,2,46,18,alyavx3ad35bp1xuwmqk7sgev,1,-1,42.9,2023-01-08T16:37:32.842Z,2023-01-11T00:47:51Z,3970680711,56,Back,3970680713,346,,3970680715,233,461,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998315,461,5,2,46,18,491xixnlsp75o7cr3w2gc1o0z,0,101,57.1,2023-01-08T16:37:32.842Z,2023-01-11T00:47:51Z,3970702263,233,394,3970680707,346,,3970680705,56,Center,,,,,,,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998531,395,1,2,46,52,alyavx3ad35bp1xuwmqk7sgev,0,3.2,46.4,2023-01-08T16:38:06.281Z,2023-01-11T00:47:54Z,3970681973,140,46.8,3970681983,74,,3970681975,141,55.5,3970681969,124,,3970681971,56,Back,3970681979,213,0.1,3970681981,1,,3970681977,212,46.2,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998547,462,1,2,46,53,491xixnlsp75o7cr3w2gc1o0z,0,55.7,43.9,2023-01-08T16:38:08.061Z,2023-01-11T00:48:03Z,3970682083,212,19.8,3973223273,178,,3970682075,3,,3970682085,213,5.5,3970682081,141,24.3,3970682077,56,Center,3970682079,140,69.7,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998559,396,1,2,46,56,alyavx3ad35bp1xuwmqk7sgev,1,28.8,69.4,2023-01-08T16:38:10.382Z,2023-01-11T00:48:09Z,3970682149,212,13.4,3970682147,141,58.1,3970682151,213,5.7,3973223285,178,,3970682143,56,Back,3970682145,140,39.2,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998563,397,1,2,46,58,alyavx3ad35bp1xuwmqk7sgev,0,39.4,58.1,2023-01-08T16:38:12.365Z,2023-01-11T00:48:13Z,3970682171,140,57.8,3970682177,213,0.2,3970682173,141,65.1,3970682169,56,Center,3970682175,212,19.9,3973223307,178,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998565,463,49,2,46,59,491xixnlsp75o7cr3w2gc1o0z,1,44.2,35.4,2023-01-08T16:38:13.333Z,2023-01-11T00:48:17Z,,,,,,,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998597,464,1,2,46,59,491xixnlsp75o7cr3w2gc1o0z,1,44.8,35.2,2023-01-08T16:38:14.080Z,2023-01-11T00:48:21Z,3970682363,140,56.2,3973223333,178,,3970682365,141,18.2,3970682361,56,Right,3970682369,213,5.5,3970682367,212,16.6,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998613,465,1,2,47,3,491xixnlsp75o7cr3w2gc1o0z,1,53.9,27.1,2023-01-08T16:38:17.508Z,2023-01-11T00:48:31Z,3973223359,178,,3970682451,140,34.1,3970682447,56,Back,3970682459,212,21.7,3970682463,213,3.4,3970682455,141,18.2,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998617,466,1,2,47,5,491xixnlsp75o7cr3w2gc1o0z,1,34.1,18.2,2023-01-08T16:38:19.315Z,2023-01-11T00:48:36Z,3970682485,141,5.8,3970682483,140,39.8,3973223375,178,,3970682487,212,10.3,3970682489,213,5.3,3970682481,56,Back,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998629,467,1,2,47,5,491xixnlsp75o7cr3w2gc1o0z,1,39.9,5.6,2023-01-08T16:38:20.061Z,2023-01-11T00:48:43Z,3970682545,56,Back,3973223399,178,,3970682553,213,2.3,3970682547,140,32.9,3970682551,212,11.1,3970682549,141,17.9,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998641,468,1,2,47,7,491xixnlsp75o7cr3w2gc1o0z,1,33,17.9,2023-01-08T16:38:22.002Z,2023-01-11T00:48:47Z,3970682607,212,36.2,3970682601,56,Back,3970682609,213,1.8,3970682611,1,,3970682605,141,69.1,3970682603,140,23.7,3973223409,178,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998661,469,1,2,47,11,491xixnlsp75o7cr3w2gc1o0z,1,23.7,69.1,2023-01-08T16:38:25.673Z,2023-01-11T00:48:52Z,3970682765,212,17.9,3973223441,178,,3970682757,140,27.6,3970682769,213,1.3,3970682761,141,94.7,3970682755,56,Back,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998665,470,1,2,47,14,491xixnlsp75o7cr3w2gc1o0z,1,27.6,94.7,2023-01-08T16:38:28.478Z,2023-01-11T00:48:57Z,3970682795,213,0.1,3973223465,178,,3970682789,141,97.1,3970682787,140,43.1,3970682785,56,Back,3970682791,212,16.4,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998671,471,1,2,47,15,491xixnlsp75o7cr3w2gc1o0z,0,43.1,97.4,2023-01-08T16:38:29.751Z,2023-01-11T00:49:32Z,3970682819,212,5.0,3970682811,3,,3970682821,213,4.9,3970682817,141,90.3,3970682813,56,Back,3970682815,140,44.2,3973223491,178,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998685,398,49,2,47,16,alyavx3ad35bp1xuwmqk7sgev,1,53.8,26.1,2023-01-08T16:38:30.695Z,2023-01-11T00:49:44Z,,,,,,,,,,,,,,,,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998715,399,1,2,47,18,alyavx3ad35bp1xuwmqk7sgev,1,55.4,34,2023-01-08T16:38:33.092Z,2023-01-11T00:50:04Z,3970683097,141,57.5,3970683099,212,19.1,3973223733,178,,3970683101,213,2.2,3970683095,140,45.4,3970683093,56,Back,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998739,400,1,2,47,23,alyavx3ad35bp1xuwmqk7sgev,1,52.1,56.6,2023-01-08T16:38:37.885Z,2023-01-11T00:50:15Z,3970683217,56,Center,3970683221,141,60.8,3970683219,140,71.2,3970683225,213,0.1,3970683223,212,20.3,3973223771,178,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998761,401,1,2,47,25,alyavx3ad35bp1xuwmqk7sgev,1,69.8,60.5,2023-01-08T16:38:40.203Z,2023-01-11T00:50:21Z,3970683367,140,65.2,3973223813,178,,3970683373,213,3.9,3970683369,141,54.0,3970683365,56,Center,3970683371,212,6.5,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998769,402,1,2,47,28,alyavx3ad35bp1xuwmqk7sgev,0,65.5,53,2023-01-08T16:38:42.361Z,2023-01-11T00:50:25Z,3970683419,140,74.5,3970683421,141,21.9,3970683417,56,Center,3970683423,212,23.2,3970683415,155,,3970683425,213,5.1,3973223827,178,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998777,472,1,2,47,29,491xixnlsp75o7cr3w2gc1o0z,1,27.4,72.1,2023-01-08T16:38:43.870Z,2023-01-11T00:50:36Z,3970683459,213,3.7,3970683451,56,Back,3970683457,212,5.7,3973223865,21,,3970683453,140,22.7,3973223863,178,,3970683455,141,67.9,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998781,473,49,2,47,30,491xixnlsp75o7cr3w2gc1o0z,1,22.7,67.9,2023-01-08T16:38:44.881Z,2023-01-11T00:50:40Z,,,,,,,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998813,474,1,2,47,31,491xixnlsp75o7cr3w2gc1o0z,0,24.1,68.4,2023-01-08T16:38:45.792Z,2023-01-11T00:50:47Z,3970683613,141,17.1,3970683607,155,,3970683609,56,Right,3970683615,212,57.6,3970683611,140,67.7,3970683619,1,,3973223907,178,,3970683617,213,5.6,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998807,403,49,2,47,37,alyavx3ad35bp1xuwmqk7sgev,1,29.1,92.4,2023-01-08T16:38:51.555Z,2023-01-11T00:51:12Z,,,,,,,,,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998837,404,1,2,47,37,alyavx3ad35bp1xuwmqk7sgev,1,28.9,92.6,2023-01-08T16:38:51.574Z,2023-01-11T00:51:20Z,3970683749,141,70.9,3970683747,140,5.1,3973223977,178,,3970683751,212,29.0,3970683745,56,Back,3970683753,213,3.7,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998845,405,1,2,47,41,alyavx3ad35bp1xuwmqk7sgev,0,7.8,76.4,2023-01-08T16:38:56.201Z,2023-01-11T00:51:24Z,3970683765,140,47.8,3970683771,213,6.3,3973224047,178,,3970683763,56,Back,3970683767,141,75.3,3970683773,1,,3970683769,212,42.0,3970683761,157,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998857,475,49,2,47,44,491xixnlsp75o7cr3w2gc1o0z,1,52.6,22.8,2023-01-08T16:38:58.305Z,2023-01-11T00:51:29Z,,,,,,,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998919,476,1,2,47,46,491xixnlsp75o7cr3w2gc1o0z,1,53.5,33.6,2023-01-08T16:39:00.991Z,2023-01-11T00:51:33Z,3970684081,141,62.1,3970684077,56,Center,3970684079,140,67.5,3970684083,212,24.3,3973224099,178,,3970684085,213,0.9,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495998965,477,1,2,47,49,491xixnlsp75o7cr3w2gc1o0z,1,70.6,69.1,2023-01-08T16:39:03.953Z,2023-01-11T00:51:37Z,3970684339,212,15.3,3970684337,141,77.5,3970684341,213,0.4,3973224113,178,,3970684333,56,Center,3970684335,140,84.1,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999007,478,1,2,47,54,491xixnlsp75o7cr3w2gc1o0z,1,86.1,75.7,2023-01-08T16:39:08.962Z,2023-01-11T00:51:58Z,3970684597,141,46.1,3970684601,212,21.9,3973224137,178,,3970686163,210,13,3970684591,56,Center,3970684605,213,4.3,3970684593,140,78.0,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999011,479,13,2,47,55,491xixnlsp75o7cr3w2gc1o0z,1,77.2,48.5,2023-01-08T16:39:09.972Z,2023-01-11T00:51:58Z,3970686167,73,,3970685001,72,,3970686169,29,,3970684615,22,,3973224209,178,,3970686199,230,98.1,3970686187,103,12.5,3970685005,153,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,3970686197,147,85.6,3970684617,18,,3970684619,56,,Center,3972564715,391,,3970686175,55,3970686201,231,3970686193,328,3970686183,102,90.4,3970686195,146,478,50,89.0,,,,,,,,,,,
2495999027,480,1,2,48,2,491xixnlsp75o7cr3w2gc1o0z,0,94,91.2,2023-01-08T16:39:16.865Z,2023-01-11T00:52:05Z,3970684711,141,92.6,3970684713,212,6.4,3970684707,56,Left,3973224241,178,,3970684715,213,3.0,3970684709,140,88.0,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999031,406,49,2,48,3,alyavx3ad35bp1xuwmqk7sgev,1,9,7.3,2023-01-08T16:39:18.121Z,2023-01-11T00:52:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999039,407,1,2,48,5,alyavx3ad35bp1xuwmqk7sgev,0,7.8,3.2,2023-01-08T16:39:19.819Z,2023-01-11T00:52:20Z,3970684793,233,481,3970684797,286,,3970684773,56,Back,3973224299,178,,3970684775,140,10.9,3970684791,236,,3970684779,212,3.3,3970684781,213,0.1,3845lzar855rp3zp4stgmgul1,João Mendes,3970684777,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999041,481,74,2,48,5,491xixnlsp75o7cr3w2gc1o0z,1,85.7,96.3,2023-01-08T16:39:19.968Z,2023-01-11T00:52:25Z,3970684789,285,,3970684801,233,407,3973224315,178,,3970684787,56,Left,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999053,408,5,2,48,6,alyavx3ad35bp1xuwmqk7sgev,1,16.2,-1.6,2023-01-08T16:39:20.694Z,2023-01-11T00:52:29Z,3970684875,347,,3970684893,233,482,3970684873,56,Back,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999049,482,5,2,48,6,491xixnlsp75o7cr3w2gc1o0z,0,83.8,101.6,2023-01-08T16:39:20.694Z,2023-01-11T00:52:30Z,3970684839,56,Left,3970684899,233,408,3970684841,347,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999117,409,1,2,48,19,alyavx3ad35bp1xuwmqk7sgev,1,14.2,0,2023-01-08T16:39:34.032Z,2023-01-11T00:53:37Z,3970685233,56,Back,3970685235,140,18.2,3970685467,189,,3970685231,107,,3970685239,212,12.8,3970685241,213,1.2,3970685237,141,15.8,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999123,410,61,2,48,21,alyavx3ad35bp1xuwmqk7sgev,1,18.2,15.8,2023-01-08T16:39:35.792Z,2023-01-11T00:53:31Z,3973224501,178,,3970685525,189,,3970685257,56,Back,,,,,,,,,,,,,,,,brdhlpiyg3nk936bqe50bqx1x,N. Obiora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999115,483,49,2,48,22,491xixnlsp75o7cr3w2gc1o0z,1,68.7,67,2023-01-08T16:39:36.926Z,2023-01-11T00:53:22Z,3970686017,189,,,,,,,,,,,,,,,,,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999229,486,1,2,48,22,491xixnlsp75o7cr3w2gc1o0z,1,69.4,61.6,2023-01-08T16:39:36.928Z,2023-01-11T00:52:58Z,3970688253,213,4.8,3970688245,56,Center,3970691101,210,15,3970698595,189,,3970688251,212,17.9,3970688247,140,70.7,3973224433,178,,3970688249,141,35.3,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999127,484,15,2,48,24,491xixnlsp75o7cr3w2gc1o0z,1,72.8,36.6,2023-01-08T16:39:38.369Z,2023-01-11T00:52:49Z,3970688079,231,48.4,3970688077,230,97.2,3970686979,20,,3970688059,55,486,3970688057,29,,3970688075,147,40.6,3970688065,103,19,3970688081,233,411,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,3970688063,102,50.4,3973224405,178,,3970685261,22,,,3970686983,82,,3970685265,56,3970688055,78,3970685263,18,3970688071,146,80.7,,,Center,,,,,,,,,,,,,
2495999161,411,10,2,48,24,alyavx3ad35bp1xuwmqk7sgev,1,21.6,62.9,2023-01-08T16:39:38.547Z,2023-01-11T00:53:49Z,3970685365,56,Back,3973224567,178,,3970687015,233,484,3970685361,94,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999169,412,6,2,48,25,alyavx3ad35bp1xuwmqk7sgev,0,9.2,65.1,2023-01-08T16:39:39.688Z,2023-01-11T00:53:54Z,3970685395,56,Back,3970685397,73,,3970685447,233,485,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999171,485,6,2,48,25,491xixnlsp75o7cr3w2gc1o0z,1,90.8,34.9,2023-01-08T16:39:39.688Z,2023-01-11T00:53:54Z,3970685399,56,Center,3970685405,233,412,3970685401,75,,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999319,487,1,2,48,50,491xixnlsp75o7cr3w2gc1o0z,0,99.6,0.7,2023-01-08T16:40:04.314Z,2023-01-11T00:53:59Z,3970686355,1,,3970686353,213,1.8,3973224607,178,,3970686341,155,,3970686337,2,,3970686339,6,,3970686345,56,Center,3970686349,141,49.5,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,3972565033,224,,3970686347,140,92.6,3970686351,212,,34.0,3972565035,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999327,413,12,2,48,51,alyavx3ad35bp1xuwmqk7sgev,1,4.5,57.8,2023-01-08T16:40:05.811Z,2023-01-11T00:54:04Z,3970686399,212,11.3,3970686397,141,42.1,3970686401,213,5.1,3970686393,56,Back,3970686403,15,,3970686395,140,8.1,3973224621,388,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999437,492,15,2,48,53,491xixnlsp75o7cr3w2gc1o0z,1,91.2,62.3,2023-01-08T16:40:07.736Z,2023-01-11T00:54:21Z,3973224651,178,,3970692797,103,15.3,3970692807,231,42.4,3970687343,82,,3970692795,102,52.9,3970687351,233,414,3970692803,147,60.5,3970692805,230,99.1,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,3970692785,76,,3970687227,56,Center,3970693167,17,,,3970692801,146,93.0,3970693169,458,3970687335,25,3970687337,72,,,,,,,,,,,,,,,,,,,
2495999349,414,10,2,48,53,alyavx3ad35bp1xuwmqk7sgev,1,7.5,39,2023-01-08T16:40:07.886Z,2023-01-11T00:54:16Z,3970687257,94,,3970686513,56,Back,3973224671,178,,3970687359,233,492,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999329,488,43,2,48,54,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-01-08T16:40:08.450Z,2023-01-08T16:46:02Z,3970686523,233,414,3970686407,286,0,3970686405,56,Center,3970698227,144,50,,,,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999331,489,50,2,48,54,491xixnlsp75o7cr3w2gc1o0z,1,94.6,63.3,2023-01-08T16:40:08.565Z,2023-01-11T00:54:35Z,3970686409,56,Center,3970686575,233,415,3970686411,286,,,,,,,,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999359,415,7,2,48,54,alyavx3ad35bp1xuwmqk7sgev,0,5.4,36.7,2023-01-08T16:40:09.097Z,2023-01-11T00:54:49Z,3970686563,285,,3972565381,385,,3970686559,56,Back,3973224755,178,,3970686569,233,489,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999343,490,1,2,48,55,491xixnlsp75o7cr3w2gc1o0z,0,97.8,68.2,2023-01-08T16:40:10.233Z,2023-01-11T00:54:57Z,3970686487,213,4.7,3970686483,141,66.1,3970686485,212,1.4,3973224779,178,,3970686481,140,97.8,3970686651,286,,3970686479,56,Center,3970686647,233,416,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,3970686645,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999371,416,74,2,48,56,alyavx3ad35bp1xuwmqk7sgev,1,2.7,40.6,2023-01-08T16:40:10.305Z,2023-01-11T00:55:00Z,3970686641,56,Back,3973224795,178,,3970686665,233,490,3970686643,285,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999375,417,6,2,48,56,alyavx3ad35bp1xuwmqk7sgev,0,0.8,35.6,2023-01-08T16:40:10.679Z,2023-01-11T00:55:03Z,3970686671,73,,3970686707,233,491,3970686669,56,Back,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999351,491,6,2,48,56,491xixnlsp75o7cr3w2gc1o0z,1,99.2,64.4,2023-01-08T16:40:10.679Z,2023-01-11T00:55:03Z,3970686525,56,Center,3970686527,73,,3970686693,233,417,,,,,,,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999545,493,1,2,49,19,491xixnlsp75o7cr3w2gc1o0z,1,99.5,99.5,2023-01-08T16:40:33.289Z,2023-01-11T00:55:17Z,3970687517,141,25.0,3970687519,212,54.9,3970687515,140,79.4,3970687959,154,,3973224829,178,,3970687957,210,13,3970687523,1,,3970687513,56,Center,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,3970687511,224,,3970687521,213,4.3,3970687505,2,1,,3970687509,155,,3972565641,72,3970687507,6,,,,,,,,,,,,,,,,,,,,,
2495999547,494,13,2,49,23,491xixnlsp75o7cr3w2gc1o0z,1,79.4,25,2023-01-08T16:40:37.677Z,2023-01-11T00:55:17Z,3973224853,178,,3970687537,56,Center,3970687983,103,93.1,3970687971,81,,3970687535,18,,3970687987,328,,3970687989,230,98.2,3970687973,29,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,3970687601,20,,3970687975,154,,3970694835,25,,,3970687991,231,48.4,3970687981,102,3970687977,55,,,,,,,,35.8,493,,,,,,,,,,,,
2495999553,418,5,2,49,24,alyavx3ad35bp1xuwmqk7sgev,1,-1.4,60.8,2023-01-08T16:40:38.886Z,2023-01-11T00:55:19Z,3970687589,233,495,3970687569,56,Back,3970687571,346,,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999555,495,5,2,49,24,491xixnlsp75o7cr3w2gc1o0z,0,101.4,39.2,2023-01-08T16:40:38.886Z,2023-01-11T00:55:19Z,3970687573,56,Center,3970702291,233,418,3970687575,346,,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999647,419,1,2,49,42,alyavx3ad35bp1xuwmqk7sgev,1,3.1,53.6,2023-01-08T16:40:56.491Z,2023-01-11T00:55:26Z,3970688149,124,,3970688165,237,,3970688151,56,Back,3970688157,212,35.7,3970688159,213,0.3,3970688359,189,,3970688161,1,,3970688155,141,66.6,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,3970688153,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999661,420,1,2,49,44,alyavx3ad35bp1xuwmqk7sgev,1,36.1,66.3,2023-01-08T16:40:59.207Z,2023-01-11T00:55:35Z,3970688271,212,25.2,3973224925,178,,3970688265,56,Center,3970688273,213,0.0,3970688267,140,60.1,3970688269,141,66.3,,,,,,,brdhlpiyg3nk936bqe50bqx1x,N. Obiora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
