id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value
2479716393,8,1,1,1,23,cgvbluoerzbzcr7aaxge3wkcv,1,23.3,43.1,2022-10-30T18:04:59.019Z,2022-11-01T20:10:34Z,3884981197,1,,3884981185,155,,3884981189,140,31.1,3888315639,178,,3884981191,141,95.6,3884981193,212,36.6,3884981195,213,1.3,3884981187,56,Back,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716491,9,1,1,1,27,cgvbluoerzbzcr7aaxge3wkcv,1,34.3,94.1,2022-10-30T18:05:03.219Z,2022-11-01T20:10:40Z,3884981697,155,,3884981707,141,85.5,3888316053,178,,3884981709,212,41.5,3884981701,56,Left,3884981713,213,6.1,3884981703,140,73.4,3884981715,1,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716553,10,1,1,1,36,cgvbluoerzbzcr7aaxge3wkcv,1,89,91.4,2022-10-30T18:05:12.032Z,2022-11-01T20:10:45Z,3884982069,213,3.8,3888316365,178,,3884982061,56,Center,3884982065,141,74.1,3884982063,140,75.3,3884982067,212,18.6,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716603,11,3,1,1,38,cgvbluoerzbzcr7aaxge3wkcv,1,76.3,76.4,2022-10-30T18:05:13.997Z,2022-11-01T20:10:52Z,3888316759,178,,3884982325,233,16,3887950821,464,,3884982313,56,Center,3884982315,286,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716539,16,45,1,1,38,ewsf6evtguu9j7k6js4tlgl89,0,23.7,23.6,2022-10-30T18:05:13.997Z,2022-11-01T20:10:52Z,3884982029,56,Back,3884982031,285,,3884982387,233,11,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480379537,848,83,1,1,43,ewsf6evtguu9j7k6js4tlgl89,1,11.7,4.3,2022-10-30T18:05:18.505Z,2022-11-01T20:46:22Z,3888439609,399,171349,,,,,,,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716623,12,1,1,1,44,cgvbluoerzbzcr7aaxge3wkcv,0,91,95,2022-10-30T18:05:19.676Z,2022-11-01T20:11:00Z,3884982437,213,4.8,3884982415,2,,3887951023,224,,3884982423,56,Left,3887951025,72,,3884982427,140,91.5,3884982431,141,88.6,3884982417,155,,e6ztipndwfp33c6j7yebsyx91,Guga,,3884982435,212,4.4,3888317449,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716611,17,61,1,1,44,ewsf6evtguu9j7k6js4tlgl89,1,8,11.9,2022-10-30T18:05:19.840Z,2022-11-01T20:11:12Z,3888318447,21,,3888318449,178,,3884982341,56,Back,,,,,,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716665,13,5,1,1,46,cgvbluoerzbzcr7aaxge3wkcv,1,86,101.2,2022-10-30T18:05:21.683Z,2022-11-01T20:11:16Z,3884982649,347,,3884982647,56,Left,3884982663,233,18,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716643,18,5,1,1,46,ewsf6evtguu9j7k6js4tlgl89,0,14,-1.2,2022-10-30T18:05:21.683Z,2022-11-01T20:11:16Z,3884982537,56,Back,3884982711,233,13,3884982539,347,,,,,,,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716803,14,1,1,1,57,cgvbluoerzbzcr7aaxge3wkcv,1,85.5,100,2022-10-30T18:05:33.280Z,2022-11-01T20:11:21Z,3884983487,212,9.5,3884983479,107,,3884983483,140,86.2,3884983485,141,87.2,3884983481,56,Left,3884983489,213,4.8,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716845,15,1,1,1,58,cgvbluoerzbzcr7aaxge3wkcv,1,86.2,87.2,2022-10-30T18:05:34.223Z,2022-11-01T20:11:24Z,3884983707,56,Left,3884983715,213,1.2,3884983713,212,4.6,3888319239,178,,3884983709,140,87.7,3884983711,141,93.6,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716849,16,3,1,2,1,cgvbluoerzbzcr7aaxge3wkcv,0,88.3,89.7,2022-10-30T18:05:36.847Z,2022-11-01T20:11:29Z,3887951649,465,,3884983735,56,Left,3884983925,233,19,3884983737,286,,3888319539,178,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716877,19,7,1,2,1,ewsf6evtguu9j7k6js4tlgl89,1,11.7,10.3,2022-10-30T18:05:37.089Z,2022-11-01T20:11:33Z,3888319771,178,,3884983895,233,16,3887951741,384,,3884983859,56,Back,3884983861,285,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716885,20,49,1,2,2,ewsf6evtguu9j7k6js4tlgl89,1,20,12.8,2022-10-30T18:05:37.714Z,2022-11-01T20:11:36Z,,,,,,,,,,,,,,,,,,,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716909,21,1,1,2,3,ewsf6evtguu9j7k6js4tlgl89,1,20,12.8,2022-10-30T18:05:39.021Z,2022-11-01T20:11:40Z,3884984011,141,33.3,3884984009,140,30.6,3884984015,213,0.9,3884984013,212,17.8,3888320417,178,,3884984007,56,Back,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716925,22,1,1,2,5,ewsf6evtguu9j7k6js4tlgl89,1,30.6,33.3,2022-10-30T18:05:40.457Z,2022-11-01T20:11:44Z,3888320769,178,,3884984077,140,33.4,3884984075,56,Back,3884984081,212,13.8,3884984083,213,4.9,3884984079,141,13.4,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716927,23,61,1,2,6,ewsf6evtguu9j7k6js4tlgl89,0,32.7,23.7,2022-10-30T18:05:41.387Z,2022-11-01T20:11:54Z,3888321437,178,,3884984089,56,Back,,,,,,,,,,,,,,,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479716951,17,49,1,2,8,cgvbluoerzbzcr7aaxge3wkcv,1,64.1,66.3,2022-10-30T18:05:44.089Z,2022-11-01T20:12:08Z,,,,,,,,,,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479717053,18,1,1,2,8,cgvbluoerzbzcr7aaxge3wkcv,1,63.8,65.9,2022-10-30T18:05:44.246Z,2022-11-01T20:12:12Z,3884984735,212,30.6,3884984733,141,41.9,3888322593,178,,3884984729,56,Back,3884984731,140,39.2,3884984737,213,3.7,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479717063,19,1,1,2,15,cgvbluoerzbzcr7aaxge3wkcv,1,33.3,41.5,2022-10-30T18:05:50.402Z,2022-11-01T20:12:17Z,3888323041,178,,3884984797,213,1.5,3884984791,140,33.9,3884984795,212,14.8,3884984789,56,Back,3884984793,141,63.3,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479717079,20,1,1,2,17,cgvbluoerzbzcr7aaxge3wkcv,1,33.1,64.4,2022-10-30T18:05:52.880Z,2022-11-01T20:12:20Z,3884984881,141,86.6,3884984879,140,32.7,3888323237,178,,3884984883,212,15.1,3884984885,213,1.6,3884984877,56,Back,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479717141,21,1,1,2,19,cgvbluoerzbzcr7aaxge3wkcv,1,32.9,87,2022-10-30T18:05:54.606Z,2022-11-01T20:12:23Z,3888323421,178,,3884985217,213,0.5,3884985215,212,11.3,3884985213,141,95.4,3884985211,140,42.2,3884985209,56,Back,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480379941,854,43,1,2,21,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-10-30T18:05:56.540Z,2022-11-01T20:47:53Z,3888441987,144,83,3888441847,399,229666,,,,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480380007,858,83,1,2,21,ewsf6evtguu9j7k6js4tlgl89,1,61.2,4.5,2022-10-30T18:05:57.282Z,2022-11-01T20:48:15Z,3888442377,399,229666,,,,,,,,,,,,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479717159,22,1,1,2,21,cgvbluoerzbzcr7aaxge3wkcv,0,39.3,96.9,2022-10-30T18:05:57.309Z,2022-11-01T20:12:26Z,3884985299,56,Back,3888323691,178,,3884985307,141,93.6,3884985313,213,5.9,3884985303,140,44.9,3884985311,212,6.3,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479717149,24,49,1,2,22,ewsf6evtguu9j7k6js4tlgl89,1,58.5,4.4,2022-10-30T18:05:58.027Z,2022-11-01T20:12:31Z,,,,,,,,,,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479717219,25,1,1,2,22,ewsf6evtguu9j7k6js4tlgl89,0,58.8,4.4,2022-10-30T18:05:58.059Z,2022-11-01T20:12:36Z,3884985573,213,6.3,3884985565,56,Right,3884985563,155,,3884985571,212,22.3,3884985569,141,3.7,3888324311,178,,3884985567,140,80.0,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479717289,23,49,1,2,26,cgvbluoerzbzcr7aaxge3wkcv,1,19.6,97.7,2022-10-30T18:06:02.094Z,2022-11-01T20:12:44Z,,,,,,,,,,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479717313,24,1,1,2,26,cgvbluoerzbzcr7aaxge3wkcv,0,19.6,97.7,2022-10-30T18:06:02.130Z,2022-11-01T20:12:48Z,3884986003,1,,3884986001,213,6.1,3884985991,157,,3884986401,233,26,3884985993,56,Back,3888325133,178,,3884985997,141,97.2,3884986399,236,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,3884985999,212,1.8,3884985995,140,21.3,3884986405,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479717281,26,74,1,2,26,ewsf6evtguu9j7k6js4tlgl89,1,79.7,3.1,2022-10-30T18:06:02.283Z,2022-11-01T20:12:52Z,3884986309,285,,3888325405,178,,3888325403,21,,3884986409,233,24,3884985859,56,Right,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479717347,25,5,1,2,27,cgvbluoerzbzcr7aaxge3wkcv,1,19.9,101,2022-10-30T18:06:02.744Z,2022-11-01T20:12:58Z,3884986167,56,Back,3884986253,233,27,3884986169,347,,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479717299,27,5,1,2,27,ewsf6evtguu9j7k6js4tlgl89,0,80.1,-1,2022-10-30T18:06:02.744Z,2022-11-01T20:12:58Z,3884986287,233,25,3884985933,347,,3884985931,56,Right,,,,,,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479717543,26,1,1,2,47,cgvbluoerzbzcr7aaxge3wkcv,1,24.5,100,2022-10-30T18:06:22.406Z,2022-11-01T20:13:01Z,3884987203,107,,3884987213,213,5.7,3884987205,56,Back,3884987209,141,92.6,3884987211,212,10.8,3884987207,140,33.1,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
