id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value
2534708725,501,5,2,50,45,cgvbluoerzbzcr7aaxge3wkcv,1,-1,70.6,2023-04-16T15:38:46.447Z,2023-04-16T15:38:50Z,4195966927,56,Back,4195967245,233,412,4195966931,346,,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534708989,502,1,2,50,59,cgvbluoerzbzcr7aaxge3wkcv,0,3.6,50.9,2023-04-16T15:39:00.911Z,2023-04-16T16:27:02Z,4195968275,213,0.6,4195968267,56,Back,4195968277,1,,4195968271,141,89.3,4195968265,155,,4195968273,212,43.2,4195968279,74,,4195968269,140,36.4,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,4195968263,124,,,,,,,,,,,,,,,,,,,,,,,,,,
2534709005,413,1,2,51,0,ewsf6evtguu9j7k6js4tlgl89,0,56.4,10.4,2023-04-16T15:39:02.188Z,2023-04-16T15:39:04Z,4195968349,213,1.1,4195968343,140,58.4,4195968345,141,16.1,4195968339,3,,4195968341,56,Right,4195968347,212,4.4,,,,,,,6uubxxvwp558g19wxmprfqtw5,Derick Poloni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534709021,503,8,2,51,1,cgvbluoerzbzcr7aaxge3wkcv,1,32.3,86.1,2023-04-16T15:39:03.073Z,2023-04-16T15:39:04Z,4195968449,15,,4195968407,56,Back,,,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534709153,504,1,2,51,4,cgvbluoerzbzcr7aaxge3wkcv,1,31.2,74.3,2023-04-16T15:39:05.918Z,2023-04-16T15:39:10Z,4195969073,140,41.9,4195969079,213,5.3,4195969075,141,47.5,4195969071,56,Back,4195969077,212,21.4,,,,,,,,,,8lahho5viagd48ufvp582453p,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534709135,414,45,2,51,7,ewsf6evtguu9j7k6js4tlgl89,0,48.1,42.1,2023-04-16T15:39:08.924Z,2023-04-16T15:39:11Z,4195968999,285,,4195969245,233,505,4195968997,56,Back,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534709169,505,3,2,51,7,cgvbluoerzbzcr7aaxge3wkcv,1,51.9,57.9,2023-04-16T15:39:08.924Z,2023-04-16T15:39:11Z,4195969137,56,Center,4195969141,286,,4195969215,233,414,,,,,,,,,,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534709181,506,61,2,51,9,cgvbluoerzbzcr7aaxge3wkcv,1,52.7,55.8,2023-04-16T15:39:10.784Z,2023-04-16T15:39:11Z,4195969193,56,Center,,,,,,,,,,,,,,,,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534709269,507,1,2,51,10,cgvbluoerzbzcr7aaxge3wkcv,1,56.8,71,2023-04-16T15:39:11.999Z,2023-04-16T15:39:13Z,4195969485,213,0.6,4195969483,212,21.3,4195969479,140,73.3,4195969477,56,Left,4195969481,141,89.3,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534709365,508,1,2,51,14,cgvbluoerzbzcr7aaxge3wkcv,0,77.4,91.1,2023-04-16T15:39:15.902Z,2023-04-16T15:39:18Z,4195969957,141,88.4,4195969959,212,5.1,4195969961,213,5.9,4195969955,140,81.9,4195969953,56,Left,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534709327,415,8,2,51,14,ewsf6evtguu9j7k6js4tlgl89,1,19.1,17.3,2023-04-16T15:39:16.285Z,2023-04-16T15:39:16Z,4195969753,56,Back,,,,,,,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534709363,416,6,2,51,16,ewsf6evtguu9j7k6js4tlgl89,0,9.8,17.4,2023-04-16T15:39:17.437Z,2023-04-16T15:39:20Z,4195969945,56,Back,4195969947,73,,4195970135,233,509,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534709387,509,6,2,51,16,cgvbluoerzbzcr7aaxge3wkcv,1,90.2,82.6,2023-04-16T15:39:17.437Z,2023-04-16T16:24:19Z,4195970063,233,416,4195970055,56,Left,4195970059,73,,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534709689,510,1,2,51,24,cgvbluoerzbzcr7aaxge3wkcv,1,99.5,99.5,2023-04-16T15:39:25.982Z,2023-04-16T15:41:00Z,4195971559,141,87.8,4195971553,6,,4195971561,212,8.8,4195971557,140,95.9,4195971563,213,4.3,4195971555,56,Left,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534709739,511,1,2,51,25,cgvbluoerzbzcr7aaxge3wkcv,1,95.9,87.8,2023-04-16T15:39:26.718Z,2023-04-16T16:56:01Z,4195983077,154,,4195971783,141,53.9,4195971779,56,Center,4195971787,213,4.5,4195971781,140,91.8,4195971785,212,23.5,4195983073,210,13,,,,8lahho5viagd48ufvp582453p,Sávio,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534709749,512,13,2,51,27,cgvbluoerzbzcr7aaxge3wkcv,1,91.8,53.9,2023-04-16T15:39:28.879Z,2023-04-16T16:56:02Z,4195983111,103,20.8,4195983105,55,511,4195971841,56,Center,4195983117,147,43.3,4195983119,230,98.2,4195971835,17,,4195983113,153,,4196323271,72,,6fvujizi2c81rxbbble21p32t,André Pereira,,4195983101,29,,4195983115,146,94.2,4195983099,75,,4195983097,25,4196323273,391,4195983109,102,4195983121,231,53.2,4195983103,154,,1,,36.1,,,,
2534709795,513,16,2,51,29,cgvbluoerzbzcr7aaxge3wkcv,1,92.4,41.1,2023-04-16T15:39:31.232Z,2023-04-16T16:55:55Z,4195978387,81,,4195988151,55,512,4195977361,375,51:29.244,4195988149,29,,4195978389,102,47.4,4195978397,230,98.6,4195972047,17,,4195978391,103,25.3,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,4195977353,20,,4195978393,328,,4195978399,231,48.4,4195977357,374,4195972049,56,4195977351,25,,,,,,,,Center,,,,2023-04-16 16:39:30.631,
2534709705,417,43,2,51,32,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-04-16T15:39:33.900Z,2023-04-16T15:40:17Z,4195971627,94,0,4195975903,144,10,4195971629,56,Back,,,,,,,,,,,,,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534710801,418,1,2,52,27,ewsf6evtguu9j7k6js4tlgl89,1,49.6,50.7,2023-04-16T15:40:28.572Z,2023-04-16T15:44:54Z,4195977069,141,73.6,4196001419,279,G,4196002127,189,,4195977073,213,2.5,4195977065,56,Back,4195977071,212,26.2,4195977067,140,29.5,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534710819,419,1,2,52,28,ewsf6evtguu9j7k6js4tlgl89,1,36.7,89.7,2023-04-16T15:40:29.516Z,2023-04-16T15:45:17Z,4195977141,213,0.5,4195977133,56,Back,4195977139,212,8.8,4196004383,189,,4195977137,141,95.4,4195977135,140,44.2,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534710837,420,1,2,52,28,ewsf6evtguu9j7k6js4tlgl89,1,44.2,95.4,2023-04-16T15:40:30.124Z,2023-04-16T15:47:40Z,4195977187,141,93.0,4195977185,140,38.7,4195977183,56,Back,4195977191,213,3.4,4195977189,212,6.0,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534710937,421,1,2,52,29,ewsf6evtguu9j7k6js4tlgl89,1,38.8,93.2,2023-04-16T15:40:31.003Z,2023-04-16T15:40:36Z,4195977735,140,68.3,4195977743,1,,4195977731,155,,4195977737,141,60.2,4195977733,56,Center,4195977739,212,38.2,4195977741,213,5.7,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534710959,422,1,2,52,34,ewsf6evtguu9j7k6js4tlgl89,1,63.7,69.8,2023-04-16T15:40:35.788Z,2023-04-16T15:40:37Z,4195977839,56,Left,4195977843,141,92.7,4195977849,213,1.9,4195977841,140,58.1,4195977847,212,16.6,,,,,,,,,,cwd95dwww2bs1d9wzjpw3ydx,Rafael Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534710997,423,1,2,52,35,ewsf6evtguu9j7k6js4tlgl89,1,58,92.7,2023-04-16T15:40:36.859Z,2023-04-16T15:40:38Z,4195978023,140,68.7,4195978025,141,94.2,4195978029,213,0.1,4195978027,212,11.3,4195978021,56,Left,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711009,424,1,2,52,36,ewsf6evtguu9j7k6js4tlgl89,0,68.7,94.2,2023-04-16T15:40:38.316Z,2023-04-16T15:40:39Z,4195978089,141,91.2,4195978085,140,74.2,4195978095,213,5.9,4195978093,212,6.1,4195978081,56,Left,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711113,514,61,2,52,38,cgvbluoerzbzcr7aaxge3wkcv,1,21.5,7.9,2023-04-16T15:40:39.655Z,2023-04-16T15:47:25Z,4195978581,56,Back,,,,,,,,,,,,,,,,,,,,,,803s6ja43m4i9jhl97jd37s2x,R. Pantalon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711067,425,3,2,52,39,ewsf6evtguu9j7k6js4tlgl89,0,68.7,89.9,2023-04-16T15:40:41.260Z,2023-04-16T15:40:45Z,4195978341,286,,4195978825,233,515,4195978339,56,Left,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711147,515,7,2,52,39,cgvbluoerzbzcr7aaxge3wkcv,1,31.3,10.1,2023-04-16T15:40:41.261Z,2023-04-16T15:47:36Z,4195978727,167,,4195978817,233,425,4195978729,56,Back,4195978731,285,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711279,426,5,2,52,41,ewsf6evtguu9j7k6js4tlgl89,1,67.4,101.2,2023-04-16T15:40:42.847Z,2023-04-16T15:40:51Z,4195979435,347,,4195979449,233,516,4195979433,56,Left,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711161,516,5,2,52,41,cgvbluoerzbzcr7aaxge3wkcv,0,32.6,-1.2,2023-04-16T15:40:42.847Z,2023-04-16T16:31:06Z,4195978803,56,Back,4195978807,347,,4195979461,233,426,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711343,427,1,2,52,49,ewsf6evtguu9j7k6js4tlgl89,1,68.2,100,2023-04-16T15:40:50.860Z,2023-04-16T15:40:54Z,4195979783,140,55.0,4195979779,56,Left,4195979793,213,3.3,4195979775,107,,4195979791,212,14.1,4195979787,141,97.8,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711385,428,1,2,52,53,ewsf6evtguu9j7k6js4tlgl89,1,55.1,87.9,2023-04-16T15:40:54.491Z,2023-04-16T15:40:55Z,4195979967,212,8.3,4195979961,56,Left,4195979965,141,86.7,4195979963,140,63.0,4195979969,213,6.2,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711443,429,1,2,52,54,ewsf6evtguu9j7k6js4tlgl89,1,63,86.6,2023-04-16T15:40:55.788Z,2023-04-16T15:40:58Z,4195980299,212,6.2,4195980293,56,Left,4195980295,140,63.2,4195980301,213,1.5,4195980297,141,95.7,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711493,430,1,2,52,57,ewsf6evtguu9j7k6js4tlgl89,0,64.5,95.7,2023-04-16T15:40:58.444Z,2023-04-16T15:41:02Z,4195980587,141,83.7,4195980581,155,,4195980591,213,6.0,4195980585,140,89.6,4195980589,212,27.6,4195980583,56,Left,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711591,517,12,2,53,0,cgvbluoerzbzcr7aaxge3wkcv,1,11.2,15.5,2023-04-16T15:41:01.726Z,2023-04-16T16:31:34Z,4195981017,141,0.0,4195981083,167,,4195981015,140,23.4,4195981021,213,5.5,4195981013,56,Back,4195981019,212,17.3,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711575,431,5,2,53,1,ewsf6evtguu9j7k6js4tlgl89,1,74.6,101.5,2023-04-16T15:41:02.652Z,2023-04-16T15:41:05Z,4195980959,56,Left,4195980961,347,,4195981113,233,518,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711601,518,5,2,53,1,cgvbluoerzbzcr7aaxge3wkcv,0,25.4,-1.5,2023-04-16T15:41:02.652Z,2023-04-16T16:31:06Z,4195981051,347,,4195981151,233,431,4195981049,56,Back,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711883,432,1,2,53,15,ewsf6evtguu9j7k6js4tlgl89,1,71.2,100,2023-04-16T15:41:16.924Z,2023-04-16T15:41:20Z,4195982467,56,Left,4195982475,213,3.4,4195982465,107,,4195982471,141,97.2,4195982473,212,13.4,4195982469,140,58.8,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711917,433,1,2,53,18,ewsf6evtguu9j7k6js4tlgl89,1,59.6,93.6,2023-04-16T15:41:20.044Z,2023-04-16T15:41:22Z,4195982639,212,9.4,4195982633,56,Left,4195982641,213,5.4,4195982635,140,65.4,4195982637,141,83.0,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534711925,434,1,2,53,20,ewsf6evtguu9j7k6js4tlgl89,0,65.1,84.3,2023-04-16T15:41:22.091Z,2023-04-16T15:41:52Z,4195982709,212,14.0,4195982703,56,Left,4195982711,213,1.0,4195982705,140,72.5,4195982707,141,100.0,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534712005,435,5,2,53,24,ewsf6evtguu9j7k6js4tlgl89,0,73.6,101.8,2023-04-16T15:41:26.140Z,2023-04-16T15:41:44Z,4195983145,56,Left,4195984681,233,519,4195983147,347,,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534712307,519,5,2,53,24,cgvbluoerzbzcr7aaxge3wkcv,1,26.4,-1.8,2023-04-16T15:41:26.140Z,2023-04-16T16:31:06Z,4195984673,233,435,4195984639,56,Back,4195984641,347,,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534712337,520,1,2,53,42,cgvbluoerzbzcr7aaxge3wkcv,1,23.9,0,2023-04-16T15:41:43.469Z,2023-04-16T15:41:45Z,4195984813,213,0.8,4195984809,141,5.0,4195984803,107,,4195984807,140,27.7,4195984811,212,5.9,4195984805,56,Back,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534712351,521,1,2,53,43,cgvbluoerzbzcr7aaxge3wkcv,1,27.7,5,2023-04-16T15:41:44.925Z,2023-04-16T15:41:45Z,4195984883,213,3.9,4195984879,141,2.3,4195984875,56,Back,4195984877,140,25.8,4195984881,212,2.7,,,,,,,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534712457,522,1,2,53,44,cgvbluoerzbzcr7aaxge3wkcv,1,25.8,2.3,2023-04-16T15:41:45.756Z,2023-04-16T15:41:51Z,4195985321,213,1.5,4195985313,56,Back,4195985319,212,37.6,4195985317,141,57.6,4195985315,140,27.2,4195985323,1,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534712487,523,1,2,53,49,cgvbluoerzbzcr7aaxge3wkcv,1,31.7,67.1,2023-04-16T15:41:51.293Z,2023-04-16T15:41:53Z,4195985465,140,56.3,4195985463,56,Center,4195985469,212,26.3,4195985471,213,0.2,4195985467,141,74.4,,,,,,,,,,8lahho5viagd48ufvp582453p,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534712523,524,1,2,53,51,cgvbluoerzbzcr7aaxge3wkcv,1,56.3,74.4,2023-04-16T15:41:53.373Z,2023-04-16T15:41:55Z,4195985653,212,15.1,4195985645,56,Left,4195985647,140,65.5,4195985649,141,91.5,4195985657,213,0.9,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534712591,525,1,2,53,54,cgvbluoerzbzcr7aaxge3wkcv,1,66.5,91.2,2023-04-16T15:41:55.389Z,2023-04-16T15:41:59Z,4195986029,212,11.9,4195986031,213,4.8,4195986025,140,67.5,4195986023,56,Center,4195986027,141,73.8,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534712665,526,1,2,53,57,cgvbluoerzbzcr7aaxge3wkcv,1,68.6,66.5,2023-04-16T15:41:59.021Z,2023-04-16T15:42:03Z,4195986407,56,Right,4195986415,213,4.9,4195986413,212,34.3,4195986417,1,,4195986411,141,16.6,4195986409,140,73.4,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534712737,527,1,2,54,1,cgvbluoerzbzcr7aaxge3wkcv,0,75.5,13.3,2023-04-16T15:42:03.212Z,2023-04-16T15:42:08Z,4195986779,141,56.3,4195986783,212,37.7,4195986773,155,,4195986777,140,98.2,4195986787,213,0.9,4195986771,2,,4195986791,1,,4195986775,56,Center,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534712773,436,52,2,54,6,ewsf6evtguu9j7k6js4tlgl89,1,2.8,43.6,2023-04-16T15:42:07.723Z,2023-04-16T15:42:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713147,437,1,2,54,24,ewsf6evtguu9j7k6js4tlgl89,1,12.7,54.6,2023-04-16T15:42:25.470Z,2023-04-16T15:42:42Z,4195988897,212,18.7,4195990367,189,,4195988887,56,Back,4195988889,140,13.8,4195988883,123,,4195988893,141,82.0,4195988899,213,1.5,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713163,438,1,2,54,25,ewsf6evtguu9j7k6js4tlgl89,1,15.2,81.8,2023-04-16T15:42:26.715Z,2023-04-16T15:42:43Z,4195990421,189,,4195988979,213,0.8,4195988973,140,23.0,4195988977,212,12.4,4195988971,56,Back,4195988975,141,95.4,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713197,439,1,2,54,26,ewsf6evtguu9j7k6js4tlgl89,1,23,95.4,2023-04-16T15:42:27.804Z,2023-04-16T15:42:29Z,4195989127,140,14.3,4195989133,212,10.1,4195989135,213,3.6,4195989123,56,Back,4195989131,141,89.1,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713255,440,1,2,54,27,ewsf6evtguu9j7k6js4tlgl89,0,14.3,97.4,2023-04-16T15:42:29.309Z,2023-04-16T15:42:33Z,4195989407,141,80.7,4195989401,155,,4195989405,140,64.2,4195989411,213,6.1,4195989413,1,,4195989403,56,Left,4195989409,212,53.6,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713373,528,1,2,54,30,cgvbluoerzbzcr7aaxge3wkcv,1,33.4,25.9,2023-04-16T15:42:32.221Z,2023-04-16T15:44:28Z,4195990017,56,Right,4195990021,141,4.6,4195990025,213,5.7,4195990019,140,55.2,4195990023,212,27.1,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534715197,551,49,2,54,32,cgvbluoerzbzcr7aaxge3wkcv,1,54.1,5.4,2023-04-16T15:42:33.861Z,2023-04-16T15:44:41Z,,,,,,,,,,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713385,529,1,2,54,32,cgvbluoerzbzcr7aaxge3wkcv,0,55.2,4.6,2023-04-16T15:42:34.283Z,2023-04-16T15:44:42Z,4195990093,141,4.9,4195990089,56,Right,4195990161,233,441,4195990167,286,,4195990159,236,,4195990095,212,1.7,4195990091,140,56.8,4195990097,213,0.1,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713281,441,74,2,54,32,ewsf6evtguu9j7k6js4tlgl89,1,44.1,95.6,2023-04-16T15:42:34.284Z,2023-04-16T15:42:40Z,4195989579,285,,4195989577,56,Back,4195990177,233,529,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713303,442,5,2,54,33,ewsf6evtguu9j7k6js4tlgl89,0,49.6,101.6,2023-04-16T15:42:35.052Z,2023-04-16T15:44:44Z,4195989663,56,Back,4195989665,347,,4196001053,233,530,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713407,530,5,2,54,33,cgvbluoerzbzcr7aaxge3wkcv,1,50.4,-1.6,2023-04-16T15:42:35.052Z,2023-04-16T16:31:06Z,4196000987,233,442,4195990223,56,Right,4195990225,347,,,,,,,,,,,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713445,531,1,2,54,39,cgvbluoerzbzcr7aaxge3wkcv,1,45.1,0,2023-04-16T15:42:40.781Z,2023-04-16T15:42:43Z,4195990425,107,,4195990433,212,27.4,4195990427,56,Back,4195990431,141,36.1,4195990437,1,,4195990429,140,35.6,4195990435,213,1.9,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713489,532,1,2,54,42,cgvbluoerzbzcr7aaxge3wkcv,1,36.6,37.3,2023-04-16T15:42:44.220Z,2023-04-16T15:42:45Z,4195990689,140,30.8,4195990691,141,58.4,4195990695,213,2.0,4195990693,212,15.6,4195990687,56,Back,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713513,533,1,2,54,44,cgvbluoerzbzcr7aaxge3wkcv,1,30.8,58.4,2023-04-16T15:42:45.404Z,2023-04-16T15:42:46Z,4195990845,140,41.8,4195990843,56,Back,4195990849,212,22.6,4195990847,141,86.9,4195990851,213,1.0,,,,,,,,,,8lahho5viagd48ufvp582453p,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713593,534,1,2,54,45,cgvbluoerzbzcr7aaxge3wkcv,1,42.6,86.9,2023-04-16T15:42:46.845Z,2023-04-16T15:42:51Z,4195991265,141,81.3,4195991267,212,21.4,4195991261,56,Left,4195991263,140,62.7,4195991269,213,6.1,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713605,535,3,2,54,48,cgvbluoerzbzcr7aaxge3wkcv,0,66.3,88.2,2023-04-16T15:42:49.994Z,2023-04-16T16:42:58Z,4196269507,233,443,4195991323,56,Left,4195991325,286,,,,,,,,,,,,,,,,,6fvujizi2c81rxbbble21p32t,André Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713589,443,7,2,54,48,ewsf6evtguu9j7k6js4tlgl89,1,33.7,11.8,2023-04-16T15:42:49.995Z,2023-04-16T16:42:58Z,4195991381,233,535,4195991249,56,Back,4195991247,167,,4195991251,285,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534713599,444,43,2,54,49,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-04-16T15:42:50.716Z,2023-04-16T15:42:58Z,4195991963,144,5,4195991303,347,0,4195991301,56,Back,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
