id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2484881289,91,1,1,9,16,cgvbluoerzbzcr7aaxge3wkcv,0,54.1,67.9,2022-11-12T18:09:25.644Z,2022-11-15T09:13:11Z,3911934371,140,60.7,3911934367,168,,3911934369,56,Center,3917441983,178,,3911934375,212,7.2,3911934377,213,6.0,3911934373,141,65.2,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484881297,85,49,1,9,17,dich5v7sw466smbqap0d9rbyj,1,34.9,43.9,2022-11-12T18:09:26.446Z,2022-11-15T09:13:16Z,,,,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484881363,86,1,1,9,17,dich5v7sw466smbqap0d9rbyj,1,34.9,43.9,2022-11-12T18:09:26.622Z,2022-11-15T09:13:19Z,3917442087,178,,3911934651,56,Back,3911934665,213,1.1,3911934657,141,51.3,3911934655,140,37.5,3911934661,212,5.7,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484881391,87,1,1,9,22,dich5v7sw466smbqap0d9rbyj,1,40.1,31.8,2022-11-12T18:09:31.373Z,2022-11-15T09:13:26Z,3911934831,56,Right,3917442141,178,,3911934835,141,8.9,3911934837,212,22.8,3911934833,140,55.9,3911934839,213,5.5,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484881441,88,1,1,9,26,dich5v7sw466smbqap0d9rbyj,1,45.4,12,2022-11-12T18:09:35.136Z,2022-11-15T09:13:34Z,3917442259,178,,3911935147,56,Back,3911935149,140,37.7,3911935153,212,25.5,3911935155,213,1.9,3911935151,141,47.5,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484881507,89,1,1,9,28,dich5v7sw466smbqap0d9rbyj,1,36.8,44.3,2022-11-12T18:09:37.758Z,2022-11-15T09:13:40Z,3911935545,213,1.5,3911935531,56,Back,3911935543,212,17.1,3917442331,178,,3911935539,141,69.3,3911935535,140,38.4,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484881521,90,1,1,9,32,dich5v7sw466smbqap0d9rbyj,1,47.4,72.3,2022-11-12T18:09:41.854Z,2022-11-15T09:13:42Z,3917442363,178,,3911935621,212,18.7,3911935623,213,1.0,3911935619,141,95.4,3911935617,140,57.1,3911935615,56,Left,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484881549,91,1,1,9,34,dich5v7sw466smbqap0d9rbyj,1,63.8,96.2,2022-11-12T18:09:43.847Z,2022-11-15T09:13:46Z,3911935749,56,Left,3917442405,178,,3911935755,212,8.3,3911935757,213,6.1,3911935753,141,94.1,3911935751,140,71.6,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485922471,1277,67,1,9,35,dich5v7sw466smbqap0d9rbyj,1,71.7,94,2022-11-12T18:09:44.727Z,2022-11-15T09:48:54Z,3917464095,233,1042,,,,,,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485922469,1042,67,1,9,35,cgvbluoerzbzcr7aaxge3wkcv,0,28.3,6,2022-11-12T18:09:44.728Z,2022-11-15T09:44:53Z,3917464099,233,1277,,,,,,,,,,,,,,,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484881557,92,1,1,9,35,dich5v7sw466smbqap0d9rbyj,0,71.6,94.1,2022-11-12T18:09:44.733Z,2022-11-15T09:48:54Z,3911935805,213,5.2,3911935803,212,3.3,3917442465,178,,3911935799,140,73.1,3911935797,56,Left,3911935795,168,,3911935801,141,89.9,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484881571,93,49,1,9,37,cgvbluoerzbzcr7aaxge3wkcv,1,25.1,18.3,2022-11-12T18:09:46.547Z,2022-11-15T09:13:52Z,,,,,,,,,,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484881585,94,1,1,9,37,cgvbluoerzbzcr7aaxge3wkcv,1,25.1,18.3,2022-11-12T18:09:46.582Z,2022-11-15T09:13:56Z,3917442545,178,,3911935995,213,0.6,3911935987,56,Back,3911935989,140,29.8,3911935993,212,5.9,3911935991,141,23.0,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484881617,95,1,1,9,39,cgvbluoerzbzcr7aaxge3wkcv,1,29.8,23,2022-11-12T18:09:48.380Z,2022-11-15T09:14:01Z,3911936171,212,27.0,3917442605,178,,3911936173,213,5.8,3911936165,56,Right,3911936167,140,52.0,3911936169,141,3.1,,,,,,,9sfjkb99h1b1obdmedrecag9h,Vitor Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484881663,96,2,1,9,41,cgvbluoerzbzcr7aaxge3wkcv,1,54.6,3.4,2022-11-12T18:09:50.696Z,2022-11-15T09:14:06Z,3911936419,141,7.3,3911936417,140,75.6,3911936413,7,433k61rvy0ay7lcsyxd918r8p,3911936415,56,Right,3917442661,178,,,,,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484881655,93,55,1,9,41,dich5v7sw466smbqap0d9rbyj,1,33.2,71.1,2022-11-12T18:09:50.697Z,2022-11-15T09:14:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882041,95,1,1,10,7,dich5v7sw466smbqap0d9rbyj,1,32.2,86.2,2022-11-12T18:10:16.722Z,2022-11-15T09:14:10Z,3911938459,141,36.3,3911938455,56,Back,3911938841,189,,3911938465,1,,3917442709,178,,3911938453,241,,3911938457,140,36.2,3911938461,212,34.2,ds66cc3zwxbyl5zfzag5422g9,Quaresma,3911938451,5,,,3911938463,213,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882051,96,1,1,10,10,dich5v7sw466smbqap0d9rbyj,1,37.8,34.9,2022-11-12T18:10:19.352Z,2022-11-15T09:14:15Z,3911938515,212,23.2,3911938509,56,Right,3911938517,213,5.4,3911938513,141,8.0,3917442771,178,,3911938511,140,51.4,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882071,97,1,1,10,12,dich5v7sw466smbqap0d9rbyj,1,54.5,8.9,2022-11-12T18:10:21.551Z,2022-11-15T09:14:19Z,3911938611,213,6.2,3911938607,141,7.9,3911938603,56,Right,3911938609,212,10.2,3911938605,140,64.2,3917442807,178,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882083,98,1,1,10,15,dich5v7sw466smbqap0d9rbyj,0,64.9,7.6,2022-11-12T18:10:24.075Z,2022-11-15T09:14:26Z,3911938665,212,6.1,3911938667,213,1.7,3911938663,141,16.4,3911938659,56,Right,3917442917,178,,3911938661,140,63.9,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882093,97,49,1,10,16,cgvbluoerzbzcr7aaxge3wkcv,1,33.3,88,2022-11-12T18:10:25.144Z,2022-11-15T09:14:30Z,,,,,,,,,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882213,98,1,1,10,23,cgvbluoerzbzcr7aaxge3wkcv,1,72.3,88,2022-11-12T18:10:32.875Z,2022-11-15T09:14:35Z,3911939411,141,60.0,3917443055,178,,3911939413,212,19.9,3911939415,213,4.4,3911939409,140,66.8,3911939407,56,Center,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882259,99,1,1,10,27,cgvbluoerzbzcr7aaxge3wkcv,1,66.7,49.3,2022-11-12T18:10:36.399Z,2022-11-15T09:14:42Z,3917443165,178,,3911939683,213,5.2,3911939677,140,78.5,3911939679,141,15.9,3911939681,212,25.9,3911939675,56,Right,,,,,,,9sfjkb99h1b1obdmedrecag9h,Vitor Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882301,100,1,1,10,31,cgvbluoerzbzcr7aaxge3wkcv,1,80.7,7,2022-11-12T18:10:40.270Z,2022-11-15T09:14:46Z,3917443217,178,,3911939943,213,2.9,3911939937,140,55.9,3911939939,141,15.6,3911939935,56,Right,3911939941,212,26.7,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882319,101,1,1,10,34,cgvbluoerzbzcr7aaxge3wkcv,1,55.4,15.9,2022-11-12T18:10:43.198Z,2022-11-15T09:14:51Z,3911940031,212,21.9,3911940025,56,Center,3911940029,141,48.1,3911940027,140,54.7,3911940033,213,1.6,3917443271,178,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882433,102,1,1,10,36,cgvbluoerzbzcr7aaxge3wkcv,1,54.7,48.2,2022-11-12T18:10:45.611Z,2022-11-15T09:14:55Z,3911940605,141,74.5,3911940607,212,18.4,3911940603,140,59.0,3911940609,213,1.3,3917443337,178,,3911940601,56,Center,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882485,103,1,1,10,43,cgvbluoerzbzcr7aaxge3wkcv,1,72.7,69.3,2022-11-12T18:10:52.691Z,2022-11-15T09:15:04Z,3911940761,140,92.7,3911940757,56,Center,3917443423,178,,3911940763,141,71.4,3911940767,213,0.1,3911940765,212,21.0,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882503,104,1,1,10,46,cgvbluoerzbzcr7aaxge3wkcv,0,94,71.5,2022-11-12T18:10:55.169Z,2022-11-15T09:15:10Z,3911940853,213,4.7,3911940843,155,,3911940847,140,93.0,3911940851,212,24.4,3917443481,178,,3916834077,225,,3911940841,2,,3911940845,56,Center,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,3911940849,141,35.7,,3916834081,72,,3916834079,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882551,99,12,1,10,47,dich5v7sw466smbqap0d9rbyj,1,7.7,60.2,2022-11-12T18:10:56.817Z,2022-11-15T09:15:13Z,3911941111,212,17.6,3911941107,140,12.1,3917443507,178,,3911941109,141,35.2,3911941105,56,Back,3911941113,213,5.0,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882535,105,13,1,10,49,cgvbluoerzbzcr7aaxge3wkcv,1,87.2,61,2022-11-12T18:10:58.340Z,2022-11-15T09:15:18Z,3911941395,74,,3911941399,103,83.3,3911941405,458,,3911941409,231,51.1,3911941141,20,,3916834319,17,,3911941011,22,,3911941015,56,Center,e6ztipndwfp33c6j7yebsyx91,Guga,3911941397,102,48.9,,3911941403,328,,3911941407,230,3917443551,178,,3911941401,108,,,,,,,,,,,,97.5,,,,,,,,,,,,,,
2484882573,100,5,1,10,51,dich5v7sw466smbqap0d9rbyj,1,-0.8,51.6,2022-11-12T18:11:00.724Z,2022-11-15T09:15:22Z,3911941229,56,Back,3911941259,233,106,3911941231,346,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882549,106,5,1,10,51,cgvbluoerzbzcr7aaxge3wkcv,0,100.8,48.4,2022-11-12T18:11:00.724Z,2022-11-15T09:15:23Z,3911941101,56,Center,3911941269,233,100,3911941103,346,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882843,101,1,1,11,11,dich5v7sw466smbqap0d9rbyj,1,4.7,52.4,2022-11-12T18:11:20.062Z,2022-11-15T09:15:24Z,3911942765,213,0.2,3911942769,237,,3911942763,212,11.3,3911943281,189,,3911942757,56,Back,3911942759,140,15.3,3911942755,124,,3911942761,141,54.9,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882867,102,1,1,11,11,dich5v7sw466smbqap0d9rbyj,1,15.4,55.1,2022-11-12T18:11:20.869Z,2022-11-15T09:15:29Z,3911942891,141,94.2,3911942895,213,1.6,3911942893,212,26.6,3911942889,140,15.0,3911942887,56,Back,3917443679,178,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882909,103,1,1,11,15,dich5v7sw466smbqap0d9rbyj,1,15,94.2,2022-11-12T18:11:24.632Z,2022-11-15T09:15:34Z,3911943105,212,13.6,3911943103,141,80.2,3911943107,213,3.9,3911943099,56,Back,3911943101,140,5.8,3917443731,178,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484882957,104,1,1,11,19,dich5v7sw466smbqap0d9rbyj,1,10.1,73.2,2022-11-12T18:11:28.962Z,2022-11-15T09:15:36Z,3917443771,178,,3911943265,141,33.3,3911943269,213,4.8,3911943261,56,Back,3911943267,212,27.3,3911943263,140,12.7,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883023,105,1,1,11,24,dich5v7sw466smbqap0d9rbyj,1,19.7,33.9,2022-11-12T18:11:33.127Z,2022-11-15T09:15:41Z,3911943585,212,22.0,3911943583,141,4.7,3911943587,213,5.2,3917443827,178,,3911943579,56,Back,3911943581,140,28.8,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883071,106,1,1,11,27,dich5v7sw466smbqap0d9rbyj,1,31.6,6.2,2022-11-12T18:11:36.205Z,2022-11-15T09:15:45Z,3911943871,141,29.8,3911943873,212,16.5,3911943875,213,1.8,3911943867,56,Back,3911943869,140,28.0,3917443857,178,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883127,107,1,1,11,30,dich5v7sw466smbqap0d9rbyj,1,29.4,39.1,2022-11-12T18:11:39.261Z,2022-11-15T09:15:49Z,3911944209,141,69.7,3911944207,140,28.0,3911944213,213,1.6,3911944205,56,Back,3917443905,178,,3911944211,212,20.9,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883139,108,1,1,11,34,dich5v7sw466smbqap0d9rbyj,1,33.4,72,2022-11-12T18:11:43.160Z,2022-11-15T09:15:55Z,3911944273,212,10.5,3911944275,213,0.0,3917443957,178,,3911944267,56,Back,3911944269,140,43.4,3911944271,141,72.3,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883199,109,1,1,11,36,dich5v7sw466smbqap0d9rbyj,1,43.5,72.4,2022-11-12T18:11:45.324Z,2022-11-15T09:15:58Z,3917444005,178,,3911944611,213,2.4,3911944603,56,Back,3911944607,141,81.2,3911944609,212,9.2,3911944605,140,36.9,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883229,110,1,1,11,39,dich5v7sw466smbqap0d9rbyj,1,36.6,74.8,2022-11-12T18:11:48.847Z,2022-11-15T09:16:05Z,3917444087,178,,3911944769,56,Back,3911944777,213,4.5,3911944773,141,47.9,3911944775,212,18.9,3911944771,140,32.1,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883263,111,1,1,11,41,dich5v7sw466smbqap0d9rbyj,1,32.1,48.1,2022-11-12T18:11:50.872Z,2022-11-15T09:16:09Z,3911944985,141,76.9,3917444113,178,,3911944987,212,20.4,3911944983,140,26.7,3911944989,213,1.9,3911944981,56,Back,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883417,112,1,1,11,44,dich5v7sw466smbqap0d9rbyj,1,26.7,76.9,2022-11-12T18:11:53.402Z,2022-11-15T09:16:13Z,3917444153,178,,3911945865,213,4.1,3911945863,212,28.0,3911945859,140,11.2,3911945857,56,Back,3911945861,141,43.4,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883447,113,1,1,11,53,dich5v7sw466smbqap0d9rbyj,0,14.7,40.6,2022-11-12T18:12:02.275Z,2022-11-15T09:16:18Z,3911946025,140,49.1,3911946029,212,39.3,3911946027,141,17.9,3911946023,56,Back,3911946031,213,5.9,3911946021,155,,3911946033,1,,3917444177,178,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883451,107,1,1,11,56,cgvbluoerzbzcr7aaxge3wkcv,0,51,81.2,2022-11-12T18:12:05.292Z,2022-11-15T09:16:22Z,3917444225,388,,3911946059,3,,3911946061,56,Left,3911946065,141,81.6,3911946069,213,0.0,3911946067,212,13.8,3911946063,140,64.1,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883507,114,1,1,11,58,dich5v7sw466smbqap0d9rbyj,1,39,13.8,2022-11-12T18:12:07.246Z,2022-11-15T09:16:25Z,3911946339,140,38.3,3911946337,56,Back,3911946341,141,27.4,3911946345,213,1.7,3917444253,178,,3911946343,212,9.3,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883597,115,1,1,12,1,dich5v7sw466smbqap0d9rbyj,1,39.5,33.1,2022-11-12T18:12:10.247Z,2022-11-15T09:16:29Z,3911946763,1,,3911946755,140,39.3,3911946761,213,1.6,3911946757,141,81.1,3911946753,56,Back,3911946759,212,32.6,3917444287,178,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883623,116,1,1,12,6,dich5v7sw466smbqap0d9rbyj,1,40.5,77.2,2022-11-12T18:12:15.484Z,2022-11-15T09:16:33Z,3911946907,141,52.7,3911946903,56,Center,3911946909,212,21.3,3911946905,140,53.1,3917444371,178,,3911946911,213,5.4,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883641,117,1,1,12,8,dich5v7sw466smbqap0d9rbyj,1,53.1,52.7,2022-11-12T18:12:17.615Z,2022-11-15T09:16:41Z,3911946991,56,Center,3911946995,141,33.0,3917444529,178,,3911946997,212,14.7,3911946993,140,58.9,3911946999,213,5.1,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883729,118,1,1,12,10,dich5v7sw466smbqap0d9rbyj,1,60.8,32.4,2022-11-12T18:12:19.334Z,2022-11-15T09:16:45Z,3911947521,212,15.1,3911947515,56,Right,3911947517,140,68.4,3911947519,141,13.5,3917444587,178,,3911947523,213,5.3,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883817,119,1,1,12,15,dich5v7sw466smbqap0d9rbyj,1,72.8,24.6,2022-11-12T18:12:24.372Z,2022-11-15T09:16:48Z,3911947867,213,6.3,3911947863,141,24.4,3917444629,178,,3911947865,212,17.6,3911947861,140,89.6,3911947859,56,Center,3911947857,155,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883845,120,1,1,12,16,dich5v7sw466smbqap0d9rbyj,1,92.1,22.8,2022-11-12T18:12:25.904Z,2022-11-15T09:16:56Z,3911948041,141,5.3,3917444749,21,,3917444747,178,,3911948037,56,Right,3911948039,140,92.6,3911948043,212,11.9,3911948045,213,4.8,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883869,121,1,1,12,22,dich5v7sw466smbqap0d9rbyj,0,89.5,6.4,2022-11-12T18:12:31.742Z,2022-11-15T09:17:00Z,3911948239,1,,3911948235,212,34.4,3916835353,72,,3911948225,2,,3916835351,223,,3911948229,56,Center,3911948237,213,1.5,3911948233,141,57.0,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,3911948231,140,91.0,,3917444803,178,,3911948227,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883877,108,12,1,12,24,cgvbluoerzbzcr7aaxge3wkcv,1,7.5,42.1,2022-11-12T18:12:33.595Z,2022-11-15T09:17:11Z,3911948285,140,26.5,3917444917,388,,3911948283,56,Back,3911948287,141,49.0,3911948289,212,20.5,3911948297,15,,3911948291,213,0.2,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883891,122,1,1,12,26,dich5v7sw466smbqap0d9rbyj,1,70.5,37.5,2022-11-12T18:12:35.672Z,2022-11-15T09:17:15Z,3917444963,178,,3916835743,213,3.3,3911948359,56,Center,3916835737,140,59.3,3916835739,141,35.1,3916835741,212,11.9,3916835735,3,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484883983,123,1,1,12,29,dich5v7sw466smbqap0d9rbyj,1,63.7,39.5,2022-11-12T18:12:38.964Z,2022-11-15T09:17:20Z,3911948811,141,90.8,3917445007,178,,3911948813,212,35.1,3911948817,1,,3911948807,56,Left,3911948815,213,1.5,3911948809,140,67.3,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484884023,124,1,1,12,33,dich5v7sw466smbqap0d9rbyj,1,67.6,88.3,2022-11-12T18:12:42.745Z,2022-11-15T09:17:23Z,3911949043,213,4.1,3917445065,178,,3911949039,141,81.7,3911949037,140,64.4,3911949041,212,5.6,3911949035,56,Left,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484884119,125,1,1,12,37,dich5v7sw466smbqap0d9rbyj,1,64,79.6,2022-11-12T18:12:46.098Z,2022-11-15T09:17:26Z,3911949489,212,37.0,3911949493,1,,3911949483,140,83.9,3911949487,141,34.7,3911949479,56,Center,3911949491,213,5.3,3917445129,178,,3911949469,155,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485923569,1374,67,1,12,38,dich5v7sw466smbqap0d9rbyj,1,83.5,34.1,2022-11-12T18:12:47.737Z,2022-11-15T09:50:52Z,3917468773,233,1119,,,,,,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485923565,1119,67,1,12,38,cgvbluoerzbzcr7aaxge3wkcv,0,16.5,65.9,2022-11-12T18:12:47.738Z,2022-11-15T09:50:50Z,3917468777,233,1374,,,,,,,,,,,,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484885103,144,61,1,12,38,dich5v7sw466smbqap0d9rbyj,1,83.6,27.4,2022-11-12T18:12:47.739Z,2022-11-15T09:50:52Z,3911954757,56,Center,3917445197,178,,,,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484884157,126,1,1,12,43,dich5v7sw466smbqap0d9rbyj,1,89.9,7.1,2022-11-12T18:12:52.453Z,2022-11-15T09:17:34Z,3911949711,140,84.8,3911949709,56,Right,3911949715,212,8.3,3911949713,141,16.5,3911949717,213,2.3,3917445241,178,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
