id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/15/value,qualifier/16/value,assist,qualifier/20/value
2495600115,192,15,1,22,26,dich5v7sw466smbqap0d9rbyj,1,77.9,66.6,2023-01-07T15:54:04.056Z,2023-01-10T07:15:11Z,3968573895,233,163,3968573861,29,,3968573587,72,,3968573465,18,,3968573871,215,,3968573869,103,3.2,3968573875,147,50.2,3968573467,56,Center,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,3968573863,55,3972294431,178,,3968573867,102,49.0,3968573463,22,,191,,3968575921,78,,3968573873,146,98.6,,,,,,,,,,,,,,,,,,,,,,
2495600149,163,10,1,22,28,22mo7qbsnyi8wtucpvhgvhw2q,1,1.5,49.3,2023-01-07T15:54:05.213Z,2023-01-10T07:15:17Z,3968573619,177,,3968573621,180,,3968573623,182,,3968573625,56,Back,3968573651,233,192,3971712815,376,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600145,162,52,1,22,28,22mo7qbsnyi8wtucpvhgvhw2q,1,1.5,49.3,2023-01-07T15:54:05.852Z,2023-01-10T07:15:25Z,3971712823,376,,3972294561,179,,,,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600317,164,1,1,22,47,22mo7qbsnyi8wtucpvhgvhw2q,0,13.4,43.6,2023-01-07T15:54:24.427Z,2023-01-10T07:15:31Z,3968574501,199,,3968574505,140,52.2,3968574503,56,Center,3968574511,213,6.2,3968574513,1,,3968574507,141,39.5,3968574509,212,40.8,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600339,193,1,1,22,51,dich5v7sw466smbqap0d9rbyj,1,47.9,57.3,2023-01-07T15:54:28.511Z,2023-01-10T07:15:50Z,3968574623,213,6.2,3968574621,212,7.1,3972294913,388,,3968574615,56,Center,3968574617,140,54.6,3968574619,141,56.4,3972294917,21,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496311019,1058,43,1,22,52,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-01-07T15:54:29.540Z,2023-01-10T08:32:25Z,3972330003,144,67,3972329981,233,1068,,,,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496311017,1068,43,1,22,52,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2023-01-07T15:54:29.541Z,2023-01-10T08:32:26Z,3972329989,233,1058,3972330009,144,67,,,,,,,,,,,,,,,,,,,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600343,194,49,1,22,52,dich5v7sw466smbqap0d9rbyj,1,54.7,56,2023-01-07T15:54:29.588Z,2023-01-10T07:16:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496311037,1059,67,1,22,52,dich5v7sw466smbqap0d9rbyj,1,56.1,54.1,2023-01-07T15:54:29.610Z,2023-01-10T08:39:50Z,3972330045,233,1071,,,,,,,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496311035,1071,67,1,22,52,22mo7qbsnyi8wtucpvhgvhw2q,0,43.9,45.9,2023-01-07T15:54:29.611Z,2023-01-10T08:32:32Z,3972330053,233,1059,,,,,,,,,,,,,,,,,,,,,,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600351,195,1,1,22,53,dich5v7sw466smbqap0d9rbyj,1,54.7,56,2023-01-07T15:54:30.359Z,2023-01-10T08:39:50Z,3968574737,212,8.2,3968574739,213,2.6,3972295223,178,,3968574731,56,Back,3968574735,141,62.0,3968574733,140,47.9,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600405,196,1,1,22,56,dich5v7sw466smbqap0d9rbyj,1,48.1,63,2023-01-07T15:54:33.383Z,2023-01-10T07:16:18Z,3968575129,141,83.5,3968575127,140,26.7,3972295315,178,,3968575125,56,Back,3968575133,213,2.6,3968575131,212,26.4,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600413,197,1,1,23,3,dich5v7sw466smbqap0d9rbyj,0,22.8,95,2023-01-07T15:54:40.278Z,2023-01-10T07:16:23Z,3972295395,178,,3968575183,213,6.2,3968575181,212,14.1,3968575173,155,,3968575175,56,Back,3968575179,141,93.0,3968575177,140,36.2,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600427,165,61,1,23,3,22mo7qbsnyi8wtucpvhgvhw2q,1,69.1,10.4,2023-01-07T15:54:40.665Z,2023-01-10T07:16:46Z,3972295567,178,,3972295565,21,,3968575263,56,Right,,,,,,,,,,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600435,166,49,1,23,5,22mo7qbsnyi8wtucpvhgvhw2q,1,68.1,34.9,2023-01-07T15:54:42.389Z,2023-01-10T07:16:55Z,,,,,,,,,,,,,,,,,,,,,,,,,1l0sfejnziz4ur5prgb0tp2j8,Gilson Benchimol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600459,167,1,1,23,6,22mo7qbsnyi8wtucpvhgvhw2q,1,68.1,34.9,2023-01-07T15:54:43.690Z,2023-01-10T07:17:02Z,3968575433,56,Center,3968575435,140,62.9,3968575445,213,3.7,3972295875,178,,3968575441,212,6.5,3968575437,141,29.8,,,,,,,1l0sfejnziz4ur5prgb0tp2j8,Gilson Benchimol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600473,168,1,1,23,7,22mo7qbsnyi8wtucpvhgvhw2q,1,62.9,29.8,2023-01-07T15:54:45.193Z,2023-01-10T07:17:08Z,3968575539,213,5.5,3968575529,56,Right,3972295965,178,,3968575535,212,15.1,3968575533,141,13.4,3968575531,140,72.6,,,,,,,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600495,169,1,1,23,12,22mo7qbsnyi8wtucpvhgvhw2q,1,72.6,13.4,2023-01-07T15:54:49.338Z,2023-01-10T07:17:13Z,3972296043,178,,3968575625,213,6.3,3968575623,212,24.1,3968575619,140,95.5,3968575621,141,12.5,3968575617,56,Right,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496311377,1089,43,1,23,14,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2023-01-07T15:54:51.410Z,2023-01-10T11:20:34Z,3972331293,233,1107,3972434815,144,67,,,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496311373,1107,43,1,23,14,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-01-07T15:54:51.411Z,2023-01-10T11:20:34Z,3972331301,233,1089,3972434809,144,67,,,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496335241,1299,67,1,23,15,22mo7qbsnyi8wtucpvhgvhw2q,1,97.4,12.3,2023-01-07T15:54:52.854Z,2023-01-10T12:14:20Z,3972434961,233,1290,,,,,,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496335237,1290,67,1,23,15,dich5v7sw466smbqap0d9rbyj,0,2.6,87.7,2023-01-07T15:54:52.855Z,2023-01-10T11:20:50Z,3972434969,233,1299,,,,,,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600535,172,61,1,23,15,22mo7qbsnyi8wtucpvhgvhw2q,0,94.8,25.3,2023-01-07T15:54:52.894Z,2023-01-10T12:14:21Z,3968575819,56,Center,3972296797,178,,,,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600503,198,12,1,23,16,dich5v7sw466smbqap0d9rbyj,1,1.6,83.1,2023-01-07T15:54:53.369Z,2023-01-10T11:17:23Z,3971713399,212,3.6,3971713397,141,87.8,3968575659,56,Back,3971713395,140,3.1,3972296733,389,,3971713401,213,1.1,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600499,170,3,1,23,17,22mo7qbsnyi8wtucpvhgvhw2q,1,95.2,16.2,2023-01-07T15:54:55.182Z,2023-01-10T07:18:31Z,3968575641,286,,3972296923,178,,3971713199,465,,3968575797,233,199,3968575639,56,Right,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600527,199,45,1,23,17,dich5v7sw466smbqap0d9rbyj,0,4.8,83.8,2023-01-07T15:54:55.182Z,2023-01-10T07:18:31Z,3968575787,285,,3968575805,233,170,3968575785,56,Back,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600533,171,50,1,23,20,22mo7qbsnyi8wtucpvhgvhw2q,1,93,34,2023-01-07T15:54:57.940Z,2023-01-10T11:18:37Z,3972005757,233,200,3968575817,286,,3968575815,56,Center,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600549,200,7,1,23,21,dich5v7sw466smbqap0d9rbyj,1,7,66,2023-01-07T15:54:58.501Z,2023-01-10T07:20:02Z,3972298037,178,,3968575901,56,Back,3968575903,285,,3968576363,233,171,3971713535,383,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600559,201,49,1,23,21,dich5v7sw466smbqap0d9rbyj,1,10.4,64.3,2023-01-07T15:54:58.871Z,2023-01-10T08:38:24Z,,,,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600567,202,1,1,23,22,dich5v7sw466smbqap0d9rbyj,0,10.4,64.3,2023-01-07T15:55:00.151Z,2023-01-10T07:20:27Z,3968575965,141,65.4,3968575957,56,Back,3968575961,140,29.8,3968575969,212,20.4,3972298325,178,,3968575973,213,0.0,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600565,173,49,1,23,24,22mo7qbsnyi8wtucpvhgvhw2q,1,64,31.9,2023-01-07T15:55:01.753Z,2023-01-10T07:20:34Z,,,,,,,,,,,,,,,,,,,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600593,174,1,1,23,26,22mo7qbsnyi8wtucpvhgvhw2q,1,63.9,30,2023-01-07T15:55:03.363Z,2023-01-10T07:20:40Z,3968576145,56,Right,3968576151,212,18.6,3968576153,213,5.5,3968576147,140,76.4,3968576149,141,10.7,3972298469,178,,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600605,175,1,1,23,30,22mo7qbsnyi8wtucpvhgvhw2q,1,72.3,12.5,2023-01-07T15:55:07.681Z,2023-01-10T07:20:52Z,3972298589,178,,3968576231,141,20.4,3968576233,212,5.4,3968576235,213,1.6,3968576229,140,72.2,3968576227,56,Right,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600621,176,1,1,23,32,22mo7qbsnyi8wtucpvhgvhw2q,1,72.2,20.4,2023-01-07T15:55:09.551Z,2023-01-10T07:20:59Z,3972298655,178,,3968576317,213,5.9,3968576311,140,92.6,3968576313,141,7.1,3968576315,212,23.3,3968576307,56,Right,,,,,,,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600657,177,1,1,23,34,22mo7qbsnyi8wtucpvhgvhw2q,1,93.4,6.4,2023-01-07T15:55:11.785Z,2023-01-10T07:21:12Z,3971713715,20,,3968576523,140,89.5,3968576527,212,28.1,3968576811,210,13,3968576519,155,,3968576525,141,47.3,3971713713,224,,3968576521,56,Center,3gelookco8f9ft0guaec03t3o,Tiago Santos,3972298699,178,3968576529,213,1.7,3968576517,2,,3968576813,154,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600663,178,13,1,23,35,22mo7qbsnyi8wtucpvhgvhw2q,1,91.2,46.4,2023-01-07T15:55:13.104Z,2023-01-10T07:21:12Z,3968576815,74,,3968576831,231,49.1,3968576539,56,Center,3968576819,154,,3968579399,328,,3968576535,22,,3968576827,103,63.9,3968576821,55,177,1l0sfejnziz4ur5prgb0tp2j8,Gilson Benchimol,3968576825,102,3968576537,17,,3968576817,29,,3968579397,15,,44.9,,3972298811,388,,3968576829,230,98.6,,,,,,,,,,,,,,,,,,,,,,
2495600673,179,5,1,23,37,22mo7qbsnyi8wtucpvhgvhw2q,0,100.4,44,2023-01-07T15:55:14.264Z,2023-01-10T07:21:17Z,3968576649,233,203,3968576597,56,Center,3968576599,346,,,,,,,,,,,,,,,,,1l0sfejnziz4ur5prgb0tp2j8,Gilson Benchimol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600647,203,5,1,23,37,dich5v7sw466smbqap0d9rbyj,1,-0.4,56,2023-01-07T15:55:14.264Z,2023-01-10T07:21:17Z,3968576629,233,179,3968576459,346,,3968576457,56,Back,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600867,204,1,1,24,9,dich5v7sw466smbqap0d9rbyj,0,3,45.5,2023-01-07T15:55:46.754Z,2023-01-10T07:21:28Z,3968577707,1,,3968577691,124,,3968577711,74,,3968577695,56,Back,3968577693,155,,3968577705,213,6.1,3968577697,140,46.7,3968577699,141,30.7,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,3968577701,212,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600875,180,44,1,24,12,22mo7qbsnyi8wtucpvhgvhw2q,1,54.4,70.6,2023-01-07T15:55:49.446Z,2023-01-10T07:57:46Z,3968577733,56,Center,3968577735,286,,3968577767,233,205,,,,,,,,,,,,,,,,1l0sfejnziz4ur5prgb0tp2j8,Gilson Benchimol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600873,205,44,1,24,12,dich5v7sw466smbqap0d9rbyj,0,45.6,29.4,2023-01-07T15:55:49.447Z,2023-01-10T07:21:37Z,3968577729,56,Back,3968577737,233,180,3968577731,285,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496197223,791,61,1,24,12,22mo7qbsnyi8wtucpvhgvhw2q,1,58.8,70.6,2023-01-07T15:55:49.522Z,2023-01-10T07:57:46Z,3971714179,56,Center,3972299275,15,,3972299277,388,,,,,,,,,,,,,,,,,1l0sfejnziz4ur5prgb0tp2j8,Gilson Benchimol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600903,206,61,1,24,12,dich5v7sw466smbqap0d9rbyj,1,46.7,30.4,2023-01-07T15:55:49.632Z,2023-01-10T07:22:07Z,3968577887,56,Back,3972299547,388,,3972299545,15,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600905,207,3,1,24,16,dich5v7sw466smbqap0d9rbyj,0,68,3,2023-01-07T15:55:53.860Z,2023-01-10T07:22:23Z,3968577901,286,,3972299765,178,,3971714299,464,,3972005761,233,181,3968577899,56,Right,,,,,,,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600917,181,7,1,24,16,22mo7qbsnyi8wtucpvhgvhw2q,1,32,97,2023-01-07T15:55:53.910Z,2023-01-10T07:22:31Z,3968577967,233,207,3971714343,383,,3972299881,178,,3968577951,285,,3968577949,56,Back,3968577947,167,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600919,182,5,1,24,17,22mo7qbsnyi8wtucpvhgvhw2q,0,34.6,101.4,2023-01-07T15:55:54.829Z,2023-01-10T07:22:36Z,3968577957,347,,3968577955,56,Back,3968578321,233,208,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600977,208,5,1,24,17,dich5v7sw466smbqap0d9rbyj,1,65.4,-1.4,2023-01-07T15:55:54.829Z,2023-01-10T07:22:36Z,3968578307,347,,3968578313,233,182,3968578305,56,Right,,,,,,,,,,,,,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600985,209,1,1,24,24,dich5v7sw466smbqap0d9rbyj,1,63.4,0,2023-01-07T15:56:01.561Z,2023-01-10T07:22:48Z,3968578349,213,2.5,3968578347,212,7.7,3968578339,107,,3968578343,140,57.4,3968578345,141,4.9,3968578341,56,Right,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495600999,210,1,1,24,26,dich5v7sw466smbqap0d9rbyj,1,57.6,4.9,2023-01-07T15:56:04.114Z,2023-01-10T07:22:55Z,3968578431,140,64.1,3968578433,141,3.8,3968578435,212,6.9,3968578437,213,6.2,3968578429,56,Right,3972300221,178,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495601013,211,1,1,24,28,dich5v7sw466smbqap0d9rbyj,0,64.3,3.7,2023-01-07T15:56:05.435Z,2023-01-10T07:23:02Z,3968578479,213,0.3,3968578477,212,14.1,3972300323,178,,3968578473,140,77.2,3968578475,141,9.7,3968578471,56,Right,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495601023,183,49,1,24,29,22mo7qbsnyi8wtucpvhgvhw2q,1,17.7,93.3,2023-01-07T15:56:07Z,2023-01-10T07:23:11Z,,,,,,,,,,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496312109,1150,43,1,24,29,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2023-01-07T15:56:07.065Z,2023-01-10T11:21:36Z,3972435281,144,67,3972334985,233,1180,,,,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496312101,1180,43,1,24,29,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-01-07T15:56:07.066Z,2023-01-10T11:21:36Z,3972334989,233,1150,3972435273,144,67,,,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495601041,184,1,1,24,29,22mo7qbsnyi8wtucpvhgvhw2q,1,17.7,93.3,2023-01-07T15:56:07.111Z,2023-01-10T08:57:03Z,3968578601,141,89.6,3968578603,212,18.5,3968578605,213,6.1,3968578597,56,Back,3968578599,140,35.2,3972300565,178,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495601043,185,1,1,24,31,22mo7qbsnyi8wtucpvhgvhw2q,1,38.1,92,2023-01-07T15:56:08.970Z,2023-01-10T07:23:35Z,3972300759,178,,3968578617,213,2.4,3968578615,212,4.3,3968578613,141,96.3,3968578609,56,Back,3968578611,140,35.1,,,,,,,1l0sfejnziz4ur5prgb0tp2j8,Gilson Benchimol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495601067,186,4,1,24,35,22mo7qbsnyi8wtucpvhgvhw2q,1,54.8,93.5,2023-01-07T15:56:12.423Z,2023-01-10T07:23:49Z,3968578787,286,,3968578901,233,212,3968578779,13,,3968578783,152,,3968578785,265,,3968578781,56,Left,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495601075,212,4,1,24,35,dich5v7sw466smbqap0d9rbyj,0,45.2,6.5,2023-01-07T15:56:12.424Z,2023-01-10T07:23:48Z,3968578871,13,,3972300919,178,,3968578873,56,Back,3968578875,152,,3968578917,233,186,3968578879,285,,3968578877,265,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495601317,187,1,1,25,9,22mo7qbsnyi8wtucpvhgvhw2q,1,56.7,93.6,2023-01-07T15:56:46.821Z,2023-01-10T07:23:54Z,3972300987,178,,3968580201,5,,3968580205,152,,3968580203,155,,3968580217,1,,3968580211,141,96.9,3968580213,212,41.5,3968580215,213,0.1,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,3968580207,56,3968580209,140,96.2,,,,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495601335,188,1,1,25,13,22mo7qbsnyi8wtucpvhgvhw2q,0,95.5,95.7,2023-01-07T15:56:51.008Z,2023-01-10T07:24:00Z,3968580329,140,92.8,3972301067,178,,3968580333,212,28.7,3971714901,224,,3968580325,155,,3968580387,233,213,3968580327,56,Center,3968580331,141,53.7,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,3971714903,72,3968580335,213,4.6,3968580323,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495601341,213,11,1,25,16,dich5v7sw466smbqap0d9rbyj,1,9.9,50.1,2023-01-07T15:56:53.633Z,2023-01-10T07:24:07Z,3971714961,378,,3972301165,388,,3968580363,88,,3968580395,233,188,3968580361,56,Back,,,,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495601449,214,1,1,25,31,dich5v7sw466smbqap0d9rbyj,0,14.1,41,2023-01-07T15:57:08.903Z,2023-01-10T07:24:14Z,3968580971,56,Center,3968580969,199,,3968580981,1,,3968580973,140,71.2,3968580975,141,28.8,3968580979,213,6.1,3968580977,212,60.5,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495601471,189,1,1,25,35,22mo7qbsnyi8wtucpvhgvhw2q,1,30.1,76,2023-01-07T15:57:12.345Z,2023-01-10T07:24:22Z,3968581095,56,Back,3968581103,212,18.2,3968581105,213,3.4,3968581091,3,,3968581101,141,67.9,3972301319,388,,3968581099,140,13.6,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495601475,190,52,1,25,37,22mo7qbsnyi8wtucpvhgvhw2q,1,13.6,67.9,2023-01-07T15:57:15.196Z,2023-01-10T11:22:24Z,3972435695,178,,3971715177,377,,,,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495601549,191,1,1,25,42,22mo7qbsnyi8wtucpvhgvhw2q,1,15.1,57,2023-01-07T15:57:19.697Z,2023-01-10T07:24:38Z,3968581551,141,71.8,3968581545,123,,3968581553,212,18.1,3968581555,213,0.6,3968581549,140,29.4,3968581547,56,Back,3972301497,178,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
