id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,assist,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/20/value
2467075437,172,4,1,20,36,7kfx3xpj2c2wxinsyi16i9gaz,0,39.5,20.8,2022-10-03T19:38:01.041Z,2022-10-05T23:16:51Z,3817779217,295,,3821337971,178,,3817779215,13,,3817779221,152,,3817779219,56,Back,3817779239,233,185,3817779223,285,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075457,173,17,1,20,42,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-10-03T19:38:06.556Z,2022-10-05T23:16:54Z,3817779331,393,,3817779329,31,,3817779333,13,243,,,,,,,,,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075573,186,1,1,21,18,ewsf6evtguu9j7k6js4tlgl89,1,64.6,74.7,2022-10-03T19:38:42.900Z,2022-10-06T13:48:30Z,3818368731,224,,3817780025,56,Center,3817780021,155,,3817780019,5,,3817780023,152,,3818368733,72,,3817780017,2,,3817780035,1,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,3817780031,212,3817780029,141,3817780033,213,5.7,36.2,46.0,3821338355,178,1,3817780493,210,3817780495,154,3817780027,140,93.6,,,,,,13,,,,,,,,,,,,,,,,
2467075589,188,44,1,21,20,ewsf6evtguu9j7k6js4tlgl89,1,96.6,52,2022-10-03T19:38:44.910Z,2022-10-06T13:48:30Z,3817780141,286,,3817780139,56,Center,3817780149,233,174,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075575,174,44,1,21,20,7kfx3xpj2c2wxinsyi16i9gaz,0,3.4,48,2022-10-03T19:38:44.911Z,2022-10-05T23:17:04Z,3817780039,56,Back,3817780041,285,,3817780159,233,188,,,,,,,,,,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075577,187,13,1,21,20,ewsf6evtguu9j7k6js4tlgl89,1,93.3,45.9,2022-10-03T19:38:44.950Z,2022-10-06T13:48:31Z,3817780373,24,,3817780543,231,49.5,3817780537,102,62.4,3817780533,55,186,3821339043,388,,3817780527,73,,3817780539,103,15.3,3817780375,15,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,3817780049,17,3817780541,230,3817780531,154,,,99.5,3817780529,29,,3817780379,328,3817780051,56,,,,,,,,,,,,Center,,,,,,,,,,,,,
2467075579,175,5,1,21,21,7kfx3xpj2c2wxinsyi16i9gaz,1,-1.5,38.2,2022-10-03T19:38:46.107Z,2022-10-05T23:17:25Z,3817780063,346,,3817780183,233,189,3817780061,56,Back,,,,,,,,,,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075593,189,5,1,21,21,ewsf6evtguu9j7k6js4tlgl89,0,101.5,61.8,2022-10-03T19:38:46.107Z,2022-10-05T23:17:25Z,3817780179,346,,3817780187,233,175,3817780177,56,Center,,,,,,,,,,,,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075641,176,1,1,21,38,7kfx3xpj2c2wxinsyi16i9gaz,0,5.2,50.9,2022-10-03T19:39:03.067Z,2022-10-05T23:18:09Z,3817780517,141,10.6,3817780513,56,Back,3817780523,1,,3817780521,213,5.6,3817780525,74,,3817780515,140,36.3,3817780511,124,,3817780519,212,42.6,8nesxmzgmtxcr5vu3881j6ane,M. Trmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075653,190,61,1,21,39,ewsf6evtguu9j7k6js4tlgl89,1,64.6,73.3,2022-10-03T19:39:03.338Z,2022-10-05T23:18:03Z,3821340785,178,,3817782933,189,,3817780587,56,Center,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075657,177,1,1,21,40,7kfx3xpj2c2wxinsyi16i9gaz,1,28.4,25.3,2022-10-03T19:39:04.875Z,2022-10-05T23:18:20Z,3817780601,56,Back,3817780605,141,11.0,3817780609,213,5.1,3817780603,140,32.0,3821341351,388,,3817780599,3,,3817780607,212,10.4,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075667,178,1,1,21,42,7kfx3xpj2c2wxinsyi16i9gaz,1,32,11,2022-10-03T19:39:06.758Z,2022-10-05T23:18:29Z,3817780685,141,15.4,3817780681,56,Back,3817780689,213,0.4,3817780683,140,39.0,3817780687,212,7.9,3821341597,178,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075679,179,1,1,21,44,7kfx3xpj2c2wxinsyi16i9gaz,1,39,15.4,2022-10-03T19:39:08.508Z,2022-10-05T23:18:36Z,3817780757,213,4.8,3821341811,178,,3817780755,212,9.5,3817780751,140,39.4,3817780753,141,1.4,3817780749,56,Back,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075683,180,61,1,21,46,7kfx3xpj2c2wxinsyi16i9gaz,0,39.4,1.4,2022-10-03T19:39:10.787Z,2022-10-05T23:18:43Z,3817780773,56,Back,3821341977,178,,,,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075689,181,5,1,21,47,7kfx3xpj2c2wxinsyi16i9gaz,0,43.5,-1.7,2022-10-03T19:39:11.871Z,2022-10-05T23:18:45Z,3817780809,347,,3817780807,56,Back,3817780855,233,191,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075677,191,5,1,21,47,ewsf6evtguu9j7k6js4tlgl89,1,56.5,101.7,2022-10-03T19:39:11.871Z,2022-10-05T23:18:46Z,3817780837,233,181,3817780745,56,Left,3817780747,347,,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075745,192,1,1,22,1,ewsf6evtguu9j7k6js4tlgl89,1,52.6,100,2022-10-03T19:39:25.868Z,2022-10-05T23:18:51Z,3817781075,213,5.4,3817781071,141,88.6,3817781073,212,11.4,3817781067,56,Left,3817781069,140,59.6,3817781065,107,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075749,193,1,1,22,2,ewsf6evtguu9j7k6js4tlgl89,0,59.6,88.6,2022-10-03T19:39:26.851Z,2022-10-05T23:18:57Z,3821342465,178,,3817781105,156,,3817781097,212,14.5,3817781091,56,Back,3817781095,141,90.7,3817781099,213,3.0,3817781093,140,45.9,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467847877,1147,43,1,22,4,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-10-03T19:39:28.558Z,2022-10-06T07:18:36Z,3821975495,144,82,3821975167,178,0,,,,,,,,,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075761,182,1,1,22,4,7kfx3xpj2c2wxinsyi16i9gaz,0,58.1,3.7,2022-10-03T19:39:28.572Z,2022-10-05T23:19:04Z,3817781163,141,6.4,3817781165,212,3.6,3817781161,140,55.1,3821342783,178,,3817781159,56,Right,3817781167,213,2.6,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075775,194,1,1,22,7,ewsf6evtguu9j7k6js4tlgl89,1,36.6,83.2,2022-10-03T19:39:31.579Z,2022-10-05T23:19:14Z,3821343117,178,,3817781227,56,Back,3817781233,212,9.6,3817781235,213,1.5,3817781231,141,97.3,3817781229,140,37.5,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075795,195,1,1,22,9,ewsf6evtguu9j7k6js4tlgl89,1,40.4,97.1,2022-10-03T19:39:33.290Z,2022-10-05T23:19:24Z,3821343419,178,,3817781343,212,17.0,3817781337,56,Left,3817781341,141,84.3,3817781345,213,5.7,3817781339,140,54.3,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075797,196,4,1,22,11,ewsf6evtguu9j7k6js4tlgl89,1,47,83.8,2022-10-03T19:39:35.976Z,2022-10-05T23:19:43Z,3817781357,286,,3817781349,13,,3817781353,152,,3817781355,265,,3817781351,56,Back,3817781397,233,183,,,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075803,183,4,1,22,11,7kfx3xpj2c2wxinsyi16i9gaz,0,53,16.2,2022-10-03T19:39:35.977Z,2022-10-05T23:19:43Z,3817781375,56,Right,3817781379,265,,3817781373,13,,3817781381,285,,3817781401,233,196,3817781377,152,,3821344117,178,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075881,197,1,1,22,26,ewsf6evtguu9j7k6js4tlgl89,1,44.6,86.4,2022-10-03T19:39:50.799Z,2022-10-05T23:20:07Z,3817781817,140,54.1,3817781821,212,10.1,3817781811,5,,3817781815,56,Left,3817781819,141,88.4,3817781823,213,0.1,3817781813,152,,3821344993,178,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075889,198,1,1,22,29,ewsf6evtguu9j7k6js4tlgl89,1,54.5,86.4,2022-10-03T19:39:54.121Z,2022-10-05T23:20:11Z,3817781863,56,Back,3817781867,141,58.4,3817781871,213,4.1,3821345105,178,,3817781865,140,42.2,3817781869,212,23.0,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075907,199,1,1,22,33,ewsf6evtguu9j7k6js4tlgl89,1,44.4,51.2,2022-10-03T19:39:57.447Z,2022-10-05T23:20:14Z,3817781947,56,Back,3821345185,178,,3817781953,212,19.3,3817781949,140,39.4,3817781955,213,4.4,3817781951,141,23.9,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075913,200,1,1,22,36,ewsf6evtguu9j7k6js4tlgl89,1,38.6,24.2,2022-10-03T19:40:00.499Z,2022-10-05T23:20:17Z,3817781977,212,17.6,3817781973,140,52.9,3821345297,178,,3817781979,213,5.7,3817781975,141,10.7,3817781971,56,Right,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075917,201,1,1,22,37,ewsf6evtguu9j7k6js4tlgl89,1,52.9,10.7,2022-10-03T19:40:01.972Z,2022-10-05T23:20:22Z,3817781993,213,2.2,3817781991,212,16.4,3817781987,140,43.5,3817781985,56,Back,3817781989,141,29.9,3821345423,178,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075923,202,1,1,22,38,ewsf6evtguu9j7k6js4tlgl89,1,43.5,29.9,2022-10-03T19:40:02.758Z,2022-10-05T23:20:28Z,3817782025,56,Right,3817782031,212,18.7,3817782029,141,11.0,3817782033,213,5.5,3821345591,178,,3817782027,140,56.4,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467848409,962,43,1,22,39,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-10-03T19:40:03.587Z,2022-10-06T07:20:10Z,3821977945,178,0,3821977999,144,82,,,,,,,,,,,,,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075927,203,1,1,22,39,ewsf6evtguu9j7k6js4tlgl89,1,56.4,11,2022-10-03T19:40:03.619Z,2022-10-05T23:20:37Z,3817782055,141,2.1,3817782051,56,Right,3817782059,213,5.8,3817782053,140,66.6,3821345827,178,,3817782057,212,12.3,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075931,204,1,1,22,41,ewsf6evtguu9j7k6js4tlgl89,0,67.1,2.3,2022-10-03T19:40:05.169Z,2022-10-05T23:20:41Z,3817782083,141,9.6,3817782079,56,Right,3821345981,178,,3817782081,140,87.1,3817782085,212,21.6,3817782087,213,0.2,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075935,184,49,1,22,43,7kfx3xpj2c2wxinsyi16i9gaz,1,11.5,88.1,2022-10-03T19:40:07.978Z,2022-10-05T23:20:48Z,,,,,,,,,,,,,,,,,,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075943,185,1,1,22,43,7kfx3xpj2c2wxinsyi16i9gaz,1,11.5,88.1,2022-10-03T19:40:07.997Z,2022-10-05T23:20:52Z,3817782151,140,5.6,3817782155,212,18.2,3817782153,141,63.0,3817782149,56,Back,3821346303,178,,3817782157,213,4.4,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075965,186,1,1,22,45,7kfx3xpj2c2wxinsyi16i9gaz,0,5.6,63,2022-10-03T19:40:09.514Z,2022-10-05T23:21:00Z,3821346535,178,,3817782283,1,,3817782271,157,,3817782275,140,35.6,3817782279,212,33.5,3817782273,56,Back,3817782277,141,79.8,3817782281,213,0.3,8nesxmzgmtxcr5vu3881j6ane,M. Trmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075969,205,49,1,22,50,ewsf6evtguu9j7k6js4tlgl89,1,61.8,20.6,2022-10-03T19:40:14.778Z,2022-10-06T07:20:49Z,,,,,,,,,,,,,,,,,,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075979,206,1,1,22,52,ewsf6evtguu9j7k6js4tlgl89,1,61.5,14.9,2022-10-03T19:40:16.497Z,2022-10-05T23:23:03Z,3817782341,212,15.9,3821351151,178,,3817782343,213,3.2,3817782337,140,46.4,3817782335,56,Back,3817782339,141,14.3,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075983,207,1,1,22,54,ewsf6evtguu9j7k6js4tlgl89,0,46.4,14.3,2022-10-03T19:40:18.486Z,2022-10-05T23:23:08Z,3821351381,178,,3817782363,141,26.7,3817782359,56,Center,3817782367,213,0.4,3817782361,140,64.2,3817782365,212,20.5,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467075985,187,49,1,22,55,7kfx3xpj2c2wxinsyi16i9gaz,1,29,75.2,2022-10-03T19:40:19.567Z,2022-10-06T07:21:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8sg65mj881mnfd9wgtew01s5x,S. Beltrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467848957,979,83,1,22,57,ewsf6evtguu9j7k6js4tlgl89,1,68.2,30.7,2022-10-03T19:40:21.867Z,2022-10-06T07:21:51Z,3821980611,399,141564,,,,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076011,188,1,1,22,57,7kfx3xpj2c2wxinsyi16i9gaz,1,30.7,66.8,2022-10-03T19:40:21.914Z,2022-10-05T23:23:28Z,3817782515,213,4.9,3817782509,140,33.1,3817782511,141,41.0,3821352119,178,,3817782507,56,Back,3817782513,212,17.7,,,,,,,8sg65mj881mnfd9wgtew01s5x,S. Beltrame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076035,189,1,1,23,2,7kfx3xpj2c2wxinsyi16i9gaz,1,33.2,39.7,2022-10-03T19:40:26.590Z,2022-10-05T23:23:37Z,3817782661,1,,3817782657,212,57.4,3817782653,140,84.0,3817782649,155,,3817782651,56,Right,3821352481,178,,3817782655,141,8.5,3817782659,213,5.9,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076041,190,3,1,23,7,7kfx3xpj2c2wxinsyi16i9gaz,0,88.5,26.9,2022-10-03T19:40:31.943Z,2022-10-05T23:23:46Z,3821352777,178,,3817783209,233,209,3817782675,286,,3818369375,465,,3817782673,56,Center,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076113,209,7,1,23,7,ewsf6evtguu9j7k6js4tlgl89,1,11.5,73.1,2022-10-03T19:40:32.060Z,2022-10-05T23:23:57Z,3817783203,233,190,3817786413,167,,3818369411,385,,3817783163,285,,3821353051,178,,3817783161,56,Back,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076053,191,6,1,23,8,7kfx3xpj2c2wxinsyi16i9gaz,1,92.4,12.5,2022-10-03T19:40:32.527Z,2022-10-05T23:24:09Z,3817783121,233,208,3817782735,56,Right,3817782737,75,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076037,208,6,1,23,8,ewsf6evtguu9j7k6js4tlgl89,0,7.6,87.5,2022-10-03T19:40:32.527Z,2022-10-05T23:24:09Z,3817782667,56,Back,3817783099,73,,3817783125,233,191,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076141,192,1,1,23,37,7kfx3xpj2c2wxinsyi16i9gaz,0,99.5,0.5,2022-10-03T19:41:01.900Z,2022-10-05T23:24:15Z,3818369567,72,,3817783317,212,30.2,3817783307,155,,3817783303,2,,3817783313,140,94.5,3817783305,6,,3817783319,213,1.7,3817783309,223,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,3817783315,141,3817783311,56,3821353657,178,,44.3,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076149,211,12,1,23,39,ewsf6evtguu9j7k6js4tlgl89,1,4.9,54.9,2022-10-03T19:41:03.254Z,2022-10-05T23:24:26Z,3821354079,388,,3817783403,15,,3817783391,167,,3817783357,213,4.4,3817783355,212,18.3,3817783351,140,0.0,3817783349,56,Back,3817783353,141,29.3,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076151,193,6,1,23,41,7kfx3xpj2c2wxinsyi16i9gaz,1,97.5,57.5,2022-10-03T19:41:05.710Z,2022-10-05T23:24:46Z,3817783361,73,,3817783395,233,212,3817783359,56,Center,,,,,,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076155,212,6,1,23,41,ewsf6evtguu9j7k6js4tlgl89,0,2.5,42.5,2022-10-03T19:41:05.710Z,2022-10-05T23:24:46Z,3817783379,73,,3817783399,233,193,3817783377,56,Back,,,,,,,,,,,,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076145,210,43,1,23,42,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2022-10-03T19:41:06.682Z,2022-10-03T19:41:27Z,3817783327,285,0,3817783325,56,Back,3817783845,144,44,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076277,194,1,1,24,14,7kfx3xpj2c2wxinsyi16i9gaz,0,99.5,99.5,2022-10-03T19:41:38.524Z,2022-10-05T23:24:49Z,3817784095,6,,3817784093,2,,3817784103,140,94.0,3817784105,141,63.8,3817784101,56,Center,3817784107,212,25.0,3817784099,224,,3821355145,178,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,3818369709,72,3817784109,213,3817784097,155,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076317,213,12,1,24,15,ewsf6evtguu9j7k6js4tlgl89,1,6.5,32.5,2022-10-03T19:41:39.580Z,2022-10-05T23:24:57Z,3817784277,213,5.8,3817784269,56,Back,3821355323,388,,3817784273,141,6.4,3817784289,15,,3817784271,140,35.5,3817784275,212,35.2,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076345,195,1,1,24,24,7kfx3xpj2c2wxinsyi16i9gaz,1,67.9,82.5,2022-10-03T19:41:48.858Z,2022-10-05T23:25:02Z,3817784421,141,70.8,3817784425,213,4.9,3817784419,140,69.0,3817784423,212,8.0,3821355535,178,,3817784417,56,Center,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076351,196,1,1,24,26,7kfx3xpj2c2wxinsyi16i9gaz,1,69,70.8,2022-10-03T19:41:50.378Z,2022-10-05T23:25:11Z,3817784469,213,0.2,3817784465,141,72.8,3817784461,56,Center,3817784463,140,76.4,3817784467,212,7.9,3821355839,178,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076357,197,1,1,24,28,7kfx3xpj2c2wxinsyi16i9gaz,1,76.8,70.5,2022-10-03T19:41:52.829Z,2022-10-05T23:25:16Z,3817784501,212,4.4,3817784497,140,78.2,3817784503,213,5.1,3817784495,56,Center,3817784499,141,64.4,3821356023,178,,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076359,198,1,1,24,29,7kfx3xpj2c2wxinsyi16i9gaz,0,78.2,64.4,2022-10-03T19:41:53.207Z,2022-10-05T23:25:23Z,3821356253,178,,3817784521,212,9.6,3817784515,56,Center,3817784519,141,67.1,3817784523,213,0.2,3817784517,140,87.2,,,,,,,8inrz9rna2z5lirsorindh0b9,J. Tagueu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076369,214,12,1,24,29,ewsf6evtguu9j7k6js4tlgl89,1,11.2,30.6,2022-10-03T19:41:53.984Z,2022-10-05T23:25:32Z,3817784581,140,33.9,3817784589,213,0.6,3817784583,141,55.8,3821356495,178,,3817784577,56,Back,3817784587,212,29.4,,,,,,,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076373,215,49,1,24,31,ewsf6evtguu9j7k6js4tlgl89,1,35.3,59.1,2022-10-03T19:41:55.622Z,2022-10-05T23:25:44Z,,,,,,,,,,,,,,,,,,,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076379,216,1,1,24,32,ewsf6evtguu9j7k6js4tlgl89,1,35.3,59.1,2022-10-03T19:41:56.448Z,2022-10-05T23:25:51Z,3821356981,178,,3817784647,212,16.8,3817784643,140,31.8,3817784641,56,Back,3817784645,141,83.2,3817784649,213,1.8,,,,,,,bxbvbqfhiv1hivt3ttxum1uy1,T. Kunimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076381,217,1,1,24,36,ewsf6evtguu9j7k6js4tlgl89,1,34.3,88.3,2022-10-03T19:42:00.915Z,2022-10-05T23:25:55Z,3817784655,140,23.1,3817784659,212,14.0,3817784653,56,Back,3821357127,178,,3817784661,213,3.7,3817784657,141,77.0,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467076389,218,1,1,24,40,ewsf6evtguu9j7k6js4tlgl89,1,26.9,75,2022-10-03T19:42:04.201Z,2022-10-05T23:26:02Z,3821357321,178,,3817784707,212,19.5,3817784705,141,96.2,3817784701,56,Back,3817784709,213,0.8,3817784703,140,39.4,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
