id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2499882653,157,61,1,16,52,cgvbluoerzbzcr7aaxge3wkcv,0,58.6,94.4,2023-01-22T20:47:36.380Z,2023-01-25T04:50:13Z,3991176141,56,Left,3994073915,178,,,,,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882657,173,1,1,16,53,5c0sf1eaipcxvdw9o22of2jdp,0,39.2,10.3,2023-01-22T20:47:37.218Z,2023-01-25T04:50:19Z,3991176153,141,31.0,3991176151,140,63.5,3994073941,178,,3991176147,157,,3991176149,56,Center,3991176155,212,29.1,3991176157,213,0.5,3991176159,1,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882677,158,61,1,16,55,cgvbluoerzbzcr7aaxge3wkcv,0,40.6,66.3,2023-01-22T20:47:38.785Z,2023-01-25T04:50:31Z,3991176239,56,Back,3994074001,178,,,,,,,,,,,,,,,,,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882675,174,49,1,16,57,5c0sf1eaipcxvdw9o22of2jdp,1,62,29.5,2023-01-22T20:47:40.834Z,2023-01-25T04:50:39Z,,,,,,,,,,,,,,,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882689,175,1,1,16,58,5c0sf1eaipcxvdw9o22of2jdp,0,64,33.3,2023-01-22T20:47:41.845Z,2023-01-25T04:50:47Z,3991176279,213,1.7,3991176277,212,17.1,3991176275,141,58.2,3991176271,56,Center,3994074073,178,,3991176273,140,61.9,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500451015,1003,67,1,16,59,cgvbluoerzbzcr7aaxge3wkcv,1,38,41.6,2023-01-22T20:47:42.974Z,2023-01-25T06:00:18Z,3994092845,233,988,,,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500451011,988,67,1,16,59,5c0sf1eaipcxvdw9o22of2jdp,0,62,58.4,2023-01-22T20:47:42.975Z,2023-01-25T05:40:20Z,3994092851,233,1003,,,,,,,,,,,,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882691,159,8,1,16,59,cgvbluoerzbzcr7aaxge3wkcv,1,34.4,49.9,2023-01-22T20:47:43.011Z,2023-01-25T06:00:19Z,3994074097,389,,3991176295,56,Back,3993005913,384,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882701,160,49,1,17,0,cgvbluoerzbzcr7aaxge3wkcv,1,37.7,55.1,2023-01-22T20:47:43.921Z,2023-01-25T04:50:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882727,161,1,1,17,2,cgvbluoerzbzcr7aaxge3wkcv,1,36.9,67.3,2023-01-22T20:47:45.985Z,2023-01-25T04:51:03Z,3991176413,212,24.9,3991176405,140,53.4,3991176409,141,93.6,3991176403,56,Left,3991176415,213,0.8,3994074149,178,,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882733,162,1,1,17,6,cgvbluoerzbzcr7aaxge3wkcv,1,64.2,92.4,2023-01-22T20:47:50.652Z,2023-01-25T04:51:09Z,3991176455,140,58.0,3991176457,141,88.7,3994074179,178,,3991176459,212,7.0,3991176461,213,3.5,3991176453,56,Left,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882747,163,1,1,17,9,cgvbluoerzbzcr7aaxge3wkcv,1,56.7,79.4,2023-01-22T20:47:53.255Z,2023-01-25T04:51:16Z,3991176571,212,12.1,3991176573,213,3.9,3991176565,56,Back,3991176567,140,48.5,3991176569,141,66.9,3994074245,178,,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882757,164,1,1,17,13,cgvbluoerzbzcr7aaxge3wkcv,1,48,64.8,2023-01-22T20:47:57.546Z,2023-01-25T04:51:24Z,3991176631,141,66.3,3991176635,213,0.2,3991176629,140,54.3,3991176633,212,6.7,3991176627,56,Center,3994074307,178,,,,,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882763,165,1,1,17,14,cgvbluoerzbzcr7aaxge3wkcv,1,54.3,66.3,2023-01-22T20:47:58.191Z,2023-01-25T04:51:31Z,3994074339,178,,3991176643,56,Back,3991176649,212,9.1,3991176647,141,62.9,3991176645,140,45.9,3991176651,213,3.4,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882777,166,1,1,17,16,cgvbluoerzbzcr7aaxge3wkcv,1,45.7,56.3,2023-01-22T20:48:00.343Z,2023-01-25T04:51:40Z,3994074375,178,,3991176793,141,21.9,3991176791,140,46.7,3991176797,213,4.8,3991176795,212,23.4,3991176789,56,Back,,,,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882787,167,1,1,17,23,cgvbluoerzbzcr7aaxge3wkcv,1,66,29.4,2023-01-22T20:48:07.044Z,2023-01-25T04:51:47Z,3994074401,178,,3991176843,212,12.3,3991176837,56,Center,3991176839,140,57.7,3991176841,141,42.1,3991176845,213,2.4,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882803,168,1,1,17,25,cgvbluoerzbzcr7aaxge3wkcv,1,57.4,44.3,2023-01-22T20:48:09.339Z,2023-01-25T04:51:55Z,3991176983,212,9.0,3994074439,178,,3991176981,141,57.2,3991176985,213,1.8,3991176979,140,55.5,3991176977,56,Center,,,,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882817,169,1,1,17,31,cgvbluoerzbzcr7aaxge3wkcv,1,69.1,78.8,2023-01-22T20:48:15.699Z,2023-01-25T04:52:07Z,3991177039,56,Left,3991177041,140,74.4,3991177043,141,95.1,3991177045,212,12.4,3994074469,178,,3991177047,213,1.1,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882827,170,1,1,17,34,cgvbluoerzbzcr7aaxge3wkcv,1,75.5,96.3,2023-01-22T20:48:18.325Z,2023-01-25T04:52:14Z,3994074491,178,,3991177095,212,6.4,3991177089,56,Left,3991177097,213,0.0,3991177093,141,96.5,3991177091,140,81.6,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882831,171,1,1,17,35,cgvbluoerzbzcr7aaxge3wkcv,1,81.6,96.5,2023-01-22T20:48:19.655Z,2023-01-25T04:52:21Z,3991177123,212,12.7,3991177121,141,82.3,3994074521,178,,3991177117,56,Left,3991177119,140,73.8,3991177125,213,4.0,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882837,172,1,1,17,37,cgvbluoerzbzcr7aaxge3wkcv,1,72.6,76.1,2023-01-22T20:48:21.490Z,2023-01-25T04:52:29Z,3991177167,212,11.2,3991177157,140,68.1,3994074555,178,,3991177173,213,4.3,3991177163,141,61.1,3991177153,56,Center,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882843,173,1,1,17,39,cgvbluoerzbzcr7aaxge3wkcv,1,68.1,61.1,2023-01-22T20:48:22.963Z,2023-01-25T04:52:40Z,3991177223,213,2.5,3991177221,212,2.9,3991177217,140,65.9,3991177219,141,63.6,3994074621,178,,3991177215,56,Center,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882849,174,1,1,17,42,cgvbluoerzbzcr7aaxge3wkcv,1,63.4,64.3,2023-01-22T20:48:25.880Z,2023-01-25T04:52:45Z,3991177241,56,Center,3994074647,178,,3991177243,140,70.0,3991177245,141,60.3,3991177249,213,5.9,3991177247,212,7.4,,,,,,,4agmh5fbf826bjrxtg3mw5at,A. Oudrhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882855,175,1,1,17,42,cgvbluoerzbzcr7aaxge3wkcv,1,70,60.3,2023-01-22T20:48:26.589Z,2023-01-25T04:52:50Z,3991177269,140,64.2,3991177267,56,Center,3991177273,212,8.5,3991177271,141,69.0,3994074679,178,,3991177275,213,2.4,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882861,176,1,1,17,44,cgvbluoerzbzcr7aaxge3wkcv,1,61.1,67.5,2023-01-22T20:48:28.255Z,2023-01-25T04:52:57Z,3994074715,178,,3991177303,141,50.4,3991177305,212,18.5,3991177301,140,47.4,3991177299,56,Back,3991177307,213,3.8,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882873,177,1,1,17,46,cgvbluoerzbzcr7aaxge3wkcv,1,47.4,50.4,2023-01-22T20:48:30.379Z,2023-01-25T04:53:02Z,3991177369,56,Right,3991177371,140,57.4,3991177373,141,20.6,3994074751,178,,3991177377,213,5.2,3991177375,212,22.8,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882887,178,1,1,17,50,cgvbluoerzbzcr7aaxge3wkcv,1,56.2,25.9,2023-01-22T20:48:34.286Z,2023-01-25T04:53:10Z,3991177457,213,1.2,3991177459,1,,3991177455,212,52.5,3991177447,196,,3991177449,56,Left,3994074811,178,,3991177453,141,97.2,3991177451,140,75.5,110maz3wmyhfk670un6ieloet,Josué Sá,3991177445,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882889,179,1,1,17,55,cgvbluoerzbzcr7aaxge3wkcv,0,78.8,89.1,2023-01-22T20:48:38.829Z,2023-01-25T04:53:15Z,3991177481,212,27.7,3991177483,213,5.2,3993008719,225,,3994074831,178,,3991177473,155,,3991177471,2,,3993008721,387,,3993008723,20,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,3991177475,56,3991177477,140,3991177479,141,53.6,,,,Center,,,,,,,91.7,,,,,,,,,,,,,
2499882893,176,52,1,17,57,5c0sf1eaipcxvdw9o22of2jdp,1,10.4,42.5,2023-01-22T20:48:41.376Z,2023-01-25T04:53:21Z,3994074855,178,,3993008801,378,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882943,177,1,1,18,5,5c0sf1eaipcxvdw9o22of2jdp,1,15.4,41.6,2023-01-22T20:48:49.050Z,2023-01-25T04:53:38Z,3991177723,123,,3991177731,212,6.0,3991177733,213,4.7,3991177725,56,Back,3991177743,189,,3991177729,141,32.8,3994074905,178,,3991177727,140,15.2,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882953,178,1,1,18,7,5c0sf1eaipcxvdw9o22of2jdp,1,15.5,35.5,2023-01-22T20:48:51.153Z,2023-01-25T04:53:47Z,3994074963,178,,3991177771,56,Back,3991177773,140,13.9,3991177779,213,1.6,3991177777,212,21.8,3991177775,141,67.5,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882965,179,1,1,18,9,5c0sf1eaipcxvdw9o22of2jdp,1,13.9,67.9,2023-01-22T20:48:53.675Z,2023-01-25T04:53:55Z,3991177855,140,22.7,3991177857,141,88.1,3991177859,212,16.6,3994074975,178,,3991177853,56,Back,3991177861,213,1.0,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882981,180,1,1,18,12,5c0sf1eaipcxvdw9o22of2jdp,0,25.7,87.4,2023-01-22T20:48:56.217Z,2023-01-25T04:54:02Z,3991177945,141,86.6,3991177939,155,,3991177941,56,Back,3991177943,140,47.5,3991177949,213,6.3,3994074987,178,,3991177947,212,22.9,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882987,180,49,1,18,14,cgvbluoerzbzcr7aaxge3wkcv,1,53.7,6.2,2023-01-22T20:48:58.341Z,2023-01-25T04:54:09Z,,,,,,,,,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499882999,181,1,1,18,17,cgvbluoerzbzcr7aaxge3wkcv,1,63.8,3.4,2023-01-22T20:49:01.634Z,2023-01-25T04:54:18Z,3994075027,178,,3991178051,56,Right,3991178053,140,72.5,3991178059,213,0.8,3991178057,212,13.6,3991178055,141,18.2,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883007,182,61,1,18,19,cgvbluoerzbzcr7aaxge3wkcv,0,72.5,18.2,2023-01-22T20:49:02.823Z,2023-01-25T04:54:25Z,3994075063,178,,3991178095,56,Right,,,,,,,,,,,,,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883003,181,49,1,18,20,5c0sf1eaipcxvdw9o22of2jdp,1,31.3,78.8,2023-01-22T20:49:03.820Z,2023-01-25T04:54:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883015,182,1,1,18,20,5c0sf1eaipcxvdw9o22of2jdp,1,31.3,78.8,2023-01-22T20:49:03.854Z,2023-01-25T04:54:36Z,3994075095,178,,3991178125,212,10.2,3991178127,213,3.2,3991178119,56,Back,3991178123,141,77.6,3991178121,140,21.6,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883039,183,1,1,18,21,5c0sf1eaipcxvdw9o22of2jdp,1,20.7,77.6,2023-01-22T20:49:05.699Z,2023-01-25T04:54:45Z,3991178257,213,3.7,3991178255,212,14.0,3991178249,56,Back,3994075127,178,,3991178251,140,9.6,3991178253,141,66.3,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883069,184,1,1,18,23,5c0sf1eaipcxvdw9o22of2jdp,0,8.6,65.1,2023-01-22T20:49:07.437Z,2023-01-25T04:54:54Z,3991178393,157,,3991178401,212,46.8,3991178403,213,0.1,3991178395,56,Center,3994075161,178,,3991178397,140,53.1,3991178405,1,,3991178399,141,70.0,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883097,185,4,1,18,27,5c0sf1eaipcxvdw9o22of2jdp,1,52.2,68.8,2023-01-22T20:49:11.179Z,2023-01-25T04:55:06Z,3991178553,152,,3991178551,56,Center,3991178547,13,,3991178549,294,,3991178555,286,,3991178567,233,183,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883089,183,4,1,18,27,cgvbluoerzbzcr7aaxge3wkcv,0,47.8,31.2,2023-01-22T20:49:11.180Z,2023-01-25T04:55:06Z,3991178511,294,,3991178513,56,Back,3991178509,13,,3991178601,233,185,3991178515,152,,3994075207,178,,3991178517,285,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883141,186,1,1,18,39,5c0sf1eaipcxvdw9o22of2jdp,1,55.6,73.2,2023-01-22T20:49:23.582Z,2023-01-25T04:55:14Z,3991178901,189,,3991178881,141,55.5,3994075243,178,,3991178883,212,14.7,3991178885,213,4.1,3991178873,5,,3991178875,152,,3991178877,56,Back,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,3991178879,140,,,,,,,,,47.5,,,,,,,,,,,,,,,,,,,,
2499883151,187,1,1,18,41,5c0sf1eaipcxvdw9o22of2jdp,1,47.8,56.1,2023-01-22T20:49:25.689Z,2023-01-25T04:55:18Z,3994075261,178,,3991178945,141,95.3,3991178947,212,27.2,3991178949,213,1.4,3991178943,140,53.1,3991178937,56,Left,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883159,188,1,1,18,44,5c0sf1eaipcxvdw9o22of2jdp,1,53.1,95.3,2023-01-22T20:49:28.116Z,2023-01-25T04:55:29Z,3991178993,212,7.0,3991178987,56,Left,3991178995,213,0.4,3991178991,141,98.9,3991178989,140,59.3,3994075285,178,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883167,189,1,1,18,46,5c0sf1eaipcxvdw9o22of2jdp,1,59,98.4,2023-01-22T20:49:30.699Z,2023-01-25T04:55:36Z,3991179053,213,3.9,3991179045,56,Left,3991179051,212,10.2,3991179047,140,51.8,3991179049,141,88.3,3994075309,178,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883179,190,1,1,18,49,5c0sf1eaipcxvdw9o22of2jdp,1,53,85,2023-01-22T20:49:33.500Z,2023-01-25T04:55:42Z,3991179133,56,Back,3994075337,178,,3991179135,140,37.5,3991179141,213,3.9,3991179139,212,22.1,3991179137,141,63.1,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883219,191,1,1,18,54,5c0sf1eaipcxvdw9o22of2jdp,1,38.2,64.5,2023-01-22T20:49:38.429Z,2023-01-25T04:55:50Z,3991179249,141,35.2,3991179247,140,36.4,3991179251,212,20.0,3991179245,56,Back,3994075347,178,,3991179253,213,4.6,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883229,192,1,1,18,57,5c0sf1eaipcxvdw9o22of2jdp,1,36.1,35.4,2023-01-22T20:49:40.806Z,2023-01-25T04:55:57Z,3991179315,213,4.8,3991179313,212,22.5,3994075355,178,,3991179311,141,2.6,3991179307,56,Back,3991179309,140,38.7,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883257,193,1,1,18,58,5c0sf1eaipcxvdw9o22of2jdp,1,39.2,3.1,2023-01-22T20:49:42.412Z,2023-01-25T04:56:08Z,3991179449,213,0.7,3991179447,212,21.4,3994075371,178,,3991179445,141,23.0,3991179441,56,Center,3991179443,140,55.0,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883283,194,1,1,19,2,5c0sf1eaipcxvdw9o22of2jdp,1,65,13.2,2023-01-22T20:49:46.280Z,2023-01-25T04:56:16Z,3994075391,178,,3991179583,141,8.9,3991179581,140,75.8,3991179587,213,6.0,3991179579,56,Right,3991179585,212,11.7,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883287,195,1,1,19,5,5c0sf1eaipcxvdw9o22of2jdp,0,81.6,6.8,2023-01-22T20:49:49.197Z,2023-01-25T04:56:23Z,3991179601,56,Right,3991179603,140,82.1,3993010773,233,184,3991179599,155,,3991179597,2,,3991179605,141,11.3,3991179609,213,1.4,3991179607,212,3.1,9wek84cn7z0ou46623nlo876y,Leandro Sanca,3993010527,224,3993010529,20,3994075395,178,,3993010671,236,,,,3993010673,286,,,,,,,,,,,,,,,,,
2499883295,184,12,1,19,5,cgvbluoerzbzcr7aaxge3wkcv,1,18.9,84.5,2023-01-22T20:49:49.354Z,2023-01-25T04:56:36Z,3993010609,185,,3991179627,56,Back,3994075431,21,,3993010781,233,195,3994075429,178,,,,,,,,,,,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883307,185,1,1,19,8,cgvbluoerzbzcr7aaxge3wkcv,0,25.4,44.3,2023-01-22T20:49:51.764Z,2023-01-25T04:56:49Z,3991179695,140,27.1,3994075469,178,,3991179693,56,Back,3991179699,212,3.7,3991179701,213,1.1,3991179697,141,49.0,,,,,,,9kvoxdbnb5kt2dzy7kr0s7v11,João Graça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883319,196,1,1,19,10,5c0sf1eaipcxvdw9o22of2jdp,1,72.6,47.9,2023-01-22T20:49:53.778Z,2023-01-25T04:57:03Z,3991179763,141,79.4,3991179761,140,75.5,3991179765,212,21.6,3991179759,56,Left,3991179767,213,1.4,3994075561,178,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883349,197,1,1,19,13,5c0sf1eaipcxvdw9o22of2jdp,1,75.8,79.7,2023-01-22T20:49:57.403Z,2023-01-25T04:57:22Z,3991179907,212,24.8,3991179909,213,5.7,3994075585,178,,3991180321,210,15,3991180323,154,,3991179905,141,59.3,3991179903,140,95.4,3991179901,56,Center,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2499883353,198,15,1,19,15,5c0sf1eaipcxvdw9o22of2jdp,1,95.5,57.9,2023-01-22T20:49:58.957Z,2023-01-25T04:57:23Z,3991179931,56,Center,3991179929,61,,3991180345,147,54.7,3991180335,102,52.1,3991180327,29,,3991180337,103,2.5,3991179927,22,,3993011541,76,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,3991180331,55,3991179995,233,3991179987,72,,3991180329,154,,197,,3991180341,328,,3994075609,178,187,3991180339,214,3991180343,146,99.1,,,,,,,,
2499883359,187,10,1,19,15,cgvbluoerzbzcr7aaxge3wkcv,1,2,45.1,2023-01-22T20:49:59.430Z,2023-01-25T04:57:30Z,3991180003,233,198,3993011673,376,,3991179961,56,Back,3991179955,177,,3991179959,182,,3991179957,180,,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883357,186,52,1,19,15,cgvbluoerzbzcr7aaxge3wkcv,1,2,45.1,2023-01-22T20:49:59.497Z,2023-01-25T04:57:35Z,3994075631,389,,3993011715,376,,,,,,,,,,,,,,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883475,188,1,1,19,46,cgvbluoerzbzcr7aaxge3wkcv,1,10.9,51.8,2023-01-22T20:50:29.947Z,2023-01-25T04:57:54Z,3991180591,56,Back,3991180593,140,24.4,3991180599,213,0.4,3991180597,212,15.5,3991180595,141,60.9,3991180589,123,,3994075689,178,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883483,189,1,1,19,48,cgvbluoerzbzcr7aaxge3wkcv,1,22.3,65.4,2023-01-22T20:50:31.844Z,2023-01-25T04:58:07Z,3994075751,178,,3991180633,213,1.1,3991180631,212,22.7,3991180625,56,Back,3991180627,140,32.7,3991180629,141,94.7,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883495,190,1,1,19,50,cgvbluoerzbzcr7aaxge3wkcv,1,32.7,94.7,2023-01-22T20:50:33.746Z,2023-01-25T04:58:14Z,3991180693,140,21.5,3991180691,56,Back,3991180695,141,87.1,3991180697,212,12.8,3994075789,178,,3991180699,213,3.6,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883501,191,1,1,19,52,cgvbluoerzbzcr7aaxge3wkcv,0,22.9,84.5,2023-01-22T20:50:36.304Z,2023-01-25T04:58:20Z,3994075817,178,,3991180729,155,,3991180735,140,55.7,3991180741,141,28.8,3991180731,56,Center,3991180749,213,5.5,3991180753,1,,3991180745,212,51.2,8uxdtdynfnmlx0ro5iounze1,Patrick William,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883509,199,49,1,19,55,5c0sf1eaipcxvdw9o22of2jdp,1,42.1,79.9,2023-01-22T20:50:38.773Z,2023-01-25T04:58:26Z,,,,,,,,,,,,,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499883521,200,1,1,19,55,5c0sf1eaipcxvdw9o22of2jdp,1,42.1,80.8,2023-01-22T20:50:38.790Z,2023-01-25T04:58:34Z,3991180803,212,17.6,3991180801,141,76.0,3991180797,56,Center,3991180799,140,58.6,3991180805,213,6.1,3994075865,178,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
