id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2448671459,180,8,1,24,56,alyavx3ad35bp1xuwmqk7sgev,1,34.4,65,2022-08-20T17:28:06.616Z,2022-08-23T06:14:19Z,3719925973,56,Back,3726531329,385,,3726906101,178,,,,,,,,,,,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448671469,181,61,1,24,56,alyavx3ad35bp1xuwmqk7sgev,0,39,69.5,2022-08-20T17:28:07.416Z,2022-08-22T19:07:45Z,3719926017,56,Back,3726906217,178,,,,,,,,,,,,,,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448671507,196,1,1,24,58,7fn0aazbc8nx0u040aulozds1,1,63.7,26.5,2022-08-20T17:28:09.296Z,2022-08-22T19:07:53Z,3719926245,56,Center,3719926253,213,6.2,3719926251,212,6.9,3719926247,140,70.2,3719926249,141,25.6,3726906377,178,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448671545,198,1,1,25,4,7fn0aazbc8nx0u040aulozds1,1,75.9,38.2,2022-08-20T17:28:14.686Z,2022-08-22T19:08:12Z,3719926469,212,16.9,3726906727,178,,3719926463,56,Center,3719926471,213,5.6,3719926465,140,88.4,3719926467,141,22.5,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448671525,197,1,1,25,4,7fn0aazbc8nx0u040aulozds1,1,73.7,47.2,2022-08-20T17:28:14.707Z,2022-08-22T19:07:58Z,3719926361,56,Center,3719926369,213,5.3,3719926363,140,77.1,3719926367,212,6.6,3726906463,178,,3719926365,141,39.1,,,,,,,9xk50bv3qlja26r1ecary1y3t,K. Zohi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448671571,199,1,1,25,7,7fn0aazbc8nx0u040aulozds1,1,89.6,22.1,2022-08-20T17:28:17.586Z,2022-08-22T19:08:21Z,3719926661,56,Center,3719926669,213,1.4,3719926663,140,92.3,3726906801,178,,3719926665,141,43.7,3719928529,210,13,3719928531,154,,3719926667,212,15.0,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2448671573,200,13,1,25,7,7fn0aazbc8nx0u040aulozds1,1,92,43.9,2022-08-20T17:28:18.105Z,2022-08-22T19:08:22Z,3719928555,230,98.5,3719928549,103,88.9,3719928547,102,47.1,3719928553,328,,3719926681,56,Center,3719928537,74,,3719927075,20,,3719928543,55,199,9xk50bv3qlja26r1ecary1y3t,K. Zohi,3726906917,178,,3719928557,231,48.2,3719928541,154,,3719926677,22,,,3719928539,29,,3719926679,17,,,,,,,,,,,,,,,,,,
2448671603,183,5,1,25,8,alyavx3ad35bp1xuwmqk7sgev,1,-1.4,55.5,2022-08-20T17:28:18.945Z,2022-08-22T19:08:25Z,3719927543,233,201,3719926825,56,Back,3719927439,346,,,,,,,,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448671581,201,5,1,25,8,7fn0aazbc8nx0u040aulozds1,0,101.4,44.5,2022-08-20T17:28:18.945Z,2022-08-22T19:08:25Z,3719927583,233,183,3719926723,346,,3719926721,56,Center,,,,,,,,,,,,,,,,9xk50bv3qlja26r1ecary1y3t,K. Zohi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448671595,182,43,1,25,12,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-20T17:28:22.684Z,2022-08-20T17:28:38Z,3719926805,213,3.0,3719927859,144,12,3719926841,167,0,3719926797,56,Back,3719926803,212,8.4,3719926799,140,0.0,3719926801,141,56.5,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448671965,184,1,1,25,41,alyavx3ad35bp1xuwmqk7sgev,1,4.9,47.7,2022-08-20T17:28:52.445Z,2022-08-22T19:08:40Z,3719929021,124,,3719929031,213,0.4,3719929029,212,65.5,3719929033,1,,3719929023,56,Left,3719929037,74,,3719929027,141,82.3,3719929025,140,63.1,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448671971,185,44,1,25,45,alyavx3ad35bp1xuwmqk7sgev,1,64.1,80,2022-08-20T17:28:55.645Z,2022-08-23T05:41:41Z,3719929061,286,,3719929059,56,Left,3719929163,233,202,,,,,,,,,,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448671981,202,44,1,25,45,7fn0aazbc8nx0u040aulozds1,0,35.9,20,2022-08-20T17:28:55.646Z,2022-08-22T19:08:44Z,3719929201,233,185,3719929109,56,Back,3719929111,285,,,,,,,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448671979,186,1,1,25,45,alyavx3ad35bp1xuwmqk7sgev,0,64,81.4,2022-08-20T17:28:55.756Z,2022-08-23T05:41:41Z,3719929099,140,78.6,3719929105,212,18.2,3719929101,141,66.9,3719929107,213,5.7,3719929091,168,,3719929089,3,,3719929095,56,Center,3726907623,388,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672013,203,52,1,25,48,7fn0aazbc8nx0u040aulozds1,1,14.9,44.9,2022-08-20T17:28:59.296Z,2022-08-22T19:08:51Z,3726907685,178,,3726532365,376,,,,,,,,,,,,,,,,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672203,206,1,1,25,57,7fn0aazbc8nx0u040aulozds1,1,7.1,48.4,2022-08-20T17:29:08.285Z,2022-08-22T19:08:57Z,3719930397,213,5.0,3719930389,56,Back,3719930395,212,16.6,3719930391,140,11.0,3719930393,141,24.7,3719930387,123,,3726907865,178,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672129,204,43,1,25,59,7fn0aazbc8nx0u040aulozds1,1,0,0,2022-08-20T17:29:09.611Z,2022-08-20T17:29:21Z,3719930679,144,52,,,,,,,,,,,,,,,,,,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672159,205,43,1,26,1,7fn0aazbc8nx0u040aulozds1,1,0,0,2022-08-20T17:29:11.947Z,2022-08-20T17:29:19Z,3719930647,144,52,,,,,,,,,,,,,,,,,,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672221,207,1,1,26,1,7fn0aazbc8nx0u040aulozds1,1,11.9,25.5,2022-08-20T17:29:12.516Z,2022-08-22T19:09:03Z,3719930513,213,1.5,3719930511,212,29.8,3719930507,140,13.5,3719930505,56,Back,3719930509,141,69.3,3726908029,178,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672229,208,1,1,26,4,7fn0aazbc8nx0u040aulozds1,1,13.5,69.3,2022-08-20T17:29:14.976Z,2022-08-22T19:09:13Z,3726908283,178,,3719930559,213,4.1,3719930551,56,Back,3719930553,140,5.1,3719930555,141,51.6,3719930557,212,14.9,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672259,209,1,1,26,6,7fn0aazbc8nx0u040aulozds1,1,5.1,51.6,2022-08-20T17:29:16.747Z,2022-08-22T19:09:17Z,3726908475,178,,3719930731,213,5.1,3719930729,212,19.3,3719930723,56,Back,3719930725,140,12.2,3719930727,141,25.5,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672295,210,1,1,26,9,7fn0aazbc8nx0u040aulozds1,1,24.3,24.6,2022-08-20T17:29:20.395Z,2022-08-22T19:09:23Z,3719930949,140,21.1,3719930955,213,1.7,3719930953,212,28.4,3726908639,178,,3719930951,141,66.1,3719930945,56,Back,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672327,211,1,1,26,14,7fn0aazbc8nx0u040aulozds1,1,22.5,63.1,2022-08-20T17:29:24.787Z,2022-08-22T19:09:26Z,3726908725,178,,3719931159,141,24.1,3719931155,56,Back,3719931161,212,26.7,3719931157,140,25.5,3719931163,213,4.8,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672351,212,1,1,26,18,7fn0aazbc8nx0u040aulozds1,1,33.4,24.6,2022-08-20T17:29:29.157Z,2022-08-22T19:13:33Z,3719931303,140,31.4,3719931309,213,1.7,3719931301,56,Back,3726918289,178,,3719931307,212,24.8,3719931305,141,60.9,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672375,213,1,1,26,21,7fn0aazbc8nx0u040aulozds1,1,31.4,60.9,2022-08-20T17:29:32.026Z,2022-08-22T19:13:34Z,3719931447,212,21.9,3726918391,178,,3719931445,141,91.8,3719931449,213,1.3,3719931441,56,Back,3719931443,140,37.2,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672407,214,1,1,26,24,7fn0aazbc8nx0u040aulozds1,0,37.4,94.2,2022-08-20T17:29:34.696Z,2022-08-22T19:13:37Z,3719931605,140,64.8,3719931611,213,6.2,3719931607,141,90.2,3719931609,212,28.9,3726918519,178,,3719931603,56,Left,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672419,187,49,1,26,26,alyavx3ad35bp1xuwmqk7sgev,1,36.9,8.1,2022-08-20T17:29:36.776Z,2022-08-22T19:13:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672449,188,1,1,26,26,alyavx3ad35bp1xuwmqk7sgev,1,36.9,8.1,2022-08-20T17:29:36.866Z,2022-08-22T19:13:42Z,3719931859,140,40.6,3726918769,178,,3719931865,213,1.3,3719931861,141,30.2,3719931857,56,Back,3719931863,212,15.5,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672509,189,1,1,26,29,alyavx3ad35bp1xuwmqk7sgev,1,43.6,36.2,2022-08-20T17:29:40.207Z,2022-08-22T19:13:45Z,3719932135,56,Center,3719932143,213,0.9,3719932141,212,18.7,3719932137,140,54.5,3726918891,178,,3719932139,141,58.0,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672547,190,1,1,26,35,alyavx3ad35bp1xuwmqk7sgev,1,69.6,75.1,2022-08-20T17:29:45.775Z,2022-08-22T19:13:51Z,3726919201,178,,3719932333,212,18.6,3719932329,140,84.5,3719932331,141,89.8,3719932335,213,0.6,3719932327,56,Left,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672565,191,1,1,26,36,alyavx3ad35bp1xuwmqk7sgev,0,85,90.9,2022-08-20T17:29:47.445Z,2022-08-22T19:13:53Z,3719932465,212,18.6,3719932459,56,Center,3719932463,141,63.7,3719932461,140,87.0,3726532689,225,,3719932467,213,4.8,3726919295,178,,3719932455,2,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,3726532691,386,,3726532693,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672575,215,8,1,26,38,7fn0aazbc8nx0u040aulozds1,1,12.2,44.9,2022-08-20T17:29:48.826Z,2022-08-22T19:14:16Z,3726532815,385,,3719932523,56,Back,3726920435,178,,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672621,216,12,1,26,38,7fn0aazbc8nx0u040aulozds1,1,14.7,47.5,2022-08-20T17:29:49.446Z,2022-08-22T19:14:21Z,3719932787,213,0.1,3719932785,212,18.1,3719932779,56,Back,3719932783,141,49.9,3719932781,140,31.9,3726920529,178,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672649,192,3,1,26,40,alyavx3ad35bp1xuwmqk7sgev,0,72.1,39,2022-08-20T17:29:51.516Z,2022-08-22T19:14:25Z,3726920755,178,,3719932885,56,Center,3726532863,464,,3719932943,233,217,3719932887,286,,,,,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672623,217,7,1,26,41,7fn0aazbc8nx0u040aulozds1,0,27.9,61,2022-08-20T17:29:51.687Z,2022-08-22T19:14:33Z,3719932793,285,,3719932791,56,Back,3720065607,233,192,3726532911,385,,3726921075,178,,,,,,,,,,,2gek3shxyc91h8bth9q8opyei,Diego Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672657,193,15,1,26,43,alyavx3ad35bp1xuwmqk7sgev,1,82.9,30.2,2022-08-20T17:29:54.526Z,2022-08-22T19:14:36Z,3719933397,233,218,3719933331,20,,3719933819,231,48.2,3719933807,103,19,3719932921,22,,3719933809,215,,3719933817,230,98.6,3719933335,82,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,3719933805,102,53.3,3719933813,146,85.0,3719979841,458,,3719933815,147,,33.0,3726533069,76,,3719932925,56,3726921251,178,Center,,3719932923,18,,,,,,,,,,,,
2448672675,218,10,1,26,43,7fn0aazbc8nx0u040aulozds1,1,15.1,60.2,2022-08-20T17:29:54.557Z,2022-08-22T19:14:41Z,3719933045,94,,3726921433,178,,3719933049,56,Back,3719933403,233,193,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672703,194,6,1,26,45,alyavx3ad35bp1xuwmqk7sgev,1,83.9,35,2022-08-20T17:29:56.105Z,2022-08-22T19:14:45Z,3719933197,73,,3719933351,233,219,3719933195,56,Center,,,,,,,,,,,,,,,,3r7hk2j6ubc60if92cm6jbsyy,Kevin Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448672721,219,6,1,26,45,7fn0aazbc8nx0u040aulozds1,0,16.1,65,2022-08-20T17:29:56.105Z,2022-08-22T19:14:45Z,3719933259,73,,3719933257,56,Back,3719933367,233,194,,,,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673051,195,1,1,27,12,alyavx3ad35bp1xuwmqk7sgev,1,99.7,99.3,2022-08-20T17:30:22.685Z,2022-08-22T19:14:49Z,3719935077,56,Left,3719935081,141,89.4,3719935083,212,7.0,3719935079,140,97.9,3719935085,213,4.4,3719935073,6,,3726921875,178,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448697925,390,1,1,27,12,alyavx3ad35bp1xuwmqk7sgev,1,96.9,82,2022-08-20T17:30:23.485Z,2022-08-22T19:14:55Z,3720071597,213,3.1,3720071589,56,Left,3720071595,212,12.0,3720071593,141,81.9,3726922111,178,,3720071591,140,85.5,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673085,196,1,1,27,16,alyavx3ad35bp1xuwmqk7sgev,0,83.3,77.9,2022-08-20T17:30:27.264Z,2022-08-22T19:14:59Z,3726533393,386,,3726533391,225,,3719935253,2,,3719935267,141,61.4,3719935269,212,12.5,3726533395,72,,3726922241,178,,3719935271,213,5.2,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,3719935261,56,Center,3719935263,140,88.5,3719935257,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673111,220,12,1,27,17,7fn0aazbc8nx0u040aulozds1,1,10.7,40.3,2022-08-20T17:30:28.226Z,2022-08-22T19:15:02Z,3726922363,388,,3719935439,212,7.6,3719935433,56,Back,3719935441,213,1.3,3719935435,140,12.9,3719935477,15,,3719935437,141,51.0,,,,9xk50bv3qlja26r1ecary1y3t,K. Zohi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673147,221,44,1,27,19,7fn0aazbc8nx0u040aulozds1,1,12.5,51.8,2022-08-20T17:30:30.327Z,2022-08-23T05:41:42Z,3719935639,233,197,3719935621,285,,3719935619,56,Back,,,,,,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673131,197,44,1,27,19,alyavx3ad35bp1xuwmqk7sgev,0,87.5,48.2,2022-08-20T17:30:30.328Z,2022-08-22T19:15:09Z,3719935517,286,,3719935647,233,221,3719935515,56,Center,,,,,,,,,,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673161,222,12,1,27,19,7fn0aazbc8nx0u040aulozds1,1,12.9,51,2022-08-20T17:30:30.405Z,2022-08-23T05:41:42Z,3719935697,15,,3719935681,56,Back,3719935689,213,5.9,3719935683,140,25.5,3719935685,141,44.2,3726922657,388,,3719935687,212,14.0,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450114471,1496,67,1,27,21,alyavx3ad35bp1xuwmqk7sgev,1,72.6,57,2022-08-20T17:30:32.193Z,2022-08-23T08:54:27Z,3727624653,233,1488,,,,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450114469,1488,67,1,27,21,7fn0aazbc8nx0u040aulozds1,0,27.4,43,2022-08-20T17:30:32.194Z,2022-08-23T08:37:42Z,3727624659,233,1496,,,,,,,,,,,,,,,,,,,,,,2gek3shxyc91h8bth9q8opyei,Diego Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673179,198,61,1,27,21,alyavx3ad35bp1xuwmqk7sgev,1,73.3,53.2,2022-08-20T17:30:32.236Z,2022-08-23T08:54:28Z,3726922953,178,,3719935771,56,Center,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673249,199,1,1,27,22,alyavx3ad35bp1xuwmqk7sgev,1,65.5,48.9,2022-08-20T17:30:33.286Z,2022-08-22T19:15:24Z,3719936137,141,68.7,3726923225,178,,3719936143,213,1.9,3719936141,212,14.3,3719936133,140,61.0,3719936129,56,Center,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673253,200,1,1,27,28,alyavx3ad35bp1xuwmqk7sgev,0,65.4,76.3,2022-08-20T17:30:38.936Z,2022-08-22T19:15:26Z,3719936167,56,Center,3719936173,212,4.9,3719936171,141,75.5,3719936169,140,70.0,3719936175,213,6.2,3726923359,178,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673293,223,8,1,27,28,7fn0aazbc8nx0u040aulozds1,1,31.4,23.7,2022-08-20T17:30:39.185Z,2022-08-22T19:15:33Z,3719936361,56,Back,3726923497,178,,3726533635,383,,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673297,224,49,1,27,28,7fn0aazbc8nx0u040aulozds1,1,31.8,24.1,2022-08-20T17:30:39.535Z,2022-08-22T19:15:43Z,,,,,,,,,,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673319,225,1,1,27,29,7fn0aazbc8nx0u040aulozds1,1,32,24.3,2022-08-20T17:30:39.816Z,2022-08-22T19:15:48Z,3719936497,56,Back,3719936501,141,33.4,3719936499,140,36.4,3719936503,212,7.7,3726923903,178,,3719936505,213,0.9,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673365,226,1,1,27,30,7fn0aazbc8nx0u040aulozds1,1,36.4,33.4,2022-08-20T17:30:40.815Z,2022-08-22T19:16:59Z,3719936737,140,35.4,3719936743,213,4.6,3719936741,212,7.3,3719936733,56,Back,3719936739,141,22.8,3726926303,178,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449914729,872,3,1,27,31,7fn0aazbc8nx0u040aulozds1,0,36.5,19.9,2022-08-20T17:30:42.444Z,2022-08-22T19:17:03Z,3726926573,178,,3726533917,56,Back,3726533921,465,,3726533923,467,cmxmyld8l4gjy03zxskyxf5gq,3726533919,286,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673371,227,4,1,27,32,7fn0aazbc8nx0u040aulozds1,1,37.2,23.3,2022-08-20T17:30:43.394Z,2022-08-22T19:17:08Z,3719936765,294,,3719936771,286,,3719936773,233,201,3719936767,56,Back,3719936763,13,,3719936769,152,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673353,201,4,1,27,32,alyavx3ad35bp1xuwmqk7sgev,0,62.8,76.7,2022-08-20T17:30:43.395Z,2022-08-22T19:17:08Z,3719936663,13,,3719936669,152,,3719936671,285,,3719936665,294,,3726926741,178,,3719936667,56,Center,3719936805,233,227,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673557,228,1,1,27,46,7fn0aazbc8nx0u040aulozds1,0,34.5,26.2,2022-08-20T17:30:57.575Z,2022-08-22T19:17:18Z,3719938045,189,,3719937715,5,,3726927195,178,,3719937723,196,,3719937731,56,Left,3719937743,213,0.8,3719937741,212,67.6,3719937727,152,,575pl0igxsevhmf6nfmjwwyxh,Samú,3719937737,140,77.3,3719937719,155,,3719937745,1,,3719937739,141,,100.0,,,,,,,,,,,,,,,,,,,,,,,
2448673771,202,5,1,27,51,alyavx3ad35bp1xuwmqk7sgev,1,21.1,-1.2,2022-08-20T17:31:01.946Z,2022-08-22T19:17:19Z,3719938865,347,,3719938861,56,Back,3719938875,233,229,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673563,229,5,1,27,51,7fn0aazbc8nx0u040aulozds1,0,78.9,101.2,2022-08-20T17:31:01.946Z,2022-08-22T19:17:20Z,3719937757,56,Left,3719937759,347,,3719938889,233,202,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673809,203,1,1,28,2,alyavx3ad35bp1xuwmqk7sgev,1,19.5,0,2022-08-20T17:31:13.295Z,2022-08-22T19:21:07Z,3719939095,212,15.4,3719939089,56,Back,3719939097,213,0.6,3719939087,107,,3719939091,140,31.7,3719939093,141,10.5,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673835,204,1,1,28,3,alyavx3ad35bp1xuwmqk7sgev,1,31.7,10.5,2022-08-20T17:31:14.346Z,2022-08-22T19:21:15Z,3726937729,178,,3719939263,141,4.8,3719939261,140,23.8,3719939265,212,9.2,3719939267,213,3.6,3719939259,56,Back,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673843,205,1,1,28,4,alyavx3ad35bp1xuwmqk7sgev,0,23.5,4.6,2022-08-20T17:31:15.506Z,2022-08-22T19:21:20Z,3719939305,155,,3719939307,56,Back,3719939311,141,47.6,3719939313,212,35.9,3726937847,178,,3719976899,1,,3719939315,213,1.0,3719939309,140,43.4,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448673857,230,1,1,28,8,7fn0aazbc8nx0u040aulozds1,0,53.3,50,2022-08-20T17:31:18.608Z,2022-08-22T19:21:26Z,3719939407,213,0.3,3719939397,3,,3719939405,212,14.8,3726938215,388,,3719939403,141,57.2,3719939401,140,66.6,3719939399,56,Center,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
