id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/13/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,assist
2458014441,317,1,1,21,16,9ldqu49smv1xg2va0n2cy28zl,1,60.2,22.7,2022-09-10T14:52:42.823Z,2022-09-13T02:55:36Z,3769651011,56,Right,3769651019,213,5.6,3769651017,212,20.9,3776993287,178,,3769651013,140,75.8,3769651015,141,3.5,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458014455,318,1,1,21,20,9ldqu49smv1xg2va0n2cy28zl,0,87.2,6.4,2022-09-10T14:52:46.264Z,2022-09-13T02:55:39Z,3775979529,2,,3769651065,213,1.5,3769651063,212,14.2,3776993305,178,,3769651061,141,27.2,3775979609,386,,3769651053,56,Center,3775979607,225,,7qwzed85qna21zisvvatrjlxx,Gilberto,,3775979611,20,3769651057,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459392425,823,43,1,21,20,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-09-10T14:52:46.372Z,2022-09-13T03:25:49Z,3776999651,144,82,3776999649,178,0,,,,,,,,,,,,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458014473,176,49,1,21,20,5c0sf1eaipcxvdw9o22of2jdp,1,10.3,77.9,2022-09-10T14:52:46.584Z,2022-09-13T03:26:00Z,,,,,,,,,,,,,,,,,,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458014537,177,1,1,21,22,5c0sf1eaipcxvdw9o22of2jdp,0,10.2,78.9,2022-09-10T14:52:48.951Z,2022-09-13T02:55:52Z,3776993363,178,,3769651437,212,35.3,3769651439,213,0.3,3769651441,1,,3769651435,141,95.4,3769651433,140,42.1,3769651429,157,,3769651431,56,Back,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458014535,319,49,1,21,26,9ldqu49smv1xg2va0n2cy28zl,1,57.4,5.3,2022-09-10T14:52:52.783Z,2022-09-13T02:55:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459203283,1169,3,1,21,29,9ldqu49smv1xg2va0n2cy28zl,0,70.1,12.4,2022-09-10T14:52:55.845Z,2022-09-13T02:55:58Z,3775980121,286,,3776993407,178,,3775980119,56,Right,3775980123,465,,3775980125,467,1u9sn1cu0pq16mina2q6d6dwp,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458014649,321,4,1,21,29,9ldqu49smv1xg2va0n2cy28zl,1,67.2,9.9,2022-09-10T14:52:56.047Z,2022-09-13T02:56:03Z,3769651947,13,,3769651949,56,Right,3769651953,265,,3769651985,233,178,3769651955,286,,3769651951,152,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458014645,178,4,1,21,29,5c0sf1eaipcxvdw9o22of2jdp,0,32.8,90.1,2022-09-10T14:52:56.048Z,2022-09-13T02:56:03Z,3769651937,285,,3769652011,233,321,3769651935,265,,3769651933,152,,3776993431,178,,3769651929,13,,3769651931,56,Back,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458014577,320,43,1,21,30,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2022-09-10T14:52:56.690Z,2022-09-10T14:53:04Z,3769652095,144,61,3769651607,56,Right,,,,,,,,,,,,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015181,324,1,1,22,10,9ldqu49smv1xg2va0n2cy28zl,0,75.2,16.3,2022-09-10T14:53:36.104Z,2022-09-13T02:56:07Z,3775980497,223,,3769654617,56,Center,3769654615,152,,3769654623,212,31.7,3769654611,5,,3769654705,233,179,3769654619,140,95.0,3775980499,72,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,3769654613,155,3769654625,213,0.9,3776993461,178,3769654609,2,3769654621,141,51.5,,,,,,,,,,,,,,,,,,,,,,
2458015183,179,11,1,22,12,5c0sf1eaipcxvdw9o22of2jdp,1,2,48.2,2022-09-10T14:53:38.099Z,2022-09-13T02:56:11Z,3776993479,388,,3775980767,378,,3769654635,88,,3769654633,56,Back,3769654739,233,324,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015411,180,1,1,22,21,5c0sf1eaipcxvdw9o22of2jdp,1,12.9,46.6,2022-09-10T14:53:47.449Z,2022-09-13T02:56:12Z,3769655731,123,,3769655739,212,15.6,3769655737,141,23.8,3769656229,189,,3776993487,178,,3769655733,56,Back,3769655735,140,14.1,3769655741,213,4.8,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015425,181,1,1,22,26,5c0sf1eaipcxvdw9o22of2jdp,0,13.2,17.3,2022-09-10T14:53:52.687Z,2022-09-13T02:56:14Z,3769655801,56,Back,3769655803,140,44.8,3769655805,141,20.2,3769655811,1,,3769656533,189,,3769655807,212,33.2,3769655809,213,0.1,3776993505,178,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015443,325,49,1,22,27,9ldqu49smv1xg2va0n2cy28zl,1,53.5,85.1,2022-09-10T14:53:53.437Z,2022-09-13T02:56:17Z,,,,,,,,,,,,,,,,,,,,,,,,,36fznb9hzqvn6lnlla7f3ycwl,J. Draxler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015461,326,1,1,22,27,9ldqu49smv1xg2va0n2cy28zl,1,53.5,85.1,2022-09-10T14:53:53.605Z,2022-09-13T02:56:20Z,3769655961,212,11.2,3769655955,56,Center,3769655959,141,68.6,3769655957,140,53.2,3776993531,178,,3769655963,213,4.7,,,,,,,36fznb9hzqvn6lnlla7f3ycwl,J. Draxler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015497,327,1,1,22,29,9ldqu49smv1xg2va0n2cy28zl,1,53.2,68.6,2022-09-10T14:53:56.065Z,2022-09-13T02:56:27Z,3769656193,213,4.7,3769656185,56,Center,3769656191,212,8.6,3769656187,140,53.1,3776993585,178,,3769656189,141,56.0,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015525,328,1,1,22,33,9ldqu49smv1xg2va0n2cy28zl,1,53.8,47,2022-09-10T14:53:59.805Z,2022-09-13T02:56:32Z,3769656351,56,Center,3776993621,178,,3769656357,212,6.7,3769656359,213,1.4,3769656355,141,56.7,3769656353,140,55.0,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015559,329,1,1,22,35,9ldqu49smv1xg2va0n2cy28zl,1,55,56.7,2022-09-10T14:54:01.353Z,2022-09-13T02:56:35Z,3769656511,213,0.9,3769656503,56,Center,3769656505,140,63.7,3769656509,212,14.9,3776993635,178,,3769656507,141,74.0,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015605,330,1,1,22,37,9ldqu49smv1xg2va0n2cy28zl,1,63.7,74,2022-09-10T14:54:03.359Z,2022-09-13T02:56:38Z,3769656717,141,92.3,3769656719,212,15.7,3776993639,178,,3769656721,213,0.9,3769656713,56,Left,3769656715,140,72.8,,,,,,,36fznb9hzqvn6lnlla7f3ycwl,J. Draxler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015609,331,50,1,22,39,9ldqu49smv1xg2va0n2cy28zl,1,71.1,91.2,2022-09-10T14:54:05.250Z,2022-09-13T02:56:51Z,3776038483,233,182,3769656729,56,Left,3769659239,286,,,,,,,,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015663,182,7,1,22,39,5c0sf1eaipcxvdw9o22of2jdp,1,28.9,8.8,2022-09-10T14:54:05.643Z,2022-09-13T02:56:46Z,3776038479,233,331,3769656951,56,Back,3775981775,383,,3776993673,178,,3769656953,285,,,,,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015665,183,49,1,22,41,5c0sf1eaipcxvdw9o22of2jdp,1,30.4,9.4,2022-09-10T14:54:07.112Z,2022-09-13T02:57:00Z,,,,,,,,,,,,,,,,,,,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459203659,745,3,1,22,41,5c0sf1eaipcxvdw9o22of2jdp,0,24.7,6.9,2022-09-10T14:54:07.161Z,2022-09-13T02:57:04Z,3775982093,465,,3775982091,285,,3776993769,178,,3775982097,467,36fznb9hzqvn6lnlla7f3ycwl,3775982089,56,Back,,,,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015681,184,4,1,22,41,5c0sf1eaipcxvdw9o22of2jdp,1,30,8,2022-09-10T14:54:07.406Z,2022-09-13T02:57:11Z,3769657039,13,,3769657123,233,332,3769657041,56,Back,3769657047,285,,3769657045,265,,3769657043,152,,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015691,332,4,1,22,41,9ldqu49smv1xg2va0n2cy28zl,0,70,92,2022-09-10T14:54:07.407Z,2022-09-13T02:57:10Z,3769657093,152,,3769657095,265,,3769657097,286,,3769657131,233,184,3769657091,56,Left,3776993827,178,,3769657089,13,,,,,36fznb9hzqvn6lnlla7f3ycwl,J. Draxler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458015995,185,1,1,23,0,5c0sf1eaipcxvdw9o22of2jdp,1,33.8,5.8,2022-09-10T14:54:26.467Z,2022-09-13T02:57:13Z,3769658519,152,,3769658527,212,69.3,3769658525,141,97.5,3769658513,5,,3775982551,189,,3769658521,56,Left,3769658517,196,,3769658529,213,1.1,1zteujk5u3rpr028priato4bt,Riccieli,,3769658523,140,3769658515,155,,3776993863,178,3769658531,1,,,,,,,,,,62.5,,,,,,,,,,,,,,,
2458016015,186,1,1,23,3,5c0sf1eaipcxvdw9o22of2jdp,1,56.7,97.7,2022-09-10T14:54:29.332Z,2022-09-13T02:57:19Z,3769658603,213,3.1,3769658595,56,Back,3776993901,178,,3769658597,140,43.9,3769658601,212,13.4,3769658599,141,98.3,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016073,187,1,1,23,5,5c0sf1eaipcxvdw9o22of2jdp,1,44,96.6,2022-09-10T14:54:31.516Z,2022-09-13T02:57:24Z,3769658887,56,Back,3769658889,140,26.8,3769658891,141,90.9,3769658893,212,18.5,3769658895,213,3.4,3776993919,178,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016113,188,1,1,23,10,5c0sf1eaipcxvdw9o22of2jdp,1,30.1,85.5,2022-09-10T14:54:36.165Z,2022-09-13T02:57:33Z,3769659097,141,66.0,3769659101,213,4.4,3769659099,212,14.0,3769659093,140,25.8,3769659089,56,Back,3776993943,178,,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016145,189,1,1,23,11,5c0sf1eaipcxvdw9o22of2jdp,1,25.8,66,2022-09-10T14:54:37.714Z,2022-09-13T02:57:36Z,3776993971,178,,3769659287,141,51.3,3769659289,212,21.3,3769659283,56,Back,3769659285,140,7.9,3769659291,213,3.6,,,,,,,1whf50hjb4jhz9119qvtdov6d,Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016185,190,1,1,23,15,5c0sf1eaipcxvdw9o22of2jdp,1,7.9,51.2,2022-09-10T14:54:41.097Z,2022-09-13T02:57:39Z,3769659575,213,0.4,3769659567,56,Back,3769659573,212,15.3,3769659569,140,21.4,3776993979,178,,3769659571,141,59.7,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459203873,746,3,1,23,16,5c0sf1eaipcxvdw9o22of2jdp,1,27.7,58.8,2022-09-10T14:54:42.675Z,2022-09-13T02:57:43Z,3776993999,178,,3776038427,233,1170,3775983027,56,Back,3775983107,465,,3775983029,285,,,,,,,,,,,1whf50hjb4jhz9119qvtdov6d,Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459203877,1170,45,1,23,16,9ldqu49smv1xg2va0n2cy28zl,0,72.3,41.2,2022-09-10T14:54:42.675Z,2022-09-13T02:57:44Z,3775983037,286,,3776038433,233,746,3775983035,56,Center,,,,,,,,,,,,,,,,bxcpii8qeyw2duignml45sc15,P. Musa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016259,191,1,1,23,18,5c0sf1eaipcxvdw9o22of2jdp,1,28.9,56.6,2022-09-10T14:54:44.914Z,2022-09-13T02:57:49Z,3769660009,213,5.5,3769660007,212,26.1,3769660005,141,30.4,3769660003,140,47.1,3776994013,178,,3769660001,56,Back,,,,,,,1whf50hjb4jhz9119qvtdov6d,Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016323,192,1,1,23,24,5c0sf1eaipcxvdw9o22of2jdp,1,70.7,20.3,2022-09-10T14:54:50.457Z,2022-09-13T02:57:54Z,3769660265,213,5.6,3769660263,212,14.2,3776994031,178,,3769660261,141,7.9,3769660259,140,81.6,3769660257,56,Right,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016325,193,50,1,23,26,5c0sf1eaipcxvdw9o22of2jdp,1,78.4,6,2022-09-10T14:54:52.656Z,2022-09-13T02:57:57Z,3769660431,233,333,3769660275,56,Right,3769660277,286,,,,,,,,,,,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016333,333,7,1,23,26,9ldqu49smv1xg2va0n2cy28zl,0,21.6,94,2022-09-10T14:54:52.895Z,2022-09-13T02:58:01Z,3776994053,178,,3769660297,56,Back,3769660299,285,,3769660383,233,193,3775983349,384,,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016399,194,1,1,23,28,5c0sf1eaipcxvdw9o22of2jdp,1,76.9,6.4,2022-09-10T14:54:54.740Z,2022-09-13T02:58:06Z,3769660669,140,70.9,3769660675,213,2.1,3769660673,212,11.8,3769660667,56,Right,3769660671,141,21.1,3776994075,178,,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459392527,837,67,1,23,29,5c0sf1eaipcxvdw9o22of2jdp,1,70,18.5,2022-09-10T14:54:55.521Z,2022-09-13T09:59:09Z,3776999993,233,1330,,,,,,,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459392525,1330,67,1,23,29,9ldqu49smv1xg2va0n2cy28zl,0,30,81.5,2022-09-10T14:54:55.522Z,2022-09-13T03:28:55Z,3776999997,233,837,,,,,,,,,,,,,,,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016403,195,61,1,23,29,5c0sf1eaipcxvdw9o22of2jdp,1,72.1,18.4,2022-09-10T14:54:55.808Z,2022-09-13T09:59:10Z,3776994095,178,,3769660683,56,Right,,,,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016411,334,61,1,23,29,9ldqu49smv1xg2va0n2cy28zl,1,28.6,77.3,2022-09-10T14:54:55.985Z,2022-09-13T02:58:17Z,3769660715,56,Back,3776994109,178,,,,,,,,,,,,,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016635,198,3,1,23,31,5c0sf1eaipcxvdw9o22of2jdp,1,71.2,13.6,2022-09-10T14:54:57.865Z,2022-09-13T02:58:22Z,3769661817,286,,3769661815,56,Right,3775983619,464,,3776994121,178,,3769661889,233,337,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016595,337,45,1,23,31,9ldqu49smv1xg2va0n2cy28zl,0,28.8,86.4,2022-09-10T14:54:57.865Z,2022-09-13T02:58:22Z,3769661667,285,,3769661897,233,198,3769661665,56,Back,,,,,,,,,,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016425,196,50,1,23,33,5c0sf1eaipcxvdw9o22of2jdp,1,74.1,9.4,2022-09-10T14:54:59.761Z,2022-09-13T02:58:28Z,3769660903,233,335,3769660779,56,Right,3769660781,286,,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016437,335,7,1,23,33,9ldqu49smv1xg2va0n2cy28zl,1,25.9,90.6,2022-09-10T14:54:59.773Z,2022-09-13T02:58:33Z,3769660845,167,,3775983685,385,,3769660847,56,Back,3769660849,285,,3776994157,178,,3769660899,233,196,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016619,197,5,1,23,34,5c0sf1eaipcxvdw9o22of2jdp,1,72.8,-1.2,2022-09-10T14:55:00.736Z,2022-09-13T02:58:35Z,3769661761,347,,3769661783,233,336,3769661759,56,Right,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016445,336,5,1,23,34,9ldqu49smv1xg2va0n2cy28zl,0,27.2,101.2,2022-09-10T14:55:00.736Z,2022-09-13T02:58:35Z,3769661799,233,197,3769660885,56,Back,3769660887,347,,,,,,,,,,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016841,199,1,1,24,4,5c0sf1eaipcxvdw9o22of2jdp,1,78.2,0,2022-09-10T14:55:30.633Z,2022-09-13T02:58:39Z,3769662781,107,,3769662791,213,2.0,3769662785,140,74.9,3769662783,56,Right,3769662789,212,9.2,3769662787,141,11.5,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016853,200,1,1,24,7,5c0sf1eaipcxvdw9o22of2jdp,1,74.2,11.5,2022-09-10T14:55:33.301Z,2022-09-13T02:58:43Z,3769662857,141,11.6,3769662859,212,6.4,3769662855,140,68.1,3769662853,56,Right,3769662861,213,3.1,3776994177,178,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016921,201,1,1,24,7,5c0sf1eaipcxvdw9o22of2jdp,1,68.1,11.6,2022-09-10T14:55:33.826Z,2022-09-13T02:58:46Z,3769663155,212,25.5,3769663153,141,4.1,3769663157,213,6.1,3769663147,155,,3769663149,56,Right,3776994191,178,,3769663151,140,91.9,,,,1whf50hjb4jhz9119qvtdov6d,Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016947,202,1,1,24,12,5c0sf1eaipcxvdw9o22of2jdp,0,92,4.1,2022-09-10T14:55:38.258Z,2022-09-13T02:58:50Z,3776994207,178,,3769663279,213,2.3,3769663277,212,9.7,3769663269,56,Right,3769663275,141,14.6,3769663271,140,85.8,,,,,,,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459392555,1331,67,1,24,13,9ldqu49smv1xg2va0n2cy28zl,1,10.6,86.2,2022-09-10T14:55:39.089Z,2022-09-13T09:59:10Z,3777000073,233,844,,,,,,,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459392553,844,67,1,24,13,5c0sf1eaipcxvdw9o22of2jdp,0,89.4,13.8,2022-09-10T14:55:39.090Z,2022-09-13T03:29:46Z,3777000077,233,1331,,,,,,,,,,,,,,,,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016991,338,8,1,24,13,9ldqu49smv1xg2va0n2cy28zl,1,11.3,86.7,2022-09-10T14:55:39.140Z,2022-09-13T09:59:10Z,3769663503,56,Back,3776994235,178,,3775984007,384,,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458017099,203,5,1,24,14,5c0sf1eaipcxvdw9o22of2jdp,1,87.8,-0.6,2022-09-10T14:55:40.996Z,2022-09-13T02:59:00Z,3769664029,233,339,3769664023,347,,3769664021,56,Right,,,,,,,,,,,,,,,,5v4xejh2rnvkrqnvpz4eu2lt5,Álex Millán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458016997,339,5,1,24,14,9ldqu49smv1xg2va0n2cy28zl,0,12.2,100.6,2022-09-10T14:55:40.996Z,2022-09-13T02:59:00Z,3769663531,347,,3769664053,233,203,3769663529,56,Back,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458017113,204,1,1,24,28,5c0sf1eaipcxvdw9o22of2jdp,0,88.1,0,2022-09-10T14:55:54.325Z,2022-09-13T02:59:02Z,3769664103,212,20.5,3769664105,213,1.5,3769664099,140,90.3,3769664101,141,29.5,3769664097,56,Center,3769664095,107,,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458017129,340,12,1,24,29,9ldqu49smv1xg2va0n2cy28zl,1,8.1,73.1,2022-09-10T14:55:55.836Z,2022-09-13T02:59:04Z,3776994275,388,,3769664151,212,16.9,3769664163,15,,3769664153,213,0.0,3769664145,56,Back,3769664149,141,73.1,3769664147,140,24.2,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458017161,341,1,1,24,31,9ldqu49smv1xg2va0n2cy28zl,0,24,73.1,2022-09-10T14:55:58.057Z,2022-09-13T02:59:24Z,3769664317,213,5.9,3776994421,388,,3769664313,141,63.0,3769664315,212,17.6,3769664309,56,Back,3769664307,3,,3769664311,140,39.4,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458017185,205,1,1,24,34,5c0sf1eaipcxvdw9o22of2jdp,0,64,35.3,2022-09-10T14:56:00.336Z,2022-09-13T02:59:28Z,3769664441,56,Center,3769664443,140,69.9,3769664445,141,49.3,3769664447,212,11.4,3776994435,178,,3769664449,213,1.0,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459392569,1332,43,1,24,35,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2022-09-10T14:56:01.482Z,2022-09-13T03:30:11Z,3777000109,178,0,3777000113,144,82,3777000111,21,0,,,,,,,,,,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458017189,342,49,1,24,35,9ldqu49smv1xg2va0n2cy28zl,1,30.1,41.8,2022-09-10T14:56:01.509Z,2022-09-13T02:59:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458017211,343,1,1,24,36,9ldqu49smv1xg2va0n2cy28zl,1,31.3,50.1,2022-09-10T14:56:02.125Z,2022-09-13T03:00:00Z,3769664571,140,40.6,3769664569,56,Back,3769664575,212,10.7,3769664573,141,56.5,3776994499,178,,3769664577,213,0.4,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458017271,344,1,1,24,36,9ldqu49smv1xg2va0n2cy28zl,0,38.9,52,2022-09-10T14:56:02.976Z,2022-09-13T03:00:06Z,3769664851,141,4.0,3769664853,212,38.3,3769664855,213,5.3,3769664849,140,58.0,3769664857,1,,3776994513,178,,3769664847,56,Right,,,,bxcpii8qeyw2duignml45sc15,P. Musa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
