id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value,assist,qualifier/18/value
2449573167,400,52,1,47,53,8gvg1ranyf93hprfkwx3ofl2y,1,5.3,50.7,2022-08-21T20:20:24.455Z,2022-08-24T06:51:42Z,3728175005,378,,3729120059,178,,,,,,,,,,,,,,,,,,,,2accix9saahg900cja5e9iw9h,Bruno Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449573295,401,1,1,48,0,8gvg1ranyf93hprfkwx3ofl2y,1,14.5,47.8,2022-08-21T20:20:31.474Z,2022-08-24T06:51:46Z,3724737893,141,79.7,3724737897,212,23.5,3729120117,178,,3724737885,123,,3724738283,287,,3724737901,213,1.2,3724737887,56,Back,3724737889,140,23.2,2accix9saahg900cja5e9iw9h,Bruno Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449573301,336,30,1,48,6,co1i764h6b02husae71w6scs8,1,0,0,2022-08-21T20:20:37.682Z,2022-08-24T06:51:49Z,3724737925,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449573303,402,30,1,48,6,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-21T20:20:37.682Z,2022-08-24T06:51:48Z,3724737927,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449585727,341,18,2,45,0,co1i764h6b02husae71w6scs8,1,0,0,2022-08-21T20:36:34.545Z,2022-08-21T20:36:35Z,3724807825,42,,3724807909,55,342,3724807827,44,Midfielder,3724807829,59,21,,,,,,,,,,,,,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449585731,342,19,2,45,0,co1i764h6b02husae71w6scs8,1,0,0,2022-08-21T20:36:34.546Z,2022-08-21T21:36:55Z,3724807867,55,341,3724962267,293,2,3724962265,292,7,3724807863,44,Midfielder,3724807855,42,,3724807861,59,20,3724807859,145,8,,,,1c0ymbcylpp4ty7n34inspffu,Luquinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449585963,343,18,2,45,0,co1i764h6b02husae71w6scs8,1,0,0,2022-08-21T20:36:51.540Z,2022-08-21T20:36:52Z,3724809141,44,Midfielder,3724809195,55,344,3724809143,59,38,3724809137,42,,,,,,,,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449585971,344,19,2,45,0,co1i764h6b02husae71w6scs8,1,0,0,2022-08-21T20:36:51.541Z,2022-08-21T21:36:52Z,3724809161,42,,3724809171,44,Midfielder,3724962145,293,3,3724962143,292,7,3724809167,59,8,3724809173,55,343,3724809165,145,7,,,,9788pzgd21d94wye06ryneoyd,Ewerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586351,345,32,2,45,0,co1i764h6b02husae71w6scs8,1,0,0,2022-08-21T20:37:17.402Z,2022-08-23T20:15:34Z,3724811249,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586375,409,32,2,45,0,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-21T20:37:17.402Z,2022-08-21T20:37:19Z,3724811351,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586409,346,1,2,45,0,co1i764h6b02husae71w6scs8,1,49.8,50.7,2022-08-21T20:37:17.607Z,2022-08-24T06:23:50Z,3724811559,140,40.4,3724811557,56,Back,3724811561,141,38.2,3724811565,213,3.9,3724811563,212,13.0,3729097897,178,,3724811567,279,S,,,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586447,347,1,2,45,1,co1i764h6b02husae71w6scs8,1,40.7,37.1,2022-08-21T20:37:19.067Z,2022-08-24T06:24:08Z,3724811793,140,35.9,3729098069,178,,3724811795,141,50.4,3724811797,212,10.4,3724811799,213,2.1,3724811791,56,Back,,,,,,,9788pzgd21d94wye06ryneoyd,Ewerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586479,348,1,2,45,3,co1i764h6b02husae71w6scs8,1,34.5,52.6,2022-08-21T20:37:20.566Z,2022-08-24T06:24:20Z,3724811981,141,38.0,3724811985,213,4.1,3729098101,178,,3724811983,212,12.5,3724811977,56,Back,3724811979,140,27.2,,,,,,,7sedwtw16nm2tr4496xu6qvop,Willyan Rocha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450407697,907,43,2,45,4,co1i764h6b02husae71w6scs8,1,0,0,2022-08-21T20:37:21.708Z,2022-08-24T08:33:58Z,3729181323,144,82,3729166859,178,0,,,,,,,,,,,,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449613975,738,1,2,45,5,co1i764h6b02husae71w6scs8,1,27,36.9,2022-08-21T20:37:22.911Z,2022-08-24T08:32:48Z,3724961193,140,25.5,3724961195,141,63.0,3724961199,213,1.7,3724961197,212,17.8,3729098171,178,,3724961191,56,Back,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450407731,909,43,2,45,7,co1i764h6b02husae71w6scs8,1,0,0,2022-08-21T20:37:24.427Z,2022-08-24T08:33:25Z,3729180899,144,82,3729166995,178,0,,,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586505,349,1,2,45,8,co1i764h6b02husae71w6scs8,1,25.7,62.4,2022-08-21T20:37:25.528Z,2022-08-24T08:32:55Z,3729098845,178,,3724812141,140,29.5,3724812145,212,17.3,3724812139,56,Back,3724812143,141,37.7,3724812147,213,4.9,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586535,350,1,2,45,11,co1i764h6b02husae71w6scs8,1,30,37.7,2022-08-21T20:37:28.968Z,2022-08-24T06:24:49Z,3724812333,213,0.1,3724812335,1,,3729098965,178,,3724812323,155,,3724812331,212,41.5,3724812325,56,Center,3724812329,141,42.7,3724812327,140,69.4,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586541,351,44,2,45,14,co1i764h6b02husae71w6scs8,1,69.1,40.6,2022-08-21T20:37:32.054Z,2022-08-24T11:50:26Z,3724812359,286,,3724812355,56,Center,3724812369,233,410,,,,,,,,,,,,,,,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586537,410,44,2,45,14,8gvg1ranyf93hprfkwx3ofl2y,0,30.9,59.4,2022-08-21T20:37:32.055Z,2022-08-24T06:25:50Z,3724812343,56,Back,3724812345,285,,3724812375,233,351,,,,,,,,,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586549,352,1,2,45,14,co1i764h6b02husae71w6scs8,0,69.4,42.7,2022-08-21T20:37:32.157Z,2022-08-24T11:50:26Z,3724812391,3,,3724812395,56,Center,3724812403,213,0.4,3724812401,212,3.4,3724812397,140,72.4,3724812399,141,44.5,3729099981,388,,3724812393,168,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586555,411,61,2,45,14,8gvg1ranyf93hprfkwx3ofl2y,1,31.2,61.5,2022-08-21T20:37:32.162Z,2022-08-24T06:26:12Z,3729100061,21,,3729100063,388,,3724812433,56,Back,,,,,,,,,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586577,353,1,2,45,16,co1i764h6b02husae71w6scs8,0,66.2,33.7,2022-08-21T20:37:33.474Z,2022-08-24T06:26:20Z,3729100143,178,,3724812611,140,70.0,3724812613,141,42.7,3724812615,212,7.3,3724812609,56,Center,3724812617,213,1.0,,,,,,,1c0ymbcylpp4ty7n34inspffu,Luquinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586633,412,1,2,45,17,8gvg1ranyf93hprfkwx3ofl2y,0,23.8,49.6,2022-08-21T20:37:34.517Z,2022-08-24T06:26:25Z,3724812983,56,Back,3724812985,140,46.1,3729100183,178,,3724812991,213,1.0,3724812987,141,100.0,3724812989,212,42.6,3724812993,1,,3724812981,157,,3f2otwd2ozwk89319ssh9yjmd,Bruno Gaspar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586673,354,56,2,45,22,co1i764h6b02husae71w6scs8,1,0,0,2022-08-21T20:37:40.067Z,2022-08-24T06:26:33Z,3724813239,56,Right,,,,,,,,,,,,,,,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586701,355,5,2,45,23,co1i764h6b02husae71w6scs8,1,54.2,-1.3,2022-08-21T20:37:40.770Z,2022-08-24T06:26:36Z,3724813395,347,,3724813393,56,Right,3724813409,233,413,,,,,,,,,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586639,413,5,2,45,23,8gvg1ranyf93hprfkwx3ofl2y,0,45.8,101.3,2022-08-21T20:37:40.770Z,2022-08-24T06:26:36Z,3724813429,233,355,3724813027,56,Back,3724813031,347,,,,,,,,,,,,,,,,,3f2otwd2ozwk89319ssh9yjmd,Bruno Gaspar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586779,356,1,2,45,26,co1i764h6b02husae71w6scs8,1,54.6,0,2022-08-21T20:37:43.824Z,2022-08-24T06:26:40Z,3724813857,1,,3724813853,212,22.1,3724813855,213,2.8,3724813845,107,,3724813851,141,8.8,3724813847,56,Back,3724813849,140,34.5,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586813,357,1,2,45,31,co1i764h6b02husae71w6scs8,1,25.3,23.9,2022-08-21T20:37:48.663Z,2022-08-24T06:26:45Z,3724814059,140,24.2,3724814057,56,Back,3729100415,178,,3724814061,141,63.7,3724814065,213,1.6,3724814063,212,27.1,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586869,358,1,2,45,37,co1i764h6b02husae71w6scs8,1,31,74.1,2022-08-21T20:37:54.565Z,2022-08-24T06:26:50Z,3724814349,56,Back,3724814357,141,89.4,3724814359,212,15.5,3724814353,140,42.0,3729100483,178,,3724814361,213,0.7,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586879,359,1,2,45,41,co1i764h6b02husae71w6scs8,0,42.5,86.6,2022-08-21T20:37:58.908Z,2022-08-24T06:26:58Z,3724814399,212,17.3,3724814397,141,86.9,3724814395,140,59.0,3724814393,56,Left,3724814401,213,0.0,3729100563,178,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586963,414,1,2,45,41,8gvg1ranyf93hprfkwx3ofl2y,0,42.4,16.3,2022-08-21T20:37:59.324Z,2022-08-24T06:27:10Z,3729100715,178,,3724823695,212,14.3,3724814865,56,Center,3724823699,213,0.5,3724823687,140,54.4,3724823691,141,26.2,,,,,,,3f2otwd2ozwk89319ssh9yjmd,Bruno Gaspar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449586947,360,1,2,45,47,co1i764h6b02husae71w6scs8,0,32.6,82.4,2022-08-21T20:38:04.696Z,2022-08-24T06:27:25Z,3729100861,178,,3724814791,213,5.1,3724814787,141,78.7,3724814789,212,2.7,3724814783,56,Back,3724819411,233,418,3724819409,236,,3724814785,140,33.6,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,3724819415,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449587551,361,51,2,45,47,co1i764h6b02husae71w6scs8,1,36.2,75.6,2022-08-21T20:38:04.803Z,2022-08-24T06:27:30Z,3724818471,170,,,,,,,,,,,,,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449587695,418,74,2,45,47,8gvg1ranyf93hprfkwx3ofl2y,1,63.5,20.4,2022-08-21T20:38:04.813Z,2022-08-24T07:23:18Z,3724819227,285,,3729144791,178,,3724819421,233,360,3724819223,56,Right,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449587021,415,49,2,45,48,8gvg1ranyf93hprfkwx3ofl2y,1,75.8,31.2,2022-08-21T20:38:05.500Z,2022-08-24T08:06:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449587073,416,1,2,45,49,8gvg1ranyf93hprfkwx3ofl2y,1,75.8,31.2,2022-08-21T20:38:07.169Z,2022-08-24T06:28:21Z,3724815441,140,85.7,3724818221,210,16,3724818225,22,,3729101289,178,,3724815439,56,Center,3724815445,212,25.7,3724818223,154,,3724815447,213,1.2,9dc4qkvh0vk5kwymibji00kp,André Almeida,3724815443,141,,,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2449587081,417,16,2,45,52,8gvg1ranyf93hprfkwx3ofl2y,1,85.9,56.3,2022-08-21T20:38:09.644Z,2022-08-24T06:28:22Z,3724816775,17,,3724818251,102,46.2,3724818245,154,,3729101641,178,,3724815483,56,Center,3724818255,328,,3724818241,80,,3724816779,374,2022-08-21 21:38:08.616,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,3724818247,55,3724818257,230,416,95.5,3724818259,231,3728177663,214,,52.9,3724815479,22,3728177665,395,,95.5,,3724818243,29,3724816783,375,45:51.214,,3724816773,20,,3728177667,396,50.7,3724818253,103,,,,,,,,1.3
2449587807,362,1,2,47,9,co1i764h6b02husae71w6scs8,1,49.9,50.1,2022-08-21T20:39:26.532Z,2022-08-24T06:28:28Z,3724819841,56,Back,3724819843,140,34.9,3724819851,279,G,3724819845,141,50.0,3729101737,178,,3724819849,213,3.1,3724819847,212,15.8,,,,awicgdcslcljo1mbmvochqlwq,Yago Cariello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449587833,363,1,2,47,12,co1i764h6b02husae71w6scs8,1,35.9,48.1,2022-08-21T20:39:30.244Z,2022-08-24T06:28:32Z,3729101779,178,,3724819987,56,Back,3724819989,140,28.4,3724819991,141,27.3,3724819995,213,4.2,3724819993,212,16.2,,,,,,,7sedwtw16nm2tr4496xu6qvop,Willyan Rocha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449587869,364,1,2,47,16,co1i764h6b02husae71w6scs8,1,30.1,26.7,2022-08-21T20:39:33.707Z,2022-08-24T06:28:38Z,3729101841,178,,3724820167,140,27.5,3724820169,141,58.4,3724820173,213,1.7,3724820165,56,Back,3724820171,212,21.7,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449587899,365,1,2,47,18,co1i764h6b02husae71w6scs8,1,27.7,60.2,2022-08-21T20:39:36.085Z,2022-08-24T06:29:40Z,3724820333,213,0.2,3724820325,56,Back,3724820331,212,12.2,3729101921,178,,3724820327,140,39.1,3724820329,141,63.9,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449587939,366,1,2,47,19,co1i764h6b02husae71w6scs8,0,37.7,63.9,2022-08-21T20:39:37.245Z,2022-08-24T06:29:58Z,3729101949,178,,3724820521,213,4.1,3724820517,141,50.1,3724820519,212,11.4,3724820513,56,Back,3724820515,140,31.6,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449587993,419,8,2,47,21,8gvg1ranyf93hprfkwx3ofl2y,1,73.1,55.5,2022-08-21T20:39:38.903Z,2022-08-24T06:30:09Z,3729102923,178,,3728180297,385,,3724844325,56,Center,,,,,,,,,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449587999,420,61,2,47,21,8gvg1ranyf93hprfkwx3ofl2y,1,72.4,43.1,2022-08-21T20:39:39.039Z,2022-08-24T06:30:19Z,3729103057,178,,3724844985,56,Center,,,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588003,421,61,2,47,21,8gvg1ranyf93hprfkwx3ofl2y,1,72.5,46.8,2022-08-21T20:39:39.337Z,2022-08-24T06:30:31Z,3724952117,56,Center,3729103229,178,,,,,,,,,,,,,,,,,,,,evwzikhqpwulci3y20ckeoc15,Anderson Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449612297,821,49,2,47,22,8gvg1ranyf93hprfkwx3ofl2y,1,74.1,48.5,2022-08-21T20:39:40.037Z,2022-08-24T06:30:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450466951,1041,83,2,47,23,co1i764h6b02husae71w6scs8,1,21.4,52.3,2022-08-21T20:39:41.265Z,2022-08-24T11:44:44Z,3729470209,399,247636,,,,,,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449612391,822,1,2,47,23,8gvg1ranyf93hprfkwx3ofl2y,0,78.2,47.2,2022-08-21T20:39:41.291Z,2022-08-24T11:44:18Z,3724953291,233,367,3724953279,140,79.4,3724953277,56,Center,3724953289,236,,3724953283,212,2.1,3724953285,213,0.9,3724953281,141,49.7,3724953297,286,,9dc4qkvh0vk5kwymibji00kp,André Almeida,3729103455,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449587981,367,74,2,47,23,co1i764h6b02husae71w6scs8,1,22.8,47.6,2022-08-21T20:39:41.335Z,2022-08-24T11:44:22Z,3729103547,178,,3724820755,285,,3724820753,56,Back,3724953307,233,822,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449612473,823,1,2,47,24,8gvg1ranyf93hprfkwx3ofl2y,0,74.1,52.2,2022-08-21T20:39:42.013Z,2022-08-24T06:30:56Z,3729103601,178,,3724953757,56,Center,3724953759,140,78.2,3724953761,141,50.6,3724953765,213,6.0,3724953763,212,4.4,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449587991,368,61,2,47,24,co1i764h6b02husae71w6scs8,1,22.8,47.6,2022-08-21T20:39:42.297Z,2022-08-24T06:31:03Z,3724820785,56,Back,3729103713,178,,,,,,,,,,,,,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588009,369,49,2,47,25,co1i764h6b02husae71w6scs8,1,25.6,59.1,2022-08-21T20:39:43.196Z,2022-08-24T08:09:19Z,,,,,,,,,,,,,,,,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588029,370,3,2,47,28,co1i764h6b02husae71w6scs8,1,33.1,66.1,2022-08-21T20:39:46.325Z,2022-08-24T06:31:33Z,3728180545,465,,3724820979,56,Back,3729104071,178,,3724820981,285,,3724821643,233,425,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588125,425,45,2,47,28,8gvg1ranyf93hprfkwx3ofl2y,0,66.9,33.9,2022-08-21T20:39:46.325Z,2022-08-24T06:31:33Z,3724821661,233,370,3724821479,56,Center,3724821665,286,,,,,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588033,371,3,2,47,29,co1i764h6b02husae71w6scs8,0,40.6,60.5,2022-08-21T20:39:47.035Z,2022-08-24T06:31:36Z,3724820991,56,Back,3729104103,178,,3724820993,286,,3728180627,465,,3724821191,233,422,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588057,422,7,2,47,29,8gvg1ranyf93hprfkwx3ofl2y,0,59.4,39.5,2022-08-21T20:39:47.210Z,2022-08-24T06:31:40Z,3729104175,178,,3724821131,56,Center,3728180659,384,,3724821133,285,,3724821155,233,371,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588067,372,1,2,47,32,co1i764h6b02husae71w6scs8,0,36.2,74.2,2022-08-21T20:39:49.705Z,2022-08-24T06:31:47Z,3724821181,56,Back,3729104265,178,,3724821189,213,0.9,3724821187,212,16.4,3724821179,155,,3724821183,140,46.5,3724821185,141,92.4,,,,7sedwtw16nm2tr4496xu6qvop,Willyan Rocha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588089,423,8,2,47,33,8gvg1ranyf93hprfkwx3ofl2y,1,56.2,7.9,2022-08-21T20:39:51.165Z,2022-08-24T06:31:53Z,3724821319,56,Right,3729104323,178,,3728180861,385,,,,,,,,,,,,,,,,,3f2otwd2ozwk89319ssh9yjmd,Bruno Gaspar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588183,373,5,2,47,36,co1i764h6b02husae71w6scs8,1,34.5,101.5,2022-08-21T20:39:54.037Z,2022-08-24T06:31:59Z,3724821785,56,Back,3724821847,233,424,3724821787,347,,,,,,,,,,,,,,,,,7sedwtw16nm2tr4496xu6qvop,Willyan Rocha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588107,424,5,2,47,36,8gvg1ranyf93hprfkwx3ofl2y,0,65.5,-1.5,2022-08-21T20:39:54.037Z,2022-08-24T06:32:00Z,3724821405,56,Right,3724821861,233,373,3724821407,347,,,,,,,,,,,,,,,,,3f2otwd2ozwk89319ssh9yjmd,Bruno Gaspar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588213,374,1,2,47,44,co1i764h6b02husae71w6scs8,1,35.3,100,2022-08-21T20:40:02.296Z,2022-08-24T06:32:11Z,3724821943,141,84.7,3724821939,56,Back,3724821945,212,12.9,3724821937,107,,3724821947,213,5.2,3724821941,140,41.4,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588241,375,1,2,47,45,co1i764h6b02husae71w6scs8,1,41.4,84.7,2022-08-21T20:40:03.252Z,2022-08-24T06:32:17Z,3724822083,56,Back,3724822085,140,37.8,3724822091,213,2.1,3724822089,212,7.3,3724822087,141,93.9,3729104647,178,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588257,376,1,2,47,47,co1i764h6b02husae71w6scs8,0,38.2,93.3,2022-08-21T20:40:05.193Z,2022-08-24T06:32:22Z,3724822197,141,67.5,3724822199,212,38.0,3729104717,178,,3724822201,213,5.8,3724822195,140,70.3,3724822193,56,Center,3724822191,155,,3724822203,1,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588265,426,1,2,47,49,8gvg1ranyf93hprfkwx3ofl2y,0,34.6,34.5,2022-08-21T20:40:07.162Z,2022-08-24T06:32:27Z,3724822245,140,44.1,3724822251,213,0.5,3724822243,56,Back,3724822247,141,41.8,3724822249,212,11.1,3729104761,178,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449588317,377,3,2,47,50,co1i764h6b02husae71w6scs8,0,65.2,52.4,2022-08-21T20:40:08.216Z,2022-08-24T06:32:54Z,3729105173,178,,3724822535,56,Center,3724822537,286,,3724822563,233,427,3728180989,465,,,,,,,,,,,9788pzgd21d94wye06ryneoyd,Ewerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
