id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,keyPass,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/14/value
2522738201,216,1,1,22,27,5c0sf1eaipcxvdw9o22of2jdp,1,70.2,79.1,2023-03-19T20:53:20.830Z,2023-03-19T20:53:25Z,4111643643,196,,4111643647,140,90.6,4111643641,155,,4111643645,56,Right,4111643649,141,8.5,4111643651,212,52.6,4111643653,213,5.1,4111643655,1,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738227,217,1,1,22,32,5c0sf1eaipcxvdw9o22of2jdp,0,90.6,8.5,2023-03-19T20:53:25.645Z,2023-03-19T20:53:30Z,4111643829,155,,4111643841,1,,4111643827,2,,4111643839,213,1.4,4111643835,141,60.3,4111643831,56,Center,4111643833,140,96.7,4111643837,212,35.8,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738239,218,44,1,22,36,3b4nxgvmwzstmoq6borytkwx1,1,2.6,32,2023-03-19T20:53:29.356Z,2023-03-19T20:53:31Z,4111643885,56,Back,4111643897,233,218,4111643887,285,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738233,218,44,1,22,36,5c0sf1eaipcxvdw9o22of2jdp,0,97.4,68,2023-03-19T20:53:29.357Z,2023-03-19T20:53:31Z,4111643903,233,218,4111643849,56,Center,4111643851,286,,,,,,,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738247,219,12,1,22,36,3b4nxgvmwzstmoq6borytkwx1,1,1.8,24.2,2023-03-19T20:53:29.870Z,2023-03-19T20:53:37Z,4111643923,141,13.6,4111643921,140,0.0,4111643929,213,4.4,4111643925,212,7.7,4111643919,56,Back,4111643985,167,,4111643957,15,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738243,219,6,1,22,37,5c0sf1eaipcxvdw9o22of2jdp,1,97.7,66.8,2023-03-19T20:53:30.421Z,2023-03-19T20:53:34Z,4111643893,56,Center,4111644061,233,220,4111643895,73,,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738257,220,6,1,22,37,3b4nxgvmwzstmoq6borytkwx1,0,2.3,33.2,2023-03-19T20:53:30.421Z,2023-03-19T20:56:47Z,4111643969,73,,4111644027,233,219,4111643967,56,Back,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738529,220,1,1,23,13,5c0sf1eaipcxvdw9o22of2jdp,0,99.5,99.5,2023-03-19T20:54:07.254Z,2023-03-19T20:54:08Z,4111645461,155,,4111645467,140,88.2,4111645463,224,,4111645469,141,57.6,4111645465,56,Center,4111645471,212,30.9,4111645473,213,4.3,4111645457,2,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,4111645459,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738533,221,12,1,23,15,3b4nxgvmwzstmoq6borytkwx1,1,10.2,41.8,2023-03-19T20:54:08.581Z,2023-03-19T20:54:16Z,4111645479,56,Back,4111645489,15,,4111645485,212,15.4,4111645481,140,14.7,4111645487,213,5.0,4111645483,141,20.2,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738543,222,49,1,23,16,3b4nxgvmwzstmoq6borytkwx1,1,19.6,15.7,2023-03-19T20:54:10.277Z,2023-03-19T20:54:10Z,,,,,,,,,,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738585,223,1,1,23,17,3b4nxgvmwzstmoq6borytkwx1,1,19.6,15.7,2023-03-19T20:54:10.390Z,2023-03-19T20:54:15Z,4111645701,212,8.4,4111645703,213,0.1,4111645697,140,27.6,4111645695,56,Back,4111645699,141,16.9,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738593,224,4,1,23,20,3b4nxgvmwzstmoq6borytkwx1,1,27.6,29.3,2023-03-19T20:54:13.653Z,2023-03-19T20:54:19Z,4111645739,13,,4111645747,285,,4111645743,152,,4111645885,233,221,4111645741,56,Back,4111645745,265,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738617,221,4,1,23,20,5c0sf1eaipcxvdw9o22of2jdp,0,72.4,70.7,2023-03-19T20:54:13.654Z,2023-03-19T20:54:19Z,4111645859,56,Center,4111645857,13,,4111645865,286,,4111645899,233,224,4111645863,265,,4111645861,152,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738661,225,1,1,23,28,3b4nxgvmwzstmoq6borytkwx1,1,37.2,33.9,2023-03-19T20:54:21.397Z,2023-03-19T20:54:50Z,4111646091,213,1.3,4111646093,1,,4111647257,189,,4111646079,152,,4111646085,140,46.1,4111646089,212,32.9,4111646077,5,,4111646083,56,Back,47wasen155qbiu6pmyp3dowr9,S. Pérez,4111646087,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738675,226,1,1,23,30,3b4nxgvmwzstmoq6borytkwx1,1,45.7,84.1,2023-03-19T20:54:23.525Z,2023-03-19T20:55:27Z,4111646189,212,21.2,4111646185,140,63.9,4111646187,141,97.5,4111646191,213,0.4,4111646181,56,Left,,,,,,,,,,96tuk7bpr043jh2obpegcgd4a,M. Watai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738681,227,1,1,23,32,3b4nxgvmwzstmoq6borytkwx1,0,71.7,93.1,2023-03-19T20:54:26.261Z,2023-03-19T20:54:28Z,4111646233,56,Center,4111646237,141,59.5,4111646235,140,87.2,4111646239,212,28.1,4111646229,2,,4111646301,155,,4111646241,213,5.3,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738695,222,1,1,23,34,5c0sf1eaipcxvdw9o22of2jdp,0,21.8,32.7,2023-03-19T20:54:27.751Z,2023-03-19T20:54:28Z,4111646317,56,Back,4111646321,141,37.7,4111646323,212,6.8,4111646319,140,27.4,4111646315,3,,4111646325,213,0.5,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738707,228,50,1,23,35,3b4nxgvmwzstmoq6borytkwx1,1,73.4,62.7,2023-03-19T20:54:28.886Z,2023-03-19T20:56:35Z,4111646349,286,,4111646391,233,223,4111646347,56,Center,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738713,223,7,1,23,35,5c0sf1eaipcxvdw9o22of2jdp,0,26.6,37.3,2023-03-19T20:54:28.887Z,2023-03-19T20:56:15Z,4111646371,285,,4111646383,233,228,4111646369,56,Back,,,,,,,,,,,,,,,,4owddsmmbkkv0vbcj0fz0hlud,Denilson Junior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738715,229,61,1,23,37,3b4nxgvmwzstmoq6borytkwx1,1,74,64.3,2023-03-19T20:54:30.373Z,2023-03-19T20:54:30Z,4111646377,56,Center,,,,,,,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738735,224,43,1,23,37,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-03-19T20:54:30.559Z,2023-03-19T20:54:39Z,4111646799,144,1,4111646489,56,Back,4111646497,213,4.0,4111646493,141,35.8,4111646491,140,25.4,4111646495,212,2.8,,,,,,,4owddsmmbkkv0vbcj0fz0hlud,Denilson Junior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739655,234,3,1,23,38,5c0sf1eaipcxvdw9o22of2jdp,1,27.7,29.6,2023-03-19T20:54:31.380Z,2023-03-19T20:57:03Z,4111653353,233,270,4111650769,56,Back,4111650771,285,,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522740043,270,45,1,23,38,3b4nxgvmwzstmoq6borytkwx1,0,72.3,70.4,2023-03-19T20:54:31.380Z,2023-03-19T20:57:04Z,4111653369,233,234,4111652723,56,Center,4111652725,286,,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738737,225,49,1,23,38,5c0sf1eaipcxvdw9o22of2jdp,1,26.5,24.1,2023-03-19T20:54:31.615Z,2023-03-19T20:56:18Z,,,,,,,,,,,,,,,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738743,226,1,1,23,39,5c0sf1eaipcxvdw9o22of2jdp,1,26.5,24.1,2023-03-19T20:54:32.766Z,2023-03-19T20:54:41Z,4111646529,141,10.1,4111646525,56,Back,4111646531,212,10.3,4111646527,140,30.3,4111646533,213,5.1,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738783,227,1,1,23,40,5c0sf1eaipcxvdw9o22of2jdp,1,30.5,8.6,2023-03-19T20:54:33.670Z,2023-03-19T20:54:42Z,4111646723,212,10.9,4111646717,56,Back,4111646721,141,24.0,4111646725,213,1.3,4111646719,140,33.4,,,,,,,,,,9g834yhraytmjoxb15098ey95,A. Dobre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738785,228,4,1,23,43,5c0sf1eaipcxvdw9o22of2jdp,1,29.8,27,2023-03-19T20:54:36.575Z,2023-03-19T20:54:41Z,4111646881,233,230,4111646737,56,Back,4111646743,285,,4111646739,152,,4111646735,13,,4111646741,265,,,,,,,,4owddsmmbkkv0vbcj0fz0hlud,Denilson Junior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738807,230,4,1,23,43,3b4nxgvmwzstmoq6borytkwx1,0,70.2,73,2023-03-19T20:54:36.576Z,2023-03-19T20:55:43Z,4111646857,56,Center,4111646855,13,,4111646859,152,,4111646861,265,,4111646893,233,228,4111646863,286,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738893,229,1,1,23,57,5c0sf1eaipcxvdw9o22of2jdp,1,35.6,31.8,2023-03-19T20:54:50.463Z,2023-03-19T20:54:54Z,4111647279,152,,4111647285,141,32.5,4111647289,213,0.0,4111647277,5,,4111647281,56,Center,4111647283,140,54.3,4111647287,212,19.6,4111647473,189,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738903,230,1,1,23,58,5c0sf1eaipcxvdw9o22of2jdp,0,54.3,32.5,2023-03-19T20:54:51.407Z,2023-03-19T20:54:56Z,4111647319,141,20.9,4111647325,213,4.6,4111647317,140,53.6,4111647313,56,Right,4111647549,189,,4111647323,212,7.9,,,,,,,4owddsmmbkkv0vbcj0fz0hlud,Denilson Junior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738919,232,1,1,23,58,3b4nxgvmwzstmoq6borytkwx1,1,43.9,85,2023-03-19T20:54:51.989Z,2023-03-19T20:54:53Z,4111647383,213,5.7,4111647373,56,Center,4111647381,212,15.3,4111647377,140,56.1,4111647379,141,72.7,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738899,231,49,1,23,59,3b4nxgvmwzstmoq6borytkwx1,1,43.9,85,2023-03-19T20:54:52.813Z,2023-03-19T20:59:47Z,,,,,,,,,,,,,,,,,,,,,,,,,96tuk7bpr043jh2obpegcgd4a,M. Watai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738927,233,1,1,23,59,3b4nxgvmwzstmoq6borytkwx1,1,56.1,72.7,2023-03-19T20:54:52.869Z,2023-03-19T20:54:53Z,4111647423,141,72.0,4111647427,213,3.2,4111647421,140,49.4,4111647425,212,7.1,4111647419,56,Back,,,,,,,,,,96tuk7bpr043jh2obpegcgd4a,M. Watai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738949,234,1,1,24,0,3b4nxgvmwzstmoq6borytkwx1,1,49.2,72.1,2023-03-19T20:54:53.876Z,2023-03-19T20:54:56Z,4111647521,56,Back,4111647523,140,36.3,4111647527,212,13.7,4111647529,213,3.3,4111647525,141,69.2,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522738965,235,1,1,24,3,3b4nxgvmwzstmoq6borytkwx1,1,36.3,69.2,2023-03-19T20:54:56.948Z,2023-03-19T20:54:58Z,4111647595,140,37.3,4111647599,212,22.5,4111647593,56,Back,4111647601,213,4.8,4111647597,141,36.2,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739003,236,1,1,24,4,3b4nxgvmwzstmoq6borytkwx1,1,37.3,36.2,2023-03-19T20:54:58.165Z,2023-03-19T20:55:00Z,4111647767,212,20.4,4111647763,140,43.3,4111647761,56,Back,4111647769,213,5.0,4111647765,141,7.7,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739031,237,1,1,24,7,3b4nxgvmwzstmoq6borytkwx1,1,46.5,9.1,2023-03-19T20:55:00.837Z,2023-03-19T20:55:03Z,4111647905,212,9.7,4111647901,140,46.1,4111647899,56,Back,4111647907,213,1.6,4111647903,141,23.3,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739075,238,1,1,24,10,3b4nxgvmwzstmoq6borytkwx1,1,45.9,26.5,2023-03-19T20:55:03.541Z,2023-03-19T20:55:08Z,4111648105,212,26.9,4111648099,56,Back,4111648101,140,35.2,4111648103,141,62.4,4111648107,213,2.0,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739107,239,1,1,24,15,3b4nxgvmwzstmoq6borytkwx1,1,35.5,70.2,2023-03-19T20:55:08.437Z,2023-03-19T20:59:19Z,4111648271,141,91.1,4111648267,56,Back,4111648273,212,19.7,4111648277,213,0.8,4111648269,140,48.5,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739145,240,1,1,24,17,3b4nxgvmwzstmoq6borytkwx1,0,53.6,94.2,2023-03-19T20:55:10.741Z,2023-03-19T20:55:13Z,4111648421,56,Left,4111648423,140,76.7,4111648427,212,24.3,4111648419,155,,4111648425,141,94.9,4111648429,213,0.0,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739163,231,12,1,24,20,5c0sf1eaipcxvdw9o22of2jdp,1,16.9,7.6,2023-03-19T20:55:14.272Z,2023-03-19T20:55:55Z,4111648495,212,6.8,4111648497,213,5.2,4111648493,141,0.0,4111648491,140,20.1,4111648489,56,Back,4111648547,15,,4111648505,167,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739167,232,5,1,24,21,5c0sf1eaipcxvdw9o22of2jdp,0,22,-1.6,2023-03-19T20:55:15.228Z,2023-03-19T20:56:41Z,4111648537,233,241,4111648503,347,,4111648501,56,Back,,,,,,,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739155,241,5,1,24,21,3b4nxgvmwzstmoq6borytkwx1,1,78,101.6,2023-03-19T20:55:15.228Z,2023-03-19T20:55:58Z,4111648459,347,,4111648457,56,Left,4111648517,233,232,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739309,242,1,1,24,36,3b4nxgvmwzstmoq6borytkwx1,1,80.9,100,2023-03-19T20:55:30.212Z,2023-03-19T20:55:33Z,4111649187,107,,4111649189,56,Left,4111649191,140,74.6,4111649193,141,87.9,4111649199,213,4.1,4111649195,212,11.6,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739315,243,50,1,24,39,3b4nxgvmwzstmoq6borytkwx1,1,73,90.2,2023-03-19T20:55:33.009Z,2023-03-19T20:55:34Z,4111649233,233,233,4111649227,286,,4111649225,56,Left,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739313,233,7,1,24,39,5c0sf1eaipcxvdw9o22of2jdp,0,27,9.8,2023-03-19T20:55:33.010Z,2023-03-19T20:55:34Z,4111649215,56,Back,4111649229,233,243,4111649217,285,,,,,,,,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739317,244,61,1,24,41,3b4nxgvmwzstmoq6borytkwx1,1,73.9,92.1,2023-03-19T20:55:34.613Z,2023-03-19T20:55:34Z,4111649237,56,Left,,,,,,,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739345,245,1,1,24,42,3b4nxgvmwzstmoq6borytkwx1,1,64.5,97,2023-03-19T20:55:35.957Z,2023-03-19T20:55:37Z,4111649349,140,42.4,4111649347,56,Back,4111649355,212,28.8,4111649359,213,3.8,4111649353,141,71.8,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739391,246,1,1,24,44,3b4nxgvmwzstmoq6borytkwx1,1,41.9,65.4,2023-03-19T20:55:37.797Z,2023-03-19T20:55:41Z,4111649567,141,32.2,4111649563,56,Back,4111649565,140,46.7,4111649569,212,23.1,4111649571,213,4.9,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739421,247,1,1,24,48,3b4nxgvmwzstmoq6borytkwx1,1,46.7,28,2023-03-19T20:55:41.764Z,2023-03-19T20:55:44Z,4111649695,140,39.7,4111649699,212,21.9,4111649693,56,Back,4111649697,141,58.4,4111649701,213,1.9,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739445,248,1,1,24,51,3b4nxgvmwzstmoq6borytkwx1,1,38.8,60.7,2023-03-19T20:55:44.613Z,2023-03-19T20:55:46Z,4111649801,56,Back,4111649803,140,42.1,4111649807,212,20.8,4111649805,141,90.9,4111649809,213,1.4,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739463,249,1,1,24,53,3b4nxgvmwzstmoq6borytkwx1,1,42.4,87.6,2023-03-19T20:55:46.852Z,2023-03-19T20:55:48Z,4111649865,212,18.4,4111649869,213,5.4,4111649861,141,67.1,4111649857,140,53.9,4111649853,56,Center,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739519,250,1,1,24,55,3b4nxgvmwzstmoq6borytkwx1,1,53.9,67.1,2023-03-19T20:55:48.597Z,2023-03-19T20:55:52Z,4111650125,140,36.3,4111650129,212,22.1,4111650131,213,3.7,4111650123,56,Back,4111650127,141,49.4,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739545,251,1,1,24,58,3b4nxgvmwzstmoq6borytkwx1,1,34.8,47.1,2023-03-19T20:55:52.277Z,2023-03-19T20:55:55Z,4111650243,213,5.1,4111650241,212,18.1,4111650239,141,22.3,4111650235,56,Back,4111650237,140,41.0,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739573,252,1,1,25,1,3b4nxgvmwzstmoq6borytkwx1,1,40.4,20.1,2023-03-19T20:55:55.092Z,2023-03-19T20:55:58Z,4111650381,212,17.5,4111650377,140,52.7,4111650383,213,5.5,4111650375,56,Right,4111650379,141,2.7,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739585,253,1,1,25,5,3b4nxgvmwzstmoq6borytkwx1,1,56.8,6.5,2023-03-19T20:55:58.645Z,2023-03-19T20:55:59Z,4111650451,140,58.1,4111650457,213,1.4,4111650453,141,17.6,4111650455,212,7.7,4111650449,56,Right,,,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739595,254,1,1,25,6,3b4nxgvmwzstmoq6borytkwx1,1,58.1,17.6,2023-03-19T20:55:59.412Z,2023-03-19T20:56:00Z,4111650515,156,,4111650501,140,41.8,4111650507,213,3.4,4111650503,141,11.2,4111650505,212,17.7,4111650497,56,Back,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739667,255,1,1,25,12,3b4nxgvmwzstmoq6borytkwx1,1,41.8,22.3,2023-03-19T20:56:05.460Z,2023-03-19T20:56:07Z,4111650815,140,35.7,4111650819,212,33.9,4111650813,56,Back,4111650821,213,1.8,4111650817,141,71.3,4111650823,1,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739683,256,1,1,25,13,3b4nxgvmwzstmoq6borytkwx1,1,35.6,70.7,2023-03-19T20:56:07.219Z,2023-03-19T20:56:09Z,4111650885,141,95.1,4111650889,213,0.6,4111650883,140,58.4,4111650887,212,29.1,4111650881,56,Left,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739707,257,1,1,25,15,3b4nxgvmwzstmoq6borytkwx1,1,58.4,95.1,2023-03-19T20:56:09.205Z,2023-03-19T20:56:11Z,4111651027,141,85.9,4111651031,213,3.4,4111651023,56,Back,4111651025,140,38.0,4111651029,212,22.3,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739731,258,1,1,25,18,3b4nxgvmwzstmoq6borytkwx1,1,38.1,84.8,2023-03-19T20:56:11.460Z,2023-03-19T20:56:14Z,4111651129,212,24.8,4111651125,140,35.8,4111651131,213,4.6,4111651123,56,Back,4111651127,141,48.5,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739791,259,1,1,25,21,3b4nxgvmwzstmoq6borytkwx1,1,33.8,50.6,2023-03-19T20:56:14.820Z,2023-03-19T20:56:20Z,4111651423,213,1.4,4111651421,212,23.8,4111651417,140,38.4,4111651419,141,84.8,4111651415,56,Back,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739813,260,1,1,25,27,3b4nxgvmwzstmoq6borytkwx1,1,44.7,90,2023-03-19T20:56:20.676Z,2023-03-19T20:56:23Z,4111651535,213,5.9,4111651529,140,66.7,4111651533,212,25.1,4111651527,56,Center,4111651531,141,75.4,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739829,261,1,1,25,29,3b4nxgvmwzstmoq6borytkwx1,1,66.7,75.4,2023-03-19T20:56:23.284Z,2023-03-19T20:56:25Z,4111651669,56,Center,4111651675,212,17.8,4111651671,140,58.4,4111651677,213,4.2,4111651673,141,52.5,,,,,,,,,,96tuk7bpr043jh2obpegcgd4a,M. Watai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739845,262,1,1,25,32,3b4nxgvmwzstmoq6borytkwx1,1,56.2,50.8,2023-03-19T20:56:25.476Z,2023-03-19T20:56:28Z,4111651755,140,57.8,4111651759,212,25.4,4111651753,56,Right,4111651757,141,13.6,4111651761,213,4.8,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522739901,263,1,1,25,34,3b4nxgvmwzstmoq6borytkwx1,1,59,12.6,2023-03-19T20:56:27.892Z,2023-03-19T20:56:34Z,4111652023,212,13.8,4111652017,56,Right,4111652021,141,4.6,4111652025,213,5.9,4111652019,140,71.1,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
