id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value
2506573097,421,1,1,42,8,dich5v7sw466smbqap0d9rbyj,1,37,17.6,2023-02-11T18:44:37.125Z,2023-02-14T00:29:07Z,4026179827,140,46.5,4026179833,213,0.1,4026179831,212,10.1,4026179825,56,Back,4026179829,141,19.6,4031634807,178,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573133,422,1,1,42,11,dich5v7sw466smbqap0d9rbyj,1,45,16,2023-02-11T18:44:39.688Z,2023-02-14T00:29:10Z,4026180033,140,29.0,4026180037,212,17.6,4026180031,56,Back,4026180039,213,2.8,4026180035,141,23.9,4031634865,178,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573193,423,1,1,42,13,dich5v7sw466smbqap0d9rbyj,1,29,24.5,2023-02-11T18:44:41.935Z,2023-02-14T00:29:15Z,4026180399,212,29.6,4026180395,140,8.8,4026180393,56,Back,4026180401,213,2.4,4031634927,178,,4026180397,141,54.9,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573235,424,1,1,42,18,dich5v7sw466smbqap0d9rbyj,0,12.9,51,2023-02-11T18:44:47.360Z,2023-02-14T00:29:19Z,4026180623,140,45.3,4026180629,213,5.6,4026180625,141,12.4,4026180631,1,,4031634989,178,,4026180627,212,43.0,4026180621,56,Back,4026180619,155,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573261,318,1,1,42,21,cmbqc74mshg77ra7mywec2a6b,0,55.4,83.2,2023-02-11T18:44:50.093Z,2023-02-14T00:29:29Z,4026180751,3,,4026180757,141,73.6,4026180759,212,12.9,4026180755,140,66.0,4026180753,56,Center,4031635085,388,,4026180761,213,5.8,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573333,425,1,1,42,27,dich5v7sw466smbqap0d9rbyj,1,36.7,20.8,2023-02-11T18:44:55.784Z,2023-02-14T00:29:34Z,4026181233,213,2.7,4026181227,140,27.0,4031635119,178,,4026181225,56,Back,4026181229,141,27.1,4026181231,212,11.0,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573345,426,1,1,42,30,dich5v7sw466smbqap0d9rbyj,0,29,18.5,2023-02-11T18:44:59.048Z,2023-02-14T00:29:38Z,4026181327,56,Back,4026181335,212,8.9,4026181337,213,5.4,4026181331,141,8.5,4031635135,178,,4026181329,140,34.5,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573355,319,49,1,42,31,cmbqc74mshg77ra7mywec2a6b,1,68,93.9,2023-02-11T18:44:59.647Z,2023-02-14T00:29:42Z,,,,,,,,,,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573467,320,50,1,42,37,cmbqc74mshg77ra7mywec2a6b,1,96.4,95,2023-02-11T18:45:06.180Z,2023-02-14T00:29:57Z,4026182003,56,Left,4026182169,233,427,4026182007,286,,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573497,427,7,1,42,37,dich5v7sw466smbqap0d9rbyj,1,3.6,5,2023-02-11T18:45:06.455Z,2023-02-14T00:30:01Z,4026182113,167,,4026182115,56,Back,4026182117,285,,4026182137,233,320,4031635389,178,,4029761871,385,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573853,321,6,1,42,39,cmbqc74mshg77ra7mywec2a6b,1,96.9,91.5,2023-02-11T18:45:08.129Z,2023-02-14T00:30:03Z,4026184049,56,Left,4026184845,73,,4026185137,233,428,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573499,428,6,1,42,39,dich5v7sw466smbqap0d9rbyj,0,3.1,8.5,2023-02-11T18:45:08.129Z,2023-02-14T00:30:04Z,4026182131,56,Back,4026185167,233,321,4026183787,73,,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573869,322,1,1,43,5,cmbqc74mshg77ra7mywec2a6b,0,99.5,99.8,2023-02-11T18:45:34.224Z,2023-02-14T00:30:12Z,4026184157,56,Center,4029762721,20,,4026184765,6,,4026184165,213,4.6,4026184163,212,31.8,4026184153,2,,4026185521,223,,4026184155,155,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,4026184159,140,96.4,4031635519,178,,4026184161,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,
2506573875,429,12,1,43,6,dich5v7sw466smbqap0d9rbyj,1,7.6,38.3,2023-02-11T18:45:35.253Z,2023-02-14T00:30:17Z,4026184175,140,41.1,4026184179,212,35.6,4026184185,15,,4026184173,56,Back,4026184177,141,30.2,4031635629,388,,4026184181,213,6.1,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573943,324,1,1,43,11,cmbqc74mshg77ra7mywec2a6b,0,63,64,2023-02-11T18:45:40.142Z,2023-02-14T00:30:23Z,4026184489,155,,4026184501,141,28.6,4026184507,1,,4026184495,56,Center,4026184499,140,92.1,4026184505,213,5.6,4031635697,178,,4026184503,212,38.9,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573909,323,43,1,43,13,cmbqc74mshg77ra7mywec2a6b,1,0,0,2023-02-11T18:45:41.929Z,2023-02-11T18:46:57Z,4026189895,144,49,,,,,,,,,,,,,,,,,,,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573959,430,12,1,43,14,dich5v7sw466smbqap0d9rbyj,1,8.5,74.6,2023-02-11T18:45:42.790Z,2023-02-14T00:30:30Z,4026184593,141,73.8,4029763669,15,,4031635813,178,,4026184595,212,1.5,4026184597,213,5.9,4026184591,140,9.8,4026184589,56,Back,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573965,325,61,1,43,14,cmbqc74mshg77ra7mywec2a6b,1,89.1,29.2,2023-02-11T18:45:42.866Z,2023-02-14T00:30:43Z,4031635965,21,,4026184621,56,Center,4031635967,178,,,,,,,,,,,,,,,,,l8ewedihgtz1oz6ikm333mz8,Ítalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506573973,431,49,1,43,17,dich5v7sw466smbqap0d9rbyj,1,4.6,82.4,2023-02-11T18:45:45.633Z,2023-02-14T00:30:50Z,,,,,,,,,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506574043,432,1,1,43,18,dich5v7sw466smbqap0d9rbyj,0,4.6,84.3,2023-02-11T18:45:47.298Z,2023-02-14T00:30:54Z,4031636085,178,,4026185103,140,65.2,4026185105,141,66.5,4026185109,213,6.1,4026185099,155,,4026185111,1,,4026185107,212,64.8,4026185101,56,Center,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506574235,329,51,1,43,22,cmbqc74mshg77ra7mywec2a6b,1,30.9,34.9,2023-02-11T18:45:50.741Z,2023-02-14T00:31:14Z,4026186167,169,,,,,,,,,,,,,,,,,,,,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506574057,326,61,1,43,22,cmbqc74mshg77ra7mywec2a6b,0,32.5,36.7,2023-02-11T18:45:50.759Z,2023-02-14T00:31:20Z,4026185209,56,Back,4031636207,178,,,,,,,,,,,,,,,,,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506574101,433,15,1,43,26,dich5v7sw466smbqap0d9rbyj,1,85.2,63.9,2023-02-11T18:45:54.657Z,2023-02-14T00:31:26Z,4026187467,102,52.0,4026185989,72,,4026187473,458,,4026187475,146,90.6,4026187483,233,327,4026187469,103,5.1,4026185987,23,,4026197543,214,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,4031636459,178,,4026185543,56,Center,4026196369,215,,4026185541,64,,4026187465,76,,,4026187477,147,,,,,,,,,,,,,,58.7,
2506574129,327,10,1,43,26,cmbqc74mshg77ra7mywec2a6b,1,8.3,43.8,2023-02-11T18:45:54.812Z,2023-02-14T00:31:34Z,4029766517,376,,4026187399,233,433,4026185663,173,,4026185669,56,Back,4026187367,180,,4029766515,183,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506574139,328,6,1,43,27,cmbqc74mshg77ra7mywec2a6b,0,12.7,39.8,2023-02-11T18:45:55.523Z,2023-02-14T00:31:38Z,4026185705,73,,4026185733,233,434,4026185703,56,Back,,,,,,,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506574135,434,6,1,43,27,dich5v7sw466smbqap0d9rbyj,1,87.3,60.2,2023-02-11T18:45:55.523Z,2023-02-14T00:31:39Z,4026185689,73,,4026185687,56,Center,4026185707,233,328,,,,,,,,,,,,,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506574661,435,1,1,44,3,dich5v7sw466smbqap0d9rbyj,1,99.5,99.5,2023-02-11T18:46:31.513Z,2023-02-14T00:31:49Z,4029767749,225,,4026189539,210,15,4031636697,178,,4026188579,213,4.4,4029767467,72,,4026188563,2,,4026188577,212,30.8,4026188565,6,,7nrjutc015x9nupdcl4hj3l5h,David Simão,4026188575,141,56.4,4026189541,154,,4026188573,140,90.5,4029767751,386,,4026188571,56,Center,1,,,,,,,,,,,,,,,,,
2506574663,436,15,1,44,4,dich5v7sw466smbqap0d9rbyj,1,88.8,54.6,2023-02-11T18:46:33.077Z,2023-02-14T00:31:50Z,4026189301,72,,4026188597,17,,4026189589,146,99.4,4026189579,55,435,4026188599,56,Center,4026189587,328,,4026189315,233,330,4026189577,154,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,4026189299,25,,4031636755,178,,4026189573,79,,4026189585,103,28.5,4026189583,102,51.3,,4026189575,29,4026189593,147,51.3,,,,,,,,,,,,
2506574655,330,10,1,44,5,cmbqc74mshg77ra7mywec2a6b,1,1,49.9,2023-02-11T18:46:33.577Z,2023-02-14T00:31:55Z,4026189341,233,436,4029769281,378,,4026188531,173,,4026188537,56,Back,4026188535,182,,4029769279,181,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506574671,331,6,1,44,5,cmbqc74mshg77ra7mywec2a6b,0,5.2,46.8,2023-02-11T18:46:34.100Z,2023-02-14T00:32:00Z,4026188633,56,Back,4026188635,73,,4026188691,233,437,,,,,,,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506574679,437,6,1,44,5,dich5v7sw466smbqap0d9rbyj,1,94.8,53.2,2023-02-11T18:46:34.100Z,2023-02-14T00:32:00Z,4026188655,73,,4026188653,56,Center,4026188677,233,331,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506574955,438,1,1,44,31,dich5v7sw466smbqap0d9rbyj,0,99.5,99.5,2023-02-11T18:46:59.832Z,2023-02-14T00:32:05Z,4026190267,223,,4031636951,178,,4026190273,140,94.9,4026190275,141,65.4,4029770077,20,,4026190271,56,Center,4026190259,6,,4026190279,213,4.5,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,4026190257,2,,4026190277,212,23.7,4026190263,155,,,,,,,,,,,,,,,,,,,,,,,,,
2506574989,332,43,1,44,36,cmbqc74mshg77ra7mywec2a6b,1,0,0,2023-02-11T18:47:04.744Z,2023-02-12T20:18:32Z,4026190439,56,Back,4029770811,144,61,,,,,,,,,,,,,,,,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506574995,439,43,1,44,36,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-02-11T18:47:05.174Z,2023-02-12T20:18:33Z,4026190475,56,Center,4029770907,144,61,,,,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575217,333,12,1,44,36,cmbqc74mshg77ra7mywec2a6b,1,3,17,2023-02-11T18:47:05.425Z,2023-02-14T00:32:11Z,4031637017,178,,4026191697,140,23.1,4026191703,213,5.8,4026191699,141,2.5,4026191695,56,Back,4026191701,212,23.3,,,,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575059,440,1,1,44,39,dich5v7sw466smbqap0d9rbyj,1,80.8,89.1,2023-02-11T18:47:07.854Z,2023-02-14T00:32:18Z,4026190819,56,Left,4026190821,140,89.9,4026190827,213,0.1,4031637157,388,,4026190825,212,9.6,4026190823,141,90.2,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575091,441,1,1,44,42,dich5v7sw466smbqap0d9rbyj,1,89.9,90.2,2023-02-11T18:47:10.647Z,2023-02-14T00:32:22Z,4026190967,141,70.7,4026190963,56,Center,4026190971,213,3.9,4026190965,140,75.9,4031637209,178,,4026190969,212,19.8,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575125,442,1,1,44,44,dich5v7sw466smbqap0d9rbyj,1,74,69.6,2023-02-11T18:47:13.154Z,2023-02-14T00:32:33Z,4026191161,141,37.9,4026191159,140,75.0,4026191165,213,4.8,4026191163,212,21.6,4031637363,178,,4026191157,56,Center,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575183,443,1,1,44,47,dich5v7sw466smbqap0d9rbyj,1,75,37.9,2023-02-11T18:47:15.544Z,2023-02-14T00:32:40Z,4026191503,56,Center,4026191509,212,20.4,4031637421,178,,4026191505,140,87.9,4026191507,141,60.3,4026191501,155,,4026191511,213,0.8,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575221,334,4,1,44,48,cmbqc74mshg77ra7mywec2a6b,1,12.6,42,2023-02-11T18:47:16.657Z,2023-02-14T00:32:47Z,4026191709,294,,4026191705,13,,4026191715,152,,4026191719,285,,4026191713,56,Back,4026191731,233,444,,,,,,,2vsfek9vs6zdvueb4v23vrj6d,W. González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575187,444,4,1,44,48,dich5v7sw466smbqap0d9rbyj,0,87.4,58,2023-02-11T18:47:16.658Z,2023-02-14T00:32:46Z,4026191531,13,,4026191537,152,,4026191539,286,,4031637497,178,,4026191535,56,Center,4026191533,294,,4026191753,233,334,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575545,335,1,1,45,20,cmbqc74mshg77ra7mywec2a6b,1,22.6,33.4,2023-02-11T18:47:49.469Z,2023-02-14T00:32:51Z,4026193443,152,,4026193451,140,72.6,4026193441,157,,4026193453,141,69.1,4031637581,178,,4026193455,212,57.8,4026193457,213,0.4,4026193447,56,Center,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,4026193439,5,,4026193459,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575565,336,1,1,45,24,cmbqc74mshg77ra7mywec2a6b,0,72.6,69.1,2023-02-11T18:47:52.870Z,2023-02-14T00:32:54Z,4026193597,213,5.1,4026193589,141,62.1,4026193585,56,Center,4026193583,3,,4026193593,212,5.2,4026193587,140,74.7,4031637599,388,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575557,445,44,1,45,26,dich5v7sw466smbqap0d9rbyj,1,25.4,39,2023-02-11T18:47:54.638Z,2023-02-14T06:06:16Z,4026193539,56,Back,4026193713,233,337,4026193541,285,,,,,,,,,,,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575571,337,44,1,45,26,cmbqc74mshg77ra7mywec2a6b,0,74.6,61,2023-02-11T18:47:54.639Z,2023-02-14T00:33:02Z,4026193615,56,Center,4026193617,286,,4026193737,233,445,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575583,446,1,1,45,26,dich5v7sw466smbqap0d9rbyj,1,25.6,40.1,2023-02-11T18:47:54.744Z,2023-02-14T06:06:17Z,4026193679,141,39.2,4026193689,213,6.1,4026193675,140,28.7,4031637659,388,,4026193685,212,3.3,4026193667,3,,4026193671,56,Back,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575595,447,1,1,45,27,dich5v7sw466smbqap0d9rbyj,0,28.7,39.2,2023-02-11T18:47:56Z,2023-02-14T00:33:14Z,4026193753,212,7.6,4026193755,213,5.8,4026193747,56,Back,4031637711,388,,4026193751,141,34.1,4026193749,140,35.1,4026193745,3,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575609,339,1,1,45,28,cmbqc74mshg77ra7mywec2a6b,1,64.9,66,2023-02-11T18:47:56.708Z,2023-02-14T00:33:20Z,4026193833,56,Center,4026193841,141,73.5,4026193837,140,70.6,4031637733,178,,4026193845,213,0.7,4026193843,212,7.9,,,,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575589,338,43,1,45,28,cmbqc74mshg77ra7mywec2a6b,1,0,0,2023-02-11T18:47:56.930Z,2023-02-11T19:00:06Z,4026193697,56,Center,4026228635,144,61,,,,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575633,340,1,1,45,29,cmbqc74mshg77ra7mywec2a6b,1,70.6,73.5,2023-02-11T18:47:57.911Z,2023-02-14T00:33:25Z,4026193951,3,,4026193957,141,64.6,4026193953,56,Center,4031637827,388,,4026193959,212,6.1,4026193955,140,70.3,4026193961,213,4.7,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507639631,1000,67,1,45,30,cmbqc74mshg77ra7mywec2a6b,1,75.9,62.5,2023-02-11T18:47:59.215Z,2023-02-14T06:06:17Z,4031782583,233,1253,,,,,,,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507639629,1253,67,1,45,30,dich5v7sw466smbqap0d9rbyj,0,24.1,37.5,2023-02-11T18:47:59.216Z,2023-02-14T05:28:46Z,4031782591,233,1000,,,,,,,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575671,341,1,1,45,30,cmbqc74mshg77ra7mywec2a6b,0,75.6,62.7,2023-02-11T18:47:59.219Z,2023-02-14T06:06:17Z,4031637893,178,,4026194149,56,Center,4026194151,140,90.6,4026194157,213,5.8,4026194147,155,,4026194153,141,50.3,4026194155,212,17.9,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575681,448,12,1,45,32,dich5v7sw466smbqap0d9rbyj,1,8.7,49.9,2023-02-11T18:48:01.104Z,2023-02-14T00:33:38Z,4026194233,15,,4026194207,140,8.2,4026194205,56,Back,4026194209,141,63.2,4026194211,212,9.1,4031637953,388,,4026194213,213,1.6,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575695,449,49,1,45,34,dich5v7sw466smbqap0d9rbyj,1,7.5,68.1,2023-02-11T18:48:03.232Z,2023-02-14T00:33:43Z,,,,,,,,,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575735,450,1,1,45,34,dich5v7sw466smbqap0d9rbyj,0,7.5,68.1,2023-02-11T18:48:03.257Z,2023-02-14T00:33:47Z,4026194501,212,33.1,4026194497,140,38.7,4031638021,178,,4026194495,56,Back,4026194499,141,74.6,4026194505,1,,4026194493,157,,4026194503,213,0.1,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575789,342,1,1,45,39,cmbqc74mshg77ra7mywec2a6b,1,62.7,26.2,2023-02-11T18:48:07.641Z,2023-02-14T00:33:54Z,4031638037,388,,4026194811,213,0.7,4026194801,3,,4026194807,141,41.8,4026194805,140,75.1,4026194809,212,16.8,4026194803,56,Center,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575791,343,61,1,45,40,cmbqc74mshg77ra7mywec2a6b,0,75.1,41.8,2023-02-11T18:48:09.120Z,2023-02-14T00:34:46Z,4031638273,178,,4026194819,56,Center,,,,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575803,451,1,1,45,41,dich5v7sw466smbqap0d9rbyj,1,24.9,56,2023-02-11T18:48:10.448Z,2023-02-14T00:35:11Z,4026194899,141,52.1,4026194895,56,Back,4026194901,212,10.0,4026194897,140,34.1,4031638727,178,,4026194903,213,6.0,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575825,452,1,1,45,43,dich5v7sw466smbqap0d9rbyj,0,34.1,52.1,2023-02-11T18:48:12.218Z,2023-02-14T00:35:03Z,4026195009,212,31.2,4026195005,140,63.8,4026195003,56,Center,4031638843,178,,4026195011,213,6.2,4026195007,141,49.9,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575815,344,49,1,45,44,cmbqc74mshg77ra7mywec2a6b,1,45.6,51.8,2023-02-11T18:48:13.374Z,2023-02-14T00:35:24Z,,,,,,,,,,,,,,,,,,,,,,,,,l8ewedihgtz1oz6ikm333mz8,Ítalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575827,345,1,1,45,44,cmbqc74mshg77ra7mywec2a6b,0,45.6,51.8,2023-02-11T18:48:13.419Z,2023-02-14T00:35:32Z,4026195037,141,41.5,4026195039,212,16.0,4026195035,140,59.3,4031639165,178,,4026195033,56,Center,4026195041,213,5.8,,,,,,,l8ewedihgtz1oz6ikm333mz8,Ítalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575837,453,49,1,45,46,dich5v7sw466smbqap0d9rbyj,1,38.6,61.7,2023-02-11T18:48:14.551Z,2023-02-14T00:35:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575847,454,1,1,45,47,dich5v7sw466smbqap0d9rbyj,1,38.6,62.1,2023-02-11T18:48:15.861Z,2023-02-14T00:35:49Z,4026195179,213,0.8,4026195175,141,73.2,4026195173,140,45.1,4026195171,56,Back,4026195177,212,10.2,4031639331,178,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575883,455,1,1,45,50,dich5v7sw466smbqap0d9rbyj,1,54,78.3,2023-02-11T18:48:18.663Z,2023-02-14T00:35:54Z,4026195407,56,Center,4031639397,178,,4026195411,141,68.1,4026195409,140,67.7,4026195415,213,5.8,4026195413,212,16.0,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575917,456,1,1,45,52,dich5v7sw466smbqap0d9rbyj,1,73.7,77,2023-02-11T18:48:20.950Z,2023-02-14T00:35:58Z,4031639409,178,,4026195615,213,0.5,4026195613,212,12.7,4026195609,140,84.2,4026195611,141,86.3,4026195607,56,Left,,,,,,,bzt6oj1d4d2x3qez55hlvzpwp,Oday Dabbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506575947,457,1,1,45,58,dich5v7sw466smbqap0d9rbyj,1,88.6,84.3,2023-02-11T18:48:26.639Z,2023-02-14T00:36:03Z,4026195791,1,,4026195785,141,26.6,4029774805,223,,4026195783,140,91.9,4026195781,56,Center,4026195789,213,4.8,4026195779,155,,4031639449,178,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,4026195787,212,39.4,4029774807,20,,4026195777,2,,,,,,,,,,,,,,,,,,,,,,,,,
