id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,assist,qualifier/17/value
2485385465,112,1,1,12,4,7kfx3xpj2c2wxinsyi16i9gaz,1,86.1,0,2022-11-13T15:43:55.812Z,2022-11-16T04:24:10Z,3914560465,107,,3917523661,189,,3914560477,1,,3914560475,213,2.3,3914560473,212,28.1,3914560471,141,28.2,3914560467,56,Center,3914560469,140,67.6,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485385487,113,1,1,12,4,7kfx3xpj2c2wxinsyi16i9gaz,1,67.6,28.2,2022-11-13T15:43:56.231Z,2022-11-16T04:24:17Z,3917957297,178,,3917524213,189,,3914560569,140,50.2,3914560575,213,2.9,3914560567,56,Center,3914560573,212,18.8,3914560571,141,34.5,,,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485385509,114,1,1,12,5,7kfx3xpj2c2wxinsyi16i9gaz,1,50.2,34.5,2022-11-13T15:43:56.758Z,2022-11-16T04:24:24Z,3914560697,141,72.4,3917957331,178,,3914560695,140,53.3,3914560691,56,Center,3914560701,213,1.4,3914560699,212,26.0,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485385533,115,1,1,12,7,7kfx3xpj2c2wxinsyi16i9gaz,1,53.3,72.4,2022-11-13T15:43:59.310Z,2022-11-16T04:24:27Z,3914560815,213,1.1,3914560813,212,15.1,3914560811,141,92.4,3914560809,140,59.5,3914560807,56,Left,3917957361,178,,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485385553,116,1,1,12,10,7kfx3xpj2c2wxinsyi16i9gaz,1,59.5,92.4,2022-11-13T15:44:01.816Z,2022-11-16T04:24:32Z,3914560923,213,4.5,3914560921,212,9.3,3917957395,178,,3914560919,141,79.1,3914560917,140,57.6,3914560915,56,Left,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485385569,117,1,1,12,10,7kfx3xpj2c2wxinsyi16i9gaz,1,57.6,79.1,2022-11-13T15:44:02.513Z,2022-11-16T04:24:36Z,3917957421,178,,3914560989,212,15.3,3914560985,140,70.7,3914560983,56,Center,3914560987,141,69.4,3914560991,213,5.8,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485385571,118,50,1,12,11,7kfx3xpj2c2wxinsyi16i9gaz,1,71,71.9,2022-11-13T15:44:03.495Z,2022-11-16T04:24:47Z,3914560995,56,Center,3914561313,233,105,3914560999,286,,,,,,,,,,,,,,,,,757f9x11lzcug3d6sn39d85wp,J. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485385613,105,7,1,12,12,8gvg1ranyf93hprfkwx3ofl2y,0,29,28.1,2022-11-13T15:44:04.377Z,2022-11-16T04:24:51Z,3917529693,385,,3914561283,233,118,3914561189,56,Back,3917957489,178,,3914561191,285,,,,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485385693,119,1,1,12,15,7kfx3xpj2c2wxinsyi16i9gaz,1,62.6,58.7,2022-11-13T15:44:07.167Z,2022-11-16T04:24:56Z,3914561569,140,86.5,3917957519,178,,3914561573,212,43.0,3914561577,1,,3914561575,213,5.3,3914561571,141,7.4,3914561567,56,Right,3914561565,155,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485385727,120,1,1,12,20,7kfx3xpj2c2wxinsyi16i9gaz,0,97.4,7.9,2022-11-13T15:44:11.866Z,2022-11-16T04:25:03Z,3914561763,155,,3914561765,56,Center,3914561761,2,,3914561767,140,100.0,3914561771,212,30.9,3914561773,213,1.4,3917529927,20,,3917529925,387,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,3917529923,225,3917957555,178,,,3914561769,141,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485385741,106,5,1,12,21,8gvg1ranyf93hprfkwx3ofl2y,1,-1.2,51,2022-11-13T15:44:13.482Z,2022-11-16T04:25:06Z,3914561873,233,121,3914561827,56,Back,3914561829,346,,,,,,,,,,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485385731,121,5,1,12,21,7kfx3xpj2c2wxinsyi16i9gaz,0,101.2,49,2022-11-13T15:44:13.482Z,2022-11-16T04:25:06Z,3914561789,56,Center,3914561933,233,106,3914561791,346,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386165,107,1,1,12,43,8gvg1ranyf93hprfkwx3ofl2y,0,5,50.9,2022-11-13T15:44:35.021Z,2022-11-16T04:25:20Z,3917530221,189,,3914564089,141,79.5,3914564095,1,,3914564097,74,,3914564093,213,0.3,3914564091,212,58.2,3914564087,140,57.2,3914564085,56,Left,2accix9saahg900cja5e9iw9h,Bruno Varela,3914564083,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386185,123,1,1,12,45,7kfx3xpj2c2wxinsyi16i9gaz,1,46.8,21,2022-11-13T15:44:36.995Z,2022-11-16T04:25:22Z,3914605643,3,,3917957657,388,,3914564203,141,9.8,3914564205,212,15.2,3914564201,140,59.3,3914564207,213,5.8,3914564199,56,Right,3914605737,189,,8czsihbd6817k4uzvwenqvxex,Matheus Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386201,124,49,1,12,46,7kfx3xpj2c2wxinsyi16i9gaz,1,59.3,9.8,2022-11-13T15:44:37.864Z,2022-11-16T04:25:30Z,,,,,,,,,,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386213,125,1,1,12,47,7kfx3xpj2c2wxinsyi16i9gaz,1,59.3,9.8,2022-11-13T15:44:39.089Z,2022-11-16T04:25:33Z,3914564337,56,Right,3914564339,140,67.0,3914564343,212,10.3,3914564345,213,0.7,3914564341,141,19.1,3917957713,178,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386235,126,1,1,12,48,7kfx3xpj2c2wxinsyi16i9gaz,1,67,19.1,2022-11-13T15:44:39.921Z,2022-11-16T04:25:39Z,3917957743,178,,3914564459,140,77.0,3914564465,213,5.7,3914564461,141,8.3,3914564463,212,12.8,3914564457,56,Right,,,,,,,57xeumfhz5h30yn1168rgljah,André Vidigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386247,127,1,1,12,51,7kfx3xpj2c2wxinsyi16i9gaz,0,84.8,9.1,2022-11-13T15:44:42.958Z,2022-11-16T04:25:45Z,3914564517,2,,3914564525,141,36.5,3914564527,212,19.0,3914564523,140,88.5,3914564521,56,Center,3917530445,20,,3917530443,224,,3917957775,178,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,3914564529,213,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386305,108,12,1,12,52,8gvg1ranyf93hprfkwx3ofl2y,1,9.2,66.2,2022-11-13T15:44:43.645Z,2022-11-16T04:25:55Z,3917957845,178,,3914564877,167,,3914564851,213,2.4,3914564843,141,79.2,3914564847,212,13.6,3914564841,140,0.0,3914564839,56,Back,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386311,109,6,1,12,52,8gvg1ranyf93hprfkwx3ofl2y,0,2.4,72.2,2022-11-13T15:44:43.981Z,2022-11-16T04:25:58Z,3914564923,233,128,3914564871,56,Back,3914564873,73,,,,,,,,,,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386285,128,6,1,12,52,7kfx3xpj2c2wxinsyi16i9gaz,1,97.6,27.8,2022-11-13T15:44:43.981Z,2022-11-16T04:25:59Z,3914564901,233,109,3914564725,75,,3914564723,56,Center,,,,,,,,,,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386629,129,1,1,13,17,7kfx3xpj2c2wxinsyi16i9gaz,0,99.5,0.5,2022-11-13T15:45:09.364Z,2022-11-16T04:26:09Z,3917957919,178,,3917535821,72,,3914566703,6,,3914566705,155,,3914566707,223,,3914566709,56,Center,3914566699,2,,3914566717,213,1.7,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,3914566715,212,3914566713,141,25.1,36.9,3914566711,140,,,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386761,111,12,1,13,18,8gvg1ranyf93hprfkwx3ofl2y,1,7.2,66.9,2022-11-13T15:45:10.324Z,2022-11-16T04:26:19Z,3914567377,56,Back,3914567379,140,12.9,3917957973,178,,3914567381,141,82.5,3914567385,213,1.1,3914567383,212,12.2,,,,,,,exasml2zx1pe8runrm6oh5dsk,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386695,130,1,1,13,21,7kfx3xpj2c2wxinsyi16i9gaz,1,77.9,9.5,2022-11-13T15:45:13.433Z,2022-11-16T04:26:23Z,3917957991,178,,3914567059,213,6.0,3914567053,140,86.4,3914567057,212,9.3,3914567055,141,5.9,3914567051,56,Right,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386711,131,1,1,13,24,7kfx3xpj2c2wxinsyi16i9gaz,0,85.5,7.7,2022-11-13T15:45:15.578Z,2022-11-16T05:04:42Z,3917537111,72,,3914567169,140,84.9,3917537109,386,,3917537107,225,,3914567165,155,,3914567175,213,1.7,3914567163,2,,3914567167,56,Right,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,3914567171,141,3914567173,212,15.0,5.0,3917958011,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386765,112,8,1,13,24,8gvg1ranyf93hprfkwx3ofl2y,1,14.4,88.1,2022-11-13T15:45:15.752Z,2022-11-16T04:26:29Z,3917958023,178,,3917537173,385,,3914567405,56,Back,,,,,,,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386853,113,6,1,13,27,8gvg1ranyf93hprfkwx3ofl2y,0,13.1,86,2022-11-13T15:45:19.552Z,2022-11-16T04:26:33Z,3914567889,56,Back,3914567925,233,132,3914567891,73,,,,,,,,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485386831,132,6,1,13,27,7kfx3xpj2c2wxinsyi16i9gaz,1,86.9,14,2022-11-13T15:45:19.552Z,2022-11-16T04:26:33Z,3914567921,233,113,3914567731,56,Right,3914567733,75,,,,,,,,,,,,,,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485387223,133,1,1,13,48,7kfx3xpj2c2wxinsyi16i9gaz,0,99.5,0.5,2022-11-13T15:45:39.634Z,2022-11-16T04:26:37Z,3914569759,212,36.4,3914569763,1,,3914569761,213,1.7,3914569749,155,,3917537325,72,,3917958067,178,,3914569747,6,,3914569745,2,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,3914569753,56,3914569755,140,Center,95.0,3914569757,141,3914569751,223,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485388305,117,44,1,13,49,8gvg1ranyf93hprfkwx3ofl2y,1,6.1,45.3,2022-11-13T15:45:40.992Z,2022-11-16T09:37:43Z,3914576379,285,,3914576377,56,Back,3914577751,233,138,,,,,,,,,,,,,,,,5desb812yn2icc8d2lew7lu22,M. Tounkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485388683,138,44,1,13,49,7kfx3xpj2c2wxinsyi16i9gaz,0,93.9,54.7,2022-11-13T15:45:40.993Z,2022-11-16T04:26:45Z,3914577379,56,Center,3914577381,286,,3914577777,233,117,,,,,,,,,,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485387279,114,12,1,13,49,8gvg1ranyf93hprfkwx3ofl2y,1,8.1,46.4,2022-11-13T15:45:41.159Z,2022-11-16T09:37:43Z,3914570093,15,,3914570053,212,18.0,3914570055,213,5.6,3914570051,141,30.1,3914570047,140,21.6,3914570041,56,Back,3917958119,388,,,,,5desb812yn2icc8d2lew7lu22,M. Tounkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485387307,134,13,1,13,51,7kfx3xpj2c2wxinsyi16i9gaz,1,77.1,67.8,2022-11-13T15:45:42.868Z,2022-11-16T04:26:56Z,3914570691,25,,3914570695,72,,3914571189,328,,3914570227,18,,3917958143,178,,3914571179,77,,3914570229,56,Center,3914571187,108,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,3914571185,215,3914571183,103,,87.5,3914571181,102,3914571197,231,56.8,,51.6,3914571193,458,3914571195,230,98.5,3914571191,391,,,,,,,,,,,,,,,,,,
2485387309,115,5,1,13,55,8gvg1ranyf93hprfkwx3ofl2y,1,-1.6,37.7,2022-11-13T15:45:46.642Z,2022-11-16T04:27:01Z,3914570337,233,135,3914570255,56,Back,3914570257,346,,,,,,,,,,,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485387313,135,5,1,13,55,7kfx3xpj2c2wxinsyi16i9gaz,0,101.6,62.3,2022-11-13T15:45:46.642Z,2022-11-16T04:27:01Z,3914570365,233,115,3914570269,346,,3914570265,56,Center,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485387987,116,27,1,14,26,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-11-13T15:46:18.052Z,2022-11-16T04:27:05Z,3914622963,233,136,3914573855,53,2cs8bo4l70gbkudh3gqazb105,3914573853,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485388065,136,27,1,14,26,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-11-13T15:46:18.052Z,2022-11-16T04:27:04Z,3914622981,233,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485388859,118,28,1,15,12,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-11-13T15:47:03.789Z,2022-11-16T03:27:20Z,3914578207,55,116,3914623027,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485388651,137,28,1,15,12,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-11-13T15:47:03.789Z,2022-11-16T03:27:20Z,3914623031,233,118,3914577189,55,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485388991,119,18,1,15,20,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-11-13T15:47:12.035Z,2022-11-16T03:27:24Z,3917538507,41,,3914579051,55,120,3914578963,44,Midfielder,3914578965,59,21,,,,,,,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485388999,120,19,1,15,20,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-11-13T15:47:12.036Z,2022-11-16T03:27:25Z,3914579233,41,,3914579009,44,Midfielder,3914579011,55,119,3914579007,293,4,3914579005,292,5,3914579003,59,10,3914579001,145,8,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389155,121,1,1,15,34,8gvg1ranyf93hprfkwx3ofl2y,0,4.4,53.6,2022-11-13T15:47:25.699Z,2022-11-16T03:27:33Z,3914579859,124,,3914579869,141,69.9,3914579861,56,Center,3914579865,140,60.7,3914579873,212,60.1,3914579877,213,0.2,3914579881,1,,3914579887,74,,2accix9saahg900cja5e9iw9h,Bruno Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389161,139,44,1,15,37,7kfx3xpj2c2wxinsyi16i9gaz,1,35.9,30.4,2022-11-13T15:47:29.233Z,2022-11-16T09:37:44Z,3914579907,285,,3914579963,233,122,3914579905,56,Back,,,,,,,,,,,,,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389163,122,44,1,15,37,8gvg1ranyf93hprfkwx3ofl2y,0,64.1,69.6,2022-11-13T15:47:29.234Z,2022-11-16T03:27:38Z,3914580141,233,139,3914579929,286,,3914579927,56,Center,,,,,,,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389173,140,1,1,15,37,7kfx3xpj2c2wxinsyi16i9gaz,0,32.6,31.6,2022-11-13T15:47:29.264Z,2022-11-16T09:37:44Z,3917945529,388,,3914579989,212,6.7,3914579987,141,35.5,3914579983,56,Back,3914579985,140,38.5,3914579981,3,,3914579991,213,0.4,,,,8qn1z72et0w6bqw9mstopb7px,João Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389275,141,4,1,15,39,7kfx3xpj2c2wxinsyi16i9gaz,1,42.6,30,2022-11-13T15:47:31.518Z,2022-11-16T03:28:05Z,3914580533,13,,3914580565,233,123,3914580537,294,,3914580545,286,,3914580541,56,Back,3914580543,152,,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389257,123,4,1,15,39,8gvg1ranyf93hprfkwx3ofl2y,0,57.4,70,2022-11-13T15:47:31.519Z,2022-11-16T03:28:04Z,3914580599,233,141,3914580429,56,Center,3914580425,13,,3914580427,294,,3917945537,389,,3914580431,152,,3914580433,285,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389581,142,1,1,15,58,7kfx3xpj2c2wxinsyi16i9gaz,1,44.2,30,2022-11-13T15:47:49.608Z,2022-11-16T03:28:07Z,3917539953,189,,3914582203,213,2.1,3914582201,212,18.9,3914582189,152,,3914582187,5,,3917945543,178,,3914582195,140,35.6,3914582197,141,54.5,8czsihbd6817k4uzvwenqvxex,Matheus Costa,3914582191,56,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389621,143,1,1,16,1,7kfx3xpj2c2wxinsyi16i9gaz,1,35.6,54.5,2022-11-13T15:47:52.630Z,2022-11-16T03:28:11Z,3914582399,213,1.7,3917945547,178,,3914582397,212,19.8,3914582393,140,32.7,3914582395,141,83.2,3914582391,56,Back,,,,,,,bvy7d4r2ve9f5x1xyv0tx5cr9,Zainadine Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389667,144,1,1,16,4,7kfx3xpj2c2wxinsyi16i9gaz,1,34.2,83.2,2022-11-13T15:47:55.748Z,2022-11-16T03:28:34Z,3914582651,1,,3914582649,213,0.1,3914582639,155,,3917945551,178,,3914582647,212,32.5,3914582641,56,Left,3914582645,141,89.3,3914582643,140,64.9,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389677,145,61,1,16,6,7kfx3xpj2c2wxinsyi16i9gaz,0,65.3,90.2,2022-11-13T15:47:57.581Z,2022-11-16T03:29:07Z,3917945575,21,,3917945577,178,,3914582697,56,Left,,,,,,,,,,,,,,,,757f9x11lzcug3d6sn39d85wp,J. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389789,124,5,1,16,7,8gvg1ranyf93hprfkwx3ofl2y,1,28.7,-1.6,2022-11-13T15:47:58.821Z,2022-11-16T03:29:15Z,3914583341,233,146,3914583323,347,,3914583321,56,Back,,,,,,,,,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389715,146,5,1,16,7,7kfx3xpj2c2wxinsyi16i9gaz,0,71.3,101.6,2022-11-13T15:47:58.821Z,2022-11-16T03:29:16Z,3914583375,233,124,3914582897,56,Left,3914582899,347,,,,,,,,,,,,,,,,,757f9x11lzcug3d6sn39d85wp,J. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389801,125,1,1,16,14,8gvg1ranyf93hprfkwx3ofl2y,1,30.3,0,2022-11-13T15:48:05.641Z,2022-11-16T03:29:22Z,3914583409,140,30.3,3914583413,212,4.9,3914583415,213,1.6,3914583411,141,5.8,3914583403,107,,3914583407,56,Back,,,,,,,exasml2zx1pe8runrm6oh5dsk,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389825,126,1,1,16,14,8gvg1ranyf93hprfkwx3ofl2y,1,30.3,5.8,2022-11-13T15:48:06.383Z,2022-11-16T03:29:30Z,3914583559,56,Back,3917945603,178,,3914583563,141,4.0,3914583561,140,30.2,3914583567,213,4.6,3914583565,212,1.2,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389857,127,1,1,16,15,8gvg1ranyf93hprfkwx3ofl2y,1,30.2,4,2022-11-13T15:48:07.389Z,2022-11-16T03:30:17Z,3914583699,56,Back,3914583709,213,0.3,3914583703,140,47.0,3914583707,212,18.3,3914583705,141,11.0,3917945615,178,,,,,,,,exasml2zx1pe8runrm6oh5dsk,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389927,128,1,1,16,17,8gvg1ranyf93hprfkwx3ofl2y,1,47,11,2022-11-13T15:48:08.697Z,2022-11-16T03:30:25Z,3917945627,178,,3914584049,213,3.0,3914584041,140,43.5,3914584047,212,3.7,3914584045,141,11.6,3914584039,56,Back,3914584091,156,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389977,129,1,1,16,17,8gvg1ranyf93hprfkwx3ofl2y,0,43.5,11.6,2022-11-13T15:48:09.278Z,2022-11-16T03:30:29Z,3914584285,212,18.1,3914584287,213,5.8,3914584281,140,58.8,3914584283,141,0.0,3914584277,56,Right,3917945639,178,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389983,130,5,1,16,20,8gvg1ranyf93hprfkwx3ofl2y,0,57,-1.4,2022-11-13T15:48:11.641Z,2022-11-16T03:30:33Z,3914584309,347,,3914584307,56,Right,3914584389,233,147,,,,,,,,,,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485389963,147,5,1,16,20,7kfx3xpj2c2wxinsyi16i9gaz,1,43,101.4,2022-11-13T15:48:11.641Z,2022-11-16T03:30:34Z,3914584193,56,Back,3914584199,347,,3914584371,233,130,,,,,,,,,,,,,,,,757f9x11lzcug3d6sn39d85wp,J. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485390005,148,1,1,16,23,7kfx3xpj2c2wxinsyi16i9gaz,1,46,100,2022-11-13T15:48:14.695Z,2022-11-16T03:30:38Z,3914584435,56,Center,3914584433,107,,3914584437,140,63.3,3914584439,141,74.8,3914584443,213,5.5,3914584445,1,,3914584441,212,25.9,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485390069,149,1,1,16,24,7kfx3xpj2c2wxinsyi16i9gaz,1,63.3,74.8,2022-11-13T15:48:15.774Z,2022-11-16T03:30:53Z,3914584749,213,3.6,3917945669,178,,3914584737,56,Center,3917945671,21,,3914584745,141,67.0,3914584747,212,11.1,3914584741,140,54.0,,,,3bysj69bufnbqx70q6ufzat49,Bruno Xadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485390117,150,1,1,16,27,7kfx3xpj2c2wxinsyi16i9gaz,1,53.4,55.7,2022-11-13T15:48:18.996Z,2022-11-16T03:31:12Z,3917945691,178,,3914584987,213,4.7,3914584985,212,21.8,3914584983,141,23.7,3914584981,140,52.9,3914584979,56,Center,,,,,,,922dtb3ppvsgvzysfjwg86jmx,Diogo Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485390139,151,1,1,16,29,7kfx3xpj2c2wxinsyi16i9gaz,0,53,23.7,2022-11-13T15:48:21.458Z,2022-11-16T03:31:14Z,3917945695,178,,3914585093,140,73.0,3914585097,141,52.1,3914585091,56,Center,3914585103,213,0.7,3914585089,155,,3914585099,212,28.5,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
