id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2479812583,376,49,1,40,6,26t6lvlpql4w5wu1ih73qpy36,1,11.3,30.1,2022-10-30T21:10:03.742Z,2022-11-01T21:49:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479812601,377,1,1,40,6,26t6lvlpql4w5wu1ih73qpy36,0,11.3,30.1,2022-10-30T21:10:03.841Z,2022-11-01T21:49:36Z,3885509865,56,Back,3885509871,212,4.8,3885509869,141,24.5,3888649809,178,,3885509867,140,14.1,3885509873,213,5.4,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479812595,335,8,1,40,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,88.1,65.4,2022-10-30T21:10:03.954Z,2022-11-01T21:50:40Z,3886519853,383,,3888651657,178,,3885509843,56,Center,,,,,,,,,,,,,,,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479812673,378,1,1,40,8,26t6lvlpql4w5wu1ih73qpy36,0,11.6,18.8,2022-10-30T21:10:05.928Z,2022-11-01T21:50:45Z,3885510237,155,,3885510247,213,6.2,3885510243,141,13.6,3885510245,212,36.9,3885510241,140,46.6,3885510239,56,Back,3888651833,178,,3885510251,1,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813275,343,44,1,40,10,bwt8yfk8rkcwiwyr0mopd7wqd,1,56.2,86.5,2022-10-30T21:10:08.002Z,2022-11-02T01:02:24Z,3885513337,56,Left,3885513367,233,379,3885513341,286,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479812681,379,44,1,40,10,26t6lvlpql4w5wu1ih73qpy36,0,43.8,13.5,2022-10-30T21:10:08.003Z,2022-11-01T21:51:12Z,3885513379,233,343,3885510297,56,Back,3885510299,285,,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479812685,336,1,1,40,10,bwt8yfk8rkcwiwyr0mopd7wqd,1,54.7,86.4,2022-10-30T21:10:08.111Z,2022-11-02T01:02:25Z,3888652245,388,,3885510319,3,,3885510329,212,6.3,3885510325,141,86.9,3885510321,56,Left,3885510323,140,60.7,3885510333,213,0.1,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479812717,337,1,1,40,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,60.7,86.9,2022-10-30T21:10:08.770Z,2022-11-01T21:51:33Z,3885510487,141,78.8,3885510491,213,5.3,3885510483,56,Center,3885510489,212,6.6,3885510481,3,,3885510485,140,64.2,3888653533,178,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479812723,338,49,1,40,12,bwt8yfk8rkcwiwyr0mopd7wqd,1,64.9,74.4,2022-10-30T21:10:09.846Z,2022-11-01T21:51:38Z,,,,,,,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479812781,339,1,1,40,14,bwt8yfk8rkcwiwyr0mopd7wqd,1,64.9,74.4,2022-10-30T21:10:11.301Z,2022-11-01T21:51:46Z,3885510803,155,,3885510811,141,12.5,3885510815,213,4.9,3885510807,56,Right,3885510817,1,,3885510805,196,,3885510809,140,70.9,3888653929,178,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,3885510813,212,,,,,,,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479812807,340,1,1,40,20,bwt8yfk8rkcwiwyr0mopd7wqd,0,88.2,12.2,2022-10-30T21:10:17.943Z,2022-11-01T21:51:51Z,3885510953,233,380,3888654049,178,,3885510927,2,,3886520223,20,,3885510935,141,54.2,3886520221,224,,3885510929,155,,3885510937,212,29.5,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,3885510933,140,3885510939,213,1.3,3885510931,56,,95.2,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479812809,380,11,1,40,22,26t6lvlpql4w5wu1ih73qpy36,1,4,48.7,2022-10-30T21:10:19.440Z,2022-11-01T21:51:58Z,3888654303,388,,3885510957,233,340,3885510943,88,,3886520285,377,,3885510941,56,Back,,,,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813041,381,1,1,40,43,26t6lvlpql4w5wu1ih73qpy36,1,15.7,52.7,2022-10-30T21:10:41.056Z,2022-11-01T21:52:06Z,3885512087,56,Center,3885512095,213,5.9,3885512091,141,24.1,3885512085,199,,3885512097,1,,3885512101,189,,3885512089,140,64.5,3885512093,212,54.8,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813083,382,1,1,40,46,26t6lvlpql4w5wu1ih73qpy36,1,70.2,21.2,2022-10-30T21:10:43.441Z,2022-11-01T21:52:10Z,3885512331,56,Right,3885512335,141,17.8,3885512339,213,6.2,3888654839,178,,3885512337,212,18.6,3885512333,140,87.8,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813095,383,1,1,40,49,26t6lvlpql4w5wu1ih73qpy36,0,86.7,16,2022-10-30T21:10:46.359Z,2022-11-01T21:52:14Z,3885512375,212,7.1,3885512371,140,90.3,3885512365,2,,3885512369,56,Center,3888654937,178,,3886520469,224,,3886520471,20,,3885512377,213,1.0,cnriqwh17pqgz7p2gt74uar6c,Vítinha,3885512373,141,,,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813089,341,61,1,40,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,8.9,72.3,2022-10-30T21:10:46.543Z,2022-11-01T21:52:19Z,3888655059,178,,3885512347,56,Back,,,,,,,,,,,,,,,,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813107,342,6,1,40,51,bwt8yfk8rkcwiwyr0mopd7wqd,0,9.3,73.8,2022-10-30T21:10:48.665Z,2022-11-01T21:52:27Z,3885512457,56,Back,3885512459,73,,3885512555,233,384,,,,,,,,,,,,,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813129,384,6,1,40,51,26t6lvlpql4w5wu1ih73qpy36,1,90.7,26.2,2022-10-30T21:10:48.665Z,2022-11-01T21:52:26Z,3885512547,56,Center,3885512549,75,,3885512551,233,342,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813333,385,1,1,41,12,26t6lvlpql4w5wu1ih73qpy36,0,99.5,0.5,2022-10-30T21:11:09.280Z,2022-11-01T21:52:41Z,3885513691,140,96.9,3885513693,141,41.5,3885513685,155,,3885513697,213,1.7,3885513683,6,,3885513695,212,28.0,3885513687,223,,3888655767,178,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,3886520695,72,3885513689,56,Center,3885513681,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813349,344,12,1,41,13,bwt8yfk8rkcwiwyr0mopd7wqd,1,8.8,57.3,2022-10-30T21:11:10.495Z,2022-11-01T21:52:46Z,3885513759,212,41.0,3885513755,140,41.7,3885513761,213,0.6,3885513757,141,89.7,3885513763,15,,3888655867,388,,3885513753,56,Back,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813485,386,1,1,41,20,26t6lvlpql4w5wu1ih73qpy36,1,59.1,24.8,2022-10-30T21:11:17.561Z,2022-11-01T21:52:56Z,3885514477,212,12.4,3888656227,178,,3885514473,140,55.9,3885514475,141,42.4,3885514471,56,Center,3885514479,213,1.8,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813507,387,1,1,41,29,26t6lvlpql4w5wu1ih73qpy36,1,62.7,37.3,2022-10-30T21:11:26.471Z,2022-11-01T21:53:02Z,3885514599,140,58.3,3885514603,212,8.6,3885514605,213,4.1,3885514597,56,Center,3885514601,141,26.6,3888656435,178,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813519,388,1,1,41,31,26t6lvlpql4w5wu1ih73qpy36,1,57,31.9,2022-10-30T21:11:28.240Z,2022-11-01T21:53:06Z,3885514657,56,Center,3885514667,212,17.3,3888656589,178,,3885514669,213,1.6,3885514661,140,56.6,3885514665,141,57.3,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813581,389,1,1,41,33,26t6lvlpql4w5wu1ih73qpy36,1,58.7,60.6,2022-10-30T21:11:30.916Z,2022-11-01T21:53:09Z,3885514983,56,Left,3885514991,213,1.1,3885514987,141,84.5,3888656647,178,,3885514989,212,18.2,3885514985,140,66.5,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813613,390,1,1,41,38,26t6lvlpql4w5wu1ih73qpy36,1,69.8,78.3,2022-10-30T21:11:35.605Z,2022-11-01T21:53:14Z,3885515167,56,Center,3885515173,212,8.2,3885515171,141,69.6,3885515175,213,3.9,3885515169,140,64.4,3888656739,178,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813643,391,1,1,41,40,26t6lvlpql4w5wu1ih73qpy36,1,64.9,74.9,2022-10-30T21:11:37.572Z,2022-11-01T21:53:19Z,3885515337,141,96.5,3888656887,178,,3885515333,56,Left,3885515339,212,21.2,3885515341,213,0.8,3885515331,155,,3885515335,140,79.5,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813665,392,1,1,41,43,26t6lvlpql4w5wu1ih73qpy36,0,79.3,98,2022-10-30T21:11:40.805Z,2022-11-01T21:53:23Z,3885515437,213,5.2,3885515433,141,93.9,3885515435,212,3.2,3885515431,140,80.8,3888656995,178,,3885515429,56,Left,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813655,345,61,1,41,43,bwt8yfk8rkcwiwyr0mopd7wqd,1,19.9,4.4,2022-10-30T21:11:41.074Z,2022-11-01T21:53:33Z,3885515403,56,Back,3888657195,178,,3888657193,21,,,,,,,,,,,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813687,346,5,1,41,44,bwt8yfk8rkcwiwyr0mopd7wqd,0,16.8,-0.9,2022-10-30T21:11:42.188Z,2022-11-01T21:53:38Z,3885515529,56,Back,3885515531,347,,3885515971,233,393,,,,,,,,,,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813767,393,5,1,41,44,26t6lvlpql4w5wu1ih73qpy36,1,83.2,100.9,2022-10-30T21:11:42.188Z,2022-11-01T21:53:37Z,3885515931,56,Left,3885515965,233,346,3885515933,347,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813779,394,1,1,41,49,26t6lvlpql4w5wu1ih73qpy36,1,83.2,100,2022-10-30T21:11:46.991Z,2022-11-01T21:53:42Z,3885516009,212,9.4,3885516005,140,75.2,3885516001,107,,3885516011,213,3.6,3885516019,189,,3885516003,56,Left,3885516007,141,95.3,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813809,395,1,1,41,52,26t6lvlpql4w5wu1ih73qpy36,0,71.6,96,2022-10-30T21:11:50.089Z,2022-11-01T21:53:47Z,3885516143,213,0.1,3888657493,178,,3885516137,140,82.1,3885516135,56,Left,3885516141,212,11.1,3885516139,141,98.0,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480423921,978,67,1,41,53,bwt8yfk8rkcwiwyr0mopd7wqd,1,19.7,6.9,2022-10-30T21:11:50.916Z,2022-11-02T01:02:25Z,3888672411,233,1114,,,,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480423919,1114,67,1,41,53,26t6lvlpql4w5wu1ih73qpy36,0,80.3,93.1,2022-10-30T21:11:50.917Z,2022-11-01T22:23:25Z,3888672415,233,978,,,,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813811,347,8,1,41,53,bwt8yfk8rkcwiwyr0mopd7wqd,1,20.2,6.2,2022-10-30T21:11:50.927Z,2022-11-02T01:02:25Z,3885516145,56,Back,3886521361,385,,3888657643,178,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813903,396,1,1,41,56,26t6lvlpql4w5wu1ih73qpy36,1,85.4,88.1,2022-10-30T21:11:53.608Z,2022-11-01T21:54:00Z,3885516567,212,9.4,3888657793,178,,3885516563,140,84.6,3885516569,213,4.6,3885516561,56,Center,3885516565,141,74.3,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813907,397,61,1,41,58,26t6lvlpql4w5wu1ih73qpy36,0,85.8,72.3,2022-10-30T21:11:55.657Z,2022-11-01T21:54:45Z,3888658637,178,,3885516591,56,Center,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479813919,348,49,1,41,59,bwt8yfk8rkcwiwyr0mopd7wqd,1,13.6,29.3,2022-10-30T21:11:57.106Z,2022-11-01T21:54:48Z,,,,,,,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814003,349,1,1,41,59,bwt8yfk8rkcwiwyr0mopd7wqd,1,13.6,29.3,2022-10-30T21:11:57.125Z,2022-11-01T21:54:53Z,3885517095,56,Back,3885517099,141,17.8,3888658735,178,,3885517103,213,5.5,3885517101,212,11.1,3885517097,140,21.1,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814007,350,61,1,42,4,bwt8yfk8rkcwiwyr0mopd7wqd,0,28.1,10.4,2022-10-30T21:12:01.690Z,2022-11-01T21:55:06Z,3888658895,178,,3885517119,56,Back,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814021,351,5,1,42,6,bwt8yfk8rkcwiwyr0mopd7wqd,0,39.7,-0.7,2022-10-30T21:12:03.849Z,2022-11-01T21:55:11Z,3885517185,347,,3885517181,56,Back,3885518175,233,398,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814201,398,5,1,42,6,26t6lvlpql4w5wu1ih73qpy36,1,60.3,100.7,2022-10-30T21:12:03.849Z,2022-11-01T21:55:11Z,3885518121,56,Left,3885518123,347,,3885518167,233,351,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814637,399,1,1,42,43,26t6lvlpql4w5wu1ih73qpy36,1,63,100,2022-10-30T21:12:41.010Z,2022-11-01T21:55:15Z,3885520301,107,,3885520305,140,39.7,3885520309,212,26.2,3885526391,1,,3885520307,141,88.2,3885520319,189,,3885520311,213,3.5,3885520303,56,Back,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814649,400,1,1,42,46,26t6lvlpql4w5wu1ih73qpy36,1,38.5,82.4,2022-10-30T21:12:43.529Z,2022-11-01T21:55:17Z,3885529023,141,30.3,3885532719,189,,3888659031,178,,3885529027,213,5.0,3885529019,56,Back,3885529021,140,48.6,3885529025,212,37.0,3885529029,1,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479817055,434,1,1,42,48,26t6lvlpql4w5wu1ih73qpy36,1,52.7,29.8,2022-10-30T21:12:45.213Z,2022-11-01T21:55:18Z,3885533585,140,57.8,3885533581,189,,3885533589,212,13.5,3888659065,178,,3885533587,141,11.6,3885533591,213,5.1,3885533583,56,Right,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814667,401,1,1,42,50,26t6lvlpql4w5wu1ih73qpy36,1,57.3,6.1,2022-10-30T21:12:47.500Z,2022-11-01T21:55:27Z,3885520433,213,1.6,3885520427,140,57.2,3888659175,178,,3885520425,56,Center,3885520429,141,22.6,3885520431,212,11.2,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814697,402,1,1,42,51,26t6lvlpql4w5wu1ih73qpy36,1,56.8,23.5,2022-10-30T21:12:48.565Z,2022-11-01T21:55:33Z,3885520563,212,17.8,3885520557,56,Back,3885520565,213,3.8,3885520561,141,6.7,3888659227,178,,3885520559,140,43.8,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814771,403,1,1,42,53,26t6lvlpql4w5wu1ih73qpy36,1,43.8,6.7,2022-10-30T21:12:50.656Z,2022-11-01T21:55:38Z,3885520945,56,Back,3885520949,141,52.5,3888659295,178,,3885520951,212,40.7,3885520955,1,,3885520947,140,18.8,3885520953,213,2.3,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814777,404,1,1,42,59,26t6lvlpql4w5wu1ih73qpy36,1,24.5,54.2,2022-10-30T21:12:56.815Z,2022-11-01T21:55:43Z,3885520985,155,,3885522713,1,,3885520997,212,35.6,3885520989,56,Back,3888659341,178,,3885520993,140,42.5,3885520999,213,1.0,3885520995,141,98.6,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814831,405,1,1,43,1,26t6lvlpql4w5wu1ih73qpy36,1,42.4,98.6,2022-10-30T21:12:59.205Z,2022-11-01T21:55:54Z,3885521263,213,5.3,3885521257,140,44.8,3885521253,3,,3885521255,56,Back,3888659545,388,,3885521259,141,93.5,3885521261,212,4.3,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814839,406,1,1,43,3,26t6lvlpql4w5wu1ih73qpy36,0,44.8,93.5,2022-10-30T21:13:01.188Z,2022-11-01T21:56:02Z,3888659781,388,,3885521305,168,,3885521309,140,58.0,3885521313,212,15.2,3885521303,3,,3885521315,213,5.9,3885521311,141,84.3,3885521307,56,Left,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814857,352,1,1,43,5,bwt8yfk8rkcwiwyr0mopd7wqd,0,45.5,23,2022-10-30T21:13:02.990Z,2022-11-01T21:56:08Z,3885521407,212,18.6,3885521399,3,,3885521405,141,0.0,3885521401,56,Right,3885521409,213,5.2,3885521403,140,54.3,3888659889,178,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479814861,353,5,1,43,6,bwt8yfk8rkcwiwyr0mopd7wqd,0,55.1,-0.8,2022-10-30T21:13:04.107Z,2022-11-01T21:56:13Z,3885521417,56,Right,3885521419,347,,3885522239,233,407,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479815001,407,5,1,43,6,26t6lvlpql4w5wu1ih73qpy36,1,44.9,100.8,2022-10-30T21:13:04.107Z,2022-11-01T21:56:13Z,3885522217,56,Back,3885522235,233,353,3885522219,347,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479815035,408,1,1,43,17,26t6lvlpql4w5wu1ih73qpy36,0,52.2,100,2022-10-30T21:13:15.173Z,2022-11-01T21:56:21Z,3885522437,213,5.8,3885522427,107,,3885522433,141,84.5,3885522439,1,,3885522431,140,73.3,3885522435,212,24.9,3885522429,56,Left,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479815041,354,61,1,43,19,bwt8yfk8rkcwiwyr0mopd7wqd,0,27.2,22.4,2022-10-30T21:13:17.018Z,2022-11-01T21:56:32Z,3888660345,178,,3885522471,56,Back,3888660343,21,,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479815055,409,61,1,43,21,26t6lvlpql4w5wu1ih73qpy36,0,75.7,77.1,2022-10-30T21:13:19.197Z,2022-11-01T21:56:45Z,3888660581,178,,3885522525,56,Center,,,,,,,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479815117,355,12,1,43,23,bwt8yfk8rkcwiwyr0mopd7wqd,1,20.4,36.2,2022-10-30T21:13:20.656Z,2022-11-01T21:56:51Z,3885522891,140,49.5,3885522895,212,32.8,3888660701,178,,3885522889,56,Back,3885522897,213,5.9,3885522893,141,18.5,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479815123,410,1,1,43,25,26t6lvlpql4w5wu1ih73qpy36,0,52.6,82.7,2022-10-30T21:13:22.748Z,2022-11-01T21:56:59Z,3885522933,212,3.8,3885522927,56,Left,3885522993,233,356,3888660875,178,,3885522929,140,56.1,3885522935,213,0.2,3885522931,141,83.9,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479815129,356,61,1,43,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,48.4,19.1,2022-10-30T21:13:22.815Z,2022-11-01T21:57:03Z,3885522951,56,Back,3888660909,178,,,,,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479815169,411,49,1,43,28,26t6lvlpql4w5wu1ih73qpy36,1,26.8,64.4,2022-10-30T21:13:25.422Z,2022-11-01T21:57:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479815221,412,1,1,43,28,26t6lvlpql4w5wu1ih73qpy36,1,26.8,64.4,2022-10-30T21:13:25.515Z,2022-11-01T21:57:14Z,3885523451,212,16.1,3885523449,141,55.8,3885523445,56,Back,3888661085,178,,3885523453,213,3.5,3885523447,140,12.5,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479815253,413,1,1,43,32,26t6lvlpql4w5wu1ih73qpy36,0,12.6,53,2022-10-30T21:13:29.631Z,2022-11-01T21:57:21Z,3885523647,212,53.3,3885523643,140,59.9,3888661187,178,,3885523645,141,24.5,3885523641,56,Center,3885523639,155,,3885523649,213,5.9,3885523651,1,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479815267,357,44,1,43,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,42,79,2022-10-30T21:13:32.731Z,2022-11-02T01:02:26Z,3885523729,285,,3885523727,56,Back,3885523737,233,414,,,,,,,,,,,,,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
