id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,keyPass,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2504971781,112,1,1,13,15,491xixnlsp75o7cr3w2gc1o0z,1,70.3,82.5,2023-02-06T19:14:13.501Z,2023-02-08T22:29:11Z,4017724333,141,68.9,4017724337,213,4.7,4020525213,178,,4017724331,140,70.5,4017724335,212,9.3,4017724329,56,Center,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504971791,113,61,1,13,16,491xixnlsp75o7cr3w2gc1o0z,0,70.4,65.4,2023-02-06T19:14:14.375Z,2023-02-08T22:29:21Z,4020525259,178,,4017724381,56,Center,,,,,,,,,,,,,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504971797,115,49,1,13,18,co1i764h6b02husae71w6scs8,1,24.7,40.6,2023-02-06T19:14:16.215Z,2023-02-08T22:29:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504971815,116,1,1,13,18,co1i764h6b02husae71w6scs8,1,24.7,40.6,2023-02-06T19:14:16.238Z,2023-02-08T22:29:33Z,4020525325,178,,4017724481,140,28.5,4017724485,212,8.0,4017724483,141,30.4,4017724479,56,Back,4017724487,213,5.2,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504971827,117,1,1,13,19,co1i764h6b02husae71w6scs8,1,28.5,30.4,2023-02-06T19:14:17.401Z,2023-02-08T22:29:41Z,4017724555,141,23.3,4017724559,213,4.2,4017724551,56,Back,4017724557,212,5.6,4020525373,178,,4017724553,140,25.8,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504971839,118,1,1,13,20,co1i764h6b02husae71w6scs8,1,25.8,23.3,2023-02-06T19:14:18.927Z,2023-02-08T22:29:46Z,4017724607,213,6.0,4017724595,155,,4020525411,178,,4017724599,140,58.6,4017724597,56,Right,4017724605,212,36.4,4017724609,1,,4017724601,141,5.8,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504971853,119,1,1,13,23,co1i764h6b02husae71w6scs8,0,58.6,5.8,2023-02-06T19:14:21.103Z,2023-02-08T22:29:50Z,4017724695,213,0.4,4018425545,168,,4017724691,141,11.8,4017724687,56,Right,4017724689,140,68.6,4020525431,388,,4017724685,3,,4017724693,212,11.3,7apd6saozsmkhkm7ew06a5a6t,B. Róchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504971865,114,49,1,13,23,491xixnlsp75o7cr3w2gc1o0z,1,27.8,87.8,2023-02-06T19:14:21.639Z,2023-02-09T13:51:25Z,,,,,,,,,,,,,,,,,,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504971879,115,1,1,13,25,491xixnlsp75o7cr3w2gc1o0z,1,24.7,85.2,2023-02-06T19:14:23.365Z,2023-02-08T22:30:05Z,4020525507,178,,4017724789,140,7.2,4017724793,212,25.3,4017724795,213,3.9,4017724787,56,Back,4017724791,141,59.6,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504971901,116,1,1,13,28,491xixnlsp75o7cr3w2gc1o0z,0,8.7,60.6,2023-02-06T19:14:26.457Z,2023-02-08T22:30:10Z,4017724911,140,38.5,4017724919,1,,4017724907,155,,4017724915,212,41.8,4017724913,141,100.0,4017724909,56,Back,4017724917,213,0.7,4020525539,178,,1k5y6mool4qz2xtg6mp892vh1,Marafona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504971905,117,5,1,13,31,491xixnlsp75o7cr3w2gc1o0z,0,37.9,101,2023-02-06T19:14:29.746Z,2023-02-08T22:30:15Z,4017724937,347,,4017725353,233,120,4017724935,56,Back,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504971985,120,5,1,13,31,co1i764h6b02husae71w6scs8,1,62.1,-1,2023-02-06T19:14:29.746Z,2023-02-08T22:30:15Z,4017725335,233,117,4017725313,56,Right,4017725315,347,,,,,,,,,,,,,,,,,7apd6saozsmkhkm7ew06a5a6t,B. Róchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972021,121,1,1,13,43,co1i764h6b02husae71w6scs8,1,61.9,0,2023-02-06T19:14:41.506Z,2023-02-08T22:30:18Z,4017725479,141,15.1,4017725483,213,2.8,4017725475,56,Back,4017725473,107,,4017725481,212,29.8,4017725485,1,,4017725477,140,35.5,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972027,122,1,1,13,47,co1i764h6b02husae71w6scs8,1,32,28.1,2023-02-06T19:14:45.745Z,2023-02-08T22:30:23Z,4017725517,140,31.4,4020525589,178,,4017725521,212,22.9,4017725515,56,Back,4017725519,141,61.7,4017725523,213,1.6,,,,,,,3hzw7c4kkol5okl9imvc70ij9,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972041,123,1,1,13,50,co1i764h6b02husae71w6scs8,1,32,64.2,2023-02-06T19:14:48.664Z,2023-02-08T22:30:28Z,4017725599,140,41.4,4017725603,212,10.0,4017725597,56,Back,4020525609,178,,4017725605,213,6.1,4017725601,141,61.8,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972049,124,1,1,13,51,co1i764h6b02husae71w6scs8,1,41.4,61.8,2023-02-06T19:14:49.529Z,2023-02-08T22:30:35Z,4017725635,141,41.8,4017725639,213,4.1,4017725631,56,Back,4017725637,212,16.9,4020525619,178,,4017725633,140,31.8,,,,,,,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972059,125,1,1,13,53,co1i764h6b02husae71w6scs8,1,31.8,41.8,2023-02-06T19:14:51.968Z,2023-02-08T22:30:42Z,4017725697,141,18.7,4017725693,56,Back,4017725695,140,33.5,4017725701,213,4.8,4020525633,178,,4017725699,212,15.8,,,,,,,3hzw7c4kkol5okl9imvc70ij9,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972071,126,1,1,13,55,co1i764h6b02husae71w6scs8,1,33.4,16.9,2023-02-06T19:14:54.009Z,2023-02-08T22:30:47Z,4020525641,178,,4017725759,213,2.4,4017725751,56,Back,4017725755,141,42.5,4017725753,140,14.8,4017725757,212,26.2,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972079,127,1,1,13,58,co1i764h6b02husae71w6scs8,0,14.8,42.5,2023-02-06T19:14:56.336Z,2023-02-08T22:30:51Z,4017725805,56,Center,4020525683,178,,4017725813,213,0.2,4017725809,141,55.8,4017725807,140,56.3,4017725815,1,,4017725811,212,44.5,4017725803,157,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972081,118,49,1,14,0,491xixnlsp75o7cr3w2gc1o0z,1,42,45.7,2023-02-06T19:14:58.903Z,2023-02-08T22:31:01Z,,,,,,,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972095,119,1,1,14,2,491xixnlsp75o7cr3w2gc1o0z,0,43.9,45.7,2023-02-06T19:15:00.294Z,2023-02-08T22:31:08Z,4017725867,56,Back,4017725875,213,1.2,4018513831,233,128,4017725869,140,44.6,4018425911,286,,4017725873,212,2.2,4018425909,236,,4017725871,141,48.8,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,4020525743,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972105,128,74,1,14,2,co1i764h6b02husae71w6scs8,1,55,53.3,2023-02-06T19:15:00.376Z,2023-02-08T22:31:13Z,4020525751,178,,4018425935,285,,4018513839,233,119,4017725949,56,Center,,,,,,,,,,,,,7apd6saozsmkhkm7ew06a5a6t,B. Róchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972121,129,49,1,14,4,co1i764h6b02husae71w6scs8,1,44.4,49,2023-02-06T19:15:02.414Z,2023-02-08T22:31:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3hzw7c4kkol5okl9imvc70ij9,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972125,130,1,1,14,4,co1i764h6b02husae71w6scs8,0,44.4,49,2023-02-06T19:15:02.420Z,2023-02-08T22:31:27Z,4017726063,140,68.7,4017726067,212,25.7,4017726061,56,Center,4017726059,155,,4017726069,213,0.1,4020525915,178,,4017726065,141,53.6,,,,3hzw7c4kkol5okl9imvc70ij9,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972133,120,1,1,14,6,491xixnlsp75o7cr3w2gc1o0z,0,30.2,52.1,2023-02-06T19:15:04.737Z,2023-02-08T22:31:34Z,4017726117,213,6.2,4017726113,141,51.2,4017726109,56,Back,4017726107,3,,4017726115,212,17.0,4017726111,140,46.4,4020526069,388,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972145,131,61,1,14,8,co1i764h6b02husae71w6scs8,1,53.9,47.6,2023-02-06T19:15:06.155Z,2023-02-08T22:31:42Z,4017726149,56,Center,4020526119,178,,,,,,,,,,,,,,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972161,132,1,1,14,9,co1i764h6b02husae71w6scs8,1,63.7,46.6,2023-02-06T19:15:07.661Z,2023-02-08T22:31:50Z,4017726253,212,8.6,4017726249,140,64.6,4017726251,141,34.0,4017726247,56,Center,4020526191,178,,4017726255,213,4.8,,,,,,,7apd6saozsmkhkm7ew06a5a6t,B. Róchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972167,133,1,1,14,11,co1i764h6b02husae71w6scs8,1,64.6,34,2023-02-06T19:15:09.324Z,2023-02-08T22:31:56Z,4017726285,140,70.9,4017726289,212,17.7,4017726291,213,5.1,4017726287,141,9.8,4020526247,178,,4017726283,56,Right,,,,,,,3q1nhus52rnkt6nwvqmpb1ct0,Klismahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972175,134,1,1,14,14,co1i764h6b02husae71w6scs8,1,71.3,8.8,2023-02-06T19:15:12.628Z,2023-02-08T22:32:00Z,4017726325,141,25.9,4017726329,213,1.9,4017726321,56,Center,4017726327,212,12.2,4020526287,178,,4017726323,140,67.9,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972193,135,1,1,14,16,co1i764h6b02husae71w6scs8,1,68,26.5,2023-02-06T19:15:14.588Z,2023-02-08T22:32:05Z,4017726451,140,62.2,4020526323,178,,4017726455,212,24.7,4017726453,141,61.7,4017726449,56,Center,4017726457,213,1.8,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972197,136,1,1,14,18,co1i764h6b02husae71w6scs8,1,62.2,61.7,2023-02-06T19:15:16.756Z,2023-02-08T22:32:12Z,4017726491,213,0.7,4017726487,141,73.4,4017726483,56,Center,4017726485,140,71.5,4020526385,178,,4017726489,212,12.6,,,,,,,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972213,137,1,1,14,19,co1i764h6b02husae71w6scs8,1,71.5,73.4,2023-02-06T19:15:17.632Z,2023-02-08T22:32:21Z,4020526459,178,,4017726569,141,93.6,4017726571,212,16.7,4017726565,56,Left,4017726573,213,1.0,4017726567,140,80.6,,,,,,,82fjdh9q4378gd1g9l1bimrx1,Welinton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972223,138,1,1,14,21,co1i764h6b02husae71w6scs8,1,80.6,93.6,2023-02-06T19:15:19.896Z,2023-02-08T22:32:27Z,4017726643,213,4.9,4018426235,72,,4017726641,212,61.5,4017726649,345,,4017726635,56,Right,4017726637,140,93.1,4020526491,178,,4017726633,155,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,4017726631,2,,4017726639,141,4018426233,224,4017726645,1,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,
2504972243,139,1,1,14,29,co1i764h6b02husae71w6scs8,1,91.5,5.8,2023-02-06T19:15:27.517Z,2023-02-08T22:32:32Z,4017726763,212,19.2,4017726757,56,Right,4017726759,140,73.3,4017726761,141,8.6,4020526521,178,,4017726765,213,3.0,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972267,140,1,1,14,32,co1i764h6b02husae71w6scs8,1,70.2,8.6,2023-02-06T19:15:30.489Z,2023-02-08T22:32:37Z,4017726907,212,6.5,4020526561,178,,4017726903,140,72.7,4017726905,141,17.3,4017726901,56,Right,4017726909,213,1.2,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972271,141,1,1,14,33,co1i764h6b02husae71w6scs8,1,72.7,17.3,2023-02-06T19:15:31.551Z,2023-02-08T22:32:42Z,4017726951,141,10.1,4017726947,56,Right,4017726955,213,6.0,4020526599,178,,4017726953,212,16.0,4017726949,140,87.2,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972277,142,1,1,14,35,co1i764h6b02husae71w6scs8,0,87.2,10.1,2023-02-06T19:15:33.933Z,2023-02-08T22:32:48Z,4020526607,178,,4017726975,213,1.3,4017726969,140,94.9,4017726965,155,,4018426405,20,,4017726971,141,49.7,4017726963,2,,4018426403,224,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,4017726967,56,Center,4017726973,212,,,,,,28.1,,,,,,,,,,,,,,,,,,,,,,,,,
2504972279,121,52,1,14,37,491xixnlsp75o7cr3w2gc1o0z,1,2.6,51.8,2023-02-06T19:15:35.558Z,2023-02-08T22:32:53Z,4020526615,178,,4018426481,377,,,,,,,,,,,,,,,,,,,,1k5y6mool4qz2xtg6mp892vh1,Marafona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972357,122,1,1,14,49,491xixnlsp75o7cr3w2gc1o0z,0,15.5,53.1,2023-02-06T19:15:47.479Z,2023-02-08T22:32:57Z,4017727317,1,,4017727305,199,,4017727315,213,0.6,4017727307,56,Left,4017727313,212,61.4,4017727311,141,100.0,4017727309,140,65.3,,,,1k5y6mool4qz2xtg6mp892vh1,Marafona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972359,123,5,1,14,52,491xixnlsp75o7cr3w2gc1o0z,0,68,100.4,2023-02-06T19:15:50.891Z,2023-02-08T22:33:02Z,4017727699,233,143,4017727323,56,Left,4017727325,347,,,,,,,,,,,,,,,,,1k5y6mool4qz2xtg6mp892vh1,Marafona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972415,143,5,1,14,52,co1i764h6b02husae71w6scs8,1,32,-0.4,2023-02-06T19:15:50.891Z,2023-02-08T22:33:02Z,4017727677,347,,4017727675,56,Back,4017727679,233,123,,,,,,,,,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972439,144,1,1,15,4,co1i764h6b02husae71w6scs8,1,38.5,0,2023-02-06T19:16:02.465Z,2023-02-08T22:01:05Z,4017727807,213,0.2,4017727799,56,Right,4017727803,141,4.1,4017727805,212,16.4,4017727801,140,53.8,4017727797,107,,,,,,,,10va1tucy0kb83wllaudp7e95,Pedrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972441,145,4,1,15,7,co1i764h6b02husae71w6scs8,1,57,4.2,2023-02-06T19:16:05.738Z,2023-02-08T22:01:23Z,4017727815,152,,4017727811,13,,4017727819,286,,4017727885,233,124,4017727817,265,,4017727813,56,Right,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972447,124,4,1,15,7,491xixnlsp75o7cr3w2gc1o0z,0,43,95.8,2023-02-06T19:16:05.739Z,2023-02-08T22:01:23Z,4020513365,178,,4017727893,233,145,4017727853,152,,4017727849,13,,4017727857,285,,4017727851,56,Back,4017727855,265,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972511,146,1,1,15,14,co1i764h6b02husae71w6scs8,1,58.5,6.7,2023-02-06T19:16:12.585Z,2023-02-08T22:01:28Z,4017728201,212,7.0,4020513395,178,,4017728193,152,,4017728189,5,,4017728197,140,58.3,4017728203,213,1.6,4017728561,189,,4017728199,141,17.0,10va1tucy0kb83wllaudp7e95,Pedrão,4017728195,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972517,147,1,1,15,16,co1i764h6b02husae71w6scs8,1,58.3,17,2023-02-06T19:16:14.142Z,2023-02-08T22:01:37Z,4017728235,212,40.2,4017728229,56,Back,4020513461,178,,4017728231,140,41.0,4017728567,189,,4017728239,1,,4017728237,213,2.0,4017728233,141,69.8,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972529,148,1,1,15,19,co1i764h6b02husae71w6scs8,1,41,69.8,2023-02-06T19:16:17.199Z,2023-02-08T22:01:46Z,4020513529,178,,4017728307,212,23.7,4017728303,140,60.4,4017728305,141,87.6,4017728301,56,Left,4017728309,213,0.5,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505101999,906,3,1,15,21,co1i764h6b02husae71w6scs8,0,64.9,85.9,2023-02-06T19:16:19.093Z,2023-02-08T22:01:52Z,4018426973,464,,4020513569,178,,4018426975,467,3zndvhinobvclra6m0y47drrp,4018426969,56,Left,4018426971,286,,,,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972533,149,4,1,15,21,co1i764h6b02husae71w6scs8,1,60.6,82.8,2023-02-06T19:16:19.750Z,2023-02-08T22:01:56Z,4017728333,152,,4017728337,286,,4017728409,233,125,4017728331,56,Left,4017728329,13,,4017728405,294,,,,,,,,f29gq7ixyjd9m22yhmb7c7oq1,M. Seck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972547,125,4,1,15,21,491xixnlsp75o7cr3w2gc1o0z,0,39.4,17.2,2023-02-06T19:16:19.751Z,2023-02-08T22:01:56Z,4017728385,285,,4017728377,13,,4017728417,233,149,4017728381,56,Back,4020513589,178,,4017728379,294,,4017728383,152,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972629,150,1,1,15,41,co1i764h6b02husae71w6scs8,0,60.5,76.5,2023-02-06T19:16:39.843Z,2023-02-08T22:02:02Z,4017728879,189,,4017728803,56,Right,4017728795,5,,4017728807,141,13.0,4017728801,152,,4017728809,212,46.3,4020513647,178,,4017728811,213,5.1,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,4017728799,196,,4017728797,155,4017728813,1,4017728805,140,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972635,126,8,1,15,44,491xixnlsp75o7cr3w2gc1o0z,1,29.7,94.7,2023-02-06T19:16:42.223Z,2023-02-08T22:02:05Z,4017728829,56,Back,4018427313,385,,4020513677,388,,4017729129,15,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972637,127,5,1,15,44,491xixnlsp75o7cr3w2gc1o0z,0,27.8,101.2,2023-02-06T19:16:43.021Z,2023-02-08T22:02:09Z,4017728887,233,151,4017728839,56,Back,4017728841,347,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972645,151,5,1,15,44,co1i764h6b02husae71w6scs8,1,72.2,-1.2,2023-02-06T19:16:43.021Z,2023-02-08T22:02:09Z,4017728875,347,,4017728873,56,Right,4017728883,233,127,,,,,,,,,,,,,,,,3vwbsaoy8f2vc4kkad4ipv3kl,Pedro Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972693,152,1,1,15,56,co1i764h6b02husae71w6scs8,1,74.7,0,2023-02-06T19:16:54.279Z,2023-02-08T22:02:12Z,4017729201,1,,4017729193,140,47.2,4017729197,212,29.7,4017729189,107,,4017729199,213,2.9,4017729191,56,Back,4017729195,141,8.9,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972703,153,1,1,16,0,co1i764h6b02husae71w6scs8,1,54.2,19.4,2023-02-06T19:16:58.480Z,2023-02-08T22:02:15Z,4017729267,212,26.1,4017729263,140,47.2,4020513733,178,,4017729265,141,56.3,4017729269,213,1.9,4017729261,56,Back,,,,,,,3hzw7c4kkol5okl9imvc70ij9,Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972731,154,1,1,16,3,co1i764h6b02husae71w6scs8,1,47.2,56.3,2023-02-06T19:17:01.247Z,2023-02-08T22:02:18Z,4017729427,213,5.7,4020513753,178,,4017729423,141,10.3,4017729419,56,Right,4017729417,155,,4017729425,212,54.3,4017729421,140,89.5,4017729429,1,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972733,155,1,1,16,8,co1i764h6b02husae71w6scs8,0,94.7,10.6,2023-02-06T19:17:06.101Z,2023-02-08T22:02:22Z,4017729573,236,,4017729441,141,15.5,4017729435,155,,4018427485,20,,4017729579,286,,4017729443,212,3.3,4017729439,140,94.9,4017729445,213,1.5,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,4018427483,224,,4017729433,2,4017729437,56,4017729575,233,128,,4020513773,178,,,,,,,,Right,,,,,,,,,,,,,,,
2504972737,128,12,1,16,8,491xixnlsp75o7cr3w2gc1o0z,1,8.3,82.8,2023-02-06T19:17:06.224Z,2023-02-08T22:02:27Z,4017729555,185,,4017729595,233,155,4020513815,178,,4017729453,56,Back,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972747,129,6,1,16,9,491xixnlsp75o7cr3w2gc1o0z,0,8.5,84,2023-02-06T19:17:07.210Z,2023-02-08T22:02:32Z,4017729517,56,Back,4017729519,73,,4017729651,233,156,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972765,156,6,1,16,9,co1i764h6b02husae71w6scs8,1,91.5,16,2023-02-06T19:17:07.210Z,2023-02-08T22:02:31Z,4017729645,233,129,4017729633,75,,4017729631,56,Right,,,,,,,,,,,,,,,,6gmfcfqd1o54zyepd9587nlqt,F. Moufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972915,157,1,1,16,37,co1i764h6b02husae71w6scs8,1,99.5,0.5,2023-02-06T19:17:35.413Z,2023-02-08T22:02:50Z,4017730389,141,54.2,4017730381,155,,4017731641,154,,4017730387,140,91.0,4020514031,178,,4017730383,224,,4017731639,210,13,4017730393,213,1.8,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,4017730377,2,,4018427609,20,4017730385,56,4017730397,1,,,4017730391,212,37.6,4017730379,6,,,,,Center,1,,,,,,,,,,,,,,
2504972921,158,13,1,16,39,co1i764h6b02husae71w6scs8,1,91,58.3,2023-02-06T19:17:37.288Z,2023-02-08T22:02:51Z,4017731227,15,,4017731647,75,,4017731665,146,97.6,4017731671,231,51.8,4017731231,328,,4017730413,17,,4017731649,29,,4017731669,230,98.5,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,4017731651,154,,4017731659,103,4017731661,314,4017730415,56,Center,9.7,4020514133,388,,4017731663,153,4017731225,25,4017731653,55,,,157,4017731667,147,44.2,4017731657,102,39.3,,,,,,,
2504972977,159,2,1,16,39,co1i764h6b02husae71w6scs8,1,91,54.2,2023-02-06T19:17:37.338Z,2023-02-08T22:03:01Z,4017730707,56,Center,4017730703,7,7apd6saozsmkhkm7ew06a5a6t,4020514295,388,,4017730711,141,47.8,4017730705,3,,4017730709,140,96.3,4017730701,8,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504972923,130,55,1,16,39,491xixnlsp75o7cr3w2gc1o0z,1,6.6,56.4,2023-02-06T19:17:37.339Z,2023-02-08T22:03:02Z,,,,,,,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
