id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId
2513014233,107,1,1,12,8,3b4nxgvmwzstmoq6borytkwx1,1,76.2,37.6,2023-02-26T18:14:57.055Z,2023-03-01T05:25:11Z,4060154089,140,76.3,4064586235,178,,4060154091,141,23.6,4060154095,213,4.7,4060154093,212,9.5,4060154087,56,Center,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014255,108,1,1,12,10,3b4nxgvmwzstmoq6borytkwx1,1,76,20.3,2023-02-26T18:14:58.560Z,2023-03-01T05:25:14Z,4064586283,178,,4060154239,140,82.0,4060154237,56,Right,4060154243,212,8.2,4060154245,213,5.6,4060154241,141,12.5,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014265,109,1,1,12,13,3b4nxgvmwzstmoq6borytkwx1,1,83.4,7.7,2023-02-26T18:15:02.328Z,2023-03-01T05:25:18Z,4060154287,56,Right,4064586331,178,,4060154289,140,77.3,4060154291,141,15.9,4060154293,212,8.5,4060154295,213,2.4,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014279,110,1,1,12,15,3b4nxgvmwzstmoq6borytkwx1,1,75.6,14.9,2023-02-26T18:15:03.929Z,2023-03-01T05:25:21Z,4060154389,140,68.7,4060154391,141,3.8,4060154393,212,10.5,4060154395,213,3.9,4064586371,178,,4060154387,56,Right,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014299,111,1,1,12,16,3b4nxgvmwzstmoq6borytkwx1,1,67.5,7.6,2023-02-26T18:15:05.343Z,2023-03-01T05:25:24Z,4060154527,213,2.4,4060154523,141,37.3,4060154525,212,29.1,4060154519,56,Back,4060154521,140,47.5,4064586419,178,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014333,112,1,1,12,19,3b4nxgvmwzstmoq6borytkwx1,1,47.7,37.3,2023-02-26T18:15:07.975Z,2023-03-01T05:25:26Z,4064586451,178,,4060154681,140,47.0,4060154683,141,66.1,4060154685,212,19.6,4060154679,56,Back,4060154687,213,1.6,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014381,113,1,1,12,22,3b4nxgvmwzstmoq6borytkwx1,1,51.1,69.7,2023-02-26T18:15:11.094Z,2023-03-01T05:25:28Z,4060154949,140,66.6,4064586477,178,,4060154951,141,93.9,4060154947,56,Left,4060154955,213,0.8,4060154953,212,23.1,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014401,114,1,1,12,26,3b4nxgvmwzstmoq6borytkwx1,1,70.3,93,2023-02-26T18:15:15.181Z,2023-03-01T05:25:36Z,4060155095,213,3.9,4060155093,212,9.5,4060155089,141,83.2,4064586557,178,,4060155085,140,63.8,4060155081,56,Left,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014415,115,1,1,12,27,3b4nxgvmwzstmoq6borytkwx1,1,63.8,83.2,2023-02-26T18:15:16.327Z,2023-03-01T05:25:39Z,4060155167,141,86.2,4060155171,213,0.2,4064586597,178,,4060155163,56,Left,4060155165,140,73.5,4060155169,212,10.4,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014445,116,1,1,12,28,3b4nxgvmwzstmoq6borytkwx1,1,73.5,86.2,2023-02-26T18:15:17.041Z,2023-03-01T05:25:44Z,4060155327,213,3.1,4064586653,178,,4060155321,140,58.1,4060155319,56,Left,4060155323,141,88.1,4060155325,212,16.2,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014511,125,1,1,12,31,3b4nxgvmwzstmoq6borytkwx1,1,59.6,83.9,2023-02-26T18:15:20.304Z,2023-03-01T05:26:01Z,4060155625,1,,4060155621,213,4.6,4064586873,178,,4060155611,140,54.9,4060155613,141,30.6,4060155615,212,36.6,4060155609,56,Center,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014541,126,1,1,12,35,3b4nxgvmwzstmoq6borytkwx1,1,56.1,31,2023-02-26T18:15:24.285Z,2023-03-01T05:26:06Z,4060155817,213,0.0,4064586927,178,,4060155815,212,37.5,4060155809,140,91.8,4060155813,141,32.5,4060155805,56,Center,4060155819,1,,4060155803,155,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014549,127,3,1,12,38,3b4nxgvmwzstmoq6borytkwx1,0,92.6,35.2,2023-02-26T18:15:26.463Z,2023-03-01T05:26:23Z,4060155863,233,142,4063345123,465,,4060155825,56,Center,4064587157,178,,4060155827,286,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014535,142,7,1,12,38,491xixnlsp75o7cr3w2gc1o0z,1,7.4,64.8,2023-02-26T18:15:26.804Z,2023-03-01T05:26:29Z,4063345237,14,,4064587217,178,,4063345369,383,,4060155779,285,,4060155777,56,Back,4060155857,233,127,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014545,143,49,1,12,40,491xixnlsp75o7cr3w2gc1o0z,1,3.4,70.1,2023-02-26T18:15:28.632Z,2023-03-01T05:26:40Z,,,,,,,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014585,144,1,1,12,41,491xixnlsp75o7cr3w2gc1o0z,1,5.2,81.8,2023-02-26T18:15:29.761Z,2023-03-01T05:26:50Z,4060156017,141,94.1,4064587425,178,,4060156011,155,,4060156015,140,33.2,4060156013,56,Back,4060156019,212,30.6,4060156021,213,0.3,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014589,145,61,1,12,43,491xixnlsp75o7cr3w2gc1o0z,0,33.3,94.1,2023-02-26T18:15:31.704Z,2023-03-01T05:27:05Z,4060156029,56,Back,4064587583,388,,,,,,,,,,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014641,128,5,1,12,44,3b4nxgvmwzstmoq6borytkwx1,1,67.5,-1.1,2023-02-26T18:15:32.673Z,2023-03-01T05:27:10Z,4060156325,233,146,4060156305,56,Right,4060156307,347,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014603,146,5,1,12,44,491xixnlsp75o7cr3w2gc1o0z,0,32.5,101.1,2023-02-26T18:15:32.673Z,2023-03-01T05:27:10Z,4060156079,347,,4060156077,56,Back,4060156351,233,128,,,,,,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014659,129,1,1,12,49,3b4nxgvmwzstmoq6borytkwx1,1,67.6,0,2023-02-26T18:15:38.233Z,2023-03-01T05:27:17Z,4060156387,140,83.2,4060156393,213,0.7,4060156395,1,,4060156433,189,,4060156391,212,21.8,4060156389,141,19.1,4060156385,56,Right,4060156383,107,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513854739,1047,67,1,12,50,3b4nxgvmwzstmoq6borytkwx1,1,75.2,6,2023-02-26T18:15:39.384Z,2023-03-01T10:11:29Z,4064610751,233,1461,,,,,,,,,,,,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513854735,1461,67,1,12,50,491xixnlsp75o7cr3w2gc1o0z,0,24.8,94,2023-02-26T18:15:39.385Z,2023-03-01T06:09:38Z,4064610759,233,1047,,,,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014979,136,61,1,12,50,3b4nxgvmwzstmoq6borytkwx1,0,74.6,6.1,2023-02-26T18:15:39.424Z,2023-03-01T10:11:29Z,4060157969,56,Right,4064587819,178,,,,,,,,,,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014673,148,1,1,12,52,491xixnlsp75o7cr3w2gc1o0z,1,24.2,74.3,2023-02-26T18:15:40.506Z,2023-03-01T05:27:34Z,4060156455,212,13.3,4060156447,3,,4060156453,141,85.8,4060156451,140,14.0,4060156449,56,Back,4064587867,388,,4060156457,213,2.5,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014655,147,43,1,12,52,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-02-26T18:15:40.642Z,2023-02-26T18:16:22Z,4060158929,144,8,4060156373,56,Back,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014677,149,49,1,12,53,491xixnlsp75o7cr3w2gc1o0z,1,14,86,2023-02-26T18:15:42.407Z,2023-03-01T05:27:41Z,,,,,,,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014705,150,1,1,12,53,491xixnlsp75o7cr3w2gc1o0z,1,15,85.2,2023-02-26T18:15:42.428Z,2023-03-01T05:27:45Z,4060156605,157,,4060156613,212,29.7,4060156609,140,43.2,4060156615,213,0.1,4060156611,141,87.8,4064587963,178,,4060156607,56,Back,4060156617,1,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014709,151,44,1,12,55,491xixnlsp75o7cr3w2gc1o0z,1,45.3,87.9,2023-02-26T18:15:43.941Z,2023-03-01T10:11:29Z,4060156621,56,Back,4060156775,233,130,4060156623,285,,,,,,,,,,,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014727,130,44,1,12,55,3b4nxgvmwzstmoq6borytkwx1,0,54.7,12.1,2023-02-26T18:15:43.942Z,2023-03-01T05:27:50Z,4060156715,56,Right,4060156791,233,151,4060156719,286,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014717,152,1,1,12,55,491xixnlsp75o7cr3w2gc1o0z,0,43.2,87.8,2023-02-26T18:15:44.040Z,2023-03-01T10:11:30Z,4060156657,168,,4060156667,213,5.7,4060156661,140,55.1,4060156665,212,14.8,4060156663,141,76.2,4060156653,3,,4064588047,388,,4060156659,56,Center,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014749,131,49,1,12,56,3b4nxgvmwzstmoq6borytkwx1,1,40.1,27.6,2023-02-26T18:15:45.326Z,2023-03-01T05:28:04Z,,,,,,,,,,,,,,,,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014775,132,1,1,12,58,3b4nxgvmwzstmoq6borytkwx1,1,40.4,27.6,2023-02-26T18:15:46.958Z,2023-03-01T05:28:07Z,4060156949,56,Back,4064588187,178,,4060156951,140,44.5,4060156955,141,60.0,4060156963,213,1.4,4060156959,212,22.4,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014871,133,1,1,13,1,3b4nxgvmwzstmoq6borytkwx1,1,44.5,60.5,2023-02-26T18:15:49.656Z,2023-03-01T05:28:09Z,4060157397,140,65.1,4064588215,178,,4060157403,213,0.8,4060157401,212,31.7,4060157395,56,Left,4060157399,141,94.5,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014879,134,1,1,13,9,3b4nxgvmwzstmoq6borytkwx1,0,94.1,78.2,2023-02-26T18:15:57.529Z,2023-03-01T05:28:17Z,4063346785,225,,4060157447,155,,4063346789,72,,4060157461,213,4.7,4060157457,212,5.0,4060157455,141,70.9,4060157451,140,94.1,4064588295,178,,5za437wrlqizff74n6uqodpzp,K. Gorré,4060157449,56,Center,4063346787,386,,4060157445,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014887,153,8,1,13,9,491xixnlsp75o7cr3w2gc1o0z,1,4.5,32,2023-02-26T18:15:57.754Z,2023-03-01T05:28:25Z,4063347147,385,,4064588375,178,,4060157501,56,Back,,,,,,,,,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014901,135,6,1,13,9,3b4nxgvmwzstmoq6borytkwx1,1,99.3,63.3,2023-02-26T18:15:58.279Z,2023-03-01T05:28:32Z,4060157585,233,154,4060157575,73,,4060157571,56,Center,,,,,,,,,,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513014893,154,6,1,13,9,491xixnlsp75o7cr3w2gc1o0z,0,0.7,36.7,2023-02-26T18:15:58.279Z,2023-03-01T05:28:32Z,4060157535,56,Back,4060157539,73,,4060157605,233,135,,,,,,,,,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015259,137,1,1,13,40,3b4nxgvmwzstmoq6borytkwx1,1,99.3,99.6,2023-02-26T18:16:28.796Z,2023-03-01T05:28:45Z,4060159507,140,84.2,4064588639,178,,4060159505,56,Left,4060159519,213,3.5,4060159503,6,,4060159515,212,17.0,4060159511,141,90.5,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015307,138,1,1,13,43,3b4nxgvmwzstmoq6borytkwx1,1,83.4,90,2023-02-26T18:16:31.793Z,2023-03-01T05:28:50Z,4060159805,213,3.4,4060159803,212,10.6,4060159801,141,85.6,4060159797,56,Left,4060159799,140,73.7,4064588743,178,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015333,139,1,1,13,45,3b4nxgvmwzstmoq6borytkwx1,0,74,83,2023-02-26T18:16:33.551Z,2023-03-01T05:28:56Z,4060159935,2,,4060159939,155,,4063347587,223,,4060159947,212,27.9,4064588885,178,,4060159949,213,5.3,4063347589,20,,4060159941,56,Center,5za437wrlqizff74n6uqodpzp,K. Gorré,4060159945,141,47.8,4060159943,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015341,155,12,1,13,46,491xixnlsp75o7cr3w2gc1o0z,1,10.8,49.7,2023-02-26T18:16:35.002Z,2023-03-01T05:29:06Z,4064589051,388,,4060159997,140,20.4,4060159999,141,38.8,4060160003,213,5.6,4060160035,15,,4060160001,212,12.5,4060159995,56,Back,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015359,156,49,1,13,47,491xixnlsp75o7cr3w2gc1o0z,1,18.9,27.7,2023-02-26T18:16:36.167Z,2023-03-01T05:29:13Z,,,,,,,,,,,,,,,,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015421,157,1,1,13,49,491xixnlsp75o7cr3w2gc1o0z,1,20.6,32.6,2023-02-26T18:16:37.456Z,2023-03-01T05:29:18Z,4060160437,212,15.2,4060160439,213,6.1,4064589145,178,,4060160431,56,Back,4060160433,140,34.9,4060160435,141,28.9,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015423,158,4,1,13,49,491xixnlsp75o7cr3w2gc1o0z,1,36.3,31.2,2023-02-26T18:16:38.270Z,2023-03-01T05:29:28Z,4060160455,286,,4060160447,13,,4060160453,152,,4060160579,233,140,4060160451,56,Back,4060160449,295,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015441,140,4,1,13,49,3b4nxgvmwzstmoq6borytkwx1,0,63.7,68.8,2023-02-26T18:16:38.271Z,2023-03-01T05:29:28Z,4060160551,13,,4060160553,295,,4060160555,56,Center,4060160617,233,158,4060160559,285,,4064589231,178,,4060160557,152,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015495,141,17,1,13,55,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-02-26T18:16:44.279Z,2023-03-01T05:29:37Z,4060160825,13,243,4060160823,393,,4060160821,31,,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015723,159,1,1,14,16,491xixnlsp75o7cr3w2gc1o0z,0,32.2,28.1,2023-02-26T18:17:04.774Z,2023-03-01T05:29:45Z,4060162075,56,Back,4060162073,152,,4060162071,5,,4060162079,141,58.5,4060162121,189,,4064589373,178,,4060162077,140,35.9,4060162083,213,1.4,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,4060162081,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015751,142,49,1,14,18,3b4nxgvmwzstmoq6borytkwx1,1,77.3,32.4,2023-02-26T18:17:06.779Z,2023-03-01T05:29:57Z,4060162553,189,,,,,,,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015779,143,1,1,14,20,3b4nxgvmwzstmoq6borytkwx1,1,77.1,31.9,2023-02-26T18:17:09.035Z,2023-03-01T05:30:03Z,4060162401,56,Right,4060162405,141,8.2,4060162403,140,87.4,4060162409,213,5.3,4064589549,178,,4060162407,212,19.4,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015787,144,1,1,14,22,3b4nxgvmwzstmoq6borytkwx1,0,87.4,8.3,2023-02-26T18:17:11.417Z,2023-03-01T05:30:06Z,4060162451,213,1.5,4064589585,178,,4060162443,140,87.8,4063350957,224,,4060162437,155,,4060162449,212,17.7,4060162447,141,34.3,4060162439,56,Center,eyllkbdemtx2seh48r9l3czbp,G. Makouta,4063350959,20,,4060162435,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015803,160,12,1,14,23,491xixnlsp75o7cr3w2gc1o0z,1,13.2,62,2023-02-26T18:17:12.116Z,2023-03-01T05:30:14Z,4060162551,213,0.9,4060162555,15,,4060162547,141,80.8,4064589675,388,,4060162545,140,22.4,4060162543,56,Back,4060162549,212,16.0,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015815,161,49,1,14,26,491xixnlsp75o7cr3w2gc1o0z,1,19,84.5,2023-02-26T18:17:14.543Z,2023-03-01T05:30:20Z,,,,,,,,,,,,,,,,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015829,162,3,1,14,27,491xixnlsp75o7cr3w2gc1o0z,0,21.1,83.9,2023-02-26T18:17:15.851Z,2023-03-01T05:30:24Z,4064589801,178,,4060165433,233,145,4060162669,56,Back,4060162671,285,,4063351157,465,,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015881,145,7,1,14,27,3b4nxgvmwzstmoq6borytkwx1,0,78.9,16.1,2023-02-26T18:17:15.913Z,2023-03-01T05:30:32Z,4060162947,56,Right,4064589899,178,,4060162949,286,,4063351197,385,,4060165415,233,162,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015875,163,1,1,14,28,491xixnlsp75o7cr3w2gc1o0z,0,23.2,88.4,2023-02-26T18:17:17.370Z,2023-03-01T05:30:39Z,4060162913,157,,4060162977,286,,4060162915,56,Back,4064589969,178,,4060162919,141,87.3,4060162971,236,,4060162973,233,146,4060162917,140,23.1,8kns1kywrlakjwll1cxs19r3e,N. Thomas,4060162923,213,4.6,4060162925,1,,4060162921,212,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2513015883,146,74,1,14,29,3b4nxgvmwzstmoq6borytkwx1,1,75.1,13.1,2023-02-26T18:17:17.490Z,2023-03-01T05:30:48Z,4064590055,178,,4060163027,233,163,4060162951,56,Right,4060162953,285,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015889,147,49,1,14,30,3b4nxgvmwzstmoq6borytkwx1,1,78,14.6,2023-02-26T18:17:18.828Z,2023-03-01T05:30:59Z,,,,,,,,,,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513614635,724,3,1,14,33,3b4nxgvmwzstmoq6borytkwx1,0,80.3,18.2,2023-02-26T18:17:21.738Z,2023-03-01T05:31:07Z,4063351959,56,Right,4064590211,178,,4063351961,286,,4063351965,467,egf4oc47whxf2hmrjjddvtxbd,4063351963,465,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015953,148,4,1,14,34,3b4nxgvmwzstmoq6borytkwx1,1,85.6,18,2023-02-26T18:17:22.486Z,2023-03-01T05:31:14Z,4060163327,286,,4060163511,233,164,4060163323,56,Right,4060163319,13,,4060163325,152,,4060163321,295,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513015979,164,4,1,14,34,491xixnlsp75o7cr3w2gc1o0z,0,14.4,82,2023-02-26T18:17:22.487Z,2023-03-01T05:31:14Z,4060163521,233,148,4060163475,152,,4060163473,56,Back,4060163471,295,,4060163469,13,,4064590277,178,,4060163477,285,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513016097,165,17,1,14,40,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-02-26T18:17:29.324Z,2023-03-01T05:31:19Z,4060164141,13,243,4060164139,393,,4060164137,31,,,,,,,,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513016747,149,15,1,15,43,3b4nxgvmwzstmoq6borytkwx1,1,86.6,18.8,2023-02-26T18:18:32.150Z,2023-03-01T04:59:36Z,4060168821,82,,4060169305,231,46.2,4060169299,146,93.7,4060169293,102,50.6,4060167699,56,Right,4060169291,78,,4060167697,66,,4063352613,121,,c406oul95r3jvmbebcge5oz4l,R. Abascal,4060169315,233,166,4060169297,458,,4060168817,72,4064575199,178,,,4060169303,230,4060169301,147,,98.8,32.8,4060167695,26,,4060169295,103,,,18.1,,,,,,,,,,
2513016805,166,10,1,15,44,491xixnlsp75o7cr3w2gc1o0z,1,8.8,57.9,2023-02-26T18:18:32.872Z,2023-03-01T04:59:44Z,4060167953,56,Back,4060168915,94,,4060169019,233,149,4064575239,178,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513017179,153,43,1,15,45,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-02-26T18:18:34.376Z,2023-02-26T18:19:13Z,4060170195,228,0,4060169993,56,Center,4060170599,144,61,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513849843,914,67,1,15,46,491xixnlsp75o7cr3w2gc1o0z,1,22,57.6,2023-02-26T18:18:34.989Z,2023-03-01T10:11:30Z,4064584805,233,730,,,,,,,,,,,,,,,,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513849841,730,67,1,15,46,3b4nxgvmwzstmoq6borytkwx1,0,78,42.4,2023-02-26T18:18:34.990Z,2023-03-01T05:22:33Z,4064584809,233,914,,,,,,,,,,,,,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
