id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/16/value
2451931463,277,4,1,43,23,alyavx3ad35bp1xuwmqk7sgev,0,15,12.5,2022-08-27T20:14:34.502Z,2022-08-28T21:20:22Z,3737260333,285,,3737260329,152,,3737260327,56,Back,3737260331,265,,3741841865,178,,3737260369,233,468,3737260325,13,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451932109,469,1,1,43,59,7catg5lpivcmpf4xhggh6d8rk,0,84.4,85.1,2022-08-27T20:15:09.741Z,2022-08-28T21:20:34Z,3740427425,20,,3740425461,223,,3737263929,140,86.8,3737263933,212,15.5,3737263921,5,,3737263925,152,,3737263931,141,62.6,3737263935,213,4.9,83ekq1r2omnsazmp41pio8s89,Trincão,,3737263927,56,3741842201,178,3737263919,2,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,
2451932091,279,12,1,43,59,alyavx3ad35bp1xuwmqk7sgev,1,14,34.9,2022-08-27T20:15:10.111Z,2022-08-28T21:20:51Z,3740426089,212,17.5,3740426087,141,60.6,3737263823,56,Back,3741842775,178,,3740426091,213,1.5,3740426085,140,15.5,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451932285,470,1,1,44,8,7catg5lpivcmpf4xhggh6d8rk,1,89.4,16.2,2022-08-27T20:15:18.973Z,2022-08-28T21:21:01Z,3737264921,212,11.8,3737264915,56,Right,3737264923,213,3.1,3741843167,178,,3737264919,141,16.7,3737264917,140,78.2,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451932301,471,1,1,44,10,7catg5lpivcmpf4xhggh6d8rk,0,78.2,16.7,2022-08-27T20:15:21.111Z,2022-08-28T21:21:31Z,3740427983,20,,3737264993,140,89.1,3737264999,213,1.0,3737264987,2,,3737264995,141,45.7,3741844469,178,,3737264991,56,Center,3737264997,212,22.8,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,3737264989,155,3740427979,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451932309,280,12,1,44,11,alyavx3ad35bp1xuwmqk7sgev,1,9.7,60.3,2022-08-27T20:15:22.272Z,2022-08-28T21:21:40Z,3741844873,388,,3737265011,56,Back,3737265015,141,59.2,3737265051,15,,3737265019,213,6.3,3737265013,140,33.3,3737265017,212,24.8,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451932353,472,15,1,44,13,7catg5lpivcmpf4xhggh6d8rk,1,73.4,48.3,2022-08-27T20:15:24.012Z,2022-08-28T21:22:12Z,3741846281,178,,3740434547,24,,3737287433,233,281,3737287393,230,96.8,3737265249,56,Center,3737287387,458,,3737285859,72,,3737287379,103,19,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,3737287381,108,3737287375,78,3737287389,146,78.6,3737287383,328,,3737287377,102,3737285865,82,,3737287395,231,49.8,3737287391,147,3737285861,18,,,50.5,48.7,,,,,,,,
2451932365,281,10,1,44,13,alyavx3ad35bp1xuwmqk7sgev,1,26.8,52.5,2022-08-27T20:15:24.141Z,2022-08-28T21:22:26Z,3737265311,56,Back,3737285949,233,472,3741846525,178,,3737265309,94,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451932491,473,1,1,44,17,7catg5lpivcmpf4xhggh6d8rk,1,51.5,23.3,2022-08-27T20:15:27.992Z,2022-08-28T21:22:31Z,3737265961,141,46.9,3737265965,213,2.6,3741846833,178,,3737265963,212,29.4,3737265959,140,28.0,3737265957,56,Back,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451932527,474,1,1,44,21,7catg5lpivcmpf4xhggh6d8rk,1,30.1,39.7,2022-08-27T20:15:32.332Z,2022-08-28T21:22:43Z,3741847157,178,,3737266199,140,35.8,3737266197,56,Back,3737266203,212,20.0,3737266201,141,11.7,3737266205,213,5.0,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451932639,475,1,1,44,24,7catg5lpivcmpf4xhggh6d8rk,1,36.1,15.6,2022-08-27T20:15:35.156Z,2022-08-28T21:22:47Z,3741847233,178,,3737266853,212,34.6,3737266849,140,14.7,3737266847,56,Back,3737266857,1,,3737266851,141,54.2,3737266855,213,2.3,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451932751,476,1,1,44,31,7catg5lpivcmpf4xhggh6d8rk,1,16.3,52.1,2022-08-27T20:15:42.310Z,2022-08-28T21:22:50Z,3737267497,56,Back,3737267499,140,24.9,3741847405,178,,3737267505,213,5.1,3737267501,141,23.1,3737267503,212,21.7,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451932801,477,1,1,44,38,7catg5lpivcmpf4xhggh6d8rk,0,44.5,16.7,2022-08-27T20:15:49.270Z,2022-08-28T21:23:21Z,3737267827,140,88.9,3737267823,155,,3737267829,141,36.6,3737267833,213,0.3,3737267825,56,Center,3737267835,1,,3741848347,178,,3737267831,212,48.5,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451932925,282,49,1,44,42,alyavx3ad35bp1xuwmqk7sgev,1,12.2,55.8,2022-08-27T20:15:53.222Z,2022-08-28T21:23:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451932953,283,1,1,44,48,alyavx3ad35bp1xuwmqk7sgev,1,12.2,55.8,2022-08-27T20:15:58.642Z,2022-08-28T21:23:42Z,3741849047,178,,3737268687,141,92.3,3737268689,212,29.8,3737268683,56,Back,3737268691,213,1.0,3737268685,140,27.9,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451932985,284,1,1,44,51,alyavx3ad35bp1xuwmqk7sgev,1,27.9,92.3,2022-08-27T20:16:01.642Z,2022-08-28T21:23:50Z,3737268847,140,39.1,3737268853,213,6.2,3737268849,141,91.0,3737268845,56,Back,3741849313,178,,3737268851,212,11.8,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933047,285,1,1,44,54,alyavx3ad35bp1xuwmqk7sgev,1,31.8,87.9,2022-08-27T20:16:05.231Z,2022-08-28T21:23:54Z,3737269255,140,12.8,3741849529,178,,3737269261,213,3.3,3737269257,141,84.7,3737269253,56,Back,3737269259,212,20.1,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933095,286,1,1,44,57,alyavx3ad35bp1xuwmqk7sgev,1,13.9,91.4,2022-08-27T20:16:08.222Z,2022-08-28T21:24:02Z,3741849789,178,,3737269545,212,29.2,3737269541,140,40.9,3737269537,157,,3737269539,56,Back,3737269547,213,6.0,3737269549,1,,3737269543,141,81.1,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933173,478,4,1,45,0,7catg5lpivcmpf4xhggh6d8rk,1,59.3,21,2022-08-27T20:16:10.941Z,2022-08-28T21:24:21Z,3737270017,152,,3737270013,56,Right,3737270009,13,,3737270011,294,,3737270021,286,,3737270153,233,287,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933183,287,4,1,45,0,alyavx3ad35bp1xuwmqk7sgev,0,40.7,79,2022-08-27T20:16:10.942Z,2022-08-28T21:24:20Z,3741850565,388,,3737270083,152,,3737270079,294,,3737270173,233,478,3737270077,13,,3737270085,285,,3737270081,56,Back,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933263,479,1,1,45,6,7catg5lpivcmpf4xhggh6d8rk,1,59.3,22.7,2022-08-27T20:16:17.343Z,2022-08-28T21:25:13Z,3737270549,212,30.2,3737270543,56,Back,3737270577,189,,3737270547,141,60.8,3741852455,178,,3737270551,213,2.1,3737270541,152,,3737270545,140,44.5,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,3737270539,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933307,480,1,1,45,10,7catg5lpivcmpf4xhggh6d8rk,1,44.8,60.6,2022-08-27T20:16:20.892Z,2022-08-28T21:25:04Z,3737270821,140,55.5,3737270825,212,15.0,3737270823,141,46.0,3737270827,213,5.6,3741852137,178,,3737270819,56,Center,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933331,481,1,1,45,12,7catg5lpivcmpf4xhggh6d8rk,1,55.5,46,2022-08-27T20:16:23.502Z,2022-08-28T21:25:29Z,3737270993,141,60.8,3737270989,56,Center,3737270997,213,0.9,3741853099,178,,3737270991,140,62.7,3737270995,212,12.6,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933383,482,1,1,45,14,7catg5lpivcmpf4xhggh6d8rk,1,62.9,58.2,2022-08-27T20:16:25.382Z,2022-08-28T21:25:44Z,3737271847,210,15,3737271275,140,71.5,3737271281,213,5.4,3737271273,56,Center,3737271279,212,13.5,3741853231,178,,3737271277,141,43.4,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933385,483,15,1,45,17,7catg5lpivcmpf4xhggh6d8rk,1,77.5,47.6,2022-08-27T20:16:27.551Z,2022-08-28T21:25:44Z,3741853867,178,,3737271625,233,289,3737271287,22,,3737271857,55,482,3737271861,102,52.3,3737271865,215,,3737271871,147,50,3737271855,29,,83ekq1r2omnsazmp41pio8s89,Trincão,,3737271577,72,3737271869,146,3737271863,103,2.5,3737271289,18,,3737271853,76,3737271291,56,Center,,,,,,,,,99.9,,,,,,,,,,
2451933433,289,10,1,45,17,alyavx3ad35bp1xuwmqk7sgev,1,2.1,48.6,2022-08-27T20:16:28.461Z,2022-08-28T21:25:54Z,3737271675,233,483,3740440065,376,,3737271527,56,Back,3737296929,180,,3737271525,182,,3737271521,177,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933425,288,52,1,45,17,alyavx3ad35bp1xuwmqk7sgev,1,2.1,48.6,2022-08-27T20:16:28.500Z,2022-08-28T21:26:55Z,3740440349,376,,3741856493,389,,,,,,,,,,,,,,,,,,,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933565,484,43,1,45,31,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-08-27T20:16:42.085Z,2022-08-27T20:16:45Z,3737272913,144,55,,,,,,,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933727,291,1,1,45,35,alyavx3ad35bp1xuwmqk7sgev,1,12.2,45.4,2022-08-27T20:16:46.442Z,2022-08-28T21:27:51Z,3740441159,189,,3737273457,56,Back,3737273463,212,13.4,3737273459,140,16.3,3741858807,178,,3737273465,213,5.0,3737273455,123,,3737273461,141,26.8,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933769,292,1,1,45,37,alyavx3ad35bp1xuwmqk7sgev,1,19.7,26.8,2022-08-27T20:16:47.952Z,2022-08-28T21:27:33Z,3741858061,178,,3737273667,141,10.4,3737273663,56,Back,3737273669,212,13.9,3737273671,213,5.4,3737273665,140,27.6,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452929279,958,43,1,45,38,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-27T20:16:48.986Z,2022-08-29T08:24:07Z,3742585623,178,0,3742585725,144,82,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933797,293,1,1,45,39,alyavx3ad35bp1xuwmqk7sgev,1,28,8.8,2022-08-27T20:16:49.731Z,2022-08-28T21:28:16Z,3737273795,56,Back,3737273803,213,2.1,3737273797,140,22.7,3741859607,178,,3737273799,141,22.8,3737273801,212,11.0,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933813,294,1,1,45,41,alyavx3ad35bp1xuwmqk7sgev,1,24.6,26.8,2022-08-27T20:16:52.021Z,2022-08-28T21:28:25Z,3737273921,213,1.5,3737273911,140,25.2,3737273909,56,Back,3741860129,178,,3737273917,212,26.5,3737273913,141,65.7,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933785,485,43,1,45,42,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-08-27T20:16:53.381Z,2022-08-27T20:16:55Z,3737273937,144,55,,,,,,,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933847,295,1,1,45,44,alyavx3ad35bp1xuwmqk7sgev,1,24.1,67,2022-08-27T20:16:55.182Z,2022-08-28T21:28:29Z,3737274143,141,92.3,3737274147,213,1.1,3741860365,178,,3737274141,140,32.1,3737274145,212,19.1,3737274139,56,Back,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933939,296,1,1,45,47,alyavx3ad35bp1xuwmqk7sgev,1,31.1,94.2,2022-08-27T20:16:57.683Z,2022-08-28T21:28:36Z,3737274651,140,40.6,3737274645,56,Back,3741860537,178,,3737274659,213,6.2,3737274653,141,93.3,3737274657,212,10.0,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452929497,965,67,1,45,48,alyavx3ad35bp1xuwmqk7sgev,1,40.1,93.7,2022-08-27T20:16:58.925Z,2022-08-29T21:59:54Z,3742586083,233,1766,,,,,,,,,,,,,,,,,,,,,,duv5kjxwj07cwmfz8x200qyqy,Batxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452929495,1766,67,1,45,48,7catg5lpivcmpf4xhggh6d8rk,0,59.9,6.3,2022-08-27T20:16:58.926Z,2022-08-29T08:24:51Z,3742586091,233,965,,,,,,,,,,,,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451933971,297,1,1,45,51,alyavx3ad35bp1xuwmqk7sgev,1,37.5,96.3,2022-08-27T20:17:02.391Z,2022-08-28T21:28:59Z,3737274871,213,5.9,3737274865,140,47.3,3741861455,178,,3737274867,141,90.3,3737274869,212,11.1,3737274863,56,Back,,,,,,,duv5kjxwj07cwmfz8x200qyqy,Batxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934001,298,1,1,45,54,alyavx3ad35bp1xuwmqk7sgev,1,50,90.3,2022-08-27T20:17:04.602Z,2022-08-28T21:29:05Z,3737275037,212,5.7,3737275039,213,0.6,3741861687,178,,3737275029,56,Left,3737275035,141,95.3,3737275031,140,54.3,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934025,299,1,1,45,55,alyavx3ad35bp1xuwmqk7sgev,0,54.3,95.3,2022-08-27T20:17:06.401Z,2022-08-28T21:29:16Z,3741861975,178,,3737275169,213,6.2,3737275163,140,60.6,3737275161,56,Left,3737275167,212,6.7,3737275165,141,94.2,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934053,487,49,1,45,56,7catg5lpivcmpf4xhggh6d8rk,1,37.7,3.2,2022-08-27T20:17:07.231Z,2022-08-28T21:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1kn0x4n8grpc1cx46ctnmajth,Luís Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934059,300,45,1,45,57,alyavx3ad35bp1xuwmqk7sgev,0,59.3,94.5,2022-08-27T20:17:08.481Z,2022-08-28T21:29:47Z,3737275571,233,488,3737275351,285,,3737275349,56,Left,,,,,,,,,,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934091,488,3,1,45,57,7catg5lpivcmpf4xhggh6d8rk,1,40.7,5.5,2022-08-27T20:17:08.481Z,2022-08-28T21:29:46Z,3737275527,286,,3737275545,233,300,3740442487,464,,3737275525,56,Back,3741863063,178,,,,,,,,,,,1kn0x4n8grpc1cx46ctnmajth,Luís Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934107,489,1,1,45,58,7catg5lpivcmpf4xhggh6d8rk,0,40.1,4,2022-08-27T20:17:08.811Z,2022-08-28T21:29:56Z,3737275587,212,13.6,3737275589,213,0.4,3737275583,140,52.2,3741863433,178,,3737275585,141,11.1,3737275581,56,Right,,,,,,,1kn0x4n8grpc1cx46ctnmajth,Luís Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934103,301,49,1,45,59,alyavx3ad35bp1xuwmqk7sgev,1,42.2,84.3,2022-08-27T20:17:10.091Z,2022-08-28T21:31:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934109,302,50,1,45,59,alyavx3ad35bp1xuwmqk7sgev,1,44.2,86.2,2022-08-27T20:17:10.142Z,2022-08-28T21:31:38Z,3737275601,286,,3737275599,56,Back,3737275799,233,490,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934137,490,7,1,46,0,7catg5lpivcmpf4xhggh6d8rk,1,55.8,13.8,2022-08-27T20:17:11.303Z,2022-08-28T21:31:47Z,3737275795,233,302,3740443709,384,,3741867679,178,,3737275761,285,,3737275759,56,Right,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934139,491,49,1,46,2,7catg5lpivcmpf4xhggh6d8rk,1,60.8,23.9,2022-08-27T20:17:12.930Z,2022-08-28T21:31:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934151,492,1,1,46,2,7catg5lpivcmpf4xhggh6d8rk,1,60.8,23.9,2022-08-27T20:17:12.932Z,2022-08-28T21:32:00Z,3737275831,141,27.6,3737275835,212,5.7,3741868135,178,,3737275837,213,2.7,3737275829,140,55.9,3737275827,56,Center,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934211,493,1,1,46,3,7catg5lpivcmpf4xhggh6d8rk,1,55.8,28.9,2022-08-27T20:17:14.352Z,2022-08-28T21:32:24Z,3737276195,212,31.5,3737276181,56,Center,3737276185,140,65.1,3741869001,178,,3737276189,141,73.0,3737276199,213,1.3,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934255,494,1,1,46,8,7catg5lpivcmpf4xhggh6d8rk,1,63.8,75.6,2022-08-27T20:17:19.261Z,2022-08-28T21:32:28Z,3737276495,155,,3741869175,178,,3737276503,212,22.3,3737276497,56,Center,3737276499,140,85.0,3737276505,213,0,3737276501,141,75.6,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934321,495,1,1,46,13,7catg5lpivcmpf4xhggh6d8rk,0,84.9,74.2,2022-08-27T20:17:24.101Z,2022-08-28T21:32:33Z,3737276889,155,,3737276897,212,29.9,3737276893,140,100.0,3737276899,213,5.3,3737276895,141,37.6,3741869337,178,,3737276891,56,Center,,,,a7twqgp3fp43y1aoybfe2i8d1,Rochinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934325,303,5,1,46,15,alyavx3ad35bp1xuwmqk7sgev,1,-0.8,64.6,2022-08-27T20:17:25.521Z,2022-08-28T21:32:45Z,3737276907,346,,3737276905,56,Back,3737276925,233,496,,,,,,,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934323,496,5,1,46,15,7catg5lpivcmpf4xhggh6d8rk,0,100.8,35.4,2022-08-27T20:17:25.521Z,2022-08-28T21:32:45Z,3737276901,56,Center,3737276903,346,,3737276945,233,303,,,,,,,,,,,,,,,,a7twqgp3fp43y1aoybfe2i8d1,Rochinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934815,304,1,1,46,42,alyavx3ad35bp1xuwmqk7sgev,1,3.7,56.7,2022-08-27T20:17:53.042Z,2022-08-28T21:33:18Z,3737279701,212,76.3,3737279705,1,,3737279691,140,72.1,3737279685,56,Left,3737279695,141,94.7,3737279681,124,,3737279703,213,0.3,3737279707,74,,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934843,305,1,1,46,46,alyavx3ad35bp1xuwmqk7sgev,1,71.7,90.7,2022-08-27T20:17:56.632Z,2022-08-28T21:33:24Z,3741871383,178,,3737279855,141,85.7,3737279851,140,66.4,3737279847,56,Left,3737279857,212,6.5,3737279859,213,3.7,,,,,,,duv5kjxwj07cwmfz8x200qyqy,Batxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934883,306,1,1,46,47,alyavx3ad35bp1xuwmqk7sgev,1,66.4,85.7,2022-08-27T20:17:57.931Z,2022-08-28T21:33:33Z,3741871817,178,,3737280081,212,14.5,3737280077,140,76.6,3737280079,141,71.4,3737280083,213,5.5,3737280075,56,Center,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934895,307,50,1,46,49,alyavx3ad35bp1xuwmqk7sgev,1,80.8,72.8,2022-08-27T20:17:59.891Z,2022-08-28T21:33:49Z,3737280463,233,497,3737280149,286,,3737280147,56,Center,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934919,497,7,1,46,49,7catg5lpivcmpf4xhggh6d8rk,1,19.2,27.2,2022-08-27T20:18:00.133Z,2022-08-28T21:33:56Z,3741872719,178,,3740446885,383,,3737280311,56,Back,3737280313,285,,3737280397,233,307,,,,,,,,,,1kn0x4n8grpc1cx46ctnmajth,Luís Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452929799,1784,43,1,46,50,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-08-27T20:18:00.954Z,2022-08-29T08:26:51Z,3742586803,178,0,3742586825,144,82,,,,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934925,498,49,1,46,50,7catg5lpivcmpf4xhggh6d8rk,1,24.3,28.5,2022-08-27T20:18:01.132Z,2022-08-28T21:34:03Z,,,,,,,,,,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934953,308,45,1,46,51,alyavx3ad35bp1xuwmqk7sgev,0,71.4,73.6,2022-08-27T20:18:01.891Z,2022-08-28T21:34:17Z,3737280491,286,,3737280489,56,Center,3737280541,233,499,,,,,,,,,,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451934957,499,3,1,46,51,7catg5lpivcmpf4xhggh6d8rk,1,28.6,26.4,2022-08-27T20:18:01.891Z,2022-08-28T21:34:17Z,3740447585,464,,3737280533,233,308,3741873729,178,,3737280507,56,Back,3737280511,285,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452929895,974,83,1,46,52,alyavx3ad35bp1xuwmqk7sgev,1,73.6,73.6,2022-08-27T20:18:03.442Z,2022-08-29T08:27:30Z,3742587077,399,78108,,,,,,,,,,,,,,,,,,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451935045,500,1,1,46,52,7catg5lpivcmpf4xhggh6d8rk,1,27.5,26.5,2022-08-27T20:18:03.480Z,2022-08-28T21:34:32Z,3737280953,213,5.5,3737280943,56,Back,3737280949,141,7.4,3737280951,212,18.8,3741874339,178,,3737280945,140,40.5,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
