id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,assist,qualifier/20/value,qualifier/15/value
2494145987,207,50,1,21,29,8gvg1ranyf93hprfkwx3ofl2y,1,76.2,70.2,2022-12-30T19:24:52.111Z,2023-01-02T07:46:47Z,3960931431,56,Center,3960931527,233,164,3960931433,286,,,,,,,,,,,,,,,,,evwzikhqpwulci3y20ckeoc15,Anderson Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146003,164,7,1,21,30,7fn0aazbc8nx0u040aulozds1,1,23.8,29.8,2022-12-30T19:24:53.349Z,2023-01-02T07:46:52Z,3960931505,285,,3960931519,233,207,3963290087,178,,3960931503,56,Back,3962381027,384,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146017,167,49,1,21,31,7fn0aazbc8nx0u040aulozds1,1,44,33.6,2022-12-30T19:24:54.912Z,2023-01-02T07:50:39Z,,,,,,,,,,,,,,,,,,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146011,165,1,1,21,31,7fn0aazbc8nx0u040aulozds1,1,25.9,44.6,2022-12-30T19:24:54.920Z,2023-01-02T07:47:20Z,3960931533,56,Back,3963290343,178,,3960931531,157,,3960931537,141,48.1,3960931535,140,36.7,3960931539,212,11.6,3960931543,1,,3960931541,213,0.2,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146013,166,1,1,21,31,7fn0aazbc8nx0u040aulozds1,1,36.5,48,2022-12-30T19:24:54.939Z,2023-01-02T07:50:49Z,3960931547,56,Back,3960931551,141,43.9,3960931555,213,5.7,3960931549,140,40.2,3960931553,212,4.8,3963292057,178,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146179,174,61,1,21,32,7fn0aazbc8nx0u040aulozds1,0,38.2,44.5,2022-12-30T19:24:55.899Z,2023-01-02T07:51:02Z,3960932475,56,Back,3963292143,178,,,,,,,,,,,,,,,,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146007,208,49,1,21,34,8gvg1ranyf93hprfkwx3ofl2y,1,63.4,66.9,2022-12-30T19:24:57.300Z,2023-01-02T07:51:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146035,209,1,1,21,34,8gvg1ranyf93hprfkwx3ofl2y,1,64.6,69.3,2022-12-30T19:24:58.099Z,2023-01-02T07:51:25Z,3960931669,56,Center,3960931673,141,77.4,3963292297,178,,3960931677,213,0.7,3960931675,212,8.3,3960931671,140,70.5,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146049,210,1,1,21,38,8gvg1ranyf93hprfkwx3ofl2y,1,76,75.9,2022-12-30T19:25:02.054Z,2023-01-02T07:51:34Z,3960931753,140,88.1,3960931757,212,14.2,3960931755,141,85.1,3960931751,56,Left,3960931759,213,0.5,3963292343,178,,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146055,168,45,1,21,43,7fn0aazbc8nx0u040aulozds1,0,9.9,36,2022-12-30T19:25:07.070Z,2023-01-02T07:51:50Z,3960931785,285,,3960931825,233,211,3960931783,56,Back,,,,,,,,,,,,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146061,211,3,1,21,43,8gvg1ranyf93hprfkwx3ofl2y,1,90.1,64,2022-12-30T19:25:07.070Z,2023-01-02T07:51:49Z,3960931799,286,,3963292479,178,,3962381245,465,,3960931819,233,168,3960931797,56,Center,,,,,,,,,,1899balq50r7vbqqf8qwjlxpl,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146065,212,1,1,21,44,8gvg1ranyf93hprfkwx3ofl2y,0,91.1,69.3,2022-12-30T19:25:07.619Z,2023-01-02T07:52:17Z,3960931831,141,57.5,3960931829,140,92.5,3960931835,213,4.9,3963292705,178,,3960931833,212,8.2,3960931827,56,Center,,,,,,,1899balq50r7vbqqf8qwjlxpl,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146069,169,8,1,21,45,7fn0aazbc8nx0u040aulozds1,1,7.2,43.7,2022-12-30T19:25:08.181Z,2023-01-02T07:52:26Z,3962381285,383,,3963292759,178,,3960931841,56,Back,,,,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146079,170,49,1,21,46,7fn0aazbc8nx0u040aulozds1,1,7.4,43.6,2022-12-30T19:25:09.219Z,2023-01-02T07:52:38Z,,,,,,,,,,,,,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146089,171,1,1,21,46,7fn0aazbc8nx0u040aulozds1,1,7.4,43.6,2022-12-30T19:25:09.239Z,2023-01-02T07:52:45Z,3960931971,141,27.7,3963292913,178,,3960931977,1,,3960931965,155,,3960931967,56,Back,3960931975,213,6.0,3960931973,212,39.1,3960931969,140,43.2,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146091,172,61,1,21,48,7fn0aazbc8nx0u040aulozds1,0,43.5,27.7,2022-12-30T19:25:11.560Z,2023-01-02T07:52:59Z,3960931981,56,Back,3963292977,21,,3963292979,388,,,,,,,,,,,,,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146105,213,4,1,21,50,8gvg1ranyf93hprfkwx3ofl2y,1,56.6,77.6,2022-12-30T19:25:13.609Z,2023-01-02T07:53:12Z,3960932083,56,Center,3960933725,233,173,3960932079,13,,3960932085,152,,3960932087,286,,3960932081,294,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146103,173,4,1,21,50,7fn0aazbc8nx0u040aulozds1,0,43.4,22.4,2022-12-30T19:25:13.610Z,2023-01-02T07:53:11Z,3960932069,294,,3960933723,285,,3960933743,233,213,3960932073,152,,3960932071,56,Back,3963293039,178,,3960932067,13,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146161,214,1,1,22,8,8gvg1ranyf93hprfkwx3ofl2y,1,57.1,83.3,2022-12-30T19:25:31.849Z,2023-01-02T07:53:29Z,3960932377,212,5.0,3960932367,5,,3960932375,141,77.4,3963293257,178,,3960933123,189,,3960932371,56,Center,3960932373,140,54.3,3960932379,213,4.1,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,3960932369,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146171,215,1,1,22,10,8gvg1ranyf93hprfkwx3ofl2y,1,54.3,77.4,2022-12-30T19:25:33.239Z,2023-01-02T07:53:37Z,3960932439,212,11.0,3960932441,213,1.1,3963293441,178,,3960932433,56,Left,3960932435,140,58.6,3960932437,141,92.1,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146177,216,1,1,22,11,8gvg1ranyf93hprfkwx3ofl2y,1,59.1,92.1,2022-12-30T19:25:35.042Z,2023-01-02T07:53:41Z,3960932465,212,13.4,3960932467,213,0.3,3960932461,140,71.4,3960932459,56,Left,3960932463,141,97.4,3963293469,178,,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146185,217,1,1,22,14,8gvg1ranyf93hprfkwx3ofl2y,1,70.5,96.6,2022-12-30T19:25:37.349Z,2023-01-02T07:53:47Z,3960932507,140,57.9,3960932505,56,Left,3960932509,141,98.0,3960932511,212,13.3,3960932513,213,3.1,3963293513,178,,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146199,218,1,1,22,16,8gvg1ranyf93hprfkwx3ofl2y,1,57.6,96.6,2022-12-30T19:25:39.569Z,2023-01-02T07:53:53Z,3960932567,213,3.8,3960932565,212,28.4,3960932559,56,Back,3960932561,140,36.3,3960932563,141,70.8,3963293545,178,,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146203,219,1,1,22,19,8gvg1ranyf93hprfkwx3ofl2y,1,36.3,70.8,2022-12-30T19:25:42.542Z,2023-01-02T07:54:04Z,3960932581,212,11.1,3960932579,141,77.9,3963293615,178,,3960932583,213,0.5,3960932577,140,45.8,3960932575,56,Back,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146221,220,1,1,22,20,8gvg1ranyf93hprfkwx3ofl2y,1,45.8,77.9,2022-12-30T19:25:43.343Z,2023-01-02T12:31:25Z,3960932669,140,36.7,3963293893,178,,3960932671,141,67.4,3960932667,56,Back,3960932675,213,3.8,3960932673,212,11.9,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146235,221,1,1,22,23,8gvg1ranyf93hprfkwx3ofl2y,1,39.7,63.3,2022-12-30T19:25:46.872Z,2023-01-02T07:54:49Z,3960932745,1,,3960932741,213,5.7,3963293951,178,,3960932737,212,34.3,3960932729,56,Center,3960932731,140,67.1,3960932733,141,35.8,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146243,222,1,1,22,25,8gvg1ranyf93hprfkwx3ofl2y,1,67.1,35.8,2022-12-30T19:25:48.226Z,2023-01-02T07:54:54Z,3960932783,140,56.5,3960932781,56,Center,3960932787,212,11.8,3960932785,141,41.5,3963293971,178,,3960932789,213,2.8,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146263,223,1,1,22,26,8gvg1ranyf93hprfkwx3ofl2y,1,56.5,41.5,2022-12-30T19:25:49.385Z,2023-01-02T07:55:01Z,3963294045,178,,3960932877,56,Right,3960932875,155,,3960932881,141,5.6,3960932879,140,70.2,3960932885,213,5.2,3960932883,212,28.3,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146271,224,1,1,22,29,8gvg1ranyf93hprfkwx3ofl2y,1,69.7,5.6,2022-12-30T19:25:52.290Z,2023-01-02T07:55:12Z,3960932923,155,,3960932925,56,Right,3960932927,140,85.4,3960932931,212,17.8,3960932929,141,15.4,3963294211,178,,3960932933,213,0.4,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146275,225,4,1,22,32,8gvg1ranyf93hprfkwx3ofl2y,1,84.2,14.2,2022-12-30T19:25:55.109Z,2023-01-02T07:55:40Z,3960933041,13,,3960933045,265,,3960933059,233,175,3960933043,152,,3960932953,286,,3960932951,56,Right,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146283,175,4,1,22,32,7fn0aazbc8nx0u040aulozds1,0,15.8,85.8,2022-12-30T19:25:55.110Z,2023-01-02T07:55:39Z,3960933063,233,225,3960932999,285,,3960932991,13,,3960932995,152,,3960932997,265,,3960932993,56,Back,3963294563,178,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146529,226,1,1,23,31,8gvg1ranyf93hprfkwx3ofl2y,0,85.1,14.5,2022-12-30T19:26:54.190Z,2023-01-02T07:55:45Z,3960934309,213,1.3,3960934305,141,42.2,3960934307,212,19.6,3960934301,56,Center,3960934303,140,90.2,3960934293,2,,3963294661,178,,3960934297,155,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,3962381649,72,,3960934295,5,,3960934299,152,,3962381647,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146545,176,12,1,23,32,7fn0aazbc8nx0u040aulozds1,1,7.6,58.8,2022-12-30T19:26:55.150Z,2023-01-02T07:55:56Z,3963294817,388,,3960934389,140,31.5,3960934393,212,25.4,3960934391,141,64.9,3960934387,56,Back,3960934395,213,0.2,3960934397,15,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146551,177,49,1,23,34,7fn0aazbc8nx0u040aulozds1,1,37.6,62.7,2022-12-30T19:26:57.817Z,2023-01-02T13:00:36Z,,,,,,,,,,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494631703,1412,83,1,23,38,8gvg1ranyf93hprfkwx3ofl2y,1,46.6,50.5,2022-12-30T19:27:01.614Z,2023-01-02T13:00:29Z,3963472837,399,510442,,,,,,,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146559,178,61,1,23,38,7fn0aazbc8nx0u040aulozds1,0,53.6,50.1,2022-12-30T19:27:01.621Z,2023-01-02T07:56:40Z,3963295279,178,,3960934445,56,Center,,,,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146565,227,49,1,23,39,8gvg1ranyf93hprfkwx3ofl2y,1,48.6,47.5,2022-12-30T19:27:02.922Z,2023-01-02T07:56:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146577,228,1,1,23,42,8gvg1ranyf93hprfkwx3ofl2y,0,50.3,43.9,2022-12-30T19:27:05.246Z,2023-01-02T07:57:45Z,3960934513,56,Center,3960934521,213,5.7,3960934515,140,52.0,3960934517,141,42.2,3960934519,212,2.1,3963295781,178,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146619,179,61,1,23,42,7fn0aazbc8nx0u040aulozds1,1,45.5,68.4,2022-12-30T19:27:05.262Z,2023-01-02T07:58:08Z,3963295923,178,,3960934727,56,Back,,,,,,,,,,,,,,,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146625,229,1,1,23,49,8gvg1ranyf93hprfkwx3ofl2y,1,78.5,17.6,2022-12-30T19:27:12.360Z,2023-01-02T07:58:56Z,3960934753,141,15.1,3960934749,56,Right,3960934757,213,6.2,3960934755,212,17.4,3960934751,140,95.0,3963296367,178,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146635,230,1,1,23,52,8gvg1ranyf93hprfkwx3ofl2y,0,97.1,16.3,2022-12-30T19:27:15.823Z,2023-01-02T07:59:01Z,3962381969,20,,3960934819,212,19.0,3960934815,140,96.7,3960934817,141,44.2,3960934809,2,,3960934821,213,1.6,3960934811,155,,3962381967,224,,2cs8bo4l70gbkudh3gqazb105,André André,,3960934813,56,Center,3963296405,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146647,180,12,1,23,53,7fn0aazbc8nx0u040aulozds1,1,3.1,59.3,2022-12-30T19:27:16.566Z,2023-01-02T07:59:11Z,3960934871,141,100.0,3960934867,56,Back,3960934875,213,1.3,3963296505,388,,3960934873,212,29.6,3960934869,140,9.6,3960934891,167,,3960934881,15,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146649,181,5,1,23,57,7fn0aazbc8nx0u040aulozds1,0,9.6,101.5,2022-12-30T19:27:20.289Z,2023-01-02T07:59:17Z,3960934887,56,Back,3960935057,233,231,3960934889,347,,,,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146667,231,5,1,23,57,8gvg1ranyf93hprfkwx3ofl2y,1,90.4,-1.5,2022-12-30T19:27:20.289Z,2023-01-02T07:59:17Z,3960935031,56,Right,3960935033,347,,3960935053,233,181,,,,,,,,,,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146677,232,1,1,24,10,8gvg1ranyf93hprfkwx3ofl2y,0,88.6,0,2022-12-30T19:27:33.566Z,2023-01-02T08:37:26Z,3960935083,212,16.0,3960935085,213,1.3,3960935079,140,93.4,3960935081,141,21.7,3960935077,56,Center,3960935075,107,,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146683,182,12,1,24,11,7fn0aazbc8nx0u040aulozds1,1,12.5,79.7,2022-12-30T19:27:35.031Z,2023-01-02T08:37:36Z,3960935119,141,73.8,3960935129,15,,3963310253,388,,3960935123,213,6.1,3960935121,212,23.8,3960935115,56,Back,3960935117,140,34.8,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146685,183,1,1,24,14,7fn0aazbc8nx0u040aulozds1,0,34.8,73.8,2022-12-30T19:27:37.510Z,2023-01-02T08:37:56Z,3960935141,3,,3960935145,140,32.4,3963310477,388,,3960935147,141,79.7,3960935143,56,Back,3960935151,213,2.1,3960935149,212,4.7,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146691,233,1,1,24,15,8gvg1ranyf93hprfkwx3ofl2y,1,70.7,19.6,2022-12-30T19:27:38.606Z,2023-01-02T08:38:03Z,3960935191,212,15.8,3960935185,56,Right,3960935187,140,55.7,3960935183,3,,3963310555,178,,3960935193,213,3.2,3960935189,141,18.5,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146701,234,1,1,24,17,8gvg1ranyf93hprfkwx3ofl2y,1,55.7,18.5,2022-12-30T19:27:40.463Z,2023-01-02T08:38:09Z,3960935249,213,0.5,3960935241,56,Center,3960935245,141,30.5,3960935247,212,18.2,3963310643,178,,3960935243,140,71.2,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146705,235,1,1,24,19,8gvg1ranyf93hprfkwx3ofl2y,0,71.2,30.5,2022-12-30T19:27:42.392Z,2023-01-02T12:33:18Z,3960935275,213,5.1,3960935267,56,Center,3960935271,141,30.1,3960935319,286,,3960935273,212,0.3,3960935313,236,,3960935315,233,184,3960935269,140,71.3,2cs8bo4l70gbkudh3gqazb105,André André,,3963310651,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146711,184,74,1,24,19,7fn0aazbc8nx0u040aulozds1,1,36.8,75.3,2022-12-30T19:27:42.402Z,2023-01-02T12:33:08Z,3963310883,178,,3960935321,233,235,3960935311,285,,3960935309,56,Back,3963310881,21,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146709,236,61,1,24,20,8gvg1ranyf93hprfkwx3ofl2y,0,71.2,29.6,2022-12-30T19:27:43.353Z,2023-01-02T12:33:32Z,3963313449,178,,3960935307,56,Center,,,,,,,,,,,,,,,,,,,2cs8bo4l70gbkudh3gqazb105,André André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146717,185,1,1,24,20,7fn0aazbc8nx0u040aulozds1,0,37.8,71.7,2022-12-30T19:27:44.061Z,2023-01-02T08:44:02Z,3960935385,236,,3960935391,286,,3960935387,233,237,3960935331,140,42.3,3960935329,56,Back,3960935337,213,6.2,3960935335,212,4.8,3960935333,141,70.9,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,3963313547,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146727,237,74,1,24,21,8gvg1ranyf93hprfkwx3ofl2y,1,68.7,31.9,2022-12-30T19:27:44.171Z,2023-01-02T08:44:22Z,3960935383,285,,3963313749,178,,3960935407,233,185,3960935381,56,Center,,,,,,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146733,186,1,1,24,22,7fn0aazbc8nx0u040aulozds1,1,27.6,42.3,2022-12-30T19:27:45.642Z,2023-01-02T08:44:33Z,3962382383,212,21.5,3960935427,56,Back,3962382385,213,1.3,3962382379,140,33.3,3962382381,141,72.6,3963313859,178,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146737,187,49,1,24,24,7fn0aazbc8nx0u040aulozds1,1,33,77.8,2022-12-30T19:27:47.138Z,2023-01-02T08:44:41Z,,,,,,,,,,,,,,,,,,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146759,188,1,1,24,25,7fn0aazbc8nx0u040aulozds1,1,29.2,73.6,2022-12-30T19:27:48.979Z,2023-01-02T08:44:48Z,3960935529,213,2.5,3963313979,178,,3960935521,56,Back,3960935527,212,14.3,3960935525,141,85.9,3960935523,140,18.1,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146775,189,1,1,24,28,7fn0aazbc8nx0u040aulozds1,1,17.9,89.9,2022-12-30T19:27:51.522Z,2023-01-02T08:44:56Z,3960935619,212,14.9,3963314057,178,,3960935613,56,Back,3960935621,213,0.2,3960935615,140,31.9,3960935617,141,93.3,,,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146777,190,1,1,24,31,7fn0aazbc8nx0u040aulozds1,0,30.5,96.9,2022-12-30T19:27:54.705Z,2023-01-02T08:45:03Z,3960935625,155,,3960935627,56,Back,3960935633,212,16.6,3960935637,213,5.5,3960935629,140,41.9,3963314105,178,,3960935631,141,79.9,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146785,238,49,1,24,32,8gvg1ranyf93hprfkwx3ofl2y,1,58.4,25.1,2022-12-30T19:27:55.971Z,2023-01-02T08:45:09Z,,,,,,,,,,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146803,239,1,1,24,34,8gvg1ranyf93hprfkwx3ofl2y,1,58.1,25.3,2022-12-30T19:27:57.592Z,2023-01-02T08:45:26Z,3960935743,212,18.9,3960935739,140,41.1,3960935745,213,3.5,3960935741,141,16.0,3963314343,178,,3960935737,56,Back,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146823,240,1,1,24,39,8gvg1ranyf93hprfkwx3ofl2y,1,40.9,17.6,2022-12-30T19:28:02.205Z,2023-01-02T08:45:35Z,3960935857,213,1.8,3960935855,212,35.4,3960935851,140,34.7,3960935853,141,68.7,3963314441,178,,3960935849,56,Back,3960935859,1,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494146841,241,1,1,24,44,8gvg1ranyf93hprfkwx3ofl2y,1,35.1,69.6,2022-12-30T19:28:07.464Z,2023-01-02T08:45:37Z,3960935933,141,53.0,3960935929,56,Back,3960935937,213,4.3,3960935935,212,12.1,3963314457,178,,3960935931,140,31.0,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
