id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2514659289,67,49,1,7,28,3b4nxgvmwzstmoq6borytkwx1,1,44.4,23.6,2023-03-03T19:09:48.621Z,2023-03-06T11:02:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514659403,68,1,1,7,31,3b4nxgvmwzstmoq6borytkwx1,1,41.5,24.7,2023-03-03T19:09:51.502Z,2023-03-06T11:02:27Z,4068885667,213,2.1,4068885653,56,Back,4068885665,212,18.5,4078209739,178,,4068885661,141,48.2,4068885657,140,32.6,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514659555,69,1,1,7,34,3b4nxgvmwzstmoq6borytkwx1,1,33.8,48.2,2023-03-03T19:09:54.310Z,2023-03-06T11:02:31Z,4068886421,140,66.2,4068886419,56,Right,4068886423,141,5.6,4068886429,1,,4068886425,212,44.7,4068886427,213,5.6,4078209813,178,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514659581,70,1,1,7,42,3b4nxgvmwzstmoq6borytkwx1,0,72.6,33.6,2023-03-03T19:10:02.356Z,2023-03-06T11:02:34Z,4068886545,141,48.7,4068886547,212,10.8,4068886551,213,1.3,4068886541,56,Center,4078209861,178,,4068886543,140,75.7,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514659597,85,49,1,7,42,dich5v7sw466smbqap0d9rbyj,1,23.2,44.6,2023-03-03T19:10:02.738Z,2023-03-06T11:02:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514659683,86,1,1,7,44,dich5v7sw466smbqap0d9rbyj,1,23.2,44.6,2023-03-03T19:10:04.597Z,2023-03-06T11:02:51Z,4068887091,141,36.0,4068887093,212,13.4,4068887089,140,34.7,4068887087,56,Back,4078210387,178,,4068887095,213,5.8,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515694381,794,45,1,7,46,3b4nxgvmwzstmoq6borytkwx1,0,63.9,55.3,2023-03-03T19:10:06.536Z,2023-03-06T11:02:58Z,4074444125,233,850,4074352423,285,,4074352421,56,Center,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515694379,850,3,1,7,46,dich5v7sw466smbqap0d9rbyj,1,36.1,44.7,2023-03-03T19:10:06.536Z,2023-03-06T11:02:57Z,4078210599,178,,4074352503,464,,4074444121,233,794,4074352417,286,,4074352415,56,Back,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514659747,87,1,1,7,52,dich5v7sw466smbqap0d9rbyj,1,58,23.1,2023-03-03T19:10:12.169Z,2023-03-06T11:03:01Z,4068887413,56,Right,4068887415,140,73.0,4078210703,178,,4068887419,212,19.9,4068887421,213,5.6,4068887417,141,5.3,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514659779,88,1,1,7,56,dich5v7sw466smbqap0d9rbyj,1,73.6,5.9,2023-03-03T19:10:16.170Z,2023-03-06T11:03:21Z,4078211349,178,,4068887587,212,10.4,4068887585,141,19.8,4068887589,213,1.1,4068887583,140,77.7,4068887581,56,Right,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514659801,89,3,1,7,57,dich5v7sw466smbqap0d9rbyj,0,79.8,23.1,2023-03-03T19:10:17.809Z,2023-03-06T11:03:35Z,4068887689,56,Center,4068887719,211,,4068887691,286,,4078211819,178,,4074352835,465,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514659813,71,49,1,7,59,3b4nxgvmwzstmoq6borytkwx1,1,13.5,63.7,2023-03-03T19:10:19.215Z,2023-03-06T11:03:40Z,,,,,,,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514659839,72,1,1,8,0,3b4nxgvmwzstmoq6borytkwx1,1,7.3,69.6,2023-03-03T19:10:20.574Z,2023-03-06T11:03:46Z,4068887937,56,Back,4068887945,213,1.2,4068887939,140,12.6,4078212163,178,,4068887941,141,89.1,4068887943,212,14.4,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514659899,73,1,1,8,2,3b4nxgvmwzstmoq6borytkwx1,1,12.1,86.6,2023-03-03T19:10:22.599Z,2023-03-06T11:03:49Z,4068888247,140,3.8,4068888251,212,9.4,4068888249,141,81.5,4078212303,178,,4068888253,213,3.5,4068888245,56,Back,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514660043,74,1,1,8,5,3b4nxgvmwzstmoq6borytkwx1,1,2.8,75.3,2023-03-03T19:10:25.516Z,2023-03-06T11:03:55Z,4068889031,141,76.9,4068889033,212,34.2,4078212481,178,,4068889027,56,Back,4068889035,213,0.0,4068889037,1,,4068889029,140,35.4,4068889025,157,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514660051,75,61,1,8,7,3b4nxgvmwzstmoq6borytkwx1,1,28.1,80.9,2023-03-03T19:10:27.315Z,2023-03-06T11:04:02Z,4068889061,56,Back,4078212739,178,,,,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514660137,76,27,1,8,38,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-03-03T19:10:58.195Z,2023-03-06T11:04:53Z,4068889725,233,90,4068889551,53,rm1d0hp2iwsne1hbfgq0oa21,4068889547,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514660169,90,27,1,8,38,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-03-03T19:10:58.195Z,2023-03-06T11:04:52Z,4068889757,233,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514661531,77,28,1,9,31,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-03-03T19:11:51.357Z,2023-03-06T11:05:09Z,4068896655,233,91,4068896611,55,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514661515,91,28,1,9,31,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-03-03T19:11:51.357Z,2023-03-06T11:05:10Z,4068896527,55,90,4068896721,233,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514661675,78,68,1,9,35,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-03-03T19:11:55.069Z,2023-03-06T11:05:13Z,4068897475,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514661687,92,68,1,9,35,dich5v7sw466smbqap0d9rbyj,0,0,0,2023-03-03T19:11:55.175Z,2023-03-06T11:05:16Z,4068897483,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514661805,79,1,1,9,38,3b4nxgvmwzstmoq6borytkwx1,1,32.1,79.7,2023-03-03T19:11:58.899Z,2023-03-06T11:05:20Z,4078215355,178,,4068898065,212,31.3,4068898067,213,0.1,4068898057,155,,4068898061,140,61.9,4068898059,56,Left,4068898063,141,82.1,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514661843,80,1,1,9,43,3b4nxgvmwzstmoq6borytkwx1,1,58.6,84.2,2023-03-03T19:12:03.113Z,2023-03-06T11:05:24Z,4068898303,141,89.7,4068898295,56,Left,4068898299,140,58.5,4068898311,213,1.6,4068898307,212,3.7,4078215501,178,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514661859,81,1,1,9,45,3b4nxgvmwzstmoq6borytkwx1,1,62.5,94.2,2023-03-03T19:12:05.164Z,2023-03-06T11:05:29Z,4068898425,213,5.4,4068898421,141,83.9,4068898419,140,68.4,4078215655,178,,4068898423,212,9.4,4068898417,56,Left,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514661887,82,1,1,9,45,3b4nxgvmwzstmoq6borytkwx1,0,68.4,83.9,2023-03-03T19:12:05.789Z,2023-03-06T11:05:42Z,4068898587,140,78.7,4068898589,141,93.8,4068898593,213,0.6,4078215973,178,,4068898585,56,Left,4068898591,212,12.7,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514661945,93,12,1,9,47,dich5v7sw466smbqap0d9rbyj,1,22.6,13.4,2023-03-03T19:12:07.991Z,2023-03-06T11:05:44Z,4068898887,141,0.0,4068898889,212,11.3,4068898891,213,5.2,4068898885,140,27.5,4068898883,56,Back,4068899265,167,,4078216069,178,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514662001,83,5,1,9,48,3b4nxgvmwzstmoq6borytkwx1,1,72.7,101.5,2023-03-03T19:12:08.444Z,2023-03-06T11:05:48Z,4068899169,347,,4068899245,233,94,4068899167,56,Left,,,,,,,,,,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514661953,94,5,1,9,48,dich5v7sw466smbqap0d9rbyj,0,27.3,-1.5,2023-03-03T19:12:08.444Z,2023-03-06T11:05:49Z,4068898911,56,Back,4068898913,347,,4068899253,233,83,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514662035,84,1,1,9,50,3b4nxgvmwzstmoq6borytkwx1,1,72,100,2023-03-03T19:12:10.065Z,2023-03-06T11:05:54Z,4068899457,212,8.8,4068899449,107,,4068899455,141,93.8,4068899459,213,3.8,4068899453,140,65.2,4068899451,56,Left,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514662077,85,1,1,9,55,3b4nxgvmwzstmoq6borytkwx1,1,63.9,78.2,2023-03-03T19:12:15.772Z,2023-03-06T11:05:59Z,4068899659,140,61.6,4068899661,141,49.7,4068899663,212,19.5,4068899657,56,Center,4078216417,178,,4068899665,213,4.6,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514662129,86,1,1,9,57,3b4nxgvmwzstmoq6borytkwx1,1,61.4,49.1,2023-03-03T19:12:18.013Z,2023-03-06T11:06:02Z,4068900027,212,20.0,4068900025,141,22.7,4078216493,178,,4068900023,140,69.9,4068900021,56,Center,4068900031,213,5.2,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514662151,87,1,1,10,1,3b4nxgvmwzstmoq6borytkwx1,0,72,20.7,2023-03-03T19:12:21.470Z,2023-03-06T11:06:05Z,4074354679,386,,4068900107,141,45.5,4068900111,213,1.0,4068900099,2,,4074354683,20,,4078216539,178,,4068900103,56,Center,4074354677,225,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,4068900109,212,20.4,4068900105,140,,83.0,,,,,,,,,,,,,,,,,,,,,
2514662163,95,8,1,10,2,dich5v7sw466smbqap0d9rbyj,1,19.8,56.4,2023-03-03T19:12:22.279Z,2023-03-06T11:06:09Z,4078216665,178,,4068900177,56,Back,4074355013,384,,,,,,,,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514662205,96,1,1,10,4,dich5v7sw466smbqap0d9rbyj,0,32.4,39.2,2023-03-03T19:12:24.214Z,2023-03-06T11:06:18Z,4068900467,212,10.6,4068900469,213,4.3,4068900465,141,24.6,4068900459,3,,4068900461,56,Back,4068900463,140,28.8,4078216919,178,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514662229,88,1,1,10,6,3b4nxgvmwzstmoq6borytkwx1,1,71.9,79.7,2023-03-03T19:12:26.292Z,2023-03-06T11:06:21Z,4068900601,212,8.5,4068900595,56,Left,4068900603,213,0.4,4068900599,141,84.5,4078216973,178,,4068900597,140,79.4,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514662267,89,1,1,10,7,3b4nxgvmwzstmoq6borytkwx1,1,79.6,85.4,2023-03-03T19:12:27.571Z,2023-03-06T11:06:34Z,4068900749,212,8.5,4068900745,140,72.9,4068900747,141,92.4,4068900739,56,Left,4068900751,213,2.5,4078217399,178,,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514662315,90,1,1,10,10,3b4nxgvmwzstmoq6borytkwx1,1,71,93.5,2023-03-03T19:12:30.709Z,2023-03-06T11:06:38Z,4068901027,56,Center,4068901035,141,76.7,4068901031,140,58.4,4078217545,178,,4068901041,212,17.5,4068901043,213,3.9,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514662397,91,2,1,10,13,3b4nxgvmwzstmoq6borytkwx1,1,56,71.4,2023-03-03T19:12:33.729Z,2023-03-06T11:06:44Z,4068901513,140,87.5,4068902677,7,4ax49niuix9tiqdv05y3vbdn9,4068901511,56,Center,4078217715,178,,4068901515,141,64.3,4068901521,1,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514662401,97,55,1,10,13,dich5v7sw466smbqap0d9rbyj,1,25.2,53.6,2023-03-03T19:12:33.730Z,2023-03-06T11:06:44Z,,,,,,,,,,,,,,,,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514662405,92,43,1,10,18,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-03-03T19:12:38.168Z,2023-03-03T19:12:50Z,4068901563,64,0,4068901561,22,0,4068901565,56,Center,4068901571,249,0,4068902361,144,39,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663195,98,1,1,11,0,dich5v7sw466smbqap0d9rbyj,1,11.9,45.5,2023-03-03T19:13:20.123Z,2023-03-06T11:06:48Z,4068905481,56,Center,4068905485,140,64.3,4078217859,178,,4068905489,141,40.7,4068905475,5,,4068905479,241,,4068905499,1,,4068905495,213,6.2,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,4068905493,212,55.1,4068905477,157,,,,,,,,,,,,,,,,,,,,,,,
2514663203,99,44,1,11,3,dich5v7sw466smbqap0d9rbyj,1,62.9,38.9,2023-03-03T19:13:23.578Z,2023-03-06T11:42:42Z,4068905531,286,,4068905529,56,Center,4068905563,233,93,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663199,93,44,1,11,3,3b4nxgvmwzstmoq6borytkwx1,0,37.1,61.1,2023-03-03T19:13:23.579Z,2023-03-06T11:06:57Z,4068905507,56,Back,4068905697,233,99,4068905509,285,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663223,100,1,1,11,3,dich5v7sw466smbqap0d9rbyj,1,64.2,40.6,2023-03-03T19:13:23.634Z,2023-03-06T11:42:42Z,4068905637,213,0.9,4068905627,3,,4074355899,168,,4068905629,56,Center,4068905635,212,7.2,4078218221,388,,4068905633,141,48.9,4068905631,140,68.4,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663249,101,44,1,11,5,dich5v7sw466smbqap0d9rbyj,1,66.8,39.8,2023-03-03T19:13:25.533Z,2023-03-06T11:42:42Z,4068905811,233,94,4068905763,286,,4068905755,56,Center,,,,,,,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663243,94,44,1,11,5,3b4nxgvmwzstmoq6borytkwx1,0,33.2,60.2,2023-03-03T19:13:25.534Z,2023-03-06T11:07:04Z,4068905833,233,101,4068905743,56,Back,4068905745,285,,,,,,,,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663279,102,1,1,11,5,dich5v7sw466smbqap0d9rbyj,0,70.7,44.3,2023-03-03T19:13:25.546Z,2023-03-06T11:42:43Z,4078218433,388,,4068905933,212,10.1,4068905931,141,58.8,4068905935,213,1.3,4068905927,56,Center,4068905925,3,,4074356081,168,,4068905929,140,72.9,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663319,95,1,1,11,7,3b4nxgvmwzstmoq6borytkwx1,0,33,51.8,2023-03-03T19:13:27.072Z,2023-03-06T11:08:17Z,4068906187,157,,4068906189,56,Back,4068906193,141,21.8,4068906191,140,34.1,4068906195,212,20.4,4078220777,178,,4068906199,1,,4068906197,213,4.8,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663347,103,1,1,11,10,dich5v7sw466smbqap0d9rbyj,1,72.9,85.7,2023-03-03T19:13:30.711Z,2023-03-06T11:08:22Z,4068906353,141,91.7,4078220891,178,,4068906351,140,57.1,4068906355,212,17.1,4068906349,56,Left,4068906357,213,2.9,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663387,104,1,1,11,12,dich5v7sw466smbqap0d9rbyj,1,57.1,91.7,2023-03-03T19:13:32.918Z,2023-03-06T11:08:26Z,4068906577,212,12.4,4068906575,141,78.4,4068906579,213,5.5,4068906573,140,65.2,4068906571,56,Center,4078221001,178,,,,,,,,avrafbh1kctz4io6h1fthedih,Weverson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663441,105,1,1,11,13,dich5v7sw466smbqap0d9rbyj,1,65,78.4,2023-03-03T19:13:33.693Z,2023-03-06T11:08:34Z,4068906901,56,Left,4078221217,178,,4068906903,140,69.6,4068906907,212,13.5,4068906909,213,1.2,4068906905,141,96.9,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663487,106,1,1,11,17,dich5v7sw466smbqap0d9rbyj,1,67.6,86.9,2023-03-03T19:13:38.037Z,2023-03-06T11:08:38Z,4068907181,212,12.2,4068907183,213,4.6,4078221291,178,,4068907179,141,69.1,4068907175,56,Center,4068907177,140,66.4,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663515,107,1,1,11,20,dich5v7sw466smbqap0d9rbyj,1,67.4,66.4,2023-03-03T19:13:40.527Z,2023-03-06T11:08:42Z,4068907337,213,5.3,4068907329,56,Center,4068907335,212,10.8,4068907331,140,72.9,4068907333,141,53.0,4078221413,178,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663521,108,61,1,11,21,dich5v7sw466smbqap0d9rbyj,0,72.9,53,2023-03-03T19:13:41.746Z,2023-03-06T11:08:46Z,4078221573,178,,4068907369,56,Center,,,,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663557,96,1,1,11,22,3b4nxgvmwzstmoq6borytkwx1,0,24.1,50.6,2023-03-03T19:13:42.198Z,2023-03-06T11:08:56Z,4078221753,178,,4068907553,56,Back,4068907559,212,9.5,4068907563,213,0.3,4068907555,140,32.7,4068907557,141,54.8,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663609,109,1,1,11,25,dich5v7sw466smbqap0d9rbyj,1,65.8,40.4,2023-03-03T19:13:45.128Z,2023-03-06T11:09:01Z,4068907847,56,Right,4068907855,213,4.2,4068907849,140,58.4,4078221937,178,,4068907851,141,20.7,4068907853,212,15.5,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663695,110,1,1,11,27,dich5v7sw466smbqap0d9rbyj,1,58.4,20.7,2023-03-03T19:13:47.469Z,2023-03-06T11:09:05Z,4068908231,213,0.3,4068908223,56,Center,4068908229,212,12.3,4078222085,178,,4068908225,140,69.4,4068908227,141,26.8,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663761,111,1,1,11,32,dich5v7sw466smbqap0d9rbyj,1,60.8,32.5,2023-03-03T19:13:52.301Z,2023-03-06T11:09:10Z,4068908551,141,60.5,4068908553,212,22.9,4078222181,178,,4068908547,56,Back,4068908555,213,2.2,4068908549,140,48.6,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663803,112,1,1,11,35,dich5v7sw466smbqap0d9rbyj,1,48.2,67.2,2023-03-03T19:13:55.753Z,2023-03-06T11:09:12Z,4068908825,213,6.0,4068908817,56,Center,4068908819,140,61.3,4068908821,141,61.2,4078222239,178,,4068908823,212,14.3,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663877,113,2,1,11,37,dich5v7sw466smbqap0d9rbyj,1,61.3,61.2,2023-03-03T19:13:58.031Z,2023-03-06T11:09:15Z,4068909219,141,93.3,4068909451,7,avrafbh1kctz4io6h1fthedih,4068909215,140,81.0,4078222369,178,,4068909213,56,Left,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514663949,97,55,1,11,37,3b4nxgvmwzstmoq6borytkwx1,1,28.3,35.9,2023-03-03T19:13:58.032Z,2023-03-06T11:09:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514664477,98,1,1,12,21,3b4nxgvmwzstmoq6borytkwx1,0,27.5,9.8,2023-03-03T19:14:41.636Z,2023-03-06T11:09:22Z,4068912283,241,,4068912281,157,,4068912295,1,,4078222457,178,,4068912287,140,73.8,4068912279,5,,4068912291,212,49.4,4068912285,56,Center,ekjpc2tvdk5jtiamtufdqkr85,Rafael Bracali,4068912293,213,0.2,4068912289,141,,23.1,,,,,,,,,,,,,,,,,,,,,
2514664455,114,44,1,12,24,dich5v7sw466smbqap0d9rbyj,1,26.5,78.3,2023-03-03T19:14:44.672Z,2023-03-06T11:42:43Z,4068912195,285,,4068912429,233,99,4068912193,56,Back,,,,,,,,,,,,,,,,avrafbh1kctz4io6h1fthedih,Weverson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514664489,99,44,1,12,24,3b4nxgvmwzstmoq6borytkwx1,0,73.5,21.7,2023-03-03T19:14:44.673Z,2023-03-06T11:09:25Z,4068912499,233,114,4068912339,56,Center,4068912341,286,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514664485,115,1,1,12,24,dich5v7sw466smbqap0d9rbyj,0,26.8,79.7,2023-03-03T19:14:44.729Z,2023-03-06T11:42:44Z,4078222627,388,,4068912327,213,1.4,4068912325,212,10.8,4068912323,141,95.3,4068912319,56,Back,4068912321,140,28.6,4068912317,3,,,,,avrafbh1kctz4io6h1fthedih,Weverson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514664521,100,1,1,12,26,3b4nxgvmwzstmoq6borytkwx1,1,69.1,8.8,2023-03-03T19:14:46.773Z,2023-03-06T11:09:31Z,4068912511,141,24.6,4068912507,56,Center,4068912513,212,11.3,4068912509,140,72.5,4078222717,178,,4068912515,213,1.2,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514664537,101,1,1,12,27,3b4nxgvmwzstmoq6borytkwx1,1,72.5,24.6,2023-03-03T19:14:47.932Z,2023-03-06T11:09:34Z,4068912581,56,Center,4068912583,140,68.3,4068912587,212,4.4,4078222809,178,,4068912589,213,3.2,4068912585,141,24.1,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514664569,102,1,1,12,28,3b4nxgvmwzstmoq6borytkwx1,0,68.3,24.1,2023-03-03T19:14:48.436Z,2023-03-06T11:09:38Z,4068912731,141,15.2,4068912733,212,34.8,4068912727,56,Right,4068912735,213,6.1,4068912737,1,,4078222921,178,,4068912729,140,100.0,4068912725,155,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514664575,103,5,1,12,31,3b4nxgvmwzstmoq6borytkwx1,0,100.8,16,2023-03-03T19:14:51.157Z,2023-03-06T11:09:41Z,4068912759,346,,4068912755,56,Right,4068912785,233,116,,,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
