id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2534792315,141,6,1,16,33,26t6lvlpql4w5wu1ih73qpy36,1,90.4,15,2023-04-16T17:17:57.808Z,2023-04-16T17:18:31Z,4196415681,75,,4196415679,56,Right,4196417881,233,173,,,,,,,,,,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534792319,173,6,1,16,33,bwt8yfk8rkcwiwyr0mopd7wqd,0,9.6,85,2023-04-16T17:17:57.808Z,2023-04-16T17:48:38Z,4196417829,73,,4196417889,233,141,4196415699,56,Back,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534792791,142,1,1,17,8,26t6lvlpql4w5wu1ih73qpy36,1,99.5,0.5,2023-04-16T17:18:32.640Z,2023-04-16T17:19:11Z,4196418279,212,33.4,4196418281,213,2.0,4196420539,154,,4196418283,1,,4196420537,210,13,4196418277,141,46.1,4196418271,6,,4196418275,140,87.7,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,4196418273,56,Center,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534792797,143,13,1,17,10,26t6lvlpql4w5wu1ih73qpy36,1,87.7,46.1,2023-04-16T17:18:34.559Z,2023-04-16T17:19:09Z,4196420599,102,59.8,4196420559,25,,4196420615,147,52.5,4196420141,20,,4196420627,231,47.8,4196418331,17,,4196420569,73,,4196418333,56,Center,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,4196420595,55,142,,4196420611,153,4196420625,230,4196420573,154,4196420571,29,,4196420613,146,4196420603,328,,4196420601,103,12.5,98.8,,,94.2,,,,,,,,,,
2534792893,175,12,1,17,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,7.4,40.9,2023-04-16T17:18:35.748Z,2023-04-16T17:19:55Z,4196418871,213,0.7,4196418869,212,8.2,4196418865,140,13.6,4196418863,56,Back,4196418867,141,48.2,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534792833,174,4,1,17,12,bwt8yfk8rkcwiwyr0mopd7wqd,1,13.4,53.8,2023-04-16T17:18:37.006Z,2023-04-16T17:19:18Z,4196418501,265,,4196418499,152,,4196418497,56,Back,4196418503,285,,4196418509,233,144,4196418493,13,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534792827,144,4,1,17,12,26t6lvlpql4w5wu1ih73qpy36,0,86.6,46.2,2023-04-16T17:18:37.007Z,2023-04-16T17:18:39Z,4196418459,13,,4196418461,56,Center,4196418465,265,,4196418463,152,,4196418525,233,174,4196418467,286,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534793035,145,17,1,17,20,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2023-04-16T17:18:45.303Z,2023-04-16T17:18:59Z,4196419835,392,,4196419833,31,,4196419837,13,243,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534793681,146,27,1,17,58,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2023-04-16T17:19:22.677Z,2023-04-16T18:02:51Z,4196587759,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534793341,176,27,1,17,58,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-04-16T17:19:22.677Z,2023-04-16T18:02:51Z,4196421725,41,Injury,4196587765,233,146,4196421727,53,6nrvjozwk5or2v7dxkqbf9j9x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534793685,147,28,1,18,3,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2023-04-16T17:19:28.084Z,2023-04-16T18:02:51Z,4196423513,55,146,4196587775,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534793381,177,28,1,18,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-04-16T17:19:28.084Z,2023-04-16T18:02:51Z,4196587795,233,147,4196421913,55,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794183,178,1,1,19,2,bwt8yfk8rkcwiwyr0mopd7wqd,1,14.3,54,2023-04-16T17:20:26.509Z,2023-04-16T17:21:05Z,4196426389,141,97.7,4196426375,155,,4196426373,5,,4196426387,140,47.3,4196426393,213,0.7,4196426395,1,,4196426379,152,,4196429403,189,,664x98r3mbynnh19u1cx984q,Andrew,4196426385,56,Back,,4196426391,212,,,,,,,,,,,,,,,,,45.6,,,,,,,,,,,,
2534794187,179,61,1,19,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,47.3,97.7,2023-04-16T17:20:28.380Z,2023-04-16T17:21:07Z,4196426403,56,Back,4196429355,189,,,,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794205,148,1,1,19,4,26t6lvlpql4w5wu1ih73qpy36,1,36.5,8.6,2023-04-16T17:20:28.799Z,2023-04-16T17:23:59Z,4196426461,140,41.6,4196426459,56,Back,4196426463,141,3.7,4196426465,212,6.3,4196426467,213,5.7,,,,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794207,149,49,1,19,5,26t6lvlpql4w5wu1ih73qpy36,1,40.4,4,2023-04-16T17:20:29.631Z,2023-04-16T17:20:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794221,150,1,1,19,5,26t6lvlpql4w5wu1ih73qpy36,1,40,3.8,2023-04-16T17:20:30.015Z,2023-04-16T17:20:30Z,4196426539,140,35.2,4196426545,213,3.1,4196426543,212,5.0,4196426537,56,Back,4196426541,141,4.0,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794227,151,1,1,19,6,26t6lvlpql4w5wu1ih73qpy36,0,35.3,2.9,2023-04-16T17:20:30.543Z,2023-04-16T17:20:59Z,4196428849,233,181,4196428853,286,,4196426569,141,3.7,4196428847,236,,4196426567,140,39.5,4196426571,212,4.4,4196426573,213,0.1,4196426565,56,Back,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794617,181,74,1,19,6,bwt8yfk8rkcwiwyr0mopd7wqd,1,63.8,96.2,2023-04-16T17:20:30.544Z,2023-04-16T18:02:42Z,4196428751,285,,4196428749,56,Left,4196428895,233,151,,,,,,,,,,,,,,,,c3byjg1gw75b6wz0wz0bjwij9,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794253,152,5,1,19,8,26t6lvlpql4w5wu1ih73qpy36,1,41,-1.4,2023-04-16T17:20:32.708Z,2023-04-16T18:02:47Z,4196426701,347,,4196427591,233,180,4196426699,56,Back,,,,,,,,,,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794387,180,5,1,19,8,bwt8yfk8rkcwiwyr0mopd7wqd,0,59,101.4,2023-04-16T17:20:32.708Z,2023-04-16T17:21:01Z,4196427599,233,152,4196427369,56,Left,4196427371,347,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794431,153,1,1,19,14,26t6lvlpql4w5wu1ih73qpy36,1,39.5,0,2023-04-16T17:20:39.375Z,2023-04-16T17:20:44Z,4196427627,140,34.8,4196427629,141,38.9,4196427631,212,28.2,4196427625,56,Back,4196427623,107,,4196427633,213,1.7,4196427635,1,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794523,154,1,1,19,19,26t6lvlpql4w5wu1ih73qpy36,1,35.8,45.1,2023-04-16T17:20:43.663Z,2023-04-16T17:20:50Z,4196428119,141,87.1,4196428123,213,1.1,4196428121,212,31.6,4196428115,140,48.7,4196428113,56,Back,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794563,155,1,1,19,25,26t6lvlpql4w5wu1ih73qpy36,1,60.1,78.2,2023-04-16T17:20:50.095Z,2023-04-16T17:22:21Z,4196428411,213,4.3,4196428407,141,63.9,4196428401,140,56.4,4196428409,212,10.5,4196428397,56,Center,,,,,,,,,,csvbc0k1f54418nn8pjhg8ull,C. Borja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794599,156,1,1,19,28,26t6lvlpql4w5wu1ih73qpy36,1,56.4,63.9,2023-04-16T17:20:53.039Z,2023-04-16T17:20:55Z,4196428627,140,39.5,4196428629,141,71.2,4196428631,212,18.4,4196428625,56,Back,4196428633,213,2.9,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794643,157,1,1,19,31,26t6lvlpql4w5wu1ih73qpy36,1,37.2,70.9,2023-04-16T17:20:56.223Z,2023-04-16T17:20:59Z,4196428925,213,0.7,4196428911,56,Back,4196428913,140,43.6,4196428921,212,8.6,4196428917,141,78.7,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794705,158,1,1,19,35,26t6lvlpql4w5wu1ih73qpy36,1,41.1,72.3,2023-04-16T17:20:59.583Z,2023-04-16T17:21:03Z,4196429279,212,30.2,4196429281,213,4.6,4196429275,140,37.4,4196429273,56,Back,4196429277,141,28.3,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794743,159,1,1,19,39,26t6lvlpql4w5wu1ih73qpy36,1,39,17.9,2023-04-16T17:21:03.647Z,2023-04-16T17:21:06Z,4196429479,56,Right,4196429481,140,69.1,4196429483,141,4.0,4196429485,212,33.0,4196429489,1,,4196429487,213,6.0,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794767,160,1,1,19,41,26t6lvlpql4w5wu1ih73qpy36,1,69.4,4.1,2023-04-16T17:21:06.319Z,2023-04-16T17:21:08Z,4196429665,212,13.5,4196429663,141,22.8,4196429659,56,Center,4196429661,140,73.8,4196429667,213,1.2,,,,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794799,161,1,1,19,44,26t6lvlpql4w5wu1ih73qpy36,1,73.5,22.5,2023-04-16T17:21:08.495Z,2023-04-16T17:21:10Z,4196429819,140,67.5,4196429823,212,6.4,4196429825,213,3.3,4196429821,141,20.9,4196429817,56,Right,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794905,162,1,1,19,45,26t6lvlpql4w5wu1ih73qpy36,1,68.8,24.3,2023-04-16T17:21:10.384Z,2023-04-16T17:21:20Z,4196430525,140,85.5,4196430523,56,Left,4196430531,213,1.2,4196430533,1,,4196430521,196,,4196430527,141,90.2,4196430519,155,,4196430529,212,48.1,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794917,163,1,1,19,55,26t6lvlpql4w5wu1ih73qpy36,0,92.4,75.9,2023-04-16T17:21:20.190Z,2023-04-16T17:21:26Z,4196430583,56,Center,4196430585,140,92.4,4196430591,213,4.7,4196430589,212,1.2,4196430949,236,,4196430955,286,,4196430951,233,182,4196430587,141,74.2,y6esn24vphnrw3y50poje21h,Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794931,182,74,1,19,55,bwt8yfk8rkcwiwyr0mopd7wqd,1,6.8,30.2,2023-04-16T17:21:20.191Z,2023-04-16T17:21:26Z,4196431043,233,163,4196430941,285,,4196430657,56,Back,,,,,,,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794945,164,6,1,19,56,26t6lvlpql4w5wu1ih73qpy36,1,94.8,70.7,2023-04-16T17:21:21.407Z,2023-04-16T17:21:23Z,4196430737,56,Center,4196430819,233,183,4196430739,73,,,,,,,,,,,,,,,,,y6esn24vphnrw3y50poje21h,Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534794951,183,6,1,19,56,bwt8yfk8rkcwiwyr0mopd7wqd,0,5.2,29.3,2023-04-16T17:21:21.407Z,2023-04-16T17:48:38Z,4196430781,56,Back,4196430783,73,,4196430847,233,164,,,,,,,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795257,165,1,1,20,18,26t6lvlpql4w5wu1ih73qpy36,1,99.5,99.5,2023-04-16T17:21:42.887Z,2023-04-16T17:23:54Z,4196439739,189,,4196432455,56,Center,4196432443,6,,4196432459,141,42.7,4196432461,212,39.0,4196432465,1,,4196432463,213,4.6,4196432457,140,94.2,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534796599,186,1,1,20,20,26t6lvlpql4w5wu1ih73qpy36,0,82.4,85.6,2023-04-16T17:21:45.375Z,2023-04-16T17:23:53Z,4196440155,2,,4196440177,212,26.4,4196440167,155,,4196440179,213,5.0,4196440175,141,48.8,4196440173,140,90.5,4196440171,56,Center,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795253,184,12,1,20,21,bwt8yfk8rkcwiwyr0mopd7wqd,1,12.1,59.7,2023-04-16T17:21:45.740Z,2023-04-16T17:23:51Z,4196432409,140,27.7,4196432413,212,16.5,4196432415,213,0.1,4196432411,141,62.0,4196432423,15,,4196432407,56,Back,,,,,,,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795317,166,1,1,20,25,26t6lvlpql4w5wu1ih73qpy36,1,65.7,38.6,2023-04-16T17:21:49.614Z,2023-04-16T17:21:52Z,4196432821,213,2.0,4196432817,141,61.4,4196432813,56,Center,4196432815,140,58.1,4196432819,212,17.4,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795339,167,1,1,20,28,26t6lvlpql4w5wu1ih73qpy36,1,58.1,61.4,2023-04-16T17:21:52.558Z,2023-04-16T17:21:54Z,4196432923,212,26.1,4196432915,155,,4196432921,141,93.3,4196432927,213,1.0,4196432919,140,72.0,4196432917,56,Left,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795353,168,1,1,20,29,26t6lvlpql4w5wu1ih73qpy36,1,71.4,92.7,2023-04-16T17:21:53.918Z,2023-04-16T17:21:55Z,4196432997,56,Left,4196433009,213,4.3,4196433001,140,69.2,4196433007,212,5.7,4196433005,141,85.0,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795407,169,1,1,20,30,26t6lvlpql4w5wu1ih73qpy36,1,67.9,84.7,2023-04-16T17:21:55.246Z,2023-04-16T17:21:59Z,4196433373,212,6.0,4196433375,213,5.2,4196433363,56,Center,4196433371,141,76.9,4196433367,140,70.5,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795469,170,1,1,20,34,26t6lvlpql4w5wu1ih73qpy36,1,70.1,65.4,2023-04-16T17:21:59.007Z,2023-04-16T17:22:04Z,4196433705,56,Center,4196433709,141,25.3,4196433713,213,4.5,4196433711,212,27.7,4196433707,140,65.5,,,,,,,,,,y6esn24vphnrw3y50poje21h,Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795495,171,1,1,20,39,26t6lvlpql4w5wu1ih73qpy36,1,70,32.7,2023-04-16T17:22:04.142Z,2023-04-16T17:22:06Z,4196433863,140,57.7,4196433865,141,40.6,4196433861,56,Center,4196433867,212,14.0,4196433869,213,2.7,,,,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795553,172,1,1,20,41,26t6lvlpql4w5wu1ih73qpy36,1,54.6,49.1,2023-04-16T17:22:06.286Z,2023-04-16T17:22:10Z,4196434171,213,1.2,4196434163,56,Left,4196434165,140,62.6,4196434169,212,23.2,4196434167,141,80.9,,,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795615,173,1,1,20,45,26t6lvlpql4w5wu1ih73qpy36,1,61.4,74.2,2023-04-16T17:22:09.999Z,2023-04-16T17:22:14Z,4196434491,196,,4196434507,1,,4196434493,56,Right,4196434501,141,11.3,4196434489,155,,4196434497,140,73.5,4196434505,213,5.0,4196434503,212,44.6,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795633,174,1,1,20,51,26t6lvlpql4w5wu1ih73qpy36,0,73.7,13.8,2023-04-16T17:22:15.935Z,2023-04-16T17:22:18Z,4196434601,56,Center,4196434605,141,50.6,4196434603,140,91.3,4196434721,233,185,4196434597,2,,4196434609,213,0.9,4196434607,212,31.1,4196434599,155,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795651,185,11,1,20,53,bwt8yfk8rkcwiwyr0mopd7wqd,1,12.1,56.6,2023-04-16T17:22:18.013Z,2023-04-16T17:22:18Z,4196434709,56,Back,4196434711,88,,4196434739,233,174,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795751,186,1,1,21,1,bwt8yfk8rkcwiwyr0mopd7wqd,1,8.7,43.1,2023-04-16T17:22:26.117Z,2023-04-16T17:38:41Z,4196435375,141,4.6,4196435373,140,14.0,4196435371,56,Back,4196437357,189,,4196435377,212,26.8,4196435379,213,4.9,4196435369,123,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795801,187,1,1,21,4,bwt8yfk8rkcwiwyr0mopd7wqd,1,20.5,3.8,2023-04-16T17:22:28.740Z,2023-04-16T17:22:56Z,4196435641,212,18.4,4196435635,56,Back,4196435643,213,6.3,4196435637,140,38.0,4196435639,141,3.1,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795847,188,1,1,21,8,bwt8yfk8rkcwiwyr0mopd7wqd,1,37.2,3.2,2023-04-16T17:22:32.949Z,2023-04-16T17:22:35Z,4196435915,212,17.7,4196435913,141,2.9,4196435909,56,Back,4196435911,140,20.3,4196435917,213,3.2,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795901,189,1,1,21,11,bwt8yfk8rkcwiwyr0mopd7wqd,0,20.3,2.9,2023-04-16T17:22:35.821Z,2023-04-16T17:22:39Z,4196436187,212,48.3,4196436189,213,0.3,4196436185,141,23.5,4196436191,1,,4196436183,140,64.3,4196436179,157,,4196436181,56,Center,,,,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795921,175,1,1,21,14,26t6lvlpql4w5wu1ih73qpy36,1,31.5,81.1,2023-04-16T17:22:38.862Z,2023-04-16T17:22:40Z,4196436319,213,6.2,4196436317,212,12.2,4196436311,56,Back,4196436315,141,79.4,4196436313,140,43.1,4196436309,3,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795925,176,49,1,21,16,26t6lvlpql4w5wu1ih73qpy36,1,43.4,78.8,2023-04-16T17:22:40.686Z,2023-04-16T17:22:41Z,,,,,,,,,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534795973,177,1,1,21,18,26t6lvlpql4w5wu1ih73qpy36,1,41.9,76.9,2023-04-16T17:22:43.054Z,2023-04-16T17:22:44Z,4196436597,140,54.0,4196436599,141,52.2,4196436595,56,Center,4196436601,212,21.1,4196436603,213,5.4,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534796011,178,1,1,21,19,26t6lvlpql4w5wu1ih73qpy36,1,54,52.2,2023-04-16T17:22:44.254Z,2023-04-16T17:22:46Z,4196436739,56,Center,4196436745,212,14.2,4196436743,141,61.8,4196436749,213,0.5,4196436741,140,66.0,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534796029,179,3,1,21,21,26t6lvlpql4w5wu1ih73qpy36,0,67.4,56.1,2023-04-16T17:22:46.142Z,2023-04-16T17:22:47Z,4196436821,211,,4196436813,56,Center,4196436815,286,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534796053,190,1,1,21,23,bwt8yfk8rkcwiwyr0mopd7wqd,0,35.9,62.9,2023-04-16T17:22:47.821Z,2023-04-16T17:22:49Z,4196436885,141,59.7,4196436883,140,38.3,4196436895,233,180,4196436881,56,Back,4196436893,236,,4196436887,212,3.3,4196436899,286,,4196436889,213,5.6,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534796041,180,74,1,21,23,26t6lvlpql4w5wu1ih73qpy36,1,68.7,54.5,2023-04-16T17:22:47.822Z,2023-04-16T17:22:48Z,4196436857,56,Center,4196436915,233,190,4196436859,285,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534796095,191,49,1,21,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,31.2,55.1,2023-04-16T17:22:49.900Z,2023-04-16T17:22:50Z,,,,,,,,,,,,,,,,,,,,,,,,,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534796125,192,1,1,21,27,bwt8yfk8rkcwiwyr0mopd7wqd,0,31.2,55.1,2023-04-16T17:22:51.845Z,2023-04-16T17:22:52Z,4196437241,56,Back,4196437243,140,32.4,4196437245,141,100.0,4196437239,155,,4196437251,213,1.5,4196437247,212,31.6,,,,,,,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534796147,181,5,1,21,27,26t6lvlpql4w5wu1ih73qpy36,1,70.6,-1.6,2023-04-16T17:22:52.367Z,2023-04-16T17:22:55Z,4196437373,347,,4196437371,56,Right,4196437401,233,193,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534796131,193,5,1,21,27,bwt8yfk8rkcwiwyr0mopd7wqd,0,29.4,101.6,2023-04-16T17:22:52.367Z,2023-04-16T18:02:47Z,4196437269,56,Back,4196437271,347,,4196437437,233,181,,,,,,,,,,,,,,,,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534796193,182,1,1,21,30,26t6lvlpql4w5wu1ih73qpy36,1,73.3,0,2023-04-16T17:22:54.654Z,2023-04-16T17:22:59Z,4196437695,212,12.6,4196437693,141,10.1,4196437691,140,64.2,4196437689,56,Right,4196437697,213,2.4,4196437687,107,,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534796203,183,1,1,21,35,26t6lvlpql4w5wu1ih73qpy36,0,64.8,12.5,2023-04-16T17:22:59.790Z,2023-04-16T17:23:02Z,4196437719,140,81.8,4196437717,56,Center,4196437725,213,0.9,4196437723,212,29.6,4196437715,155,,4196437721,141,47.2,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534796217,194,12,1,21,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,18.9,52.7,2023-04-16T17:23:01.446Z,2023-04-16T17:23:02Z,4196437871,213,0.0,4196437863,56,Back,4196437865,140,25.7,4196437869,212,7.1,4196437879,15,,4196437867,141,53.1,,,,,,,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
