id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/15/value,qualifier/18/value,qualifier/19/value,qualifier/17/value,qualifier/21/id,qualifier/21/qualifierId
2513454717,172,1,1,18,30,8gvg1ranyf93hprfkwx3ofl2y,1,76.9,75.8,2023-02-27T21:34:20.650Z,2023-03-02T05:17:25Z,4062517075,140,78.4,4066240233,178,,4062517081,213,5.2,4062517077,141,71.3,4062517073,56,Center,4062517079,212,3.4,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454723,173,1,1,18,30,8gvg1ranyf93hprfkwx3ofl2y,0,78.5,71.1,2023-02-27T21:34:21.351Z,2023-03-02T05:17:34Z,4062517115,236,,4062517109,213,0.3,4062517103,140,81.9,4062517107,212,3.8,4066240319,178,,4062517105,141,72.9,4062517101,56,Center,4062517121,286,,7jqin4ptb8of32u4e646mxwtm,André Silva,4062517117,233,,,,,,,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454719,149,74,1,18,30,26t6lvlpql4w5wu1ih73qpy36,1,14.6,30.7,2023-02-27T21:34:21.468Z,2023-03-02T05:17:37Z,4066240361,178,,4062517085,56,Back,4062517087,285,,4062517139,233,173,,,,,,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454733,150,49,1,18,33,26t6lvlpql4w5wu1ih73qpy36,1,25.6,19.7,2023-02-27T21:34:23.715Z,2023-03-02T05:17:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454757,151,1,1,18,33,26t6lvlpql4w5wu1ih73qpy36,0,26.9,18.9,2023-02-27T21:34:23.744Z,2023-03-02T05:17:51Z,4062517329,213,0.1,4062517323,140,79.4,4066240569,178,,4062517327,212,55.3,4062517325,141,26.1,4062517331,1,,4062517321,56,Center,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454753,174,49,1,18,38,8gvg1ranyf93hprfkwx3ofl2y,1,23.4,76.2,2023-02-27T21:34:29.240Z,2023-03-02T05:17:58Z,,,,,,,,,,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454807,175,1,1,18,43,8gvg1ranyf93hprfkwx3ofl2y,1,28.7,48.2,2023-02-27T21:34:33.800Z,2023-03-02T05:18:18Z,4062517663,212,21.0,4062517659,140,33.6,4062517665,213,5.0,4062517661,141,18.2,4062517657,56,Back,4066240849,178,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454815,176,1,1,18,50,8gvg1ranyf93hprfkwx3ofl2y,1,55.4,10.4,2023-02-27T21:34:41.091Z,2023-03-02T05:18:22Z,4062517729,140,66.3,4062517733,212,12.1,4062517725,56,Right,4062517731,141,4.6,4066240887,178,,4062517735,213,6.0,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454823,177,1,1,18,52,8gvg1ranyf93hprfkwx3ofl2y,1,63.6,9.7,2023-02-27T21:34:43.580Z,2023-03-02T05:18:25Z,4062517773,213,2.4,4062517767,140,57.4,4066240925,178,,4062517771,212,8.6,4062517769,141,17.9,4062517765,56,Right,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454839,178,1,1,18,54,8gvg1ranyf93hprfkwx3ofl2y,1,59.4,14.3,2023-02-27T21:34:45.489Z,2023-03-02T05:18:30Z,4062517871,141,7.7,4066240975,178,,4062517875,213,5.9,4062517869,140,69.0,4062517867,56,Right,4062517873,212,11.0,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454845,179,1,1,18,56,8gvg1ranyf93hprfkwx3ofl2y,1,71,6.8,2023-02-27T21:34:47.186Z,2023-03-02T05:18:37Z,4066241031,178,,4062517903,140,66.5,4062517909,213,2.5,4062517907,212,5.7,4062517905,141,11.6,4062517901,56,Right,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454871,180,1,1,18,57,8gvg1ranyf93hprfkwx3ofl2y,1,67.8,11.2,2023-02-27T21:34:47.954Z,2023-03-02T05:18:42Z,4062518051,155,,4062518055,140,97.2,4066241085,178,,4062518057,141,9.1,4062518061,213,6.2,4062518059,212,30.9,4062518053,56,Right,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454873,181,61,1,19,1,8gvg1ranyf93hprfkwx3ofl2y,0,97.7,9.1,2023-02-27T21:34:51.833Z,2023-03-02T05:19:06Z,4066241219,178,,4062518065,56,Right,,,,,,,,,,,,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454881,152,5,1,19,1,26t6lvlpql4w5wu1ih73qpy36,1,-0.8,91.2,2023-02-27T21:34:52.190Z,2023-03-02T05:19:02Z,4062518087,346,,4062518085,56,Back,4062518091,233,182,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454875,182,5,1,19,1,8gvg1ranyf93hprfkwx3ofl2y,0,100.8,8.8,2023-02-27T21:34:52.190Z,2023-03-02T05:19:02Z,4062518067,56,Right,4062518069,346,,4062518107,233,152,,,,,,,,,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513454995,153,1,1,19,22,26t6lvlpql4w5wu1ih73qpy36,1,5,50.7,2023-02-27T21:35:12.660Z,2023-03-02T05:19:10Z,4062518657,141,64.8,4062518661,213,1.7,4062518653,56,Back,4062518659,212,9.6,4062518665,237,,4062518651,124,,4062518655,140,4.2,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455003,154,1,1,19,24,26t6lvlpql4w5wu1ih73qpy36,1,5.3,67.9,2023-02-27T21:35:15.324Z,2023-03-02T05:19:18Z,4062518705,141,96.6,4062518709,213,0.9,4062518703,140,19.9,4062518707,212,24.8,4062518701,56,Back,4066241479,178,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455029,155,1,1,19,28,26t6lvlpql4w5wu1ih73qpy36,1,19.9,96.6,2023-02-27T21:35:18.644Z,2023-03-02T05:19:21Z,4062518831,56,Left,4062518841,1,,4066241501,178,,4062518835,141,90.5,4062518837,212,35.9,4062518829,155,,4062518833,140,53.9,4062518839,213,6.2,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455035,156,61,1,19,30,26t6lvlpql4w5wu1ih73qpy36,1,53.9,90.5,2023-02-27T21:35:21.438Z,2023-03-02T05:19:29Z,4066241565,178,,4066241563,21,,4062518855,56,Left,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455049,157,1,1,19,35,26t6lvlpql4w5wu1ih73qpy36,1,55.5,96.8,2023-02-27T21:35:25.747Z,2023-03-02T05:19:35Z,4062518949,213,4.8,4062518939,155,,4062518943,140,57.2,4066241637,178,,4062518947,212,28.8,4062518945,141,54.5,4062518941,56,Center,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455059,158,1,1,19,38,26t6lvlpql4w5wu1ih73qpy36,1,62.7,50.6,2023-02-27T21:35:28.870Z,2023-03-02T05:19:39Z,4066241687,178,,4062519053,212,15.7,4062519051,141,35.4,4062519047,56,Center,4062519055,213,5.6,4062519049,140,74.0,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455063,159,50,1,19,41,26t6lvlpql4w5wu1ih73qpy36,1,79.4,30.6,2023-02-27T21:35:31.740Z,2023-03-02T05:19:49Z,4062519063,56,Center,4062519065,286,,4062519125,233,183,,,,,,,,,,,,,,,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455077,183,7,1,19,41,8gvg1ranyf93hprfkwx3ofl2y,1,20.6,69.4,2023-02-27T21:35:32.350Z,2023-03-02T05:19:54Z,4062519095,285,,4065467093,385,,4062519111,233,159,4066241861,178,,4062519093,56,Back,,,,,,,,,,35csuq89nc1zgpc4j2mdav6jt,Alisson Safira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455079,184,49,1,19,44,8gvg1ranyf93hprfkwx3ofl2y,1,21.6,74,2023-02-27T21:35:35.448Z,2023-03-02T05:21:27Z,,,,,,,,,,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455089,185,1,1,19,47,8gvg1ranyf93hprfkwx3ofl2y,0,25.2,69.6,2023-02-27T21:35:37.925Z,2023-03-02T05:21:42Z,4062519167,141,65.1,4062519171,213,5.4,4062519169,212,4.0,4062519163,56,Back,4066242709,178,,4062519165,140,27.7,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455097,160,8,1,19,47,26t6lvlpql4w5wu1ih73qpy36,1,71.3,36.1,2023-02-27T21:35:38.079Z,2023-03-02T05:22:04Z,4062519203,56,Center,4066243255,178,,4065467193,384,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455105,161,49,1,19,48,26t6lvlpql4w5wu1ih73qpy36,1,73.3,41.5,2023-02-27T21:35:39.399Z,2023-03-02T05:22:10Z,,,,,,,,,,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514017353,829,50,1,19,49,26t6lvlpql4w5wu1ih73qpy36,1,70.3,51.6,2023-02-27T21:35:40.434Z,2023-03-02T05:22:18Z,4065467441,286,,4065467439,56,Center,4065467611,233,860,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514017355,860,7,1,19,50,8gvg1ranyf93hprfkwx3ofl2y,0,29.7,48.4,2023-02-27T21:35:40.778Z,2023-03-02T05:22:25Z,4065467477,384,,4065467607,233,829,4065467465,56,Back,4065467467,285,,4066243409,178,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455111,162,61,1,19,50,26t6lvlpql4w5wu1ih73qpy36,0,74.4,43.4,2023-02-27T21:35:41.501Z,2023-03-02T05:24:20Z,4062519251,56,Center,4066243471,178,,,,,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455397,202,61,1,19,51,8gvg1ranyf93hprfkwx3ofl2y,1,32.1,52.5,2023-02-27T21:35:41.901Z,2023-03-02T05:24:30Z,4062520755,56,Back,4066243537,178,,,,,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455417,203,61,1,19,51,8gvg1ranyf93hprfkwx3ofl2y,1,28.7,53.4,2023-02-27T21:35:41.988Z,2023-03-02T05:25:39Z,4062520833,56,Back,4066243711,178,,,,,,,,,,,,,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455117,186,49,1,19,51,8gvg1ranyf93hprfkwx3ofl2y,1,27.3,62.9,2023-02-27T21:35:42.209Z,2023-03-02T05:25:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455127,187,1,1,19,52,8gvg1ranyf93hprfkwx3ofl2y,1,27.3,62.9,2023-02-27T21:35:43.182Z,2023-03-02T05:25:25Z,4062519341,56,Back,4062519345,141,68.4,4062519347,212,5.9,4066244705,178,,4062519343,140,31.6,4062519349,213,0.7,,,,,,,2lur2ts61wwrsvih1lb1jee50,I. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455113,163,43,1,19,52,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2023-02-27T21:35:43.447Z,2023-02-27T21:36:13Z,4062519295,56,Center,4062519851,144,61,,,,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455131,188,61,1,19,52,8gvg1ranyf93hprfkwx3ofl2y,0,31.6,68.4,2023-02-27T21:35:43.545Z,2023-03-02T05:25:57Z,4062519373,56,Back,4066245009,178,,,,,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455125,164,49,1,19,54,26t6lvlpql4w5wu1ih73qpy36,1,65.9,35.7,2023-02-27T21:35:44.742Z,2023-03-02T05:26:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455133,165,1,1,19,54,26t6lvlpql4w5wu1ih73qpy36,1,65.9,35.7,2023-02-27T21:35:44.803Z,2023-03-02T05:26:39Z,4062519385,212,6.9,4062519379,56,Center,4066245329,178,,4062519381,140,65.0,4062519383,141,45.7,4062519387,213,1.7,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455159,166,1,1,19,55,26t6lvlpql4w5wu1ih73qpy36,0,64.8,45.7,2023-02-27T21:35:45.605Z,2023-03-02T05:26:42Z,4066245365,178,,4062519515,56,Right,4062519523,213,5.6,4062519521,212,48.0,4062519517,140,100.0,4062519519,141,2.9,4062519525,1,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455161,167,5,1,20,0,26t6lvlpql4w5wu1ih73qpy36,0,101.1,5.1,2023-02-27T21:35:51.221Z,2023-03-02T05:26:45Z,4062519527,56,Right,4062519541,233,189,4062519529,346,,,,,,,,,,,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455157,189,5,1,20,0,8gvg1ranyf93hprfkwx3ofl2y,1,-1.1,94.9,2023-02-27T21:35:51.221Z,2023-03-02T05:26:45Z,4062519535,233,167,4062519511,56,Back,4062519513,346,,,,,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455183,190,1,1,20,8,8gvg1ranyf93hprfkwx3ofl2y,1,3.3,53,2023-02-27T21:35:58.701Z,2023-03-02T05:26:54Z,4062520221,189,,4062519709,213,0.1,4062519689,124,,4062519705,212,30.8,4062519693,56,Back,4062519717,237,,4062519701,141,59.7,4062519697,140,32.3,2accix9saahg900cja5e9iw9h,Bruno Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455189,191,1,1,20,14,8gvg1ranyf93hprfkwx3ofl2y,1,41.6,31.7,2023-02-27T21:36:04.619Z,2023-03-02T05:26:58Z,4062519727,140,54.4,4062519733,213,5.4,4062519729,141,5.2,4066245535,178,,4062519731,212,22.5,4062519725,56,Right,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455201,192,1,1,20,16,8gvg1ranyf93hprfkwx3ofl2y,1,57.7,3.7,2023-02-27T21:36:07.380Z,2023-03-02T05:27:02Z,4066245575,178,,4062519787,141,11.9,4062519785,140,56.7,4062519791,213,1.8,4062519789,212,5.7,4062519783,56,Right,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455209,193,1,1,20,18,8gvg1ranyf93hprfkwx3ofl2y,1,56,13.9,2023-02-27T21:36:08.909Z,2023-03-02T05:27:10Z,4062519821,140,63.8,4062519819,56,Center,4062519825,212,14.1,4066245623,178,,4062519827,213,0.9,4062519823,141,30.7,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455219,194,1,1,20,20,8gvg1ranyf93hprfkwx3ofl2y,1,63.7,30.8,2023-02-27T21:36:10.703Z,2023-03-02T05:27:15Z,4066245671,178,,4062519865,56,Center,4062519871,212,10.9,4062519867,140,54.0,4062519873,213,2.8,4062519869,141,36.7,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455221,195,1,1,20,21,8gvg1ranyf93hprfkwx3ofl2y,0,53.1,36.7,2023-02-27T21:36:12.507Z,2023-03-02T05:27:20Z,4062519907,233,168,4066245707,178,,4062519883,212,2.9,4062519881,141,40.4,4062519877,56,Center,4062519885,213,1.1,4062519879,140,54.4,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455225,168,8,1,20,22,26t6lvlpql4w5wu1ih73qpy36,1,46.3,55.5,2023-02-27T21:36:12.669Z,2023-03-02T05:27:26Z,4066245755,178,,4062519893,56,Back,4065467685,383,,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455231,196,1,1,20,24,8gvg1ranyf93hprfkwx3ofl2y,1,41.6,62.7,2023-02-27T21:36:15.377Z,2023-03-02T05:27:32Z,4062519925,56,Back,4066245791,178,,4062519931,212,13.6,4062519929,141,43.4,4062519927,140,45.1,4062519933,213,5.0,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455237,197,1,1,20,26,8gvg1ranyf93hprfkwx3ofl2y,1,45.1,43.4,2023-02-27T21:36:17.065Z,2023-03-02T05:27:36Z,4062519965,56,Back,4066245835,178,,4062519971,212,17.1,4062519969,141,19.3,4062519973,213,4.4,4062519967,140,40.4,,,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455241,198,1,1,20,28,8gvg1ranyf93hprfkwx3ofl2y,1,39.7,19.6,2023-02-27T21:36:19.077Z,2023-03-02T05:27:46Z,4062519979,140,48.6,4066245937,178,,4062519985,213,0.1,4062519981,141,20.5,4062519977,56,Back,4062519983,212,9.4,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455265,199,1,1,20,30,8gvg1ranyf93hprfkwx3ofl2y,0,48.6,15.7,2023-02-27T21:36:21.120Z,2023-03-02T05:27:59Z,4062520103,212,12.6,4062520101,141,0.0,4062520099,140,53.8,4062520105,213,5.2,4066246053,178,,4062520097,56,Right,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455315,169,5,1,20,31,26t6lvlpql4w5wu1ih73qpy36,1,45.2,101.3,2023-02-27T21:36:22.120Z,2023-03-02T05:28:04Z,4062520321,347,,4062520323,233,200,4062520319,56,Back,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455271,200,5,1,20,31,8gvg1ranyf93hprfkwx3ofl2y,0,54.8,-1.3,2023-02-27T21:36:22.120Z,2023-03-02T05:28:04Z,4062520125,347,,4062520339,233,169,4062520123,56,Right,,,,,,,,,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455345,170,1,1,20,48,26t6lvlpql4w5wu1ih73qpy36,1,52.4,100,2023-02-27T21:36:39.418Z,2023-03-02T05:28:10Z,4062520481,212,6.2,4062520477,140,52.6,4062520479,141,92.7,4062520473,107,,4062520475,56,Left,4062520483,213,4.7,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455369,171,1,1,20,49,26t6lvlpql4w5wu1ih73qpy36,1,51.7,91.1,2023-02-27T21:36:40.414Z,2023-03-02T05:28:29Z,4066246299,178,,4062520607,213,0.8,4062520603,141,97.7,4062520599,56,Left,4062520601,140,56.0,4062520605,212,6.4,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455379,172,1,1,20,50,26t6lvlpql4w5wu1ih73qpy36,1,53,98.9,2023-02-27T21:36:41.241Z,2023-03-02T05:28:37Z,4062520633,56,Left,4062520639,212,6.7,4066246359,178,,4062520637,141,92.5,4062520635,140,57.8,4062520641,213,5.6,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455383,173,4,1,20,52,26t6lvlpql4w5wu1ih73qpy36,1,55.5,90.1,2023-02-27T21:36:42.599Z,2023-03-02T05:28:43Z,4062520665,286,,4062520659,56,Left,4062520657,13,,4062520661,152,,4062520663,265,,4062520673,233,201,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455377,201,4,1,20,52,8gvg1ranyf93hprfkwx3ofl2y,0,44.5,9.9,2023-02-27T21:36:42.600Z,2023-03-02T05:28:42Z,4062520695,233,173,4062520621,56,Back,4062520625,265,,4062520619,13,,4066246413,178,,4062520627,285,,4062520623,152,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455457,174,1,1,21,7,26t6lvlpql4w5wu1ih73qpy36,1,51.7,86.2,2023-02-27T21:36:58.250Z,2023-03-02T05:28:51Z,4062521015,5,,4062521023,141,87.2,4062521027,213,3.1,4066246481,178,,4062521019,56,Back,4062521025,212,14.6,4062521017,152,,4062521021,140,37.8,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455465,175,1,1,21,9,26t6lvlpql4w5wu1ih73qpy36,1,37.6,87.2,2023-02-27T21:37:00.500Z,2023-03-02T05:28:55Z,4062521105,212,20.1,4066246501,178,,4062521099,56,Back,4062521101,140,32.5,4062521103,141,58.7,4062521107,213,4.4,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455479,176,1,1,21,13,26t6lvlpql4w5wu1ih73qpy36,1,36.4,50.1,2023-02-27T21:37:04.182Z,2023-03-02T05:28:58Z,4062521149,212,36.8,4062521143,56,Right,4066246529,178,,4062521151,213,5.3,4062521147,141,5.5,4062521153,1,,4062521145,140,56.3,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513455503,177,1,1,21,17,26t6lvlpql4w5wu1ih73qpy36,1,55.5,8,2023-02-27T21:37:07.944Z,2023-03-02T05:29:01Z,4062521279,213,3.2,4062521273,140,36.2,4066246541,178,,4062521275,141,5.0,4062521277,212,20.4,4062521271,56,Back,,,,,,,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
