id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2455848997,121,3,1,12,16,dich5v7sw466smbqap0d9rbyj,1,17.1,16.5,2022-09-04T14:46:17.592Z,2022-09-07T06:43:41Z,3762412363,464,,3763595401,178,,3758130893,233,133,3758130847,285,,3758130845,56,Back,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455848937,133,45,1,12,16,ewsf6evtguu9j7k6js4tlgl89,0,82.9,83.5,2022-09-04T14:46:17.592Z,2022-09-07T06:43:41Z,3758130509,286,,3758130507,56,Left,3758130899,233,121,,,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849041,122,1,1,12,21,dich5v7sw466smbqap0d9rbyj,1,20.7,35.8,2022-09-04T14:46:22.624Z,2022-09-07T06:43:46Z,3758131153,213,0.6,3763595447,178,,3758131145,56,Back,3758131147,140,33.0,3758131151,212,15.8,3758131149,141,49.3,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849083,123,1,1,12,22,dich5v7sw466smbqap0d9rbyj,1,33,49.3,2022-09-04T14:46:23.750Z,2022-09-07T06:43:56Z,3758131371,213,3.7,3758131367,141,38.5,3758131365,140,22.8,3758131369,212,13.0,3758131363,56,Back,3763595527,178,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849165,124,1,1,12,26,dich5v7sw466smbqap0d9rbyj,1,22.5,38.3,2022-09-04T14:46:27.740Z,2022-09-07T06:43:59Z,3758131821,213,1.3,3758131819,212,20.1,3758131813,56,Back,3763595573,178,,3758131817,141,66.9,3758131815,140,27.4,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849217,125,1,1,12,32,dich5v7sw466smbqap0d9rbyj,1,37,64.7,2022-09-04T14:46:33.412Z,2022-09-07T06:44:03Z,3758132087,141,5.9,3758132085,140,67.7,3758132083,56,Right,3763595621,178,,3758132091,213,5.4,3758132089,212,51.4,3758132081,155,,3758132093,1,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849273,126,1,1,12,35,dich5v7sw466smbqap0d9rbyj,1,65.8,5.2,2022-09-04T14:46:36.955Z,2022-09-07T06:44:11Z,3763595697,178,,3758132367,141,19.4,3758132365,140,64.2,3758132371,213,1.7,3758132363,56,Right,3758132369,212,9.8,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849281,127,3,1,12,37,dich5v7sw466smbqap0d9rbyj,0,67.7,17,2022-09-04T14:46:38.974Z,2022-09-07T06:44:16Z,3762412683,464,,3758132421,286,,3758132569,233,134,3763595743,178,,3758132419,56,Right,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849303,134,7,1,12,38,ewsf6evtguu9j7k6js4tlgl89,0,32.3,83,2022-09-04T14:46:39.139Z,2022-09-07T06:44:20Z,3763595769,178,,3762412733,383,,3758132545,233,127,3758132525,56,Back,3758132527,285,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849339,128,1,1,12,39,dich5v7sw466smbqap0d9rbyj,1,74,15.4,2022-09-04T14:46:40.709Z,2022-09-07T06:44:26Z,3758132703,56,Right,3758132709,212,9.5,3758132705,140,67.9,3758132707,141,5.0,3758132713,213,4.0,3763595837,178,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849389,129,1,1,12,41,dich5v7sw466smbqap0d9rbyj,1,67.9,5,2022-09-04T14:46:42.559Z,2022-09-07T06:44:30Z,3758132977,56,Right,3758132983,212,14.2,3758132985,213,2.3,3763595897,178,,3758132979,140,58.6,3758132981,141,20.2,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849407,130,1,1,12,44,dich5v7sw466smbqap0d9rbyj,1,58.3,24.8,2022-09-04T14:46:45.796Z,2022-09-07T06:44:36Z,3758133061,56,Center,3763595953,178,,3758133065,141,42.7,3758133067,212,12.4,3758133063,140,60.7,3758133069,213,1.4,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849437,131,1,1,12,46,dich5v7sw466smbqap0d9rbyj,1,60.7,42.7,2022-09-04T14:46:47.158Z,2022-09-07T06:44:39Z,3758133203,140,63.4,3758133209,213,5.1,3758133207,212,7.4,3758133205,141,32.6,3758133201,56,Center,3763595989,178,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849465,132,1,1,12,48,dich5v7sw466smbqap0d9rbyj,1,63.4,32.6,2022-09-04T14:46:49.127Z,2022-09-07T06:44:44Z,3758133311,140,66.3,3763596039,178,,3758133309,56,Left,3758133317,213,1.5,3758133315,212,35.7,3758133319,1,,3758133307,155,,3758133313,141,84.9,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849489,133,1,1,12,51,dich5v7sw466smbqap0d9rbyj,1,66.3,84.9,2022-09-04T14:46:52.413Z,2022-09-07T06:44:49Z,3758133393,213,4.1,3763596097,178,,3758133387,140,58.9,3758133385,56,Center,3758133391,212,13.5,3758133389,141,68.6,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849551,134,1,1,12,52,dich5v7sw466smbqap0d9rbyj,1,58.9,68.6,2022-09-04T14:46:53.509Z,2022-09-07T06:44:56Z,3758133759,212,9.5,3758133753,56,Center,3758133761,213,5.2,3758133757,141,56.0,3758133755,140,62.8,3763596183,178,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849581,135,1,1,12,56,dich5v7sw466smbqap0d9rbyj,1,61.8,69.8,2022-09-04T14:46:57.845Z,2022-09-07T06:45:03Z,3758133949,141,94.2,3758133951,212,17.7,3758133945,56,Left,3758133947,140,67.6,3763596237,178,,3758133953,213,1.2,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849613,136,1,1,12,59,dich5v7sw466smbqap0d9rbyj,1,69.5,94.7,2022-09-04T14:47:00.196Z,2022-09-07T06:45:08Z,3758134105,56,Left,3758134113,213,3.9,3758134107,140,60.6,3758134109,141,82.8,3763596289,178,,3758134111,212,12.4,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849695,137,1,1,13,2,dich5v7sw466smbqap0d9rbyj,1,57,73.2,2022-09-04T14:47:03.290Z,2022-09-07T06:45:10Z,3758134549,140,51.2,3758134551,141,41.3,3758134547,56,Center,3763596327,178,,3758134555,213,4.4,3758134553,212,22.5,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849729,138,1,1,13,7,dich5v7sw466smbqap0d9rbyj,1,54.4,27.7,2022-09-04T14:47:08.549Z,2022-09-07T06:45:47Z,3758134727,212,19.2,3758134725,141,3.8,3758134723,140,64.1,3758134729,213,5.3,3758134721,56,Right,3763596681,178,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849803,139,1,1,13,9,dich5v7sw466smbqap0d9rbyj,1,62.3,4.1,2022-09-04T14:47:10.420Z,2022-09-07T06:45:51Z,3758135141,140,30.2,3763596715,178,,3758135147,213,2.6,3758135145,212,39.1,3758135139,56,Back,3758135149,1,,3758135143,141,33.1,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849821,140,1,1,13,14,dich5v7sw466smbqap0d9rbyj,1,27.4,37,2022-09-04T14:47:15.244Z,2022-09-07T06:45:54Z,3758135237,213,1.2,3758135235,212,21.3,3758135229,56,Back,3758135233,141,66.5,3763596743,178,,3758135231,140,34.1,,,,,,,c7wta7tm5rfielv4211c253v9,E. Zubas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849875,141,1,1,13,17,dich5v7sw466smbqap0d9rbyj,1,34.1,66.5,2022-09-04T14:47:18.473Z,2022-09-07T06:45:57Z,3758135531,213,4.6,3758135521,56,Back,3758135529,212,21.8,3758135523,140,31.2,3763596781,178,,3758135527,141,34.7,,,,,,,1ni0afs55daxlb5ocaqb2o8vd,J. Opoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849945,142,1,1,13,20,dich5v7sw466smbqap0d9rbyj,1,32.5,30.4,2022-09-04T14:47:21.085Z,2022-09-07T06:46:00Z,3758135911,213,6.3,3758135909,212,10.4,3763596807,178,,3758135903,56,Back,3758135905,140,42.4,3758135907,141,30.1,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455849985,143,1,1,13,25,dich5v7sw466smbqap0d9rbyj,1,35.7,36.7,2022-09-04T14:47:26.568Z,2022-09-07T06:46:04Z,3758136113,56,Back,3758136119,212,13.9,3758136115,140,40.3,3758136117,141,17.5,3763596835,178,,3758136121,213,5.1,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850025,144,1,1,13,28,dich5v7sw466smbqap0d9rbyj,1,41.6,11.6,2022-09-04T14:47:29.401Z,2022-09-07T06:46:08Z,3758136313,141,4.9,3758136315,212,6.6,3758136317,213,5.5,3758136309,56,Back,3763596877,178,,3758136311,140,46.1,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850039,145,1,1,13,29,dich5v7sw466smbqap0d9rbyj,0,46.1,4.9,2022-09-04T14:47:30.543Z,2022-09-07T06:46:11Z,3758136371,56,Back,3758136379,213,3.2,3758136373,140,40.0,3758136375,141,4.7,3763596907,178,,3758136377,212,6.4,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850051,135,8,1,13,29,ewsf6evtguu9j7k6js4tlgl89,1,56.4,95.3,2022-09-04T14:47:30.748Z,2022-09-07T06:46:16Z,3762413139,383,,3763596945,178,,3758136421,56,Left,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850065,136,5,1,13,30,ewsf6evtguu9j7k6js4tlgl89,0,59.5,101.1,2022-09-04T14:47:31.240Z,2022-09-07T06:46:19Z,3758136485,56,Left,3758136487,347,,3758137065,233,146,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850165,146,5,1,13,30,dich5v7sw466smbqap0d9rbyj,1,40.5,-1.1,2022-09-04T14:47:31.240Z,2022-09-07T06:46:19Z,3758137023,56,Back,3758137027,233,136,3758137025,347,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850209,147,1,1,13,39,dich5v7sw466smbqap0d9rbyj,0,39.6,0,2022-09-04T14:47:40.096Z,2022-09-07T06:46:24Z,3758137277,107,,3758137283,141,4.3,3758137289,1,,3758137285,212,38.3,3758137287,213,0.1,3758137279,56,Right,3758137281,140,75.9,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456870781,1461,67,1,13,41,ewsf6evtguu9j7k6js4tlgl89,1,19,90.6,2022-09-04T14:47:42.931Z,2022-09-07T11:48:16Z,3763630745,233,1251,,,,,,,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456870779,1251,67,1,13,41,dich5v7sw466smbqap0d9rbyj,0,81,9.4,2022-09-04T14:47:42.932Z,2022-09-07T07:23:28Z,3763630753,233,1461,,,,,,,,,,,,,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850229,137,1,1,13,41,ewsf6evtguu9j7k6js4tlgl89,1,17.4,90.3,2022-09-04T14:47:42.968Z,2022-09-07T11:48:16Z,3758137431,56,Back,3763597063,178,,3758137437,212,23.9,3758137435,141,62.1,3758137433,140,3.8,3758137439,213,4.1,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850231,138,49,1,13,44,ewsf6evtguu9j7k6js4tlgl89,1,2.8,63.6,2022-09-04T14:47:45.275Z,2022-09-07T06:46:33Z,,,,,,,,,,,,,,,,,,,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850321,139,1,1,13,47,ewsf6evtguu9j7k6js4tlgl89,1,3.1,56.3,2022-09-04T14:47:48.466Z,2022-09-07T06:46:42Z,3758137909,140,18.5,3758137915,213,6.2,3758137913,212,16.3,3758137905,56,Back,3763597155,178,,3758137911,141,53.4,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850423,140,1,1,13,51,ewsf6evtguu9j7k6js4tlgl89,1,28.4,48.2,2022-09-04T14:47:52.519Z,2022-09-07T06:46:48Z,3758138399,56,Left,3758138401,140,71.8,3758138397,155,,3758138409,1,,3758138403,141,92.0,3758138407,213,0.6,3763597215,178,,3758138405,212,54.4,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850433,141,61,1,13,54,ewsf6evtguu9j7k6js4tlgl89,0,71.8,92,2022-09-04T14:47:55.835Z,2022-09-07T06:46:52Z,3758138461,56,Left,3763597245,178,,,,,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850453,148,49,1,13,56,dich5v7sw466smbqap0d9rbyj,1,19.6,18.5,2022-09-04T14:47:58.002Z,2022-09-07T06:47:04Z,,,,,,,,,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850477,149,1,1,13,57,dich5v7sw466smbqap0d9rbyj,1,19.6,18.5,2022-09-04T14:47:58.096Z,2022-09-07T06:47:07Z,3758138637,140,6.9,3758138635,56,Back,3758138643,213,2.4,3758138639,141,38.0,3758138641,212,18.8,3763597387,178,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850519,150,1,1,13,58,dich5v7sw466smbqap0d9rbyj,0,6.9,38,2022-09-04T14:47:59.939Z,2022-09-07T06:47:11Z,3758138837,140,45.0,3758138845,1,,3758138835,56,Back,3758138839,141,31.9,3758138833,157,,3758138843,213,6.2,3758138841,212,40.2,3763597415,178,,c7wta7tm5rfielv4211c253v9,E. Zubas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850545,142,1,1,14,1,ewsf6evtguu9j7k6js4tlgl89,1,50.4,67.2,2022-09-04T14:48:02.246Z,2022-09-07T06:47:18Z,3758138969,141,68.2,3758138971,212,5.8,3758138967,140,55.9,3758138965,56,Center,3758138973,213,0.1,3763597521,178,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850551,143,49,1,14,1,ewsf6evtguu9j7k6js4tlgl89,1,55.9,68.2,2022-09-04T14:48:02.671Z,2022-09-07T11:48:42Z,,,,,,,,,,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850561,144,1,1,14,2,ewsf6evtguu9j7k6js4tlgl89,0,55.9,68.2,2022-09-04T14:48:03.444Z,2022-09-07T06:47:26Z,3758139021,140,70.6,3758139027,213,0.2,3758139025,212,15.9,3763597611,178,,3758139019,56,Center,3758139023,141,73.6,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850573,151,49,1,14,3,dich5v7sw466smbqap0d9rbyj,1,30.2,21.8,2022-09-04T14:48:04.831Z,2022-09-07T06:47:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850617,152,1,1,14,4,dich5v7sw466smbqap0d9rbyj,1,30.9,16,2022-09-04T14:48:06.028Z,2022-09-07T06:47:38Z,3763597769,178,,3758139253,212,6.1,3758139255,213,1.9,3758139247,56,Back,3758139249,140,28.8,3758139251,141,24.4,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850641,153,1,1,14,5,dich5v7sw466smbqap0d9rbyj,1,28.8,24.4,2022-09-04T14:48:06.657Z,2022-09-07T06:47:41Z,3758139409,213,0.6,3758139405,212,14.9,3758139397,140,40.2,3763597815,178,,3758139401,141,37.4,3758139395,56,Back,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850675,154,1,1,14,8,dich5v7sw466smbqap0d9rbyj,1,37.2,38.2,2022-09-04T14:48:09.372Z,2022-09-07T06:47:49Z,3758139621,141,50.6,3758139631,213,2.1,3758139613,56,Back,3763597893,178,,3758139627,212,10.0,3758139617,140,32.0,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850743,155,1,1,14,10,dich5v7sw466smbqap0d9rbyj,1,30.7,50.6,2022-09-04T14:48:11.609Z,2022-09-07T06:47:53Z,3758139967,56,Back,3758139971,141,92.4,3758139969,140,41.8,3763597939,178,,3758139975,213,1.2,3758139973,212,30.7,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850799,156,1,1,14,14,dich5v7sw466smbqap0d9rbyj,0,43.3,90.6,2022-09-04T14:48:15.114Z,2022-09-07T06:47:56Z,3763597969,178,,3758140269,212,53.4,3758140263,56,Center,3758140271,213,5.7,3758140265,140,86.4,3758140267,141,49.0,3758140273,1,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850813,145,49,1,14,17,ewsf6evtguu9j7k6js4tlgl89,1,11.5,54.9,2022-09-04T14:48:18.331Z,2022-09-07T06:48:00Z,,,,,,,,,,,,,,,,,,,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850887,146,1,1,14,18,ewsf6evtguu9j7k6js4tlgl89,1,12.1,55.9,2022-09-04T14:48:19.804Z,2022-09-07T06:48:02Z,3758140767,141,71.1,3763598031,178,,3758140751,56,Back,3758140761,140,23.2,3758140779,213,0.7,3758140801,189,,3758140773,212,15.6,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456641681,901,1,1,14,21,ewsf6evtguu9j7k6js4tlgl89,1,23.5,70.6,2022-09-04T14:48:22.987Z,2022-09-07T06:48:09Z,3762414495,56,Back,3762414497,140,31.7,3762414503,213,5.7,3763598101,178,,3762414501,212,10.3,3762414499,141,62.2,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850929,147,1,1,14,25,ewsf6evtguu9j7k6js4tlgl89,1,30.9,57.9,2022-09-04T14:48:26.680Z,2022-09-07T06:48:18Z,3763598213,178,,3758141003,213,1.6,3758140995,56,Back,3758140997,140,30.9,3758141001,212,11.8,3758140999,141,75.2,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455850993,148,1,1,14,27,ewsf6evtguu9j7k6js4tlgl89,1,30.7,75.2,2022-09-04T14:48:28.608Z,2022-09-07T06:48:21Z,3758141371,213,0.6,3758141367,141,93.6,3758141365,140,47.8,3758141369,212,21.9,3758141363,56,Back,3763598257,178,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455851063,149,1,1,14,30,ewsf6evtguu9j7k6js4tlgl89,1,52.4,93,2022-09-04T14:48:31.236Z,2022-09-07T06:48:24Z,3758141719,213,3.6,3758141713,140,39.8,3758141715,141,84.2,3758141717,212,14.5,3763598299,178,,3758141711,56,Back,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455851137,150,1,1,14,34,ewsf6evtguu9j7k6js4tlgl89,1,42.3,77.5,2022-09-04T14:48:35.774Z,2022-09-07T06:48:28Z,3763598341,178,,3758142061,213,4.4,3758142057,141,50.2,3758142055,140,36.1,3758142059,212,19.7,3758142053,56,Back,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455851163,151,1,1,14,39,ewsf6evtguu9j7k6js4tlgl89,1,43.1,46.6,2022-09-04T14:48:40.903Z,2022-09-07T06:48:33Z,3758142153,140,51.4,3758142159,213,0.6,3758142157,212,10.6,3758142155,141,55.5,3758142151,56,Center,3763598403,178,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455851203,152,1,1,14,40,ewsf6evtguu9j7k6js4tlgl89,1,51.4,55.5,2022-09-04T14:48:42.038Z,2022-09-07T06:48:41Z,3758142395,212,15.5,3758142389,56,Back,3758142397,213,2.5,3758142391,140,39.2,3763598481,178,,3758142393,141,68.3,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455851237,153,1,1,14,44,ewsf6evtguu9j7k6js4tlgl89,1,39.2,68.3,2022-09-04T14:48:45.416Z,2022-09-07T06:48:44Z,3758142575,212,25.9,3758142577,213,0.8,3758142573,141,96.7,3763598513,178,,3758142571,140,55.7,3758142569,56,Left,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455851251,154,1,1,14,47,ewsf6evtguu9j7k6js4tlgl89,1,51,88.6,2022-09-04T14:48:48.695Z,2022-09-07T06:48:51Z,3763598579,178,,3758142647,141,77.5,3758142645,140,50.3,3758142643,56,Center,3758142651,213,4.6,3758142649,212,7.6,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455851289,155,1,1,14,48,ewsf6evtguu9j7k6js4tlgl89,1,50.3,77.5,2022-09-04T14:48:49.372Z,2022-09-07T06:48:58Z,3758142863,56,Back,3763598645,178,,3758142869,212,15.6,3758142867,141,77.7,3758142865,140,35.4,3758142871,213,3.1,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455851329,156,1,1,14,52,ewsf6evtguu9j7k6js4tlgl89,1,36.8,72.4,2022-09-04T14:48:53.081Z,2022-09-07T06:49:03Z,3758143093,140,35.5,3763598689,178,,3758143095,141,52.9,3758143097,212,13.3,3758143101,213,4.6,3758143091,56,Back,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455851341,157,1,1,14,56,ewsf6evtguu9j7k6js4tlgl89,0,38,47,2022-09-04T14:48:57.081Z,2022-09-07T06:49:09Z,3758143177,213,0.0,3758143171,140,67.9,3758143175,212,31.4,3763598777,178,,3758143169,56,Center,3758143173,141,47.6,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456871511,1292,67,1,14,56,dich5v7sw466smbqap0d9rbyj,1,41.5,49.7,2022-09-04T14:48:57.959Z,2022-09-07T11:48:16Z,3763634369,233,1486,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456871509,1486,67,1,14,56,ewsf6evtguu9j7k6js4tlgl89,0,58.5,50.3,2022-09-04T14:48:57.960Z,2022-09-07T07:26:57Z,3763634379,233,1292,,,,,,,,,,,,,,,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455851361,157,8,1,14,56,dich5v7sw466smbqap0d9rbyj,1,42,48.1,2022-09-04T14:48:58.005Z,2022-09-07T11:48:17Z,3763598829,178,,3758143297,56,Back,3762414507,384,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
